objectid(long),rockname,rocktype(long),aqname,aqcode(long),shapeleng(double precision),shapearea(double precision)
170.0,Unconsolidated sand and gravel aquifers,300.0,Pacific Northwest basin-fill aquifers,105.0,0.23195370575,9.587113e-05
245.0,Sandstone and carbonate-rock aquifers,300.0,Lower Tertiary aquifers,504.0,271.57011945,46.2714378139
12.0,Unconsolidated sand and gravel aquifers,100.0,Lower Tertiary aquifers,112.0,45.3865380162,0.00023833903
247.0,Unconsolidated sand and gravel aquifers,600.0,Other rocks,112.0,61.2794868582,46.2714378139
248.0,Unconsolidated sand and gravel aquifers,300.0,Other rocks,105.0,51.7024711845,0.01141123046
249.0,Unconsolidated sand and gravel aquifers,100.0,Silurian-Devonian aquifers,116.0,271.57011945,22.5365375988
213.0,Carbonate-rock aquifers,999.0,Lower Tertiary aquifers,416.0,7.60187630707,0.40330982137
251.0,Unconsolidated sand and gravel aquifers,100.0,Other rocks,116.0,1.31336979544,3.753978e-05
50.0,Sandstone aquifers,300.0,Other rocks,313.0,12.2975702626,0.00381309877
253.0,Sandstone aquifers,300.0,Pacific Northwest basin-fill aquifers,999.0,0.77807671368,0.01778996879
254.0,Unconsolidated sand and gravel aquifers,300.0,Lower Tertiary aquifers,105.0,0.53610562106,0.01141123046
7.0,Unconsolidated sand and gravel aquifers,999.0,Columbia Plateau basaltic-rock aquifers,999.0,35.2860867019,0.01778996879
24.0,Sandstone aquifers,300.0,Lower Tertiary aquifers,312.0,0.10974255219,0.40330982137
58.0,Sandstone aquifers,999.0,Other rocks,312.0,45.3865380162,0.01167720722
258.0,Sandstone aquifers,999.0,Lower Tertiary aquifers,312.0,0.64274561535,3.753978e-05
259.0,Unconsolidated sand and gravel aquifers,100.0,Other rocks,105.0,1.31336979544,0.00023833903
260.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,104.0,0.23195370575,0.00421440549
71.0,Sandstone aquifers,999.0,Cambrian-Ordovician aquifer system,312.0,1.29540404009,7.142954e-05
47.0,Sandstone aquifers,999.0,Other rocks,312.0,0.04008418224,5.03036146227
51.0,Sandstone aquifers,999.0,Puget Sound aquifer system,312.0,2.62787756083,0.40330982137
264.0,Unconsolidnated sand and gravel aquifers,100.0,Puget Sound aquifer system,116.0,0.64274561535,9.587113e-05
265.0,Sandstone aquifers,300.0,Pacific Northwest basin-fill aquifers,999.0,0.13856488667,0.00381309877
266.0,Sandstone aquifers,999.0,Lower Tertiary aquifers,312.0,0.1789423274,0.01499092116
267.0,Igneous and metamorphic-rock aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,610.0,0.1789423274,1.61985191315
22.0,Unconsolidated sand and gravel aquifers,300.0,Lower Tertiary aquifers,116.0,2.62787756083,0.00421440549
9.0,Sandstone aquifers,100.0,Other rocks,312.0,35.2860867019,0.00099032086
270.0,Sandstone aquifers,999.0,Pacific Northwest basin-fill aquifers,312.0,1.44439297495,5.03036146227
271.0,Uncgonsolidated sand and gravel aquifers,125.0,Other rocks,104.0,111.200919008,3.753978e-05
272.0,Sandstone aquifers,100.0,Pacific Northwest basin-fill aquifers,312.0,0.64274561535,46.2714378139
273.0,Sandstone and carbonate-rock aquifers,500.0,Other rocks,504.0,61.2794868582,0.00421440549
274.0,Sandstone aquifers,300.0,Pacific Northwest basin-fill aquifers,312.0,0.10974255219,0.39830744027
7.0,Sandstone aquifers,100.0,Other rocks,304.0,111.200919008,0.01778996879
2.0,Sandstone aquifers,999.0,Lower Tertiary aquifers,312.0,0.23195370575,0.00604536531
6.0,Sandstone aquifers,999.0,Other rocks,312.0,35.2860867019,0.39830744027
33.0,Unconsolidated sand and gravel aquifers,300.0,Puget Sound aquifer system,999.0,0.04564482113,46.2714378139
279.0,Sandstone aquifers,100.0,Other rocks,313.0,0.1915776097,3.753978e-05
280.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,104.0,0.98458395081,0.01141123046
281.0,Sandstone aquifers,300.0,Other rocks,312.0,1.31336979544,0.00012065144
282.0,Sandstone aquifers,999.0,Lower Tertiary aquifers,312.0,0.0269473416,5.03036146227
283.0,Sandstone aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,312.0,1.29540404009,0.00421440549
51.0,Sandstone aquifers,100.0,Other rocks,304.0,7.60187630707,0.01141123046
3.0,Sandstone aquifers,999.0,Other rocks,313.0,35.2860867019,9.587113e-05
286.0,Sandstone aquifers,500.0,Other rocks,312.0,61.2794868582,22.5365375988
287.0,Igneous and metamorphic-rock aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,610.0,12.2975702626,0.07438600542
5.0,Unconsolidated sand and gravel aquifers,100.0,Other rocks,104.0,0.27814991444,46.2714378139
289.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,999.0,12.2975702626,0.07438600542
7.0,Sandstone aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,312.0,2.62787756083,5.03036146227
6.0,Sandstone aquifers,999.0,Other rocks,312.0,0.1789423274,0.00029330961
292.0,Sandstone aquifers,100.0,Lower Tertiary aquifers,304.0,12.2975702626,0.40330982137
293.0,Sandstone aquifers,999.0,Lower Tertiary aquifers,312.0,0.54730238275,5.03036146227
294.0,Sandstone aquifers,100.0,Lower Tertiary aquifers,312.0,0.22079473116,0.00279542612
295.0,Sandstone aquifers,100.0,Other rocks,304.0,35.2860867019,0.01499092116
296.0,Igneous and metamorphic-rock aquifers,600.0,Other rocks,999.0,1.31336979544,9.587113e-05
297.0,Sandstone aquifers,300.0,Other rocks,105.0,111.200919008,0.07438600542
2986.0,Unconsolidated sand and gravel aquifers,999.0,Lower Tertiary aquifers,999.0,1.31336979544,9.587113e-05
2987.0,Sandstone and carbonate-rock aquifers,999.0,Lower Tertiary aquifers,505.0,0.64274561535,0.00421440549
2988.0,Unconsolidated sand ad gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,103.0,0.53610562106,22.5365375988
2989.0,Unconsolidated sand and gravel aquifers,999.0,Pacific Northwest basaltic-rock aquifers,314.0,51.7024711845,0.01167720722
2990.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,105.0,0.23195370575,0.40330982137
2991.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,315.0,1.31336979544,0.00279542612
45.0,Unconsolidated sand and gravel aquifers,600.0,Puget Sound aquifer system,101.0,51.7024711845,0.01473462665
2993.0,Unconsolidated sand and gravel aquifers,300.0,Lower Tertiary aquifers,999.0,0.23195370575,22.5365375988
2994.0,Unconsolidated sand and gravel aquifers,300.0,Lower Tertiary aquifers,999.0,1.31336979544,1.61985191315
2995.0,Unconsolidated sand and gravel aquifers,100.0,Basin and Range basin-fill aquifers,101.0,0.1789423274,22.5365375988
2996.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,999.0,0.23195370575,0.01167720722
4.0,Unconsolidated sand and gravel aquifers,100.0,Lower Tertiary aquifers,111.0,7.60187630707,9.756474e-05
2998.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,999.0,1.44439297495,0.01141123046
123.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,999.0,2.62787756083,1.61985191315
3000.0,Unconsolidated sand and gravel aquifers,600.0,Silurian-Devonian aquifers,999.0,12.2975702626,0.40330982137
3001.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,111.0,12.2975702626,0.00023833903
39.0,Unconsolidated sand and gravel aquifers,999.0,Lower Tertiary aquifers,999.0,35.2860867019,0.00298897368
115.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,999.0,1.44439297495,0.00298897368
3004.0,Unconsolidated sand and gravel aquifers,999.0,Pacific Northwest basin-fill aquifers,999.0,2.62787756083,1.61985191315
3005.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,104.0,61.2794868582,9.587113e-05
3006.0,Unconsolidated sand and gravel aquifers,999.0,Pacific Northwest basaltic-rock aquifers,999.0,61.2794868582,0.0037268627
44.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,999.0,0.97729814604,0.00298897368
20.0,Sandstone and carbonate-rock aquifers,300.0,Other rocks,502.0,12.2975702626,0.01141123046
3009.0,Unconsolidated sand and gravel aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,999.0,61.2794868582,0.00099032086
3010.0,Unconsolidated sand and gravel aquifers,999.0,Pacific Northwest basaltic-rock aquifers,999.0,2.62787756083,46.2714378139
3011.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,999.0,51.7024711845,5.03036146227
190.0,Unconsolidated sand and gravel aquifers,999.0,Lower Tertiary aquifers,999.0,1.29540404009,0.031690302
3013.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,314.0,0.23195370575,5.03036146227
3014.0,Unconsolidated sand and gravel aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,999.0,1.44439297495,0.00172834649
6.0,Unconsolidated sand and gravel aquifers,999.0,Puget Sound aquifer system,999.0,0.64274561535,0.00298897368
10.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,999.0,0.23195370575,0.01778996879
3017.0,Unconsolidated sand and gravel aquifers,300.0,Northern Rocky Mountains Intermontane Basins aquifer system,999.0,1.31336979544,0.40330982137
4010.0,Unconsolidated sand and gravel aquifers,500.0,Silurian-Devonian aquifers,111.0,35.2860867019,1.61985191315
64.0,Unconsolidated sand and gravel aquifers,100.0,Pacific Northwest basin-fill aquifers,111.0,0.98458395081,0.01167720722
58.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,111.0,0.23195370575,1.61985191315
45.0,Unconsolidated sand and gravel aquifers,100.0,Lower Tertiary aquifers,111.0,51.7024711845,5.03036146227
18.0,Unconsolidated sand and gravel aquifers,100.0,Silurian-Devonian aquifers,111.0,0.0486529717,5.03036146227
30.0,Unconsolidated sand and gravel aquifers,100.0,Silurian-Devonian aquifers,111.0,12.2975702626,0.01778996879
4016.0,Unconsolidated sand and gravel aquifers,300.0,Pacific Northwest basin-fill aquifers,111.0,1.29540404009,5.03036146227
16.0,Unconsolidated sand and gravel aquifers,300.0,Pacific Northwest basin-fill aquifers,111.0,45.3865380162,0.01473462665
4018.0,Unconsolidated sand and gravel aquifers,100.0,Silurian-Devonian aquifers,314.0,1.31336979544,5.03036146227
22.0,Unconsolidated sand and gravel aquifers,300.0,Lower Tertiary aquifers,111.0,1.31336979544,0.00025446207
45.0,Semiconsolidated sand aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,202.0,0.1529917566,0.00298897368
4021.0,Semiconsolidated sand aquifers,999.0,Other rocks,201.0,45.3865380162,3.753978e-05
4022.0,Unconsolidated sand and gravel aquifers,100.0,Silurian-Devonian aquifers,314.0,2.62787756083,9.587113e-05
4023.0,Unconsolidated sand and gravel aquifers,100.0,Silurian-Devonian aquifers,314.0,1.31336979544,22.5365375988
4024.0,Unconsolidated sand and gravel aquifers,600.0,Lower Tertiary aquifers,111.0,12.2975702626,0.00099032086
23.0,Unconsolidated sand and gravel aquifers,300.0,Lower Tertiary aquifers,111.0,2.62787756083,0.00030307168
4026.0,Semiconsolidated sand aquifers,100.0,Lower Tertiary aquifers,201.0,35.2860867019,0.01778996879
4027.0,Semiconsolidated sand aquifers,200.0,Lower Cretaceous aquifers,999.0,0.1915776097,0.00381309877
4028.0,Semiconsolidated sand aquifers,200.0,Northern Rocky Mountains Intermontane Basins aquifer system,314.0,35.2860867019,0.00381309877
1.0,Igneous and metamorphic-rock aquifers,100.0,Lower Tertiary aquifers,609.0,1.44439297495,0.00421440549
4237.0,Igneous and metamorphic-rock aquifers,300.0,Other rocks,608.0,1.29540404009,22.5365375988
4238.0,Igneous and metamorphic-rock aquifers,100.0,Lower Tertiary aquifers,609.0,12.2975702626,0.031690302
4239.0,Igneous and metamorphic-rock aquifers,100.0,Other rocks,609.0,35.2860867019,0.01499092116
4240.0,Igneous and metamorphic-rock aquifers,999.0,Pacific Northwest basin-fill aquifers,609.0,61.2794868582,0.01167720722
10.0,Igneous and metamorphic-rock aquifers,300.0,Other rocks,609.0,111.200919008,3.753978e-05
1.0,Igneous and metamorphic-rock aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,608.0,271.57011945,0.01141123046
92.0,Igneous and metamorphic-rock aquifers,100.0,Pacific Northwest basin-fill aquifers,609.0,61.2794868582,22.5365375988
4244.0,Igneous and metamorphic-rock aquifers,100.0,Lower Tertiary aquifers,609.0,0.23195370575,46.2714378139
16.0,Igneous and metamorphic-rock aquifers,300.0,Northern Rocky Mountains Intermontane Basins aquifer system,609.0,0.23195370575,9.587113e-05
4246.0,Igneous and metamorphic-rock aquifers,999.0,Pacific Northwest basin-fill aquifers,609.0,0.64274561535,0.00381309877
41.0,Igneous and metamorphic-rock aquifers,999.0,Lower Tertiary aquifers,609.0,51.7024711845,0.00099032086
4248.0,Igneous and metamorphic-rock aquifers,600.0,Pacific Northwest basin-fill aquifers,104.0,0.98458395081,0.01499092116
4249.0,Igneous and metamorphic-rock aquifers,300.0,Puget Sound aquifer system,609.0,1.44439297495,0.01499092116
3.0,Igneous and metamorphic-rock aquifers,300.0,Other rocks,609.0,35.2860867019,0.01141123046
4251.0,Igneous and metamorphic-rock aquifers,999.0,Lower Tertiary aquifers,609.0,45.3865380162,0.00012065144
4252.0,Igneous and metamorphic-rock aquifers,600.0,Puget Sound aquifer system,104.0,0.37976080103,22.5365375988
4253.0,Igneous and metamorphic-rock aquifers,300.0,Lower Tertiary aquifers,609.0,271.57011945,0.00421440549
298.0,Unconsolidated sand and gravel amquifers,100.0,Lower Tertiary aquifers,116.0,1.29540404009,0.00012065144
299.0,Sandstone aquifers,300.0,Northern Rocky Mountains Intermontane Basins aquifer system,112.0,0.32106460835,0.01167720722
300.0,Unconsolidated sand and gravel aquifers,134.0,Northern Rocky Mountains Intermontane Basins aquifer system,104.0,1.29540404009,46.2714378139
49.0,Igneous and metamorphic-rock aquifers,100.0,Other rocks,610.0,1.31336979544,5.03036146227
1.0,Igneous and metamorphic-rock aquifers,999.0,Other rocks,610.0,0.07230090962,0.00025446207
303.0,Unconsolidated sand and gravel aquifoers,100.0,Other rocks,105.0,271.57011945,0.40330982137
6.0,Sandstone aquifers,100.0,Other rocks,312.0,35.2860867019,1.61985191315
305.0,Igneous and metamorphic-rock aquifers,100.0,Other rocks,610.0,111.200919008,22.5365375988
306.0,Unconsloidated sand and gravel aquifers,100.0,Puget Sound aquifer system,116.0,61.2794868582,9.137092e-05
307.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,999.0,2.62787756083,0.01499092116
308.0,Unconsolidated sand and gravel aquifers,600.0,Lower Tertiary aquifers,999.0,0.64274561535,0.031690302
309.0,Unconsolidated sand and gravel aquifers,119.0,Silurian-Devonian aquifers,104.0,111.200919008,9.137092e-05
310.0,Unconsolidated sand and gravel aquifres,100.0,Pacific Northwest basin-fill aquifers,116.0,1.31336979544,0.00421440549
37.0,Unconsolidated sand and gravel aquiifers,100.0,Pacific Northwest basin-fill aquifers,116.0,12.2975702626,1.61985191315
312.0,Unconsolidated sand and gravel aquifers,152.0,Silurian-Devonian aquifers,104.0,35.2860867019,1.61985191315
313.0,Igneous and metamorphic-rock aquifers,100.0,Pacific Northwest basin-fill aquifers,610.0,12.2975702626,0.00279542612
314.0,Unconsolidated sand and gravel aquifers,300.0,Pacific Northwest basaltic-rock aquifers,105.0,0.53610562106,0.00381309877
46.0,Unconsolidated sand and gravel aquifers,171.0,Pacific Northwest basin-fill aquifers,104.0,61.2794868582,0.00298897368
316.0,Igneous and metamorphic-rock aquifers,300.0,Lower Tertiary aquifers,610.0,35.2860867019,0.40330982137
317.0,Unconsolidated sand and gravel aquifers,185.0,Other rocks,104.0,0.23195370575,5.03036146227
7.0,Igneous and metamorphic-rock aquifers,999.0,Lower Tertiary aquifers,610.0,1.29540404009,0.01167720722
319.0,Unconsolidated sand and gravel aquifers,999.0,Lower Tertiary aquifers,112.0,2.62787756083,0.07438600542
320.0,Igneous and metamorphic-rock aquifers,999.0,Lower Tertiary aquifers,610.0,0.23195370575,0.01141123046
24.0,Igneous and metamorphic-rock aquifers,100.0,Other rocks,610.0,271.57011945,0.01778996879
322.0,Unconsolidated sand and gravel aquifers,999.0,Pacific Northwest basin-fill aquifers,999.0,1.31336979544,0.00421440549
68.0,Sandstone aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,314.0,0.64274561535,0.01778996879
324.0,Unconsolidated sand and gravel aquifers,300.0,Northern Rocky Mountains Intermontane Basins aquifer system,999.0,0.64274561535,0.01778996879
325.0,Sandstone aquifers,100.0,Puget Sound aquifer system,304.0,12.2975702626,46.2714378139
42.0,Unconsoliadted sand and gravel aquifers,999.0,Pacific Northwest basin-fill aquifers,999.0,0.64274561535,0.07438600542
327.0,Unconsolidated sand and gravel aquifers,300.0,Other rocks,116.0,2.62787756083,0.40330982137
9.0,Sandstone aquifers,999.0,Puget Sound aquifer system,313.0,35.2860867019,0.01499092116
329.0,Sandstone aquifers,100.0,Pacific Northwest basin-fill aquifers,312.0,35.2860867019,0.0037268627
330.0,Sandstone aquifers,300.0,Other rocks,999.0,0.12444068585,1.61985191315
331.0,Unconsolidated sand and gravel aquifers,100.0,Northern Rocky Mountains Intermontane Basins aquifer system,116.0,0.77807671368,0.00279542612
7.0,Unconsolidated sand and gravel aquifers,300.0,Silurian-Devonian aquifers,999.0,1.29540404009,0.01141123046
333.0,Sandstone aquifers,999.0,Other rocks,313.0,271.57011945,3.753978e-05
334.0,Sandstone aquifers,300.0,Other rocks,999.0,1.80308861985,0.39830744027
335.0,Unconsolidated sand and gravel aquifers,999.0,Pacific Northwest basin-fill aquifers,999.0,0.23195370575,0.39830744027
336.0,Sandstone aquifers,999.0,Northern Rocky Mountains Intermontane Basins aquifer system,313.0,0.1915776097,9.587113e-05
337.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,314.0,0.98458395081,0.01778996879
338.0,Sandstone aquifers,999.0,Lower Tertiary aquifers,313.0,0.04564482113,0.07438600542
339.0,Unconsolidated sand and gravel aquifers,999.0,Silurian-Devonian aquifers,104.0,1.31336979544,1.61985191315
340.0,Unconsolidated sand and gravel aquifers,999.0,Lower Tertiary aquifers,999.0,1.31336979544,5.03036146227
