OBJECTID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,TWNSHPLAB,SRVNAME,SURVTYP,SURVTYPTXT,SOURCEDATE,SOURCEREF,SHAPE_Length,SHAPE_Area
208,OK,17,Indian Meridian,020,0,N,010,0,W,0,OK170200N0100W0,20N 10W,,,,,,38554.7150839327,92589969.918967
209,OK,17,Indian Meridian,022,0,N,017,0,W,0,OK170220N0170W0,22N 17W,,,,,,38478.5098077543,92077357.530854
210,OK,17,Indian Meridian,021,0,N,007,0,W,0,OK170210N0070W0,21N 7W,,,,,,38643.0654398264,92971587.8581355
211,OK,17,Indian Meridian,014,0,N,023,0,W,0,OK170140N0230W0,14N 23W,,,,,,38611.9184232982,93048541.3654966
212,OK,17,Indian Meridian,002,0,N,006,0,E,0,OK170020N0060E0,2N 6E,,,,,,38635.7429226603,92963609.7741199
213,OK,17,Indian Meridian,002,0,S,001,0,W,0,OK170020S0010W0,2S 1W,,,,,,38653.9048119436,93105862.6948353
214,OK,17,Indian Meridian,006,0,S,003,0,W,0,OK170060S0030W0,6S 3W,,,,,,38692.5796287374,93322360.936074
215,OK,17,Indian Meridian,023,0,N,004,0,W,0,OK170230N0040W0,23N 4W,,,,,,38474.7905631051,92208647.9558102
216,OK,17,Indian Meridian,005,0,N,002,0,E,0,OK170050N0020E0,5N 2E,,,,,,38751.4821746307,93537105.0157635
217,OK,17,Indian Meridian,002,0,S,007,0,E,0,OK170020S0070E0,2S 7E,,,,,,38608.5793681293,92884862.6046414
218,OK,17,Indian Meridian,008,0,N,019,0,W,0,OK170080N0190W0,8N 19W,,,,,,38809.1359725789,93830038.4682572
219,OK,17,Indian Meridian,002,0,S,005,0,W,0,OK170020S0050W0,2S 5W,,,,,,38710.0080116793,93363658.1311307
220,OK,17,Indian Meridian,010,0,N,007,0,E,0,OK170100N0070E0,10N 7E,,,,,,38664.3889977516,93163131.9595052
221,OK,17,Indian Meridian,028,0,N,006,0,E,0,OK170280N0060E0,28N 6E,,,,,,38550.1205105483,92479252.3448219
222,OK,17,Indian Meridian,016,0,N,025,0,W,0,OK170160N0250W0,16N 25W,,,,,,38370.2002033954,91963816.2911493
223,OK,17,Indian Meridian,008,0,N,005,0,W,0,OK170080N0050W0,8N 5W,,,,,,38620.5396761359,92929277.7205346
224,OK,17,Indian Meridian,024,0,N,014,0,W,0,OK170240N0140W0,24N 14W,,,,,,38732.7483416143,93409178.3577462
225,OK,17,Indian Meridian,012,0,N,022,0,W,0,OK170120N0220W0,12N 22W,,,,,,38444.7485474488,92080656.0388643
226,OK,17,Indian Meridian,011,0,N,019,0,W,0,OK170110N0190W0,11N 19W,,,,,,38588.7360518075,92733748.6063662
227,OK,17,Indian Meridian,006,0,N,001,0,E,0,OK170060N0010E0,6N 1E,,,,,,38663.3179843325,93059419.7222537
228,OK,17,Indian Meridian,015,0,N,019,0,W,0,OK170150N0190W0,15N 19W,,,,,,38551.4101959184,92564870.0982683
229,OK,17,Indian Meridian,014,0,N,017,0,W,0,OK170140N0170W0,14N 17W,,,,,,38597.9830288395,92789590.1506199
230,OK,17,Indian Meridian,001,0,S,003,0,W,0,OK170010S0030W0,1S 3W,,,,,,38705.0342724297,93371591.509259
231,OK,17,Indian Meridian,006,0,S,007,0,E,0,OK170060S0070E0,6S 7E,,,,,,38611.6056088535,92939121.2379704
232,OK,17,Indian Meridian,029,0,N,010,0,W,0,OK170290N0100W0,29N 10W,,,,,,31332.3802526622,59663349.2607826
233,OK,17,Indian Meridian,027,0,N,007,0,E,0,OK170270N0070E0,27N 7E,,,,,,38451.8036920554,92110277.1472809
234,OK,17,Indian Meridian,013,0,N,005,0,W,0,OK170130N0050W0,13N 5W,,,,,,38766.4555681563,93594139.3494312
235,OK,17,Indian Meridian,016,0,N,024,0,W,0,OK170160N0240W0,16N 24W,,,,,,38685.4667745102,92508617.7138559
236,OK,17,Indian Meridian,029,0,N,023,0,W,0,OK170290N0230W0,29N 23W,,,,,,31660.8754350905,60935635.2286453
237,OK,17,Indian Meridian,013,0,N,015,0,W,0,OK170130N0150W0,13N 15W,,,,,,38648.3276189812,93104380.5476027
238,OK,17,Indian Meridian,029,0,N,017,0,W,0,OK170290N0170W0,29N 17W,,,,,,31435.662384009,60234609.4982728
239,OK,17,Indian Meridian,005,0,S,001,0,E,0,OK170050S0010E0,5S 1E,,,,,,38721.7967845032,93448234.3117224
240,OK,17,Indian Meridian,012,0,N,019,0,W,0,OK170120N0190W0,12N 19W,,,,,,38409.7296386874,91963218.3602874
241,OK,17,Indian Meridian,017,0,N,006,0,W,0,OK170170N0060W0,17N 6W,,,,,,38852.0359205597,94155947.8171528
242,OK,17,Indian Meridian,008,0,N,027,0,W,0,OK170080N0270W0,8N 27W,,,,,,22651.1178990485,10938514.5174846
243,OK,17,Indian Meridian,028,0,N,007,0,E,0,OK170280N0070E0,28N 7E,,,,,,38336.1154091942,91584095.333757
244,OK,17,Indian Meridian,023,0,N,007,0,W,0,OK170230N0070W0,23N 7W,,,,,,38549.5224767247,92353702.8308941
245,OK,17,Indian Meridian,011,0,N,014,0,W,0,OK170110N0140W0,11N 14W,,,,,,38563.1325009399,92619154.478458
246,OK,17,Indian Meridian,011,0,N,015,0,W,0,OK170110N0150W0,11N 15W,,,,,,38503.3199276118,92362765.346624
247,OK,17,Indian Meridian,029,0,N,004,0,E,0,OK170290N0040E0,29N 4E,,,,,,31827.1869990541,61987496.2427637
248,OK,17,Indian Meridian,026,0,N,007,0,E,0,OK170260N0070E0,26N 7E,,,,,,38606.9708439995,92978170.7559707
249,OK,17,Indian Meridian,007,0,S,003,0,W,0,OK170070S0030W0,7S 3W,,,,,,38525.4580029862,76678688.41648
250,OK,17,Indian Meridian,027,0,N,006,0,E,0,OK170270N0060E0,27N 6E,,,,,,38656.3299842096,93161023.5497893
251,OK,17,Indian Meridian,012,0,N,027,0,W,0,OK170120N0270W0,12N 27W,,,,,,21073.6317776874,4142692.47695897
252,OK,17,Indian Meridian,017,0,N,014,0,W,0,OK170170N0140W0,17N 14W,,,,,,38564.3341903418,92735095.9371472
253,OK,17,Indian Meridian,009,0,N,004,0,W,0,OK170090N0040W0,9N 4W,,,,,,38623.6691836882,93223821.7033644
254,OK,17,Indian Meridian,027,0,N,023,0,W,0,OK170270N0230W0,27N 23W,,,,,,38707.2319415016,93114793.327064
255,OK,17,Indian Meridian,023,0,N,021,0,W,0,OK170230N0210W0,23N 21W,,,,,,38681.3114532932,93320222.3283179
256,OK,17,Indian Meridian,008,0,S,003,0,W,0,OK170080S0030W0,8S 3W,,,,,,3702.60014738033,412033.518821492
257,OK,17,Indian Meridian,001,0,N,002,0,W,0,OK170010N0020W0,1N 2W,,,,,,38703.1729059832,93348177.6422643
258,OK,17,Indian Meridian,008,0,S,006,0,E,0,OK170080S0060E0,8S 6E,,,,,,24401.172954182,23363185.0186986
259,OK,17,Indian Meridian,007,0,N,025,0,W,0,OK170070N0250W0,7N 25W,,,,,,38634.9361776639,92997814.4021462
260,OK,17,Indian Meridian,022,0,N,004,0,W,0,OK170220N0040W0,22N 4W,,,,,,38492.9293181808,92271940.5417058
261,OK,17,Indian Meridian,004,0,S,002,0,E,0,OK170040S0020E0,4S 2E,,,,,,38696.5393965739,93327373.8055619
262,OK,17,Indian Meridian,015,0,N,022,0,W,0,OK170150N0220W0,15N 22W,,,,,,38420.0332770249,92193220.0133922
263,OK,17,Indian Meridian,027,0,N,008,0,W,0,OK170270N0080W0,27N 8W,,,,,,38678.9203661595,93296726.9752001
264,OK,17,Indian Meridian,029,0,N,011,0,W,0,OK170290N0110W0,29N 11W,,,,,,31367.4798585257,59835753.629236
265,OK,17,Indian Meridian,007,0,S,002,0,W,0,OK170070S0020W0,7S 2W,,,,,,38684.4950008157,93308389.8470451
266,OK,17,Indian Meridian,022,0,N,008,0,W,0,OK170220N0080W0,22N 8W,,,,,,38612.0777788695,92838727.0146285
267,OK,17,Indian Meridian,008,0,N,017,0,W,0,OK170080N0170W0,8N 17W,,,,,,39403.0504963752,96541798.2189412
268,OK,17,Indian Meridian,022,0,N,010,0,W,0,OK170220N0100W0,22N 10W,,,,,,38546.6117858321,92533771.6943663
269,OK,17,Indian Meridian,028,0,N,004,0,W,0,OK170280N0040W0,28N 4W,,,,,,38725.4669609539,93318598.4067761
270,OK,17,Indian Meridian,014,0,N,021,0,W,0,OK170140N0210W0,14N 21W,,,,,,38533.8236537603,92573061.0878167
271,OK,17,Indian Meridian,019,0,N,022,0,W,0,OK170190N0220W0,19N 22W,,,,,,38669.9897331929,93130291.6561938
272,OK,17,Indian Meridian,023,0,N,002,0,W,0,OK170230N0020W0,23N 2W,,,,,,38507.3077900688,92398936.3636505
273,OK,17,Indian Meridian,003,0,N,002,0,E,0,OK170030N0020E0,3N 2E,,,,,,38588.8250801669,92816882.4716454
274,OK,17,Indian Meridian,023,0,N,016,0,W,0,OK170230N0160W0,23N 16W,,,,,,38529.3949716721,92688416.4532809
275,OK,17,Indian Meridian,025,0,N,011,0,W,0,OK170250N0110W0,25N 11W,,,,,,38674.4339552604,93261739.140526
276,OK,17,Indian Meridian,024,0,N,021,0,W,0,OK170240N0210W0,24N 21W,,,,,,38878.6399458447,94054552.7312378
277,OK,17,Indian Meridian,020,0,N,019,0,W,0,OK170200N0190W0,20N 19W,,,,,,38827.9473761938,93866285.7361663
278,OK,17,Indian Meridian,001,0,S,007,0,E,0,OK170010S0070E0,1S 7E,,,,,,38366.1999765647,91735385.805447
279,OK,17,Indian Meridian,026,0,N,023,0,W,0,OK170260N0230W0,26N 23W,,,,,,38823.3168825204,93931273.8311858
280,OK,17,Indian Meridian,010,0,N,005,0,W,0,OK170100N0050W0,10N 5W,,,,,,38509.0151441615,92302789.6951885
281,OK,17,Indian Meridian,028,0,N,001,0,E,0,OK170280N0010E0,28N 1E,,,,,,38591.7009424928,92813536.1124234
282,OK,17,Indian Meridian,008,0,S,007,0,W,0,OK170080S0070W0,8S 7W,,,,,,25059.4182555483,24863260.152043
283,OK,17,Indian Meridian,028,0,N,022,0,W,0,OK170280N0220W0,28N 22W,,,,,,38851.5003291757,94090990.9148735
284,OK,17,Indian Meridian,004,0,N,001,0,W,0,OK170040N0010W0,4N 1W,,,,,,38576.3852034884,92655451.3484158
285,OK,17,Indian Meridian,006,0,S,001,0,E,0,OK170060S0010E0,6S 1E,,,,,,38623.5278180506,92949106.8130721
286,OK,17,Indian Meridian,013,0,N,019,0,W,0,OK170130N0190W0,13N 19W,,,,,,38646.8700950194,93128916.5544793
287,OK,17,Indian Meridian,016,0,N,009,0,W,0,OK170160N0090W0,16N 9W,,,,,,38434.4266615704,92059660.2136277
288,OK,17,Indian Meridian,007,0,S,003,0,E,0,OK170070S0030E0,7S 3E,,,,,,41267.7618533488,60606294.9350996
289,OK,17,Indian Meridian,018,0,N,010,0,W,0,OK170180N0100W0,18N 10W,,,,,,38591.7260864169,92715312.0995812
290,OK,17,Indian Meridian,015,0,N,026,0,W,0,OK170150N0260W0,15N 26W,,,,,,36917.8859413968,84499008.4306748
291,OK,17,Indian Meridian,012,0,N,010,0,W,0,OK170120N0100W0,12N 10W,,,,,,38559.3925854471,92098758.8901952
292,OK,17,Indian Meridian,008,0,S,007,0,E,0,OK170080S0070E0,8S 7E,,,,,,34469.0928476078,62557651.9016362
293,OK,17,Indian Meridian,003,0,N,001,0,E,0,OK170030N0010E0,3N 1E,,,,,,38611.6304658412,92919229.8804012
294,OK,17,Indian Meridian,005,0,S,007,0,E,0,OK170050S0070E0,5S 7E,,,,,,38708.3671913572,93375993.5746333
295,OK,17,Indian Meridian,029,0,N,001,0,E,0,OK170290N0010E0,29N 1E,,,,,,31730.721382897,61595895.7724318
296,OK,17,Indian Meridian,011,0,N,023,0,W,0,OK170110N0230W0,11N 23W,,,,,,38594.5728143258,92924712.7790453
297,OK,17,Indian Meridian,011,0,N,018,0,W,0,OK170110N0180W0,11N 18W,,,,,,38604.8432281332,92919559.6596424
298,OK,17,Indian Meridian,017,0,N,005,0,W,0,OK170170N0050W0,17N 5W,,,,,,38720.1239824794,93454794.6244596
299,OK,17,Indian Meridian,018,0,N,018,0,W,0,OK170180N0180W0,18N 18W,,,,,,38511.542112823,92432607.5674289
300,OK,17,Indian Meridian,019,0,N,025,0,W,0,OK170190N0250W0,19N 25W,,,,,,38690.083411342,93225041.6944991
301,OK,17,Indian Meridian,019,0,N,005,0,W,0,OK170190N0050W0,19N 5W,,,,,,38556.776438936,92694429.3967755
302,OK,17,Indian Meridian,005,0,N,005,0,E,0,OK170050N0050E0,5N 5E,,,,,,38787.2110641554,91451856.0371083
303,OK,17,Indian Meridian,016,0,N,026,0,W,0,OK170160N0260W0,16N 26W,,,,,,36680.3994239798,83170277.447483
304,OK,17,Indian Meridian,012,0,N,005,0,E,0,OK170120N0050E0,12N 5E,,,,,,38661.2592987312,93094510.6004253
305,OK,17,Indian Meridian,009,0,N,018,0,W,0,OK170090N0180W0,9N 18W,,,,,,38667.1640584206,93208050.3643052
306,OK,17,Indian Meridian,018,0,N,022,0,W,0,OK170180N0220W0,18N 22W,,,,,,38645.6278433247,93207910.712798
307,OK,17,Indian Meridian,011,0,N,004,0,E,0,OK170110N0040E0,11N 4E,,,,,,38448.7557291712,92346318.2324115
308,OK,17,Indian Meridian,005,0,N,006,0,W,0,OK170050N0060W0,5N 6W,,,,,,38738.7572767861,93504085.9609674
309,OK,17,Indian Meridian,013,0,N,023,0,W,0,OK170130N0230W0,13N 23W,,,,,,38639.1908827105,93028322.6816112
310,OK,17,Indian Meridian,022,0,N,018,0,W,0,OK170220N0180W0,22N 18W,,,,,,38621.6615332311,93030275.0059188
311,OK,17,Indian Meridian,027,0,N,012,0,W,0,OK170270N0120W0,27N 12W,,,,,,38754.350915213,93494886.2894472
312,OK,17,Indian Meridian,024,0,N,012,0,W,0,OK170240N0120W0,24N 12W,,,,,,38662.236726494,93072748.7265443
313,OK,17,Indian Meridian,021,0,N,010,0,W,0,OK170210N0100W0,21N 10W,,,,,,38572.8969032772,92680996.3745922
314,OK,17,Indian Meridian,003,0,N,005,0,W,0,OK170030N0050W0,3N 5W,,,,,,38692.5353197771,93301165.9979111
315,OK,17,Indian Meridian,024,0,N,005,0,W,0,OK170240N0050W0,24N 5W,,,,,,38710.0409654491,93313205.4443882
316,OK,17,Indian Meridian,023,0,N,019,0,W,0,OK170230N0190W0,23N 19W,,,,,,38514.6188352027,92469554.9803856
317,OK,17,Indian Meridian,024,0,N,010,0,W,0,OK170240N0100W0,24N 10W,,,,,,38577.2210727053,92712741.7874495
318,OK,17,Indian Meridian,020,0,N,007,0,W,0,OK170200N0070W0,20N 7W,,,,,,38508.6913100033,92670604.325103
319,OK,17,Indian Meridian,021,0,N,013,0,W,0,OK170210N0130W0,21N 13W,,,,,,38524.2820910772,92480974.4384336
320,OK,17,Indian Meridian,010,0,N,007,0,W,0,OK170100N0070W0,10N 7W,,,,,,38583.341338328,92636815.8195553
321,OK,17,Indian Meridian,012,0,N,017,0,W,0,OK170120N0170W0,12N 17W,,,,,,38411.5813438882,91913385.7134162
322,OK,17,Indian Meridian,029,0,N,019,0,W,0,OK170290N0190W0,29N 19W,,,,,,31335.6307542977,59863754.2086743
323,OK,17,Indian Meridian,028,0,N,024,0,W,0,OK170280N0240W0,28N 24W,,,,,,38876.5301826097,94013260.4637697
324,OK,17,Indian Meridian,010,0,N,016,0,W,0,OK170100N0160W0,10N 16W,,,,,,38623.1080154546,93015001.6227543
325,OK,17,Indian Meridian,009,0,N,017,0,W,0,OK170090N0170W0,9N 17W,,,,,,38611.8065063167,92894942.7093817
326,OK,17,Indian Meridian,012,0,N,006,0,E,0,OK170120N0060E0,12N 6E,,,,,,38056.7002270825,87750243.3302833
327,OK,17,Indian Meridian,020,0,N,005,0,W,0,OK170200N0050W0,20N 5W,,,,,,38430.507232456,91941931.2510734
328,OK,17,Indian Meridian,009,0,N,026,0,W,0,OK170090N0260W0,9N 26W,,,,,,38662.6102955775,93180353.8505642
329,OK,17,Indian Meridian,004,0,N,002,0,E,0,OK170040N0020E0,4N 2E,,,,,,38661.4096180232,93158389.3592366
330,OK,17,Indian Meridian,023,0,N,024,0,W,0,OK170230N0240W0,23N 24W,,,,,,38648.9656584884,93030012.9533173
331,OK,17,Indian Meridian,024,0,N,011,0,W,0,OK170240N0110W0,24N 11W,,,,,,38751.0753339289,93466957.1456698
332,OK,17,Indian Meridian,007,0,N,005,0,E,0,OK170070N0050E0,7N 5E,,,,,,38426.2264010417,91736512.6725971
333,OK,17,Indian Meridian,020,0,N,012,0,W,0,OK170200N0120W0,20N 12W,,,,,,38629.7432825356,92931328.3340508
334,OK,17,Indian Meridian,029,0,N,007,0,E,0,OK170290N0070E0,29N 7E,,,,,,31686.5546694984,61445431.720625
335,OK,17,Indian Meridian,028,0,N,001,0,W,0,OK170280N0010W0,28N 1W,,,,,,38609.3364324971,92793281.2210535
336,OK,17,Indian Meridian,006,0,S,002,0,E,0,OK170060S0020E0,6S 2E,,,,,,38626.8952844696,92976470.0957758
337,OK,17,Indian Meridian,015,0,N,009,0,W,0,OK170150N0090W0,15N 9W,,,,,,38603.36709165,92865106.1611018
338,OK,17,Indian Meridian,029,0,N,020,0,W,0,OK170290N0200W0,29N 20W,,,,,,31478.5340932045,60478383.3800534
339,OK,17,Indian Meridian,026,0,N,007,0,W,0,OK170260N0070W0,26N 7W,,,,,,38677.8895388618,92967148.805713
340,OK,17,Indian Meridian,010,0,N,026,0,W,0,OK170100N0260W0,10N 26W,,,,,,38649.3303215645,93071609.9036658
341,OK,17,Indian Meridian,020,0,N,024,0,W,0,OK170200N0240W0,20N 24W,,,,,,38746.7261055345,93522015.866811
342,OK,17,Indian Meridian,019,0,N,024,0,W,0,OK170190N0240W0,19N 24W,,,,,,38650.4033480247,93119715.1876764
343,OK,17,Indian Meridian,019,0,N,011,0,W,0,OK170190N0110W0,19N 11W,,,,,,38529.4643743125,92399034.3015871
344,OK,17,Indian Meridian,002,0,N,002,0,E,0,OK170020N0020E0,2N 2E,,,,,,38630.0620686097,92990725.9567471
345,OK,17,Indian Meridian,005,0,S,006,0,E,0,OK170050S0060E0,5S 6E,,,,,,38735.645048664,93571841.2432402
346,OK,17,Indian Meridian,011,0,N,024,0,W,0,OK170110N0240W0,11N 24W,,,,,,38581.583889175,92799659.1407882
347,OK,17,Indian Meridian,013,0,N,018,0,W,0,OK170130N0180W0,13N 18W,,,,,,38676.7058474883,93181171.9256953
348,OK,17,Indian Meridian,028,0,N,014,0,W,0,OK170280N0140W0,28N 14W,,,,,,38507.3948233361,92301741.5362511
349,OK,17,Indian Meridian,021,0,N,020,0,W,0,OK170210N0200W0,21N 20W,,,,,,38517.6130362632,92646184.7141975
350,OK,17,Indian Meridian,006,0,S,005,0,W,0,OK170060S0050W0,6S 5W,,,,,,38028.28481324,91523809.561861
351,OK,17,Indian Meridian,029,0,N,013,0,W,0,OK170290N0130W0,29N 13W,,,,,,31472.8788614384,60315856.8090884
352,OK,17,Indian Meridian,003,0,N,008,0,W,0,OK170030N0080W0,3N 8W,,,,,,38592.7376580085,92646017.3434143
353,OK,17,Indian Meridian,014,0,N,011,0,W,0,OK170140N0110W0,14N 11W,,,,,,38558.7832949637,92639271.7918071
354,OK,17,Indian Meridian,014,0,N,005,0,E,0,OK170140N0050E0,14N 5E,,,,,,38637.495450655,93017903.6515922
355,OK,17,Indian Meridian,020,0,N,006,0,W,0,OK170200N0060W0,20N 6W,,,,,,38539.9251078135,92599894.8704588
356,OK,17,Indian Meridian,029,0,N,005,0,W,0,OK170290N0050W0,29N 5W,,,,,,31566.8780013729,60817588.0612095
357,OK,17,Indian Meridian,026,0,N,018,0,W,0,OK170260N0180W0,26N 18W,,,,,,38631.1928460716,92957379.1296497
358,OK,17,Indian Meridian,009,0,N,020,0,W,0,OK170090N0200W0,9N 20W,,,,,,38638.6721508203,93093416.7799146
359,OK,17,Indian Meridian,008,0,S,001,0,E,0,OK170080S0010E0,8S 1E,,,,,,30613.03342754,29967337.1204575
360,OK,17,Indian Meridian,024,0,N,006,0,W,0,OK170240N0060W0,24N 6W,,,,,,38464.4715047597,91944027.9976202
361,OK,17,Indian Meridian,024,0,N,004,0,W,0,OK170240N0040W0,24N 4W,,,,,,38649.0289581157,93020221.4767855
362,OK,17,Indian Meridian,012,0,N,015,0,W,0,OK170120N0150W0,12N 15W,,,,,,38492.7113626985,92295738.2585484
363,OK,17,Indian Meridian,004,0,N,003,0,E,0,OK170040N0030E0,4N 3E,,,,,,38657.051701566,93148104.7062194
364,OK,17,Indian Meridian,015,0,N,021,0,W,0,OK170150N0210W0,15N 21W,,,,,,38452.7310509125,91998295.8314579
365,OK,17,Indian Meridian,021,0,N,019,0,W,0,OK170210N0190W0,21N 19W,,,,,,38552.5174631446,92634451.3761502
366,OK,17,Indian Meridian,011,0,N,020,0,W,0,OK170110N0200W0,11N 20W,,,,,,38610.0848333368,92873531.4440154
367,OK,17,Indian Meridian,004,0,S,003,0,E,0,OK170040S0030E0,4S 3E,,,,,,38712.0829243728,93361771.5685122
368,OK,17,Indian Meridian,029,0,N,007,0,W,0,OK170290N0070W0,29N 7W,,,,,,31574.2520713914,60778863.4702437
369,OK,17,Indian Meridian,015,0,N,005,0,E,0,OK170150N0050E0,15N 5E,,,,,,38664.9463114677,93125068.2125347
370,OK,17,Indian Meridian,003,0,N,004,0,E,0,OK170030N0040E0,3N 4E,,,,,,38676.5558068129,93207850.6727425
371,OK,17,Indian Meridian,008,0,S,002,0,E,0,OK170080S0020E0,8S 2E,,,,,,46559.8210330065,77462771.7238728
372,OK,17,Indian Meridian,021,0,N,024,0,W,0,OK170210N0240W0,21N 24W,,,,,,38684.6580493551,93151892.2666475
373,OK,17,Indian Meridian,003,0,S,002,0,E,0,OK170030S0020E0,3S 2E,,,,,,38663.8466866244,93184377.4652964
374,OK,17,Indian Meridian,005,0,N,001,0,E,0,OK170050N0010E0,5N 1E,,,,,,38704.294385356,93401825.4678762
375,OK,17,Indian Meridian,012,0,N,023,0,W,0,OK170120N0230W0,12N 23W,,,,,,38589.359788833,92775025.7027255
376,OK,17,Indian Meridian,017,0,N,025,0,W,0,OK170170N0250W0,17N 25W,,,,,,38681.2316820774,93324541.1472816
377,OK,17,Indian Meridian,016,0,N,006,0,W,0,OK170160N0060W0,16N 6W,,,,,,38296.0133666724,91398431.5396272
378,OK,17,Indian Meridian,019,0,N,023,0,W,0,OK170190N0230W0,19N 23W,,,,,,38668.8592017379,93159957.1333927
379,OK,17,Indian Meridian,022,0,N,025,0,W,0,OK170220N0250W0,22N 25W,,,,,,38670.9413800129,93256773.948603
380,OK,17,Indian Meridian,029,0,N,022,0,W,0,OK170290N0220W0,29N 22W,,,,,,31596.0353954392,60764139.9306409
381,OK,17,Indian Meridian,003,0,N,006,0,W,0,OK170030N0060W0,3N 6W,,,,,,38690.1316609077,93263528.6691958
382,OK,17,Indian Meridian,017,0,N,026,0,W,0,OK170170N0260W0,17N 26W,,,,,,35443.537748802,76865916.1000623
383,OK,17,Indian Meridian,026,0,N,012,0,W,0,OK170260N0120W0,26N 12W,,,,,,38705.3655336161,93329625.5285072
384,OK,17,Indian Meridian,006,0,S,005,0,E,0,OK170060S0050E0,6S 5E,,,,,,38653.6815573359,93099409.9660791
385,OK,17,Indian Meridian,005,0,N,001,0,W,0,OK170050N0010W0,5N 1W,,,,,,38684.2045866379,93288042.2012701
386,OK,17,Indian Meridian,028,0,N,002,0,E,0,OK170280N0020E0,28N 2E,,,,,,38549.0856441377,92628591.9120926
387,OK,17,Indian Meridian,003,0,S,002,0,W,0,OK170030S0020W0,3S 2W,,,,,,38747.6573145503,93572439.1955704
388,OK,17,Indian Meridian,012,0,N,006,0,W,0,OK170120N0060W0,12N 6W,,,,,,38624.5562479387,92962350.9264651
389,OK,17,Indian Meridian,001,0,N,006,0,E,0,OK170010N0060E0,1N 6E,,,,,,38667.5040339788,93179490.5947387
390,OK,17,Indian Meridian,003,0,S,004,0,W,0,OK170030S0040W0,3S 4W,,,,,,38664.3265214382,93181379.1123411
391,OK,17,Indian Meridian,006,0,S,004,0,W,0,OK170060S0040W0,6S 4W,,,,,,38102.6475546805,91108112.4243605
392,OK,17,Indian Meridian,019,0,N,014,0,W,0,OK170190N0140W0,19N 14W,,,,,,38411.1413406974,91998945.7871284
393,OK,17,Indian Meridian,016,0,N,008,0,W,0,OK170160N0080W0,16N 8W,,,,,,38256.6290128385,91205039.9694545
394,OK,17,Indian Meridian,028,0,N,005,0,E,0,OK170280N0050E0,28N 5E,,,,,,38638.534178667,92898917.9799369
395,OK,17,Indian Meridian,027,0,N,002,0,W,0,OK170270N0020W0,27N 2W,,,,,,38582.0779568284,92638756.0632413
396,OK,17,Indian Meridian,028,0,N,018,0,W,0,OK170280N0180W0,28N 18W,,,,,,38742.8259670015,93437662.5317303
397,OK,17,Indian Meridian,001,0,N,004,0,W,0,OK170010N0040W0,1N 4W,,,,,,38750.5866254474,93608583.4414925
398,OK,17,Indian Meridian,002,0,N,007,0,E,0,OK170020N0070E0,2N 7E,,,,,,38653.8447567183,93100885.8511275
399,OK,17,Indian Meridian,027,0,N,005,0,E,0,OK170270N0050E0,27N 5E,,,,,,38654.2147096362,93188169.4982951
400,OK,17,Indian Meridian,006,0,N,007,0,W,0,OK170060N0070W0,6N 7W,,,,,,38730.559907503,93482341.1649176
401,OK,17,Indian Meridian,007,0,N,004,0,W,0,OK170070N0040W0,7N 4W,,,,,,38685.2225032228,93246258.3656222
402,OK,17,Indian Meridian,025,0,N,004,0,W,0,OK170250N0040W0,25N 4W,,,,,,38630.0364462233,93031056.5195148
403,OK,17,Indian Meridian,001,0,S,006,0,W,0,OK170010S0060W0,1S 6W,,,,,,38666.9743888653,93223559.3557633
404,OK,17,Indian Meridian,027,0,N,001,0,W,0,OK170270N0010W0,27N 1W,,,,,,38630.4625495022,92910352.819672
405,OK,17,Indian Meridian,021,0,N,005,0,W,0,OK170210N0050W0,21N 5W,,,,,,38605.9270733131,92758042.7068237
406,OK,17,Indian Meridian,026,0,N,006,0,E,0,OK170260N0060E0,26N 6E,,,,,,38674.5571342223,93030582.4936754
407,OK,17,Indian Meridian,028,0,N,004,0,E,0,OK170280N0040E0,28N 4E,,,,,,38665.1314623313,93027564.283036
408,OK,17,Indian Meridian,026,0,N,005,0,E,0,OK170260N0050E0,26N 5E,,,,,,38618.8139147805,92980625.4101612
409,OK,17,Indian Meridian,028,0,N,008,0,W,0,OK170280N0080W0,28N 8W,,,,,,38731.4097565089,93400965.411912
410,OK,17,Indian Meridian,027,0,N,015,0,W,0,OK170270N0150W0,27N 15W,,,,,,38613.8273705279,92847480.4187089
411,OK,17,Indian Meridian,017,0,N,021,0,W,0,OK170170N0210W0,17N 21W,,,,,,38660.5442814151,93022082.5930439
412,OK,17,Indian Meridian,001,0,N,007,0,W,0,OK170010N0070W0,1N 7W,,,,,,38731.1638255354,93500768.509059
413,OK,17,Indian Meridian,002,0,N,001,0,W,0,OK170020N0010W0,2N 1W,,,,,,38661.6034758443,93137014.4102256
414,OK,17,Indian Meridian,008,0,N,021,0,W,0,OK170080N0210W0,8N 21W,,,,,,38730.1833168212,93471840.5395369
415,OK,17,Indian Meridian,003,0,S,007,0,E,0,OK170030S0070E0,3S 7E,,,,,,38702.1822870866,93347446.4166141
416,OK,17,Indian Meridian,014,0,N,006,0,E,0,OK170140N0060E0,14N 6E,,,,,,37457.0225868353,84800553.9871492
417,OK,17,Indian Meridian,009,0,N,022,0,W,0,OK170090N0220W0,9N 22W,,,,,,38601.2267404654,92816932.1057582
