OBJECTID,DFIRM_ID,FIRM_ID,ST_FIPS,PCOMM,PANEL,SUFFIX,FIRM_PAN,PANEL_TYP,EFF_DATE,SCALE,PNP_REASON,NW_LAT,NW_LONG,SE_LAT,SE_LONG,SOURCE_CIT
3854,50007C,50007C_72,50,007C,0282,D,50007C0282D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3855,50007C,50007C_73,50,007C,0283,D,50007C0283D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3856,50007C,50007C_60,50,007C,0263,D,50007C0263D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3857,50007C,50007C_61,50,007C,0279,D,50007C0279D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3858,50007C,50007C_62,50,007C,0284,D,50007C0284D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3859,50007C,50007C_63,50,007C,0276,D,50007C0276D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3860,50007C,50007C_64,50,007C,0137,D,50007C0137D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3861,50007C,50007C_65,50,007C,0277,D,50007C0277D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3862,50007C,50007C_66,50,007C,0405,E,50007C0405E,"Countywide, Panel Printed",2014/08/04 00:00:00+00,12000,,,,,,50007C_FIRM1
3863,50007C,50007C_67,50,007C,0426,E,50007C0426E,"Countywide, Panel Printed",2014/08/04 00:00:00+00,6000,,,,,,50007C_FIRM1
3864,50007C,50007C_68,50,007C,0427,E,50007C0427E,"Countywide, Panel Printed",2014/08/04 00:00:00+00,6000,,,,,,50007C_FIRM1
3865,50007C,50007C_69,50,007C,0431,E,50007C0431E,"Countywide, Panel Printed",2014/08/04 00:00:00+00,6000,,,,,,50007C_FIRM1
3866,50007C,50007C_74,50,007C,0304,D,50007C0304D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3867,50007C,50007C_75,50,007C,0301,D,50007C0301D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3868,50007C,50007C_76,50,007C,0302,D,50007C0302D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3869,50007C,50007C_77,50,007C,0303,D,50007C0303D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3870,50007C,50007C_78,50,007C,0044,D,50007C0044D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3871,50007C,50007C_79,50,007C,0445,D,50007C0445D,"Countywide, Not Printed",2011/07/18 00:00:00+00,12000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3872,50007C,50007C_80,50,007C,0429,D,50007C0429D,"Countywide, Not Printed",2011/07/18 00:00:00+00,6000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3873,50007C,50007C_81,50,007C,0435,D,50007C0435D,"Countywide, Not Printed",2011/07/18 00:00:00+00,12000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3874,50007C,50007C_82,50,007C,0439,D,50007C0439D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3875,50007C,50007C_83,50,007C,0030,D,50007C0030D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,12000,,,,,,50007C_FIRM1
3876,50007C,50007C_84,50,007C,0039,D,50007C0039D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3877,50007C,50007C_85,50,007C,0041,D,50007C0041D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3878,50007C,50007C_86,50,007C,0042,D,50007C0042D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3879,50007C,50007C_87,50,007C,0043,D,50007C0043D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3880,50007C,50007C_88,50,007C,0036,D,50007C0036D,"Countywide, Not Printed",2011/07/18 00:00:00+00,6000,PANEL NOT PRINTED - OPEN WATER,,,,,50007C_FIRM1
3881,50007C,50007C_95,50,007C,0390,D,50007C0390D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,12000,,,,,,50007C_FIRM1
3882,50007C,50007C_96,50,007C,0376,D,50007C0376D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3883,50007C,50007C_97,50,007C,0377,D,50007C0377D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3884,50007C,50007C_98,50,007C,0378,D,50007C0378D,"Countywide, Not Printed",2011/07/18 00:00:00+00,6000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3885,50007C,50007C_99,50,007C,0381,D,50007C0381D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3886,50007C,50007C_100,50,007C,0382,D,50007C0382D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3887,50007C,50007C_101,50,007C,0383,D,50007C0383D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3888,50007C,50007C_102,50,007C,0317,D,50007C0317D,"Countywide, Not Printed",2011/07/18 00:00:00+00,6000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3889,50007C,50007C_89,50,007C,0037,D,50007C0037D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3890,50007C,50007C_90,50,007C,0038,D,50007C0038D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3891,50007C,50007C_91,50,007C,0064,D,50007C0064D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3892,50007C,50007C_92,50,007C,0070,D,50007C0070D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,12000,,,,,,50007C_FIRM1
3893,50007C,50007C_93,50,007C,0379,D,50007C0379D,"Countywide, Not Printed",2011/07/18 00:00:00+00,6000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3894,50007C,50007C_94,50,007C,0384,D,50007C0384D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3895,50027C,50027C_1125,50,027C,0528,E,50027C0528E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3896,500253,500253_1179,50,0253,0015,B,5002530015B,"Community Based, Not Printed",2000/08/23 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500253_STUDY1
3897,50027C,50027C_1242,50,027C,0261,E,50027C0261E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3898,50027C,50027C_1243,50,027C,0456,E,50027C0456E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3899,50027C,50027C_1126,50,027C,0510,E,50027C0510E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3900,500027,500027_965,50,0027,0021,D,5000270021D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
3901,50027C,50027C_1312,50,027C,0633,E,50027C0633E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3902,50027C,50027C_1313,50,027C,0632,E,50027C0632E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3903,50027C,50027C_1314,50,027C,0737,E,50027C0737E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3904,50027C,50027C_1315,50,027C,0389,E,50027C0389E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3905,50027C,50027C_1316,50,027C,0802,E,50027C0802E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3906,50027C,50027C_1317,50,027C,0806,E,50027C0806E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3907,50027C,50027C_1318,50,027C,0739,E,50027C0739E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3908,50027C,50027C_1319,50,027C,0757,E,50027C0757E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3909,50027C,50027C_1320,50,027C,0665,E,50027C0665E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3910,50021C,50021C_1039,50,021C,0576,D,50021C0576D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
3911,50021C,50021C_193,50,021C,0695,D,50021C0695D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
3912,50021C,50021C_1041,50,021C,0440,D,50021C0440D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
3913,50027C,50027C_1248,50,027C,0718,E,50027C0718E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3914,500066,500066_1007,50,0066,0079,E,5000660079E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
3915,500066,500066_1008,50,0066,0043,E,5000660043E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
3916,500066,500066_991,50,0066,0077,E,5000660077E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
3917,500066,500066_992,50,0066,0081,E,5000660081E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
3918,500066,500066_993,50,0066,0037,E,5000660037E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
3919,500066,500066_994,50,0066,0076,E,5000660076E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
3920,50027C,50027C_1112,50,027C,0127,E,50027C0127E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3921,50027C,50027C_1274,50,027C,0479,E,50027C0479E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3922,50027C,50027C_171,50,027C,0320,E,50027C0320E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3923,50027C,50027C_1115,50,027C,0655,E,50027C0655E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3924,50027C,50027C_1116,50,027C,0040,E,50027C0040E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3925,50027C,50027C_1117,50,027C,0357,E,50027C0357E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3926,50027C,50027C_1118,50,027C,0355,E,50027C0355E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3927,50007C,50007C_110,50,007C,0119,D,50007C0119D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3928,50007C,50007C_111,50,007C,0116,D,50007C0116D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3929,50007C,50007C_112,50,007C,0117,D,50007C0117D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3930,50007C,50007C_113,50,007C,0118,D,50007C0118D,"Countywide, Not Printed",2011/07/18 00:00:00+00,6000,PANEL NOT PRINTED - OPEN WATER,,,,,50007C_FIRM1
3931,50007C,50007C_114,50,007C,0129,D,50007C0129D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3932,50007C,50007C_115,50,007C,0134,D,50007C0134D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3933,50007C,50007C_116,50,007C,0139,D,50007C0139D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3934,50027C,50027C_1119,50,027C,0713,E,50027C0713E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3935,50027C,50027C_1120,50,027C,0685,E,50027C0685E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3936,50027C,50027C_1338,50,027C,0144,E,50027C0144E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3937,50027C,50027C_1339,50,027C,0516,E,50027C0516E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3938,50027C,50027C_1340,50,027C,0345,E,50027C0345E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3939,50027C,50027C_1341,50,027C,0376,E,50027C0376E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3940,50027C,50027C_1342,50,027C,0089,E,50027C0089E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3941,50027C,50027C_1202,50,027C,0162,E,50027C0162E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3942,50027C,50027C_1203,50,027C,0195,E,50027C0195E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3943,50027C,50027C_1204,50,027C,0210,E,50027C0210E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3944,50027C,50027C_1205,50,027C,0432,E,50027C0432E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3945,50027C,50027C_1206,50,027C,0264,E,50027C0264E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3946,50027C,50027C_1207,50,027C,0618,E,50027C0618E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3947,50027C,50027C_1208,50,027C,0694,E,50027C0694E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3948,50027C,50027C_1209,50,027C,0134,E,50027C0134E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3949,50021C,50021C_513,50,021C,0411,D,50021C0411D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
3950,50021C,50021C_512,50,021C,0354,D,50021C0354D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
3951,50021C,50021C_517,50,021C,0518,D,50021C0518D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
3952,50021C,50021C_518,50,021C,0605,D,50021C0605D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
3953,50021C,50021C_519,50,021C,0059,D,50021C0059D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
3954,50027C,50027C_1249,50,027C,0481,E,50027C0481E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3955,50027C,50027C_1264,50,027C,0717,E,50027C0717E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3956,50027C,50027C_1265,50,027C,0158,E,50027C0158E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3957,50027C,50027C_1266,50,027C,0459,E,50027C0459E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3958,50027C,50027C_1267,50,027C,0387,E,50027C0387E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3959,50027C,50027C_1268,50,027C,0560,E,50027C0560E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3960,50027C,50027C_1250,50,027C,0161,E,50027C0161E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3961,50027C,50027C_1251,50,027C,0143,E,50027C0143E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3962,50027C,50027C_1252,50,027C,0458,E,50027C0458E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3963,50027C,50027C_181,50,027C,0167,E,50027C0167E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3964,50027C,50027C_527,50,027C,0587,E,50027C0587E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3965,50027C,50027C_528,50,027C,0236,E,50027C0236E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3966,50007C,50007C_117,50,007C,0141,D,50007C0141D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3967,50007C,50007C_118,50,007C,0142,D,50007C0142D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3968,50007C,50007C_119,50,007C,0143,D,50007C0143D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3969,50007C,50007C_120,50,007C,0136,D,50007C0136D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3970,50027C,50027C_529,50,027C,0609,E,50027C0609E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3971,50027C,50027C_530,50,027C,0369,E,50027C0369E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3972,50027C,50027C_531,50,027C,0358,E,50027C0358E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3973,50027C,50027C_1343,50,027C,0356,E,50027C0356E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3974,50027C,50027C_1344,50,027C,0037,E,50027C0037E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3975,50027C,50027C_1345,50,027C,0237,E,50027C0237E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3976,50027C,50027C_1346,50,027C,0452,E,50027C0452E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3977,50027C,50027C_1347,50,027C,0512,E,50027C0512E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3978,50027C,50027C_1348,50,027C,0066,E,50027C0066E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3979,50027C,50027C_1349,50,027C,0682,E,50027C0682E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3980,50027C,50027C_1350,50,027C,0179,E,50027C0179E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3981,50027C,50027C_1351,50,027C,0707,E,50027C0707E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3982,50027C,50027C_1352,50,027C,0716,E,50027C0716E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3983,50027C,50027C_1353,50,027C,0220,E,50027C0220E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
3984,50027C,50027C_1354,50,027C,0043,E,50027C0043E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3985,50007C,50007C_103,50,007C,0257,D,50007C0257D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3986,50007C,50007C_104,50,007C,0157,D,50007C0157D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3987,50007C,50007C_105,50,007C,0500,D,50007C0500D,"Countywide, Not Printed",2011/07/18 00:00:00+00,24000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3988,50007C,50007C_106,50,007C,0061,D,50007C0061D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3989,50007C,50007C_107,50,007C,0062,D,50007C0062D,"Countywide, Not Printed",2011/07/18 00:00:00+00,6000,PANEL NOT PRINTED - NO SPECIAL FLOOD HAZARD AREAS,,,,,50007C_FIRM1
3990,50007C,50007C_108,50,007C,0063,D,50007C0063D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3991,50007C,50007C_109,50,007C,0069,D,50007C0069D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
3992,50027C,50027C_172,50,027C,0379,E,50027C0379E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3993,50027C,50027C_173,50,027C,0476,E,50027C0476E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
3994,50027C,50027C_174,50,027C,0570,E,50027C0570E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
3995,50025C,50025C_250,50,025C,0101,E,50025C0101E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
3996,50025C,50025C_251,50,025C,0519,E,50025C0519E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
3997,50025C,50025C_252,50,025C,0261,E,50025C0261E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
3998,50021C,50021C_520,50,021C,0512,D,50021C0512D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
3999,50021C,50021C_521,50,021C,0114,D,50021C0114D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4000,50021C,50021C_1022,50,021C,0513,D,50021C0513D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4001,50021C,50021C_1023,50,021C,0561,D,50021C0561D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4002,50021C,50021C_1024,50,021C,0352,D,50021C0352D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4003,50027C,50027C_1254,50,027C,0163,E,50027C0163E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
4004,50027C,50027C_1255,50,027C,0042,E,50027C0042E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
4005,50027C,50027C_1269,50,027C,0680,E,50027C0680E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
4006,50021C,50021C_1044,50,021C,0418,D,50021C0418D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4007,50021C,50021C_1045,50,021C,0040,D,50021C0040D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4008,50021C,50021C_1046,50,021C,0364,D,50021C0364D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
4009,50021C,50021C_1025,50,021C,0415,D,50021C0415D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
4010,50025C,50025C_169,50,025C,0240,E,50025C0240E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
4011,50025C,50025C_170,50,025C,0094,E,50025C0094E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4012,50025C,50025C_171,50,025C,0388,E,50025C0388E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4013,50025C,50025C_172,50,025C,0181,E,50025C0181E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4014,50025C,50025C_173,50,025C,0086,E,50025C0086E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4015,50025C,50025C_174,50,025C,0184,E,50025C0184E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4016,50025C,50025C_175,50,025C,0193,E,50025C0193E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
4017,50025C,50025C_176,50,025C,0203,E,50025C0203E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4018,50025C,50025C_177,50,025C,0183,E,50025C0183E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4019,50025C,50025C_178,50,025C,0386,E,50025C0386E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
4020,50007C,50007C_121,50,007C,0375,D,50007C0375D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,24000,,,,,,50007C_FIRM1
4021,50007C,50007C_122,50,007C,0395,D,50007C0395D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,12000,,,,,,50007C_FIRM1
4022,50007C,50007C_123,50,007C,0270,D,50007C0270D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,12000,,,,,,50007C_FIRM1
4023,50007C,50007C_124,50,007C,0319,D,50007C0319D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,6000,,,,,,50007C_FIRM1
4024,50007C,50007C_125,50,007C,0250,D,50007C0250D,"Countywide, Panel Printed",2011/07/18 00:00:00+00,24000,,,,,,50007C_FIRM1
