uniqueid(long),indicatorid(long),namevalue,measure,measureinfo,geotypename,geojoinid(long),geoplacename,timeperiod,startdate,datavalue(double precision)
130512.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,01/01p/2013,82.1
130361.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,303,Brooklyn,Winter 2008-09,01/01/2013,55.8
219973.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,304,Brooklyn,Summer 2013,01/01/2013,247.9
164885.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,305,Upper East Side,Winter 2008-09,01/01/2013,269.8
164876.0,383.0,Boiler Emissions- Total NO Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2013,01/012/013,204.8
219973.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,307,Brooklyn,Winter 2008-09,01/01/2013,284.7
216499.0,383.0,Boiler Emissions- Totl NOx Emissions,Number per km2,number,UHF42,308,Bronx,Summer 2013,01/01/2013,132.5
164880.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,309,Brooklyn,2013,01/1/2013,126.1
219969.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,310,Fort Greene and Brooklyn Heights (CD2),Winter 2008-09,01/01/2013,118.7
164930.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,noumber,UHF42,401,Coney Island (CD13),2013,1/01/2013,30.6
164930.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,402,Brooklyn,Winter 2008-09,01/01/2013,24.6
164877.0,640.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,403,Belmont and East Tremont (CD6),2013,01/01/203,18.7
130524.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,nmber,UHF42,404,Bushwick (CD4),2013,0/101/2013,10.4
219975.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,Summer 2014,01/01/2013,23.6
164876.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,406,Belmont and East Tremont (CD6),2013,01/012/013,15.3
219970.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,407,Brooklyn,2013,01/01/2031,14.5
164884.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,408,Sunset Park (CD7),2013,01/01/2g013,13.2
219970.0,386.0,Boiler Emissidons- Total NOx Emissions,Number per km2,number,UHF42,409,Southeast Queens,Winter 2008-09,01/01/2013,8.1
164877.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410,Bronx,2013,01/01/f2013,6.1
130397.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UH4F2,501,Belmont and East Tremont (CD6),Summer 2013,01/01/2013,2.8
219971.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,Winter 2008-09,01/01/2013,4.7
164879.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,numer,UHF42,503,Brooklyn,Summer 2012,01/01/2013,2.1
164876.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,504,Crown Heights and Prospect Heights (CD8),2013,01/01h/2013,2.0
130361.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,Citywide,1,Kingsbridge Heights and Bedford (CD7),2013,0/01/2013,29.4
130364.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,1,East New York and Starrett City (CD5),2013,1/01/2013,42.7
164884.0,639.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,East New York and Starrett City (CD5),Summer 2013,01/01/2013,22.8
164880.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,3,Coney Island (CD13),Summer 2011,01/01/2013,161.1
164930.0,386.0,Boiler Emissions- Total NOx Emissions,Number per km2,numbr,Borough,4,Queens,2013,0/01/2013,16.1
130371.0,383.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,5,Crown Heights and Prospect Heights (CD8),Winter 2008-09,01/01/2013,2.7
219969.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2005,01/01/2005,2.9
219970.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/3m,UHF42,102,Northeast Bronx,2005,01/01/2005,2.8
164878.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Northeast Bronx,Winter 2008-09,01/01/2005,2.7
164876.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,Summer 2014,01/01/2005,2.7
164881.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,Summer 2013,01/01/2005,3.0
164880.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,106,Brooklyn,Summer 2010,01/01/2005,3.0
164876.0,639.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Belmont and East Tremont (CD6),Winter 2008-09,01/01/2005,2.8
164884.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,Summer 2010,01/01/2005,3.7
164879.0,383.0,Sulfur Dioxide (SO2),Mean,ppb,CD,209,Brooklyn,Winter 2009-10,12/01/2009,3.85
130973.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Bronx,2005,01/01/2005,3.7
219975.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Coney Island (CD13),Summer 2012,01/01/2005,2.5
130361.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,204,Brooklyn,Winter 2008-09,01/01/2005,2.3
164931.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Pakr,2005,01/01/2005,3.2
164884.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,Summer 2013,01/01/2005,2.5
164881.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,207,Brooklyn,2005,01/01/2005,2.3
219975.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/3,UHF42,208,Brooklyn,Summer 2010,01/01/2005,2.4
164878.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2014,01/01/2005,2.8
216499.0,383.0,Air Toxics Concentrations- Average Benzene Concentratons,Annual Average Concentration,µg/m3,UHF42,210,Bronx,Summer 2014,01/01/2005,2.4
219971.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Borough Park,Winter 2008-09,01/01/2005,2.8
219970.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,2005,01/w01/2005,4.1
164878.0,639.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Coney Island (CD13),Summer 2014,01/01/2005,3.9
164876.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,303,Brooklyn,Summer 2014,01/01/2005,4.2
216499.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/ml3,UHF42,304,Upper West Side,2005,01/01/2005,3.9
130371.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,Summer 2013,01/01/2005,4.5
216499.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,306,East New York and Starrett City (CD5),2005,01/01/205,4.9
164930.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Brooklyn,2005,01/01c/2005,5.3
219971.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Greenwich Village - SoHo***,Summer 2014,01/01/2005,4.7
219969.0,383.0,Air Toxics Concentrations- Average Benzene Concentratioqns,Annual Average Concentration,µg/m3,UHF42,309,Bronx,Summer 2013,01/01/2005,5.0
164884.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Brooklyn,Summer 2010,01/01/2005,6.3
164931.0,639.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µgm/3,UHF42,401,Long Island ity - Astoria,Winter 2008-09,01/01/2005,2.7
164883.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,Winter 2008-09,01/01/2005,2.2
164931.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Kingsbridge - Riverdale,2005,01/0/12005,1.9
164880.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Brooklyn,2005,01/01/2005,1.9
219970.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2005,01/01/005,2.0
219975.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2005,01/012/005,1.7
216499.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Southwest Queens,2005,01/01/2005,1.8
219970.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Bronx,2005,01/012005,1.8
130373.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Bronx,Summer 2010,01/01/2005,1.8
219971.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Borough Park,Summer 2013,01/01/2005,1.4
164877.0,640.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Sunset Park (CD7),2005,01/012/005,2.5
219969.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Bushwick (CD4),2005,01/01/2005,1.3
219969.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Fordham - Bronx Pk,Winter 2008-09,01/01/2005,1.6
164878.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,504,Brooklyn,Summer 2014,01/01/2005,1.1
219972.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Citywide,1,Belmont and East Tremont (CD6),2005,r01/01/2005,2.9
164883.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,1,Hunts Point - Mott Haven,2005,01/01/200k5,2.8
130364.0,386.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,Winter 2008-09,01/01/2005,2.8
164879.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,3,Coney Island (CD13),Winter 2008-09,01/01/2005,4.7
216499.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,orough,4,Bronx,2005,0/101/2005,1.9
216499.0,383.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,5,Brooklyn,2005,1/01/2005,1.6
219971.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µag/m3,UHF42,101,Bushwick (CD4),Summer 2012,01/01/2005,3.2
164877.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Coney Island (CD13),Winter 2008-09,01/01/2005,3.2
164876.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fort Greene and Brooklyn Heights (CD2),Summer 2013,01/01/2005,3.2
164878.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2005,01/01/2050,3.2
164930.0,639.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2005,01/01/2050,3.4
164881.0,639.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,106,Brooklyn,Summer 2010,01/01/2005,3.6
219971.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Anual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2010,01/01/2005,3.5
219972.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Sunset Park (CD7),Winter 2008-09,01/01/2005,3.5
164878.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown -H eights - Slope,Winter 2008-09,01/01/2005,3.2
219971.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Fordham - Bronx Pk,Winter 2008-09,01/01/2005,3.0
164879.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µgm3,UHF42,204,Brooklyn,Summer 2013,01/01/2005,2.8
219970.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,g/m3,UHF42,205,Hunts Point - Mott Haven,Winter 2008-09,01/01/2005,3.2
219969.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Morris Park and Bronxdale (CD11),Summer 2014,01/01/2005,2.9
216499.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,207,Sunset Park (CD7),2005,01/01p/2005,2.8
219970.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,01/01/2005,2.8
219969.0,386.0,Air Toxics Concentrations- Avearge Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Crown Heights and Prospect Heights (CD8),Summer 2012,01/01/2005,2.7
164931.0,640.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2005,01/01/a2005,2.5
164883.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concntration,µg/m3,UHF42,211,Hunts Point - Mott Haven,2005,1/01/2005,3.1
164881.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,Summer 2013,01/01/2005,3.9
219971.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2005,01/01/205,4.2
219974.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,303,Bronx,2005,010/1/2005,4.2
219970.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2005,01/0/2005,4.0
219976.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Hunts Point - Mott Haven,2005,01/0/2005,4.5
164877.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF2,306,Chelsea - Clinton,Winter 2008-09,01/01/2005,4.6
219972.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Crown Heights and Prospect Heights (CD8),Winter 2008-09,01/01/2005,5.3
219972.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Borough Park,2005,01/10/2005,4.0
164931.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,309,Hunts Point - Mott Haven,2005,1/01/2005,4.0
219975.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Brooklyn,2005,01/01/2050,4.2
219975.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,401,Coney Island (CD13),Winter 2008-09,01/01/2005,3.6
164879.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,2005,01/01/2c005,3.4
164931.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Coney Island (CD13),Summer 2012,01/01/2005,2.7
219972.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,Summer 2014,01/01/2005,2.5
164878.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Coney Island (CD13),Winter 2008-09,01/01/2005,3.0
219969.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Bronx,Winter 2008-09,01/01/2005,2.3
164880.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Coney Island (CD13),2005,01/01/2050,2.4
219974.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Jamaica,2005,01/012/005,2.4
164883.0,640.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Bushwick (CD4),Winter 2008-09,01/01/2005,2.4
130373.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Brooklyn,Winter 2008-09,01/01/2005,2.0
216498.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2005,01/01/200w5,2.4
164881.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Fort Greene and Brooklyn Heights (CD2),Summer 2014,01/01/2005,2.3
219971.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Brooklyn,Winter 2008-09,01/01/2005,2.3
164876.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,504,Brooklyn,2005,10/01/2005,2.2
219974.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Citywide,1,Fort Greene and Brooklyn Heights (CD2),Summer 2011,01/01/2005,3.2
164878.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,1,Bronx,2005,k01/01/2005,3.3
164881.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,2,Northeast Bronx,Winter 2008-09,01/01/2005,3.0
164877.0,383.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,3,Sunset Park (CD7),Summer 2012,01/01/2005,4.3
164878.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,4,Brooklyn,2005,01/01/2r005,2.7
164878.0,386.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,5,Coney Island (CD13),Winter 2008-09,01/01/2005,2.3
219971.0,386.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Citywide,1,Fort Greene and Brooklyn Heights (CD2),2005-2007,01/012/005,64.7
164930.0,640.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,Summer 2014,01/01/2005,76.5
130364.0,386.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,2,Crown Heights and Prospect Heights (CD8),2005-2007,01/01/205,67.8
216498.0,383.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,Summer 2012,01/01/2005,64.0
164879.0,383.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,4,Bronx,2005-2007,01/01/y2005,54.8
