OBJECTID,GlobalID,Class,GIS_Acres,created_user,created_date,last_edited_user,last_edited_date,DONOTEDIT_OGCLASS,Shape_Length,Shape_Area
232,{C1E4BAFC-7B5E-4118-8277-2505F90E780D},K,1.51069105,,,,,,579.828682129478,6113.55090173307
233,{57B532CC-9628-481B-B2E4-91DDD77D449C},K,7741.23802358,,,,,,34790.8295137457,31327678.8274623
234,{776EE61D-5EE1-47B8-9E89-CA6D294A2292},K,302.10473364,,,,,,14448.4494718493,1222574.46580259
235,{6AEC95BD-D62C-4675-B61C-A73B6CE028CF},K,59.45574882,,,,,,7603.39765991296,240608.88113276
236,{A05AA290-71F7-4805-937A-13C076478F39},K,22829.0654206,,,,,,171894.390143347,92385950.0058977
237,{EB778C83-1029-4C6E-9FA0-C49D358844AB},K,462.97736066,,,,,,9591.92987552444,1873602.91615428
238,{5C3C7A37-7740-4710-912B-AC98763DDD79},K,20.4573913,,,,,,4979.74991833689,82788.1184869598
239,{511C6889-C378-4A19-A2E4-FB0C743FFE62},K,229.30399336,,,,,,16432.1841092671,927960.358407427
240,{7A6154B7-015A-4A11-BD80-D3C60E634BB6},K,8.29518366,,,,,,2486.61561140674,33569.4187447257
241,{C23ABD41-36E7-42D8-B8B5-4E9FED72D7CB},K,9.57501182,,,,,,1146.75543382627,38748.6920470884
242,{E6807275-682E-477F-A8C0-24B12A680153},K,6.79096004,,,,,,1058.92957641667,27482.0423890602
243,{1A09E791-8F0C-49AB-9C5E-D9F9D201221E},K,14.05862867,,,,,,1497.11229597231,56893.2517184587
244,{07FDE613-9E82-4299-B669-25D90C2E1A31},K,10.59254852,,,,,,1021.69417035357,42866.5246030839
245,{9EA0E7A5-F18C-43B6-8FFD-3F3F642B9B66},K,6.09463258,,,,,,932.829940390979,24664.1034715643
246,{9D11A47E-332A-4B4E-B47A-DB82C25066DA},K,24.69218132,,,,,,5300.88970272985,99925.7135868366
247,{7FCE34BC-5E22-4A1C-A4DC-3437EC06D6CA},K,28.9809849,,,,,,2485.28907493189,117281.884873226
248,{4277B46C-F738-4091-A262-B4636473C422},K,251.75677895,,,,,,18753.0953721254,1018823.54476105
249,{01E3E312-3D85-4DF6-9C3B-AC868DA108BB},K,86.38038678,,,,,,3659.16661716259,349569.028923344
250,{2229CFF2-B4D7-4E71-B52F-3604F138D2A0},K,10.56889636,,,,,,1318.7909616921,42770.8091894667
251,{0707DD70-3262-4828-89B2-592EB9A9F188},K,1359.93834494,,,,,,45144.0486852388,5503475.22024337
252,{033B581A-B2E5-4D40-B0AA-108E22148065},K,15.56466904,,,,,,3743.95936519635,62987.9781937515
253,{EEE5E1E8-5BA8-4D49-8CCB-EA7FAE6DC33D},K,28.83873687,,,,,,4078.98952012495,116706.232494864
254,{ADF0E97E-1723-4107-A68F-465D51E2247F},K,14.8832597,,,,,,3181.40549488408,60230.4186367039
255,{529DBDF2-2504-4A16-8E65-D6304B6AC3F9},K,47.77068846,,,,,,2195.4230534614,193321.117386655
256,{C86F8226-8E62-4DA7-9C66-14F41E6F4560},K,11.65781509,,,,,,1610.15132338907,47177.5025125632
257,{B0242122-3699-4557-BA1E-3094D92732D3},K,11.10290605,,,,,,4167.37021261383,44931.8685176087
258,{85241FDF-6686-4161-8700-32F13A796952},K,9.89440446,,,,,,1694.86235760444,40041.2301080732
259,{37EC237A-C7D1-467C-A659-0ABE015A1B3B},K,1636.41466457,,,,,,22435.174031387,6622335.21085505
260,{2411700C-0856-459F-9D4A-835F4642410E},K,5.43821022,,,,,,1366.50202845506,22007.6439003491
261,{2B2DE3CC-2978-4DFA-AD4A-F40C196F39AC},K,201.30995503,,,,,,7374.84636834614,814672.483929207
262,{05EEA9B7-C732-4130-AF2E-8751EB9C1EC0},K,19.06085868,,,,,,2532.70637021432,77136.5585265729
263,{E1297548-F048-4BEA-8BC1-A4BAE0070498},K,12.40131855,,,,,,2545.77959516046,50186.3564542519
264,{EDB0C842-AD0B-4A0B-A335-E5D0544D1469},K,8.25341976,,,,,,1300.65966499236,33400.401372201
265,{35860628-0EE8-487F-8FFB-94B27BB391F0},K,210.48402125,,,,,,14122.5690604779,851798.632026368
266,{E67FC4C9-81D5-4F6C-90B5-6944CFAB4E94},K,10.84819697,,,,,,2642.04981977107,43901.0898532143
267,{D5379913-7160-47F7-883E-CA3D5F9D6B6A},K,22.76680566,,,,,,1414.7221752231,92133.9937144685
268,{773E2520-F31B-4387-AC57-132F8C413624},K,9.62159912,,,,,,840.95116735024,38937.2301920711
269,{D6C1C22E-2565-46D7-8A4D-687383DA0301},K,17.98653144,,,,,,1955.64981929173,72788.9239092244
270,{1408D091-5D35-42C5-895B-C6452EFBD307},K,98.74683562,,,,,,3355.79817115949,399614.263268826
271,{E1BCE958-0383-4682-A4FD-7B7B2FD32C43},K,7.77156898,,,,,,865.604442920971,31450.4253727507
272,{27DBBB51-7D7E-4E52-89AD-4E5AF75AEE32},K,34.11316177,,,,,,2109.15832335248,138051.067615083
273,{7B90AE3B-FB37-40A1-B693-6BBADFAFF23E},K,11.80999074,,,,,,1104.94773297908,47793.3361425108
274,{3E17896C-D76D-4C42-8035-B43004AAA63D},K,24.37170687,,,,,,2661.60307733,98628.8028420694
275,{9179C70D-D75A-4C18-91FC-985CC7D30C22},K,206.93070925,,,,,,7885.94720740485,837418.867835348
276,{A97B33A3-1A99-4DEF-AB8E-97DEFFBCC194},K,2.29845388,,,,,,590.005279583777,9301.51286588595
277,{76D3E029-7C08-4567-A990-B314539CCBCF},K,27.85134511,,,,,,3540.17531526788,112710.389049938
278,{F06FC903-E1B1-4164-804A-D8151FFC283C},K,30.59140458,,,,,,1582.85768303879,123799.022108571
279,{69AEEC1C-2098-4B27-874E-6BB53CC78B84},K,42.65575511,,,,,,2229.96643499485,172621.716499604
280,{0C2DD043-6F9A-4BB5-A8B8-DDFDD7DE84CC},K,167.61591251,,,,,,5064.85581934902,678317.529614009
281,{A8918041-7650-4CF4-B071-EE9A63EF2809},K,74.97254723,,,,,,5060.86941435866,303403.125805745
282,{9A5F33A0-6813-4A7A-B5B4-7A9ADCEE5505},K,12.5146789,,,,,,1559.635226496,50645.1057428104
283,{F4F4A298-A040-401F-AA45-48DEC95C225A},K,12.92897028,,,,,,2720.14614565192,52321.6886353678
284,{EA7B8ED2-1A1E-48EB-BADF-25768E78D910},K,75.88417305,,,,,,2562.0365670264,307092.357079683
285,{E9F05317-59A7-4DEF-BBC7-4B71BECEBAEF},K,131.50918217,,,,,,4202.5061899176,532198.770069519
286,{71CAF5BA-5358-40A8-8F9D-9E2FF5F0E478},K,99.76211103,,,,,,3985.37551360745,403722.948273179
287,{C1B075EA-E9CA-4511-BE02-2BD3AE41A416},K,103.13103757,,,,,,9609.07509244552,417356.500475045
288,{5C505752-C79D-4EC4-B543-2180E221B638},K,25.52350374,,,,,,1466.4241781274,103289.959156627
289,{A60A156D-4BDD-44F3-844C-A976A9B00523},K,13.25183492,,,,,,2191.20095819316,53628.2733669029
290,{F8FE21B4-46B4-445C-A482-44F1B9CCD0E8},K,2370.74345126,,,,,,55635.9061146052,9594058.30441049
291,{3491D938-B8BA-4839-8852-B54B2A02E4C0},K,52.51200231,,,,,,3158.95376800093,212508.535994421
292,{A1D65AB9-3455-4A27-BFC7-8CDD14113046},K,120.91084278,,,,,,5343.81540984025,489308.815518999
293,{E3B9A797-5FFE-44D5-844A-4A74266D6890},K,10.69396332,,,,,,2540.67173261695,43276.9315648676
294,{24986EBA-E94F-4ADB-A910-C8615CEF9A49},K,2.98344475,,,,,,444.35707908567,12073.5677745837
295,{96EA769D-EB31-43BF-AD6E-2182688E6E1B},K,137.23840801,,,,,,5145.71677907319,555384.113417426
296,{09A2B8B7-9D1E-44E0-A2A5-07B4C1116010},K,16.26158351,,,,,,1405.3259845874,65808.2998307326
297,{9D05F010-9541-41D3-ABFD-1C2BA0A9D181},K,11.15082835,,,,,,2955.36071979977,45125.8019027034
298,{6580C371-27A9-4715-BB3E-B5C590E32CD9},K,38.39333505,,,,,,2042.17322364757,155372.320450746
299,{ED699BB2-118F-41C1-8079-BD5288075D10},K,10.11042574,,,,,,2387.61497427624,40915.445801368
300,{B87A364F-2114-4455-B5BC-EF8D20AA7E1E},K,6.16312854,,,,,,1016.19408581059,24941.2870820703
301,{9B1FC552-A2DD-4757-A3A5-02FD0D0CF37D},K,77.499396,,,,,,3220.28922680279,313628.926434857
302,{59183DCC-416C-4F35-973C-713F142A909E},K,21.1871538,,,,,,1346.85021778745,85741.3596911079
303,{F7BD66F3-07DB-49E3-BFDB-9FAFAEAEC4B5},K,86.83329311,,,,,,3736.68873279825,351401.86892284
304,{2EA10E1B-7332-4587-8DF0-D376D2F7F24C},K,81.6956671,,,,,,3987.79234908591,330610.64823602
305,{BA39F7D1-B39E-4AFD-BE46-E33F114603CB},K,103.69422871,,,,,,5491.4884469553,419635.656178701
306,{E5F6DED1-F4A7-4736-A137-51C1C04D9E5B},K,3.68696568,,,,,,606.587207896584,14920.6191582838
307,{248DA4A9-E0FD-4F06-9233-409C50B08CC2},K,308.98188431,,,,,,14231.6441128859,1250405.33889848
308,{3E05F78A-E579-4D4D-8780-17E9D2784F22},K,10.58842231,,,,,,1234.77825362999,42849.8297715012
309,{0BA435C4-2013-418E-A797-A393BD671903},K,103.14153018,,,,,,3015.54241106384,417398.963839377
310,{396A156B-1F58-4AEA-83C6-38B6005072F7},K,4.63948034,,,,,,1057.07215869571,18775.310123659
311,{55D7B19A-ABD9-4898-B686-1EA8DED7975D},K,10.24234017,,,,,,1649.19933960385,41449.2810324765
312,{DE3673EF-D3B4-45E4-A164-6FD3D34D7F79},K,14.61456333,,,,,,2789.33335976736,59143.0386593181
313,{264FD55B-C91D-412D-BF76-A74C2EBA5080},K,576.38768315,,,,,,6989.94051005491,2332558.20373121
314,{A282E184-AA6B-4414-BBCF-D67DC6B36DC8},K,43650.74637674,,,,,,79037.4298754515,176648303.22636
315,{A3AEED60-0F42-483C-85B3-1BFBEB773284},K,26.29826551,,,,,,1522.83752171083,106425.30284324
316,{D353DA52-4998-4E4E-A4E2-C5D8A3EF331D},K,74.43786357,,,,,,4187.7602099738,301239.329862025
317,{88727106-57AD-4625-91BD-DBC1C51D42FD},K,15.93285556,,,,,,3045.9129229176,64477.9790837868
318,{00AFB384-D2E2-4952-A8F3-2F72B1968A9A},K,3.5567366,,,,,,582.901901425206,14393.6007134845
319,{8AF7A461-99F7-487C-85D2-650E7B1A96B9},K,786.23869558,,,,,,12122.8373659851,3181795.12662932
320,{1E229811-0404-42AA-B504-2BE12D0044FD},K,2.9650956,,,,,,647.183942502402,11999.3184313701
321,{6B4A3E0F-AF1F-4763-A389-9F5674E2A8AD},K,39.91586302,,,,,,2444.66899697403,161533.770951951
322,{255FCC9D-2BB2-4751-9FAB-11C0F00BF9F6},K,4.51262921,,,,,,737.706020242738,18261.9624785536
323,{A4A3DAA2-064B-485B-A515-E0999DDC3A6C},K,21.42741332,,,,,,1999.10232305419,86713.6629404113
324,{1C929790-A022-4719-9A1B-9725562AA3BE},K,4.21686412,,,,,,890.208469354984,17065.0459344564
325,{B5991655-E5F3-4EE4-9A19-B0D0382A9B55},K,2.76701742,,,,,,1486.78036816532,11197.7252150747
326,{47AB18AA-9599-4D58-8657-2A68FAFF82D4},K,14.63903384,,,,,,2177.75734955419,59242.063020967
327,{61EEBAF7-7106-4092-B8D8-735F0EC4EDF9},K,7.40896575,,,,,,873.000597591476,29983.020843641
328,{DB9C8876-FC35-406F-8FB9-75C7B76FF188},K,110.46011732,,,,,,10249.1285171879,447016.235659144
329,{8FAA3661-87E2-4541-9223-3B23D51FAD2B},K,12.03919507,,,,,,3406.00907180866,48720.8932772721
330,{BFAE1681-5532-4056-BD9D-C7284BD4CA1B},K,20.03080775,,,,,,1456.28973738153,81061.7995281819
331,{FD83980E-ABC6-498B-8801-ED075C267B48},K,744.42869857,,,,,,17703.8384574621,3012596.11006809
332,{68539956-CD34-407F-BA4C-290FED11206B},K,931.14658971,,,,,,13916.0319007174,3768216.55068552
333,{71C7E4E9-6459-4BC6-B04F-FA70BC58DBA1},K,10.73534314,,,,,,1018.18048025868,43444.3923251921
334,{2630E1CA-EA37-42FD-B8B5-1E32A28FCD7B},K,2.00792105,,,,,,435.624778954872,8125.76820121178
335,{3EFBA998-4A97-4E8D-AF23-31C3301FC05D},K,165.57279406,,,,,,5961.82487287669,670049.310166114
336,{450433A4-FF57-49D4-B06F-A5E0E22EA0B8},K,66.47340308,,,,,,10491.9005996677,269008.319735841
337,{5B35224A-6980-416A-9A49-B8986034BDD3},K,11.50367244,,,,,,2165.45868339758,46553.711877138
338,{A3BA1CCE-C41D-49F8-93F4-9FF401EE5DBE},K,3169.65781678,,,,,,46765.969708601,12827150.0935237
339,{E3967895-CFAE-4A0A-A562-1B82C67E07CF},K,3.90056263,,,,,,980.410481332642,15785.017165885
340,{B58C2354-1DDE-4218-A3A4-ED21066FE00D},K,32.76596332,,,,,,2621.86623102654,132599.15344541
341,{682B5E6B-3626-4AC8-9773-E44FFE8445D0},K,9.88825262,,,,,,1051.47828218766,40016.3411147619
342,{EFA09242-44BB-469F-A701-338735A014EF},K,71.88170092,,,,,,2745.59272839601,290894.923025129
343,{ED2F4410-A9AD-4446-A597-EAF6B26D955F},K,3007.56036743,,,,,,16567.9901978847,12171165.0017954
344,{B74BA2CE-1CD2-4B4D-97CE-F38813B0561F},K,10.83253928,,,,,,2072.82950386009,43837.7303890959
345,{924F2967-5323-483F-8A1F-743979528C93},K,6.45631088,,,,,,1287.05908103157,26127.7632680864
346,{654E6435-2B55-416F-86FF-A94C5ED65250},K,114.55902456,,,,,,4930.28024747217,463603.917827547
347,{A040FD25-9FD3-41A6-9B55-1A22EBC68180},K,183.49432741,,,,,,3795.2505642364,742575.205627291
348,{F49445DF-9566-49F6-AE86-FE5E536A2D2E},K,43.69213239,,,,,,2266.88793136771,176815.771916178
349,{D8000102-2AF7-403F-A204-05742D990021},K,8.63178961,,,,,,825.592103801345,34931.6132179867
350,{51A541AA-AD61-4EA7-AA50-9F6142B6950E},K,372.80559715,,,,,,14929.173352931,1508690.73299362
351,{9BB7495C-FDB2-4640-93C8-51254985E1BC},K,66.31385076,,,,,,3579.34290955706,268362.642279127
352,{EBA5FDFE-BFE6-49A6-B099-AF11AEA8CDC2},K,4487.44170146,,,,,,41431.8371248888,18160032.4158142
353,{F4BBA32D-4E0F-414B-9C70-FC04DBD7933A},K,115.9072934,,,,,,10110.0911875901,469060.14472224
354,{7248BD87-3BD7-4002-B426-59EA37EF72D8},K,298.53702693,,,,,,20692.657398949,1208136.49089477
355,{77F41B75-418A-4A63-8F67-AEDA5D6DFC36},K,30.18859363,,,,,,2431.65231455948,122168.903126718
356,{E78D7FBD-FCD5-45C5-B4BB-E9DDE201B5C7},K,100.78329095,,,,,,7270.65506456016,407855.508682907
357,{39C539EB-6EE1-4C90-A5E8-DF449A3953F2},K,17.66289132,,,,,,1774.91495955419,71479.1864220942
358,{6232B886-70BF-4F75-9F75-EF89FB75EF74},K,10.7482158,,,,,,1568.18017530019,43496.4845891604
359,{BAD8C034-5EC6-4FD7-95A0-A08DF05980FA},K,63351.24870177,,,,,,111995.627732897,256373407.578931
360,{E04B6B19-D46B-4D79-9AD9-AA7DA6FD75DB},K,53.90033887,,,,,,2741.58392047725,218126.944163349
361,{E4FE51A2-93AC-4823-B66E-678F63D1F262},K,49.7192256,,,,,,3159.38294403185,201206.575532373
362,{9F124661-8DA1-4BB9-9184-7791E616D5BD},K,2917.26952467,,,,,,31579.7096197408,11805770.9026997
363,{6778084F-2F3B-4042-86BE-448B490BA030},K,1951.24491578,,,,,,46436.9734593776,7896408.01843633
364,{AFF68B15-AFC3-4A60-AB74-472242AD53D9},K,255.24227994,,,,,,9600.08995521791,1032928.86021725
365,{000760B4-8705-4007-AA49-35CB9F57186B},K,11.74311573,,,,,,1016.12224875049,47522.6998704444
366,{0D12188D-2950-4C83-A09D-9D5CA0825F0B},K,9.83699267,,,,,,3362.85109360612,39808.8969387133
367,{0457F370-853A-40D6-A432-C224D623F745},K,8.4449178,,,,,,1544.61249747021,34175.3729193686
368,{854D3FF0-E3DD-49B5-8923-10239B97882A},K,58.82071897,,,,,,2522.62111042556,238039.00487948
369,{6E69D167-32BB-43FE-AF28-298F63DD6579},K,106.92224296,,,,,,12664.3064907296,432698.953734221
370,{277865FC-EFCB-48CB-ACB6-A431DB45E887},K,3.07397375,,,,,,521.451362464977,12439.9272363216
371,{5DA3BA58-7F46-4E28-B15D-F3B1941D12D1},K,17.77520054,,,,,,4843.29460618878,71933.6842375896
372,{35F4BA30-E650-4699-B402-867F8A64F0AA},K,10.14712899,,,,,,1906.8065569501,41063.9762223309
373,{E3E5824D-52C9-4059-99AB-BD72548C6C4A},K,304.7259664,,,,,,6626.72975852103,1233182.23434476
374,{13770926-B9B0-4F99-8876-14EA2248EE88},K,550.93101183,,,,,,19225.875675407,2229538.7262666
375,{B50E3478-616A-419E-9043-018613D09FEE},K,29.2564225,,,,,,5046.47211815692,118396.548186469
376,{312D1D85-A988-41AF-A560-CF02C5669A61},K,33.32629622,,,,,,7726.39816348481,134866.747423965
377,{131AE1EE-9E7B-453B-82C4-E67DD6681DD2},K,17.15622279,,,,,,3714.54781136274,69428.7686389765
378,{DA9BDA92-4A11-46F4-B1F3-5806004B2FDD},K,17029.27479061,,,,,,193641.077459633,68915030.1420795
379,{E8CA348C-D078-430C-A5C5-AB9ABAEAF7BF},K,10.29943787,,,,,,1313.35229087782,41680.3447574757
380,{0D95830A-48BF-4400-B731-C30E7F6D4AA3},K,28.18216689,,,,,,2842.59170957119,114049.190857676
381,{0F231AF2-3F92-4A10-823A-8BF0C28A1FAD},K,11.86577246,,,,,,2170.70042517077,48019.0772266167
382,{BD80FAEA-C9C3-4302-BFAF-CBB123618010},K,4076.43736676,,,,,,17640.7197348005,16496756.7381386
383,{54508012-2439-403E-BA87-B95B51E57E45},K,18.78600381,,,,,,1292.92896593189,76024.2584842133
384,{E7613F9E-3B89-4C4E-9991-9E3C508217B3},K,329.81932117,,,,,,11046.371959275,1334731.43609281
385,{4CE699B8-257B-41EC-84A9-27819F3594BF},K,14.42087336,,,,,,3266.44601668577,58359.2006678489
386,{E8140A91-FC08-4735-B9A2-C9CFD0220914},K,136.42620998,,,,,,9767.91009111508,552097.282037355
387,{21AF2F6F-A591-413E-81AD-C090FFBC8C77},K,40.72761886,,,,,,1864.27651033101,164818.823891394
388,{CC6911A2-6DAA-414E-81F0-DB234441F2F6},K,27.95077996,,,,,,4347.28242307025,113112.795015828
389,{F36312EF-059B-400B-8CD4-D6C39254EFE4},K,12.36966379,,,,,,3796.79308830035,50058.2511029135
390,{D779D98F-EAE1-4782-A0EB-F587190C198B},K,4952.3804731,,,,,,42988.5117530684,20041572.7177383
391,{C02EDFD8-DBD2-4778-9E07-5B4F1FC3A09D},K,41.52269061,,,,,,4513.11904683891,168036.36827854
392,{04BD469F-9B4C-46DC-A75C-10091EAE085B},K,8312.40657577,,,,,,115975.866218512,33639115.8965576
393,{A713222B-6BBD-4DE0-BF10-2C477E12D634},K,40.05603506,,,,,,3066.61786232497,162101.020584667
394,{73E7EDE6-69CD-4819-8B28-EC0E525E0B7E},K,19660.40398089,,,,,,96833.2580671827,79562832.1879094
395,{EFE4849F-DD68-465D-8B59-4A8751BF21B6},K,2211.60409677,,,,,,37817.2415066377,8950044.32037087
396,{2B1BAC51-A378-472A-A936-16DCA4F93DF4},K,14.86118265,,,,,,2550.4069322162,60141.0672285789
397,{E58B2112-7082-43B6-9DB0-BDBC2E93A37C},K,16.48609818,,,,,,1777.71034172454,66716.8716165905
398,{0E735160-F7CC-41CE-9C3E-6E0BAA4AECCA},K,50.21961504,,,,,,7513.02606160782,203231.557050471
399,{7CE75BE1-2F01-4B4E-9EEA-0A2EDBB49605},K,18.38367024,,,,,,2427.4212680507,74396.0781904204
400,{70F7D779-1D71-4DE0-8F7A-452964E1637D},K,321.30343725,,,,,,13953.3684485658,1300268.8752616
401,{39A0095B-F078-42A0-A3C2-D90C40BACDE4},K,5.87851277,,,,,,806.85620264007,23789.4922352805
402,{43093B6E-2BE5-4C32-A9DC-3569F2C11B43},K,30.58168339,,,,,,5648.59244021392,123759.670489276
403,{B7A173FB-33AB-4054-A840-3F2712E2C320},K,92054.69310381,,,,,,962970.722892474,372532126.096249
404,{8B919A68-C1E8-4092-A472-F95B2D7598F5},K,7.51473765,,,,,,1013.14593403886,30411.0643057416
405,{D8E424EE-FEE8-44C9-AE04-B1306D1876E5},K,233.05449301,,,,,,12085.3247226287,943138.052146721
406,{41132E71-F034-4AB8-8FA2-3E0F04DECF11},K,32.41513796,,,,,,4953.22585033409,131179.415738546
407,{587BEEDE-7346-4A5A-BCF7-4D8D1B5B4C1B},K,61.1503934,,,,,,3213.77868035171,247466.869281628
408,{33BFC4F0-E5F0-4BBE-A80A-D207CA9752D8},K,9.016631,,,,,,987.163756246988,36489.0117945686
409,{49686F0F-7D55-4079-AD62-68E0FE94C131},K,27.08571451,,,,,,1888.08532113753,109611.994092426
410,{EE514FB9-A9BB-4D17-A3BB-D511D3585EB1},K,3.27605023,,,,,,773.102750811953,13257.7075999059
411,{0E5C44E9-FC9A-4B48-B125-52A00255CE4C},K,132.55720005,,,,,,10122.9180026059,536439.960934018
412,{25F7C5BA-E60E-4076-910A-E25252F96AFB},K,482.05620836,,,,,,27398.9666173257,1950812.26485625
413,{C28E02F1-F9AC-4D7C-9052-849C76596155},K,35.34538083,,,,,,2174.32258918473,143037.69268082
414,{5164029B-9233-429F-B318-FFF913F8A13E},K,168.69657126,,,,,,10864.4623133431,682690.789189461
415,{B8DED35D-5B71-4878-A92A-A74AA31AB5DF},K,15.13205168,,,,,,3265.2149595216,61237.2351470573
416,{1D8A7C9A-D616-40FD-9AC4-C018E8FCE213},K,10.47908804,,,,,,2183.21223003741,42407.3642652629
417,{E3B19F1E-1A48-47CA-82D4-9A6281D174AD},K,588.66289107,,,,,,11167.4895805462,2382234.18315175
418,{3E4A357D-A67C-40B7-883E-0AEEC830A68E},K,4.8708829,,,,,,761.879407982259,19711.7612747802
419,{5236187A-C336-4DD6-B6AC-3E6912A3A095},K,11.6044998,,,,,,1193.00993646529,46961.7444189781
420,{9E5E5FE5-79BB-44C5-B708-E9FAF0A812DC},K,38.63718092,,,,,,2252.55376950069,156359.123857598
421,{521C444C-9A88-4DFB-B6B0-33153E0D55A7},K,122.51849759,,,,,,7878.16750553533,495814.766286533
422,{4302DC03-FDB9-4DFF-A5AD-B68C96EF6BCE},K,127.59154197,,,,,,5765.03915002275,516344.636033094
423,{63B62179-3D93-40F7-B251-DFD0FD3B9CF2},K,9082.82680628,,,,,,67383.4838073459,36756895.9155051
424,{403E1D62-E0A9-4643-8FBF-A5878033AAB8},K,620.54618977,,,,,,13707.9087933268,2511261.33539724
425,{E0E0A1A8-8981-41AA-A35A-C9A85A8F24A1},K,29.68400933,,,,,,2976.8341987117,120126.921939269
426,{C2C5D8AC-6668-4DC2-AE05-C3627C048182},K,9.93893945,,,,,,1240.31171975636,40221.4628331113
427,{BA3A21D0-423D-4EE3-BFCC-C01CBF3A57BF},K,16.93418486,,,,,,2425.448102439,68530.2144406617
428,{AC3BCEBA-AD7B-4170-860D-59B1D3BEE1EB},K,17.74529128,,,,,,3489.4830331052,71812.6407761258
429,{8337A17A-62DF-41FA-AA06-2AD46E80244F},K,141.18418975,,,,,,7955.08152486599,571352.140095843
430,{CF1D5D99-7DC4-45A8-AB80-6D2B9A45D71F},K,22.42908833,,,,,,1896.18127398113,90767.2923742487
431,{43C00FBF-7074-43AF-877B-9493846DCCC9},K,5.24736264,,,,,,691.282330207237,21235.3231981894
432,{BA89147F-41D0-4999-A370-701E3535B4A9},K,118.11785107,,,,,,5371.42709340355,478005.98974284
433,{52455758-D70D-487C-8509-99C854FFA473},K,19.36619812,,,,,,1232.97576434534,78372.2223466808
434,{47332651-6836-4BCB-A3CF-C9EFF7036788},K,11.2656447,,,,,,1643.65300680575,45590.4511552847
435,{6CADC91D-CC32-489F-9F44-260DBA0772B4},K,81.62687312,,,,,,2923.83392569685,330332.177828922
436,{74E1F080-F7D9-4177-96D9-34A2556D91BD},K,64565.90125408,,,,,,355911.773466502,261288932.350589
437,{D96F53F6-EDFC-4817-98FD-FB38F2331FFE},K,82.51113478,,,,,,3298.01204386263,333910.715617081
438,{A808B33D-24A7-4797-8457-80ADDF3EB413},K,207.78066651,,,,,,6331.38005720059,840858.506457909
439,{2650BE6F-6153-42BC-8C2D-3102A99EEA04},K,29.62794311,,,,,,1866.25837151906,119900.02633835
440,{FC2A7C89-CA75-4A0A-B2CB-20602D5CC745},K,22.21518207,,,,,,1700.4007049649,89901.6559627299
441,{6C749060-05CE-4FC5-B6E7-72A92963CEE4},K,225.72961528,,,,,,6130.03388690559,913495.328481642
442,{87C66A88-53CF-401E-91ED-ED3828C609F2},K,28.76343349,,,,,,6183.18477989593,116401.487791257
443,{A00AD01C-4A13-49A8-B5E4-9A061D9FD6F4},K,9.89061443,,,,,,1197.40634440315,40025.8945963447
444,{0A9266EE-95B9-4D4E-A3F0-D4064E63FB41},K,42.23269536,,,,,,1768.73781058147,170909.664068359
445,{1C32BB29-90DA-4693-A8C1-17DA656831C1},K,11.63078331,,,,,,1417.2172636457,47068.1115425646
446,{2C4C99D3-7867-4EF6-AC81-12283F997F8D},K,22.9683718,,,,,,2128.62578026332,92949.6984742625
447,{74542C52-69B8-4500-B6B1-EFB6AB26B35F},K,2.90189853,,,,,,1143.34900854222,11743.5653819239
448,{48CA023F-9DA2-4FB2-982B-F78A2F1764A2},K,93.53667304,,,,,,9896.12747415603,378529.488072833
449,{3DAFBC43-6404-4EAA-9259-AACABBBCE37D},K,17.58176212,,,,,,3185.3057782216,71150.8635955252
450,{5D7A8931-C0D1-410E-8452-C3533147AF22},K,20.15411211,,,,,,3182.64260688199,81560.7977873628
451,{3D27A98D-DD5F-403D-839A-61B959EB92A8},K,2442.60559616,,,,,,19051.2082192398,9884874.1498261
452,{BA48EBEC-CC21-495C-954A-C47C5D6C632F},K,78.58414622,,,,,,6018.51427857468,318018.75397625
453,{558111A5-F740-4EF2-8495-D151B262BC48},K,162.48338674,,,,,,7631.89593875837,657546.949236713
454,{867C3B2F-5917-46B0-B84F-A194C3F14BC0},K,13.33142019,,,,,,3106.33558054855,53950.347825273
455,{FA577F4B-2949-4603-894D-276F2EDE9539},K,23.24774826,,,,,,4526.62293466779,94080.3073914213
456,{3DDECD9A-FCDA-4555-AE51-735FE677924A},K,27.84540088,,,,,,3771.61190436585,112686.331216128
457,{A75E4526-113B-4F5F-B8E9-DA56ECC8CBF4},K,17.28654515,,,,,,1828.74204987639,69956.1651846702
458,{491E4301-8A04-4EBE-9D2E-FB3216145138},K,57.73794716,,,,,,3268.44538269599,233657.187735357
459,{23DEF9CC-6491-4F4A-A1E9-D6D7AB48DFE3},K,51.13505757,,,,,,5982.3812175235,206936.237184509
460,{4AE78A4B-F6DA-4C8F-92B5-601BB4CB1DD0},K,14843.07469829,,,,,,42289.2370958697,60067792.1677051
461,{C7F6DE7B-B1BF-4BE2-898C-9768BB3C1F14},K,6.40984748,,,,,,938.15152802114,25939.7316760602
462,{6CF48B58-FC4A-489B-96A1-59D8800918A9},K,692.41925253,,,,,,10631.9581167779,2802121.29030592
463,{5997E3F8-6FE2-4019-8A59-59D27EFDEA26},K,2.29511292,,,,,,837.53664026531,9287.98997794112
464,{9D086713-5B2B-48A5-A0F8-8542C607CF9F},K,706.53814708,,,,,,12874.2312971658,2859258.44870149
465,{C697567C-83B8-45C7-9776-908A37349E71},K,45.84834229,,,,,,2968.13215222509,185541.654654383
