ObjectId,ID,Council_District,Amount,Household_Size,Race,Ethnicity,Gender,DATE,Zip_Code,GlobalID
840,1120,20,21225,2,African American,Non-Hispanic,male,9/5/2021,40299,{A7D3391A-5603-4337-B4EB-F1E66226CEB3}
841,1121,20,3327,2,Others,Non-Hispanic,Female,7/9/2021,40299,{3D7CA7C5-34FA-431C-A347-F2DD81662B16}
842,1122,20,5544,2,Others,Non-Hispanic,Female,7/9/2021,40299,{9D2B50F8-20E8-4A85-8D41-8F6524407C34}
843,1123,20,4818,3,Mixed Race,Hispanic,Female,11/15/2021,40299,{6AEF4E91-7356-4930-9869-BFD2FC4D3DDC}
844,1124,20,21014,3,Others,Hispanic,Female,8/26/2021,40299,{CEE312C9-277E-4C8F-99C7-0A602D44933A}
845,1125,20,5147.5,1,African American,Non-Hispanic,Female,9/10/2021,40291,{94183790-AB50-4841-BA3B-88F05F96CD4F}
846,1126,20,3087,4,White,Non-Hispanic,Female,7/15/2021,40299,{831C812F-3DCF-4D24-AFA5-AE263157F3BB}
847,1127,20,18000,4,White,Non-Hispanic,Male,9/16/2021,40291,{B09A9E31-7581-4297-AC4B-461A35A15411}
848,1128,20,5840,2,African American,Non-Hispanic,Male,9/18/2021,40291,{0B1C5864-4734-493D-A294-C66328721E76}
849,1129,20,10875,2,White,Non-Hispanic,Male,10/29/2021,40299,{992E95B5-120D-4162-9753-328E91ADE6BB}
850,1130,20,5850,4,African American,Non-Hispanic,Female,9/16/2021,40291,{3ACA7B63-AEFE-43B4-A947-B1E5E6D47E1D}
851,1131,20,5600,2,African American,Non-Hispanic,Female,9/2/2021,40291,{A9485BF2-3DFE-4C1B-BFCA-5079CAE6DBA9}
852,1132,21,5417.25,1,African American,Non-Hispanic,Male,10/19/2021,40213,{70C04327-F3C9-4159-A396-411130D83626}
853,1133,21,15470,2,African American,Hispanic,Male,10/5/2021,40219,{97F9A675-647D-4FCA-8024-FE13E416B1AA}
854,1134,21,7700,2,African American,Non-Hispanic,Female,9/23/2021,40215,{9BCF4AD7-98D8-4399-A7B0-C4F18DB1C7AB}
855,1135,21,7701.59,2,African American,Non-Hispanic,Female,11/17/2021,40213,{0FF5A3C9-AD20-42BA-9DD8-0210D2028ECE}
856,1136,21,5348,1,African American,Non-Hispanic,Male,11/5/2021,40213,{0B646EDC-538C-4138-8056-7BA0E324A940}
857,1137,21,2247,3,African American,Non-Hispanic,Female,7/22/2021,40213,{310B95BC-B062-4614-B89B-5BADC8FAD75A}
858,1138,21,11440,4,White,Non-Hispanic,Female,10/1/2021,40214,{18C31C45-D2ED-4388-ADE2-5D8988D82A90}
859,1139,21,6205,2,White,Non-Hispanic,Female,10/25/2021,40213,{F3F450F0-DAFA-49F9-A017-70FB17C7432B}
860,1140,21,3798,1,Mixed Race,Non-Hispanic,Male,7/14/2021,40219,{802927DE-E5BB-42BC-B20F-3BBED7CBE501}
861,1141,21,6112,1,African American,Non-Hispanic,Male,9/29/2021,40213,{DE45E288-07CB-4755-9111-C414D2B03C7B}
862,1142,21,1970,1,African American,Non-Hispanic,Female,7/12/2021,40214,{D3925B4B-8374-4206-B62F-9835DBCE1421}
863,1143,21,5694,1,African American,Non-Hispanic,Female,7/12/2021,40214,{3178B49F-5B8E-4EF9-9062-C85F4A341C36}
864,1144,21,3000,2,African American,Non-Hispanic,Female,9/23/2021,40214,{450DDC58-F0FC-490E-A9A8-067786274BAF}
865,1145,21,2367,2,African American,Non-Hispanic,Female,7/21/2021,40213,{48C26C7D-FDA8-47BE-8A93-204A9F5400A5}
866,1146,21,9000,2,African American,Non-Hispanic,Male,7/29/2021,40214,{D1E5A9ED-A843-4577-B5B7-BE3549D0DC35}
867,1147,21,6112,2,Others,Hispanic,Female,8/27/2021,40213,{4716CA3B-53C7-48F3-9DB0-5350C0560F92}
868,949,13,1630,1,White,Non-Hispanic,Female,12/1/2021,40219,{72D1CD79-A194-4C2C-9CFC-0E771911158D}
869,950,13,790,3,African American,Non-Hispanic,Female,12/22/2021,40219,{7B0173BF-CBF8-4682-B701-ACE0226C2D70}
870,801,11,7146,2,White,Non-Hispanic,Female,8/5/2021,40299,{FAD7912F-9E52-4B96-9CA1-E08D0EB5C52A}
871,951,13,9534,3,Others,Hispanic,Male,8/13/2021,40229,{DFF98889-F12D-4A34-BFB1-96E73D0A5B14}
872,802,11,7414,1,African American,Non-Hispanic,Male,9/22/2021,40299,{ACAD0328-A0A4-4EAD-878B-5E0D2F11F4DB}
873,850,12,8000,2,White,Non-Hispanic,Female,8/23/2021,40258,{E395A0FA-4BCF-4AB0-8C26-B4CBE02D6C38}
874,952,13,21448.35,1,White,Non-Hispanic,Female,10/8/2021,40229,{F3E42450-B7CA-4F79-9808-371323751431}
875,803,11,7966.77,2,African American,Non-Hispanic,Male,10/25/2021,40299,{80643357-7FC3-43B7-B2B0-DF577B3ECCD3}
876,904,13,795,2,White,Non-Hispanic,Female,12/22/2021,40219,{673CFD92-B3AE-40E7-A7B1-2558E13AE429}
877,851,13,6860,1,African American,Non-Hispanic,Female,9/9/2021,40118,{2EE86691-E61F-4F65-BC0B-379B3AB530AB}
878,953,13,2639,3,African American,Non-Hispanic,Male,7/1/2021,40229,{D421E13D-FE70-48A6-ABB3-A65847039ACB}
879,804,11,8010,1,African American,Non-Hispanic,Female,9/7/2021,40299,{E97317B3-C5BF-40CF-A49F-373F07DF24EB}
880,1003,15,13125,1,African American,Non-Hispanic,Male,10/27/2021,40208,{AFE7FEE1-2B5D-4D50-A757-E6C97D41B53C}
881,852,13,5250,1,African American,Non-Hispanic,Female,10/22/2021,40214,{2E9CB58B-149D-40CB-88A1-C0BB62B4146F}
882,853,13,1202,2,African American,Non-Hispanic,Female,12/29/2021,40118,{8DAEA590-4170-4B8E-A58E-03962CC3D053}
883,854,13,1465,3,White,Non-Hispanic,Female,10/19/2021,40219,{96EC899E-2146-4B9A-9D94-0E6D7766A049}
884,855,13,575,4,White,Non-Hispanic,Female,12/29/2021,40118,{9D459AC3-BB30-42DB-A4D2-A9B8F661386A}
885,856,13,2335,2,African American,Non-Hispanic,Female,10/20/2021,40219,{86BBD4B1-D794-4379-9A82-8B88C794E648}
886,857,13,471,1,African American,Non-Hispanic,Female,12/29/2021,40118,{E9D4AAC6-56C7-4EB9-87DA-F1E9EC062F8C}
887,858,13,5200,3,Others,Non-Hispanic,UNKNOWN,8/4/2021,40214,{FBCEF576-0DA1-4188-A3AA-9C97A2420ECD}
888,859,13,6640,1,African American,Non-Hispanic,Male,8/10/2021,40118,{E6328221-739B-47E1-A21C-C8D4BFA558CE}
889,860,13,5320,1,African American,Non-Hispanic,Male,8/6/2021,40229,{A58C6352-ED73-4E5D-8CB3-EC2BBE26CF43}
890,861,13,8444,1,African American,Non-Hispanic,Male,9/4/2021,40229,{0F832CA2-CB6B-4CF9-BABF-0E5E67DAF1BD}
891,862,13,6613.18,1,White,Non-Hispanic,Male,11/17/2021,40219,{9A714619-49CE-476D-9782-F631AE0E3BC0}
892,863,13,410,1,African American,Non-Hispanic,Female,12/22/2021,40219,{2F685499-2C61-4B52-A6C4-2A7DA44661C5}
893,864,13,3960,1,African American,Non-Hispanic,Female,10/20/2021,40219,{75D1A2D0-093D-4945-B857-D405DE4C2496}
894,865,13,3385,4,White,Non-Hispanic,Female,11/16/2021,40219,{24A2B538-091D-40BE-90C3-445155BE385F}
895,866,13,1650,3,White,Non-Hispanic,Male,12/1/2021,40219,{71D7E51D-FDE0-4632-9FEF-23B2D8ACC36C}
896,867,13,1950,1,African American,Non-Hispanic,Female,7/9/2021,40229,{D0DCFFA1-168C-4F8A-AB3B-7884A3C09523}
897,868,13,5239,1,African American,Non-Hispanic,Female,7/9/2021,40229,{962644EC-89B5-40DB-BAB8-333D1EAEB5BC}
898,869,13,5257.6,2,African American,Non-Hispanic,Female,11/3/2021,40229,{233A9521-69FC-47F4-9193-41A19B20F1B9}
899,870,13,7588,2,African American,Non-Hispanic,Female,10/8/2021,40219,{3A3FD7F3-2B1E-44C5-A23E-93478F87D1F2}
900,871,13,795,2,Mixed Race,Non-Hispanic,Female,11/3/2021,40219,{8D30772A-0A2B-4425-A0F2-3479C8186439}
901,872,13,795,2,African American,Non-Hispanic,Female,12/22/2021,40219,{B727F57A-F625-4658-A949-141C6990F982}
902,873,13,9800,3,African American,Non-Hispanic,Female,9/9/2021,40219,{80B23202-70AC-429F-8B41-4A5C58097F46}
903,874,13,7875,2,White,Non-Hispanic,Female,9/5/2021,40229,{D7642735-11AD-4C4B-BFC9-646ADA6C4CDD}
904,875,13,10519,3,African American,Non-Hispanic,Female,11/3/2021,40229,{654D7783-A1ED-403A-81D5-2F40C0BCE318}
905,876,13,8825,1,White,Non-Hispanic,Female,9/30/2021,40219,{14E0935E-C44F-49C4-B7BC-444B10E9F650}
906,877,13,4850,1,Others,Non-Hispanic,UNKNOWN,11/8/2021,40219,{16CCAA65-8436-4E6B-8D94-D8A18C1A48D3}
907,878,13,2760,1,White,Non-Hispanic,Female,7/8/2021,40229,{A199EB5F-C443-4036-94E0-BBC979A05DE0}
908,879,13,6461,1,White,Non-Hispanic,Female,7/8/2021,40229,{3A756146-C9D1-44E1-837C-6A96C404635A}
909,880,13,4361,1,White,Non-Hispanic,Male,8/16/2021,40214,{D2E22210-782E-4D33-9F27-6D2C27572FA7}
910,881,13,692.25,3,African American,Non-Hispanic,Female,12/29/2021,40118,{190177AB-DE05-407A-9F0C-C33EEDB9E0D7}
911,882,13,9100,1,White,Non-Hispanic,Male,9/4/2021,40219,{7B77C486-23A2-494A-AEFD-45EB3F94DCAA}
912,883,13,1865,1,African American,Non-Hispanic,Male,12/22/2021,40219,{FCBF80B7-F6D5-4FC6-93CF-46087488E97D}
913,884,13,5896,1,African American,Non-Hispanic,Male,9/10/2021,40219,{1447EF33-B767-4F28-A9D2-5E4E07F7D872}
914,885,13,2670,4,African American,Non-Hispanic,Female,7/22/2021,40118,{3CEE4EAA-0D87-4A98-B55A-DE117A8036B7}
915,886,13,8523,1,White,Non-Hispanic,Male,8/27/2021,40219,{40A2787E-0655-4A68-9577-1546D97E065D}
916,887,13,11960,5,White,Non-Hispanic,Female,10/7/2021,40229,{E15BCD05-0BC2-42A0-91E2-6070D25D0B00}
917,888,13,7295,1,White,Non-Hispanic,Female,9/24/2021,40229,{B0C0DD10-62A0-4A06-97EC-5DB5AD19FC76}
918,889,13,1465,2,African American,Non-Hispanic,Female,10/19/2021,40219,{29AE7741-B534-42C1-B217-042C9C856BBC}
919,890,13,1590,2,African American,Non-Hispanic,Female,12/1/2021,40219,{486A0A17-D72D-4F48-966D-70BD45ECF4C0}
920,891,13,6800,1,Mixed Race,Non-Hispanic,Male,8/2/2021,40214,{EB0C41F7-8F03-4EA3-8938-A095BF59A1AD}
921,892,13,11929,2,White,Non-Hispanic,Female,8/9/2021,40229,{08AE47D2-480C-4C4F-A031-955A2B8DB108}
922,893,13,6336,1,African American,Non-Hispanic,Male,9/22/2021,40219,{E0039C4A-CB1B-4D46-8FBC-4CB0D5235149}
923,894,13,2139.46,1,White,Non-Hispanic,Female,12/22/2021,40219,{D7AB06B2-8B25-49FD-A017-C06A21D4C7F6}
924,895,13,4860,2,White,Non-Hispanic,Female,10/20/2021,40219,{0904791F-0881-4EF8-AFFA-793E88AE2626}
925,896,13,9004.65,1,African American,Non-Hispanic,Male,10/22/2021,40219,{412FEE27-4880-4D0C-AB14-F909E5D2D14C}
926,897,13,8327,3,African American,Non-Hispanic,Female,10/22/2021,40229,{FFBB2626-D5CC-4865-853C-4E772D264BD3}
927,1148,21,5250,1,Mixed Race,Non-Hispanic,OTHERS,9/1/2021,40214,{F458AB50-2FE3-4296-A3E3-BA6DD82A733A}
928,954,13,5394,3,African American,Non-Hispanic,Male,7/1/2021,40229,{3681C5F8-8428-42DB-9449-131ED4A2C70B}
929,1149,21,2999.69,1,White,Non-Hispanic,Female,11/3/2021,40219,{333CFBDC-3F6E-42BF-9DB6-A207F9E5EE6C}
930,905,13,7769.49,3,White,Non-Hispanic,Female,10/14/2021,40229,{F82809F2-2919-4690-BC62-6D532D361F26}
931,1004,15,7200,1,White,Non-Hispanic,Male,9/28/2021,40214,{28F5AFDF-A84F-4B75-B0E6-99A1B1EEE820}
932,955,13,6150.82,1,African American,Non-Hispanic,Female,10/27/2021,40214,{16592922-329B-48B1-B6D5-85CE44B295B9}
933,1150,21,15740,2,White,Non-Hispanic,Female,10/22/2021,40214,{E76D31C3-413F-449A-81EF-EE6C2866BF57}
934,805,11,7895,1,White,Non-Hispanic,Male,10/8/2021,40220,{2B049927-98E5-427A-9B87-1405E571BD2C}
935,906,13,1345,2,White,Non-Hispanic,Male,10/19/2021,40219,{E35AEB9E-53EF-4B69-BFE1-3A9F36380357}
936,1151,21,2700,1,African American,Non-Hispanic,Male,7/2/2021,40214,{514AD99E-AF78-49EA-A7F9-A9AE8EA3C3E6}
937,956,13,7321,2,White,Non-Hispanic,Female,9/7/2021,40219,{11889809-555D-4330-8AA7-BBFA051AE26B}
938,806,11,3770,4,White,Non-Hispanic,Male,7/7/2021,40220,{68358A49-52D6-4CCD-9629-B3CCE8CEE93D}
939,1005,15,2235,3,African American,Non-Hispanic,Female,7/7/2021,40215,{37709907-12A5-499D-98F4-BD296176C784}
940,907,13,1500,2,White,Non-Hispanic,Male,12/1/2021,40219,{57A1150E-30AF-4747-857F-AAEA9E63B60C}
941,1152,21,6300,1,African American,Non-Hispanic,Male,7/2/2021,40214,{06EEB0AE-130B-452D-A667-F51483A6483A}
942,957,13,8127.5,1,African American,Non-Hispanic,Female,11/1/2021,40214,{FB66497C-46CD-4240-B1BD-20A1B66FDF97}
943,958,13,5500,2,African American,Non-Hispanic,Male,11/9/2021,40214,{ED4DE830-0998-4095-A01C-ABE12F7260FE}
944,959,13,10824,1,African American,Non-Hispanic,Male,8/2/2021,40219,{D6571531-ECAF-444E-91D1-09F82B5D96F7}
945,960,14,9045,3,African American,Non-Hispanic,Male,8/2/2021,40272,{CDA0EF4F-204A-45EA-8E21-3B3BD0869822}
946,961,14,925,5,African American,Non-Hispanic,Male,10/8/2021,40272,{164C14F1-4223-4C3E-8F9C-F58B9BAFBB32}
947,962,14,6505,4,Others,Hispanic,Female,7/30/2021,40272,{23BD76A6-20B0-4000-85AA-4B81B7CFE31F}
948,963,14,11875,1,White,Non-Hispanic,Female,7/30/2021,40272,{46FB4C39-A64F-4EA4-88AE-18D6F4C651C2}
949,964,14,5475,1,Mixed Race,Non-Hispanic,Male,9/13/2021,40258,{F16453F5-8042-4F29-A1E5-EDD57DFB7AD0}
950,965,14,7150,3,Others,Hispanic,Male,9/5/2021,40272,{3078FDC4-4910-4EA9-9534-E253FEB51799}
951,966,14,15957,4,White,Non-Hispanic,Female,8/27/2021,40272,{3B9ECA61-7289-46FA-9DC3-5A3AB5646551}
952,967,14,5320,4,White,Non-Hispanic,Female,9/13/2021,40272,{2E5BC4E4-0BC5-46CD-A8B9-845BAE6CDBA5}
953,968,14,7272,2,African American,Non-Hispanic,Male,8/4/2021,40258,{3C956A00-82F3-489F-8898-511D4AAFAD58}
954,969,14,15020.38,1,White,Non-Hispanic,Female,9/18/2021,40229,{5D8232D9-A3AD-4C48-8C9B-078E839C140B}
955,970,14,7250,1,African American,Non-Hispanic,Female,8/18/2021,40272,{9E2D9A98-C7B1-482C-A6A7-D94C7825B321}
956,971,14,3120,3,White,Non-Hispanic,Female,7/22/2021,40272,{C58D5D66-AB2B-4E8C-9A2D-FB5306D40D45}
957,972,14,13840,3,African American,Non-Hispanic,Male,11/17/2021,40272,{496C6658-4E5E-48C0-9763-67F01E53FAB9}
958,973,14,15654,2,Others,Non-Hispanic,Female,10/4/2021,40272,{1876FA39-5C2C-4A1F-AF83-4FBFE65D15A3}
959,974,14,2925,2,White,Non-Hispanic,Female,7/8/2021,40258,{3C6D4F5A-08CB-4EE4-9FA8-9E918FBFBC03}
960,975,14,5850,2,White,Non-Hispanic,Female,7/8/2021,40258,{24500EBF-4C20-46DC-82E2-B0D93D535F74}
961,976,14,7500,2,White,Non-Hispanic,Female,7/30/2021,40272,{F4B633C2-E678-47EA-BB74-B47653CB1F88}
962,977,14,8550,6,African American,Non-Hispanic,Female,11/18/2021,40272,{70275403-F498-478E-ACEC-3DE6DBCE8EDC}
963,978,14,6750,2,White,Non-Hispanic,Male,9/16/2021,40272,{9E3A3446-76FB-4A6D-9B99-5C7E7FB74F45}
964,979,14,6498,3,White,Non-Hispanic,Female,8/2/2021,40258,{4B40CD57-AB21-4FF6-8BC8-F4C3C87AFC1C}
965,980,14,7378,4,White,Hispanic,Female,8/27/2021,40258,{46612451-9031-4209-B039-51D240FCD164}
966,981,14,4655.09,1,White,Hispanic,Female,8/30/2021,40272,{3AAEDB9B-08B0-426D-ADB3-89E0BF3CC731}
967,982,14,12665,6,White,Non-Hispanic,Female,10/8/2021,40272,{42221036-0EC9-409C-BA57-F8A2F7261B52}
968,983,14,5253.91,2,African American,Non-Hispanic,Female,11/10/2021,40272,{0E60814C-AD5E-4673-8C79-B2AA6A9DD1DB}
969,984,14,5475,1,White,Non-Hispanic,Male,8/23/2021,40258,{0D9EC0DA-E6F5-4E00-BAD2-13A9CB0B8F7D}
970,985,14,3888,3,African American,Non-Hispanic,Female,9/1/2021,40272,{1771D99A-3960-4041-ACD9-73E2BE7626C4}
971,986,14,8708,2,White,Non-Hispanic,Male,9/23/2021,40272,{26D52A03-3CE3-468D-B758-CFF6E85C8169}
972,987,14,11051,3,African American,Non-Hispanic,Male,11/9/2021,40272,{B9E21C48-B8D9-4DC1-B024-954BBF5DB39A}
973,988,15,8000,4,Mixed Race,Non-Hispanic,Female,8/4/2021,40215,{CE4B9B9E-97D1-4119-A86C-92E32FC29BAD}
974,989,15,8549,3,White,Non-Hispanic,Female,10/22/2021,40215,{9D1C90CF-2DB4-4890-BB84-9B560292275D}
975,990,15,8100,1,Others,Hispanic,Male,8/6/2021,40215,{68097B39-160A-467B-9520-58FB4FC4BAEE}
976,991,15,9900,1,African American,Non-Hispanic,Female,8/11/2021,40217,{691F7851-6775-439B-A9FF-B9B8FB8F3EC1}
977,992,15,6800,1,African American,Non-Hispanic,Female,11/8/2021,40215,{C6388ECB-5F66-473F-98B8-946BEC4174B4}
978,993,15,5760,1,White,Non-Hispanic,Male,8/20/2021,40215,{382D6F75-79DD-4661-9991-6CAEA4052CCC}
979,994,15,6975,1,White,Non-Hispanic,Male,8/9/2021,40215,{E46A8EEC-52A8-4F34-AD64-9B56083B33BB}
980,995,15,7750,2,Mixed Race,Hispanic,Female,9/8/2021,40215,{B47D8363-162A-491D-A8D1-CF2D920A344F}
981,996,15,9000,1,White,Non-Hispanic,Male,10/22/2021,40215,{012C1F47-D496-4368-921C-AB853E698A0B}
982,997,15,4870.85,1,African American,Non-Hispanic,Female,9/10/2021,40215,{5622B459-9992-45AB-82C6-5E8F58C27097}
983,1006,15,4470,3,African American,Non-Hispanic,Female,7/7/2021,40215,{D2014520-94F2-42AD-BB8C-99D3737DA296}
984,1153,21,5390,4,African American,Non-Hispanic,Female,10/19/2021,40213,{892DBE62-0DCD-4B90-9CF0-7FDE97F77C8F}
985,1007,15,3017.53,6,African American,Non-Hispanic,Female,11/5/2021,40215,{23F6DD1A-D3F3-4A0E-B326-7A8234DC1387}
986,908,13,1600,2,African American,Non-Hispanic,Female,12/1/2021,40219,{982A82F2-9595-464A-A0DD-09FB96BADD8D}
987,807,11,7972,4,White,Non-Hispanic,Male,7/7/2021,40220,{9708A05C-190D-47E4-99EE-768400134575}
988,1154,21,2415,2,Others,Non-Hispanic,Female,7/13/2021,40219,{50BDBBD4-E972-42A9-A4F4-8DDC8191991A}
989,808,12,6500,2,African American,Non-Hispanic,Female,11/4/2021,40214,{9C66E2F5-604D-4390-A506-B7DAC3A9F250}
990,1155,21,11900,1,White,Non-Hispanic,Male,8/3/2021,40214,{006A8B7D-026E-4317-9AF3-55C8F3B0FDCE}
991,809,12,4715,1,White,Non-Hispanic,Male,9/10/2021,40258,{5F0DA574-4ED2-4D84-BABA-6B6563C73F71}
992,1156,21,5860,1,African American,Non-Hispanic,Female,11/9/2021,40214,{F57546CC-983A-4ED5-9095-26A1D61E8F55}
993,909,13,2525,2,African American,Non-Hispanic,Female,10/20/2021,40219,{2DEE6BBF-9FDD-401F-85FD-3F1171984499}
994,810,12,7300,1,Mixed Race,Non-Hispanic,Female,9/23/2021,40214,{28C71C5C-EF24-4360-91DE-FC26D4E4AC95}
995,1008,15,10452,1,African American,Non-Hispanic,Male,10/22/2021,40215,{FF85DA10-7590-4D09-A11E-2C6DBAFB2CB6}
996,1157,21,2846,2,African American,Non-Hispanic,Female,7/6/2021,40213,{6EC1C01C-2F04-4B69-8737-E0A4ADFB1F72}
997,910,13,1540,2,African American,Non-Hispanic,Male,11/3/2021,40219,{BC7E974C-94F2-417F-B7EE-0F4569778DD4}
998,811,12,7814,1,African American,Non-Hispanic,Male,8/13/2021,40258,{DF0744F7-288E-46E7-9D00-38AF51E38486}
999,1009,15,3113,3,African American,Non-Hispanic,Female,11/5/2021,40217,{B2F355AB-1A9A-49B4-BF4E-6909E675DDD5}
1000,1158,21,6261,2,African American,Non-Hispanic,Female,7/6/2021,40213,{C62E0023-C97E-4103-BD53-BD13478D0D6B}
1001,911,13,2550,1,African American,Non-Hispanic,Male,10/20/2021,40219,{FCF43CFF-31F8-4CB5-B917-1893CEC7D5AB}
1002,812,12,10362,1,African American,Non-Hispanic,Female,9/30/2021,40216,{1BCC34A7-830F-47E2-867D-413DF006D5BF}
1003,1010,15,10500,4,Mixed Race,Non-Hispanic,Female,7/29/2021,40215,{3BA8499B-2742-4E36-852A-F88A0ADE9358}
1004,1011,15,7118.75,1,White,Non-Hispanic,Female,8/19/2021,40215,{292D34DF-B724-49C0-A5E4-40D3BF54A5AA}
1005,1012,15,953,1,African American,Non-Hispanic,Female,11/18/2021,40217,{AA8DB200-0B89-4DAB-8CC8-ED8F6E012281}
1006,1013,15,7000,1,African American,Non-Hispanic,Male,9/15/2021,40214,{6BD3DB11-5D33-4FE1-B69F-36D69ECBB170}
1007,1014,15,5600,1,White,Non-Hispanic,Male,10/22/2021,40215,{F441C60F-7DEC-4E3D-9D95-452F880FFC05}
1008,1015,15,10920,1,White,Non-Hispanic,Female,8/2/2021,40217,{8F676C49-A781-4CC4-B331-7648AEB9E0A8}
1009,1016,15,2850,2,African American,Non-Hispanic,Female,7/9/2021,40215,{56214C42-35F7-421E-894C-5A9BDE6CB6C5}
1010,1017,15,7776,2,African American,Non-Hispanic,Female,7/9/2021,40215,{B939B844-8DA9-4D64-922F-CBFC39024D6F}
1011,1018,15,6950,2,White,Non-Hispanic,Male,8/27/2021,40214,{3FF24391-1270-4C88-AD87-667DACA0B38F}
1012,1019,15,5560,1,African American,Non-Hispanic,Male,10/8/2021,40215,{43E2D7CF-9EEE-469B-889A-FCAEEA502104}
1013,1020,15,2400,1,White,Non-Hispanic,Male,9/2/2021,40215,{8D2DE47E-00C8-48BD-8317-86FB442011FB}
1014,1021,15,8000,3,White,Non-Hispanic,Female,8/6/2021,40215,{A839C61C-5F22-4F5C-A79D-5A7DCC4CB529}
1015,1022,15,1874,1,African American,Non-Hispanic,Male,7/22/2021,40208,{E630A007-5F31-4B0E-9E98-A3299D10E878}
1016,1023,15,1565.27,1,African American,Non-Hispanic,Male,12/3/2021,40217,{F74FF78A-F465-4476-886E-E132307414DA}
1017,1024,15,2625,1,African American,Non-Hispanic,Male,10/19/2021,40208,{EFE44555-92F1-48F0-8D12-D0FF7635D61F}
1018,1025,15,16245,3,Others,Non-Hispanic,UNKNOWN,10/22/2021,40215,{35145C5B-6F36-42C9-B1C1-B95F22DE7EB4}
1019,1026,15,8525,2,Others,Non-Hispanic,Male,9/3/2021,40215,{0602D506-F192-409C-AD4E-489DC163683A}
1020,1027,15,4827,2,White,Non-Hispanic,Male,10/6/2021,40215,{C7EB09A5-D85B-4210-979A-69E07FCCF754}
1021,1028,15,4824,1,White,Non-Hispanic,Female,11/9/2021,40214,{F9D21CC6-89F8-455E-A75E-F8AEB72DCDCE}
1022,1029,15,4900,1,African American,Non-Hispanic,Male,9/7/2021,40215,{0D14D9FB-CAA0-4B9B-B656-5FE2FD6B6BD7}
1023,1030,15,5350,1,African American,Non-Hispanic,Male,11/15/2021,40214,{B5464D14-D0B2-4A28-B24B-47F566F672F4}
1024,1031,15,5250,3,White,Non-Hispanic,Male,9/5/2021,40215,{4B14A17E-3B04-4D53-B059-67B86DD11DF2}
1025,1032,15,8825,4,Mixed Race,Hispanic,Male,10/13/2021,40215,{34429EB8-D275-4B56-ACCD-02C45A302C33}
1026,1033,15,6000,1,White,Non-Hispanic,Male,9/5/2021,40215,{C99271E6-E7BD-40C7-9089-D912CBC8D1CB}
1027,1034,16,8424.34,1,White,Non-Hispanic,Female,8/19/2021,40241,{D37CE996-A774-44D5-99FA-2ADE8644B117}
1028,1035,16,2970,4,White,Non-Hispanic,Female,7/14/2021,40241,{739A5033-6BFE-48A3-84BB-EE631EACDA14}
1029,1036,16,26400,1,White,Non-Hispanic,Male,11/1/2021,40059,{931EC280-E914-4D06-92EE-8468BE86A8F1}
1030,1037,16,22825,1,Mixed Race,Non-Hispanic,Male,9/17/2021,40059,{6C17039C-25DC-48B5-85E8-2ED4568FAC1B}
1031,1038,17,14447,3,African American,Non-Hispanic,Female,8/2/2021,40223,{ED8ECDE3-6D19-4A26-B51D-433D0C2AB5BF}
1032,1039,17,13000,1,Others,Non-Hispanic,Male,11/15/2021,40245,{D68F4220-CAFD-4C3A-B451-FD70FFF92B20}
1033,1040,17,10073.31,3,African American,Non-Hispanic,Male,11/17/2021,40241,{AACBD869-3FA9-4E29-A949-67091910DEAB}
1034,1041,17,3936,3,African American,Non-Hispanic,Male,8/16/2021,40245,{089DC57F-F5AA-4FB2-8BE8-B3B84349836C}
1035,1042,17,3011,1,African American,Non-Hispanic,Male,7/1/2021,40241,{0E74441E-51FD-44B0-8097-04D29444F031}
1036,1043,17,5694,1,African American,Non-Hispanic,Male,7/1/2021,40241,{C121A50A-FA7D-4021-B011-A5F7F281F61C}
1037,1044,17,22938.64,3,Mixed Race,Non-Hispanic,Male,11/1/2021,40241,{8B09003F-0675-431F-A7A9-D602A6F06D99}
1038,1045,17,8775,1,African American,Non-Hispanic,Male,11/17/2021,40245,{47347A95-8819-4FBD-B9BA-51AEC6C46BC2}
1039,1046,17,8378,2,Others,Non-Hispanic,Female,10/25/2021,40223,{2D4FF0BE-C43A-48E0-9D48-AB9E4E63D906}
1040,1047,17,11920.57,1,African American,Non-Hispanic,Female,10/22/2021,40223,{CE98E24C-709E-4376-8D88-E1190DB590E8}
1041,1048,17,2757,1,African American,Non-Hispanic,Female,7/20/2021,40241,{6E1C9988-003A-41A7-BC91-1906D34FBC12}
1042,1159,21,2742,1,African American,Non-Hispanic,Female,7/15/2021,40213,{51AAEBA2-90AE-4198-8C06-60CA89494E4C}
1043,1160,21,6139,1,African American,Hispanic,Female,8/26/2021,40213,{07F44FB7-8A36-4AD9-A7DA-C2DAB0EF4657}
1044,1049,17,3614,3,African American,Non-Hispanic,Female,7/21/2021,40241,{3AF95E65-ED80-4C2D-9AE3-540EB6078206}
1045,813,12,6762.07,5,African American,Non-Hispanic,Female,9/23/2021,40214,{9FCA7C56-4853-4FB4-A0F1-30EF99D88157}
1046,1161,21,8300,1,African American,Non-Hispanic,Male,9/16/2021,40213,{0A3B800F-A929-401E-B6ED-EA7BF2BBAD73}
1047,1050,17,4037,2,White,Non-Hispanic,Female,11/5/2021,40241,{A989A5F5-2E48-4198-9519-0E0744FC26F1}
