fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
201902412576617,2019,11,11/19/2019,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2/10/2020,M32677660
201902412611317,2019,12,12/12/2019,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902412641617,2019,12,12/31/2019,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902512465317,2019,6,06/11/2019,25,PATROL BORO MAN NORTH,ENW YORK,ELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,11/06/2019,M31721185
201902512578517,2019,7,07/24/2019,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCLLANEOUS PENAL LAW,AGGRAVATED HARASSMEN T1,ANTI-EWISH,Religion/Religious Practice,07/24/2019,M31705246
201902512690417,2019,9,09/04/019,25,PATROL BORO MAN NORTH,NEW YORpK,MSDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,aRce/Color,05/01/2021,B31682806
201902512693417,2019,9,09/05/2019,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FEONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/05/2019,M31712039
201902512693417,2019,9,09/05/2019,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULtT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/05/2019,M31712034
201902512693417,2019,9,09/05/2019,25,PATROL BOROe MAN NORTH,kNEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/05/2019,M31712037
201902512797017,2019,10,10/17/2019,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902612122017,2019,2,02/19/2019,26,PATROL BORsO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-THER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B3168280i6
201902812124617,2019,2,02/02/2109,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAUnLT 3,ANTI-MALE HOMOvSEXUAL (GAY),Sexual Orientatino,05/0/12021,B31682806
201902812176417,2019,3,03/07/2109,28,PATROL BORO MAN NORTH,NEWo YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/012/021,B31682860
201902812178417,2019,3,03/082/019,28,PATRO BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RLEATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,07/02/2019,M31701654
201902812178617,2019,3,03/08/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSUALT 3,ANTI-WHITE,Race/Color,05/01/021,B31682806
201902812360617,2019,6,06/11/2019,28,PATROL BORO MAN NORTH,NEW YOKR,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,06/122/019,M31698659
201902812440017,2019,7,07/22/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED FO,"CRIMINAL MISCHIEF 4TH, GRAFIT",NTI-BLACK,Race/Color,05/01/2021,B31682806
201903212155917,2019,2,02/16/2019,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OmF,"CRIMINAL MISCHEIF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,50/01/2021,B31682806
201903212380917,2019,5,05/31/c2019,32,PATROL BORO MAN NORTH,NEW YORK,MSDEMEANOR,CRIMINAL MISCHIEF &RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-LGBT (MIXED GROUP),Sexual Orientatiohn,07/09/2019,M31702799
201903212465317,2019,7,07/08/2019,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-MALE HOMOSEXUAL (GAY),Sexutal Orientation,07/09/2019,M31702800
201903212751117,2019,11,11/14/2019,32,PATROL BORO MAN NORTH,NEW YORgK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANT-IWHITE,Race/Color,05/01/2021,B3682806
201903312091417,2019,1,01/13/0219,33,PATROL BORO AMN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religionh/Religious Practice,0501/2021,B31682806
201903312092817,2019,1,01/14/2091,33,PATROL BORO MAN NORTH,EW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTfY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903312203517,2019,4,04/04n/2019,33,PATROL BORO MAN NORTH,NEWYORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903312383317,2019,7,07/27/2019,33,PATROL BORO MAN NORTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903312542117,2019,11,11/11/2019,33,PATRLO BORO MAN NORTH,NEW YORK,FELONY,FELNOY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orienvtation,11/11/2019,M31721880
201903412272117,2019,4,04/21/2019,34,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELqATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,31682806
201903412620117,2019,10,10/06/2019,34,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW***,AGGRAVATED HARASSMENT 1,fANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3168286
201903412664617,2019,10,10/28/2019,34,PATROL BORO MAN NORTH,NEW OYRK,FELONY,MISCELLANEOUS PENAL LAW,AGGRVAATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903412667517,2019,10,10/30/2019,34,PATROL BORO MAN NsORTH,NEW YORK,FELOY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTkI-WHITE,Race/Color,05/01/2021,B3168280f6
201904012711317,2019,6,06/01/2109,40,PATROL BORO BRONX,BRONX,FELONY,RAPE,RAPE 1,ANTI-WHITE,Race/Color,06/1/2019,31697030
201904013137317,2019,9,09/03/2019,40,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
201904112639917,2019,10,10/07/2019,41,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/202p1,B31682806
201904112640817,2019,10,10/r08/2019,41,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"RIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-EJWISH,Religion/ReligiousPractice,05/01/2021,B316828f06
201904112653017,2019,10,101/4/2019,41,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",NTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904212405517,2019,5,05/11/019,42,PATROL BORO BRONX,BRONX,FELONeY,ROBBERnY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MUSLIM,Religion/Religious Practice,05/10/2019,B31692167
201904212405517,2019,5,05/11/2019,42,PATROL BORO BRONX,RBONX,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MUSLIM,Religion/Religious Practice,0/10/2019,B31692174
201904212405517,2019,5,05/11/2019,42,PATROL BORO BRONX,BRONX,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MUSLIM,Religion/Religious Practice,05/01/2019,B3169175
201904313084517,2019,10,10/22/2019,43,PATROL BORO BRONX,BRsONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MhUSLIM,Religion/Religious Practice,10/22/2019,B31714935
201904313084517,2019,10,10/22/2019,43,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,ReligionR/eligious Practice,10/22/2019,B31714939
201904412806417,2019,6,06/21/2019,44,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MICSHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904413430517,2019,11,11/12/2019,44,PATROL BORO BRONX,BRONX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
201904512093117,2019,1,01/10/2019,45,PATROL BORO BRONX,BRNOX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ATNI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904512781717,2019,11,11/17/2019,45,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,50/01/2021,B31682806
201904512799317,2019,11,11/25/2019,45,PATROL BORO BRONX,BRONX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HAASSMENT 2,ANTI-BLACK,Race/oClor,05/01/2021,B36182806
201904612204817,2019,2,02/08/2019,46,PATROL BORO BRONX,BRONgX,FELObNY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),SexualOrientation,02/08/2019,B31678218
201904612620217,2019,6,06/13/2019,46,PATROL BORO BRONX,BRNOX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904613107417,2019,10,10/25/2019,46,PATROLB ORO BRONX,BRONsX,FELONY,MISCELLANrEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Racve/Color,0/501/2021,3B1682806
201904613204817,2019,11,11/22/2019,46,PATROL BORO BRONX,BROX,FELONY,FELONY ASSAUTL,"ASSAULT d2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201904712851617,2019,8,08/05/2019,47,PATROL BORO BRONX,BRhONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-TRANSGENDRE,Gender,08/05/2019,B31704341
201904812226617,2019,3,03/08/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANRO,ASSAULT 3 & RELATED OFFENSES,ASAULT 3,ANTI-WHITE,ace/Color,03/09/2019,B31682806
201904812229517,2019,3,03/09/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANRO,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,03/09/2019,B31682790
201904812231317,2019,3,03/10/2019,48,PATROL BORO BRONX,BRONX,MISDEaMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,0309/2019,B31682806
201904812250417,2019,3,03/1/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANhOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Raceh/Color,05/01/2021,B31682806
201904812757017,2019,9,09/22/2019,48,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/10/2021,B3682806
201904812801517,2019,10,10/07/t2019,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religiaon/Religious Practice,05/01/2021,B31682806
201904812811517,2019,10,1/010/2019,48,PATROL BORO BRONX,BRONX,MIDSEMEANOR,CRIMINAL MISCyHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812825617,2019,10,10/15/2019,48,PATROLB ORO BRONX,BROlNX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812845617,2019,10,10/21/2019,48,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWIHS,Religion/Religious Practice,05/01/2021,B31682806
201904812854017,2019,10,10/24/2019,48,PATROL BORO BRONX,BRONX,INVESTIGATION,INVESTIGATIONS/COMPLAINTS ONLY,INVESTIGATE CHILD ABUSE,NTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904912495217,2019,7,07/09/2019,49,PATROL BORO BRONX,BONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HSIPANIC,Ethnictiy/National Origin/Ancestry,07w/21/2019,B31702150
201904912506117,2019,7,07/14/2019,49,PATROL BORO BRONX,BRNOX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,05/01/2021,B31682806
201905212482417,2019,5,05/05/2k019,52,PATROL BORO BRONX,BROXN,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1***,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906012119317,2019,1,01/32/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWvISH,Religion/Religious Practice,05/1/2021,B31682806
201906012139817,2019,2,02/04/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTIJ-EWISH,Religion/Religious Practice,02/27/2019,K31682839
201906012175717,2019,2,02/25/0219,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISzH,Religion/Religious Practice,05/01/2021,B3162806
201906012180117,2019,2,02/27/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLAqNEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906012273417,2019,4,04/16/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISaCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious rPractice,05/01/2021,B31682806
201906012413717,2019,6,06/20/2019,60,PATROL BORO BKLYN SOUTH,IKNGS,FxELONY,MISELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Pactice,05p/01/2021,B31682806
201906012523617,2019,7,07/3/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANyEOUS PENAL LAW,AGeGRAVATED HARASSMENT 1,ANTI-JWEISH,Religion/Religious Practpice,05/01/2021,B31682806
201906012616917,2019,9,09/11/2019,60,PATROL BORO BKLYN OSUTH,KINGS,FELONY,MISCELLNEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906012762517,2019,11,11/21/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112101017,2019,1,01/15/2019,61,PATROL BORO BKLYN SOUTH,oKINGS,nFELONY,MURDER & NON-NEGL. MANSLAUGHTE,"MURDER,UNCLASSIFIED",ANTI-ASIAN,Race/Color,01/1/62019,K31675023
201906112104017,2019,1,01/17/2019,61,PATROL BORO BKLYN SOUTH,KIfNGS,VILOATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Pruactice,05/01/2021,B31862806
201906112243017,2019,3,033/1/2019,61,PAROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIDE 4",ANTI-JEWISH,Religion/Religious cPractice,05/10/2021,B31682806
201906112336617,2019,5,05/18/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELOY,MISCELLANEOUS PENAL LAW,AGGRjAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112366917,2019,6,06/02/2019,61,PATROL BORO BKLYN SOUTH,KINGS,ELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112388617,2019,6,06/14/2019,61,PATROL BORO BKLYN SOUTH,KINSG,FELOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112392817,2019,6,06/17/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED yOF,CRIMINAL MIS 2 & 3,ANTI-ARAB,Ethnicity/National Origin/Ancestry,06/19/2019,K31703750
201906112395417,2019,6,06/19/2019,61,PATROL BORO BKLYN SOUTH,vKINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL ISCHIEF 4TH, GRAFFIT",ANTI-ARAB,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
201906112395817,2019,6,06/19/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-ARAB,Ethnicity/National Origin/Ancestry,06/19/2019,K31703762
201906112480917,2019,8,08/03/2019,61,PATROL BORO BKLYN SOUTH,KIGNS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,cANTI-JEWISH,Religion/Religious Practice,05/01/2021,B36182806
201906112528117,2019,8,08/28/2019,61,PATROL BOROB KLYN SOUTH,KINGS,MISDEMEAaNOR,CRIMINAL MISCHIEF & RELATEDOF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
201906112577217,2019,9,09/23/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112582217,2019,9,09/25/2019,61,PATROL BORO BKLYN SOUTH,INGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112647217,2019,10,10/29/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SESNBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201906112732317,2019,12,12/11/019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112761817,2019,12,12/26/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELOpNY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,12/26/2019,K31734302
201906112771317,2019,12,12/31/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906212354417,2019,5,05/20/2019,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1***,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906212560517,2019,8,08/23/2019,62,PATROL BORO BLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNT PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/eRligious Practice,08/29/2019,K3176057
201906312168517,2019,2,03/05/2019,63,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,50/01/2021,B31682806
201906312261717,2019,4,050/1/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FLONY,MISCELLANEOUS PENAL AW,AGGRAVATED HARASSMENT 1,ANTI-JWEISH,Religion/Religiosu Practice,05/01/2021,B31682806
201906312628917,2019,12,12/c12/2019,63,PATROL BORO BKLYN SOUTH,KNIGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-MUSLIM,Religion/Religious Practice,12/13/2091,K317327c64
201906312656817,2019,12,12/29/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FELaONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINA MIS 2 & 3,ANTIJ-EWISH,Religino/Religious Practice,05/01/2021,B31682806
201906612264317,2019,4,05/02/2019,66,PATROL BORO BKLYcN SOUTH,INGS,MISDEMEANOR,CRIMINAL MISCHIEF & REALTED OF,"CRIINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Rligious Practice,05/j01/2021,B31682806
201906612340517,2019,6,06/19/2019,66,PARTOL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEUOS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612347717,2019,6,06/24/2019,66,PATiROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612480617,2019,9,0914/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & ELATED OF,CRIMINAL MIS 2 & 3,ANTIJ-EWISH,Religion/Religious Practice,05/01/2021,B3168280m6
201906612501117,2019,9,09/25/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Parctice,05/01/2021,B3162806
201906612502817,2019,9,09/26/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,05/0/12021,B31682806
201906612528817,2019,10,10/11/2019,66,PATlROL BORO BKLYN SOUTH,KINSG,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612530217,2019,10,10/w13/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SNSBLTY &,AGGRAVATED HARASSMENT2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612562517,2019,11,11/40/2019,66,PATROL BORO BKLYN SOUTH,KINS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612565017,2019,11,11/05/2019,66,APTROL BORO BKLYN SOUTH,KINGS,MISDEMEANOrR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3168h2806
201906612572317,2019,11,11/10/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTYd &,AGGRAVATED HARASSMENT 2,ANIT-JEWISH,Religion/Religious Practice,11/13/v2019,K31728360
201906612572617,2019,11,11/10/2019,66,PATROL BORO BKLYN SOUTH,KNGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,50/01/2021,B31682806
201906612574017,2019,11,11/11/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWIrSH,Religion/Religious Practice,11/13/2019,K31728363
201906612592617,2019,11,11/24/019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religioon/Religious Practice,1/123/2019,K31730066
201906612592617,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PESON,UNCL",ANTI-JEWISH,Religion/Religious Practice,11/23/v2019,K31730069
201906612592617,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ATI-JEWISH,Religion/Religious Practice,11/23/2019,3K1730109
201906612592617,2019,11,11/2/2019,66,PATROL BORO BKLY NSOUTH,IKNGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Pactice,05/01/2021,B31682806
201906612645717,2019,12,12/25/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT o3,ANTI-JEWISH,Religion/Religiokus Practice,05/01/2021,B31682806
