OBJECTID,TRACT,YEAR,EDG,Shape__Area,Shape__Length
3940,2700,20152019,3,0.000190933996691456,0.0825740377831476
3941,2200,20152019,1,0.000331308734075719,0.0974503104342816
3942,2400,20152019,1,0.000117176468847902,0.0481586156788466
3943,2000,20152019,2,0.000135632391447871,0.0512680672445529
3944,2100,20152019,3,0.000163608778166235,0.054882709796404
3945,1900,20152019,0,0.000199293836431025,0.0688837627496096
3946,1800,20152019,13,0.000112983199414884,0.0493728725199169
3947,900,20152019,0,0.000113850000161619,0.0651236808652226
3948,1300,20152019,6,0.000141883711876289,0.0515105657505454
3949,1100,20152019,0,0.000127085785607051,0.0469252614199373
3950,1000,20152019,0,0.000114386455152271,0.0436458647824782
3951,1200,20152019,11,0.000219803349409631,0.0713584200303691
3952,800,20152019,0,0.000136825452955236,0.0492117330716874
3953,600,20152019,7,0.000460058188764378,0.107713250183703
3954,700,20152019,1,0.00015518679856541,0.0589745228581218
3955,100,20152019,11,0.000221706090542284,0.0660422136234774
3956,300,20152019,4,0.000145139423693763,0.0607851498101049
3957,4100,20152019,2,0.000381802093215811,0.120917266196308
3958,5200,20152019,19,0.000115522557734948,0.0454452002984051
3959,5100,20152019,2,0.000105572425582068,0.0423061595079253
3960,5301,20152019,17,6.50778824820009e-05,0.0382727388180878
3961,5000,20152019,9,9.06897430468234e-05,0.0388500891304593
3962,4200,20152019,5,0.000295094519060513,0.0849624818321201
3963,4301,20152019,3,0.000117288412639027,0.0558367111152466
3964,4302,20152019,15,3.96030541196524e-05,0.0256630969758588
3965,4000,20152019,0,0.000297413282169146,0.096876024090113
3966,4400,20152019,18,0.000118553204174532,0.043564896452133
3967,4500,20152019,1,8.03577163424052e-05,0.037821995954508
3968,4600,20152019,1,0.000185272743692622,0.137534403753179
3969,3600,20152019,29,0.000143309114264412,0.0606068017155192
3970,3900,20152019,0,0.000116645677735505,0.0466195359795243
3971,3800,20152019,0,7.48172324165353e-05,0.0352001616376488
3972,1400,20152019,4,0.000255106135227834,0.106280959064322
3973,402,20152019,2,0.000215634516735008,0.0690712721283335
3974,401,20152019,7,0.000163510467245942,0.0535703208301732
3975,7800,20152019,1,0.00024889714541132,0.0896299627959236
3976,9200,20152019,0,3.74137785001949e-05,0.0484800069708912
3977,8800,20152019,6,0.00011346917017363,0.0427420505937891
3978,8700,20152019,13,8.76059402799001e-05,0.03804895061903
3979,8600,20152019,23,8.50922965582868e-05,0.0371913263719806
3980,8500,20152019,4,5.67230586057121e-05,0.0333647585875868
3981,8100,20152019,3,9.98886089291773e-05,0.0682751296360039
3982,8200,20152019,1,4.38680685874715e-05,0.0324559543724876
3983,8300,20152019,2,2.84061661659507e-05,0.0303272161407975
3984,8400,20152019,11,4.57738310615241e-05,0.0321435971815658
3985,7900,20152019,18,8.35623991406464e-05,0.0383407301847121
3986,7500,20152019,39,9.59246422098659e-05,0.0414135816933154
3987,7700,20152019,6,0.000126624921449547,0.0488534933910829
3988,7300,20152019,15,0.00011079984551543,0.0453426015277281
3989,7402,20152019,8,2.98257355098031e-05,0.0238412501784224
3990,7600,20152019,14,6.84268889017403e-05,0.0335970233185851
3991,7401,20152019,5,3.10368700411345e-05,0.0275537216411909
3992,6300,20152019,1,0.000276667329217162,0.0870589949045944
3993,6200,20152019,1,0.000303953330785589,0.168804342408508
3994,6500,20152019,17,0.000137339002321824,0.0586744589643685
3995,6600,20152019,13,0.000122326892778801,0.0766074705465994
3996,6400,20152019,0,0.000108137893221283,0.0471391073897014
3997,6700,20152019,12,0.000147587038100028,0.0634219826980529
3998,6100,20152019,18,0.000133913737954572,0.0748822024828974
3999,5400,20152019,10,0.000143478278005205,0.0724969291141328
4000,5302,20152019,0,0.000279738639619609,0.117540850404155
4001,11700,20152019,7,0.000417838500197831,0.0975205160735019
4002,11800,20152019,18,0.000277407099019911,0.0892169699181052
4003,26400,20152019,0,7.68698600950302e-06,0.0180872763203975
4004,26500,20152019,0,4.85695300085354e-05,0.0367530569062542
4005,11002,20152019,2,0.000200244653115078,0.0782263248929557
4006,11001,20152019,3,0.000127918816815509,0.0540531770783875
4007,11102,20152019,7,0.000155054382048547,0.0685209783793662
4008,11101,20152019,19,0.000137430486574885,0.0502404958630889
4009,10200,20152019,0,0.000333028956447379,0.11271566174329
4010,10300,20152019,27,0.000198398764041485,0.0642910647053545
4011,10401,20152019,13,0.000193211777968827,0.0568494124962671
4012,10402,20152019,0,0.000214966202747746,0.0678262713359494
4013,9300,20152019,2,0.00113299724262106,0.173814357796121
4014,10001,20152019,3,0.000276618263342243,0.0831926739939896
4015,10100,20152019,8,0.000298218930311123,0.0922542421096109
4016,9500,20152019,26,0.000304434297049738,0.0988771502695929
4017,10002,20152019,9,0.000113364045319031,0.0467362678691797
4018,9400,20152019,33,0.00020603925395335,0.0639287593805915
4019,8900,20152019,14,0.00015212363223327,0.0660897434617428
4020,9000,20152019,17,9.8158996024722e-05,0.0468376762101642
4021,9100,20152019,4,5.00922501487366e-05,0.0375965186436615
4022,12100,20152019,0,0.000204040886274015,0.0858440179607803
4023,12000,20152019,1,0.000172843347627349,0.0598497338371051
4024,11402,20152019,11,0.000141653116315865,0.0614718356563585
4025,11600,20152019,4,0.000371990764961083,0.105638834823587
4026,11300,20152019,1,0.000382142119178752,0.0848882286545701
4027,11500,20152019,1,0.000183752446901053,0.0631919112897776
4028,11401,20152019,1,0.000147293862028164,0.0584523909737741
4029,10800,20152019,7,0.00048387096830993,0.12603660967411
4030,10701,20152019,4,0.00017400918113708,0.0698956319565265
4031,10600,20152019,8,0.000301785100418783,0.0994869572009152
4032,10702,20152019,1,9.37602449084807e-05,0.0490289740779551
4033,10500,20152019,20,0.0002053042821899,0.0662629092626292
4034,9900,20152019,17,0.000780124209995847,0.20687811939334
4035,9702,20152019,1,0.000265267209215381,0.0895244589114827
4036,9701,20152019,3,0.000214246188988909,0.099929591955516
4037,9800,20152019,7,0.000230788414683047,0.0624658236419387
4038,9600,20152019,8,0.000219158700474509,0.072199876820078
4039,8001,20152019,6,5.82156258133182e-05,0.07042114205618
4040,8002,20152019,3,2.74026701845287e-05,0.0278967537809733
4041,7200,20152019,11,0.000120876315577334,0.0555304873306105
4042,7100,20152019,8,0.000103152953215613,0.0593703265309707
4043,5802,20152019,10,0.000369886421140109,0.167372929325878
4044,7000,20152019,9,9.64466698860633e-05,0.0467212606512495
4045,6900,20152019,2,0.00010805862439156,0.0510449174120837
4046,26001,20152019,0,7.2470370469091e-06,0.0278560676919807
4047,500,20152019,0,0.000335463334977248,0.0851400097793993
4048,10900,20152019,9,0.000575062130337756,0.155383084384038
4049,11200,20152019,14,0.000329505363879434,0.105354301764879
4050,11900,20152019,0,0.000373716378817335,0.141625115685039
