retailer,name,street,city,state,zip,quick_draw,latitude,longitude,georeference
104132,BEACON CITGO MART,425 FISHKILL AVE,BEACON,NY,12508,,41.511719,-73.951675,POINT (-73.951675 41.511719)
69121,BAGELS N BRUNCH,295 MONTAUK HIGHWAY,SPEONK,NY,11972,Y,40.819286,-72.704788,POINT (-72.704788 40.819286)
14584,HUDSON NEWS,655 W 34TH ST,NEW YORK,NY,10001,,40.75649,-74.003518,POINT (-74.003518 40.75649)
81928,C Y G TRADE CORPORATION,520 METROPOLITAN AVENUE,BROOKLYN,NY,11211,,40.714047,-73.951619,POINT (-73.951619 40.714047)
83895,OGDEN PHARMACY,1071 OGDEN AVE,BRONX,NY,10452,Y,40.834903,-73.928262,POINT (-73.928262 40.834903)
111489,PARKS SLOPE BEER & MARKETPLACE,556 6TH AVE,BROOKLYN,NY,11215,,40.663853,-73.987757,POINT (-73.987757 40.663853)
66568,OM SAI FOODMART INC,246 PULASKI RD,EAST NORTHPORT,NY,11731,,40.876454,-73.327846,POINT (-73.327846 40.876454)
64941,SHELL MART/VANESS CORP,172 MONTAUK HWY,HAMPTON BAYS,NY,11946,,40.877284,-72.533952,POINT (-72.533952 40.877284)
104820,2408 M&E GROCERY,2408 UNIVERSITY AVE,BRONX,NY,10468,,40.864282,-73.903944,POINT (-73.903944 40.864282)
9332,JACKSON HEIGHTS STATIONERY,75-23 31ST AVE,EAST ELMHURST,NY,11370,Y,40.758567,-73.89232,POINT (-73.89232 40.758567)
69944,TULIP CATERERS,1020 TULIP AVE,FRANKLIN SQUARE,NY,11010,Y,40.713379,-73.677666,POINT (-73.677666 40.713379)
112767,ARIANA SUPERMARKET,1064 CULVER RD,ROCHESTER,NY,14609,,43.164504,-77.563237,POINT (-77.563237 43.164504)
104675,CROSBY'S #40086,64 SOUTH MAIN ST,ELBA,NY,14058,Y,43.074923,-78.187646,POINT (-78.187646 43.074923)
103101,SKY CONVENIENCE & DELI INC,4002 CORPORAL KENNEDY ST,BAYSIDE,NY,11361,Y,40.762937,-73.775917,POINT (-73.775917 40.762937)
108576,LIBERTY QUICK MART INC,341 N MAIN ST,LIBERTY,NY,12754,,41.806417,-74.746953,POINT (-74.746953 41.806417)
104978,CROSSROADS CORNER STORE N DELI,3518 NYS ROUTE 79,HARPURSVILLE,NY,13787,Y,42.179969,-75.625325,POINT (-75.625325 42.179969)
111034,CASSADAGA FOOD MART INC,8038 ROUTE 60,CASSADAGA,NY,14718,Y,42.351464,-79.311543,POINT (-79.311543 42.351464)
70803,SONOMA GRILLE INC,200 THIELLS MT IVY RD,THIELLS,NY,10984,Y,41.209337,-74.021376,POINT (-74.021376 41.209337)
58780,WESTERN OTB GAMING,8315 PARK RD,BATAVIA,NY,14020,Y,43.012308,-78.202191,POINT (-78.202191 43.012308)
65336,STAR GULF,889 MIDDLE COUNTRY RD,SAINT JAMES,NY,11780,,40.861297,-73.143675,POINT (-73.143675 40.861297)
107174,GATEWAY NEWS #565,1350 AVE OF THE AMERICAS,NEW YORK,NY,10019,,40.762843,-73.978509,POINT (-73.978509 40.762843)
100621,PIONEER SUPERMARKET,102-09 NORTHERN BLVD,CORONA,NY,11368,Y,40.757632,-73.866164,POINT (-73.866164 40.757632)
78469,MONA'S MARKET,1291 BROADWAY,BUFFALO,NY,14212,,42.894894,-78.826905,POINT (-78.826905 42.894894)
103674,MIRABITO #116-NEWARK VALLEY,3 N MAIN ST,NEWARK VALLEY,NY,13811,,42.223259,-76.184234,POINT (-76.184234 42.223259)
103343,ONE EYE JACKS PUB INC,380 N WANTAGH AVE,BETHPAGE,NY,11714,Y,40.735019,-73.495386,POINT (-73.495386 40.735019)
111021,7-ELEVEN #40152,78 ROUTE 17K,NEWBURGH,NY,12550,,41.504828,-74.070186,POINT (-74.070186 41.504828)
113142,SOCO PETRO LLC AMG#2,3500 CONNER ST,BRONX,NY,10475,,40.884786,-73.826583,POINT (-73.826583 40.884786)
23111,BOTTLES & CASES,99 EAST MAIN STREET,HUNTINGTON,NY,11743,Y,40.879246,-73.405862,POINT (-73.405862 40.879246)
90524,MCDAVE 1738 INC,2290 TILLOTSON AVE,BRONX,NY,10475,Y,40.882549,-73.826843,POINT (-73.826843 40.882549)
48491,P I'S LOUNGE,495 WEST AVE,ROCHESTER,NY,14611,Y,43.149911,-77.651631,POINT (-77.651631 43.149911)
111073,BOLLA 2200 HILLSIDE AVE C-STOR,2200 HILLSIDE AVE,NEW HYDE PARK,NY,11040,,40.751796,-73.669874,POINT (-73.669874 40.751796)
94029,10325 STOP 1 DELI CORP,103-25 ROCKAWAY BLVD,OZONE PARK,NY,11417,,40.679595,-73.835967,POINT (-73.835967 40.679595)
104495,FAMILY DELI GROCERY,791 ROGERS AVE,BROOKLYN,NY,11226,,40.651542,-73.952581,POINT (-73.952581 40.651542)
70492,SPEEDWAY #07628,30 S US-9W,WEST HAVERSTRAW,NY,10993,,41.207684,-73.984947,POINT (-73.984947 41.207684)
35849,SPEEDWAY #07698,1723 ST RT 7,COBLESKILL,NY,12043,,42.667888,-74.503076,POINT (-74.503076 42.667888)
75327,GANDY DANCER'S RESTAURANT,49 MECHANIC ST,NORWOOD,NY,13668,Y,44.750373,-74.992654,POINT (-74.992654 44.750373)
108856,M&M MINI MART & DELI INC,465 BEST ST,BUFFALO,NY,14208,,42.903805,-78.850892,POINT (-78.850892 42.903805)
102690,185 ASHLEY LIQUOR STORE INC,4329 BROADWAY,NEW YORK,NY,10033,,40.852515,-73.934525,POINT (-73.934525 40.852515)
76006,BOTTLE HAMPTON,850 COUNTY RD 39,SOUTHAMPTON,NY,11968,Y,40.891844,-72.427365,POINT (-72.427365 40.891844)
76740,665 PENINSULA BLVD PETRO INC,665 PENINSULA BLVD,HEMPSTEAD,NY,11550,,40.696223,-73.630277,POINT (-73.630277 40.696223)
101429,LOS HIJOS DECHORRO DELI GROC,1278 GRAND CONCOURSE,BRONX,NY,10456,,40.836002,-73.915572,POINT (-73.915572 40.836002)
50352,KWIK FILL #134,5169 SHERIDAN DRIVE,AMHERST,NY,14221,,42.978511,-78.741039,POINT (-78.741039 42.978511)
77902,SEAFORD HI FOOD MARKET CORP,1694 WASHINGTON AVE,SEAFORD,NY,11783,,40.681909,-73.484991,POINT (-73.484991 40.681909)
28377,G R STATIONERY STORE INC,64-67 DRY HARBOR RD,MIDDLE VILLAGE,NY,11379,Y,40.71837,-73.872573,POINT (-73.872573 40.71837)
112978,MADISON DELI & GRILL NY CORP,383 NOSTRAND AVE,BROOKLYN,NY,11216,,40.684646,-73.950157,POINT (-73.950157 40.684646)
74599,MAPLE DELI,55 N MYRTLE ABENUE,SPRING VALLEY,NY,10977,,41.117896,-74.047103,POINT (-74.047103 41.117896)
112375,9602 SNACKS INC,9602 ROOSEVELT AVE,CORONA,NY,11368,,40.749053,-73.869146,POINT (-73.869146 40.749053)
109593,7-ELEVEN STORE #35239A,18 PIERCE AVENUE,HAMBURG,NY,14075,Y,42.716508,-78.839528,POINT (-78.839528 42.716508)
27724,PIZZA GARDEN CORP,171-01 NORTHERN BLVD,FLUSHING,NY,11358,Y,40.758114,-73.795772,POINT (-73.795772 40.758114)
101576,LP CORNER DELI INC,208-01 35TH AVE,BAYSIDE,NY,11361,Y,40.767451,-73.7801,POINT (-73.7801 40.767451)
67104,THE 50 YARD LINE,371 LITTLE E NECK ROAD,WEST BABYLON,NY,11704,Y,40.7027,-73.342419,POINT (-73.342419 40.7027)
92268,CHALLENGER CHECK CASHING,1772B RALPH AVE,BROOKLYN,NY,11236,Y,40.633857,-73.918975,POINT (-73.918975 40.633857)
71503,FOOD TOWN #600,49 CHESTNUT STREET,COLD SPRING,NY,10516,Y,41.4181,-73.9517,POINT (-73.9517 41.4181)
110088,RITE AID #2541,420 SOUTH BROADWAY,YONKERS,NY,10705,Y,40.91898,-73.89624,POINT (-73.89624 40.91898)
112488,DEVELOP GAS CORP,6520 COOPER AVE,RIDGEWOOD,NY,11385,,40.698517,-73.888411,POINT (-73.888411 40.698517)
56325,WEGMANS #90,8270 TRANSIT RD,WILLIAMSVILLE,NY,14221,Y,42.994668,-78.696996,POINT (-78.696996 42.994668)
100481,GAYATRI STATIONERY & LEGAL FOR,87-87 SUTPHIN BLVD,JAMAICA,NY,11435,Y,40.705118,-73.809136,POINT (-73.809136 40.705118)
106798,CARLETON SPIRITS INC,215 CARLETON AVE,EAST ISLIP,NY,11730,,40.740283,-73.192259,POINT (-73.192259 40.740283)
58333,CAZ MINI MART,572-576 HERTEL AVE,BUFFALO,NY,14207,Y,42.946891,-78.886803,POINT (-78.886803 42.946891)
76696,BUELL FUEL BROOKFIELD,10546 MAIN ST,BROOKFIELD,NY,13314,Y,42.813711,-75.316691,POINT (-75.316691 42.813711)
105885,7-ELEVEN #40185,1311 SHERIDAN DR,BUFFALO,NY,14217,Y,42.980816,-78.885972,POINT (-78.885972 42.980816)
19223,HUNTLEY CARDS & GIFTS LLC,30 MILL RD,EASTCHESTER,NY,10709,Y,40.956261,-73.812047,POINT (-73.812047 40.956261)
80744,YOGI 19 LLC,61-19 SPRINGFIELD BLVD,OAKLAND GARDENS,NY,11364,Y,40.748824,-73.756567,POINT (-73.756567 40.748824)
109994,FAMOUS DELI & TAKEOUT INC,1930 GENESEE ST,BUFFALO,NY,14211,,42.91396,-78.81093,POINT (-78.81093 42.91396)
111314,SALEEM MOBIL,495 RUGAR ST,PLATTSBURGH,NY,12901,Y,44.685435,-73.506554,POINT (-73.506554 44.685435)
111967,RAPID RX PHARMACY,9330 43RD AVE,ELMHURST,NY,11373,,40.74402,-73.871353,POINT (-73.871353 40.74402)
36727,PRICE CHOPPER #196,329 GLENMONT RD TOWN SQUIRE PL,GLENMONT,NY,12077,Y,42.601194,-73.790591,POINT (-73.790591 42.601194)
112671,GEORGE HENRY'S,3735 MAIN ST,WARRENSBURG,NY,12885,Y,43.490843,-73.767088,POINT (-73.767088 43.490843)
110942,STAR CARE PHARMACY,17520 HILLSIDE AVE,JAMAICA,NY,11432,,40.711639,-73.786977,POINT (-73.786977 40.711639)
109475,FASTRAC EG #254,1336 ERIE BLVD WEST,ROME,NY,13440,Y,43.227161,-75.489415,POINT (-75.489415 43.227161)
74576,GEDDES LIQUORS & WINE,1021 W GENESEE ST SUITE 2,SYRACUSE,NY,13204,Y,43.05369,-76.171768,POINT (-76.171768 43.05369)
95715,DAVID'S CHECK CASHING INC,1431 BROADWAY,BROOKLYN,NY,11221,,40.688425,-73.919975,POINT (-73.919975 40.688425)
88712,JASTIC MART INC,118-11 ATLANTIC AVENUE,RICHMOND HILL,NY,11418,,40.693938,-73.828816,POINT (-73.828816 40.693938)
92246,NUCARE PHARMACY & SURGICAL,1789 1ST AVE,NEW YORK,NY,10128,Y,40.781242,-73.946605,POINT (-73.946605 40.781242)
104315,501 NYACK INC,501 N HIGHLAND AVE,NYACK,NY,10960,,41.109458,-73.926827,POINT (-73.926827 41.109458)
98650,K K WINES & LIQUORS INC,83-38 PARSONS BLVD,JAMAICA,NY,11432,,40.715025,-73.807637,POINT (-73.807637 40.715025)
51456,DELTA SONIC CARWASH #818,3205 ORCHARD PARK RD,ORCHARD PARK,NY,14127,Y,42.797803,-78.751474,POINT (-78.751474 42.797803)
74902,RITE AID #10887,209 MOUNT ZOAR ST,ELMIRA,NY,14904,Y,42.07916,-76.804621,POINT (-76.804621 42.07916)
18542,RITE CHECK CASHING #08,143 BRUCKNER BLVD,BRONX,NY,10454,,40.803762,-73.920189,POINT (-73.920189 40.803762)
76725,RITE AID #10830,2175 SOUTH PARK AVE,BUFFALO,NY,14220,Y,42.839223,-78.824497,POINT (-78.824497 42.839223)
102587,BAY MEADOWS GOLF CLUB,31 CRONIN ROAD,QUEENSBURY,NY,12804,Y,43.337291,-73.650392,POINT (-73.650392 43.337291)
109760,1118 MANNAT INC,818 DUTCHESS TURNPIKE,POUGHKEEPSIE,NY,12603,,41.702001,-73.871834,POINT (-73.871834 41.702001)
105758,M & A MARKETS INC,32630 NYS ROUTE 12,DEPAUVILLE,NY,13632,Y,44.140985,-76.066821,POINT (-76.066821 44.140985)
31201,PRICE CHOPPER #181,79 VANDENBURG AVE,TROY,NY,12180,Y,42.696451,-73.688111,POINT (-73.688111 42.696451)
101260,USA GAS MINI MART,1113 RT 12 S,GREENE,NY,13778,Y,42.307145,-75.795074,POINT (-75.795074 42.307145)
112468,AMRUTAM INC,216 W OLD COUNTRY RD,HICKSVILLE,NY,11801,,40.762172,-73.529292,POINT (-73.529292 40.762172)
30271,STEWART'S SHOPS #269,2146 BROADWAY,SCHENECTADY,NY,12306,,42.798458,-73.963455,POINT (-73.963455 42.798458)
111497,WALMART SUPERCENTER #4597,886 NIAGARA FALLS BLVD.,NORTH TONAWANDA,NY,14120,Y,43.056459,-78.844021,POINT (-78.844021 43.056459)
57638,BIG PASHA MINI MARKET LLC,418 S PARK AVE,BUFFALO,NY,14204,Y,42.871649,-78.864035,POINT (-78.864035 42.871649)
94952,S. MICHAEL & SON INC,82-06 ASTORIA BLVD,EAST ELMHURST,NY,11370,,40.764909,-73.887011,POINT (-73.887011 40.764909)
110166,M & N GROCERY,150 E 28TH ST,NEW YORK,NY,10016,,40.74216,-73.98157,POINT (-73.98157 40.74216)
109357,LISA DELI GROCERY 2019 CORP,411 MYRTLE AVENUE,BROOKLYN,NY,11205,,40.693177,-73.969374,POINT (-73.969374 40.693177)
66501,STOP & SHOP #0541,95 OLD COUNTRY RD,CARLE PLACE,NY,11514,Y,40.742493,-73.61989,POINT (-73.61989 40.742493)
73633,THE FILLER,40 MAIN ST,AKRON,NY,14001,Y,43.020201,-78.501172,POINT (-78.501172 43.020201)
113141,9W CONVENIENCE MART INC,1364 RTE 9W,MARLBORO,NY,12542,,41.607153,-73.970073,POINT (-73.970073 41.607153)
81915,MANHATTAN TOBACCO & GROC,881 9TH AVE,NEW YORK,NY,10019,,40.768002,-73.985647,POINT (-73.985647 40.768002)
77382,SOUTH DAYTON SUPERMARKET,303 PINE ST PO BOX 254,SOUTH DAYTON,NY,14138,Y,42.361735,-79.051184,POINT (-79.051184 42.361735)
101137,EL FUERTE MINI MARKET LLC,1048 A ISLIP AVE,BRENTWOOD,NY,11717,,40.766968,-73.210767,POINT (-73.210767 40.766968)
106255,WAVERLY EXPRESS MART,1106 WAVERLY AVE,HOLTSVILLE,NY,11742,Y,40.822835,-73.046084,POINT (-73.046084 40.822835)
105902,7-ELEVEN #40149,1435 N GOODMAN ST,ROCHESTER,NY,14609,,43.181224,-77.575914,POINT (-77.575914 43.181224)
104472,MARD DELI GROCERY CORP,2280 WEBSTER AVE,BRONX,NY,10457,,40.856152,-73.895609,POINT (-73.895609 40.856152)
108028,SUNNY MART,334 DELAWARE AVENUE,ALBANY,NY,12209,Y,42.642202,-73.778662,POINT (-73.778662 42.642202)
105694,SUNOCO PEMBROKE PLAZA,397-E MILE POST,EAST PEMBROKE,NY,14056,,43.012706,-78.328466,POINT (-78.328466 43.012706)
82043,HEADLINE NEWS INC #1,88-01 QUEENS BLVD,ELMHURST,NY,11373,,40.735346,-73.875122,POINT (-73.875122 40.735346)
92595,EMMONS DELI INC,1729 EMMONS AVE,BROOKLYN,NY,11235,Y,40.583447,-73.951167,POINT (-73.951167 40.583447)
14292,JAYSHREE NEWSSTAND,118 WATER ST,NEW YORK,NY,10005,,40.7052,-74.0074,POINT (-74.0074 40.7052)
112231,JOE'S KWIK MARTS #488,400 ERIE BLVD. EAST,SYRACUSE,NY,13202,,43.050815,-76.147201,POINT (-76.147201 43.050815)
48295,SMOKER'S CHOICE #25,76 CHESTNUT ST,ONEONTA,NY,13820,,42.453962,-75.065543,POINT (-75.065543 42.453962)
67422,PETE'S DELI,274A WEST MONTAUK HIGHWAY,HAMPTON BAYS,NY,11946,,40.865762,-72.550105,POINT (-72.550105 40.865762)
55240,B J'S WHOLESALE CLUB #302,1899 CINEMA DR,OLEAN,NY,14760,Y,42.079994,-78.465889,POINT (-78.465889 42.079994)
39240,HEARTBREAK HOTEL,149 MAIN ST,JEFFERSON,NY,12093,Y,42.481354,-74.612732,POINT (-74.612732 42.481354)
110439,CHANNEL MARKET,925 CROSS BAY BLVD,FAR ROCKAWAY,NY,11693,Y,40.606336,-73.819703,POINT (-73.819703 40.606336)
111740,HOME MART INC,363 WINDSOR HWY,NEW WINDSOR,NY,12553,,41.459873,-74.053555,POINT (-74.053555 41.459873)
97847,SANA NEWS,381 BROADWAY,NEW YORK,NY,10013,,40.72024,-74.005194,POINT (-74.005194 40.72024)
30301,STEWART'S SHOPS #227,2711 MAIN SUITE 1,LAKE PLACID,NY,12946,,44.291565,-73.985067,POINT (-73.985067 44.291565)
51898,WEST'S SHURFINE FOOD MART,8565 MAIN ST,HONEOYE,NY,14471,Y,42.78953,-77.505321,POINT (-77.505321 42.78953)
72807,THE PIEMAN,107 ROUTE 303,VALLEY COTTAGE,NY,10989,Y,41.114784,-73.942691,POINT (-73.942691 41.114784)
50634,SPEEDWAY #07739,933 W RIDGE RD,ROCHESTER,NY,14615,Y,43.203231,-77.651726,POINT (-77.651726 43.203231)
51638,KWIK FILL #327,3724 HARLEM & CLEVELAND,CHEEKTOWAGA,NY,14215,,42.945986,-78.784713,POINT (-78.784713 42.945986)
58056,ON THE ROX LIQUOR,4382 BAILEY AVE,BUFFALO,NY,14226,Y,42.974556,-78.813781,POINT (-78.813781 42.974556)
107470,SPEEDWAY #09938,2545PLEASANT VALLEY RD,MARCELLUS,NY,13108,Y,42.981459,-76.331984,POINT (-76.331984 42.981459)
75779,GS CROSS HAPPY HOUR HALFWAY HS,7158 US ROUTE 9,ELIZABETHTOWN,NY,12932,Y,44.192218,-73.611484,POINT (-73.611484 44.192218)
109969,THE COUNTRY STORE,2114 ST RT 29,DOLGEVILLE,NY,13329,Y,43.135071,-74.818087,POINT (-74.818087 43.135071)
103029,DOLLAR JOE'S,80 ROUTE 6,BALDWIN PLACE,NY,10505,,41.344706,-73.756787,POINT (-73.756787 41.344706)
78414,MR FUEL & FOOD CORP,701 ISLIP AVE,CENTRAL ISLIP,NY,11722,Y,40.757114,-73.209362,POINT (-73.209362 40.757114)
77606,FRIENDSHIP DISCOUNT BEVERAGE,2504 RT 9W,RAVENA,NY,12143,Y,42.46547,-73.816204,POINT (-73.816204 42.46547)
112715,NEWS CORNER,854 3RD ST,NEW YORK,NY,10022,,40.757263,-73.9695,POINT (-73.9695 40.757263)
105378,EMPIRE STATE GOURMET DELI LLC,5800 MOSHOLU AVE,BRONX,NY,10471,,40.905308,-73.897435,POINT (-73.897435 40.905308)
112508,WHEELER ENT INC,360 WHEELER RD,HAUPPAUGE,NY,11788,,40.808052,-73.217587,POINT (-73.217587 40.808052)
32541,CUMBERLAND FARMS #1535,21 FEEDER ST,HUDSON FALLS,NY,12839,,43.310578,-73.583778,POINT (-73.583778 43.310578)
111417,DRINK WINE N LIQUOR INC.,4705 METROPOLITAN AVE,RIDGEWOOD,NY,11385,,40.714398,-73.919675,POINT (-73.919675 40.714398)
103966,SUNOCO GAS,9701 DITMAS AVE,BROOKLYN,NY,11236,,40.651915,-73.909284,POINT (-73.909284 40.651915)
76252,RITE AID #10817,459 SOUTH TRANSIT ST,LOCKPORT,NY,14094,Y,43.154566,-78.697635,POINT (-78.697635 43.154566)
53970,ALEXANDER'S,4118 LAKE RD,BROCKPORT,NY,14420,,43.221245,-77.936275,POINT (-77.936275 43.221245)
47943,B J'S WHOLESALE CLUB #185,300 BELLWOOD DR,ROCHESTER,NY,14606,Y,43.190343,-77.686017,POINT (-77.686017 43.190343)
91584,DAVID'S CHECK CASHING,2912 STILLWELL AVE,BROOKLYN,NY,11224,,40.576723,-73.981624,POINT (-73.981624 40.576723)
45405,THE DOWNTOWN QUARTERBACK,115 WASHINGTON AVENUE,ENDICOTT,NY,13760,Y,42.102208,-76.048168,POINT (-76.048168 42.102208)
106331,GREAT LIQUOR STORE,222-16 144TH AVE,SPRNGFLD GDNS,NY,11413,,40.665287,-73.755137,POINT (-73.755137 40.665287)
68491,JACK DUGGAN'S PUB & RESTAURANT,145 TULIP AVE,FLORAL PARK,NY,11001,Y,40.724493,-73.703613,POINT (-73.703613 40.724493)
65077,NASSAU OTB #337,10 SIDNEY PL #12,VALLEY STREAM,NY,11581,Y,40.66328,-73.719752,POINT (-73.719752 40.66328)
102276,ROYAL MINI MART INC,7400 MAIN RD,LAUREL,NY,11948,,40.978901,-72.545354,POINT (-72.545354 40.978901)
105908,7-ELEVEN #40239,3942 S PARK AVE & MILESTRIP,BUFFALO,NY,14219,,42.789913,-78.823832,POINT (-78.823832 42.789913)
48775,GATES EXPRESS,2206 BUFFALO RD,ROCHESTER,NY,14624,,43.14712,-77.711577,POINT (-77.711577 43.14712)
94853,GRIFF'S SPORTS BAR,702 NEW DORP LANE,STATEN ISLAND,NY,10306,Y,40.565745,-74.100562,POINT (-74.100562 40.565745)
111880,M&M FOOD MART INC,1324 SARATOGA RD,BALLSTON SPA,NY,12020,Y,42.974942,-73.861486,POINT (-73.861486 42.974942)
53214,KWIK FILL #116,9485 FOSTER EHEELER RD,DANSVILLE,NY,14437,,42.56866,-77.718863,POINT (-77.718863 42.56866)
107646,WARBURTON GROCERY INC,150 WARBURTON AVE,YONKERS,NY,10701,,40.940007,-73.897976,POINT (-73.897976 40.940007)
92754,TODT HILL LIQUORS INC,760 MANOR RD,STATEN ISLAND,NY,10314,,40.609001,-74.121362,POINT (-74.121362 40.609001)
38567,KRS PETROL INC,3139 ROUTE 28,SHOKAN,NY,12481,Y,41.973505,-74.208152,POINT (-74.208152 41.973505)
104053,GTB FUEL CORP,601 PLANK RD,CLIFTON PARK,NY,12065,Y,42.862914,-73.77779,POINT (-73.77779 42.862914)
26964,J PAUL'S TERRACE CAFE,239-241 MERRICK ROAD,OCEANSIDE,NY,11572,Y,40.653648,-73.627715,POINT (-73.627715 40.653648)
67615,BETHVIEW SERVICE CTR/SHELL GAS,3736 MERRICK ROAD,SEAFORD,NY,11783,,40.66525,-73.49271,POINT (-73.49271 40.66525)
112428,BALI NEWSSTAND,44 WALL STREET & WILLIAM STREE,NEW YORK,NY,10005,,40.70684,-74.009692,POINT (-74.009692 40.70684)
93328,HORACE GAS INC,110-35 HORACE HARDING EXPWY,CORONA,NY,11368,,40.738473,-73.849633,POINT (-73.849633 40.738473)
103317,SUNOCO GAS STATION,471 SHERIDAN BLVD,INWOOD,NY,11096,Y,40.622275,-73.746408,POINT (-73.746408 40.622275)
101085,M'S 4300 BAR & GRILL LLC,4300 CULVER RD,ROCHESTER,NY,14622,Y,43.226841,-77.547224,POINT (-77.547224 43.226841)
110235,REEJAY CORPORATION,530 FRANKLIN AVE,FRANKLIN SQUARE,NY,11010,,40.69384,-73.68353,POINT (-73.68353 40.69384)
113073,AMOL NEWS STAND,101 W 14TH ST,NEW YORK,NY,10011,,40.737597,-73.996886,POINT (-73.996886 40.737597)
83148,ABC DISCOUNT LIQUORS & WINE,185-02 HILLSIDE AVE,JAMAICA,NY,11432,,40.71422,-73.777067,POINT (-73.777067 40.71422)
101690,COLUMBUS FUEL CORP,390 E 3RD ST,MOUNT VERNON,NY,10553,,40.909903,-73.822194,POINT (-73.822194 40.909903)
95065,DOLEH SUPERMARKET,1689 8TH AVE,BROOKLYN,NY,11215,,40.659678,-73.984173,POINT (-73.984173 40.659678)
95357,JAMES LIQUOR,131-14 MERRICK BLVD,JAMAICA,NY,11434,,40.67926,-73.76086,POINT (-73.76086 40.67926)
95812,ELIS GROCERY CORP,102-01 37TH AVE,CORONA,NY,11368,,40.753099,-73.865306,POINT (-73.865306 40.753099)
107806,MARINER'S HARBOR,1 BROADWAY,KINGSTON,NY,12401,Y,41.918253,-73.982865,POINT (-73.982865 41.918253)
76958,RITE AID #4902,600 NORTH WELLWOOD AVE,LINDENHURST,NY,11757,Y,40.697233,-73.381438,POINT (-73.381438 40.697233)
103776,AA&A DELI MART INC,807 ALBANY ST FL 1,SCHENECTADY,NY,12307,,42.806741,-73.935709,POINT (-73.935709 42.806741)
112969,KHUSDIL INC,310 RIGOR HILL RD,CHATHAM,NY,12037,,42.291072,-73.582094,POINT (-73.582094 42.291072)
101889,NORTH BAY COUNTRY STORE,2090 ST RT 49,NORTH BAY,NY,13123,,43.229558,-75.748552,POINT (-75.748552 43.229558)
100134,H & S DELI AND SMOKE SHOP LLC,6901 NEW UTRECHT AVE,BROOKLYN,NY,11228,Y,40.620212,-73.998341,POINT (-73.998341 40.620212)
94202,PAY-O-MATIC CORP #149,961 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,,40.655179,-73.887786,POINT (-73.887786 40.655179)
38646,LAST CHANCE BAR & RESTAURANT,946 ROUTE 376,WAPPINGERS FALLS,NY,12590,Y,41.607719,-73.834402,POINT (-73.834402 41.607719)
76535,TOPS MARKETS #595,6103 N MAIN ST,SANDY CREEK,NY,13145,Y,43.646415,-76.085969,POINT (-76.085969 43.646415)
42041,BYRNE DAIRY #19,207 LENOX AVE,ONEIDA,NY,13421,Y,43.093382,-75.652932,POINT (-75.652932 43.093382)
112270,JOE'S KWIK MARTS #493,819 RIDGE ROAD,WEBSTER,NY,14580,Y,43.204602,-77.475167,POINT (-77.475167 43.204602)
47443,ONEONTA AMERICAN LEGION 259,279 CHESTNUT ST,ONEONTA,NY,13820,Y,42.45162,-75.081433,POINT (-75.081433 42.45162)
48338,QUALITY SERVICE,2044 LATTA ROAD,ROCHESTER,NY,14612,Y,43.253147,-77.665815,POINT (-77.665815 43.253147)
110117,THE CHECK CASHING PLACE #64,87-01 LEFFERTS BLVD,RICHMOND HILL,NY,11418,,40.699965,-73.830874,POINT (-73.830874 40.699965)
76986,HUDSON QUICK STOP CORP,505 FAIRVIEW AVE,HUDSON,NY,12534,Y,42.283596,-73.755555,POINT (-73.755555 42.283596)
111553,WALMART SUPERCENTER #3221,515 E 4TH ST,WATKINS GLEN,NY,14891,Y,42.380579,-76.86369,POINT (-76.86369 42.380579)
102144,JD'S PUB & BREW,347 HOOKER AVE,POUGHKEEPSIE,NY,12603,Y,41.683325,-73.902986,POINT (-73.902986 41.683325)
49078,PENN YAN EXPRESS STOP,101 NORTH AVE,PENN YAN,NY,14527,,42.669393,-77.061403,POINT (-77.061403 42.669393)
76715,BUTCHER BLOCK,15 BOOTH DR,PLATTSBURGH,NY,12901,Y,44.697041,-73.498716,POINT (-73.498716 44.697041)
112146,R & K POUGHKEEPSIE GROCERY II,144 MILL ST,POUGHKEEPSIE,NY,12601,,41.707522,-73.934535,POINT (-73.934535 41.707522)
77550,RITE AID #10619,3199 LONG BEACH RD,OCEANSIDE,NY,11572,Y,40.633647,-73.640668,POINT (-73.640668 40.633647)
110771,1414 CASTLETON CORP.,1414 CASTLETON AVE,STATEN ISLAND,NY,10302,,40.6337,-74.1298,POINT (-74.1298 40.6337)
107569,SPEEDWAY #09952,2700 UNION RD,BUFFALO,NY,14227,Y,42.885855,-78.754601,POINT (-78.754601 42.885855)
110633,7-ELEVEN #35656B,142 DELANCEY STREET,NEW YORK,NY,10002,,40.718345,-73.986784,POINT (-73.986784 40.718345)
111837,ROSENDALE FOOD MART INC,3490 ROUTE 209,STONE RIDGE,NY,12484,,41.858287,-74.134037,POINT (-74.134037 41.858287)
107582,SPEEDWAY #09978,1810 MAPLE RD,BUFFALO,NY,14221,Y,42.991084,-78.719803,POINT (-78.719803 42.991084)
59197,WILSON'S LAKESIDE MKT,337 LAKE ST,WILSON,NY,14172,Y,43.308599,-78.826051,POINT (-78.826051 43.308599)
69007,STOP & SHOP #0545,55 MOTOR AVE,FARMINGDALE,NY,11735,Y,40.725256,-73.44681,POINT (-73.44681 40.725256)
