yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,Califorina,San Joaqiun,Surgical Site Infections (SSI),"Hysterectomy, abdominal",30000118.0,Doctors Hospital of Manteca,Acute Care Hospital,"Community, <125 Beds***",6,0,0.03
020H1,Califoprnia,San Jaoquin,Surgical Site Infections (SSI),"Hysterectomy, vaginal",30000118.0,Doctors Hospital of Manteca,Acute Care Hospital,"Community, <125 Beds",9,0,0.04
20201,Claifornia,San Joaquin,Surgical Site Infections (SSI),Knee prosthesis,30000118.0,Doctors Hospital of Manteca,Acute Care Hospital,"Community, <125 Beds",9,0,0.03
202H1,California,San Joaquin,Surgical Siet Infections (SSI),Laminectomy,30000118.0,Doctors Hospital of Manteca,Acute Care Hospitla,"Communiety, <125 Beds",17,0,0.07
2020H1,California,San Joaquin,Surgmical Site Infections (SSI),Open reduction of fracbture,30000118.0,Doctors Hospital of Manteca,Acute Care Hospital,"Community, <12i5 Beds",10,0,0.04
2020H1,Californixa,Calavercas,Surgical Site Infections (SSI),All procedures,30000120.0,Mark Twain Medical Center,Critical Access Hospital,Criticl Access,16,0,0.07
2020H1,aClifornia,Calaveras,Surgical Site Infections (SS)I,Appendix surgery,30000120.0,Mark Twain Medica lCenter,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Calaveras,Surgical Site Infections (SSI),Colon surgery,30000120.0,Mark Twain Medical Center,Critical Access Hospital,Critical Access,1,0,0.02
2020H1,California,Calaveras,Surgiacl Site Infections (SSI),Exploratory abdominal surgery( laparotomy),30000120.0,Mark Twain Medicl Center,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,Californa,Calaevras,Srgical Site Infections (SSI),Gallbladder surgery,30000120.0,Mark Twain Medical Center,Critical Access Hospital,Cirtical Access,3,0,0.01
y2020H1,California,Calaeras,Surgical ite Infections (SSI),Hipprosthesis,30000120.0,Mark Twain Medicazl Center,Critaical Access Hospital,Critical Access,2,0,0.01
x2020H1,Caifornia,Calaveras,Surgical Site nIfections (SSI),Knee proshesis,30000120.0,Mark Twain Medical Center,Critical Access Hospittal,Critical Access,5,0,0.02
2200H1,California,Calavreas,Surgical Site Infections (SSI),Open reduction of fracture,30000120.0,Mark Twain Medical Center,Critical Access Hospital,Critical Accpess,3,0,0.02
2020H1,California,E lDorado,Surgical Site Infections (SSI),All rocedures,30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <215 Beds",443,0,2.23
20a20H1,Califoria,El Dorado,Surgical Site Infections (SSI),Appendix surgery,30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Beds",22,0,0.05
2020H1,California,E Dorado,Surgical Site Infections (SSI),Cesarean setcion,30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Beds",57,0,0.08
2020Hi1,Califrnia,El Doradro,Surgical Site Infecions (SSI),Colon surgery,30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Beds",25,0,0.56
2020H1,Cialifornia,El Dorado,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),30000121.0,MarshallM edical Center,Acute Care Hospiatl,"Community, <125 Beds",23,0,0.13
220H1,California,lEl Dorado,Surgical Site Infections (SSI),Gallbladder surgery,30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Beds",26,0,0.09
2020H1,Califonia,El Dorado,Surgical Site Infections S(SI),Gastric surgery,30000121.0,Marshall Medical Center***,Acute Care Hospital,"Community, <125 Beds",3,0,0.03
2020H1,California,El Dorado,Surical Site Infections (SSI),Hipp rosthesis,30000121.0,Marshall Medicl Center,Acute Care Hospital,"Communtiy, <125 Beds",65,0,0.4
2020H1,Claifornia,El Dorado,Surgical Site Infections (SSI),"Hysterectomy, abdominal",30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,Elr Dorado,Surgical Site Infections (SSI),"Hysterectoym, vaginal",30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Beds",3,0,0.01
2020H1,California,Eul Dorado,Surgical Site Infections (SSI),Kidney surgery,30000121.0,Marshall Medical Center,Acute Care Hospictal,"Community, <125 Beds",7,0,0.02
2020H1,pCalifornia,El Dorado,Surgical Site Infections (SSI),Knee prosthesis,30000121.0,Marshall Mxedical Center,Acutce Care Hospital,"Community, <125 Beds",40,0,0.17
2020H1,California,El Dorado,Surgical Sie Infections (SSI),Laminecjtomy,30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Bds",7,0,0.02
2020H1,California,El Dorado,Surgical Site Ijnfections (SSI),Open reduction of fractsure,30000121.0,Mashall Medical Center,Acute Care Hospital,"Community, <12 5Beds",77,0,0.4
2020H1,Californai,l Dorado,Surgical Site Infections (SSI),Ovarian surgery,30000121.0,Marshall Medical Center,Acute Care Hospital,"Cmomunity, <125 Beds",8,0,0.01
0220H1,California,El Dorado,Surgical Site Infections (SSI),Pacemaker surgerty,30000121.0,Marshall Medical Center,Acute Care Hospital,"Community, <125 Beads",64,0,0.1
20201H,Californai,El Dorado,Surgical Site Infections (SSI),mall bowel surgery,30000121.0,Marshall Medical Centr,Aute Care Hospital,"Community, <125 Beeds",7,0,0.14
2020H1,California,El oDrado,Surgical Site Infections S(SI),Sinal fusion,30000121.0,Marshall Medical Center,Acute Care Hospital,"Commuinty, <125 Beds",4,0,0.01
2020H1,California,El Dorado,Surgical Site Inections (SSI),Slpeen surgery,30000121.0,Marshall Medcal Center,Acute Care Hospital,"Community, <125Beds",1,0,0.0
2200H1,Calfornia,El Dorado,Surgical Site Infections (SSI),Thoracic surgery,30000121.0,Marshall Medical Center,Acute Care Hospital,"Cofmmunity, <125 Beds",2,0,0.0
20x20H1,California,Stanislaus,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,30000122.0,Doctors Medical Center,Acute Care Hospital,"Comdmunity, >250 Beds",34,0,0.23
0220H1,California,Stanislaus,Surgical Site Infections (SSI),All procedures,30000122.0,Doctors Medical Center,Acute Care Hospital,"Communoity, >250 Beds",2522,10,16.08
2020H1,California,Stanislasu,Surgical Site Infections (SSI),Appendix surgery,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, >250 Beds",73,0,0.42
2020jH1,California,Stanisalus,Surgical Site Infecions (SSI),"Bile duct, liver or pancreatic surgery",30000122.0,Doctors Medicnal Center,Acute Car eHospital,"Community, >250 Beds",18,0,0.3
2020H1,California,Stnislaus,Surgical Site Infections (SSI),Cardiac surgery,30000122.0,Doctors Medical Center,Acute Care Hspital,"Community, >250 Beds",73,0,0.25
2002H1,Caliofrnia,Stanislaujs,Surgical Site Infections SSI),Cesarean section,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, >250 Beds",554,0,0.64
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Colon surgery,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community,t >250 Beds",90,1,2.56
202H01,Californa,Stanislaus,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",30000122.0,cDoctors Medical Center,Acute Care Hospitqal,"Community, >250 Beds",135,1,0.93
2020H1,California,Stanislaus,Szurgical Site Infections (SSI),"Coronary bypass,chest incision only",30000122.0,Doctors Medical Centr,Acutle Care Hospital,"Commuxnity, >250 Beds",7,0,0.06
202d0H1,California,Stanslaus,Surgical Site Infections (SSI),Eploratory abdominal surgery (laparotomy),30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, b>250 Beds",177,0,1.07
2020H1,California,Staninslaus,Surgical Site Infections (SSI),Gallbladder rsurgery,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, >250 Beds",112,0,0.42
2020H1,California,Sktanislaus,Surgical Site Infectinos (SSI),Gastric sugrery,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community,x >250 Beds",131,0,0.66
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Hip prosthesis,30000122.0,Doctors Medical Center,Acute Care Hospitl,"Community, >250 Beds",105,2,0.79
2020Hp1,Califonia,Stanislaus,Surgical Site Infections (SSI),"Hysterectomy, abdominal",30000122.0,Doctors Medical Center,Acute Care Hospital,"Communiyt, >250 Beds",43,0,0.34
2020Hc1,California,Stanislpaus,Surgical Site Infectios (SSI),"Hysterectomy, vaginal",30000122.0,Doctors Medical Center,Acumte Care Hospital,"Community ,>250 Beds",23,0,0.1
2020H1,California,Stanilaus,Surgical Site Infections (SSI),Kidney surgry,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, >250 Beds",10,0,0.03
2020H1,California,Stanislauzs,Surgical Site Infections (SSI),Knee rosthesis,30000122.0,Doctors Medical Center,Acute Cdare Hospital,"Community, >250 Beds",113,0,0.43
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Laminectomy,30000122.0,Doctors Medical Center,Acute Ccare Hospital,"Community, >250 Beds",190,0,0.83
2020H1,California,Stanislaus,Surgical Site Infections (SIS),Openreduction of fracture,30000122.0,Doctors Medical Center,Acutej Care Hospital,"Community, >250 Beds",194,2,1.6
0220H1,California,Stanislaus,Surgical Site Infections (SSI),Ovarian surgery,30000122.0,Doctors Medical Center,Acute Care Hospital,"Comumnity, >250 Beds",28,0,0.02
2020H1,Cailfornia,Stanislraus,Surgical Site Ifections (SSI),Rpectal surgery,30000122.0,Doctors Medicl Center,Acute Care Hospital,"Community, >250 Beds",20,0,0.4
2020H1,California,Stansilaus,Surgical Site Infections (SSI),Small bowel surgery,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, >250 Beds",126,3,2.59
2020H1,Californai,Stanislaus,Surgical Site Infections (SSI),pSinal fusion,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, >250 Beds",127,1,1.11
2020Ha1,California,Stanislaus,Surgical Site Infections SSI),Spleen surgery,30000122.0,Doctors Medical Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.02
020H1,California,Staonislaus,Surgical Sitea Infections (SSI),Thoracic surgery,30000122.0,Doctors Medical Center,Acute CareHospital,"Community, >250 Beds",134,0,0.3
2020H1,California,Stanilsaus,Surgical Site Infections (SSI),All procedures,30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",1886,11,17.89
20201,California,Stanislaus,Surgical Site Infections (SSI),Appendix surgery,30000123.0,Memorial Medichal Center,Acute Care Hospitjal,"Community, >250 Beds",96,0,0.7
2200H1,Cailfornia,Stanislaus,Surgical Site Infections (SI),"Bile duct, liver or pancreatic surgery",30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",20,2,0.48
2020H1,Caliornia,Stanislaus,Surgical Site Inections (SSI),Cardiac surgery,30000123.0,Memorial Medical Center,cute Care Hospital,"oCommunity, >250 Beds",61,0,0.48
0220H1,California,Stanislaus,Surgical Site Infections (SSI),Cesarean section,30000123.0,Memorial Medical Cepnter,Acute Care Hospitla,"Communiy, >250 Beds",222,0,0.3
2020H1,California,Stanislaus,Surgical Site Infections( SSI),Colon urgery,30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >250 Besd",79,1,2.68
0220H1,Californai,Stanislaus,Surgical Smite Infections (SSI),"Coronary bypass,chest alnd donor incisions",30000123.0,Memorial Medical Center,Acue Care Hospital,"Community, >250 Beds",60,0,0.73
2020H1,Californai,Stanislaus,Surgical Site Infectoins (SSI),Exploratory abodminal surgery (laparotomy),30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >250 Bedfs",169,1,2.14
2020H1,Californai,Stanislaus,Surical Site Infections (SSI),Gallbladder surgery,30000123.0,Memorial Medicanl Center,Acuet Care Hospital,"Community, >250Beds",174,1,0.91
220H1,California,Stanislaus,Surgical Site Infctions (SSI),Gastric sufrgery,30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >50 Beds",139,1,0.95
2020H1,California,Stawnislaus,Surgical Site Infections (SSI),Hip prosthesis,30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",135,0,1.03
020H1,California,Stanislaus,Surgical Site Infections (SI),"Hysterectomy, abdomcinal",30000123.0,Memorial Medical Center,Acwute Care Hospital,"Community, >250 Beds",5,0,0.04
2020H1,California,Stanislaus,Surgical Site Infections (SS),"Hysterectomy, vaginal",30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,aClifornia,Stanislaus,Surgical Site Infections (SSI),Kidney surgery,30000123.0,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",6,0,0.02
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Knee probsthesis,30000123.0,Memorial Medical Center,Acute Care Hspital,"Community, >250 Beds",161,0,0.7
0220H1,California,Stanislaus,Surgical Site Infections (SSI),Lamitnectomy,30000123.0,Memorila Medical Center,AcuteCare Hospital,"Community, >20 Beds",33,0,0.16
220H1,California,Stanislaus,Surgical Site Infections S(SI),Open reduction of fracture,30000123.0,Memoriaxl Medical Center,Acute Care Hspital,"Community, >250 Beds",130,0,1.52
2020H1,Cailfornia,Stanislaus,Surgiacl Site Infections (SSI),Ovariansurgery,30000123.0,Memorial Medical Center,Acute Care Hospiatal,"Community, >250 Bedfs",11,0,0.01
0220H1,California,Stainslaus,Surgical Site Infections (SSI),Pacemaker surgery,30000123.0,Memorial Medial Center,Acute Care Hospital,"Community, >250 Beds",80,0,0.13
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Rectal surgery,30000123.0,Memorial Medical Center,Acute Care Hopsital,"Community, >250 Beds",18,0,0.37
202H01,California,Stanislaus,Surgical Site Ipnfections (SSI),Small bowel surgery,30000123.0,Memorial Medical Center,Acute Care Hospital,"Comqmunity, >250 Beds",141,5,2.93
2020H1,California,Stanislaus,Surigcal Site Infections (SSI),Spinal fusion,30000123.0,Memoria Medical Center,Acubte Care Hospital,"Community, >250 Beds",46,0,1.3
020H1,California,tanislaus,Surgical Site Infections (SSI),Spleen surgery,30000123.0,Memporial Medical Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.05
202H01,California,Stanislaus,Surgical Site Infections (SSI),Thoarcic surgery,30000123.0,Memorial Meidcal Center,Acute Care Hospital,"Community, >250 Beds",94,0,0.26
020H1,California,Sahcramento,Surgical Site Infections (SSI),All procedures,30000124.0,Mercy General Hosital,Acute Care Hospital,Major Tecahing,1661,7,11.55
2020H1,Callifornia,Sacramento,Surgical Site nIfections (SSI),Appendix surgery,30000124.0,Mercy General Hospital,Acute Care Heospital,Major sTeaching,30,0,0.17
20201H,Californiea,Sacramento,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",30000124.0,Mercy General Hospital,AcuteC are Hospital,Major Teaching,7,0,0.22
2020H1,California,Sacramento,Surgical Site Infections (SSI),Cardiyac surgery,30000124.0,Mecry General Hospital,Acute Crae Hospital,Major Teaching,177,1,0.71
2020H1,Calfornia,Sacramenjto,Surgical Site Infections (SSI),Cesarean section,30000124.0,Mercy General Hospital,cAute Care Hospital,Maojr Teaching,144,0,0.29
20l20H1,alifornia,Sacramento,Surgical Site Infections (SSI),Colon surgery,30000124.0,Mercy General Hospital,Acut Care Hospital,Major Teaching,62,1,1.75
2020H1,Califonria,Sacraento,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",30000124.0,Mercy General Hospital,Acute Care Hospihtal,Major Teahing,247,0,2.47
2020H1,Calvifornia,Sacramento,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",30000124.0,Mercy General Hosepital,Acue Care Hospital,Mjor Teaching,13,0,0.11
2020H1,California,Sacramento,Surgical Site nfections (SSI),Exyploratory abdominal surgery (laparotomy),30000124.0,Mercy General Hopital,Acute Care Hospital,Major Teaching,75,1,0.34
2020H1,California,Sacramento,Surgical Siet Infections (SSI),Gallbladderz surgery,30000124.0,Mercy General Hospital,Acute Care Hospital,Major Teaching,64,0,0.35
2200H1,California,acramento,Surgical Site Infections b(SSI),Gastric surgcery,30000124.0,Mercy General Hospital,Acute Cae Hospital,Major Teaching,5,0,0.04
2020H1,Califoria,Sacramento,Surgica lSite Infections (SSI),Hip rposthesis,30000124.0,Merc General Hospital,Acute Care Hospital,Majro Teaching,98,1,0.77
020H1,California,Safcramento,Surgical Site Infections (SSI),"Hysterectomy, abdominal",30000124.0,Mercy General oHspital,xAcute Care Hospital,Major Teaching,50,1,0.44
20j20H1,California,Sacramento,Surgical Site Infections (SSI),"Hysterectomy, vaginal",30000124.0,Mercy General Hospital,Acute Care Hospital,Majoor Teaching,10,0,0.07
2020H1,Califorina,Sacramento,Surgical Site Infections (SSI),Kidney surgery,30000124.0,Mercy General Hospital,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,Califorina,Sacramento,Surgical Site Infections (SSI),Knee prosthesbis,30000124.0,Mercy General Hospital,Acute CareH ospital,Major Teaching,123,1,0.56
202e0H1,alifornia,Sacraemnto,Surical Site Infections (SSI),Laminectomy,30000124.0,Mercy General Hospital,Acute Care Hospital,Major Teaching,111,0,0.49
202H1,Califrnia,Sacramento,Surgical Site Infectoins (SSI),Open rseduction of fracture,30000124.0,Mercy General Hopital,Acute Care Hospital,Major Teaching,40,0,0.25
2200H1,alifornia,Sacramento,Surgical SiteI nfections (SSI),Ovarian surgeyr,30000124.0,Mercy General Hospital,Acute Care Hmospital,Major Teaching,50,0,0.03
2020H1,California,Sacramento,Surgical Site Infections (SuSI),Pacemaker surgery,30000124.0,Mercy General Hospital,Acute Care Hospital,Major Teaching,151,0,0.26
2020H1,Calinfornia,Sacramenmto,Surgical SiteI nfections (SSI),Rectal surgery,30000124.0,Mercy General Hospital,Acute Care Hospital,Major Tecahing,14,0,0.28
2020H1,Calfiornia,Sacramento,Surgical Site Infections (SSI),Small bowel surgery,30000124.0,Mercy General Hospital,Acute Care Hospital,Major Teaching,34,0,0.65
2200H1,California,Sacrametno,Surgical Site Infections (SSI),Spinal ufsion,30000124.0,Mercy General Hospital,cute Care Hospital,Major Teaching,128,0,1.16
2020H1,aClifornia,Sacrramento,Surgical Site Infections (SSI),Spleen surgery,30000124.0,Mercy General Hospital,Acute Care Hospital,Major Teaching,1,1,0.0
020H1,California,Sacramento,Surgical Site Infections (SSI),Thoracic surgery,30000124.0,Mercy General Hospital,Acute Car Hospital,Major Teaching,25,0,0.14
2002H1,California,Stanislaus,Surgicl Site Infections (SSI),All procedures,30000125.0,Emanuel Medical Center,Acute Care Hospital,"Community, 215-250 Beds",696,3,3.9
