year,state,county,hai,operative_procedure,facility_id,facility_name,hospital_category_risk_adjustment,facility_type,procedure_count,infections_reported,infections_predicted
2020H1,California,Madera,Surgical Site Infections (SSI),Colon surgery,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,38,0,0.83
2020H1,California,Madera,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,45,0,0.5
2020H1,California,Madera,Surgical Site Infections (SSI),Gallbladder surgery,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,37,0,0.03
2020H1,California,Madera,Surgical Site Infections (SSI),Hip prosthesis,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,1,0,0.0
2020H1,California,Madera,Surgical Site Infections (SSI),Laminectomy,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,20,0,0.13
2020H1,California,Madera,Surgical Site Infections (SSI),Open reduction of fracture,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,120,0,0.38
2020H1,California,Madera,Surgical Site Infections (SSI),Rectal surgery,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,5,0,0.02
2020H1,California,Madera,Surgical Site Infections (SSI),Small bowel surgery,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,24,0,0.18
2020H1,California,Madera,Surgical Site Infections (SSI),Spinal fusion,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,25,0,0.2
2020H1,California,Madera,Surgical Site Infections (SSI),Thoracic surgery,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,12,0,0.09
2020H1,California,Fresno,Surgical Site Infections (SSI),All procedures,40000949.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Fresno,Surgical Site Infections (SSI),Appendix surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),All procedures,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",5,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",5,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,28,0,0.14
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,18,0,0.09
2020H1,California,Ventura,Surgical Site Infections (SSI),Cesarean section,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Colon surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,2,0,0.04
2020H1,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procedures,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,3,0,0.03
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Cesarean section,50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,1,0,0.03
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",59,1,0.26
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",40,0,0.13
2020H1,California,Ventura,Surgical Site Infections (SSI),Colon surgery,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.07
2020H1,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Laminectomy,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",6,1,0.04
2020H1,California,Ventura,Surgical Site Infections (SSI),Thoracic surgery,50000020.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procedures,50000021.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",50,0,0.09
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,50000021.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",40,0,0.03
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Cesarean section,50000021.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.05
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Gallbladder surgery,50000021.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Open reduction of fracture,50000021.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,50000026.0,St Johns Pleasant Valley Hospital,Acute Care Hospital,"Community, <125 Beds",6,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000026.0,St Johns Pleasant Valley Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,50000026.0,St Johns Pleasant Valley Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),All procedures,50000031.0,Sierra Vista Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.03
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,50000031.0,Sierra Vista Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",6,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Cesarean section,50000031.0,Sierra Vista Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Spinal fusion,50000031.0,Sierra Vista Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,50000035.0,St Johns Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",23,0,0.08
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000035.0,St Johns Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",18,0,0.06
2020H1,California,Ventura,Surgical Site Infections (SSI),Cesarean section,50000035.0,St Johns Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000035.0,St Johns Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,50000035.0,St Johns Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),All procedures,50000037.0,Tenet Health Central Coast Twin Cities Community Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,50000037.0,Tenet Health Central Coast Twin Cities Community Hospital,Acute Care Hospital,"Community, <125 Beds",4,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Gallbladder surgery,50000037.0,Tenet Health Central Coast Twin Cities Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,32,0,0.14
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,13,0,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),Cesarean section,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Colon surgery,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,6,0,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,3,0,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),Spinal fusion,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,2,0,0.04
2020H1,California,Ventura,Surgical Site Infections (SSI),Thoracic surgery,50000039.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,3,0,0.03
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procedures,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,79,1,0.31
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,37,0,0.12
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Cesarean section,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Colon surgery,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,7,0,0.07
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,5,0,0.02
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Gallbladder surgery,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,11,0,0.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Open reduction of fracture,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,10,0,0.04
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Rectal surgery,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Small bowel surgery,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,4,0,0.02
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Spinal fusion,50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,2,1,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,50000455.0,Adventist Health Simi Valley,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.04
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000455.0,Adventist Health Simi Valley,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Colon surgery,50000455.0,Adventist Health Simi Valley,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.04
2020H1,California,Orange,Surgical Site Infections (SSI),All procedures,60000002.0,AHMC Anaheim Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Orange,Surgical Site Infections (SSI),Cardiac surgery,60000002.0,AHMC Anaheim Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Orange,Surgical Site Infections (SSI),All procedures,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,693,2,2.81
2020H1,California,Orange,Surgical Site Infections (SSI),Appendix surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,334,1,0.98
2020H1,California,Orange,Surgical Site Infections (SSI),Cardiac surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,23,0,0.16
2020H1,California,Orange,Surgical Site Infections (SSI),Colon surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,31,0,0.43
2020H1,California,Orange,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,119,1,0.39
2020H1,California,Orange,Surgical Site Infections (SSI),Gallbladder surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,26,0,0.02
2020H1,California,Orange,Surgical Site Infections (SSI),Laminectomy,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,16,0,0.1
2020H1,California,Orange,Surgical Site Infections (SSI),Open reduction of fracture,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,38,0,0.12
2020H1,California,Orange,Surgical Site Infections (SSI),Rectal surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,12,0,0.04
2020H1,California,Orange,Surgical Site Infections (SSI),Small bowel surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,30,0,0.24
2020H1,California,Orange,Surgical Site Infections (SSI),Spinal fusion,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,32,0,0.31
2020H1,California,Orange,Surgical Site Infections (SSI),Thoracic surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,32,0,0.03
2020H1,California,Orange,Surgical Site Infections (SSI),All procedures,60000011.0,Fountain Valley Regional Hospital and Medical Center,Acute Care Hospital,"Community, >250 Beds",77,0,0.22
2020H1,California,Orange,Surgical Site Infections (SSI),Appendix surgery,60000011.0,Fountain Valley Regional Hospital and Medical Center,Acute Care Hospital,"Community, >250 Beds",52,0,0.14
2020H1,California,Orange,Surgical Site Infections (SSI),Cesarean section,60000011.0,Fountain Valley Regional Hospital and Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Orange,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),60000011.0,Fountain Valley Regional Hospital and Medical Center,Acute Care Hospital,"Community, >250 Beds",16,0,0.05
