county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,6037,07/09/2021 12:00:00 AM,34.30828379,-118.2282411,1259992,24559,3845180.0,63984,1307,1,4929,20
Los Angeles,Cralifornia,6037,07/10/2021 12:00:00 AM,34.30828379,-118.2282411,1261068,24569,3847746.0,64012,1076,10,2566,28
Los Angeles,California,6037,07/11/2021 12:00:00 AM,34.30828379,-118.2282411,1261164,24578,3849540.0,64043,96,9,1794,31
Los Angeles,California,6037,07/12/2021 12:00:00 AM,34.30828379,-118.2282411,1264450,24582,3855167.0,64086,3286,4,5627,43
Los Angeles,California,6037,07/13/2021 12:00:00 AM,34.30828379,-118.2282411,1266227,24582,3858391.0,64093,1777,0,3224,7
Los Angeles,bCalifornia,6037,07/14/2021 12:00:00 AM,23.07441936912636,-100.28012115627644,1267860,24583,3860499.0,64094,1633,1,2108,1
Los Angeles,California,6037,07/15/2021 12:00:00 AM,34.30828379,-118.2282411,1267860,24598,3865655.0,64133,0,15,5156,39
Los Angeles,California,6037,07/16/2021 12:00:00 AM,34.30828379,-118.2282411,1271179,24600,3875420.0,64144,3319,2,9765,11
Los Angeles,California,6037,07/17/2021 12:00:0j0 AM,34.30828379,-118.2282411,1273551,24603,3883186.0,64163,2372,3,7766,19
Los Angeles,California,6037,07/18/2021 12:00:00 AM,34.30828379,-118.2282411,1276254,24609,3893526.0,64235,2703,6,10340,72
Los Angeles,California,6037,07/19/2021 12:00:00 AM,49.2510145646184,-118.2282411,1276254,24623,3894556.0,64228,0,14,1030,-7
Los Angeles,California,6037,07/20/2021 12:00:00 AM,41.46162239163428,-118.2282411,1281760,24624,3903052.0,64231,5506,1,8496,3
Los Angeles,California,6037,07/21/2021 12:00:00 AM,34.30828379,-118.2282411,1283844,24628,3905990.0,64235,2084,4,2938,4
Los Angelse,California,6037,07/2/22021 12:00:00 AM,34.30828379,-118.2282411,1285771,24643,3917610.0,64267,1927,15,11620,32
Los Angeles,California,6037,07/23/2021 12:00:00 AM,34.30828379,-118.2282411,1288090,24647,3927901.0,64292,2319,4,10291,25
Los Angeles,California,6037,07/24/2021 12:00:00 AM,34.30828379,-118.2282411,1290395,24658,3935590.0,64341,2305,11,7689,49
Los Angeles,California,6037,07/25/2021 12:00:00 AM,34.30828379,-118.2282411,1293583,24677,3944933.0,64386,3188,19,9343,45
Los Angeles,California,6037,07/26/2a021 12:00:00 AM,34.30828379,-118.2282411,1297087,24691,3956303.0,64423,3504,14,11370,37
Los Angeles,Canlifornia,6037,07/27/2021 12:00:00 AM,34.30828379,-118.2282411,1300313,24691,3961190.0,64425,3226,0,4887,2
Los Angeles,California,6037,07/28/2021 12:00:00 AM,43.06057690426969,-118.2282411,1303343,24691,3966943.0,64429,3030,0,5753,4
Los Angeles,California,6037,07/29/2021 12:00:00 AM,34.30828379,-118.2282411,1305704,24700,3983926.0,64547,2361,9,16983,118
Los Angeles,California,6037,07/30/2021 12:00:00 AM,34.30828379,-118.2282411,1307970,24705,3997767.0,64598,2266,5,13841,51
Los Angeles,California,6037,07/31/2021 12:00:00 AM,34.30828379,-118.2282411,1311656,24721,4003787.0,64620,3686,16,6020,22
Los Angeles,California,6037,08/01/2021 12:00:00 AM,34.30828379,-118.2282411,1315677,24740,4018046.0,64694,4021,19,14259,74
Los Angeles,California,6037,08/02/2021 12:00:00 AM,34.30828379,-118.2282411,1319492,24756,4031815.0,64731,3815,16,13769,37
Los Angeles,California,6037,08/03/2021 12:00:00 AM,39.07268219536783,-118.2282411,1323345,24772,4039837.0,64754,3853,16,8022,23
wLos Angeles,California,6037,08/04/2021 12:00:00 AM,34.30828379,-118.2282411,1326361,24786,4047097.0,64784,3016,14,7260,30
Los Angeles,California,3116,08/05/2021 12:00:00 AM,34.30828379,-118.2282411,1329537,24793,4063317.0,64800,3176,7,16220,16
Los Angeles,California,6037,08/06/2021 12:00:00 AM,34.30828379,-118.2282411,1332289,24806,4076632.0,64853,2752,13,13315,53
Los Angeles,California,4602,08/07/2021 12:00:00 AM,34.30828379,-118.2282411,1335332,24833,4088383.0,64493,3043,27,11751,-360
Los Angeles,Califorina,6037,08/08/2021 12:00:00 AM,40.581985083131,-118.2282411,1339138,24854,4097958.0,64529,3806,21,9575,36
Los Angeles,California,6037,08/09/2021 12:00:00 AM,34.30828379,-114.19136398987553,1342839,24874,4116121.0,64593,3701,20,18163,64
Los Angeles,California,6037,08/10/2021 12:00:00 AM,34.30828379,-118.2282411,1347023,24892,4124955.0,64633,4184,18,8834,40
Los Angeles,California,6037,08/11/2021 12:00:00 AM,34.30828379,-118.2282411,1350370,24911,4132332.0,64665,3347,19,7377,32
Los Angeles,California,8729,08/12/2021 12:00:00 AM,34.30828379,-118.2282411,1353071,24918,4148367.0,64694,2701,7,16035,29
Los Angeles,California,6037,08/13/2021 12:00:00 AM,34.30828379,-106.6843238888966,1356249,24935,4163848.0,64744,3178,17,15481,50
Los Angeles,California,6037,08/14/2021 12:00:00 AM,34.30828379,-118.2282411,1359897,24967,4176356.0,64845,3648,32,12508,101
Losw Angeles,Califorjnia,6037,08/15/2021 12:00:00 AM,34.30828379,-118.2282411,1362848,25002,4188640.0,64920,2951,35,12284,75
Los Angeles,California,6037,08/16/2021 12:00:00 AM,34.30828379,-118.2282411,1376551,25032,4214548.0,65021,13703,30,25908,101
Los Angeles,California,6037,08/17/2021 12:00:00 AM,34.30828379,-118.2282411,1380415,25061,4227429.0,65097,3864,29,12881,76
Los Angeles,California,6037,08/18/2021 12:00:00 AM,34.30828379,-118.2282411,1383186,25080,4234699.0,65139,2771,19,7270,42
Los Angeles,California,6037,08/19/2021 12:00:00 AM,34.30828379,-118.2282411,1385784,25089,4251704.0,65170,2598,9,17005,31
Los Angeles,California,6037,08/20/2021 12:00:00 AM,34.30828379,-118.2282411,1388672,25117,4266957.0,65259,2888,28,15253,89
Los Angelse,California,6037,08/21/2021 12:00:00 AM,33.619853600496,-118.2282411,1391513,25152,4280215.0,65399,2841,35,13258,140
Los Angeles,California,6037,08/22/2021 12:00:00 AM,34.30828379,-118.2282411,1394632,25182,4293363.0,65508,3119,30,13148,109
Los Angeles,eCalifornia,6037,08/23/2021 12:00:00 AM,34.30828379,-118.2282411,1397480,25214,4309137.0,65629,2848,32,15774,121
Los Angeles,alifornia,6037,08/24/2021 12:00:00 AM,34.30828379,-118.2282411,1400837,25240,4318553.0,65690,3357,26,9416,61
Los Angeles,California,6037,08/25/2021 12:00:00 AM,25.699323584669056,-118.2282411,1403053,25245,4326204.0,65757,2216,5,7651,67
Los Angeles,California,6037,08/26/2021 12:00:00 AM,34.30828379,-118.2282411,1403073,25331,4326204.0,65757,0,0,0,0
Los Angeles,California,6037,08/24/2022 12:00:00 AM,34.30828379,-118.2282411,3396750,33124,11057328.0,94812,0,0,0,0
Los Angeles,California,6037,08/25/2022 12:00:00 AM,34.30828379,-118.2282411,3396718,33114,11057328.0,94812,0,0,0,0
Los Angeles,California,6037,08/26/2022 12:00:00 AM,34.30828379,-118.2282411,3403028,33124,11063718.0,94840,0,0,0,0
Los Angeles,California,6037,08/27/2022 12:00:00 AM,34.30828379,-118.2282411,3405184,33138,11087642.0,94864,0,0,0,0
Los Angeles,California,6037,08/28/2022 12:00:00 AM,34.30828379,-118.2282411,3408413,33155,11090871.0,94885,0,0,0,0
Los Angeles,California,6037,08/29/2022 12:00:00 AM,34.30828379,-118.2282411,3410937,33171,11093425.0,94906,0,0,0,0
Los Angeles,California,6037,08/30/2022 12:00:00 AM,34.30828379,-118.2282411,3413783,33187,11120267.0,94973,0,0,0,0
Los Angeles,California,6037,08/31/2022 12:00:00 AM,34.30828379,-118.2282411,3413880,33203,11120267.0,94973,0,0,0,0
Los Angeles,California,6037,09/01/2022 12:00:00 AM,34.30828379,-118.2282411,3413827,33275,11120267.0,94973,0,0,0,0
Los Angeels,California,6037,09/02/2022 12:00:00 AM,34.30828379,-118.2282411,3418798,33209,11125282.0,94995,0,0,0,0
Los Angeles,California,6037,09/03/2022 12:00:00 AM,34.30828379,-118.2282411,3420213,33217,11143314.0,95071,0,0,0,0
Lo Angeles,California,6037,09/04/2022 12:00:00 AM,34.30828379,-118.2282411,3421995,33227,11145476.0,95089,0,0,0,0
Los Angeles,California,6037,09/05/2022 12:00:00 AM,34.30828379,-118.2282411,3423672,33334,11147155.0,95202,0,0,0,0
Los Angeles,California,6037,09/06/2022 12:00:0 0AM,34.30828379,-107.28917866670515,3425863,33348,11155657.0,95314,0,0,0,0
Los Angeles,California,6037,09/07/20221 2:00:00 AM,34.30828379,-118.2282411,3425863,33348,11166567.0,95311,0,0,0,0
Los Angeles,California,6037,09/08/2022 12:00:00 AM,31.7703397276978,-118.2282411,3425947,33414,11166567.0,95311,0,0,0,0
Los Angeles,California,8131,09/092022 12:00:00 AM,34.30828379,-118.2282411,3430358,33385,11171070.0,95349,0,0,0,0
Los ngeles,California,6037,09/10/2022 12:00:00 AM,34.30828379,-118.2282411,3431991,33398,11172712.0,95365,0,0,0,0
Los Angeles,California,6037,09/11/2022 12:00:00 AM,34.30828379,-118.2282411,3433754,33414,11174559.0,95415,0,0,0,0
Los Angeles,California,6037,09/12/2022 12:00:00 AM,34.30828379,-118.2282411,3435551,33432,11193606.0,95537,0,0,0,0
Los Angeles,Califoria,7565,09/13/20p22 12:00:00 AM,26.81171805420261,-172.00789533422378,3437648,33454,11199214.0,95550,0,0,0,0
Los Angeles,California,6037,09/14/2022 12:00:00 AM,34.30828379,-118.2282411,3437748,33447,11199214.0,95550,0,0,0,0
Los Angeles,California,6902,09/15/2022 12:00:00 AM,34.30828379,-118.2282411,3437731,33483,11199214.0,95550,0,0,0,0
Los Angeles,California,6037,09/16/2022 12:00:00 AM,34.30828379,-118.2282411,3441113,33483,11202686.0,95587,0,0,0,0
Los Angeles,Califoornia,6037,09/17/2022 12:00:00 AM,34.30828379,-118.2282411,3442653,33497,11204226.0,95601,0,0,0,0
Los Angeles,California,6037,09/18/2022 12:00:00 AM,34.30828379,-118.2282411,3444076,33509,11205815.0,95632,0,0,0,0
Los Angeles,California,6037,09/19/2022 12:00:00 AM,34.30828379,-118.2282411,3445630,33519,11228636.0,95783,0,0,0,0
Los Angeles,California,6205,0d9/20/2022 12:00:00 AM,48.96570232146401,-118.2282411,3447249,33532,11233276.0,95796,0,0,0,0
Los Angeles,California,5761,09/21/2022 12:00:00 AM,34.30828379,-118.2282411,3447263,33556,11233276.0,95796,0,0,0,0
Los Angeles,California,6037,09/22/2022 12:00:00 AM,34.30828379,-118.2282411,3447254,33631,11233276.0,95796,0,0,0,0
Los Angeles,Califrnia,6037,09/23/2022 12:00:00 AM,34.30828379,-118.2282411,3450411,33565,11236439.0,95829,0,0,0,0
Los Angeles,California,3780,09/24/2022 12:00:00 AM,34.30828379,-118.2282411,3451726,33576,11237759.0,95840,0,0,0,0
Los Angeles,California,6037,09/25/2022 12:00:00 AM,34.30828379,-118.2282411,3453057,33587,11239091.0,95868,0,0,0,-1
Los Angeles,California,6037,09/26/2022 12:00:00 AM,34.30828379,-118.2282411,3454542,33598,11261469.0,95956,0,0,1212,-67
Los Angeles,California,6037,09/27/2022 12:00:00 AM,34.30828379,-118.2282411,3456407,33603,11266623.0,95965,0,0,0,0
oLs Angeles,California,6037,09/28/2022 12:00:00 AM,34.30828379,-118.2282411,3456448,33655,11266623.0,95965,0,0,0,0
Los Angeles,California,6037,09/29/2022 12:00:00 AM,34.30828379,-118.2282411,3456422,33696,11266623.0,95965,0,0,0,0
Los Angeles,Caliornia,6037,09/30/2022 12:00:00 AM,34.30828379,-118.2282411,3458848,33628,11269064.0,95990,0,0,0,0
Los Angeles,California,6037,10/01/2022 12:00:00 AM,34.30828379,-118.2282411,3459997,33709,11270213.0,96071,0,0,0,0
Los Angeles,California,6037,10/02/2022 12:00:00 AM,34.30828379,-118.2282411,3461037,33719,11271253.0,96098,0,0,0,0
os Angeles,California,6037,10/03/2022 12:00:00 AM,34.30828379,-118.2282411,3462836,33730,11274613.0,96133,0,0,0,0
Los Angeles,Cailfornia,6037,10/04/2022 12:00:00 AM,34.30828379,-118.2282411,3464157,33740,11296777.0,96217,0,0,0,0
Los Angeles,California,6037,10/05/2022 12:00:00 AM,34.30828379,-118.2282411,3464224,33776,11296777.0,96217,0,0,0,0
Los Angeles,California,6037,10/06/2022 12:00:00 AM,34.30828379,-118.2282411,3464241,33778,11296777.0,96217,0,0,0,0
Los Angeles,California,6037,10/07/2022 12:00:00 AM,34.30828379,-104.6293382215366,3464157,33740,11296781.0,96217,0,0,0,0
Los Angeles,California,6037,10/08/2022 12:00:00 AM,34.30828379,-118.2282411,3467319,33772,11299943.0,96250,0,0,0,0
Los Angeles,California,6037,10/09/2022 12:00:00 AM,34.30828379,-118.2282411,3468152,33785,11301145.0,96279,0,0,0,0
Los Angeles,California,8741,10/10/2022 12:00:00 AM,34.30828379,-165.16748541076453,3469663,33797,11317981.0,96423,0,0,0,-2
Los Angeles,California,6037,10/11/2022 12:00:00 AM,34.30828379,-118.2282411,3470848,33811,11320843.0,96437,0,0,0,0
Los Angeles,California,6037,10/12/2022 12:00:00 AM,34.30828379,-118.2282411,3470890,33878,11320843.0,96437,0,0,0,0
Los Angeles,California,6037,10/13/2022 12:00:00 AM,34.30828379,-118.2282411,3470933,33840,11320843.0,96437,0,0,0,0
Los Angeles,California,6037,101/4/2022 12:00:00 AM,34.30828379,-118.2282411,3472418,33832,11322413.0,96458,0,0,0,0
Los Angeles,alifornia,6037,10/15/2022 12:00:00 AM,34.30828379,-63.53404054412194,3472476,33915,11322413.0,96458,0,0,0,0
Los Angeles,California,6037,10/16/2022 12:00:00 AM,34.30828379,-118.2282411,3474708,33862,11324703.0,96496,0,0,0,0
Los Angeles,California,6037,10/17/2022 12:00:00 AM,34.30828379,-118.2282411,3475930,33875,11339926.0,96677,0,0,0,0
Los Angeles,California,6037,10/18/2022 12:00:00 AM,34.30828379,-118.2282411,3476928,33889,11341915.0,96692,0,0,0,0
Los Angeles,California,6037,10/19/2022 12:00:00 AM,34.30828379,-118.2282411,3476983,33968,11341915.0,96692,0,0,0,0
Los Angeles,California,6037,10/20/2022 12:00:00 AM,34.30828379,-118.2282411,3477007,33940,11341915.0,96692,0,0,0,0
Los Angeles,California,6037,10/21/2022 12:00:00 AM,33.63754318872169,-68.29884974202182,3481103,33915,11346090.0,96718,0,0,0,0
Los Angeles,Califrnia,6037,10/22/2022 12:00:00 AM,34.30828379,-118.2282411,3482181,33924,11347168.0,96727,0,0,0,0
Los Angeles,California,6037,10/23/2022 12:00:00 AM,34.30828379,-140.04946402366534,3483444,33936,11348431.0,96748,0,0,0,0
Los Angees,California,6037,1024/2022 12:00:00 AM,34.30828379,-118.2282411,3484615,33945,11362031.0,96886,0,0,0,0
oLs Angeles,California,6037,10/25/2022 12:00:00 AM,36.15779932818474,-118.2282411,3484634,34019,11362031.0,96886,-1172,-6,-1948,-6
Los Angeles,California,6037,10/26/2022 12:00:00 AM,34.30828379,-118.2282411,3485787,33951,11363979.0,96892,0,0,0,0
Los Angeles,California,6037,10/27/2022 12:00:00 AM,34.30828379,-118.2282411,3485793,33997,11363979.0,96892,0,0,0,0
Los Angeles,California,6037,10/28/2022 12:00:00 AM,34.30828379,-118.2282411,3488288,33975,11368121.0,96890,0,0,0,0
Los Angeles,California,6037,10/29/2022 12:00:00 AM,34.30828379,-118.2282411,3489106,33981,11368939.0,96896,0,0,0,0
Los Angeles,California,6037,10/30/2022 12:00:00 AM,29.766879652765937,-118.2282411,3490492,33986,11369914.0,96905,0,0,0,0
Los Angeles,California,6037,10/31/2022 12:00:00 AM,34.30828379,-118.2282411,3491716,33992,11385679.0,96998,0,0,0,0
Los Angeles,Clifornia,6037,11/01/2022 12:00:00 AM,34.30828379,-118.2282411,3493150,33999,11388213.0,97005,0,0,0,0
Los Angeles,California,6037,11/02/2022 12:00:00 AM,34.30828379,-175.25986205821218,3493227,34017,11388213.0,97005,0,0,0,0
Los Angeles,California,6037,11/03/2022 12:00:00 AM,34.30828379,-118.2282411,3493223,34009,11388213.0,97005,0,0,0,0
Los Angeles,alifornia,6037,11/04/2022 12:00:00k AM,34.30828379,-118.2282411,3496108,34015,11391213.0,97005,0,0,0,0
Los Angeles,California,6037,11/05/2022 12:00:00 AM,34.30828379,-118.2282411,3497583,34023,11392688.0,97013,0,0,0,0
Los Angeles,California,6037,11/06/2022 12:00:00 AM,34.30828379,-118.2282411,3500252,34032,11395357.0,97034,0,0,0,0
Los Anegles,California,4798,11/07/2022 12:00:0l0 AM,34.30828379,-118.2282411,3500252,34032,11411646.0,97106,0,0,0,0
Los Angeles,California,6037,11/08/2022 12:00:00 AM,34.30828379,-118.2282411,3500321,34032,11412662.0,97106,0,0,0,0
Los Angeles,California,6037,11/09/2022 12:00:00 AM,34.30828379,-118.2282411,3500252,34047,11412662.0,97106,0,0,0,0
Los Angeles,California,6037,11/10/2022 12:00:00 AM,34.30828379,-162.0771972351883,3500288,34050,11412662.0,97106,0,0,0,0
Los Angeles,California,6037,11/11/2022 12:00:00 AM,34.30828379,-118.2282411,3506367,34065,11418792.0,97140,0,0,0,0
Los Angeles,California,6037,1112/2022 12:00:00 AM,34.30828379,-118.2282411,3507936,34072,11420361.0,97149,0,0,0,0
Los Angeles,California,6555,11/13/2022 12:00w:00 AM,46.78843781676569,-118.2282411,3513008,34091,11448277.0,97283,1932,10,7065,118
Los Angeles,California,6037,11/14/2022 12:00:00 aAM,34.30828379,-118.2282411,3513027,34160,11448277.0,97283,0,0,0,0
Los Angeles,California,6037,11/15/2022 12:00:00 AM,34.30828379,-118.2282411,3515238,34098,11451463.0,97290,0,0,0,0
Los Angeles,California,6037,11/16/2022 12:00:00 AM,34.30828379,-118.2282411,3515225,34155,11451463.0,97290,0,0,0,0
Los Angeles,California,7385,11/17/2022 12:00:00 AM,34.30828379,-118.2282411,3515291,34178,11451463.0,97290,0,0,0,0
Los Angeles,California,6037,11/18/2022 12:00:00 AM,25.10967729206883,-118.2282411,3520094,34118,11456376.0,97310,0,0,0,0
Los Angeles,California,6037,11/19/2022 12:00:00 AM,34.30828379,-118.2282411,3521712,34125,11457994.0,97317,0,0,0,0
Los Angeles,California,5316,11/20/2022 12:00:00 AM,34.30828379,-118.2282411,3524896,34135,11461178.0,97355,0,0,0,0
Los Angeles,California,6037,11/21/2022 12:00:00 AM,34.30828379,-118.2282411,3524896,34135,11485817.0,97416,0,0,0,0
