OBJECTID,GEOID,CITY,COUNTY,STATEABB,COUNTYFIPS,CBSA,CBSANAME,STATEFIPS,POPULATION,DOE_DAC,LINGISOPCT,OVER64PCT,PRE1960PCT,DSLPM,CANCER,PTRAF,PWDIS,PNPL,PRMP,PTSDF,PM25,LONGCOMPCT,NOCARPCT,ENERGYBRDN,FOSSEMPLMT,COALEMPLMT,OUTAGECNT,OUTAGEDUR,FOODSRTPCT,JOBACCESS,HOUSEBRDN,RENTPCT,TRNSPTBRDN,NOINTPCT,GREENSPACE,HOMELESPCT,UNINSURPCT,UNEMPPCT,DISABLPCT,INCPLMBPCT,SNGLPNTPCT,MOBILHMPCT,NONGRIDPCT,LESSHSPCT,LOWINCFPCT,LOWINCAPCT,EAL_NPCTL,ST_ABBR,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,total_work,non_transi,transit_us,est_vmiles,est_annual,Avg_Annual,five_year_,Highway_MP,Mean_Annua,Mean_Ann_1,Average_au,Average_An,Average__1,travel_tim,average__2,transporta,zero_vehic,EPL_NOVEH,one_vehicl,two_vehicl,three_vehi,EPL_COMMUT,EPL_TCB,NWKI,EPL_NWKI,Transp_TH,EPL_AGE65,EP_UNINSUR,EPL_UNINSU,EPL_DISABL,Health_TH,EPL_NOHSDP,B25003_c_2,EPL_Renter,EPL_UNEMP,EPL_PCI,EPL_POV,GINI,EPL_GINI,B25106_001,B25106_002,B25106_006,B25106_010,B25106_014,B25106_018,B25106_022,B25106_024,B25106_028,B25106_032,B25106_036,B25106_040,B25106_044,P_HUCB,EPL_HUCB,Economy_TH,EPL_LIMENG,Equity_TH,Resilience,P_LDPNT,P_DSLPM,P_CANCR,P_RESP,P_OZONE,P_PM25,ENVIRO_TH,Transpor_1,HealthDis,EconomyDis,EquityDis,Resilien_1,EnviroDis,SumDis,DOT_DAC,Shape_Leng,Count_,NEVI_DAC,Shape__Area,Shape__Length
22,06001404102,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,2653,0,0.1283,0.3365,0.4292,1.631,57.3077,3561.441,0,0.4392,0.5792,32.2613,22.4949,0.5641,0.1172,1,0.0009,0.0005,2,730,0,-8.6,20,85,13,14.8,0,4.165,0.0226,0.023,0.2132,0.006,0.0829,0,0.0253,0.0519,0.2694,0.2448,82.5321,CA,06001404102,"Census Tract 4041.02, Alameda County, California",0.088869869544,2605,1416,670,364,23.28,5820,71650,3.18818043,23.61574858,7100,118.3333333,1.277,7218.480586,2098.43626,2202.86363,6157.816167,0.085943003,11.7,90.4,51.7,33.8,2.8,67.2,0.964768594,16.25,3.9706,40.6338421485,96.77,2.7,12.4387263,89,66.0695754333,31.76,85,96,20.65,2.94,37.37,0.5121,91,1657,249,24,19,0,23,9,1408,240,114,59,93,82,40.012070006,77.9298,51.0928285714,84.4,84.4,82.5320667,72.392046925,87.7156566441,37.2194984534,64.0820569754,2.25277982741,94.6963592927,59.7263996864,0,1,1,1,1,1,5,1,0.0244684885706,1,1,354483.26171875,3033.37685803184
23,06001404800,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,2647,0,0.0256,0.1575,0.581,1.1834,52.4026,4198.373,0,0.2821,0.5907,15.2497,22.3015,0.5807,0.0136,1,0.0009,0.0005,2,730,1,-7.2,24,50,16,6,-1,4.165,0.0174,0.0657,0.1194,0,0.2179,0,0.0406,0.0414,0.218,0.4141,77.8056,CA,06001404800,"Census Tract 4048, Alameda County, California",0.24262842731,2707,1395,672,297,31.77,7942.5,62878,3.18818043,23.61574858,7950,132.5,1.679,10259.28091,2098.43626,2466.586741,7855.455803,0.124931706,1.4,42.2,41.2,45.5,11.9,81.4,2.493128627,14.08333333,17.5381,35.9078071568,53.19,3.4,17.8044242,40.38,37.1248080667,26.46,53.5,77,66.4,7.08,32.04,0.4949,87,1159,539,20,12,8,8,78,620,83,114,27,104,33,42.0189818809,81.4816,53.9230857143,74.01,74.01,77.80557885,81.8015184001,73.7108702422,26.761346769,48.8889795816,3.03759478574,94.4178424009,54.7696920299,0,0,1,1,1,1,4,1,0.0370529359224,1,1,992183,4707.17027663358
24,06001405302,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,2373,0,0.2729,0.1738,0.5328,1.6682,57.3051,10940.8871,0,0.574,1.5185,19.573,22.3453,0.5312,0.1803,1,0.0009,0.0005,2,730,0,-9,14,94,11,18.2,-1,4.165,0.0839,0.0547,0.1627,0,0.1275,0,0.0959,0.2215,0.3919,0.5771,72.1374,CA,06001405302,"Census Tract 4053.02, Alameda County, California",0.079369443732,2454,1398,496,419,18.61,4652.5,43455,3.18818043,23.61574858,8300,138.3333333,1.251,6756.580273,2098.43626,2575.17861,5601.293494,0.128898711,18,94,48.9,22.8,10.2,85.6,2.726338877,16.91666667,2.054,46.0950847192,63.1,10.1,64.1953536,80.2,69.1651178667,84,93.8,98,82.03,16.61,63.38,0.5465,96,1377,85,0,0,0,0,7,1292,249,148,97,23,28,40.0871459695,78.0726,74.0132285714,96.05,96.05,72.13736785,78.1494575941,88.4558861788,37.2143382839,62.0285483246,2.21360728062,94.4816094444,60.4239078511,0,1,1,1,0,1,4,1,0.0219649856447,1,1,330199.625,2629.18379124388
25,06001405401,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,3648,0,0.2313,0.1304,0.5771,2.4392,84.1503,8548.7049,0,0.7583,2.3213,26.2612,33.4832,0.5317,0.1206,2,0.0009,0.0005,2,730,0,-8.7,14,89,12,19.7,0,4.165,0.0803,0.066,0.1035,0,0.4714,0,0.1183,0.1279,0.358,0.6736,77.0302,CA,06001405401,"Census Tract 4054.01, Alameda County, California",0.12120900086,3890,2148,935,613,26.49,6622.5,31335,3.18818043,23.61574858,7875,131.25,1.478,8610.423099,2098.43626,2443.317055,6790.191833,0.216696724,12.1,90.7,39.2,37.5,11.2,80.3,12.72661651,14.55555556,13.7995,49.3815291275,36.28,8.4,54.7908017,34.49,41.8536005667,84.89,86.8,97,68.91,60.58,69.58,0.415,47,1657,219,51,0,0,8,44,1438,256,209,168,105,0,50.7543753772,92.9622,74.4174571429,98.62,98.62,77.03020388,81.3200785594,87.6079315595,34.4886268524,60.8662778217,2.35617242911,94.4461828934,60.1808783526,0,0,1,1,1,1,4,1,0.0248842773701,1,1,509439.53125,3066.50950995421
26,06001405402,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,3357,0,0.2968,0.0712,0.6402,1.6135,56.3406,5206.4265,0,0.4581,1.6901,15.6439,22.2668,0.5435,0.1653,2,0.0009,0.0005,2,730,0,-8.4,16,90,13,18.1,-1,4.165,0.0536,0.0593,0.0823,0.0059,0.4428,0,0.0983,0.1847,0.4355,0.7085,66.7634,CA,06001405402,"Census Tract 4054.02, Alameda County, California",0.110181541638,3275,1827,940,508,29.01,7252.5,31067,3.18818043,23.61574858,8000,133.3333333,1.604,9562.35864,2098.43626,2482.099865,7985.45112,0.25703966,16.5,93.4,31.4,27.3,24.8,82.1,20.70851495,15.25,8.8528,51.2653287375,7.55,6.9,45.2029495,19.24,23.9976498333,84.72,90.1,97,77.56,72.39,77.54,0.4175,49,1180,117,0,0,11,0,9,1063,252,99,46,61,17,41.9491525424,81.3581,77.0811571429,96.92,96.92,66.76335941,84.9747978519,87.3383242379,34.9963076767,60.1217384906,2.43676605549,94.3853035247,60.7088729729,1,0,1,1,0,1,4,1,0.0223677769826,1,1,460411.99609375,2764.34683025339
27,06001405500,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,3880,0,0.1599,0.137,0.7649,3.1284,111.6963,4412.5581,0,0.8909,2.969,33.7712,44.6323,0.5506,0.0547,1,0.0009,0.0005,2,730,1,-8.5,17,81,14,11.7,0,4.165,0.0655,0.0458,0.1405,0,0.3435,0,0.0986,0.126,0.2938,0.4784,72.7849,CA,06001405500,"Census Tract 4055, Alameda County, California",0.158966301542,4063,2266,1213,341,31.95,7987.5,42007,3.18818043,23.61574858,8300,138.3333333,1.742,10661.13598,2098.43626,2575.17861,8597.916787,0.204678191,5.5,79,35.7,37.9,20.9,85.6,10.68325051,14.66666667,13.0856,47.0922126275,41.56,8.6,55.9919737,59.68,52.4106579,75.05,74.1,92,28.62,35.87,62.52,0.4363,61,1572,407,2,64,23,10,75,1165,236,183,16,45,32,43.6386768448,84.2262,62.7551714286,96.24,96.24,72.78488844,91.2324896734,86.2577329279,33.9174137053,58.5093321777,2.49628919599,94.4366194581,61.1416461897,0,1,1,1,0,1,4,1,0.0306469882468,1,1,655299.93359375,3750.79792089648
28,06001405800,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4370,1,0.1952,0.104,0.6313,2.8412,109.2853,2152.2833,0,0.7443,3.3492,30.8676,44.478,0.4486,0.0807,2,0.0009,0.0005,2,730,1,-7.8,23,61,15,13.1,-1,4.165,0.1423,0.0655,0.1194,0.0142,0.5044,0,0.065,0.2578,0.5092,0.5383,66.3083,CA,06001405800,"Census Tract 4058, Alameda County, California",0.200407787508,4645,2019,1178,275,34.62,8655,27905,3.18818043,23.61574858,6525,108.75,1.685,10554.81512,2098.43626,2024.462702,8468.564826,0.303478403,8.1,85.8,36.2,34.8,20.9,55.1,33.46011827,13.33333333,24.0225,49.5956545675,21.88,13.4,77.5880744,48.62,49.3626914667,94.02,65.5,87,71.21,78.02,82.68,0.4722,79,1338,461,57,37,0,26,17,877,135,154,175,60,0,49.4020926756,91.6511,83.3687285714,98.38,98.38,66.30830779,83.9708841537,82.57826187,31.2399666037,55.1700664513,2.70558887763,94.3471922655,58.3353267036,0,0,1,1,0,1,3,0,0.0360023214906,1,1,836072.234375,4369.63519389741
29,06001405901,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4426,1,0.345,0.0962,0.6362,1.9245,79.5315,8582.2126,0,0.5625,4.0849,23.0252,33.2681,0.5299,0.1155,3,0.0009,0.0005,2,730,1,-7.6,20,65,14,20.5,-1,4.165,0.087,0.0768,0.1252,0.0145,0.623,0.0488,0.0927,0.3964,0.5416,0.672,69.8717,CA,06001405901,"Census Tract 4059.01, Alameda County, California",0.174745131976,4348,2029,843,652,30.82,7705,24247,3.18818043,23.61574858,8125,135.4166667,1.765,10694.38359,2098.43626,2520.882676,7638.450841,0.315026636,11.5,90.2,24,40.7,23.7,83.6,37.22340987,16.22222222,4.0516,53.7687524675,16.65,7.8,51.024815,67.66,45.111605,98.27,70.2,90,77.56,95.1,94.21,0.4572,73,1100,328,8,10,52,10,40,772,218,132,57,31,0,50.7272727273,92.943,88.7261428571,98.64,98.64,69.87173318,84.6813080901,77.9226370968,27.9017708914,48.38172224,2.65791449486,94.2751163757,55.9700781981,1,0,1,1,0,1,4,1,0.0273763312854,1,1,724514.67578125,3426.89412314615
30,06001405902,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,2942,0,0.2915,0.1202,0.6708,1.4989,54.7843,8521.9507,0,0.4145,1.9773,15.1169,22.2207,0.4751,0.1028,2,0.0009,0.0005,2,730,1,-8,17,75,14,25.1,-1,4.165,0.1042,0.1126,0.1614,0,0.3047,0,0.0886,0.3654,0.4626,0.6017,64.3602,CA,06001405902,"Census Tract 4059.02, Alameda County, California",0.18813978256,2979,1345,750,197,29.78,7445,25719,3.18818043,23.61574858,6750,112.5,1.946,11681.99011,2098.43626,2094.271761,8915.747247,0.34665995,10.3,89,23.9,26.7,39.1,60,48.14264694,16.16666667,4.3358,50.369611735,31.04,10.4,65.5853804,73.56,56.7284601333,97.83,68.1,88,92.1,83.23,87.32,0.4878,85,925,295,24,17,8,12,24,630,186,105,89,29,12,54.7027027027,95.877,89.9081428571,99.41,99.41,64.36024691,86.6178357013,84.6731630921,31.5553791433,55.5039396781,2.55659458397,94.327914495,59.205804449,1,1,1,1,0,1,5,1,0.0298223616638,1,1,775038.625,3652.20309688886
31,06001406000,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,3796,1,0.2755,0.1498,0.6459,2.5383,83.7722,27113.3066,0,0.7711,3.1623,24.9135,33.2993,0.4256,0.0695,1,0.0009,0.0005,2,730,0,-8.5,16,91,12,19.3,-3,4.165,0.1231,0.1362,0.1921,0,0.1047,0.0082,0.1077,0.2237,0.5034,0.6081,94.1448,CA,06001406000,"Census Tract 4060, Alameda County, California",0.816214994776,3344,1885,959,454,24.59,6147.5,32373,3.18818043,23.61574858,7400,123.3333333,1.459,8350.300319,2098.43626,2295.942375,7049.591218,0.217761444,6.9,83.3,50,33.1,9.9,72.7,12.88903079,17.38888889,1.1918,42.5202076975,69.31,8,52.2968075,81.36,67.6556025,93.24,84.8,96,92.83,42.11,91.03,0.502,89,1551,236,0,10,1,0,16,1315,224,151,103,65,19,37.9754996776,73.6709,82.5544142857,98.89,98.89,94.14481915,84.7539582807,88.9288082718,33.9161550291,59.9171833208,2.37325248634,94.2962024504,60.6975933065,0,1,1,1,1,1,5,1,0.0995606872125,1,1,4133140.1484375,12352.8826065493
32,06001406100,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4733,1,0.2541,0.1338,0.4238,2.2764,105.6716,44437.7318,0,0.6149,9.579,35.4739,43.9975,0.4412,0.0427,1,0.0009,0.0005,2,730,0,-6.7,21,65,15,24.2,-2,4.165,0.1551,0.0688,0.0955,0.0068,0.2296,0.0184,0.181,0.3308,0.5177,0.526,90.9512,CA,06001406100,"Census Tract 4061, Alameda County, California",0.711857029604,4659,2082,1430,312,31.86,7965,31522,3.18818043,23.61574858,6500,108.3333333,2.102,12854.1578,2098.43626,2016.70614,11159.91352,0.354035706,4.3,73.4,18,40.9,36.8,54.5,50.72322941,17.25,1.4444,45.0169073525,21.35,18.8,90.0254121,26.21,45.8618040333,95.93,64.8,86,72.63,67.39,83.68,0.4781,81,1475,519,12,6,75,97,45,956,234,255,85,12,17,56.813559322,96.9575,83.3696428571,98.09,98.09,90.95120912,70.803397695,71.6376019554,27.5669047881,46.1689893491,2.81031588316,94.0591636933,52.1743955607,0,0,1,1,1,1,4,1,0.0661186216582,1,1,3093945.09375,8127.43135441593
33,06001406201,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4995,1,0.2188,0.0561,0.6091,2.3838,104.1621,8798.5176,0,0.6813,6.3852,29.9751,44.2849,0.5217,0.0922,2,0.0009,0.0005,2,730,1,-7.3,16,80,14,17.6,0,4.165,0.1248,0.0817,0.0968,0,0.5597,0,0.1333,0.3178,0.5686,0.6064,75.9015,CA,06001406201,"Census Tract 4062.01, Alameda County, California",0.157558959752,4858,2310,1078,538,28.76,7190,26455,3.18818043,23.61574858,7650,127.5,1.699,10105.81106,2098.43626,2373.507996,7578.279871,0.286459266,9.2,87.6,39.7,22.8,28.2,76.9,28.33504539,14.29166667,15.8137,52.1621863475,3.66,16.1,85.0707511,27.69,38.8069170333,96.82,80.9,95,79.24,83.78,85.11,0.4621,75,1485,283,9,55,31,6,34,1202,302,151,165,74,11,56.430976431,96.7914,87.3916285714,96.49,96.49,75.90151088,82.678993675,74.0699250471,26.1174875914,44.9433262387,2.76006279617,94.2278335843,54.1329381554,1,0,1,1,1,1,5,1,0.0284403265952,1,1,655888.12890625,3528.4430446831
34,06001406202,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4817,1,0.3486,0.0992,0.4012,1.7168,78.2456,6977.563,0,0.4755,4.1869,23.1247,33.1685,0.5055,0.0928,2,0.0009,0.0005,2,730,0,-7.1,15,88,13,21.8,-1,4.165,0.2089,0.0559,0.1086,0.0187,0.4759,0.002,0.1159,0.3553,0.5531,0.7327,77.7135,CA,06001406202,"Census Tract 4062.02, Alameda County, California",0.151422640666,4751,2112,1059,516,32.24,8060,28148,3.18818043,23.61574858,7950,132.5,1.728,10602.46879,2098.43626,2466.586741,8295.567594,0.294712505,9.3,87.7,30.9,37.5,22.3,81.4,30.77403593,14.5,14.4133,53.5718339825,22.36,22.5,94.3558802,47.11,54.6086267333,94.87,86.5,96,56.7,86.65,93.92,0.4561,72,1337,180,0,11,5,31,6,1157,160,214,59,82,19,43.904263276,84.6188,83.5369714286,98.93,98.93,77.7134687,67.7785805644,71.9283756688,26.2776650549,44.9536512247,2.82241063263,94.1765993364,51.3228804136,1,1,1,1,1,1,6,1,0.0266686913811,1,1,631009.6015625,3375.77408360561
35,06001406300,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4383,1,0.2756,0.0996,0.6826,2.3059,104.8372,4170.3772,0,0.644,2.9871,30.2508,44.3262,0.4408,0.0315,2,0.0009,0.0005,2,730,1,-7.4,17,62,15,16.7,0,4.165,0.0705,0.0874,0.1421,0,0.4461,0.0152,0.0956,0.2693,0.4371,0.5653,69.9226,CA,06001406300,"Census Tract 4063, Alameda County, California",0.187535919032,4425,2162,1340,466,34.84,8710,25339,3.18818043,23.61574858,7650,127.5,2.238,14045.34033,2098.43626,2373.507996,11531.05995,0.455071627,3.1,65,15.3,36.3,45.3,76.9,81.27377218,14.375,15.1958,59.592393045,16.19,7.5,49.1348784,59.68,41.6682928,91.7,57.8,81,87.6,78.81,84.97,0.4867,84,1255,529,83,19,63,19,64,726,154,88,5,46,10,43.9043824701,84.6216,84.6716571429,95.47,95.47,69.92259998,87.056801929,72.3480811313,26.793302212,45.7936869958,2.83933386623,94.2498163285,54.8468370771,1,0,1,1,0,1,4,1,0.0291312980095,1,1,777922.109375,3601.78849055178
36,06001406400,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,2545,0,0.0742,0.2555,0.7273,1.2413,53.2166,6617.0888,0,0.3102,0.9715,16.4501,22.2243,0.5527,0.1291,1,0.0009,0.0005,2,730,1,-7.5,23,62,15,21.1,-2,4.165,0.0698,0.068,0.1772,0.123,0.4796,0,0.0428,0.107,0.4069,0.3564,65.2566,CA,06001406400,"Census Tract 4064, Alameda County, California",0.188409281756,2466,955,541,158,30.43,7607.5,31654,3.18818043,23.61574858,7650,127.5,1.885,11381.85119,2098.43626,2373.507996,9168.413149,0.289644694,12.9,91.4,20.4,32,34.7,76.9,29.25122852,14.91666667,11.0797,52.15773213,85.69,7,45.8632469,85.23,72.2610823,65.04,52.8,76,66.4,49.33,73.51,0.4474,67,748,353,37,0,0,0,29,395,52,104,55,19,18,41.9786096257,81.4102,68.3843142857,92.07,92.07,65.25660237,88.8378401095,76.1952343118,28.327223885,49.0502028956,2.89829113221,94.3333007475,56.6070155136,1,1,1,1,0,1,5,1,0.0301380403013,1,1,911756.828125,3820.60521332786
37,06001406500,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,6586,1,0.2084,0.1049,0.6449,2.1537,103.149,4997.0052,0,0.5742,2.7272,28.8536,44.25,0.4545,0.0741,3,0.0009,0.0005,2,730,1,-7.3,19,71,15,15.3,-1,4.165,0.0636,0.091,0.1172,0,0.3571,0.0063,0.1022,0.213,0.5002,0.5474,85.0493,CA,06001406500,"Census Tract 4065, Alameda County, California",0.287648306612,6055,2873,1754,488,32.79,8197.5,27937,3.18818043,23.61574858,7025,117.0833333,1.778,10961.96828,2098.43626,2179.593944,9228.438098,0.330330318,7.4,84.4,31.9,35.9,24.7,65.7,42.5053444,14.54166667,13.86,51.6163361,20.35,7.7,50.3943732,44.03,38.2581244,93.12,68,88,75.9,83.1,84.97,0.4541,71,1948,623,88,38,18,74,65,1325,257,320,180,108,0,58.932238193,97.843,84.8475714286,95.99,95.99,85.0492858,85.1667394543,68.7644906528,25.1445330759,44.1103022512,2.96232474472,94.1943852558,53.3904625724,1,0,1,1,1,1,5,1,0.0387388921535,1,1,1200578.41796875,4865.37765616634
38,06001406601,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4955,1,0.1783,0.1101,0.6058,2.06,103.6264,29277.1951,0,0.5238,1.7584,24.5447,44.3418,0.5993,0.0513,2,0.0009,0.0005,2,730,1,-7,23,50,16,13,0,4.165,0.1029,0.0675,0.1407,0.0172,0.3829,0,0.0498,0.1838,0.4607,0.4915,85.8343,CA,06001406601,"Census Tract 4066.01, Alameda County, California",0.288574179208,5042,2263,1451,454,30.63,7657.5,31880,3.18818043,23.61574858,8475,141.25,1.753,10603.71929,2098.43626,2629.474545,9849.397986,0.308952258,5.1,77.3,35.6,38.2,21.1,87.4,35.26888587,13.83333333,19.7526,54.9303714675,35.13,7.5,49.1348784,74.56,52.9416261333,87.34,71.9,91,71.21,57.11,52.71,0.456,72,1746,491,69,7,61,14,29,1255,188,229,178,90,74,53.7800687285,95.3017,75.2388142857,96.28,96.28,85.83428422,82.7909350216,66.3057892648,25.5972649249,44.2061781837,3.11301479129,94.2586919846,52.7119790285,1,1,1,1,1,1,6,1,0.0355660659341,1,1,1170559.609375,4345.48010843228
39,06001406700,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,5159,0,0.045,0.1992,0.7196,2.7563,129.7221,5013.2466,0,0.632,1.3361,35.4404,55.6411,0.4865,0.0341,1,0.0009,0.0005,2,730,1,-7,21,37,17,13.2,0,4.165,0.0302,0.0183,0.1408,0,0.1296,0,0.0675,0.0987,0.1976,0.2843,91.1877,CA,06001406700,"Census Tract 4067, Alameda County, California",0.650090362154,4992,2669,1636,365,31.68,7920,61207,3.18818043,23.61574858,7700,128.3333333,1.962,11978.99171,2098.43626,2389.02112,10018.68005,0.1636852,3.4,67.5,24.9,43.8,27.9,77.6,5.601210472,13.26666667,24.2875,43.747177618,80.64,3.4,17.8044242,72.02,56.8214747333,57.11,34,54,34.11,8.45,31.03,0.4421,64,2178,1438,50,61,25,56,188,740,111,45,42,106,80,35.0780532599,66.5824,45.0403428571,86.11,86.11,91.18767099,88.4554107157,69.9556682665,25.7395207355,47.646632119,3.23243894553,94.3680448195,54.899619267,0,1,0,1,1,1,4,1,0.0651731881768,1,1,2753829.875,8018.05340175762
40,06001407000,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,5869,1,0.2055,0.1292,0.7014,2.4914,128.4011,24765.8679,0,0.6127,2.8386,27.5305,55.2358,0.4884,0.0687,2,0.0009,0.0005,2,730,1,-6.7,20,53,16,19.9,-1,4.165,0.1542,0.0471,0.107,0.0377,0.3537,0,0.0748,0.215,0.3764,0.533,88.2195,CA,06001407000,"Census Tract 4070, Alameda County, California",0.333181315472,5924,2890,1847,396,31.35,7837.5,30986,3.18818043,23.61574858,7150,119.1666667,1.812,11030.93278,2098.43626,2218.376754,9555.786304,0.308390444,6.9,83.3,31.8,34.5,26.8,68.1,35.09397818,14.5,14.4133,50.226819545,34.51,17.4,87.6709761,38.91,53.6969920333,91.05,54.5,78,47.32,53.31,75.63,0.4081,42,1991,906,13,0,31,189,106,1085,291,167,66,83,52,50.1255650427,92.4048,68.5306857143,97.56,97.56,88.2195246,87.8055515924,64.3280031676,24.712082549,43.1105818923,3.20856652339,94.1591407824,52.8873210845,1,1,1,1,1,1,6,1,0.038687455978,1,1,1381293.56640625,4742.88546891866
41,06001407101,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,3821,0,0.2558,0.1192,0.589,1.0519,51.7444,2416.1805,0,0.2732,1.5194,15.1205,22.0877,0.473,0.0635,3,0.0009,0.0005,2,730,0,-7,16,74,15,24.3,0,4.165,0.2054,0.0469,0.0919,0.017,0.3281,0,0.1004,0.3958,0.5067,0.6338,62.0053,CA,06001407101,"Census Tract 4071.01, Alameda County, California",0.143181293476,3737,1826,1085,297,37.98,9495,25267,3.18818043,23.61574858,8375,139.5833333,1.913,12329.49697,2098.43626,2598.448296,10265.8852,0.406296165,6.4,81.9,26.3,36.9,30.4,86.4,68.07379439,12.66666667,29.2576,66.4078485975,20.35,17.1,87.1141322,36.77,48.0780440667,96,66.3,87,56.7,85.09,92.72,0.4481,68,1056,356,102,20,0,15,0,700,38,153,84,52,8,44.696969697,85.8778,81.6268285714,97.67,97.67,62.00525165,82.0470007668,67.4772750865,25.4824853057,43.9842205688,2.99459549302,94.1544123785,52.6899982665,1,0,1,1,0,1,4,1,0.0260335054498,1,1,594564.52734375,3228.34393529638
42,06001407102,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,4387,1,0.2032,0.085,0.8089,2.0449,103.424,6561.4543,0,0.5188,2.9321,30.3132,44.0906,0.4562,0.0664,2,0.0009,0.0005,2,730,1,-6.8,18,48,16,24.1,-1,4.165,0.0901,0.0476,0.0974,0.0155,0.4572,0.0066,0.0458,0.2849,0.4215,0.4044,74.0167,CA,06001407102,"Census Tract 4071.02, Alameda County, California",0.255160526026,4416,1867,1352,267,36.28,9070,31763,3.18818043,23.61574858,7500,125,1.913,12154.18791,2098.43626,2326.968624,11428.59933,0.359808561,6.6,82.5,23.1,42.7,27.6,74.3,52.76104278,13.125,25.4476,58.752160695,12.47,12.7,75.1482371,64.74,50.7860790333,93.19,52.8,76,85.82,68.71,82.68,0.4768,81,1355,640,54,9,78,58,35,715,124,67,77,41,41,43.0996309963,83.342,81.5345714286,92.37,92.37,74.01668981,92.9635775638,65.8336788213,25.41365031,43.5712939279,3.06547104291,94.1216627414,54.1615557346,1,1,1,1,0,1,5,1,0.0408984237287,1,1,1067422.8515625,5124.85048767059
43,06001407200,Oakland,"Alameda County, CA",CA,6001,41860,"San Francisco-Oakland-Berkeley, CA",6,6985,1,0.2719,0.115,0.7527,2.1587,104.5756,14283.6388,0,0.5634,3.8621,42.9013,44.0622,0.5658,0.1672,3,0.0009,0.0005,2,730,0,-6.8,16,79,14,26.6,-2,4.165,0.1543,0.1147,0.1046,0.0182,0.5136,0.019,0.1095,0.397,0.5585,0.7155,89.6026,CA,06001407200,"Census Tract 4072, Alameda County, California",0.276090343242,6894,3349,1487,1112,30.78,7695,25140,3.18818043,23.61574858,7000,116.6666667,1.6,9691.175339,2098.43626,2171.837382,7171.610105,0.28526691,16.7,93.5,30.2,29.5,23.6,65.2,27.9699603,17.08333333,1.7313,47.100315075,18.94,21.5,93.3657812,50.08,54.1285937333,98.56,75.7,92,84.12,83.31,89.53,0.5088,90,1927,469,23,0,43,22,33,1458,264,231,205,132,24,50.7005708355,92.921,90.063,99.05,99.05,89.60255159,90.6880086415,68.8914722747,26.5271983038,45.4829011676,2.93693646478,94.1016039705,54.7713534705,0,1,1,1,1,1,5,1,0.0375611109522,1,1,1139029.11328125,4651.61012695837
