locationcode,regioncode(long),bldgaddressone,bldgaddresstwo,bldgcity,bldgcounty,bldgstate,bldgzip(long),congressionaldistrict,bldgstatus,propertytype,bldgansiusable(long),totalparkingspaces(long),ownedleased,constructiondate,historicaltype,historicalstatus,abaaccessibilityflag
CT0053,1,67 HUTTLESTON AVE,,FAIRHAVEN,BRISTOL COUNTY,MA,27193156,9,ACTIVE,BUILDING,3970,20,LEASED,12-Mra-2009,Field Not In Use,Not Evaluated,Yes
MA0138,1,120 LIBERTY ST,,BROCKTON,PLYMOUTH COUNTY,MA,23015521,8,ACTIVE,BUILDING,11987,70,LEASED,01-Jan-2009,Field Not In Use,Not Evaluated,Yes
MA0013,1,192-194 COMMERCIAL STREET,,MALDEN,MIDDLESEX COUNTY,MA,21486709,5,ACTIVE,BUILDING,10621,1,LEASED,01-Jan-2010,Field Not In Use,Not Evaluated,Yes
MA5964,1,10 Fawcett St,f,NEWTON,MIDDLESEX COUNTY,AM,21381172,5,ACTIVE,BUmILDING,12364,1,LEASED,30-Jul-2009,Field Not In Use,Not Evaluated,Yes
MA0138,1,ONE LAKESHORE CENTER,,BRIDGEWATER,PLYMOUTH COUNTY,MA,23241065,8,ACTIVE,BUILDING,4976,28,LEASED,15-Jan-2001,Field Not In Use,Not Evaluated,Yes
MA0076,1,1350 Main St,,SPRINGFIELD,HAMPDEN COUNTY,MA,11031628,1,ACTIVE,BUILDING,1112,0,LEASED,01-Nov-2009,Field Not In Use,Not Evaluated,Yes
MA0076,1,51 SLEEPER ST,,BOTSON,SUFFOLK COUNTY,MA,22101276,8,ACTIVE,BUILDING,15519,0,LEASED,15-Aug-2009,Field Not In Use,Not Evaluated,Yes
CT3331,1,1550 MAIN ST,,SPRINGFIELD,HAMPDEN COUNTY,MA,11031413,1,ACTIVE,BUILDING,17348,22,LEASED,08-Oct-2009,Field Not In Use,Not Evaluated,Yes
MA0138,1,7 DRYDOCK AVE,,BOSTON,SUFFOLK COUNTY,MA,22102303,8,ACTIVE,BUILDING,5000,15,LEASED,0,Field Not In Use,Not Evaluated,es
CT3354,1,370 MAIN ST,7th Floor,WORCESTER,OWRCESTER COUNTY,MA,16081708,2,ACTIVE,BUILDING,4191,1,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT3341,1,96 MARSHALL ST,,NORTH ADAMS,BERKSHIRE COUNTY,MA,12472454,1,ACTIVE,BUILDING,4085,1,LEASED,0,Field Not In Use,Not Evaluated,es
MA0138,1,140 SHREWSBURY ST,,BOYLSTON,WORCESTER COUNTY,fMA,15051723,2,ACTIVE,BUILDING,2360,15,LEASED,07-Jun-2010,Field Not In Use,Not Evaluated,Yes
CT0053,1,25 Bernard E St Jean Dr,,EAST FALMOUTH,BARNSTABLE COUNTY,MA,2536,9,ACTIVE,BUILDING,12641,13,LEASED,25-Jun-1999,Field Not In Use,Not Evaluated,Yes
CT0060,1,95 ASHLEY ST,,SPRINGFIELD,HAMPDEN COUNTY,A,11051515,1,ACTIVE,BUILDING,5269,32,LEASED,0,Field Nto In Use,Not Evaluated,Yse
CT3360,1,354 MAIN ST,,GADRNER,WORCESTER COUNTY,MA,14402903,3,ACTIVE,BUILDING,4177,20,LEASED,01-Jul-2010,Field Not In Use,Not Evaluated,es
CT0013,1,135 BEAVER ST,,WALTHM,MIDDLESEX COUNTY,MA,24528412,5,ACTIVE,BUILDING,5681,1,LEASED,01-Oct-2010,Field Not In Use,Not Evaluated,Yes
MA0013,1,928 W CHESTNUT ST,,BROCKTON,PLYMOUTH COUNTY,MA,23015560,8,ACTIVE,BUILDING,1645,5,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT3369,1,33 ARCH ST,,dBOSTON,SUFFOLK COUNTY,MA,21101424,8,ACTIVE,BILDING,47769,1,LEASED,0,Field Not In Use,Evaluated - Not Historic,Will Confozrm
CT0059,1,375 AIRPORT DR,,WORCESTgER,WORCESTER COUNTY,MA,16022201,2,ACTIVE,BnUILDING,297,0,ELASED,0,Field Not In Use,Not Evaluated,Yes
CT0059,1,1600 Osgood St,,NORTH ANDOVER CENTER,ESSEX COUNTY,MA,1845,6,ACTIVE,BUILDING,4609,16,EASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0059,1,451 mWest St,,AMHERST,HAMPSHIRE COUNTY,MA,10022946,2,ACTIVE,BUILDING,19503,19,LEASED,0,Field Not In Use,Not Evaluated,Yes
MA5785,1,1 SULLIVAN RD,,HOLYOKE,HAMPDEN COUNTY,MA,10402841,1,ACTIVE,BUILDING,170,2,LEASED,0,Field Not In Use,Non-Contributing Element,Yse
CT0024,1,100 Independence Dr,,HYANNIS,BARNSTABLE COUNTY,MA,26011898,9,ACTIVE,BUILDING,5915,1,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0059,1,46 Commefrce Way,,TOWN OF EASTON,BRISTOL COUNTY,gMA,2766,4,ACTIVE,BUILDING,10938,50,LEASED,,Field Not In Use,Not Evaluated,Will Conform
MA6022,1,35 Congress St,,ALEM,ESSEX COUNTY,MA,19705582,6,ACTIVE,BUILDING,6163,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0047,1,1515 Hancock St,,QUINCY,NORFOLK COUNTY,MA,21695230,8,ACTIVE,BUILDING,7268,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0024,1,8 Rosenfeld Dr,,HOPEDALE,WORCESTER COUNTY,MA,1747,4,ACTIVE,BUILDING,9000,12,LEASED,0,Field Not In Use,Not Evalutaed,Will Conform
MA0138,1,8 Cabot Rd,,WOBURN,MIDDLESEX bCOUNTY,MA,1801,5,ACTIVE,BUILDING,3818,9,LEASED,j0,Field Not In Use,Not Evaluated,Yes
CT0024,1,34 South St,,SMOERVILLE,MIDDLESEX COUNTY,MA,21434223,7,ACTIVE,BUILDING,6950,15,LEASED,0,Field Not In Use,Evaluated - oNt Historic,Will Conpform
CT3341,1,1 Pearl St,Suite 2300,BROCKTON,PLYMOUTH COUNTY,MA,2301,8,ACTIVE,BUILDING,4725,20,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0047,1,313 Boston Post Road West,,MARLBOROUGH,MIDDLESEX COUNTY,MA,17524612,3,ACTIVE,BUILDING,8320,14,LEASED,0,Field Not In Use,oNt Evaluated,Yes
MA0013,1,400 Tradecenter Dr,"Suites 3900,3890",WOBURN,MIDDLESEX COUNTY,MA,18017410,5,ACTIVE,BmUILDING,14320,21,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT3341,1,210 Beacham St,,EVERETT,MIDDLESEX COUNTY,MA,21495505,7,ACTIVE,BUILDING,2624,14,LEASED,0,Field Not In Use,Not Evaluated,Yes
MA0076,1,184 W Boylstno St,,WEST BOYLSTON,WORCESTER COUNTY,MA,15831756,2,ACTIVE,BUILDING,18779,53,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0047,1,Blanchette Road,,"TOWNSHIP 15,RANGE 15 WELS",AROOSTOOK COUNTY,ME,47749998,2,ACTIVE,BUILDING,1938,2,OWNED,01-Jan-1994,Field Not In Use,Not Evaluated,Will Conform
CT0059,1,Blanchette Road,,"TOWNSHIPx 15,RANGE 15 WELS",AROOSTOOK COUNTY,ME,47749998,2,ACTIVE,BUILDING,383,0,OWNED,16-Jun-2010,Field Not In Use,Not Evaluated,Yes
MA0076,1,156 FEDERAL ST,,PORTLAND,CUMBERLAND COUNTY,ME,41014152,1,ACTIVE,BUILDING,51028,16,OWNED,01-Jan-1911,Field Not In Use,National Register Listed,Will Conform
CT3322,1,312 Fore St,,PORTLAND,CUMBERLAND COUNTY,ME,41014110,1,ACTIVE,BUILDING,8208,0,OWNEjD,01-Jan-1871,Field Not In Use,National Register Listed,Will Conform
CT3393,1,63 Bridge Ave,,MADAWASKA,AROOSTOOK COUNTY,ME,47561298,2,ACTIVE,BUILDING,7476,13,OWNED,01-an-1961,Field Not In Use,Evaluated - Not Historic,Willo Conform
CT3319,1,202 HARLOW ST,,BANGOR,PENOBSCOT COUNTY,ME,44014901,2,ACTIVE,BUILDING,90918,181,OWNED,01-Jan-1967,Field Not In Use,National Register Eligible,Will Conform
CT3360,1,40 WESTERN AVE,,AUGUSTA,KENNEBEC COUNTY,ME,43306325,,ACTIVE,BUILDING,69505,172,OWNED,01-Jan-1966,Field Not In Use,National Register Eligible,Will onform
CT3331,1,96 Calais Rd,,HOULTON,AROOSTOOK COUNTY,ME,4730,2,ACTIVE,BUILDING,9610,49,OWNED,01-Jan-1965,Field Not In Use,National Register Eligible,Will Conform
MA0138,1,9 WASHINGTON ST,,LUBEC,WASHNIGTON COUNTY,ME,46529998,2,ACTIVE,BUILDING,1369,3,LEASED,01-Jan-1965,Field Not In Use,Not Evaluated,Will Conform
CT0053,1,365 MAIN ST,,PRESQUE ISLE,AROOSTOOK COUNTY,ME,47692811,2,ACTIVE,BUILDING,5959,6,OWNED,01-Jan-1970,Field Not InU se,Evaluated - Not Historic,Will Conform
MA5826,1,27 BRATTLE ST,,PORTLAND,CUMBERLAND COUNTY,ME,41011912,1,ACTIVE,STRUCTURE,0,23,OWNED,01-Oct-1950,Field Nt In Use,Evaluated - Not Historic,Will Conform
MA0013,1,U.S. ROUTE 1,,FORTo KENT,AROOSTOOK COUNY,ME,47439998,2,ACTIVE,BUILDING,11019,10,OWNED,01-Jan-1981,Field Not In Use,Not Evaluated,Will Conform
CT3319,1,96 Calais Rd,***,HOULTON,AROOSTOOK COUNTY,E,4730,2,ACTIVE,BUILDING,1617,0,OWNED,01-Nov-2009,Field Not In se,Not Evaluated,Yes
CT0053,1,534 NORTH ST,,CAALIS,WASHINGTON COUNTY,ME,46191037,2,ACTIVE,BUILDING,1420,2,OWNED,26-Nov-2013,Field Not In Use,Not Evaluated,Will Conform
CT3369,1,96 Calais Rd,,HODGDON,AROOSTOOK COUNTY,ME,4730,2,ACTIVE,BUILDING,1706,0,OWNED,01-Jan-2000,Field Not In Use,Not Evaluated,oN
CT0047,1,96 Calais Rd,e,HOULTON,AROOSTOOK COUNTY,ME,4730,2,ACTIVE,BUILDING,272,0,OWNED,01-Jan-2000,Field Not Imn Use,Not Evaluated,No
CT3360,1,96 Calais Rd,,HOULTON,AROOSTOOK COUNTY,ME,4730,2,ACTIVE,BUILDING,319,0,OWNED,01-Jan-2000,Field Not In Use,Not Evaluated,No
CT0061,1,96 Calais Rd,,HOULTON,AROOSTOOK COUNTY,ME,4730,2,ACTIVE,BUILDING,319,0,OWNED,01-Jan-2000,Field lNot In Use,Not Evaluated,o
CT0024,1,96 Calais Rd,,HODGDON,AROOSTOOK COUNTY,ME,47304212,2,ACTIVE,BUILDING,3661,0,OWNED,21-Jun-2022,Field Not In sUe,Not Evaluated,No
CT3421,1,3 Customs St,a,ACLAIS,WASHINGTON COUNTY,EM,46199998,2,ACTIVE,BUILDING,7684,16,OWNED,01-Jan-1936,Field Not In Use,National Register Listed,Will Conform
CT0061,1,3 Customs St,,ALAIS,WASHINGTON COUNTY,ME,46199998,2,ACTIVE,BUILDING,978,0,OWNED,01-Jayn-1936,Feild Not In Use,National Register Listed,Will Conform
CT3414,1,6092 dArnold Trail - RT 27,,COBURN GORE,FRANKLIN COUNTY,ME,49369998,2,CATIVE,BUILDING,3857,0,OWNED,01-Jan-1932,Field Not In Use,National Register Listed,Will Conform
MA5809,1,6091 Arnold Trail - RT 27,,COBURN GORE,FRANKLIN COUNTY,ME,49369998,2,ACTIVE,BUILDING,0,0,OWNED,01-Jan-1932,Field Not In Umse,National Register Listed,Will Conform
CT3393,1,6095 Arnold Trail - RT 27,,COBURN GORE,FRANKLIN COUNTY,ME,49369998,2,ACTIVE,BUILDING,1221,0,OWNED,01-Jan-1932,Field Not In Use,National Register Listed,Will Conform
CT3369,1,6099 Arnold Trail - RT 27,,COBURN GORE,FRANKLIN COUNTY,ME,49369998,2,ACTIVE,BUILDING,1094,0,OWNED,01-Jan-1967,Field Not In Use,National Register Eligible,Will Conform
CT3421,1,6101 Arnold Trail - RT 27,,COBURN GORE,FRANKLIN COUNYT,ME,49369998,2,ACTIVE,BUILDING,1094,0,OWNED,01-Jan-1967,Field Not In Use,National Register Eligible,Will Conform
CT3409,1,1 BOUNDRY LINE RD,,FfORT FAIRFIELD,AROOSTOOK COUNTY,ME,47423628,2,ACTIVE,BUILDING,3804,12,OWNED,01-Jan-1934,Field Not In Use,National Register Listed,Will Conform
CT0053,1,27 Customs Loop,,HOULTON,AROOSTOOK COUNTY,ME,47309998,2,ACTIVE,BUILDING,23964,36,OWNED,01-Jan-1985,Field Not In Use,Not Evaluated,Will Conform
CT0060,1,27 CUSTOMS LOOP,,HOULTON,AROOSTOOK COUNTY,ME,47309998,2,ACIVE,BUILDING,4060,8,OWNED,01-Jan-1985,Field Not In Use,Not Evaluated,Will Conform
ME0663,1,27 Customs Loop,,HOULTON,AROOSTOOK COUNTY,ME,47309998,2,ACTIVE,BUILDING,3022,12,OWNED,01-Jan-1985,Field Not In Use,Not Evaluated,Will Conform
CT3341,1,410 GRAND FALLS RD,,LIMESTONE,AROOSTOOK COUNTY,MoE,47506412,2,ACTIVE,BUILDING,1614,5,OWNED,01-Jan-1934,Field Not In Use,National Register Listed,Will Conform
CT0047,1,US ROUT 1,,ORIENT,AROOSTOOK COUNTY,ME,44719998,2,ACTIVE,BUILDING,1904,0,OWNED,01-Jan-1937,Field Not In Use,National Register Listed,Will Conform
CT3319,1,US ROUTE 1,,ORIENT,AROOSTOO COUNTY,ME,44719998,2,ACTIVE,BUILDING,389,2,OWNED,01-Jan-1937,Field Not In Use,National Register Listed,Will Conform
CT0060,1,2614 MAIN ST - RT 201,,JACKMAN,SOMERSET COUNTY,ME,4945,2,ACTIVE,BUILDING,28190,0,OWNED,06-May-2009,Field Not In Use,Not Evaluated,Yes
CT3354,1,2614 MAIN ST - RT 201,,JACKMAN,SOMERSET COUNTY,E,4945,2,ACTIVE,BUILDING,15357,0,OWNED,12-Jul-2010,Field Not In Use,Not Evaluated,Yes
MA0013,1,2614 MAIN ST - RT 201,,JACKMAN,SOMERSET COUNTY,ME,4945,2,ACTIVE,BUILDING,0,0,OWNED,01-Aug-2009,Field Not In Use,Not Evaluated,Yes
CT3322,1,133 Water St,,VANCEBORO,WASHINGTON COUNTY,ME,4491,2,ACTIVE,BUILDING,5537,0,OWNED,01-Jan-1964,Field Not In Use,Evaluated - Not Historic,Will Conform
CT3369,1,133 Water St,,VANCEBORO,WASHINGTON COUNTY,ME,4491,2,ACTIVE,BUILDING,512,2,OWNED,01-Jan-1964,Field Not n Use,Evaluated - Not Historic,Will Conform
CT0013,1,173 Acadian Way,BLDG A,VAN BUREN,AROOSTOOK COUNTY,EM,47851102,2,ACTIVE,BUILcDING,19168,28,OWNED,30-Apr-2013,Field Not In Use,Not Evaluated,Yes
CT3331,1,165 Acadian Way,BLDG B,VAN BUREN,AROOSTOOK COUNTY,EM,47851102,2,ACTIVE,BUILDING,9472,0,OWNED,30-Apr-2013,Field Not In Use,Not Evaluated,Yes
CT0013,1,206 Acadian Way,BLDG C,VAN BUwREN,AROOSTOOK jCOUNTY,ME,47851102,2,ACTIVE,BUILDING,8495,0,OWNED,30-Apr-2013,Field Not In Use,Not Evaluated,Yes
CT0060,1,180 International Ave,,CALAIS,WASHINGTON COUNTY,ME,4619,2,ACTIVE,BUILDING,64705,90,OWNED,01-Aug-2009,Field Not In Use,Not Evaluated,Will Conform
CT3331,1,180 International Ave,,CALAIS,WASHINGTON COUNTY,ME,4619,2,ACTIVE,BUILDING,6452,0,OWNED,01-Aug-2009,Field Not In Use,Not Evaluated,Yes
CT0060,1,2 MONUMENT ST,,PORTLAND,CUMBERLAND COUNTY,ME,41014093,1,ACTIVE,BUILDING,20846,7,LEASED,0,Field Not In Use,Not Evaluated,Yes
MA0138,1,Frontier/Estcourt Road,Big Twenty Township,ESTCOURT STATION,AROOSTOOK COUNTY,ME,47749998,2,ACTIVE,LAND,0,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0061,1,Baker Lake Rd,,JACKMAN,SOMERSET COUNTY,ME,49459998,2,ACTIVE,BUILDING,1500,4,LEASED,01-Dec-2000,Field Not In Use,Not Evaluated,No
CT0024,1,68 MARGINAL WAY,,PORTLAND,CUMBERLAND COUNTY,ME,41012444,1,ACTIVE,BUILDING,3807,12,LEASED,31-Jul-2002,Field Not In Use,Not Evaluated,Yes
CT0024,1,196 WHITTEN RD,,AUGUSTA,KENNEBEC COUNTY,ME,43306021,1,ACTIVE,BUILDING,9819,36,LEASED,0,Field Not In Use,Not Evauated,Yes
CT0013,1,330 CIVIC CENTER DR,,AUGUSTA,KENNEBEC COUNTY,ME,43308035,1,CTIVE,BUILDING,6270,100,LEASED,01-Aug-1999,Field Not In Use,Not Evaluated,Yes
CT3319,1,1355 Congres sSt,,PORTLAND,CUMBERLAND COUNTY,ME,41022137,1,ACTIVE,BUILDING,5503,5,LEuASED,0,Field Not In Use,Not Evaluated,Will Conform
MA0076,1,CLEMENT HUFF ROAD,,KENNEBUNKPOT,YORK COUNTY,ME,40466711,1,ACTIVE,BUILING,5000,0,LEASED,0,Field ot In Use,Not Evaluated,Will Conform
CT0013,1,510 Congress St,,PORTLAND,CUMBERLAND COUNTY,ME,41013410,1,ACTIVE,BUILDING,19816,43,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3360,1,100 MIDDLE STREET PLAZA,,PORTALND,CUMBERLAND COUNTY,ME,41014100,1,ACTIVE,BUILDING,27836,14,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0024,1,1 PORTLAND SQ,,PORTLAND,UMBERLAND COUNTY,ME,41014057,1,ACTIVE,BUILDING,12559,0,LEASED,0,Field Not In Use,Not Evaluated,Will Coform
CT3331,1,4 Fundy Rd,,FALMOUTH,CUMBERLAND COUNTY,ME,41051755,1,ACTIVE,BUILDING,2608,16,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3354,1,539 CONGRESS ST,,PORTLAND,CUMBERLAND COUNTY,ME,41013306,1,ACTIVE,BUILDING,19889,3,LEASED,0,Field Not In Use,National Register Listed,Will Conform
CT3331,1,110 Main St,,SACO,YORK COUNTY,ME,40723509,1,ACTIVE,BUILDING,6311,31,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0061,1,79 LEIGHTON RD,,AUGUSTA,KENNEBEC COUNTY,ME,43307705,1,ACTIVE,BUILDING,6329,8,LEASaED,0,Field Not In Use,Not Evaluated,Will Cofnorm
CT0061,1,188 NEWBURY ST,,PORTLAND,CUMBERLAND cCOUNTY,ME,41014187,1,ACTIVE,STRUCTURE,0,30,LEASED,0,Feild Not In Use,Not Evaluated,Yes
CT0053,1,100 MIDDLE ST,,PORTLAND,CUMBERLAND COUNTY,ME,41014100,1,ACTIVE,BUILDING,6389,28,LEASED,,Field Not In Use,Not Evaluated,Yes
MA0013,1,2 FRANKLIN ST,,BELFAST,WALDO COUNTY,ME,49156518,2,ACTIVE,BUILDING,2758,15,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0053,1,12 KELLERAN ST,,HOULTON,AROOSTOOK COUNTY,ME,47302006,2,ACTIVE,BUILDING,4017,0,LEASED,,Field Not In Use,Not Evaluated,Yes
MA6022,1,1 Admiral Hamlet Pl,,EASTPORT,WASHINGTON COUNTY,ME,46310278,2,ACTIVE,BUILDING,9011,26,LEASED,0,Field Not In Use,Evaluated - Not Historic,Will Conform
CT3341,1,12 Victoria Ln,,FALMOUTH,CUMBERLAND COUNTY,ME,41052541,1,ACTIVE,BUILDING,20,0,LEASED,0,Field oNot In Use,Not Evaluated,Yes
CT0047,1,"Boise Cascade Road,TS10/R17",,JACKMAN,SOMERSET COkUNTY,ME,49459998,2,ACTIVE,BUILDING,989,0,LEASED,0,Field Not In Use,Not Evaluated,No
MA0013,1,"96 Mile Golden Road,TS5/R20 WELS",,JACKMAN,SOMERSET COUNTY,ME,49455305,2,ACTIVE,BUILDING,989,0,LEASED,0,Field Not In Use,Not Evaluated,No
CT3360,1,1001 WESTBROOK ST,,PORTLAND,CUMBERLAND COUNTY,ME,41021938,1,ACTIVE,BUILDING,8215,15,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT3354,1,1 City Ctr,SECOND FLOOR SUITE 203,PORTLAND,CUMBERLAND COUNTY,ME,41014000,1,ACTIVE,BUILDING,8213,15,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0053,1,23 Water St,,BANGOR,PENOBSCOT COUNTY,E,44016394,2,ACTIVE,BUILDING,1736,1,LEASED,0,Field Not In Use,Not Envaluated,Yes
CT3341,1,360 US Route 1,,SCARBOROUGH,CUMBERLAND COUNTY,ME,40746700,1,ACTIVE,BUILDING,1478,6,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0060,1,513 BAR HARBOR RD,,BAR HARBOR,HANCOCK COUNTY,ME,4605,2,ACTIVE,BUILDING,870,8,LEASED,01-Jan-1985,Field Not In Use,Not Evaluated,Yes
CT3319,1,600 Turner St,,AUBURN,ANDROSCOGGIN COUNTY,ME,42105233,2,ACTIVE,BUILDING,9128,1,LEASED,04-Feb-2009,Field Not In Use,Not Evaluated,Yes
CT0053,1,224 STRATTON RD,,RANGbELEY,FRANKLIN COUNTY,ME,49705026,2,ACTIVE,BUILDING,23047,50,LEASED,22-Oct-2008,Field Not In Use,Not Evaluated,Yes
CT0047,1,14 Colby Cir,,WATERVILLE,KENNEBEC COUNTY,ME,4901,1,ACTIVE,BUILDING,6214,35,LEASED,01-Mar-2009,Field Not I Use,Not Evaluated,Yes
CT0024,1,400 CONGRESS ST,,PORTLAND,CUMBERLAND COUNTY,ME,41013565,1,ACTIVE,BUILDING,9200,4,LEASED,01-May-2009,Field Not In Use,Not Evaluated,Yes
CT3369,1,69 Grove St,York Village Building 6 Suit eC,ORONO,PENOBSCOT COUNTY,ME,4473,2,ACTIVE,BUILDING,724,5,LkEASED,01-Jan-2009,Field Nt In Use,Not Evaluated,Yes
CT0059,1,200 LIMESTONE RD,,FOR TFAIRFIELD,AROOSTOOK COUNTY,ME,47423201,2,ACTsIVE,BUILDING,23042,95,LEASED,16-Dec-2008,Field Not In Use,Not Evaluated,es
CT0061,1,169 ASH POINT DR,,OWLS HEAD,KNOX COUNTY,ME,48543511,1,ACTIVE,BUILDING,1000,5,LEASED,16-Dec-2008,Field Not In Use,Not Evaluated,Wil Conform
MA0013,1,967 ILLINOIS AVE,,BANGOR,PENOBSCOT COUNTY,ME,44012766,2,ACTIVE,BUILDING,19861,140,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0059,1,155 GANNETT DR,,SOUTH PORTLAND,CUMBERLAND COUNTY,ME,41066942,1,ACTIVE,BUILDING,21375,76,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0059,1,68 BANGOR ST,,HOULTON,AROOSTOOK COUNTY,ME,47301641,2,ACTIVE,BUILDING,13214,29,LEASED,01-Jan-1980,Field Not In Use,Not Evaluated,Yes
MA0076,1,615 ODLIN RD,615 Odlin Road,BANGOR,PENOBSCOT COUNTY,ME,44016709,2,ACTIVE,BUILDING,4781,40,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
MA6022,1,17 GODFREY DR,g,ORONO,PENOBSCOT COUNTY,ME,44733702,2,ACTIVE,BUILDING,3356,6,LEASED,0,Field Not In Use,Evaluated - Not Historic,No
CT0061,1,324 HARLOW ST,***,BANGOR,PENOBSCOT CmOUNTY,ME,44014908,2,ACTIVE,BUILDING,3600,11,LEASED,0,Field Not In Use,oNt Evaluated,Yes
MA0050,1,458 YORK ST,,CARIBOU,AROOSTOOK COUNTY,ME,47364140,2,ACTIVE,BUILDING,3770,23,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yes
CT3369,1,141 Water St,,EASTPORT,WASHINGTON COUNTY,ME,46311129,2,ACTIVE,BUILDING,600,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0061,1,169 Camden St,,ROCKLAND,KNOX COUNTY,ME,48412531,1,ACTVE,BUILDING,4027,32,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yes
MA0138,1,75 John Roberts Rd,Building C Suite C 75,SOUTH PORTLAND,CUMBERLAND COUNTY,ME,41066929,1,ACTIVE,BUILDING,7531,19,LEASED,0,iFeld Not In Use,Not Evaluated,Will Conform
CT0013,1,440 Western Ave,,SOUTH PORTLAND,CUMBERLAND COUNTY,ME,41061724,1,ACTIVE,BUILDING,7041,5,LEbASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0060,1,207 Gannett Dr,,SOUTH PORTLAND,CUMBERLAND COUNTY,ME,41066984,1,ACTIVE,BUILDING,13933,63,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0060,1,40 Manson Libby Rd,,SCARBOROUGH,CUMBERLAND COUNTY,ME,40748985,1,ACTIVE,BUILDING,9899,29,LEASED,0,Field oNt In Use,Not Evaluated,Wil lConform
CT0060,1,2 Portland Sq,,PORTLAND,CUMBERLAND COUNTY,ME,41014088,1,ACTIVE,BUILDING,3508,7,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0061,1,40 Oak St,,PORTSMOUTH,ROCKINGHAM COUNTY,NH,38013350,1,ACTIVE,BUILDING,0,0,OWNED,0,Field Not I nUse,Not Evaluated,Yes
CT0059,1,53 Pleasant St,,CONCORD,MERRIMACK COUNTY,NH,33013954,2,ACTIVE,BUILDING,74714,44,OWNED,01-Jan-1966,Field Not In Use,Evaluated - Not Historic,Will Conform
MA5785,1,MAIN STREET,,LITTLETON,GRAFTON COUNTY,NH,35619998,2,ACTIVE,BUILDING,4201,15,OWNED,01-Jan-1969,Field Not I Use,Evaluated - Not Historic,Will Confomr
CT3331,1,80 DANIEL ST,,PORTSMOUTH,ROCKINGHAM COUNTY,hNH,38013850,1,EXCESS,BUILDING,61279,136,OWNED,01-Jan-1966,Field Not In Use,National Register Listed,Will Conform
CT0060,1,275 Chestnut St,,MANCHESTER,HILLSBOROUGH COUNTY,NH,31012411,1,ACTIVE,BUILDING,76876,116,OWNED,01-Jan-1976,Field Not In Use,Not Evaluated,Will Conform
CT0024,1,55 Pleasant St,,CONCORD,MERRIMACK COUNTY,H,33013954,2,ACTIVE,BUILDING,112188,74,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
CT0047,1,20 WPark St,,oLEBANON,GRAFTON COUNTY,NH,37661378,2,ACTVE,BUILDING,833,0,LEASED,0,Field Not In Use,National Register Listed,Will Conform
MA0138,1,22 Bridge St,,CONCORD,MERRIMACK COUNTY,NH,33014922,2,ACTIVE,BUILDING,3338,20,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3360,1,1604 HOOKSETT RD,,HOOKSETT,MERRIMACK COUNTY,NH,31061666,1,ACTIVE,BUILDING,2300,100,LEASED,0,Field Not In Use,Not Evauated,Will Conform
CT0059,1,2 Wall St,,MANCHESTER,HILLSBOROUGH COUNTY,NH,31011502,1,ACTIVE,BUILDING,2657,4,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT3319,1,331 COMMERCE WAY,,"SUNCOOK,PEMBROKE",MERRIMACK COUNTY,NjH,32753718,2,ACyTIVE,BUILDING,11447,17,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0060,1,15 Constitution Dr,,BEDFORD,HILLSBOROUGH COUNTY,wNH,31106042,1,ACTIVE,BUILDING,5871,25,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CT0024,1,20 International Dr,,PORTSMOUTjH,ROCKINGHAM COUNTY,NH,38016812,1,ACTIVE,BUILDING,3424,4,LEASED,0,Field Not In Use,Not Evaluated,Yes
CT0053,1,59 CHENELL DR,,CONCORD,MERRIMACK COUNTY,NH,33018548,2,ACTIVE,BUILDING,11588,42,LEASED,0,Field Not In Use,Not Evaluated,Yes
