year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000038,Coast Plaza Hospital,Los Angeles,10,0,0.042,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000021,Coastal Communities Hospital,Orange,92,0,0.53,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000114,College Medical Center,Los Angeles,3,0,0.018,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000259,Colusa Regional Medical Center,Colusa,3,0,0.014,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000082,Community Hospital Long Beach,Los Angeles,1,0,0.023,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000040,Community Hospital of Huntington Park,Los Angeles,3,0,0.016,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000082,Community Hospital of San Bernardino,San Bernardino,50,0,0.335,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000137,Community Hospital of The Monterey Peninsula,Monterey,67,1,0.399,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,50000014,Community Memorial Hospital - San Buenaventura,Ventura,247,0,1.944,0.0,No Difference,0.0,1.54,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000101,Community Regional Medical Center,Fresno,220,4,1.534,2.608,No Difference,0.83,6.29,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000195,Contra Costa Regional Medical Center,Contra Costa,80,0,0.743,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000006,Corona Regional Medical Center,Riverside,95,0,0.565,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000117,Dameron Hospital,San Joaquin,31,0,0.231,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000008,Desert Regional Medical Center,Riverside,154,1,1.355,0.738,No Difference,0.04,3.64,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240001330,Desert Valley Hospital,San Bernardino,16,0,0.133,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000118,Doctors Hospital of Manteca,San Joaquin,19,0,0.201,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000188,"Doctors Hospital of West Covina, Inc.",Los Angeles,13,0,0.068,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122,Doctors Medical Center,Stanislaus,120,2,1.03,1.943,No Difference,0.33,6.42,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,110001204,Doctors Medical Center - San Pablo,Contra Costa,1,0,0.01,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000139,Dominican Hospital,Santa Cruz,73,0,0.516,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930001709,Earl & Loraine Miller Children's Hospital,Los Angeles,4,0,0.075,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000053,East Los Angeles Doctors Hospital,Los Angeles,22,0,0.189,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000183,Eden Medical Center,Alameda,42,0,0.312,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000011,Eisenhower Medical Center,Riverside,53,0,0.368,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70001351,El Camino Hospital,Santa Clara,442,1,3.269,0.306,No Difference,0.02,1.51,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000136,El Camino Hospital Los Gatos,Santa Clara,164,0,1.176,0.0,No Difference,0.0,2.55,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,90000040,El Centro Regional Medical Center,Imperial,32,0,0.236,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000125,Emanuel Medical Center,Stanislaus,51,0,0.378,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000054,Encino Hospital Medical Center,Los Angeles,2,0,0.01,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000013,Enloe Medical Center - Esplanade,Butte,3,0,0.02,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000019,Fairchild Medical Center,Siskiyou,10,0,0.083,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000005,Feather River Hospital,Butte,51,0,0.334,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,28,0,0.199,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,197,1,1.288,0.776,No Difference,0.04,3.83,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,110000008,Frank R. Howard Memorial Hospital,Mendocino,8,0,0.042,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,50000016,French Hospital Medical Center,San Luis Obispo,13,0,0.104,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40001397,Fresno Heart and Surgical Hospital,Fresno,2,0,0.022,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000254,Fresno Surgical Hospital,Fresno,36,0,0.246,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000058,Garden Grove Hospital and Medical Center,Orange,49,0,0.394,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000032,Gardens Regional Hospital and Medical Center,Los Angeles,33,0,0.285,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000058,Garfield Medical Center,Los Angeles,128,1,0.712,1.404,No Difference*,0.04,7.83,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000141,George L. Mee Memorial Hospital,Monterey,4,0,0.036,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000059,Glendale Adventist Medical Center,Los Angeles,94,1,0.448,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000093,Glendale Memorial Hospital and Health Center,Los Angeles,36,0,0.302,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000060,Glendora Community Hospital,Los Angeles,1,0,0.006,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000006,Glenn Medical Center,Glenn,1,0,0.012,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000068,"Good Samaritan Hospital, Los Angeles",Los Angeles,44,0,0.35,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000153,"Good Samaritan Hospital, San Jose",Santa Clara,229,5,1.588,3.149,High,1.15,6.98,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000062,Greater El Monte Community Hospital,Los Angeles,8,0,0.028,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,80000045,Grossmont Hospital,San Diego,174,1,1.093,0.915,No Difference,0.05,4.51,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000142,Hazel Hawkins Memorial Hospital,San Benito,13,0,0.098,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000012,Hemet Valley Medical Center,Riverside,86,0,0.819,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000063,Henry Mayo Newhall Hospital,Los Angeles,71,1,0.45,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000014,Hi-Desert Medical Center,San Bernardino,23,0,0.15,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000034,Highland Hospital,Alameda,96,0,1.143,0.0,No Difference,0.0,2.62,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60001022,Hoag Hospital Irvine,Orange,16,1,0.143,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000014,Hoag Memorial Hospital Presbyterian,Orange,281,2,2.104,0.95,No Difference,0.16,3.14,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000065,Hollywood Presbyterian Medical Center,Los Angeles,67,0,0.55,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000015,Huntington Beach Hospital,Orange,2,0,0.02,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000026,Huntington Memorial Hospital,Los Angeles,285,1,2.066,0.484,No Difference,0.02,2.39,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000017,John F. Kennedy Memorial Hospital,Riverside,18,0,0.138,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000196,John Muir Medical Center-Concord Campus,Contra Costa,65,1,0.524,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000187,John Muir Medical Center-Walnut Creek Campus,Contra Costa,433,3,2.365,1.269,No Difference,0.32,3.45,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,17,0,0.245,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,630011203,"Kaiser Foundation Hospital, Antioch",Contra Costa,66,0,0.631,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930001543,"Kaiser Foundation Hospital, Baldwin Park",Los Angeles,135,0,1.228,0.0,No Difference,0.0,2.44,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,233,2,2.15,0.93,No Difference,0.16,3.07,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000024,"Kaiser Foundation Hospital, Fontana",San Bernardino,96,0,1.009,0.0,No Difference,0.0,2.97,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140001086,"Kaiser Foundation Hospital, Fremont",Alameda,45,0,0.531,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000949,"Kaiser Foundation Hospital, Fresno",Fresno,9,0,0.099,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000072,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,150,1,1.343,0.745,No Difference,0.04,3.67,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000973,"Kaiser Foundation Hospital, Manteca",Stanislaus,40,0,0.466,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,630011959,"Kaiser Foundation Hospital, Moreno Valley",Riverside,45,0,0.325,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Alameda,114,0,1.452,0.0,No Difference,0.0,2.06,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,630013398,"Kaiser Foundation Hospital, Ontario",San Bernardino,16,0,0.12,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Orange,119,2,0.991,2.018,No Difference*,0.24,7.29,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Orange,185,1,1.26,0.794,No Difference,0.04,3.92,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000050,"Kaiser Foundation Hospital, Panorama City",Los Angeles,79,0,0.689,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,20,0,0.209,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000707,"Kaiser Foundation Hospital, Riverside",Riverside,176,0,1.707,0.0,No Difference,0.0,1.76,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30001370,"Kaiser Foundation Hospital, Roseville",Placer,132,2,1.088,1.838,No Difference,0.31,6.07,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000130,"Kaiser Foundation Hospital, Sacramento",Sacramento,296,1,2.79,0.358,No Difference,0.02,1.77,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,80000144,"Kaiser Foundation Hospital, San Diego",San Diego,134,1,1.134,0.882,No Difference,0.04,4.35,
