OBJECTID,PlanYear,DensityType,Shape__Area,Shape__Length
2543,0,2,53237.3604125977,1215.11437963644
2544,0,2,54682.8557739258,1287.49017138787
2545,0,2,45062.6811523438,1140.17363832929
2546,0,2,69821.1632080078,1525.86437100261
2547,0,2,117119.276367188,2666.78827955141
2548,0,4,152158.497009277,1827.72753874657
2549,0,2,147209.844909668,3255.20536079157
2550,0,3,114637.084228516,2179.86491229983
2551,0,2,126686.536865234,2436.21475348661
2552,0,3,84830.7766113281,1204.03749495836
2553,0,2,107381.065734863,2141.8199309162
2554,0,2,30334.3807373047,775.913089526562
2555,0,2,67204.4312133789,1593.43094116129
2556,0,2,82372.8636474609,1177.60910937945
2557,0,2,73295.7426147461,1594.17363891052
2558,0,2,48855.7255249023,1329.84250838127
2559,0,3,78078.9926147461,1134.35609464621
2560,0,3,91720.5961303711,1952.172318627
2561,0,0,146630.732788086,3363.50608337821
2562,0,2,70969.9077148438,1566.09730987902
2563,0,4,333576.608825684,2866.28424665355
2564,0,2,109796.821228027,1934.99847837869
2565,0,2,88563.1253662109,1228.66863128233
2566,0,2,45193.0527954102,1098.07359395516
2567,0,2,72904.1875610352,1393.55716929237
2568,0,2,124183.040710449,2464.73661226457
2569,0,2,156620.055725098,2773.15262206174
2570,0,2,65916.0072631836,1444.30190926239
2571,0,4,13724.6067504883,460.5652933854
2572,0,2,145152.384643555,3035.48770389775
2573,0,0,252920.042785645,3552.24142912313
2574,0,2,289800.240600586,5269.30915688959
2575,0,2,137370.667541504,2827.62667850819
2576,0,2,61286.4537353516,1363.56484081406
2577,0,2,86143.0469970703,1802.19040681836
2578,0,0,78533.2313232422,1731.36282390812
2579,0,3,71762.6560668945,1653.62116088334
2580,0,4,59969.5545654297,1400.36023321854
2581,0,2,88929.7777099609,1821.61935930403
2582,0,3,62368.0266113281,1396.69332604001
2583,0,3,83914.2268676758,1167.04949301455
2584,0,2,96467.6030883789,2183.92919482081
2585,0,2,47275.7788085938,1065.42518352999
2586,0,2,95891.7655029297,1833.19619496388
2587,0,2,60718.0483398438,1245.62440701257
2588,0,2,2783891.04614258,10643.7751263211
2589,0,2,83445.1888427734,1775.31645527056
2590,0,2,36491.9261474609,891.155436233484
2591,0,2,188668.845214844,3414.91696512274
2592,0,0,74870.7559814453,1710.56012070406
2593,0,3,443190.627075195,2703.26570342261
2594,0,2,115511.301940918,2237.55842746974
2595,0,2,69373.5469970703,1522.34955376449
2596,0,2,19121.6115112305,543.305625323634
2597,0,2,43338.3734741211,1104.53156248371
2598,0,2,60222.7988891602,1351.48083784795
2599,0,4,25509.1553955078,652.414432947811
2600,0,2,30772.8313598633,773.168780607325
2601,0,6,2696074.27587891,13030.1221681254
2602,0,3,97892.940246582,1515.0988952243
2603,0,2,90807.3225097656,1956.99678296682
2604,0,4,67499.2456665039,1611.61199832339
2605,0,4,54939.6641845703,1280.78394552271
2606,0,2,124355.198364258,2463.71703136759
2607,0,4,461646.827087402,3142.57903978012
2608,0,2,129480.51953125,2608.3364535562
2609,0,4,119322.246520996,2005.58514008522
2610,0,2,67264.3350830078,1426.71438021541
2611,0,4,29240.6724853516,709.892802847851
2612,0,2,75579.341003418,1782.87243714447
2613,0,2,90579.7188720703,1853.57351470433
2614,0,2,67157.4864501953,1427.95054462345
2615,0,2,212215.95300293,1869.39205310252
2616,0,2,20713.5048828125,598.424979661688
2617,0,2,166334.73046875,3202.93185363943
2618,0,2,96450.3827514648,2192.4376497109
2619,0,4,66952.604309082,1134.48781691412
2620,0,3,387237.563781738,2503.74352610235
2621,0,2,87356.081237793,1582.56394663246
2622,0,2,55636.9061889648,1215.47581366289
2623,0,0,156105.553039551,2042.18149522158
2624,0,4,363355.579345703,2384.49364442191
2625,0,2,50681.7962036133,1126.657717112
2626,0,2,186130.640136719,3543.35774556377
2627,0,2,73335.3486328125,1380.39698077405
2628,0,2,19827.1362915039,607.258344967249
2629,0,3,58075.1291503906,1272.14995824816
2630,0,2,94143.3638916016,2020.73428688937
2631,0,4,178905.696472168,1821.68814935047
2632,0,0,66578.5014648438,1202.56409739735
2633,0,2,80935.9621582031,1210.77086508776
2634,0,1,354960.525268555,2852.64551726358
2635,0,2,56417.0377197266,1270.48028482117
2636,0,2,201550.519287109,7843.95153685346
2637,0,4,203333.284667969,2056.54150134505
2638,0,2,50243.0526123047,1120.16883436023
2639,0,0,83804.2081298828,1908.52758008493
2640,0,3,657241.506103516,3686.76909679172
2641,0,2,47474.8162231445,1059.26014114026
2642,0,2,150322.147094727,2942.71723037466
2643,0,3,436452.658874512,2659.80963149234
2644,0,2,107482.726196289,2335.5651262589
2645,0,2,55522.5935058594,1271.39581208979
2646,0,2,142653.67767334,1737.4038761669
2647,0,3,175704.253723145,1904.80755255722
2648,0,2,47284.0789794922,1093.35396042333
2649,0,2,84431.1536865234,1702.00183816711
2650,0,2,120264.399475098,2342.24466736897
2651,0,2,116914.399108887,2662.43051410813
2652,0,2,67374.9835205078,1503.49674267843
2653,0,2,114592.901916504,2264.17366129124
2654,0,4,120414.189819336,1408.59195810674
2655,0,2,105658.369750977,1763.42469631227
2656,0,0,79353.7835083008,1835.20057096189
2657,0,0,64547.0326538086,1539.11047663984
2658,0,2,49072.7324829102,1118.02822571389
2659,0,2,102337.973937988,1360.54642162941
2660,0,2,286300.731506348,3921.75247487514
2661,0,2,56151.5364990234,1190.78125256744
2662,0,2,63402.3837280273,1530.75358211681
2663,0,2,150008.232666016,2926.33361645723
2664,0,2,96091.4990844727,1857.72823908433
2665,0,2,297298.008666992,4853.92011102269
2666,0,0,185020.75390625,2878.76974647918
2667,0,2,91475.0254516602,1857.06059933636
2668,0,2,128662.299621582,2408.04032630458
2669,0,2,68394.4678344727,1405.91030798303
2670,0,2,63293.7020874023,1424.34950583626
2671,0,0,84183.9213867188,1169.59405400045
2672,0,0,68376.8021850586,1217.20177762968
2673,0,6,345700.39630127,3056.35204944434
2674,0,2,47731.4635620117,1104.49890613066
2675,0,3,574901.887329102,3446.03491226886
2676,0,2,112833.032531738,1434.49370191808
2677,0,2,113844.357177734,2222.59411234054
2678,0,0,154748.963806152,1573.76255704308
2679,0,2,105742.985046387,2058.27866686279
2680,0,2,94086.642578125,1888.24978458892
2681,0,4,27765.9141845703,658.870712336355
2682,0,2,67205.2299804688,1593.44595851848
2683,0,0,120022.293273926,2696.03662409946
2684,0,2,127827.457702637,2699.82884339369
2685,0,2,66274.3256835938,1587.69884040289
2686,0,2,79007.860168457,1624.11949686941
2687,0,2,159229.619995117,3055.99021636216
2688,0,1,175727.659667969,1825.38644560683
2689,0,0,48296.6698608398,967.634435566079
2690,0,2,73133.6489868164,1476.71302174389
2691,0,0,89971.1799316406,1499.77660251898
2692,0,2,186507.430847168,3741.02925355071
2693,0,3,158676.447570801,1900.4359768454
2694,0,2,61995.4921875,1363.50174725244
2695,0,2,168248.946777344,3174.05883074863
2696,0,4,25259.4135131836,658.323904863127
2697,0,2,44355.4038696289,1031.15206144015
2698,0,2,54048.1918334961,922.926223702605
2699,0,3,85811.0473632813,1904.04501593178
2700,0,2,145369.979797363,2822.59628026684
2701,0,0,75266.4760131836,1127.66654433827
2702,0,2,82316.9362792969,1786.95313405757
2703,0,4,43465.8906860352,998.399222862536
2704,0,0,34615.0377807617,898.792003955286
2705,0,2,98018.3322753906,1257.65291548828
2706,0,1,267741.91986084,2969.75522021874
2707,0,2,227833.963806152,3747.35629709757
2708,0,2,233955.612548828,4467.60339335961
2709,0,2,110961.64074707,2251.8064152418
2710,0,2,60265.2262573242,1396.71665527125
2711,0,2,65545.8293457031,1570.5758862445
2712,0,2,118198.304748535,2357.31092516089
2713,0,2,58279.0521240234,1414.63364107279
2714,0,2,95585.4508666992,1944.22479079397
2715,0,2,41251.8046875,1017.73508234773
2716,0,0,34806.8311157227,779.015412657641
2717,0,2,108379.085876465,2428.59925626791
2718,0,1,239820.044921875,2241.24741561896
2719,0,0,64720.1869506836,1371.26360781265
2720,0,4,712255.24822998,3270.60465106385
2721,0,2,24401.1524658203,664.333592967707
2722,0,2,146488.810180664,1558.57618938482
2723,0,0,191698.691650391,2806.46593510536
2724,0,2,242945.773376465,4147.18326206719
2725,0,3,1545647.28125,4931.10873349084
2726,0,2,95493.5891113281,1895.82310849502
2727,0,2,219697.266845703,2335.08228504204
2728,0,4,138870.711730957,1508.43336484777
2729,0,2,92142.6328735352,2273.00598276196
2730,0,2,134143.411132813,2800.97937959941
2731,0,6,33820.8341064453,737.932850403855
2732,0,2,171150.528015137,3625.13421489323
2733,0,2,152630.526672363,1796.67665444149
2734,0,6,857904.847412109,4534.46761108717
2735,0,4,2230017.3270874,8200.89072033873
2736,0,2,80365.255065918,1678.87534391349
2737,,7,66843.5164794922,1034.19155569505
2738,0,2,137405.597961426,2717.39058207296
2739,0,2,124593.005737305,2643.84412468995
2740,0,1,473418.846008301,3169.11254659743
2741,0,2,150156.88659668,2881.36068373541
2742,0,2,45455.2498168945,1070.52736347757
2743,0,0,61387.5625610352,1200.52560451037
2744,0,2,48163.2375488281,1142.35587891287
2745,0,2,93646.2288818359,1771.8680706552
2746,0,2,240622.011230469,2987.36086343034
2747,0,2,109525.532043457,1912.71795048546
2748,0,2,101395.815795898,1917.48726256443
2749,0,2,49527.8337402344,1120.76473625881
2750,0,2,222180.737426758,4017.61265441687
2751,0,4,25349.5485229492,637.990055409943
2752,0,2,50672.2525024414,1093.19105144321
2753,0,2,169112.145690918,3389.00904254533
2754,0,2,128142.020263672,2536.64141519847
2755,0,2,62998.6819458008,1357.5740112468
2756,0,2,150384.630981445,2932.79210623
2757,0,2,37409.5609130859,870.369118380298
2758,0,2,52065.1012573242,1280.46265120665
2759,0,3,127623.691040039,1992.54589202918
2760,0,3,365486.361877441,2407.32321894115
2761,0,2,167875.803100586,3402.43997943743
2762,0,2,82204.8060913086,1788.54172790329
2763,0,3,364062.864196777,2463.26522331742
2764,0,4,758121.109130859,3797.58186826364
2765,0,0,180334.695068359,3169.75778016428
2766,0,0,60641.6444702148,1216.10277104064
2767,0,2,145871.175354004,1737.7808209278
2768,0,0,58868.069519043,999.745813462251
2769,0,0,12675.813293457,443.341779055215
2770,0,2,206866.589233398,2707.11812906303
2771,0,7,287901.292602539,3656.46901177744
2772,0,2,61066.5664672852,1328.2365023243
2773,0,2,126472.283996582,2807.28155362023
2774,0,2,66977.7799072266,1435.80325141192
2775,0,2,51376.0472412109,1067.50171744397
2776,0,6,184337.776855469,2566.26342547591
2777,0,2,110591.959777832,2209.0061920129
2778,0,4,175678.426940918,1868.29600334053
2779,0,0,25741.6135864258,720.767043833462
2780,0,2,61365.6246948242,1374.34751999237
2781,0,2,102392.08581543,2072.88909165085
2782,0,2,50011.8745727539,1123.80061397703
2783,0,2,142006.090576172,2550.30089104537
2784,0,2,759095.789611816,8905.82414776188
2785,0,2,156351.33972168,3046.70694136499
2786,0,2,54288.4896240234,1170.17706396815
2787,0,2,24641.4643554688,665.971870732742
2788,0,2,38024.1898193359,895.797376403221
2789,0,2,147282.427856445,2727.96101662264
2790,0,2,68847.6997680664,1051.16051545224
2791,0,2,58563.3251953125,1261.0062553078
2792,0,2,305978.494384766,4371.56313782024
2793,0,3,340060.766174316,2875.40303223253
2794,0,1,284421.031311035,2538.41291884464
2795,0,2,75935.6993408203,1436.36897065769
2796,0,2,134452.875427246,2325.7413091872
2797,0,7,148200.403503418,1799.18228608758
2798,0,2,116042.041015625,2604.58801232415
2799,0,2,77765.3739624023,1693.5519151144
2800,0,2,119544.895507813,2430.25963894505
2801,0,7,905141.985656738,5686.48086215918
2802,0,3,88255.681640625,1309.1066178559
2803,0,0,48227.3348999023,938.833241192192
2804,0,2,171449.699890137,3360.69213992092
2805,0,2,315998.536743164,2373.05472253813
2806,0,2,45927.2739257813,1040.28519800411
2807,0,2,50233.4552612305,1019.48685104336
2808,0,2,118703.721313477,2072.94379559504
2809,0,0,62981.3159790039,1179.82281530753
2810,0,2,189702.351135254,3279.69291225817
2811,0,0,424129.336730957,3408.55926487817
2812,0,2,173946.132385254,3501.26581409632
2813,0,4,14748.9271850586,482.475904723983
2814,0,2,274045.663757324,2603.28848980194
2815,0,0,81830.5033569336,1870.08480877898
2816,0,3,108703.823120117,2212.50000526547
2817,0,2,19164.2550048828,553.037879887909
2818,0,2,93149.8670043945,1810.62409413487
2819,0,2,62487.5571289063,1472.20858947364
2820,0,0,33114.3739013672,781.107031701755
2821,0,7,293269.25402832,2242.57651698139
2822,0,4,737550.721435547,3711.97911824332
2823,0,2,253287.600524902,4274.02286485715
2824,0,2,196760.611083984,3596.8005884904
2825,0,3,489662.63659668,5970.10782687719
2826,0,2,135446.544799805,2430.85333245062
2827,0,2,44220.4691772461,817.181228118791
2828,0,3,394242.135986328,2557.99994114589
2829,0,2,206272.181762695,2004.44489121271
2830,0,4,533679.996032715,2974.31149150866
2831,0,2,116727.106689453,2210.41272997084
2832,0,2,134471.501647949,2739.10834473787
2833,0,2,159399.903442383,3271.82179550297
2834,0,1,343496.272216797,3602.51761648561
2835,0,2,45413.586730957,1088.26695364656
2836,0,2,87025.0913696289,1771.60622859337
2837,0,7,577432.692810059,3562.51910977787
2838,0,2,120474.315429688,1536.62606452145
2839,0,3,78917.8995361328,1191.99255678203
2840,0,2,22059.2489013672,586.32402591992
2841,0,2,1496.82458496094,193.527486901999
2842,0,2,96726.9453735352,1942.61754128799
2843,0,4,1109203.13946533,4720.51881950361
2844,0,2,132126.639404297,2531.44576007321
2845,0,3,146611.721069336,2914.21713459674
2846,0,2,85638.6931152344,1756.4123345124
2847,0,2,46366.3759155273,1045.12111537484
2848,0,2,116213.272033691,2235.9666719119
2849,0,3,98939.7178344727,1280.04687502645
2850,0,6,30377.4160766602,814.897861460984
2851,0,2,54338.4950561523,1277.46504361731
2852,0,2,434535.442626953,4324.32724043071
2853,0,0,119965.296508789,2694.78623738325
2854,0,2,96426.8131103516,1842.97937795229
2855,0,7,134209.844665527,1974.2318245335
2856,0,0,54940.9985351563,1101.45149167459
2857,0,4,94505.8824462891,1372.98737712547
2858,0,2,98457.2725830078,1296.80606061637
2859,0,2,34946.716796875,810.611145047002
2860,0,1,1543293.76177979,6282.00395944683
2861,0,2,53519.1542358398,1151.47258235736
2862,0,4,501687.591918945,3431.54769432103
2863,0,3,17357.5921020508,528.165444613996
2864,0,2,134340.014282227,2652.57252618826
2865,0,2,402433.63458252,3672.72049441702
2866,0,2,67280.3921508789,1606.19669509897
2867,0,2,72658.2730102539,1543.98499606171
2868,0,2,85840.9569702148,1755.19461437175
2869,0,0,120558.981933594,2518.80224511949
2870,0,0,53510.2414550781,1066.99778378066
2871,0,4,22101.4914550781,599.906597383759
2872,0,2,224609.694580078,2347.53953653311
2873,0,2,124725.996154785,2190.03743038363
2874,0,2,167005.715087891,1965.79151943748
2875,0,2,62525.9000244141,1353.93609935102
2876,0,2,128663.684204102,2623.70944563152
2877,0,1,185929.9453125,2369.86523396837
2878,0,2,61267.2705078125,1372.62037240949
2879,0,2,61045.7569580078,1368.36219825174
2880,0,7,215266.375793457,3025.74323776976
2881,0,0,106140.770507813,2557.82690479516
2882,0,2,65504.4201660156,1446.91750673477
2883,0,2,133106.158752441,2844.68968362982
2884,0,2,284054.086914063,2749.48369716158
2885,0,3,217578.044677734,3128.8669990522
2886,0,2,116248.412658691,1553.64690400416
2887,0,2,23299.7887573242,647.91722269071
2888,0,2,78010.3671875,1679.3644132505
2889,,4,284364.18963623,2831.30989915143
2890,0,2,157777.118774414,2094.08179710245
2891,0,3,472326.432128906,2945.55495740858
2892,0,2,168933.259155273,2767.85399788525
2893,0,2,118016.586914063,2350.62369029004
2894,0,2,63034.5563354492,1361.11007566772
2895,0,2,48884.631652832,1099.50516918087
2896,0,0,235926.754699707,3176.13473629717
2897,0,2,63931.2541503906,1393.49694897518
2898,0,0,57119.6213989258,981.194032460194
2899,0,4,66944.3295288086,1134.41090080476
2900,0,2,60766.233581543,1409.49823376978
2901,0,2,48777.1549072266,1098.2425023429
2902,0,2,98766.6879272461,2080.45561069108
2903,0,2,85633.161315918,1170.21204602039
2904,0,0,74870.6112670898,1710.56059702585
2905,0,4,64381.0670776367,1215.10553941697
2906,0,2,101053.328979492,2122.59223797332
2907,0,2,56516.1768798828,1272.77655014213
2908,0,0,181953.401855469,1788.96809517424
2909,0,3,141873.37902832,1832.6691529683
2910,0,0,56065.0682983398,1394.18342901862
2911,0,0,182066.148071289,1797.8868649301
2912,0,0,98145.6173095703,1830.63952095953
2913,0,4,71814.1610717773,1118.32952869528
2914,0,3,540608.032531738,3363.8863005656
2915,0,2,46162.283203125,1046.70099908507
2916,0,2,338317.555786133,6328.44186105671
2917,0,4,78924.6798095703,1605.05736185092
2918,0,2,201024.338989258,3843.28962936493
2919,0,2,37089.5895385742,928.253396668581
2920,0,2,63568.6955566406,1389.26634981539
2921,0,2,105489.146728516,2010.97724905473
2922,0,0,110341.799133301,2270.59972580355
2923,0,0,90210.9346313477,2011.20618597856
2924,0,3,366917.084350586,2613.68843564462
2925,0,2,115292.801452637,2734.60203940998
2926,0,2,230367.870239258,2597.08155639936
2927,0,1,247400.354736328,3587.95894498309
2928,0,2,11396.3137817383,403.471084218218
2929,0,2,149199.211303711,2727.75360553856
2930,0,2,46379.2561035156,1042.85250901789
2931,0,2,32488.2359619141,821.845240915217
2932,0,2,79414.9011230469,1612.96877482757
2933,0,3,418698.312744141,3197.53044593126
2934,0,2,107822.100158691,2242.14555352098
2935,0,0,79700.364440918,1602.07516875519
2936,0,2,247223.030883789,3117.7122411387
2937,0,2,81170.3771972656,1184.9535717025
2938,0,2,86883.6744995117,1826.17970451197
2939,0,0,10348.5348510742,488.895472885126
2940,0,0,50643.4305419922,1126.89730229235
2941,0,2,58901.8223266602,1328.76729676604
2942,0,3,54782.1172485352,1048.09848515816
2943,0,2,8508.17578125,382.567694626411
2944,0,2,54689.8424682617,1338.23356220439
2945,0,2,37495.9578857422,910.953720725811
2946,0,2,123533.491577148,2429.17405755296
2947,0,2,97099.8350219727,1863.16229840292
2948,0,2,146308.461486816,1617.64623709231
2949,0,2,115748.298461914,2310.040171611
2950,0,2,89309.3439941406,1893.07943123871
2951,0,2,59161.6338500977,1284.78429609881
2952,0,2,309291.853271484,10849.5722507356
2953,0,2,108913.054443359,2138.93221070448
2954,0,0,93559.7418823242,2138.31496730707
2955,0,3,96921.7621459961,2228.03342050716
2956,0,4,544506.072692871,3639.29764571365
2957,0,4,295333.766601563,2922.23474622096
2958,0,1,345115.85559082,2660.75404578867
2959,0,2,30421.3817749023,785.427929711436
2960,0,2,14096.0778198242,480.980930252153
2961,0,2,62595.4748535156,1384.72598073004
2962,0,3,217284.979492188,2164.71123222057
2963,0,2,15503.2775268555,494.762526321491
2964,0,2,38565.106262207,866.95089994177
2965,0,2,65990.0040283203,1495.50437021678
2966,0,3,26060.799621582,735.72219389126
2967,0,2,193968.58404541,2604.68577170003
2968,0,0,138021.314208984,1718.84956879924
2969,0,3,52048.7987670898,1120.68012583729
2970,0,2,135446.488464355,1577.48122365557
2971,0,2,287123.086730957,3418.57910440477
2972,0,2,85187.2081298828,1761.73544647016
2973,0,0,157428.362548828,3119.90466896817
2974,0,2,50733.7666015625,1129.19913299086
2975,0,2,135986.96295166,2957.75608723867
2976,0,2,131959.57824707,2601.15026305136
2977,0,4,66789.4477539063,1125.8890153892
2978,0,2,356863.050720215,3532.12964237656
2979,0,2,43270.3457641602,993.313031831278
2980,0,6,70622.9188842773,1238.54176949822
2981,0,2,113652.222900391,2729.34146410357
2982,0,6,218197.119750977,2024.37594897256
2983,0,2,28962.5682373047,753.790644441446
2984,0,2,66301.0554199219,1407.21674130283
2985,0,2,9124.55426025391,386.41614781918
2986,0,1,622815.054199219,3923.82588816886
2987,0,2,107445.016052246,1418.41174060299
2988,0,0,53366.4067382813,1142.84685657121
2989,0,4,73937.7546386719,1187.09586840861
2990,0,0,32759.5006713867,868.169746549666
2991,0,4,959257.081176758,4575.26919042426
2992,0,2,72339.3135986328,1565.99646779277
2993,0,2,97788.9022216797,1976.08820738222
2994,0,4,859935.985595703,3843.40672141871
2995,0,2,121420.353637695,2614.66771344636
2996,0,2,166729.997131348,3138.7657540897
2997,0,2,249591.139160156,4882.96746636543
2998,0,2,67623.2961425781,1614.56274359599
2999,0,2,68440.2838134766,1477.82366489542
3000,0,2,128574.58392334,2623.47817405039
3001,0,2,22586.8373413086,638.513558814781
3002,0,0,65784.3560180664,1463.21733106334
3003,0,2,104383.818054199,1387.99477117591
3004,0,7,431067.32434082,2608.52452621565
3005,0,2,109949.555908203,2319.34172485306
3006,0,2,125710.81842041,2593.27802076737
3007,0,2,91919.6331176758,1878.93998730661
3008,0,3,164334.197692871,1799.50482777476
3009,0,2,90663.6205444336,2110.57449941408
3010,0,3,134095.787353516,2288.64847429291
3011,0,2,63568.0043334961,985.528140154182
3012,0,0,62414.585144043,1440.4234889498
3013,0,2,252466.751342773,4878.33314246192
3014,0,7,529.097106933594,2659.00540833223
3015,0,2,74038.9683837891,1408.87675644751
3016,0,2,86239.9871826172,1911.42350814569
3017,0,2,311133.409667969,4957.14114069343
3018,0,2,70758.8262939453,1578.08559891658
3019,0,0,106935.888000488,2421.8540070457
3020,0,2,52512.2083129883,1143.12857376999
3021,0,2,52676.2626342773,1134.13418649947
3022,0,2,279222.575439453,5276.72515450717
3023,0,7,168825.579956055,1803.70952234333
3024,0,2,112397.015808105,2364.21993759044
3025,0,2,61417.5177001953,2292.30589471489
3026,0,2,193514.84197998,3729.1681990102
3027,0,2,125977.887268066,2375.12263642308
3028,0,0,98571.1148071289,2172.83394138027
3029,0,2,60197.9597167969,1336.84370215173
3030,0,0,260903.538818359,2354.27428331227
3031,0,3,91405.5689697266,1647.97120827929
3032,0,2,112631.970214844,2393.75993917738
3033,0,2,70242.5078125,1637.45378942079
3034,0,2,84474.5454101563,1743.60171203163
3035,0,4,98109.2631835938,1591.42537017951
3036,0,2,98513.29296875,2099.30362677712
3037,0,3,16412.8081665039,502.852966247613
3038,0,2,87304.2577514648,1800.02147833239
3039,0,7,373148.222595215,3429.23270958667
3040,0,2,166776.566650391,3322.14520790641
3041,0,0,65741.2393798828,1462.40137098842
3042,0,2,94797.0928344727,1930.87894516951
3043,0,2,97039.1864624023,1966.74279904712
3044,0,2,64277.8932495117,1306.44943102461
3045,0,2,101164.891845703,2046.12454992153
3046,0,0,75040.9190063477,1300.65012643549
3047,0,2,58186.5467529297,1299.15185238395
3048,0,2,156110.949157715,1735.34209556367
3049,0,2,96845.4837646484,2075.7656150596
3050,0,0,65087.3585205078,1416.9540688282
3051,0,2,62136.7803344727,1350.10755864411
3052,0,2,117164.706298828,2401.16052362967
3053,0,3,242963.940795898,3382.55963020375
3054,0,4,38993.4160766602,782.2628944665
3055,0,2,44652.0949707031,964.754268390091
3056,0,2,73720.4484863281,1433.32179703165
3057,0,0,20792.8293457031,575.47624703956
3058,0,2,4598.24438476563,1433.57239747047
3059,0,2,104276.366760254,2031.97689530923
3060,0,2,17356.0998535156,527.051610533496
3061,0,2,16841.7036132813,524.1270794696
3062,0,2,46666.3002929688,1122.24771464249
3063,0,2,103947.363464355,1355.46209992876
3064,0,2,164905.851928711,1867.3265564616
3065,0,2,61661.0855712891,965.657166962697
3066,0,3,106226.767211914,1649.70199008611
3067,0,2,106736.986206055,2142.32665025897
3068,0,2,33664.4127197266,861.549738258737
3069,0,2,74008.5128173828,1472.90002923941
3070,0,5,402157.125427246,3197.45600793686
3071,0,2,66339.8450317383,1457.76570681521
3072,0,2,189102.553161621,3775.61501296272
3073,0,2,160386.992248535,3090.3605012474
3074,0,2,47407.9459228516,1132.84192127799
3075,0,3,23989.7829589844,622.612932397073
3076,0,2,111886.381591797,2187.43857595817
3077,0,2,151664.333435059,2818.34513280757
3078,0,2,16182.6884155273,499.423981547476
3079,0,2,137764.94744873,2650.78622352324
3080,0,2,152689.703857422,2877.71248293902
3081,0,2,131081.391723633,2564.54668770228
3082,0,0,39725.9107666016,1031.48854626386
3083,0,2,695209.161560059,8790.14258044834
3084,0,2,34962.7294921875,862.799323583976
3085,0,2,58015.2477416992,1291.53211886479
3086,0,2,59834.9073486328,1338.2740659553
3087,0,3,91092.8171386719,1545.96071013015
3088,0,2,14196.6741943359,475.793828063847
3089,0,2,198844.456420898,3619.6772243492
3090,0,2,26090.8318481445,670.364162210278
3091,0,2,22542.6386108398,845.557117618593
3092,0,2,154637.340759277,3131.27132945487
3093,0,0,60673.2067871094,1639.32248866104
3094,0,2,120862.506469727,2409.00102996339
3095,0,2,25460.5137939453,692.617165257061
3096,0,2,122133.422424316,2245.2283798924
3097,0,6,321215.859680176,2372.71488868043
3098,0,2,308821.506713867,3131.83597678159
3099,0,2,46679.0451049805,1050.01300111215
3100,0,0,15438.7962036133,483.523062053828
3101,0,2,358893.439086914,3999.62593621905
3102,0,0,212779.847473145,1861.876155679
3103,0,3,766563.020751953,3686.06363045493
3104,0,3,706325.450439453,3598.93525333621
3105,0,3,368693.098205566,3065.59120311006
3106,0,3,428879.258300781,2766.23776440878
3107,0,3,431809.188781738,2777.55286913233
3108,0,3,432630.103820801,2777.33261138774
3109,0,3,432423.594543457,2780.34497802198
3110,,3,435594.268005371,2786.56694854922
3111,0,5,697925.809082031,3996.01683671348
3112,,,30419.1979980469,700.640841414765
3113,0,6,176880.240600586,2197.19801111311
3114,0,4,144279.847839355,1584.37312591548
3115,0,6,105273.449523926,1446.11169830001
3116,0,3,23820.6513671875,1816.44276255655
3117,0,6,52601.2251586914,932.984082000459
3118,,6,89224.1829833984,1318.61437238679
3119,,3,39165.3295288086,819.387805723044
3120,0,6,50828.3973388672,1068.7094286581
3121,0,4,260378.580322266,2753.45591216234
3122,,7,261828.83215332,2541.90871673184
3123,,4,70572.0999755859,1241.26124359966
3124,,7,2015300.53192139,6501.11552885877
3125,0,4,106520.125549316,1427.12261300416
3126,,6,67604.7313232422,1388.26273266613
3127,0,6,87275.7657470703,1174.49952323937
3128,0,6,57523.3775024414,1179.80004163074
3129,0,6,59607.0741577148,1023.49445233887
3130,0,4,88247.2315673828,1189.46483358649
3131,0,6,52789.248046875,946.75063517285
3132,0,0,37744.9296264648,841.302471855577
