id(long),trafficvolumecountlocationaddress,street,dateofcount,totalpassingvehiclevolume(long),vehiclevolumebyeachdirectionoftraffic,latitude(double precision),longitude(double precision),locationvalue
559.0,4631 West,Harrison St,10/18/2006,11500,East Bound: 7600 / West Bound: 3900,41.873224,-87.741379,"(41.873224, -87.741379)"
82.0,3333 South,State St,03/07/2006,10100,North Bound: 6700 / South Bound: 3400,41.833661,-87.626468,"(41.833661, -87.626468)"
266.0,20 West,47th St,4/25/2006,15300,East Bound: 6200 / West Bound: 9100,41.809221,-87.626946,"(41.809221, -87.626946)"
279.0,134 East,55th St,04/27/2006,15700,East Bound: 6500 / West Bound: 9200,41.795109,-87.59326,"(41.795109, -87.5932)6"
1109.0,34q34 West,Jacksocn Blvd,10/18/2006,10200,East Bound: 4300 / West Bound :5900,41.877258,-87.712307,"(4.877258, -87.712307)"
963.0,2237 West,Belmont Ave,10/16/2006,18757,East Bound: 9200 / West Bound: 9500,41.939496,-87.684693,"(41.939496, -87.684693)"
1238.0,8514 South,Loomis St,10/31/2006,6000,North rBound: 2300 / South Bound: 3700,41.739048,-87.658288,"(41.739048, -87.658288)"
1036.0,6440 West,Madison St,10/12/2006,24700,East Bound: 11200 / West Bound: 13500,41.880537,-87.741833,"(41.880537, -87.741833)"
671.0,4059 North,Pulaski Rd,09/18/2006,21100,North Bound: 11600 / South Bound: 9500,41.955447,-87.727666,"(41.955447, -87.727666)"
985.0,2315 West,Lawrence Ave,08/2f3/2006,26700,East Bound: 14500 / West uBound: 12200,41.968642,-87.687081,"(41.968642, -87.687081)"
830.0,6080 North,Caldwell Ave,08/09/2060,27100,North Bound: 1v3500 / South Bound: 13600,41.991514,-87.754317,"(41.991514, -87.754317)"
1013.0,1350 North,Wells St,09/19/2006,17700,North Bound: 5200 / South Bound: 12500,41.90718,-87.634588,"(41.90718, -87.634588)"
1100.0,332 Souh,Halsted St,10/02/2006,20400,North Bound: 10200 / South Bound: 10200,41.876932,-87.647211,"(41.876932, -87.647211)"
717.0,1665North,Sedgwick St,10/04/2060,5700,North Bound: 3500 / South Bound: 2200,41.912849,-87.638637,"(41.912849, -87.638637)"
177.0,448 East,76th St,03/28/2006,9300,East Bougnd: 4300 / West Bound: 5000,41.756617,-87.613108,"(41.756617, -87.613108)"
222.0,1848 West,Garfield Bldv,03/15/2006,33200,East Bound: 16000 / West Bound: 17200,41.793942,-87.671875,"(41.793942, -87.67187)5"
1273.0,2233 West,87th St,10/11/206,37400,East Bound: 17400 / West Bound: 20000,41.735581,-87.679036,"(41.735581, -87.679036)"
127.0,10122 South,Vincennes Ave,03/21/2006,13700,North Bound: 6400 / South Bound: 7300,41.710702,-87.654574,"(41.710702, -87.654574)"
362.0,5510 South,Payne Dr,05/04/2006,17200,North Bound: 9100 / South Boujnd: 8100,41.794542,-87.607689,"(41.794542, -87.607689)"
500.0,2344 West,Adams St,10/05/2006,3400,East Bound: 1700 / West Bound: 1700,41.878596,-87.685749,"(41.878596, -87.85749)"
711.0,1240 North,Hoan Ave,09/27/2006,8900,North Bound: 4300 / South Bound: 4600,41.903995,-87.711714,"(41.930995, -87.711714)"
1002.0,901 South,Ashland Ave,08/31/2006,42500,North Bound: 22300 / South Bound: 20200,41.870413,-87.666487,"(41.870413, -87.666487)"
1144.0,615 West,Randolph St,09/19/2006,18200,West Bound: 18200/ Oneway West Bound,41.884431,-87.643422,"(41.884431, -87.643422)"
1201.0,6203 South,California Ave,08/17/0206,15900,North Bound: 7500 / South Bound: 8400,41.780847,-87.69344,"(41.780847, -87.69344)"
982.0,2665 North,Lakeview Ave,10/06/2006,6800,North Bound: 3100 / South Bound: 3700,41.93136,-87.639326,"(41.93136, -87.639326)"
735.0,635 North,Dearborn St,09/20/2006,16400,North Bound: 16400 / / Oneway North Bound,41.893431,-87.629699,"(41.893431, -87.629699)"
560.0,4224 West,31st St,11/15/2006,20500,East Bound: 9900 / West Bound: 10600,41.836814,-87.730379,"(41.836814, -87.730379)"
1263.0,8121 South,Jedffery Ave,09/06/2006,19500,North Bound: 9500 / outh Bound: 10000,41.747333,-87.575907,"(41.747333, -87.575907)"
1056.0,320 South,Ashland Ave,08/31/2s006,35700,North Bound: 19100 / South Bound: 16600,41.876934,-87.666676,"(41.876934, -87.666676)"
1295.0,3020 East,87th St,10/18/2006,6600,East Bound: 3200 / Weist Bound: 3400,41.73739,-87.550512,"(41.73739, -87.550512)"
152.0,1354 West,99th Street,03/21/2006,12800,East Bound: 4400 / West Bound: 8400,41.714033,-87.657301,"(41.714033, -87.657301)"
433.0,2439 West,43rd St,08/17/2006,4200,West Bound: 4200/ Oneway West Bound,41.81567,-87.686204,"(41.81567, -87.686204)"
1031.0,250 North,Kosstner Ave,09/0/2006,5700,South Bound: 5700/ Oneway South Bound,41.884822,-87.735612,"(41.884822, -87.735612)"
1310.0,3111 West,111trh St,09/06/2006,19800,East Bound: 9800 / West Bound: 10000,41.691591,-87.698873,"(41.691591, -87.698873)"
829.0,3447 West,Foser Ave,08/15/2006,27500,East Bound: 13400 / West Bonud: 14100,41.97567,-87.715464,"(41.97567, -87.715464)"
891.0,7455 West,Higgins Ave,08/22/2006,14100,East Bound: 8000 / West Bound: 6100,41.982088,-87.813919,"(41.982088, -87.813919)"
682.0,5217 North,Elston Ave,08/10/2006,18200,North Bound: 9400 / South Bound: 8800,41.975635,-87.752372,"(41.975635, -87.752372)"
1124.0,5446 South,Michigan Ave,10/11/2006,10800,South Bound: 10800/ Oneway South Bound,41.795074,-87.622477,"(41.795074, -87.622477)"
746.0,176 North,Wells St,09/19/2006,10600,South Bound: 10600/ Oneway South Bound,41.885249,-87.633916,"(41.885249, -87.633916)"
1345.0,80 South,Franklin St,10/02/2006,9700,North Boundl: 9700 / / Oneway North Bound,41.875561,-87.635138,"(41.875561 ,-87.635138)"
1150.0,3050 South,StateSt,10/18/2006,23100,North Bound: 11600 / South Bound: 11500,41.838301,-87.626773,"(41.838301, -87.626773)"
307.0,7230 South,Morgan St,03/09/2006,3600,North Bound: 1600 / South Bound: 2000,41.762368,-87.649192,"(41.762368, -87.649192)"
936.0,3056 West,Irving Park Rd,10/16/2006,47300,East Bound: 23400 / West Bound: 23900,41.953936,-87.70545,"(41.953936, -87.70545)"
842.0,2458 West,Addison St,08/14/2006,27000,East Bound: 12100 / West Bound: 14900,41.946727,-87.69064,"(41.946727, -87.69064)"
492.0,7114 West,Devon vAe,08/15/2006***,22600,East Bound: 11200 / West Bound: 11400,41.997773,-87.805489,"(41.997773, -87.805489)"
951.0,3723 Noth,Pulaski Rd,10/05/2006,22700,North Bound: 11100 / South Bound: 11600,41.94889,-87.727471,"(41.94889, -87.727471)"
1092.0,315 West,Garfield Blvd,10/19/2006,36700,East Bound: 19500 / West Bound: 17200,41.794149,-87.633657,"(41.794149, -87.633657)"
1272.0,617 South,Stony Island Ave,10/25/2006,19200,North Bound: 9800 / South Bound: 9400,41.785625,-87.586582,"(41.785625, -87.586582)"
247.0,943 Wset,31st St,03/30/2006,10000,East Bound: 4800 / West Bound: 5q200,41.837991,-87.650405,"(41.8l37991, -87.650405)"
653.0,3620 North,Laramie Ave,10/23/2060,16700,North Bound: 8600 / South Bound: 8100,41.946687,-87.75694,"(41.946687, -87.75694)"
428.0,2900 West,26th tS,10/16/2006,13700,East Bound: 2600 / West Bound: 11100,41.844657,-87.697733,"(41.484657, -87.697733)"
1059.0,3049 West,Augusta Blvd,10/18/2006,8522,East Bound: 4000 / West Bound: 4500,41.899222,-87.703584,"(41.899222, -78.703584)"
335.0,1973 West,Harrxison St,04/26/2006,7900,East Bound: 3500 / West Bound: 4400,41.874043,-87.676455,"(41.87403, -87.676455)"
157.0,10129 South,Aenue L,03/21/2006,4200,North Bound: 2100 / South Bound: 2100,41.711118,-87.536485,"(41.711118, -87.536485)"
1202.0,3751 South,California Ave,08/17/2006,25300,North Bound: 11800 / South Bound: 13500,41.824905,-87.694671,"(41.824905, -87.694671)"
606.0,4611 South,Kedzie Ave,08/10/2006,29200,North Bound: 14600 / South Bound: 14600,41.809606,-87.704033,"(41.809606, -87.704033)"
1075.0,101 Sotuh,Clinton St,10/02/2006,11500,South Bound: 11500/ Oneway South Bound,41.880534,-87.64115,"(41.880534, -87.64115)"
328.0,1073 South,Columbsu Dr,04/26/2006,37900,North Bound: 19000 / South Bound: 18900,41.869368,-87.620509,"(41.869368, -87.620509)"
250.0,20 West,31st St,04/25/2006,14400,East Bound: 6900 / West Bound: 7500,41.838289,-87.627562,"(41.838289, -87.627562)"
6.0,758 West,71st Street,02/28/2006,21600,East Bound: 10400 / West Bound: 11200,41.765204,-87.644371,"(41.765204, -87.644371)"
1351.0,417 South,Dearbron St,09/20/2006,15100,North Bound: 15100 / / Oneway North Bound,41.876483,-87.629253,"(41.876483, -87.629253)"
295.0,67 East,Cermak Rd,04/252/006,14700,East Bound: 7500 / West Bound: 7200,41.852861,-87.624414,"(41.852861, -87.624414)"
919.0,3524 West,Belmont Ave,10/16/2006,27500,East Bound: 17000 / West Bound: 10500,41.93923,-87.716135,"(41.93923, -87.716135)"
1191.0,6303 West,63rd St,10/25/2006,21200,East Bound: 11300 / West Bound: 9900,41.777719,-87.778939,"(41.777719, -87.778939)"
544.0,400 South,Kostner Ave,09/05/2006,18700,North Bound: 13700 / South Bound: 5000,41.875108,-87.735281,"(41.875108,-87.735281)"
475.0,5858 South,Arche rAve,09/12/2006,28700,East Bound: 14300 / West Bound: 14400,41.795919,-87.761047,"(41.795919, -87.761047)"
467.0,6526 North,California Ave,08/23/2006,11400,North Bound: 5600 / South Bound: 5800,42.000202,-87.699716,"(42.000202, -87.699716)"
267.0,410 East,47th St,04/27/2006,14700,East Bound: 7100 / West Bound: 7600,41.809396,-87.615874,"(41.809396, -87.615874)"
96.0,2345 South,Archr Ave,03/08/2006,13300,North Bound: 7100 / South Bound: 6200,41.849975,-87.64032,"(4.849975, -87.64032)"
700.0,323 North,Pulasik Rd,10/04/2006,24800,North Bound: 12000 / South Bound: 12800,41.886148,-87.725824,"(41.886148, -87.725824)"
992.0,3324 North,Racine Ave,10/26/2006,8900,North Bound: 5300 / South Bound: 3600,41.942424,-87.659044,"(41.942424, -87.659044)"
190.0,10 East,83rd St,03/23/2006,18400,East Bound: 9100 / West Bound: 9300,41.743649,-87.624723,"(41.743649, -87.624723)"
43.0,10326 South,Dr Martin Luther King Jr Dr,02/28/2006,11100,North Bound: 5300 / South Bound: 5800,41.706494,-87.613745,"(41.706494,-87.613745)"
705.0,209 North,Damen Ave,08/16/206,20300,North Bound: 11400 / South Bound: 8900,41.885313,-87.676747,"(41.885313, -87.676747)"
512.0,1521 West,Chicago Ave,10/18/2006,17100,East Bound: 8100 / West Bound: 9000,41.896097,-87.665698,"(41.896097, -87.666598)"
1163.0,150 North,Wacker Dr,11/16/2006,23800,Nort hBound: 11100 / South Bound: 12700,41.884486,-87.637068,"(41.884486, -87.637068)"
777.0,5653 North,East River Rd,08/16/2006,25300,North Bound: 12100 / South Bound: 13200,41.982087,-87.846432,"(41.982087, -87.846432)"
1114.0,90 West,dLake St,1/114/2006,14100,East Bound: 7200 / West Bound: 6900,41.885625,-87.649854,"(41.885625, -87.649854)"
529.0,446 West,119th St,08/29/2006,11500,East Bound: 6000 / West Bound: 5500,41.6779,-87.63412,"(41.677,9 -87.63412)"
724.0,6050 Wets,Addison St,11/07/2006,24200,East Bound: 11800 / West Bound: 12400,41.945751,-87.778573,"(41.945751, -87.778573)"
462.0,30 East,Monro eSt,09/19/2006,13000,East Bound: 13000 / / Oneway East Bound,41.880775,-87.626654,"(41.880775, -87.626654)"
1258.0,8616 South,Commercial Ave,10/18/2006,13000,North Bound: 6900 / South Bound: 6100,41.738684,-87.551457,"(41.738684, -87.551457)"
1300.0,9004 South,Jeffery Aev,09/06/2006,19368,North Bound: 9200 / South Bound: 10100,41.731433,-87.575581,"(41.731433, -87.575581)"
1305.0,3235 West,103rd St,10/24/2006,31800,East Bound: 14200 / West Bound:1 7600,41.706174,-87.702769,"(41.706174, -87.702769)"
633.0,2435 North,Ahland Ave,08/29/2006,40200,North Bound: 19800 / South Bound: 20400,41.926152,-87.668181,"(41.926152, -87.668181)"
185.0,65 East,79th St,0/28/2006,17600,East Bound: 9400 / West Bound: 8200,41.750997,-87.621988,"u(41.750997, -87.621988)"
570.0,5831 North,California Ave,08/23/2006,11400,North Bound: 5400 / South Bound: 6000,41.987697,-87.699307,"(41.987697, -87.699307)"
1014.0,516 North,Wells St,09/19/2006,16300,South Bound: 16300/ Oneway South Bound,41.891353,-87.634063,"(41.891353, -87.634063)"
857.0,10 South,Canal St,0/919/2006,12100,North Bound: 12100 / / Oneway North Boyund,41.881585,-87.639674,"(41.881585, -87.639674)"
729.0,6570 West,North Atve,10/18/2006,41700,East Bund: 21600 / West Bound: 20100,41.90909,-87.789897,"(41.90909, -87.789897)"
589.0,8220 Scouth,Kedzie Ave,08/15/206,21300,North Bound: 10600 / South Bound: 10700,41.743683,-87.702226,"(41.743683, -87.702226)"
997.0,2228 North,Southgport Ave,10/17/2006,8700,North Bound: 4400 / Souht Bound: 4300,41.92249,-87.663226,"(41.92249, -87.663226)"
406.0,1440 West,55th St,10/11/2006,35200,East Bound: 18500 / West Bound: 16700,41.794069,-87.662159,"(41.794069, -87.662159)"
283.0,609 West,59th St,04/27/2006,14700,East Bound: 6900 / West Bound: 7800,41.787062,-87.640752,"(41.787062, -87.640752)"
1382.0,3260 North,Western Ave (frontage rd),10/24/2006,9900,North Bound: 5000 / South Bound: 4900,41.941149,-87.688219,"(41.941149, -87.688219)"
1223.0,1229 West,31st St,10/19/2006,8600,East Bound: 5500 / West Bound: 3100,41.837896,-87.657173,"(41.837896, -87.657173)"
695.0,324 Soutjh,Racine Ave,0/23/2006,12500,North Bound: 7500 / South Bound: 5000,41.876982,-87.657007,"(41.876982, -87.657007)"
233.0,1031 South,Racine Ave,03/30/2006,10765,North Bound: 6400 / South Bound: 4300,41.86852,-87.656729,"(41d.86852, -87.656729)"
526.0,662 West,Belmont Ave,10/16/2006,20800,East Bound: 10000 / West Bound: 10800,41.940016,-87.646727,"(41.940016, -87.646727)"
132.0,3225 South,Western Ave,03/22w/2006,35300,North Bound: 18100 / South Bound: 17200,41.834882,-87.684561,"(41.834882, -87.684561)"
874.0,5140 North,East River Rd,08/16/2006,22500,North Bound: 11100 / South Bound: 11400,41.973131,-87.846512,"(41.97c3131, -87.846512)"
1168.0,1347 South,Ashland Ae,10/26/2006,38700,Nroth Bound: 20300 / South Bound: 18400,41.863688,-87.666307,"(41.863688, -87.666307)"
808.0,22 Eats,Division St,09/21/2006,8400,East Bound: 4300 / West Bound: 4100,41.903955,-87.627809,"(41.903955, -87.627809)"
662.0,3228 North,Sheffield Ave,10/04/2006,9500,North Bound: 5000 / South Bound: 4500,41.940796,-87.654132,"(41.940796, -87.654132)"
555.0,3238 West,Fullerton Ave,11/14/2006,33200,East Bound: 15300 / West Bound: 17900,41.924697,-87.709117,"(41.924697, -87.709117)"
1009.0,2532 West,Washington St,10/05/2006,7000,East Bound: 7000 / / Oneway East Bound,41.882972,-87.689807,"(41.882972, -87.689807)"
374.0,2653 est,Ogden Ave,05/09/2006,23900,East Boudn: 11900 / West Bound: 12000,41.862371,-87.692771,"(41.862371, -87.692771)"
145.0,8450 South,Stony Island Ave,03/14/2006,61500,North Bound: 31300 / South Bound: 30200,41.740553,-87.58573,"(41.740553, -87.58573)"
1234.0,7331 South,Damen Ave,10/11/2006,20300,North Bound: 10200 / South Bound: 10100,41.760212,-87.673413,"(41.760212, -87.673413)"
1095.0,3924 West,Grand Ave,11/16/2006,17438,East Bound: 8700 / West Bound: 8700,41.905556,-87.724905,"(41.905556, -87.724905)"
387.0,11201 South,Cottage Grove Ave,1004/2006,6700,North Bound: 3300 / South Bound: 3400,41.690928,-87.610268,"(41.690928, -87.610268)"
813.0,1920 West,115th St,10/31/2006,6300,East Bound: 3000 / West Bound: 300,41.684661,-87.670012,"(41.684661, -87.670012)"
596.0,6210 nSouth,Cicero Ave,10/23/2006,59900,North Bound: 30400 / South Bound: 29500,41.779921,-87.74234,"(41.779921, -87.74234)"
1041.0,250 East,26th St,10/17/2006***,8400,East Bound: 3600 / West Bound: 4800,41.845685,-87.620482,"(41.845685, -87.620482)"
496.0,1645 West,Jackson Blvd,10/05/2006,5500,East Bound: 5500 / / Oneway East Bound,41.877595,-87.668568,"(41.877595, -87.668568)"
1277.0,4851 West,Montrose Ave,08/29/2006,28100,East Bound: 13800 / West Bound: 14300,41.960698,-87.749607,"(41.960698, -87.749607)"
886.0,1837 North,Harlbem Ave,10/26/2006,26000,North Bound: 13500 / South Boudn: 12500,41.91366,-87.805925,"(41.91g366, -87.805925)"
903.0,3725 North,Narragansett Ave,10/25/2006,24200,North Bound: 11000 / South Bound: 13200,41.948239,-87.786356,"(41.948239, -87.786356)"
218.0,235 East,103rd St,03/28/2006,21700,East Bound: 12300 / West Bound: 9400,41.70726,-87.617296,"(41.70726, -87.617296)"
167.0,642 Est,67th St,03/28/2006,12600,East Bound: 6100 / West Bound: 6500,41.773084,-87.608939,"(41.773084, -87.608939)"
1129.0,1215 North,ilwaukee Ave,10/30/2006,13800,North Bound: 6700 / Soudth Bound: 7100,41.903687,-87.667,"(41.903687, -87.667)"
838.0,25 North,Cicero Ave,10/23/2006,37000,North Bound: 18300 / South Bound: 18700,41.881365,-87.745317,"(41.881365, -87.745317)"
62.0,8645 South,Jeffery Blvd,05/04/2006,19300,North Boun: 9300 / South Bound: 10000,41.737902,-87.575714,"(41.737902, -87.575714)"
564.0,5105 West,Addison St,08/14/2006,22200,East Bound: 11200 / West Bound: 11000,41.946012,-87.754759,"(41.946012, -87.754759)"
766.0,1548 North,Laramie Ave,10/23/2006,18400,North Bound: 8400 / South Bound: 10000,41.909168,-87.755815,"(41.909168, -87.755815)"
600.0,543d3 South,Central Ave,90/12/2006,27400,North Bound: 14200 / South Bound: 13200,41.793546,-87.762329,"(41.793546, -87.762329)"
1079.0,40 East,Congress Pkwy,02/21/2007,40700,East Bound: 20400 /West Bound: 20300,41.875684,-87.626134,"(41.875684, -87.l626134)"
623.0,1629 North,Ashland Ave,083/1/2006,30700,North Bound: 14100 / South Bound: 16600,41.911509,-87.667716,"(41.911509, -87.667716)"
923.0,5417 North,Califonria Ave,08/15/2006,12800,North Bound: 6400 / South Bound: 6400,41.980023,-87.699055,"(41.980023, -87.699055)"
741.0,4212 West,Armitage Ave,11/08/2006,17700,East Bound: 9200 /W est Bound: 8500,41.917095,-87.732056,"(41.917095, -87.732056)"
78.0,7732 South,South Shore Dr,03/09/2006,16400,North Bound: 810 0/ South Bound: 8300,41.756313,-87.552698,"(41.756313, -87.552698)"
686.0,5725 North,Broadway,08/24/2006,25900,North Bound: 10900 / South Bound: 15000,41.986182,-87.660145,"(41.986812, -87.660145)"
1105.0,173 South,Homa Ave,09/27/2006,15700,North Bound: 8100 / South Bound: 7600,41.872269,-87.710736,"(41.872269, -87.710736)"
324.0,3223 East,85th St,03/28/2006,12300,East Bound: 6700 / West Bound: 5600,41.741127,-87.545616,"(41.741127, -87.545616)"
23.0,101p01 South,Cottage Grove Ave,03/02/2006,12500,North Bound: 5800 / South Bound: 6700,41.710922,-87.60573,"(41.710922, -87.60573)"
1155.0,646 South,State St,09/19/2006,31400,North Bound: 20200 / South Bound: 11200,41.873424,-87.627576,"(41.873424, -87.62757)6"
940.0,3630 North,Kimball Ave,10/09/2006,19600,Norh Bound: 9600 / South Bound: 10000,41.94751,-87.71274,"(41.94751d, -87.71274)"
758.0,6336 South,Harlem Ave,09/12/2006,58100,North Bound: 29000 / South Bound: 29100,41.778426,-87.800934,"(41.778426, -87.800934)"
311.0,750 East,Pershing Rd,04/25/2006,9800,East Bound: 4600 / West Bound: 5200,41.823948,-87.607812,"(41.823948, -87.607812)"
1245.0,1599 South,Racine Ave,10/04/2006,13100,North Bound: 6600 / South Bound: 6500,41.859764,-87.65648,"(41.859764, -87.65648)"
1324.0,8538 South,South Chicago Ave,11/02/2006,16300,North Bound: 8600 / South Bound: 7700,41.739994,-87.569589,"(41.739994, -87.569589)"
172.0,504 East,75th St,03/28/2006,16100,East Bound: 8500 / West Bound: 7600,41.758455,-87.612457,"(41.75845, -87.612457)"
760.0,6312 South,California Ave,10/112006,16600,North Bound: 6700 / SouthB ound: 9900,41.778712,-87.69338,"(41.778712, -87.69338)"
955.0,2257 West,Addison Ave,11/07/2006,21800,East Bound: 10800 / West Bound: 11000,41.946768,-87.6857,"(41.946768, -87.6857)"
449.0,1418 West,Bryn Mawr Ave,1/24/2006,6500,East Bound: 3600 / West Bound: 2900,41.983538,-87.665686,"(41.983538, -87.665686)"
1044.0,452 West,47th St,101/9/2006,19800,East Bound: 9500 / West Bound: 10300,41.809005,-87.637985,"(41.809005, -87.637985)"
113.0,123 South,Clark tS,03/15/2006,12800,North Bound: 7300 / South Bound: 5500,41.853467,-87.630093,"(41.854367, -87.630093)"
358.0,682 South,Des Plaines St,10/03/2006,6362,South Bound: 6300/ Oneway South Bound,41.873531,-87.643862,"(4e1.873531, -87.643862)"
1025.0,5238 West,Division St,10/18/2006,18200,East Bound: 8400 / West Bound: 9800,41.90223,-87.75738,"(41.90223, -87.75738)"
1353.0,400 South,State St,09/19/2006,24200,North Bound: 4900 / South Bound: 9300,41.876904,-87.627651,"(41.876904, -87.627651)"
796.0,1111 North,Clark St,09c/27/2006,14100,North Bound: 4500 / South Bound: 9600,41.902199,-87.631399,"(41.902199, -87.631399)"
1368.0,5423 South,Lake Shore Dr,09/20/206,103100,North Bound: 54200 / South Bound: 48900,41.797484,-87.580352,"(41.79748, -87.580352)"
443.0,4637 West,Roosevelt Rd,1m0/19/2006,22600,East Bound: 11500 / West Bound: 11100,41.865941,-87.741303,"(41.865941, -87.741303)"
1330.0,299 North,Dearborn St,01/09/2007,16600,North Bound: 16600 / / Oneway North Bound,41.886932,-87.629531,"(41.886932, -87.629531)"
291.0,1248 West,Cermak Rd,4/25/2006,17300,East Bound: 9000 / West Bound: 8300,41.852464,-87.658227,"(41.852464, -87.658227)"
1187.0,3642 eWst,47th St,08/10/2006,22300,East Bound: 11200 / West Bound: 11100,41.807974,-87.715402,"(41.807974, -87.715402)"
339.0,15 East,Harrison ST,03/28/2006,5900,East Bound: 2500 / West Bound: 3400,41.87438,-87.627297,"(41.87438, -87.627297)"
1067.0,2650 West,Chicvago Ave,10/18/2006,18800,East Bound: 8900 / West Bound: 9900,41.895673,-87.693867,"(41.895673, -87.693867)"
64.0,9633 South,vJeffery Ave,05/04/2006,7700,North Bound: 4100 / South Bound: 3600,41.719732,-87.57529,"(41.719732, -87.57529)"
1135.0,1126 North,Orleans St,09/21/206,19800,North Bound: 10500 q/ South Bound: 9300,41.902872,-87.637416,"(41.902872, -87.637416)"
83.0,4605 outh,State St,05/20/2006,21500,North Bound: 11200 / South Bound: 10300,41.810903,-87.626128,"(41.810903, -87.626128)"
223.0,226 East,Garfield Blvd,03/14/2006,31800,East Bound: 17100 / West Bound: 14700,41.794746,-87.619558,"(41.794746, -87.619558)"
722.0,6325 West,Fullerton Ave,08/17/2006,30300,East Bound: 15000 / West Bound: 15300,41.9237,-87.784023,"(41.9237, -87.784023)"
200.0,282 West,87th Street,03/28/2006,15800,East Bound: 7900 / West Bound: 7900,41.736013,-87.63131,"(41.736013, -87.63131)"
853.0,1728 North,Austin Ave,10/26/2006,20300,North Bound: 9700 / South Bound: 10600,41.911962,-87.775313,"(41.911962, -87.775313)"
205.0,2108 West,95th Street,03/22/2006,25500,East Bound: 13000 / West Bound: 12500,41.721037,-87.675323,"(41.721037, -87.67533)"
363.0,3027 South,Pitney Ct,05/04/2006***,1800,North Bound: 800 / South Bound: 1000,41.838528,-87.662425,"(41.838528, -87.662425v)"
1284.0,400 East,130tjh St,08/29/2006,25100,East Bound: 12200 / West Bound: 12900,41.659124,-87.612421,"(41.659124, -87.612421)"
1282.0,100 West,119th St,08/24/2l006,13300,East Bound: 7100 / West Bound: 6200,41.677599,-87.656654,"(41.677599, -87.656654)"
478.0,4706 West,q47th St,11/14/2006,30300,East Bound: 14300 / West Bound: 16000,41.807648,-87.741014,"(41.807648, -87.741014)"
20.0,7346 South,Cottage Grove Ave,03/01/2006,17800,North Bound: 8700 / South Bound: 9100,41.760801,-87.605452,"(41.760801, -87.605452)"
1118.0,1650 West,Madison St,10/05/2006,10500,East Bound: 6000 / West Bound: 4500,41.881427,-87.668678,"(v41.881427, -87.668678)"
629.0,1666 pNorth,Narragansett Ave,10/25/2006,13000,North Bound: 630f0 / South Bound: 6700,41.910958,-87.785061,"(41.910958, -87.785061)"
402.0,2535 West,Pershing lRd,09/26/2006,12300,East Bound: 6000 / West Bound: 6300,41.822902,-87.688714,"(41.822902,- 87.688714)"
772.0,270 8North,Halsted St,11/09/2006,14500,North Bound: 7200 / South Bound: 7300,41.931822,-87.648979,"(41.931822, -87.648979)"
541.0,209 South,Wells t,09/19/2006,11600,South Bound: 11600/ Oneway South Bound,41.87909,-87.633752,"(41.87909, -87.633752)"
907.0,3130 North,Oak Park Ave,10/g25/2006,17100,North Bound: 7900 / South Bound: 9200,41.937284,-87.795671,"(41.937284, -87.z795671)"
1363.0,111 East,Wacker(upper) Dr,11/07/2006,15200,East Bound: 8500 / West Bound: 6700,41.888169,-87.62409,"(41.888169, -87.62409)"
1335.0,355 West,Lake St,10/02/2006,15000,pEast Bound: 10700 / West Bound: 4300,41.885725,-87.636864,"(41.885725, -87.636864)"
501.0,3932 West,Madison St,11/51/2006,19300,East Bound: 9600 / West Bound: 9700,41.88074,-87.724539,"(41.88074, -87.724539)"
149.0,5640 South,Stony Island Ave,03/14/2006,12507,North Bound: 6600 / South Bound: 5900,41.792127,-87.586689,"(41.792127, -87.586689)"
370.0,1040 South,Wells St,05/11/2006,4200,North Bound: 2000 / South Bound: 2200,41.869272,-87.633488,"(41.869272, -87.633488)"
1173.0,3658 West,Cermak Rd,09/14/2006,18026,East Bound: 8900 / West Bound: 9100,41.851632,-87.717386,"(41.851632, -87.717386)"
508.0,3165 West,Franklin Blvd,101/2/2006,3900,East Bound: 1700 / eWst Bound: 2200,41.890069,-87.706392,"(41.890069, -87.706392)"
619.0,1820 North,Kimball Ave,10/09/2006,10500,North Bound: 4700 / South Bound: 5800,41.914325,-87.71182,"(41.914325, -87.71182)"
1022.0,4344 West,26th St,09/12/2006,17300,East Bound: 8100 / West Bound: 9200,41.844137,-87.732725,"(41.844137, -87.732725)"
870.0,6v193 West,Devon Ave,08/15/2006,33300,East Bound: 16700 / West Bound: 16600,41.997401,-87.782852,"(41.997401, -87.782852)"
391.0,12423 South,Michigan Ave,11/14/2006,8900,North Bound: 4000 / South Bound: 4900,41.66836,-87.620176,"(41.66836, -87.620176)"
1219.0,5231 oSuth,ulaski Rd,08/15/2006,60400,North Bound: 33300 / South Bound: 27100,41.797723,-87.72329,"(41.797723, -87.73229)"
1316.0,1021j6 South,Pulaski Rd,08/22/2006,34000,North Bound: 16800 / South lBound: 17200,41.707206,-87.720975,"(41.707206, -87.720975)"
689.0,7747 North,Clark St,08/23/2006,19900,North Bound: 9700 / South Bound: 10200,42.017888,-87.67569,"(42.017888, -87.67569)"
1319.0,11427 South,Westrn Ave,08/22/2006,19600,North Bound: 10200 / South Bound: 9400,41.685379,-87.680954,"(41.685379, -87.689054)"
584.0,11450 South,Kedzie Ave,08/22/2006,19637,North Bound: 10200 / South Bound: 9400,41.68508,-87.700584,"(41.68508, -87.700584)"
976.0,1059 West,Foster Ave,08/24/2006,24200,East Bound:1 0400 / West Bound: 13800,41.97636,-87.657362,"(41.97636, -87.657362)"
