plant_type,spdes_permit_number,facility_name,groundor_surface,average_design_hydraulic_flow,street,city,state,country,zip_code,latitude,longitude,location_one
Municipal,NY0030732,BRASHER FALLS SEWER DIST STP,Surface,0.2,11 FACTORY ST,BRASHER FALLS,NY,USA,13613.0,44.81,-74.77,"(44.81, -74.77)"
Industrial,NY0281018,WARWICK BREW FARM,Ground,0.0,10 FENCE RD,WARWICK,NY,USA,10990.0,41.3,-74.4,"(41.3, -74.4)"
Municipal,NY0026450,South Shore Water Reclamation Facility (formerly know as the Bay Park Sewage Treatment Plant),Surface,70.0,2 MARJORIE LN,EAST ROCKAWAY,NY,USA,11518.0,40.63,-73.66,"(40.63, -73.66)"
Municipal,NY0024538,LOCH SHELDRAKE WWTP,Surface,0.7,1077 ST RTE 52 | N OF EVENS LAKE,LOCH SHELDRAKE,NY,USA,12759.0,41.77,-74.65,"(41.77, -74.65)"
Industrial,NY0101753,ENVIRO WASTE OIL RECOVERY TERMINAL,Surface,NULL,279 US RTE 6,MAHOPAC,NY,USA,10541.0,41.35,-73.75,"(41.35, -73.75)"
Industrial,NY0101583,CUTCO CUTLERY CORPORATION,Surface,0.03,1116 E STATE ST,OLEAN,NY,USA,14760.0,42.07,-78.41,"(42.07, -78.41)"
Industrial,NY0001988,FORMER CARBORUNDUM COMPLEX,Surface,0.18,2040 CORY RD,SANBORN,NY,USA,14132.0,43.13,-78.94,"(43.13, -78.94)"
Municipal,NY0026191,HUNTS POINT WASTEWATER RESOURCE RECOVERY FACILITY,Surface,200.0,COSTER ST & RYAWA AVE,BRONX,NY,USA,10474.0,40.8,-73.88,"(40.8, -73.88)"
Industrial,NY0262838,FCINA - DELHI,Surface,NULL,40196 ST HWY 10,DELHI,NY,USA,13753.0,42.24,-74.96,"(42.24, -74.96)"
Municipal,NY0029718,NAPANOCH SEWER IMPROVEMENT AREA,Surface,0.52,INSTITUTION RD|PLANK RD - N SIDE - NW OF INSTITUTION RD,NAPANOCH,NY,USA,12458.0,41.75,-74.36,"(41.75, -74.36)"
Industrial,NY0270415,CAITHNESS LONG ISLAND ENERGY CENTER,Ground,NULL,50 ZORN BLVD,SOUTH YAPHANK,NY,USA,11980.0,40.81,-72.94,"(40.81, -72.94)"
Industrial,NY0161373,NYS DOT RES ENGR HDQTRS  WEBSTER,Surface,0.0,840 SALT RD [ST RTE 104 & SALT RD],WEBSTER,NY,USA,14580.0,43.22,-77.4,"(43.22, -77.4)"
Municipal,NY0259829,MILTON WASTEWATER TREATMENT FAC,Surface,0.06,DOCK ST,MILTON,NY,USA,12547.0,41.65,-73.96,"(41.65, -73.96)"
Industrial,NY0166090,KIAMESHA ARTESIAN SPRING WATER,Surface,0.0,ST RTE 42,KIAMESHA LAKE,NY,USA,12751.0,41.58,-74.63,"(41.58, -74.63)"
Industrial,NY0005231,TILCON QUARRIES HAVERSTRAW PLANT,Surface,1.4,66 SCRATCHUP RD,NEW CITY,NY,USA,10956.0,41.18,-73.95,"(41.18, -73.95)"
Municipal,NY0028851,STONY POINT STP,Surface,1.0,24 NORTH ST,STONY POINT,NY,USA,10980.0,41.22,-73.97,"(41.22, -73.97)"
Municipal,NY0077593,VALLEY DALE STP,Surface,0.04,68 FOREST VALLEY RD,PLEASANT VALLEY,NY,USA,12569.0,41.73,-73.81,"(41.73, -73.81)"
Industrial,NY0136859,GASSER & SONS,Ground,0.0,440 MORELAND RD,COMMACK,NY,USA,11725.0,40.81,-73.27,"(40.81, -73.27)"
Industrial,NY0264431,BREWSTER TRANSIT READY MIX,Ground,0.0,31 FIELDS LN,BREWSTER,NY,USA,NULL,41.36,-73.61,"(41.36, -73.61)"
Municipal,NY0241075,HUNTER - V WASTEWATER TREATMENT PLANT,Surface,0.33,8430 Rte 23A,HUNTER,NY,USA,12442.0,42.22,-74.24,"(42.22, -74.24)"
Industrial,NY0235041,PAWLING TERMINALS INC,Surface,NULL,10 CHARLES ST,PAWLING,NY,USA,12564.0,41.56,-73.6,"(41.56, -73.6)"
Industrial,NY0226459,LONG ISLAND AQUARIUM,Surface,0.01,431 E MAIN ST|SCTM  600-129-4-21.3,RIVERHEAD,NY,USA,11901.0,40.92,-72.66,"(40.92, -72.66)"
Industrial,NY0268348,AUSTERLITZ HIGHWAY GARAGE,Surface,0.0,ST RTE 203  - 0.5 MI E OF SPENCERTOWN,AUSTERLITZ,NY,USA,NULL,42.32,-73.54,"(42.32, -73.54)"
Municipal,NY0080683,SCSD #7P - TWELVE PINES STP,Ground,0.83,260 E WOODSIDE AVE,EAST PATCHOGUE,NY,USA,11772.0,40.8,-72.97,"(40.8, -72.97)"
Industrial,NY0110086,"HOLTSVILLE TERMINAL, NORTHVILLE IND CORP",Ground,1.26,"586 UNION AVE|200-765-5-2,3,4",HOLTSVILLE,NY,USA,11742.0,40.81,-73.07,"(40.81, -73.07)"
Industrial,NY0267058,Suffolk County Water Authority,Ground,0.09,ENTIRE WATER DISTRICT WIDE,SUFFOLK,NY,USA,NULL,40.96,-72.26,"(40.96, -72.26)"
Industrial,NY0237035,RONKONKOMA LAUNDROMAT,Ground,NULL,404 ROSEVALE AVE|SCTM# 500-21-1-37,RONKONKOMA,NY,USA,11751.0,40.82,-73.13,"(40.82, -73.13)"
Industrial,NY0271837,RUNDEL LIBRARY,Surface,NULL,115 SOUTH AVE,ROCHESTER,NY,USA,NULL,43.15,-77.61,"(43.15, -77.61)"
Industrial,NY0267538,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,Surface,NULL,17-10 STEINWAY ST,ASTORIA,NY,USA,11105.0,40.78,-73.9,"(40.78, -73.9)"
Industrial,NY0225282,BROOKHAVEN COMBUSTION TURBINE,Ground,0.0,N COUNTRY RD|SCTM #200-39-1-1,WADING RIVER,NY,USA,11792.0,40.96,-72.88,"(40.96, -72.88)"
Municipal,NY0110205,NARROWSBURG SEWER DISTRICT STP,Surface,0.1,210 BRIDGE ST,NARROWSBURG,NY,USA,12764.0,41.6,-75.07,"(41.6, -75.07)"
Municipal,NY0233200,TOWN OF CHENANGO SEWER DISTRICT # 10,Surface,0.04,CASTLE CREEK RD @ PENNVIEW APTS,CHENANGO,NY,USA,NULL,42.19,-75.9,"(42.19, -75.9)"
Municipal,NY0029939,TUPPER LAKE WWTF,Surface,4.5,WATER ST,TUPPER LAKE,NY,USA,12986.0,44.23,-74.48,"(44.23, -74.48)"
Industrial,NY0274305,OCDPW WARWICK MAINTENANCE FACILITY,Ground,NULL,186 PINE ISLAND TPK,WARWICK,NY,USA,10990.0,41.27,-74.39,"(41.27, -74.39)"
Industrial,NY0227137,Suffolk County Water Authority,Ground,0.09,ENTIRE WATER DISTRICT WIDE,SUFFOLK,NY,USA,NULL,w40.96,-72.26,"(40.96, -72.26)"
Industrial,NY0248282,RED WING SAND & GRAVEL - BILLINGS MINE SITE,Surface,0.0,2296-2332 ST RTE 82,BILLINGS,NY,USA,12510.0,41.67,-73.76,"(41.67, -73.76)"
Municipal,NY0025976,BEACON WATER POLLUTION CONTROL PLAN,Surface,6.0,96 DENNINGS AVE,BEACON,NY,USA,12508.0,41.49,-73.98,"(41.49, -73.98)"
Industrial,NY0251291,SPRAIN BROOK CENTRAL SUBSTATION,Surface,NULL,353 TUCKAHOE RD|& GRASSY SPRAIN RD,YONKERS,NY,USA,10710.0,40.96,-73.86,"(40.96, -73.86)"
Municipal,NY0191825,SOUTH ALBANY SEWER DIST,Surface,0.01,SCOTT BLVD,SOUTH ALBANY,NY,USA,NULL,42.55,-73.85,"(42.55, -73.85)"
Industrial,NY0086479,GREENE TECHNOLOGIES INC,Surface,0.0,GRAND & CLINTON STS,GREENE,NY,USA,13778.0,42.34,-75.77,"(42.34, -75.77)"
Municipal,NY0262102,CAYUGA AND AURELIUS JOINT WWTP,Surface,0.13,RIVER RD,AURELIUS,NY,USA,NULL,42.95,-76.73,"(42.95, -76.73)"
Industrial,NY0161942,MIDLAND ASPHALT MATERIALS INC,Surface,0.02,300 COLE RD,LYONS,NY,USA,14485.0,43.05,-76.97,"(43.05, -76.97)"
Industrial,NY0275140,NONNI'S FOODS LLC,Surface,0.0,1243 OLD RTE 17,FERNDALE,NY,USA,12734.0,41.74,-74.73,"(41.74, -74.73)"
Industrial,NY0005665,REVERE COPPER PRODUCTS INC,Surface,6.42,ONE REVERE PARK,ROME,NY,USA,13440.0,43.21,-75.44,"(43.21, -75.44)"
Municipal,NY0021466,SHERBURNE - V STP,Surface,0.43,W STATE ST,SHERBURNE,NY,USA,13460.0,42.68,-75.51,"(42.68, -75.51)"
Industrial,NY0266876,LAUNDRY KINGDOM OF MEDFORD,Ground,NULL,1909 ST RTE 112|SCTM # 200-808-05-09,MEDFORD,NY,USA,11763.0,40.81,-73.0,"(40.81, -73.0)"
Industrial,NY0249700,DEPOSIT MAINTENANCE PATROL,Surface,0.0,ST RTE 10 - W SIDE - NE OF ST RTE 17,DEPOSIT,NY,USA,13754.0,42.05,-75.41,"(42.05, -75.41)"
Municipal,NY0020117,GOUVERNEUR (V) WWTF,Surface,3.67,4727 ST RTE 58|NATURAL DAM RD - S SIDE OF RD,GOUVERNEUR,NY,USA,13642.0,44.33,-75.49,"(44.33, -75.49)"
Industrial,NY0217671,LONG LAKE WATER FILTRATION PLANT,Surface,0.0,NORTHVILLE LK PLACID TRAIL|SANDY CREEK,LONG LAKE,NY,USA,12847.0,43.96,-74.39,"(43.96, -74.39)"
Industrial,NY0240672,HUDSON BULK PLANT,Surface,0.0,90 INDUSTRIAL TRACK,HUDSON,NY,USA,12534.0,42.25,-73.77,"(42.25, -73.77)"
Industrial,NY0006220,CENEX TERMINALS,Both,0.07,30-49-54 RIVERSIDE AVE,RENSSELAER,NY,USA,12144.0,42.62,-73.75,"(42.62, -73.75)"
Industrial,NY0260843,ROCK SALT STORAGE FACILITY - TROY,Surface,NULL,7 ADAMS ST,TROY,NY,USA,12180.0,42.72,-73.7,"(42.72, -73.7)"
Industrial,NY0104701,METALLIZED CARBON CORPORATION,Surface,0.0,19 S WATER ST,OSSINING,NY,USA,10562.0,41.16,-73.87,"(41.16, -73.87)"
Industrial,NY0266230,Fort Miller Hydro,Surface,0.0,120 Harris Rd,Northumberland,NY,USA,12871.0,43.16,-73.59,"(43.16, -73.59)"
Municipal,NY0029190,DRYDEN - V STP,Surface,0.6,WALL ST,DRYDEN,NY,USA,13053.0,42.49,-76.31,"(42.49, -76.31)"
Industrial,NY0246905,"NAVAL UNDERSEA WARFARE CTR DIV, NEWPORT OSO DRESDEN",Surface,0.0,50 MAIN ST,DRESDEN,NY,USA,14441.0,42.67,-76.95,"(42.67, -76.95)"
Industrial,NY0006777,REVERE COPPER PRODUCTS INC,Surface,6.42,ONE REVERE PARK,ROME,NY,USA,13440.0,43.21,-75.44,"(43.21, -75.44)"
Municipal,NY0034533,FINE - T WANAKENA SEWER DISTRICT,Surface,0.02,54 S SHORE RD |E OF SKATE CREEK,WANAKENA,NY,USA,13639.0,44.13,-74.92,"(44.13, -74.92)"
Industrial,NY0256455,HAMLET OF ESSEX WATER FILTRATION PLANT,Surface,NULL,20 BEGGS POINT ST,ESSEX,NY,USA,12936.0,44.31,-73.35,"(44.31, -73.35)"
Municipal,NY0262749,VESTAL EMERGENCY SEWER OVERFLOWS,Surface,NULL,"702 VESTAL PKWY E, 2400 VESTAL RD, 2014 VESTAL RD, 1801 VESTAL PKWY E & 1300 CAMPUS DR",VESTAL,NY,USA,13850.0,42.1,-76.02,"(42.1, -76.02)"
Municipal,NY0109720,MARLBORO STP,Surface,0.18,DOCK RD - E OF US RTE 9W,MILTON,NY,USA,12547.0,41.61,-73.97,"(41.61, -73.97)"
Industrial,NY0267180,PICCOZZI PROPERTY,Surface,NULL,"178 N FERRY RD|SCTM 0700-7-4-79.4, 79.5, 79.6 & 79.7 and 700-7-4-5",SHELTER ISLAND HEIGHTS,NY,USA,11965.0,41.08,-72.35,"(41.08, -72.35)"
Industrial,NY0262374,PIT STOP TRAVEL CENTER,Surface,NULL,US RTE 11 - S OF EXIT 10 OF I-81,POLKVILLE,NY,USA,NULL,42.59,-76.13,"(42.59, -76.13)"
Municipal,NY0030678,CARMEL HILLSDALE ESTATES STP,Surface,0.03,CARY ST - OFF ST RTE 6N,MAHOPAC,NY,USA,10541.0,41.34,-73.78,"(41.34, -73.78)"
Industrial,NY0001490,INTERNATIONAL WIRE GROUP INC-CAMDEN OPERATIONS,Surface,1.37,12 MASONIC AVE,CAMDEN,NY,USA,13316.0,43.34,-75.75,"(43.34, -75.75)"
Industrial,NY0277061,WATERVIEW AT GREENPOINT,Surface,0.36,77 COMMERCIAL ST,BROOKLYN,NY,USA,11222.0,40.74,-73.96,"(40.74, -73.96)"
Municipal,NY0023558,AURORA - V STP,Surface,0.3,MAIN ST ST RTE 90 - E SIDE - BETW CO RTE 43A & LAKE RD,AURORA,NY,USA,13026.0,42.74,-76.7,"(42.74, -76.7)"
Industrial,NY0232700,TOWN OF SULLIVAN HIGHWAY GARAGE,Surface,0.0,BOLIVAR RD,CHITTENANGO,NY,USA,NULL,43.09,-75.9,"(43.09, -75.9)"
Industrial,NY0282588,HUDSON VALLEY CREAMERY LLC,Ground,0.01,2986 RTE 9,HUDSON,NY,USA,NULL,42.15,-73.77,"(42.15, -73.77)"
Industrial,NY0226297,BURTON INDUSTRIES,Ground,0.01,243 WYANDANCH AVE,WYANDANCH,NY,USA,11798.0,40.73,-73.35,"(40.73, -73.35)"
Municipal,NY0255751,CADYVILLE WASTEWATER TREATMENT PLANT,Surface,0.01,151 BANKER RD,PLATTSBURGH,NY,USA,12901.0,44.7,-73.63,"(44.7, -73.63)"
Industrial,NY0242659,DUANESBURG D O T RT 7,Surface,0.0,RTE 7,DUANESBURG,NY,USA,12056.0,42.76,-74.11,"(42.76, -74.11)"
Industrial,NY0106305,WAYNE COUNTY EGGS LLC,Ground,0.0,6864 WADSWORTH RD,WOLCOTT,NY,USA,14590.0,43.25,-76.79,"(43.25, -76.79)"
Industrial,NY0000825,CRUCIBLE INDUSTRIES,Surface,0.62,575 STATE FAIR BLVD,GEDDES,NY,USA,13209.0,43.07,-76.21,"(43.07, -76.21)"
Industrial,NY0255769,NYSDOT ELIZABETHTOWN FACILITY,Ground,0.0,7735 RTE 9N (WESTPORT-ELIZABETHTOWN RD,ELIZABETHTOWN,NY,USA,12932.0,44.21,-73.54,"(44.21, -73.54)"
Industrial,NY0245968,HEMLOCK OPERATIONS CENTER/MAINT GARAGE,Surface,0.0,7412 RIX HILL RD,HEMLOCK,NY,USA,14466.0,42.78,-77.61,"(42.78, -77.61)"
Industrial,NY0258555,FORD GUM & MACHINE COMPANY INC,Ground,0.93,18 NEWTON AVE,AKRON,NY,USA,14001.0,43.03,-78.5,"(43.03, -78.5)"
Industrial,NY0069001,WASHINGTON MILLS TONAWANDA INC,Surface,0.3,1000 E NIAGARA ST,TONAWANDA,NY,USA,14150.0,43.02,-78.86,"(43.02, -78.86)"
Municipal,NY0024678,VILLAGE OF LYNDONVILLE WWTP,Surface,0.15,30 RAILROAD AVE,LYNDONVILLE,NY,USA,14098.0,43.33,-78.39,"(43.33, -78.39)"
Municipal,NY0247227,GROVELAND STATION WWTF,Surface,0.06,7458 GROVELAND STATION RD (ST RTE 63)|ST RTE 63 - W SIDE - N OF ST RTE 258,GROVELAND,NY,USA,14545.0,42.66,-77.77,"(42.66, -77.77)"
Municipal,NY0145556,SAUGERTIES MALDEN-ON-HUDSON S D STP,Surface,0.1,RIVERSIDE DR - N END,SAUGERTIES,NY,USA,12477.0,42.1,-73.93,"(42.1, -73.93)"
Municipal,NY0026131,WARDS ISLAND WASTEWATER RESOURCE RECOVERY FACILITY,Surface,275.0,WARDS ISLAND - E SIDE,NEW YORK,NY,USA,10035.0,40.79,-73.92,"(40.79, -73.92)"
Municipal,NY0026042,GLOVERSVILLE-JOHNSTOWN JOINT WWTP,Surface,10.2,191 UNION AVE,JOHNSTOWN,NY,USA,12095.0,42.99,-74.4,"(42.99, -74.4)"
Municipal,NY0110353,BREWSTER HEIGHTS WWTP,Surface,0.15,70 PUTNAM AVE,BREWSTER,NY,USA,10509.0,41.4,-73.62,"(41.4, -73.62)"
Industrial,NY0275697,EAST CONCORD MAINTENANCE CENTER,Surface,0.0,9125 SIBLEY RD,EAST CONCORD,NY,USA,14055.0,42.55,-78.65,"(42.55, -78.65)"
Municipal,NY0024406,BINGHAMTON SEWER SYSTEM OVERFLOWS,Surface,0.15,IN THE CITY OF BINGHAMTON|VARIOUS LOCATIONS,BINGHAMTON,NY,USA,13902.0,42.11,-75.91,"(42.11, -75.91)"
Industrial,NY0277002,NYCDDC 9TH ST INFRASTRUCTURE - CAP PROJ SEK20068,Surface,0.58,9TH ST & 2ND AVE|50' N 9TH ST BRIDGE & UNDER 9TH ST BRIDGE,BROOKLYN,NY,USA,11231.0,40.67,-74.0,"(40.67, -74.0)"
Industrial,NY0072451,KEYMARK CORP PLANT,Surface,0.02,1188 CAYADUTTA ST,FONDA,NY,USA,12068.0,42.96,-74.39,"(42.96, -74.39)"
Municipal,NY0028088,SODUS POINT - V STP,Surface,0.57,8120 LAKE RD,SODUS POINT,NY,USA,14555.0,43.27,-77.0,"(43.27, -77.0)"
Municipal,NY0020419,WILSON STP,Surface,0.31,109 ONTARIO ST,WILSON,NY,USA,14172.0,43.32,-78.84,"(43.32, -78.84)"
Industrial,NY0078221,R S M ELECTRON POWER,Ground,0.0,221 W INDUSTRY CT,DEER PARK,NY,USA,11729.0,40.77,-73.3,"(40.77, -73.3)"
Industrial,NY0175943,ISLANDIA EXPRESSWAY REALTY LLC,Ground,NULL,2929 EXPRESSWAY DR N,HAUPPAUGE,NY,USA,11788.0,40.81,-73.19,"(40.81, -73.19)"
Industrial,NY0275891,SHERMAN VEHICLE MAINTENANCE BLDG,Surface,0.0,7940 SHERMAN-STEDMAN RD,SHERMAN,NY,USA,14781.0,42.16,-79.58,"(42.16, -79.58)"
Municipal,NY0022012,COLTON STP,Surface,0.07,SPRING ST,COLTON,NY,USA,13625.0,44.56,-74.94,"(44.56, -74.94)"
Municipal,NY0205044,CATSKILL - T SD 4,Surface,0.03,MAPLE AVE,CEMENTON,NY,USA,12414.0,42.13,-73.92,"(42.13, -73.92)"
Industrial,NY0107352,ALMA HILL LEASE,Surface,0.0,ALMA HILL RD,WELLSVILLE,NY,USA,14895.0,42.02,-78.03,"(42.02, -78.03)"
Municipal,NY0031216,TUXEDO PARK STP,Surface,0.4,WEE WAH RD - N END WEE WAH LAKE,TUXEDO PARK,NY,USA,10987.0,41.22,-74.19,"(41.22, -74.19)"
Industrial,NY0001295,VANDEMARK CHEMICAL INC,Surface,NULL,1 NORTH TRANSIT RD,LOCKPORT,NY,USA,14094.0,43.18,-78.7,"(43.18, -78.7)"
Municipal,NY0108324,OSSINING WASTEWATER TREATMENT PLANT,Surface,7.0,75 WESTERLY RD,OSSINING,NY,USA,10562.0,41.15,-73.87,"(41.15, -73.87)"
Municipal,NY0021610,WEBSTER-T STP/WW BRADLEY POLLUTION CONTROL FACILITY,Surface,7.5,226 PHILIPS RD,WEBSTER,NY,USA,14850.0,43.26,-77.41,"(43.26, -77.41)"
Industrial,NY0267805,CEDAR STREET SUBSTATION,Surface,NULL,CEDAR ST & CROSS ST,NEW ROCHELLE,NY,USA,10801.0,40.92,-73.78,"(40.92, -73.78)"
Municipal,NY0027081,METROPOLITAN SYRACUSE WWTP,Surface,84.2,650 HIAWATHA BLVD W,SYRACUSE,NY,USA,13204.0,43.06,-76.18,"(43.06, -76.18)"
Industrial,NY0266957,MEGA WASH-N-DRY LAUNDROMAT,Ground,NULL,1502 DEER PARK AVE,NORTH BABYLON,NY,USA,11703.0,40.75,-73.32,"(40.75, -73.32)"
Municipal,NY0025381,RIPLEY WATER POLLUTION CONTROL FACILITY,Surface,0.4,ST RTE 5 OPPOSITE ST RTE 76,RIPLEY,NY,USA,14775.0,42.28,-79.72,"(42.28, -79.72)"
Municipal,NY0020559,WEEDSPORT (V) WWTP,Surface,0.55,2601 EARL ST,WEEDSPORT,NY,USA,13166.0,43.05,-76.57,"(43.05, -76.57)"
Industrial,NY0000850,WORTHINGTON STEEL - ROME,Surface,0.05,530 HENRY ST,ROME,NY,USA,13440.0,43.21,-75.47,"(43.21, -75.47)"
Industrial,NY0267422,SPIN CITY SUPER LAUNDROMAT,Ground,0.06,1597 MANATUCK BLVD,BAY SHORE,NY,USA,11706.0,40.76,-73.27,"(40.76, -73.27)"
Municipal,NY0099309,TROY - C COMBINED SEWER OVERFLOWS,Surface,1.2,CITY-WIDE,TROY,NY,USA,12182.0,42.75,-73.69,"(42.75, -73.69)"
Industrial,NY0211141,D & M LAUNDRY,Ground,0.01,350-19 E MAIN ST,PATCHOGUE,NY,USA,11772.0,40.77,-73.0,"(40.77, -73.0)"
Industrial,NY0030210,DOWCRAFT CORP,Surface,NULL,65 S DOW ST,FALCONER,NY,USA,14733.0,42.11,-79.2,"(42.11, -79.2)"
Industrial,NY0102741,GRAND ISLAND WATER TREATMENT PLT,Surface,0.05,318 BASELINE RD,GRAND ISLAND,NY,USA,14072.0,42.97,-78.97,"(42.97, -78.97)"
Industrial,NY0001856,"NEWTON FALLS LAND RECLAMATION, LLC",Surface,0.01,875 CO RTE 60,NEWTON FALLS,NY,USA,13666.0,44.21,-74.99,"(44.21, -74.99)"
Industrial,NY0259110,FARMERSVILLE SUB HEADQUARTERS,Surface,0.0,8088 ST RTE 16,FRANKLINVILLE,NY,USA,14737.0,42.35,-78.45,"(42.35, -78.45)"
Industrial,NY0279897,PECONIC LAUNDRY,Ground,0.01,2745 PECONIC LN,PECONIC,NY,USA,11958.0,41.05,-72.46,"(41.05, -72.46)"
Industrial,NY0226661,UNITED STATES MERCHANT MARINE ACADEMY,Surface,0.06,300 STEAMBOAT RD|1-B-135-100-104-105-109,KINGS POINT,NY,USA,11024.0,40.81,-73.76,"(40.81, -73.76)"
Industrial,NY0268844,LIVINGSTON TOWN HIGHWAY GARAGE,Surface,0.0,COLD SPRING RD,LIVINGSTON,NY,USA,NULL,42.14,-73.78,"(42.14, -73.78)"
Industrial,NY0000515,FELIX SCHOELLER TECHNICAL PAPERS,Surface,1.33,179 CO RTE 2A,PULASKI,NY,USA,13142.0,43.56,-76.1,"(43.56, -76.1)"
Municipal,NY0027545,CLAYTON STP,Surface,1.1,100 GARDNER ST,CLAYTON,NY,USA,13624.0,44.24,-76.08,"(44.24, -76.08)"
Industrial,NY0191892,DUCOMMUN AEROSTRUCTURES,Surface,NULL,2 FLINT MINE RD,COXSACKIE,NY,USA,12051.0,42.34,-73.82,"(42.34, -73.82)"
Municipal,NY0030864,ROME MUNICIPAL SEWAGE TREATMENT PLANT,Surface,12.0,7180 S Service Rd - for GPS|Mailing - 7180 E DOMINICK ST,Rome,NY,USA,13440.0,43.2,-75.41,"(43.2, -75.41)"
Industrial,NY0281271,PEACH LAKE,Surface,NULL,LAKESHORE & LAKESIDE DRS,NORTH SALEM,NY,USA,NULL,41.36,-73.58,"(41.36, -73.58)"
Municipal,NY0226688,SCSD #20-E - RIDGEHAVEN STP,Ground,0.08,2020 WILLIAM FLOYD PKWY,RIDGE,NY,USA,11961.0,40.88,-72.89,"(40.88, -72.89)"
Municipal,NY0261360,VALLEY FALLS WWTP,Surface,0.06,BET BOSTON  & MAINE RR & HOOSICK RIVER,VALLEY FALLS,NY,USA,12185.0,42.9,-73.57,"(42.9, -73.57)"
Industrial,NY0006769,TELESCOPE CASUAL FURNITURE,Surface,NULL,85 CHURCH ST,GRANVILLE,NY,USA,12832.0,43.4,-73.26,"(43.4, -73.26)"
Municipal,NY0029831,OGDENSBURG -C WWT PLANT,Surface,6.5,RAILROAD ST,OGDENSBURG,NY,USA,13669.0,44.7,-75.49,"(44.7, -75.49)"
Municipal,NY0026247,NORTH RIVER WASTEWATER RESOURCE RECOVERY FACILITY,Surface,170.0,725 W 135TH ST,NEW YORK,NY,USA,10031.0,40.83,-73.96,"(40.83, -73.96)"
Industrial,NY0269620,HYLAND LANDFILL,Surface,NULL,6653 HERDMAN RD,ANGELICA,NY,USA,14709.0,42.29,-78.01,"(42.29, -78.01)"
Industrial,NY0226556,SECOND AVENUE LAUNDROMAT,Ground,NULL,201 SECOND AVE,BRENTWOOD,NY,USA,11717.0,40.78,-73.23,"(40.78, -73.23)"
Industrial,NY0233234,HUDSON EGG FARMS,Ground,0.0,1812 ST RTE 5,ELBRIDGE,NY,USA,13060.0,43.03,-76.38,"(43.03, -76.38)"
Industrial,NY0100099,VILLAGE OF ATTICA WATER TREATMENT PLANT,Surface,0.11,3368 DUNBAR RD,ATTICA,NY,USA,14011.0,42.84,-78.26,"(42.84, -78.26)"
Industrial,NY0148849,ELTING'S CORNERS MAINTENANCE FACILITY,Surface,0.0,24 SOUTH ST,CLINTONDALE,NY,USA,12515.0,41.74,-74.04,"(41.74, -74.04)"
Municipal,NY0080667,SCSD #23  - COVENTRY MANOR STP,Ground,0.07,2 SHORT ST,MIDDLE ISLAND,NY,USA,11953.0,40.89,-72.93,"(40.89, -72.93)"
Industrial,NY0004057,LOCKHEED MARTIN MISSION SYSTEMS AND TRAINING,Surface,0.15,1801 ST RTE 17C,OWEGO,NY,USA,13827.0,42.1,-76.22,"(42.1, -76.22)"
Municipal,NY0108723,WILLIAMSON - T STP,Surface,0.62,7614 MAKEN RD,WILLIAMSON,NY,USA,14589.0,43.27,-77.17,"(43.27, -77.17)"
Industrial,NY0271951,FOX RUN VINEYARDS INC,Ground,NULL,670 ST RTE 14,PENN YAN,NY,USA,NULL,42.73,-76.97,"(42.73, -76.97)"
Municipal,NY0065447,SCSD #9 - COLLEGE PARK STP,Ground,0.04,94 ROBERTA AVE,SELDEN,NY,USA,11788.0,40.85,-73.04,"(40.85, -73.04)"
Industrial,NY0267732,AMTRAK - LIC VENTILATION BUILDING,Surface,0.03,52-31 2ND ST,LONG ISLAND CITY,NY,USA,11101.0,40.74,-73.96,"(40.74, -73.96)"
Industrial,NY0200841,QUEENS DISTRICT 5/5A GARAGE,Surface,NULL,48-01 58TH RD,MASPETH,NY,USA,11378.0,40.73,-73.92,"(40.73, -73.92)"
Industrial,NY0271535,PILOT TRAVEL CENTER #322,Ground,NULL,ST RTE 53 OFF I-86,KANONA,NY,USA,14810.0,42.38,-77.36,"(42.38, -77.36)"
Industrial,NY0204218,"SUNY AT BUFFALO - SOUTH CAMPUS, BAKER",Surface,0.0,3435 MAIN ST,BUFFALO,NY,USA,14214.0,42.95,-78.82,"(42.95, -78.82)"
Industrial,NY0242250,J H BUHRMASTER-SCOTIA FACILITY,Ground,0.03,421 SACANDAGA RD,SCOTIA,NY,USA,12302.0,42.84,-73.98,"(42.84, -73.98)"
Municipal,NY0021521,SHAWANGUNK WALLKILL SEWER DISTRICT,Surface,0.64,HOFFMAN RD,WALLKILL,NY,USA,12589.0,41.63,-74.19,"(41.63, -74.19)"
Industrial,NY0248363,NORTHWIND FARMS LLC,Ground,0.0,185 W KERLEY CORNERS RD,TIVOLI,NY,USA,12583.0,42.06,-73.88,"(42.06, -73.88)"
Industrial,NY0225916,LIDO BLVD WELL FIELD,Surface,NULL,"LIDO BLVD (PART OF LIDO BEACH TOWN PARK PROPERTY)|NCTM SEC 60, BLK 91, BLK 2",LIDO BEACH,NY,USA,11561.0,40.59,-73.62,"(40.59, -73.62)"
Industrial,NY0227200,ROBO CAR WASH PROPERTY,Ground,NULL,601 MONTAUK HWY,EAST PATCHOGUE,NY,USA,11772.0,40.77,-72.99,"(40.77, -72.99)"
Industrial,NY0235504,ROCKLAND CTY HIGHWAY GARAGE,Surface,0.0,NEW HEMPSTEAD RD,NEW CITY,NY,USA,10956.0,41.15,-73.99,"(41.15, -73.99)"
