yearvalue,statevalue,hai,operativeprocedure,facidone,facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount,infectioncount,notes
2013,California,SSI,Spleen surgery,930000103.0,"St Mary Medical Center, Long Beach",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000030.0,"St Mary's Medical Center, San Francisco",.,.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001357.0,"Stanford Hospital, Stanford",.,.,.,.,Santa Clara,96.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000108.0,"Sutter Amador Hospital, Jackson",.,.,.,.,Amador,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000109.0,"Sutter Auburn Faith Hospital, Auburn",.,.,.,.,Placer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000016.0,"Sutter Delta Medical Center, Antioch",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000151.0,"Sutter General Hospital, Sacramento",030000112,"Sutter Memorial Hospital, Sacramento",.,.,Sacramento,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000019.0,"Sutter Lakeside Hospital, Lakeport",.,.,.,.,Lake,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000007.0,Sutter Medical Center of Santa Rosa,.,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000134.0,Sutter Roseville Medical Center,.,.,.,.,Placer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000068.0,"Sutter Solano Medical Center, Vallejo",.,.,.,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630011844.0,"Sutter Surgical Hospital, North Valley, Yuba City",.,.,.,.,Sutter,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000265.0,"Tahoe forest Hospital, Truckee",.,.,.,.,Nevada,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000127.0,"Torrance Memorial Medical Center, Torrance",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000152.0,"Tri-City Medical Center, Oceanside",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120001467.0,Tulare Regional Medical Center,.,.,.,.,Tulare,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000037.0,"Twin Cities Community Hospital, Templeton",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000031.0,"UCSF Medical Center, San Francisco",220000015,"UCSF Medical Center at Mount Zion, San Francisco",.,.,San Francisco,43.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000070.0,"Ukiah Valley Medical Center/Hospital Drive, Ukiah",.,.,.,.,Mendocino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000113.0,"University of California Davis Medical Center, Sacramento",.,.,.,.,Sacramento,55.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000071.0,"University of California Irvine Medical Center, Orange",.,.,.,.,Orange,47.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000154.0,"University of California, San Diego Medical Center",090001116,"UCSD-La Jolla, John M.& Sally B. Thornton Hospital",.,.,San Diego,42.0,4.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000129.0,"Valley Presbyterian Hospital, Van Nuys",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000797.0,"Valleycare Medical Center, Pleasanton",140000199,"Valley Memorial Hospital, Livermore",.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000039.0,Ventura County Medical Center,630010957,"Ventura County Medical Center, Santa Paula Hospital",.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000118.0,"Washington Hospital, Fremont",.,.,.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000028.0,West Hills Hospital and Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000073.0,Western Medical Center Santa Ana,.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000146.0,Woodland Memorial Hospital,.,.,.,.,Yolo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000002.0,"AHMC Anaheim Regional Medical Center, Anaheim",.,.,.,.,Orange,110.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000122.0,"Adventist Medical Center, Hanford",630012960,Adventist Medical Center-Selma,.,.,Kings-Fresno,86.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000124.0,"Adventist Medical Center, Reedley",.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000034.0,"Alameda County Medical Center, Oakland",140000184,"Alameda County Medical Center-Fairmont Campus, San Leandro",.,.,Alameda,59.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000011.0,Alameda Hospital,.,.,.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000012.0,"Alta Bates Summit Medical Center, Alta Bates Campus, Berkeley",140000006,"Alta Bates Summit Medical Center, Herrick Campus, Berkeley",.,.,Alameda,168.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000425.0,"Alta Bates Summit Medical Center, Oakland",140000203,"Alta Bates Summit Medical Center, Summit Campus, Oakland",.,.,Alameda,60.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000013.0,"Alvarado Hospital Medical Center, Campus #1, San Diego",090000839,"Alvarado Hospital Medical Center, Campus #2, San Diego",.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000008.0,"Antelope Valley Hospital, Lancaster",.,.,.,.,Los Angeles,137.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000100.0,"Arrowhead Regional Medical Center, Colton",.,.,.,.,San Bernardino,167.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120000338.0,Bakersfield Memorial Hospital,.,.,.,.,Kern,199.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000008.0,"Banner Lassen Medical Center, Susanville",.,.,.,.,Lassen,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000001.0,Barstow Community Hospital,.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000114.0,"Barton Memorial Hospital, South Lake Tahoe",.,.,.,.,El Dorado,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000012.0,"Beverly Hospital, Montebello",.,.,.,.,Los Angeles,23.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000002.0,"California Hospital Medical Center, Los Angeles",.,.,.,.,Los Angeles,109.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000023.0,"California Pacific Medical Center, Davies Campus Hospital, SF",.,.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000022.0,"California Pacific Medical Center, Pacific Campus Hospital, SF",220000002,"California Pacific Medical Center, CA West Campus Hospital, SF",.,.,San Francisco,254.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000018.0,"California Pacific Medical Center, St Luke's Campus, San Francisco",.,.,.,.,San Francisco,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000004.0,"Cedars-Sinai Medical Center, Los Angeles",.,.,.,.,Los Angeles,446.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000022.0,"Centinela Hospital Medical Center, Inglewood",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000119.0,"Central Valley General Hospital, Hanford",.,.,.,.,Kings,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000006.0,"Chapman Medical Center, Orange",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000129.0,"Children's Hospital Central California, Madera",.,.,.,.,Madera,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000007.0,"Children's Hospital of Orange County, Orange",.,.,.,.,Orange,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000014.0,Childrens Hospital and Research Center at Oakland,.,.,.,.,Alameda,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000034.0,Childrens Hospital of Los Angeles,.,.,.,.,Los Angeles,52.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000003.0,"Chinese Hospital, San Francisco",.,.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000003.0,"Chino Valley Medical Center, Chino",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000070.0,"Citrus Valley Medical Center, IC , Covina",930000132,"Citrus Valley Medical Center, QV, West Covina",.,.,Los Angeles,90.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000036.0,"City of Hope Helford Clinical Research Hospital, Duarte",.,.,.,.,Los Angeles,159.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000095.0,Clovis Community Medical Center,.,.,.,.,Fresno,352.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000038.0,"Coast Plaza Hospital, Norwalk",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000021.0,"Coastal Communities Hospital, Santa Ana",.,.,.,.,Orange,50.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000082.0,Community Hospital of San Bernardino,.,.,.,.,San Bernardino,44.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000137.0,"Community Hospital of The Monterey Peninsula, Monterey",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000014.0,"Community Memorial Hospital, San Buenaventura, Ventura",.,.,.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000101.0,"Community Regional Medical Center, Fresno",.,.,.,.,Fresno,286.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000040.0,Community and Mission Hospital of Huntington Park,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000195.0,"Contra Costa Regional Medical Center, Martinez",.,.,.,.,Contra Costa,94.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000006.0,"Corona Regional Medical Center, Campus #1",250000007,"Corona Regional Medical Center, Campus #2",.,.,Riverside,62.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000117.0,"Dameron Hospital, Stockton",.,.,.,.,San Joaquin,54.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000008.0,"Desert Regional Medical Center, Palm Springs",.,.,.,.,Riverside,48.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240001330.0,"Desert Valley Hospital, Victorville",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000118.0,Doctors Hospital of Manteca,.,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000188.0,"Doctors Hospital of West Covina, Inc, West Covina",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000122.0,"Doctors Medical Center, Modesto",.,.,.,.,Stanislaus,146.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000139.0,Dominican Hospital,.,.,.,.,Santa Cruz,88.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000052.0,Downey Regional Medical Center,.,.,.,.,Los Angeles,101.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930001709.0,"Earl & Loraine Miller Children's Hospital, Long Beach",.,.,.,.,Los Angeles,137.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000053.0,"East Los Angeles Doctors Hospital, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000183.0,"Eden Medical Center, Castro Valley",.,.,.,.,Alameda,72.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000011.0,"Eisenhower Medical Center, Rancho Mirage",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000136.0,"El Camino Hospital, Los Gatos",.,.,.,.,Santa Clara,108.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70001351.0,"El Camino Hospital, Mountain View",.,.,.,.,Santa Clara,590.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,90000040.0,El Centro Regional Medical Center,.,.,.,.,Imperial,37.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000125.0,"Emanuel Medical Center Inc, Turlock",.,.,.,.,Stanislaus,126.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000054.0,"Encino Hospital Medical Center, Encino",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000013.0,"Enloe Medical Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",Butte,43.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000019.0,"Fairchild Medical Center, Yreka",.,.,.,.,Siskiyou,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000043.0,Fallbrook Hospital District,.,.,.,.,San Diego,44.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000005.0,"Feather River Hospital, Paradise",.,.,.,.,Butte,61.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000056.0,"Foothill Presbyterian Hospital-Johnston Memorial, Glendora",.,.,.,.,Los Angeles,37.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000011.0,Fountain Valley Regional Hospital & Medical Center,060000936,Fountain Valley Regional Hospital & Medical Center,.,.,Orange,41.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000008.0,"Frank R. Howard Memorial Hospital, Willits",.,.,.,.,Mendocino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000261.0,"Fremont Medical Center, Yuba City",230000260,"Rideout Memorial Hospital, Marysville",.,.,Sutter-Yuba,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000016.0,"French Hospital Medical Center, San Luis Obispo",.,.,.,.,San Luis Obispo,49.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000254.0,Fresno Surgical Hospital,.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000058.0,Garden Grove Hospital and Medical Center,.,.,.,.,Orange,54.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000058.0,"Garfield Medical Center, Monterey Park",.,.,.,.,Los Angeles,34.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000141.0,"George L. Mee Memorial Hospital, King City",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000059.0,Glendale Adventist Medical Center,.,.,.,.,Los Angeles,104.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000093.0,Glendale Memorial Hospital and Health Center,.,.,.,.,Los Angeles,42.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000068.0,"Good Samaritan Hospital, Los Angeles",.,.,.,.,Los Angeles,76.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000153.0,"Good Samaritan Hospital, San Jose",070000154,"Mission Oaks Hospital, Los Gatos",.,.,Santa Clara,132.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000062.0,"Greater El Monte Community Hospital, South El Monte",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000045.0,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,182.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000142.0,"Hazel Hawkins Memorial Hospital, Hollister",.,.,.,.,San Benito,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000012.0,Hemet Valley Medical Center,.,.,.,.,Riverside,74.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000063.0,"Henry Mayo Newhall Memorial Hospital, Valencia",.,.,.,.,Los Angeles,99.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000014.0,"Hi-Desert Medical Center, Joshua Tree",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000014.0,"Hoag Memorial Hospital Presbyterian, Newport Beach",060001022,"Hoag Hospital, Irvine",.,.,Orange,83.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000065.0,"Hollywood Presbyterian Medical Center, Los Angeles",.,.,.,.,Los Angeles,55.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000015.0,Huntington Beach Hospital,.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000026.0,"Huntington Memorial Hospital, Pasadena",.,.,.,.,Los Angeles,163.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000017.0,"John F. Kennedy Memorial Hospital, Indio",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000196.0,"John Muir Medical Center, Concord",.,.,.,.,Contra Costa,53.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000187.0,"John Muir Medical Center, Walnut Creek",.,.,.,.,Contra Costa,387.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000011.0,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,.,.,Solano,41.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000071.0,"Kaiser Foundation Hospital South Bay, Harbor City",.,.,.,.,Los Angeles,119.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630013929.0,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,Kaiser Foundation Hospital-Lakeview Medical Center,.,.,Orange,143.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630011203.0,"Kaiser Foundation Hospital, Antioch",.,.,.,.,Contra Costa,66.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",.,.,.,.,Los Angeles,209.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000074.0,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,.,Los Angeles,229.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",.,.,.,.,San Bernardino,222.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000189.0,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,.,Alameda,95.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630011745.0,"Kaiser Foundation Hospital, Irvine",.,.,.,.,Orange,251.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,201.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000973.0,"Kaiser Foundation Hospital, Manteca",630011683,"Kaiser Foundation Hospital, Modesto",.,.,Stanislaus-San Joaquin,83.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",.,.,.,.,Riverside,34.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,.,Alameda-Contra Costa,221.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630013398.0,"Kaiser Foundation Hospital, Ontario",.,.,.,.,San Bernardino,97.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",.,.,.,.,Los Angeles,119.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000010.0,"Kaiser Foundation Hospital, Redwood City",.,.,.,.,San Mateo,20.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",.,.,.,.,Riverside,279.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30001370.0,"Kaiser Foundation Hospital, Roseville",.,.,.,.,Placer,189.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000130.0,"Kaiser Foundation Hospital, Sacramento",.,.,.,.,Sacramento,394.0,2.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,80000144.0,"Kaiser Foundation Hospital, San Diego",.,.,.,.,San Diego,231.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000008.0,"Kaiser Foundation Hospital, San Francisco",.,.,.,.,San Francisco,162.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000150.0,"Kaiser Foundation Hospital, San Jose",.,.,.,.,Santa Clara,66.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000944.0,"Kaiser Foundation Hospital, San Rafael",.,.,.,.,Marin,33.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",.,.,.,.,Santa Clara,236.0,2.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000508.0,"Kaiser Foundation Hospital, Santa Rosa",.,.,.,.,Sonoma,40.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000133.0,"Kaiser Foundation Hospital, South Sacramento",.,.,.,.,Sacramento,172.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000009.0,"Kaiser Foundation Hospital, South San Francisco",.,.,.,.,San Mateo,33.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630012364.0,"Kaiser Foundation Hospital, Vacaville",.,.,.,.,Solano,20.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",.,.,.,.,Contra Costa,182.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000076.0,"Kaiser Foundation Hospital, West LA, Los Angeles",.,.,.,.,Los Angeles,64.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",.,.,.,.,Los Angeles,59.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120001444.0,"Kaweah Delta Medical Center, Visalia",.,.,.,.,Tulare,38.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000912.0,"Keck Hospital of USC, Los Angeles",.,.,.,.,Los Angeles,111.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120000342.0,"Kern Medical Center, Bakersfield",.,.,.,.,Kern,102.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000040.0,"LAC+USC Medical Center, Los Angeles",.,.,.,.,Los Angeles,361.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000027.0,"LAC/Harbor-UCLA Medical Center, Torrance",.,.,.,.,Los Angeles,107.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000028.0,"LAC/Rancho Los Amigos National Rehab Center, Downey",.,.,.,.,Los Angeles,20.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000024.0,La Palma Intercommunity Hospital,.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000047.0,Lakewood Regional Medical Center,.,.,.,.,Los Angeles,79.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000139.0,Lodi Memorial Hospital,030000136,Lodi Memorial Hospital-West,.,.,San Joaquin,191.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000027.0,"Loma Linda UNIV Medical Center, Loma Linda",240000025,"Loma Linda UNIV Heart & Surgical Hospital, Redlands",630012294,"Loma Linda UNIV Medical Center East Hospital, Loma Linda",San Bernardino,329.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630012971.0,Loma Linda University Medical Center - Murrieta,.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000018.0,Lompoc Valley Medical Center,.,.,.,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000095.0,"Long Beach Memorial Medical Center, Long Beach",.,.,.,.,Los Angeles,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000025.0,Los Alamitos Medical Center,.,.,.,.,Orange,141.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000038.0,"Los Angeles Co Olive View-UCLA Medical Center, Sylmar",.,.,.,.,Los Angeles,298.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000020.0,"Los Robles Hospital & Medical Center, Thousand Oaks",050000553,"Los Robles Hospital & Medical Center, E , Thousand Oaks",050001468,Thousand Oaks Surgical Hospital,Ventura,270.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70001349.0,"Lucile Salter Packard Children's Hospital at Stanford, Palo Alto",.,.,.,.,Santa Clara,32.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000021.0,"Mad River Community Hospital, Arcata",.,.,.,.,Humboldt,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000111.0,Madera Community Hospital,.,.,.,.,Madera,37.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000005.0,Mammoth Hospital,.,.,.,.,Mono,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000021.0,Marian Regional Medical Center,.,.,.,.,Santa Barbara,93.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000953.0,"Marin General Hospital, Greenbrae",.,.,.,.,Marin,40.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000044.0,Marina Del Rey Hospital,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000121.0,"Marshall Medical Center (1-Rh), Placerville",.,.,.,.,El Dorado,21.0,0.0,~ See Data Dictionary
