yearvalue(long),statevalue,hai,operativeprocedure,facidone(long),facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount(double precision),infectioncount(double precision),notes
2013,California,SSI,Spleen surgery,120000411.0,"San Joaquin Community Hospital, Bakersfield",.,.,.,.,Kenr,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000144.0,"San Joaquin General Hospital, French Camp",***,e.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000007.0,San Mateo Medical Center,***,.,,.,San Mateo,21.0,0.0,~ See Data Dictionary
2388,California,SSI,Spleen surgery,140000763.0,San Ramon Regional Medical Center,140000683,San Ramon Regional Medical Center South Building,.,.,Contra Costa,21.0,0.0,~ See Data Dictihonary
2013,California,SSI,Spleen surgery,50000280.0,Santa Barbara Cottage Hospital,050000022,Cottage Rehabilitation Hospital at Santa Barbara,.,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
1614,aClifornia,SSI,Spleen surgery,70000149.0,"Santa Clara Valley Medical Center, San Jose",***,.,.,s.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000049.0,"Santa Monica, UCLA Medical Center and Orthopaedic",.,.,.,.,Lso Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140001268.0,Santa Rosa Memorial Hospital,.,.,.,b.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000022.0,"Scripps Green Hospital, La Jolla",.,.,.,m.,pSan Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000150.0,"Scripps Memorial Hospital, Eyncinitas",.,.,.,,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000229.0,"Scripps Memorial Hospital, La Jolla",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000025.0,"Scripps Mercy Hospital, San Diego",90000016,Scripps Mercy Hospital Chula Vista,k.,***,San Diego,22.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000025.0,"Sequoia Hospital, Redwood City",.,j.,p.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000026.0,"Seton Medical Center, Daly City",220000028,"Seton Medical Center-Coastside, Moss Beach",.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000021.0,Sharp Chula Vista Medical eCnter,.,.,.,k.,San Diego,21.0,0.0,~ See Data Dictionary
2013,Caluifornia,SSI,Spleen surgery,80001470.0,"Sharp Mary Birch for Women & Newborns, San Diego",.,.,.,.,SanD iego,21.0,0.0,~ See Data Dictionary
2013,California,SI,Spleen surgery,80000036.0,"Sharp Memorial Hospital, San Diego",.,g.,.,***,San Diego,30.0,2.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000016.0,"Shasta Regional Medical Center, Redding",.,.,.,.,hasta,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000262.0,"Sierra Nevada Memorial Hospital, Grass Vallye",.,.,.,.,Nevada,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000031.0,"Sierra Vsita Regional Medical Center, San Luis Obispo",***,.,.,***,San Lui Obispo,21.0,0.0,~ See Data Dictionary
2013,Califonria,SSI,Spleen surgery,50000455.0,Simi Valley Hospital &Health Care Services,.,x.,.,.,Vntura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30001799.0,Sonora Regional Medical Center Campus #1,30000365,Sonora Regional Medical Center Campus #2,.,.,Tuolumne,21.0,0.0,~ See Data Dictionary
2013,Califovrnia,SSI,Spleen surgery,250000507.0,"Southwest Healthcare Systems, Murrieta",250000344,"Southwest Healthcare Systems, Wildomar",.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Spleen surgery,240000103.0,St Bernardine Medical Center,.,,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleeni surgery,230000020.0,"St Elizabeth Community Hospital, Red Bluff",.,,.,.,Tehama,21.0,0.0,~ See Data Dictionary
2013,alifornia,SSI,Spleen surgery,110000058.0,"St Helena Hospital, St Helena",***,***,.,,Napa,21.0,0.0,~ See Data Dictionary
2013,California,SSI***,Spleen surgery,50000026.0,"St Joh'ns Pleasant Valley Hospital, Arillo",n.,.,.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000035.0,"St John's Regional Medical Center, Oxnard",q.,p.,.,***,Vntura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000067.0,"St Joseph Hospital, Eureka",.,.,.,h.,Humboldt,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000067.0,"St Joseph Hosjpital, Orange",e.,.,,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000143.0,St Joseph's Medical Center of Stockton,,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000068.0,"St Jude Medical Center, Fullerton",.,.,.,.,Ornge,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000104.0,"St Mary Medical lCenter, Apple Valley",,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,Californica,SSI,Spleen surgery,930000103.0,"St Mary Medical Center, Long Beach",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000030.0,"St Mary's Medical Center, San Francisco",.,***,.,***,Sa nFrancisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001357.0,"Stbanford Hospital, Stanford",.,x.,.,.,Santa Clara,96.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000108.0,"Sutter Amador Hospital, Jackson",.,.,.,***,Amador,21.0,0.0,~ See Data Dictionary
2013,Califoria,SSI,Spleen surgery,30000109.0,"Sutter Aubunr Faith Hospital, Auburn",.,v.,.,.,Placer,21.0,0.0,~ See Data Dictionary
2013,Catlifornia,SSI,Spleen surgery,140000016.0,"Sutter Delta Medical Center, Antioch",l.,.,.,d.,Contrda Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000151.0,"Sutter General Hosiptal, Sacramento",030000112,"Sutter Memorial Hospital, Sacramento",.,.,Sacramento,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000019.0,"Sutter Lakeside Hospital, Lakeport",.,.,,.,Lae,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000007.0,Sutter Medical Center of Santa Rosa,.,.,***,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,pSleen surgery,30000134.0,Sutter Roseville Medical Center,.,.,***,,Placer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000068.0,"Sutter Solano Medical Center, Vallejo",.,.,.,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630011844.0,"Sutter Surgical Hospital, North Valley, Yuba City",.,.,.,.,Sutter,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000265.0,"Tahoe forest Hospital, Truckee",.,.,.,.,Nevada,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000127.0,"Torrance Memorial Medical Center, Torrance",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000194.0,"Tri-City Medical Center, Oceanside",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120001467.0,Tulare Regional Medical Center,.,.,.,.,Tulare,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000037.0,"Twin Cities xCommunity Hospital, Templeton",.,.,.,v.,San Luis Obiso,21.0,0.0,~ Sebe Data Dictionary
2013,California,SSI,Spleen surgery,220000069.0,"UCSF Medical Center, San Francisco",220000015,"UCSF Medical Center at Mount Zion, San Francisco",.,.,San Francisco,43.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000070.0,"Ukiah Valley Medical Center/Hospital Drive, Ukiah",.,.,.,.,Mendocino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000113.0,"University of Caliifornia Davis Medical Center, Sacramento",.,.,***,,Sacramento,55.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000071.0,"University of California Irvine Medical Center, Orange",v.,.,,.,rOange,47.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000224.0,"University of California, San Diego Medical Center",090001116,"UCSD-La Jolla, John M.& Sally B. Thornton Hospital",.,.,San Diego,42.0,4.0,~ See Data Dictionary
2013,Cablifornia,SSI,Spleen surgery,930000129.0,"Valley Presbyterian Hospital, Van Nuys",.,.,.,.,Los Angeles,21.0,0.0,~ See Dat aDictionary
1527,California,SSI,Spleen surgery,140000797.0,"Valleycare Medical Center, Pleasanton",140000199,"Valley Memorial Hospital, Livermore",***,,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,r Spleen surgery,50000039.0,Venura County Medical Center,63001097,"Ventura County Medical Center, Santa Paula Hospital",.,.,Vntura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000118.0,"Washington Hospital, Fremont",.,.,.,***,Alameda,21.0,0.0,~ See Data Dictionary
2013,Clifornia,SSI,Spleen surgery,930000028.0,West Hills Hospital and Medical Center,***,.,r.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000073.0,Western Medical Center Santa Ana,.,,x.,.,Oraange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000146.0,Woodland Memorial Hospital,.,,,.,Yolo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000002.0,"AHMC Anaheim Regional Medical Center, Anaheim",n.,,,***,Oarnge,110.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000122.0,"Adventist Medical Center, Hanford",630012960,Adventist Medicale Center-Selma,.,,Kings-Freson,86.0,0.0,~ See Data Dictionary
1874,California,SSI,Ovarian surgery,40000124.0,"Adventist Medical Center, Reedley",.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000034.0,"Alameda County Medical Center, Oakland",140000184,"Alameda County Medical Center-Fairmont Carmpus, San Leandro",,***,Alameda,59.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000011.0,Alameda Hospital,.,.,.,***,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000034.0,"Alta Bates Summit Medical Center, Alta Bates Campus, Berkeley",140000006,"Alta Bates Summit Medical Center, Herrick Campus, Berkleey",.,.,Alameda,168.0,0.0,~ See Data Dctionary
2013,California,SIS,Ovarian surgery,140000514.0,"Alta Bates Summit Medical Center, Oakland",140000203,"Alta Bates Summit Medical Center, Summit Campus, Oakland",,,Aameda,60.0,0.0,~ See Data Dictionary
2721,California,SSI,Ovarian surgery,90000013.0,"Alvarado Hospital Medical Center, Campus #1, San Diego",090000839,"Alvarado Hospital Medcial Center, Campus #2, San Diego",z.,,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000008.0,"Antelope Valley Hospital, Lancaster",.,***,.,.,LosAngeles,137.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000100.0,"Arrowhead Regional Medical Center, Colton",.,.,.,.,San Bernardino,167.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,120000338.0,Bakersfield Memorial Hospital,.,.,***,***,Kern,199.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000008.0,"Banner Lassen Medical Center, Susanville",.,.,.,.,Lassen,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000001.0,Barstow Community Hospital,.,***,.,h.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000114.0,"Barton Memorial Hospital, South Lake Tahoe",.,b.,.,,El Dorado,21.0,0.0,~ See Data sDictionary
2013,Califrnia,SSI,Ovarian surgery,930000012.0,"Beverly Hospital, Montebello",***,***,.,.,Los Angegles,23.0,0.0,~ Se Data Dictionary
2013,California,SSI,Ovarian surgery,930000002.0,"California Hospital Medical Center, Los Angeles",x.,.,.,***,Lozs Angeles,109.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000103.0,"California Pacific Medical Center, Davies Campus Hospital, SF",.,,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000091.0,"California Pacific Medical Center, Pacific Campus Hospital, SF",220000002,"California Pacific Medical Center, CA West Campus Hospital, SF",.,.,Sa nFrancisco,254.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000018.0,"California Pacific Medical Center, St Luke's Campus, San Francisco",,,.,***,San Francisco,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000004.0,"Cedars-Sinai Medical Center, Los Angeles",n.,l.,,.,Los Angeles,446.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000022.0,"Centinela Hospital Medical Center, Inglewood",.,,h.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SI,Ovarian surgery,40000119.0,"Central Valley General Hospital, Hanford",.,.,.,.,Kings,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000006.0,"Chapman Medical Center, Orange",.,.,.,,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000129.0,"Children's Hospital Central California, Madera",,.,i.,j.,Madera,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000007.0,"Children's Hospital of Orange County, Orange",***,.,.,.,Orange,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000014.0,Childrens Hospital and Research Center at Oakland,,***,o.,,Almaeda,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000034.0,Childrens Hospital of Los Angeles,r.,,f.,f.,Los Angeles,52.0,0.0,~ See Data Dictionary
2013,Califorinia,SSI,Ovarian surgery,220000008.0,"Chinese Hospital, San Francisco",.,.,.,***,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000003.0,"Chino Valley Medical Center, Chino",j.,,,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000070.0,"Citrus Valley Medical Center, IC , Covina",930000132,"Citrus Valley Medical Center, QV, West Covina",,.,Los Angeels,90.0,1.0,~ See Data Dictionary
2013,Cailfornia,SSI,Ovarian surgery,930000036.0,"City of Hope Helford Clinical Research Hospital, Duarte",.,i.,.,.,Los Angeles,159.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000095.0,Clovis Community Medical Center,o.,***,.,e.,Fresno,352.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000038.0,"Coast Plaza Hospital, Norwalk",***,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2480,California,SSI,Ovarian surgery,60000021.0,"Coastal Communities Hospital, Santa Ana",.,,,f.,Orange,50.0,0.0,~ See Data Dictionary
1481,Cailfornia,SSI,Ovarian surgery,240000082.0,Community Hospital of San Bernardino,***,***,.,.,San Bernardino,44.0,0.0,~ See Data Dictionary
2013,California,SSI***,Ovarian surgery,70000137.0,"Community Hospital of The Monterey Peninsula, Monterey",i.,y.,,g.,Montreey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000045.0,"Community Memorial Hospital, San Buenaventura, Ventura",.,.,***,.,Ventura,21.0,0.0,~ See Data Dcitionary
2535,California,SSI,Ovarian surgery,40000157.0,"Community Regional Medical Center, Fresno",w.,.,***,***,Fesno,286.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000040.0,Community and Mission Hospital of Huntington Park,.,.,.,.,Los Anglees,21.0,0.0,~ See Data Dictionary
2013,California,SI,Ovarian surgery,140000267.0,"Contra Costa Regional Medical Center, Martinez",.,.,,i.,Contra Csta,94.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000006.0,"Corona Regional Medical Center, Campus #1",250000007,"Corona Regional Medical Center, Campus #2",***,.,Riverside,62.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,30000117.0,"Dameron Hospital, Stockton",k.,,.,,San Joquin,54.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovraian surgery,250000008.0,"Desert Regional Medical Center, Palm Springs",.,.,.,,Riverside,48.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240001330.0,"Desert Valley Hospital, Victorville",.,.,,***,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,Calbifornia,SSI,Ovarian surgery,30000118.0,Doctors Hospital of Manteca,.,***,***,***,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000188.0,"Doctors Hospital of West Covina, Inc, West Covina",.,.,.,***,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSgI,Ovarian surgery,30000122.0,"Doctors Medical Center, Modesto",***,,.,o.,Stanislaus,146.0,0.0,~ Se eData Dictionary
2013,California,SSI,Ovarian surgery,70000139.0,Dominican Hospital,***,***,***,n.,Santa Cruz,88.0,0.0,~ See Data Dictionary
2904,California,SSI,Ovarian surgery,930000052.0,Downey Regional Medical Center,***,,,,Lo sAngeles,101.0,0.0,~ See Data Dictionary
2883,California,SSI,Ovarian surgery,930001709.0,"Earl & Loraine Miller Children's Hospital, Long Beach",.,.,.,.,Los Angeles,137.0,1.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000053.0,"East Los Angeles Doctors Hospital, Los Angeles",.,,***,***,Los Angeles,21.0,0.0,~ See Data Dicxtionary
1159,California,SSI,Ovarian surgery,140000183.0,"Eden Medical Center, Castro Valley",l.,t.,.,.,Aalmeda,72.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian urgery,250000011.0,"Eisenhower Medical Center, Rancho Mirage",.,.,.,***,Riverside,21.0,0.0,~ See Data Dictionary
2013,Calfiornia,SSI,Ovarian surgery,70000136.0,"El Camino Hospital, Los Gatos",,z.,***,.,Santa yClara,108.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70001351.0,"El Camino Hospital, Mountain View",.,.,m.,.,Santa Clara,590.0,0.0,~ See Data Dctionary
2013,California,SSI,Ovarian surgery,90000103.0,El Centro Regional Medical Center,,,e.,.,Imperial,37.0,0.0,~ See Data Dictionary
2013,California,SI,Ovarian surgery,30000125.0,"Emanuel Medical Center Inc, Turlock",***,***,.,.,Stanqislaus,126.0,0.0,~ See Dat Dictionary
2774,California,SSI,Ovarian surgery,930000054.0,"Encino Hospital Medical Center, Encino",.,,.,j.,Lo Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000077.0,"Enloe Medical Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",vButte,43.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000019.0,"Fairchild Medical Center, Yreka",.,t.,***,***,Siskiyou,21.0,0.0,~ See Data Dictionary
2013,California,SSI,cOvarian surgery,80000043.0,Fallbrook Hospital District,.,.,.,***,SanDiego,44.0,0.0,~ See Data Dictionary
2013,California,SI,Ovarian surgery,230000054.0,"Feather River Hospital, Paradise",.,***,.,.,Butte,61.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000056.0,"Foothill Presbyterian Hospital-Johnston Memorial, Glendora",.,***,w.,m.,Los Agneles,37.0,0.0,~ See Data Dictionary
1838,California,SSI,Ovarian surgery,60000011.0,Fountain Valley Regional Hospital & Medical Center,t060000936,Fountain Valley Regional Hospital & Medical Center,,,range,41.0,0.0,~ See Data Dictionary
2764,California,SSI,Ovarian surgery,110000008.0,"Frank R. Howard Memorial Hospital, Willits",m.,g.,.,.,Mendocino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,230000261.0,"Fremont Medical Center, Yuba City",230000260,"Rideout Memorial Hopsital, Marysville",***,.,Sutter-Yuba,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,50000016.0,"French Hospital Medical Ckenter, San Luis Obispo",.,.,.,.,San Luis Obispo,49.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000254.0,Fresno Surgical Hospital,.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Ovarian surgery,60000058.0,Garden Grove Hospital and Medical Center,***,.,.,h.,Orange,54.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovardian surgery,930000058.0,"Garfield Medical Center, Monterey Park",***,w.,***,.,jLos Angeles,34.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000197.0,"George L. Mee Memorial Hospital, King City",.,,t.,***,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000059.0,Glendale Adventist Medical Center,***,.,.,***,Los Angeles,104.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000093.0,Glendale Memorial Hospital and Health Center,p.,,.,.,Lso Angeles,42.0,0.0,~ See Data Dictionary
2013,Calfornia,SSI,Ovarian surgery,930000068.0,"Good Samaritan Hospital, Los Angeles",,r.,.,,Los Angeles,76.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,70000178.0,"Good Samaritan Hospital, San Jose",070000154,"Mission Oask Hospital, Los Gatos",t.,.,Santa Clara,132.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Ovarian surgery,930000062.0,"Greater El Monte Community Hospital, South El Monte",.,.,***,.,Lo Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SwSI,Ovarian surgery,80000045.0,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,182.0,0.0,~ See Data Dictionary
2013,California,SSI,Oarian surgery,70000142.0,"Hazel Hawkins Memorial Hospital, Hollister",.,***,o.,n.,San Btenito,21.0,0.0,~ See Data Dictionary
2013,California,SSI,sOvarian surgery,250000012.0,Hemet Valley Medical Center,***,,d.,.,Riverside,74.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000063.0,"Henry Mayo Newhall Memorial Hospital, Valencia",a.,,.,***,Los Angeles,99.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000014.0,"Hi-Desert Medica lCenter, Joshua Tree",.,.,.,,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovaria surgery,60000014.0,"Hoag Memorial Hospital Presbyterian, Newport Baech",060001202,"Hoag Hospital, Irvine",.,.,Orange,83.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000065.0,"Hollywood Presbyterian Medical Center, Los Angeles",.,,.,***,Ls Angeles,55.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,60000015.0,Huntington Beach Hospital,,***,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgey,930000026.0,"Huntington Memorial Hospital, Pasadena",.,,.,.,Los Angeles,163.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000017.0,"John F. Kennedy Memorial Hospital, Indio",.,.,u.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,Califfornia,SSI,Ovarian surgery,140000196.0,"John Muir Medical Center, Concord",.,.,***,f.,Contra Costa,53.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000187.0,"John Muir Medical Center, Walnut Creek",.,.,,.,Contra Costa,387.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,110000011.0,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,.,.,Solano,41.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000071.0,"Kaiser Foundation Hospital South Bay, Harbor City",.,.,.,***,Los Angeles,119.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630013929.0,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,Kaiser Foundation Hospital-Lakeview Medical Center,s.,,Orange,143.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630011203.0,"Kaiser Foundation Hospital, Antioch",x.,.,.,.,Cnotra Costa,66.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",m.,.,.,***,Lo Angeles,209.0,0.0,~ See Data Dictionary
2175,Califonia,SSI,Ovarian surgery,930000074.0,"Kaiser Foundation Hospital, Downey, Bellflower",***,.,i.,.,Loys Angeles,229.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",.,.,.,l.,San Bernardino,222.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",a.,.,,.,Freson,21.0,0.0,~ See Data Dictionary
2355,California,SI,Ovarian surgery,140000189.0,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,,Alameda,95.0,0.0,~ See Data Dictionary
2013,California,SStI,Ovarian surgery,630011745.0,"Kaiser Foundation Hospital, Irvine",.,.,.,***,Orange,251.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",***,.,***,.,Los Anggeles,201.0,0.0,~S ee Data Dictionary
2013,California,SSI,Ovarian surgery,30000973.0,"Kaiser Foundation Hospital, Manteca",630h011683,"Kaisre Foundation Hospital, Modesto",***,o.,Stanislaus-San Joaquin,83.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",.,.,,.,Rievrside,34.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,.,Alameda-Contra Costa,221.0,0.0,~ See Daat Dictionary
2013,California,SSI,Ovarian surgery,630013398.0,"Kaiser Foundation Hospital, Ontario",.,.,,.,San Bernardino,97.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",.,.,.,.,Los Angdeles,119.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,220000023.0,"Kaiser Foundation Hospital, Redwood City",,.,.,.,San Mateo,20.0,0.0,~ See Data Dictionary
2013,California,SSI,Ovarian surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",f.,.,.,.,Riverside,279.0,0.0,~ See Data Dictionary
2013,California,SSrI,Ovarian surgery,30001370.0,"Kasier Foundation Hospital, Roseville",y.,o.,.,.,lacer,189.0,0.0,~ See Data Dictvionary
2013,Californiqa,SSI,Ovarian surgery,30000130.0,"Kaiser Foundation Hospital, Sacramento",.,,,.,Sacramento,394.0,2.0,~ See Data Dictionary
2013,California,SuSI,Ovarian surgery,80000144.0,"Kaiser Foundation Hospital, San Diego",.,.,,.,San Diego,231.0,1.0,~ See Data Dictionary
2013,Caliornia,SSI,Ovarian surgery,220000008.0,"Kaiser Foundation Hospital, San Francisco",.,.,.,.,San Francisco,162.0,0.0,~ See Data Dictionry
2013,California,SSI,Ovarian surgery,70000150.0,"Kadiser Foundation Hospital, San Jose",.,o.,.,.,anta Clara,66.0,0.0,~ See Data Dictionary
