OBJECTID,GNLCCCODE,NORWEST,PATCH_ID,MINTEMPC,SLOPE,BT_0BRK,BT_25BRK,BT_50BRK,BT_75BRK,BT_100BRK,LENGTH_KM,NHDVERSION,SHAPELEN
79893,MC_869,MidColumbia,869,7.37,8.09,0.577457,0.500164,0.422863,0.349163,0.282031,14.23,1,0.151588741486121
79894,MC_870,MidColumbia,870,7.13,11.31,0.340568,0.340568,0.340568,0.340568,0.340568,4.83,1,0.058817814015016
79895,MC_873,MidColumbia,873,7,7.04,0.662777,0.592834,0.518915,0.444158,0.371846,13.5,1,0.139580927602987
79896,MC_875,MidColumbia,875,8.51,7.91,0.275525,0.244473,0.215878,0.189788,0.166182,4.85,1,0.0581439267257872
79897,MC_877,MidColumbia,877,6.08,11.09,0.721008,0.721008,0.721008,0.721008,0.721008,19.34,1,0.215389353174152
79898,MC_878,MidColumbia,878,7.83,12.71,0.207225,0.207225,0.207225,0.207225,0.207225,4.75,1,0.0490793323111513
79899,MC_880,MidColumbia,880,8.69,12.08,0.13486,0.13486,0.13486,0.13486,0.13486,3.5,1,0.0362111111137147
79900,MC_881,MidColumbia,881,9.07,9.28,0.190713,0.163367,0.139268,0.118221,0.099986,6.5,1,0.0719058704466333
79901,MC_882,MidColumbia,882,8.79,8.55,0.215805,0.191333,0.169037,0.148862,0.130715,4.19,1,0.0434595019073486
79902,MC_883,MidColumbia,883,7.49,9.24,0.373362,0.335013,0.298725,0.264803,0.23345,5.24,1,0.0571396291895199
79903,MC_884,MidColumbia,884,8.77,7.07,0.250936,0.226361,0.203539,0.182476,0.163145,3.21,1,0.0344654946495537
79904,MC_885,MidColumbia,885,7.72,8.27,0.396263,0.352147,0.310417,0.271559,0.235902,6.53,1,0.0672174724543161
79905,MC_886,MidColumbia,886,6.39,10.09,0.577825,0.577825,0.577825,0.577825,0.577825,9.69,1,0.0977929676365291
79906,MC_888,MidColumbia,888,9.09,11,0.149566,0.149566,0.149566,0.149566,0.149566,6.58,1,0.0707160167662142
79907,MC_892,MidColumbia,892,8.79,7.71,0.331521,0.275433,0.225631,0.182565,0.146168,11.37,1,0.116922968192039
79908,MC_895,MidColumbia,895,9.1,11.24,0.121499,0.121499,0.121499,0.121499,0.121499,3.5,1,0.0374271075707391
79909,MC_896,MidColumbia,896,8.66,7.67,0.278517,0.243956,0.212422,0.183971,0.158564,5.95,1,0.0645298882604058
79910,MC_902,MidColumbia,902,9.34,6.06,0.31258,0.259134,0.212007,0.171468,0.13733,11.15,1,0.127657333989212
79911,MC_905,MidColumbia,905,9.45,13.03,0.079586,0.079586,0.079586,0.079586,0.079586,4.28,1,0.0530890189062646
79912,MC_909,MidColumbia,909,7.06,7.12,0.635487,0.567897,0.497681,0.427556,0.360226,12.41,1,0.14428505359251
79913,MC_911,MidColumbia,911,9.56,12.48,0.077664,0.077664,0.077664,0.077664,0.077664,3.5,1,0.0356575937004212
79914,MC_914,MidColumbia,914,9.11,10.7,0.130729,0.130729,0.130729,0.130729,0.130729,3.5,1,0.0331895629621658
79915,MC_917,MidColumbia,917,8.59,8.59,0.240065,0.212768,0.187807,0.16516,0.144758,4.5,1,0.0475340434625499
79916,MC_919,MidColumbia,919,9.77,3.19,0.257202,0.231375,0.207417,0.185342,0.165127,3.5,1,0.0376514892970484
79917,MC_921,MidColumbia,921,7.07,7.34,0.725772,0.63954,0.543258,0.44363,0.34834,19.74,1,0.208557782396371
79918,MC_922,MidColumbia,922,9.86,4.97,0.230182,0.197756,0.168895,0.143494,0.121354,6.82,1,0.0824205456125703
79919,MC_923,MidColumbia,923,8.61,2.97,0.441207,0.403665,0.367219,0.332229,0.298999,4.37,1,0.0417198323677788
79920,MC_926,MidColumbia,926,9.1,9.37,0.158789,0.140969,0.124852,0.110341,0.097329,3.5,1,0.0374632269008367
79921,MC_928,MidColumbia,928,8.94,10.3,0.16013,0.16013,0.16013,0.16013,0.16013,4.51,1,0.0464273641226626
79922,MC_929,MidColumbia,929,6.81,9.71,0.71071,0.612839,0.504923,0.396545,0.297454,22.22,1,0.249547081108421
79923,MC_934,MidColumbia,934,9.17,11.12,0.1189,0.1189,0.1189,0.1189,0.1189,3.5,1,0.0344604474383565
79924,MC_939,MidColumbia,939,5.91,7.49,0.977974,0.945545,0.871635,0.726433,0.509425,53.43,1,0.577633387458003
79925,MC_940,MidColumbia,940,8.26,8.88,0.27058,0.240913,0.213546,0.188516,0.165801,4.5,1,0.0441514465342839
79926,MC_941,MidColumbia,941,8.68,11.13,0.163699,0.163699,0.163699,0.163699,0.163699,4.5,1,0.0478840858114045
79927,MC_942,MidColumbia,942,8.16,2.63,0.614005,0.554357,0.493101,0.432052,0.373,10.12,1,0.111513846498554
79928,MC_943,MidColumbia,943,8.57,10.78,0.181931,0.181931,0.181931,0.181931,0.181931,4.5,1,0.0490542310721741
79929,MC_945,MidColumbia,945,7.27,8.13,0.689982,0.593472,0.489162,0.385786,0.29178,21.11,1,0.220770935453757
79930,MC_946,MidColumbia,946,7.23,14.71,0.216373,0.216373,0.216373,0.216373,0.216373,4.88,1,0.0553569854888776
79931,MC_948,MidColumbia,948,8.33,7.27,0.338577,0.299267,0.262707,0.229154,0.198731,6.07,1,0.0642700752109103
79932,MC_951,MidColumbia,951,8.29,8.89,0.258658,0.231713,0.206791,0.183908,0.163037,3.86,1,0.0373918723663467
79933,MC_955,MidColumbia,955,9.04,11.52,0.122009,0.122009,0.122009,0.122009,0.122009,3.7,1,0.0349484896390292
79934,MC_956,MidColumbia,956,8.9,11.63,0.1282,0.1282,0.1282,0.1282,0.1282,3.5,1,0.0399250975871147
79935,MC_957,MidColumbia,957,7.6,6.84,0.669369,0.576703,0.478308,0.381567,0.293389,19.5,1,0.208293268553633
79936,MC_959,MidColumbia,959,8.23,14.54,0.129005,0.129005,0.129005,0.129005,0.129005,4.59,1,0.0494195028242607
79937,MC_961,MidColumbia,961,7.02,7.51,0.875413,0.786038,0.657625,0.501061,0.344289,35.28,1,0.370588474429633
79938,MC_965,MidColumbia,965,9.18,10.72,0.122298,0.122298,0.122298,0.122298,0.122298,3.05,1,0.0307149003823623
79939,MC_968,MidColumbia,968,6.43,7.46,0.623603,0.579931,0.53497,0.489434,0.444072,6.15,1,0.067856983032227
79940,MC_969,MidColumbia,969,7.88,10.78,0.282449,0.282449,0.282449,0.282449,0.282449,6.65,1,0.0705379316571178
79941,MC_972,MidColumbia,972,8.63,9.03,0.453425,0.351057,0.260774,0.187018,0.130441,21.47,1,0.240272279240484
79942,MC_975,MidColumbia,975,9.49,13.33,0.070251,0.070251,0.070251,0.070251,0.070251,3.33,1,0.0344174693186415
79943,MC_976,MidColumbia,976,7.51,7.89,0.496824,0.436434,0.377872,0.322669,0.272004,9.93,1,0.103234262396165
79944,MC_977,MidColumbia,977,8.82,14.47,0.085847,0.085847,0.085847,0.085847,0.085847,3.06,1,0.0355723538029995
79945,MC_979,MidColumbia,979,8.74,9.34,0.192417,0.171593,0.152596,0.135359,0.119794,3.5,1,0.0342151699518013
79946,MC_983,MidColumbia,983,8.36,10.52,0.229061,0.229061,0.229061,0.229061,0.229061,6.31,1,0.0687613901715233
79947,MC_985,MidColumbia,985,9.36,10.19,0.122642,0.122642,0.122642,0.122642,0.122642,3.5,1,0.0357002566949291
79948,MC_986,MidColumbia,986,8.71,8.88,0.236446,0.205074,0.1769,0.151858,0.129801,6.16,1,0.0667570632321257
79949,MC_989,MidColumbia,989,7.87,10.97,0.272752,0.272752,0.272752,0.272752,0.272752,6.29,1,0.0628979492744368
79950,MC_990,MidColumbia,990,8.42,7.56,0.31092,0.274556,0.240958,0.210279,0.182567,5.74,1,0.0583903612461284
79951,MC_991,MidColumbia,991,7.93,11.21,0.241193,0.241193,0.241193,0.241193,0.241193,4.9,1,0.0498337997543858
79952,MC_993,MidColumbia,993,8.07,12.13,0.217302,0.217302,0.217302,0.217302,0.217302,6.59,1,0.0662043737974902
79953,MC_994,MidColumbia,994,9.84,7.82,0.133679,0.118091,0.104102,0.091598,0.080462,3.61,1,0.0419121382812869
79954,MC_995,MidColumbia,995,7.06,7.03,0.604633,0.544729,0.483502,0.422767,0.36428,10.09,1,0.0987953150952561
79955,MC_999,MidColumbia,999,7.37,7.06,0.612247,0.537994,0.462017,0.387763,0.318381,13.78,1,0.155014537443006
79956,MS_277,MidSnake,277,8.4,13.4,0.137775,0.137775,0.137775,0.137775,0.137775,4.47,1,0.0457015185497415
79957,MS_278,MidSnake,278,7.63,10.4,0.321845,0.321845,0.321845,0.321845,0.321845,6.11,1,0.0644215089582673
79958,MS_281,MidSnake,281,8.07,12.46,0.178015,0.178015,0.178015,0.178015,0.178015,3.5,1,0.0388320853186483
79959,MS_290,MidSnake,290,7.8,12.52,0.21291,0.21291,0.21291,0.21291,0.21291,4.5,1,0.0434163469098597
79960,MS_361,MidSnake,361,8.88,12.94,0.105807,0.105807,0.105807,0.105807,0.105807,3.3,1,0.031699167820871
79961,MS_362,MidSnake,362,8.7,12.86,0.119693,0.119693,0.119693,0.119693,0.119693,3.5,1,0.0373768557789977
79962,MS_365,MidSnake,365,8.57,12.28,0.149159,0.149159,0.149159,0.149159,0.149159,4.71,1,0.0487330802869596
79963,MS_369,MidSnake,369,8.53,12.39,0.161486,0.161486,0.161486,0.161486,0.161486,6.08,1,0.0664696816037038
79964,MS_370,MidSnake,370,8.22,10.28,0.39589,0.39589,0.39589,0.39589,0.39589,16.88,1,0.160206506828574
79965,MS_373,MidSnake,373,8.09,14,0.141077,0.141077,0.141077,0.141077,0.141077,3.39,1,0.0330570739144925
79966,MS_377,MidSnake,377,9.48,14.99,0.056412,0.056412,0.056412,0.056412,0.056412,3.92,1,0.0444796284975646
79967,MS_379,MidSnake,379,8.48,10.79,0.177945,0.177945,0.177945,0.177945,0.177945,3.19,1,0.0347420143153591
79968,MS_380,MidSnake,380,7.59,10.52,0.42022,0.42022,0.42022,0.42022,0.42022,12.77,1,0.132867541271765
79969,MS_381,MidSnake,381,8.58,13.39,0.118376,0.118376,0.118376,0.118376,0.118376,3.5,1,0.039420032609352
79970,MS_384,MidSnake,384,8.57,8.16,0.284384,0.246806,0.212717,0.182198,0.155194,6.81,1,0.0736948733901566
79971,MS_386,MidSnake,386,8.21,12.14,0.172802,0.172802,0.172802,0.172802,0.172802,3.5,1,0.0403315831519144
79972,MS_388,MidSnake,388,8.97,11.72,0.121814,0.121814,0.121814,0.121814,0.121814,3.5,1,0.0361629104541289
79973,MS_389,MidSnake,389,9.56,9.87,0.125751,0.108623,0.093578,0.080429,0.068987,5.11,1,0.0434629940528073
79974,MS_391,MidSnake,391,7.86,9.15,0.353477,0.308839,0.267505,0.229863,0.1961,7.36,1,0.0810047491640864
79975,MS_393,MidSnake,393,9.47,5.47,0.222592,0.199308,0.177902,0.158341,0.140562,3.5,1,0.0402576028743163
79976,MS_394,MidSnake,394,7.12,10.22,0.42707,0.42707,0.42707,0.42707,0.42707,7.68,1,0.0759470100454473
79977,MS_395,MidSnake,395,8.35,12.15,0.160449,0.160449,0.160449,0.160449,0.160449,3.5,1,0.0410254287067231
79978,MS_398,MidSnake,398,7.41,10.46,0.389992,0.389992,0.389992,0.389992,0.389992,8.8,1,0.0867920633331885
79979,MS_401,MidSnake,401,7.98,11.46,0.24057,0.24057,0.24057,0.24057,0.24057,6,1,0.0656894143802441
79980,MS_402,MidSnake,402,8.11,14.93,0.124081,0.124081,0.124081,0.124081,0.124081,3.69,1,0.0415247240553162
79981,MS_403,MidSnake,403,8.42,11.13,0.191478,0.191478,0.191478,0.191478,0.191478,4.94,1,0.0569878502936336
79982,MS_405,MidSnake,405,7.65,10.45,0.324182,0.324182,0.324182,0.324182,0.324182,6.6,1,0.0716204325026825
79983,MS_408,MidSnake,408,9.55,8.77,0.13568,0.120083,0.106059,0.093499,0.082289,3.5,1,0.039538538472478
79984,MS_409,MidSnake,409,9.03,8.32,0.190177,0.169596,0.150828,0.133802,0.118429,3.48,1,0.035284716658699
79985,MS_410,MidSnake,410,8.05,14.52,0.142095,0.142095,0.142095,0.142095,0.142095,4.5,1,0.0441531983483039
79986,MS_412,MidSnake,412,8.21,9.45,0.264724,0.233975,0.205797,0.180215,0.157183,5.03,1,0.0589247605576371
79987,MS_414,MidSnake,414,7.73,13.29,0.189468,0.189468,0.189468,0.189468,0.189468,3.5,1,0.03466288742227
79988,MS_417,MidSnake,417,9.21,11.85,0.103649,0.103649,0.103649,0.103649,0.103649,3.38,1,0.0358033551193177
79989,MS_419,MidSnake,419,8.03,9.94,0.328128,0.278752,0.234215,0.194872,0.16075,9.37,1,0.0936710892929773
79990,MS_420,MidSnake,420,5.81,10.23,0.841301,0.841301,0.841301,0.841301,0.841301,25.79,1,0.259313690717874
79991,MS_423,MidSnake,423,8.13,14.55,0.129375,0.129375,0.129375,0.129375,0.129375,3.66,1,0.0426080937439422
79992,MS_424,MidSnake,424,8.21,7.65,0.413939,0.352591,0.295746,0.244604,0.199796,11,1,0.109898677821716
79993,MS_425,MidSnake,425,8.89,13.73,0.095137,0.095137,0.095137,0.095137,0.095137,3.61,1,0.0403040749171387
79994,MS_426,MidSnake,426,8.34,10.64,0.238576,0.238576,0.238576,0.238576,0.238576,7.29,1,0.0774673448805084
79995,MS_428,MidSnake,428,8.46,6.89,0.479305,0.39691,0.319975,0.251728,0.193887,15.72,1,0.153361524901764
79996,MS_429,MidSnake,429,8.34,12.64,0.157246,0.157246,0.157246,0.157246,0.157246,4.33,1,0.0499433960944476
79997,MS_430,MidSnake,430,8.38,13.67,0.134171,0.134171,0.134171,0.134171,0.134171,4.5,1,0.0466862301193769
79998,MS_431,MidSnake,431,7.5,11.28,0.44622,0.44622,0.44622,0.44622,0.44622,15.57,1,0.163325224632296
79999,MS_432,MidSnake,432,8.35,12.65,0.152206,0.152206,0.152206,0.152206,0.152206,3.83,1,0.0384374243093062
80000,MS_433,MidSnake,433,7.43,12.81,0.245751,0.245751,0.245751,0.245751,0.245751,4.5,1,0.0454097537125407
80001,MS_434,MidSnake,434,7.61,13.17,0.225151,0.225151,0.225151,0.225151,0.225151,5.45,1,0.0517888462315617
80002,MS_441,MidSnake,441,7.58,10.05,0.327826,0.327826,0.327826,0.327826,0.327826,5.12,1,0.0545425128228422
80003,MS_443,MidSnake,443,7.81,11.55,0.25026,0.25026,0.25026,0.25026,0.25026,5.38,1,0.052972814307007
80004,MS_445,MidSnake,445,6.74,9.45,0.501116,0.453928,0.407555,0.362771,0.320249,6.58,1,0.072730238789156
80005,MS_446,MidSnake,446,8.05,12.53,0.177643,0.177643,0.177643,0.177643,0.177643,3.45,1,0.039465526871922
80006,MS_447,MidSnake,447,8.41,14.14,0.126964,0.126964,0.126964,0.126964,0.126964,5.04,1,0.0573118029802709
80007,MS_449,MidSnake,449,6.72,8.91,0.540958,0.490062,0.439372,0.389916,0.342624,7.5,1,0.0789682245056952
80008,MS_452,MidSnake,452,8.13,10.82,0.222049,0.222049,0.222049,0.222049,0.222049,4.16,1,0.0398836199620386
80009,MS_453,MidSnake,453,8.08,6.52,0.4647,0.404914,0.347821,0.294791,0.246786,9.97,1,0.115258564123252
80010,MS_455,MidSnake,455,9.38,12.64,0.08781,0.08781,0.08781,0.08781,0.08781,4.25,1,0.0429191066839795
80011,MS_456,MidSnake,456,6.77,9.22,0.534387,0.479848,0.425785,0.37344,0.323901,8.4,1,0.0854732723940175
80012,MS_458,MidSnake,458,9.11,9.8,0.145934,0.129993,0.115557,0.102536,0.090831,3.14,1,0.0303491475757405
80013,MS_459,MidSnake,459,7.33,12.95,0.26226,0.26226,0.26226,0.26226,0.26226,5.26,1,0.0527292980397654
80014,MS_461,MidSnake,461,7.59,12.66,0.267384,0.267384,0.267384,0.267384,0.267384,7.51,1,0.0781464067795689
80015,MS_463,MidSnake,463,8.53,10.89,0.182946,0.182946,0.182946,0.182946,0.182946,4.5,1,0.0433176904417923
80016,MS_465,MidSnake,465,8.02,14.45,0.151661,0.151661,0.151661,0.151661,0.151661,5.23,1,0.0570452621517092
80017,MS_466,MidSnake,466,8.72,11.2,0.167164,0.167164,0.167164,0.167164,0.167164,5.5,1,0.0530627001785101
80018,MS_468,MidSnake,468,8.9,8.66,0.197406,0.175442,0.155448,0.137354,0.121063,3.81,1,0.0368511884728796
80019,MS_470,MidSnake,470,8.74,10.77,0.158227,0.158227,0.158227,0.158227,0.158227,3.5,1,0.0368216050658833
80020,MS_475,MidSnake,475,7.42,11.2,0.329122,0.329122,0.329122,0.329122,0.329122,6.65,1,0.0737927566797375
80021,MS_476,MidSnake,476,7.89,9.1,0.352702,0.307693,0.266066,0.228215,0.194323,7.48,1,0.0786027892949233
80022,MS_478,MidSnake,478,8.34,7.67,0.309771,0.275412,0.243519,0.214227,0.187585,5.13,1,0.0486819791013649
80023,MS_479,MidSnake,479,7.26,13.9,0.242228,0.242228,0.242228,0.242228,0.242228,5.37,1,0.0566291660997951
80024,MS_480,MidSnake,480,8.58,11.78,0.14903,0.14903,0.14903,0.14903,0.14903,3.45,1,0.0371668795285746
80025,MS_481,MidSnake,481,6.56,8.22,0.634544,0.575477,0.514173,0.452439,0.392135,10.22,1,0.109885046011305
80026,MS_482,MidSnake,482,6.88,8.62,0.511787,0.464979,0.418779,0.373962,0.331207,6.47,1,0.064139054895134
80027,MS_485,MidSnake,485,8.9,11.57,0.135001,0.135001,0.135001,0.135001,0.135001,4.28,1,0.0450036336145266
80028,MS_487,MidSnake,487,6.19,8.14,0.94088,0.882596,0.780271,0.626504,0.442074,41.62,1,0.430002046477635
80029,MS_489,MidSnake,489,6.98,12.62,0.336245,0.336245,0.336245,0.336245,0.336245,6.5,1,0.0649259050340548
80030,MS_494,MidSnake,494,7.88,13.08,0.210034,0.210034,0.210034,0.210034,0.210034,6.5,1,0.062081753782588
80031,MS_495,MidSnake,495,6.78,5.97,0.756724,0.68968,0.613593,0.531524,0.447713,15.76,1,0.168739829377896
80032,MS_499,MidSnake,499,7.25,6.17,0.572231,0.521417,0.470155,0.419515,0.370516,7.58,1,0.0756511900573524
80033,MS_502,MidSnake,502,7.05,8.98,0.49679,0.443322,0.391135,0.341325,0.294787,8.18,1,0.0857391605429337
80034,MS_503,MidSnake,503,6.27,9.32,0.52714,0.493511,0.459941,0.426731,0.394168,3.16,1,0.0344180176252456
80035,MS_512,MidSnake,512,7.63,12.82,0.228362,0.228362,0.228362,0.228362,0.228362,5,1,0.050282279118889
80036,MS_514,MidSnake,514,7.92,10.52,0.280147,0.280147,0.280147,0.280147,0.280147,6.19,1,0.0643749271750818
80037,MS_516,MidSnake,516,7.4,8.33,0.459623,0.409153,0.360528,0.314605,0.272043,7.6,1,0.079821933905077
80038,MS_517,MidSnake,517,6.48,11.68,0.41908,0.41908,0.41908,0.41908,0.41908,4.61,1,0.0474381054503227
80039,MS_522,MidSnake,522,7.94,5.29,0.50923,0.455774,0.403318,0.352983,0.305712,8.14,1,0.0850150000517053
80040,MS_526,MidSnake,526,6.62,7.85,0.601777,0.551532,0.500213,0.448889,0.398631,7.63,1,0.078195452637613
80041,MS_528,MidSnake,528,10.05,11.14,0.071671,0.071671,0.071671,0.071671,0.071671,3.5,1,0.0378969018235605
80042,MS_532,MidSnake,532,8,12.69,0.175016,0.175016,0.175016,0.175016,0.175016,3.09,1,0.0308671174694464
80043,MS_533,MidSnake,533,8.43,11.37,0.174093,0.174093,0.174093,0.174093,0.174093,3.81,1,0.0393390910440498
80044,MS_535,MidSnake,535,7.59,13.92,0.196681,0.196681,0.196681,0.196681,0.196681,4.5,1,0.0539260295891559
80045,MS_537,MidSnake,537,8.42,12.68,0.146154,0.146154,0.146154,0.146154,0.146154,3.87,1,0.0398710075385786
80046,MS_541,MidSnake,541,8.28,11.74,0.185501,0.185501,0.185501,0.185501,0.185501,4.5,1,0.0459326441713325
80047,MS_543,MidSnake,543,10.14,9.43,0.088335,0.077691,0.068234,0.059853,0.052444,3.5,1,0.0347473840162383
80048,MS_546,MidSnake,546,8.27,11.92,0.199883,0.199883,0.199883,0.199883,0.199883,6.35,1,0.0734423806759519
80049,MS_549,MidSnake,549,8.16,7.16,0.429499,0.370197,0.314569,0.263798,0.218608,10.22,1,0.102206841472206
80050,MS_550,MidSnake,550,9.07,10.31,0.145416,0.145416,0.145416,0.145416,0.145416,4.02,1,0.0454441106018564
80051,MS_551,MidSnake,551,7.62,11.01,0.277198,0.277198,0.277198,0.277198,0.277198,4.24,1,0.0451665605169341
80052,MS_553,MidSnake,553,8.3,7.93,0.333085,0.290674,0.251626,0.216224,0.184575,7.12,1,0.07771080482089
80053,MS_561,MidSnake,561,7.74,8.68,0.367528,0.327214,0.289299,0.254118,0.22188,5.87,1,0.0566258864918038
80054,MS_562,MidSnake,562,8.25,7.38,0.33813,0.300754,0.265849,0.233642,0.204251,5.5,1,0.0546763047360826
80055,MS_563,MidSnake,563,7.28,8.58,0.44358,0.399602,0.357186,0.316895,0.279176,6.03,1,0.0644040552676715
80056,MS_567,MidSnake,567,9.98,4.51,0.195579,0.174487,0.15523,0.137744,0.121943,3.5,1,0.0356559977093217
80057,MS_569,MidSnake,569,8.48,8.25,0.279093,0.2452,0.2142,0.186152,0.161025,5.71,1,0.0560331984039323
80058,MS_577,MidSnake,577,9.09,6.18,0.244412,0.21949,0.196448,0.175282,0.155954,3.5,1,0.0374021775987811
80059,MS_578,MidSnake,578,8.34,12.09,0.161149,0.161149,0.161149,0.161149,0.161149,3.34,1,0.0397964469535972
80060,MS_579,MidSnake,579,7.53,8.04,0.424502,0.381743,0.340741,0.301992,0.265873,5.86,1,0.0631945709815686
80061,MS_582,MidSnake,582,6.49,8,0.739696,0.666315,0.583884,0.496479,0.409288,16.8,1,0.182763780294639
80062,MS_583,MidSnake,583,8.19,7.79,0.317356,0.284561,0.253894,0.225491,0.199416,4.5,1,0.0469190300613891
80063,MS_584,MidSnake,584,8.48,14.74,0.099737,0.099737,0.099737,0.099737,0.099737,3,1,0.033621197551019
80064,MS_586,MidSnake,586,8.96,8.07,0.202037,0.180827,0.161393,0.143681,0.127617,3.32,1,0.0375732624384609
80065,MS_587,MidSnake,587,8.63,10.72,0.200612,0.200612,0.200612,0.200612,0.200612,6.87,1,0.0739241763339123
80066,MS_588,MidSnake,588,6.48,10.09,0.525606,0.525606,0.525606,0.525606,0.525606,7.22,1,0.0698986868310121
80067,MS_589,MidSnake,589,5.83,8.09,0.770576,0.714843,0.651691,0.582717,0.510346,13.03,1,0.13331368136667
80068,MS_590,MidSnake,590,8.68,13.83,0.106418,0.106418,0.106418,0.106418,0.106418,3.75,1,0.0379436484970451
80069,MS_591,MidSnake,591,7.22,12.29,0.312324,0.312324,0.312324,0.312324,0.312324,6.29,1,0.0686601987840222
80070,MS_593,MidSnake,593,5.66,12.5,0.564474,0.564474,0.564474,0.564474,0.564474,7.85,1,0.0870806012846771
80071,MS_594,MidSnake,594,8.17,10.47,0.2315,0.2315,0.2315,0.2315,0.2315,4.5,1,0.0477502723875897
80072,MS_595,MidSnake,595,7.02,12.91,0.319956,0.319956,0.319956,0.319956,0.319956,6.5,1,0.0634353419538661
80073,MS_599,MidSnake,599,8.25,11.92,0.196823,0.196823,0.196823,0.196823,0.196823,5.86,1,0.0566882426044631
80074,MS_600,MidSnake,600,7.55,13.13,0.23705,0.23705,0.23705,0.23705,0.23705,5.79,1,0.0675079359630468
80075,MS_603,MidSnake,603,8.7,13.94,0.109213,0.109213,0.109213,0.109213,0.109213,4.7,1,0.0487733007328108
80076,MS_605,MidSnake,605,9.29,12.32,0.091127,0.091127,0.091127,0.091127,0.091127,3.16,1,0.0301449133012409
80077,MS_606,MidSnake,606,9,9.65,0.172833,0.150951,0.1314,0.114041,0.098715,4.84,1,0.0475382733329646
80078,MS_608,MidSnake,608,9.37,14.38,0.06466,0.06466,0.06466,0.06466,0.06466,3.5,1,0.0386160377513007
80079,MS_609,MidSnake,609,9.58,7.23,0.166168,0.147665,0.130899,0.115778,0.102199,3.5,1,0.0368460108013191
80080,MS_610,MidSnake,610,7.49,10.93,0.3076,0.3076,0.3076,0.3076,0.3076,5.05,1,0.0500091954187337
80081,MS_613,MidSnake,613,7.57,14.52,0.172418,0.172418,0.172418,0.172418,0.172418,3.32,1,0.0345480716436399
80082,MS_614,MidSnake,614,8.82,9.58,0.188104,0.165429,0.144999,0.126709,0.110428,4.5,1,0.0474546372429256
80083,MS_617,MidSnake,617,8.48,6.87,0.384541,0.32976,0.279241,0.233763,0.193701,9.68,1,0.103168947652699
80084,MS_618,MidSnake,618,8.06,10.42,0.401645,0.401645,0.401645,0.401645,0.401645,16.03,1,0.184003865582978
80085,MS_619,MidSnake,619,9.16,12.44,0.099478,0.099478,0.099478,0.099478,0.099478,3.69,1,0.0403649159650296
80086,MS_620,MidSnake,620,6.91,5.52,0.844036,0.770188,0.674846,0.562421,0.443197,24.7,1,0.25970683804524
80087,MS_621,MidSnake,621,8.19,9.27,0.333139,0.282646,0.237085,0.196854,0.161999,9.58,1,0.102034885982223
80088,MS_624,MidSnake,624,8.36,9.09,0.241362,0.216336,0.193244,0.172076,0.152787,3.62,1,0.0430834246864707
80089,MS_626,MidSnake,626,7.35,8.8,0.528555,0.4567,0.386603,0.320911,0.26162,12.75,1,0.131589520307081
80090,MS_627,MidSnake,627,9.25,7.37,0.220016,0.190438,0.164001,0.140596,0.120052,6.1,1,0.064861063884509
80091,MS_628,MidSnake,628,8.72,4.91,0.744096,0.617823,0.473342,0.333192,0.217408,31.44,1,0.344935720007707
80092,MS_629,MidSnake,629,7.98,9.44,0.341911,0.294144,0.250509,0.211409,0.176971,8.53,1,0.0945651080121044
80093,MS_630,MidSnake,630,6.97,11.62,0.45857,0.45857,0.45857,0.45857,0.45857,11.92,1,0.135743563690636
80094,MS_631,MidSnake,631,8.01,6.93,0.490896,0.422346,0.356663,0.295961,0.241709,12.05,1,0.13930779014097
80095,MS_632,MidSnake,632,7.82,9.7,0.313943,0.277817,0.244367,0.213753,0.18603,5.6,1,0.0667505834343021
80096,MS_633,MidSnake,633,7.68,14.01,0.181334,0.181334,0.181334,0.181334,0.181334,4.05,1,0.044159801529723
