X,Y,OBJECTID,EvaluationID,PlotID,SiteName,VisitType,SamplingApproach,PlotLayout,CowardinAttribute,HGMClass,WetlandType,EcotypeAlaska,AdminState,StateCode,SpeciesState,WetlandIndicatorRegion,FieldEvalDate,LatitudeWGS84,LongitudeWGS84,Elevation_m,ProtocolVersion,SppInv_Richness_Cnt,SppInv_CValue_Avg,SppInv_Native_Pct,SppInv_Nonnative_Pct,SppInv_Noxious_Cnt,SppInv_Hydrophyte_Pct,SppInv_HydroFAC_Pct,SppInv_Forb_Pct,SppInv_Graminoid_Pct,SppInv_Shrub_Pct,SppInv_Tree_Pct,SppInv_Annual_Pct,SppInv_Perennial_Pct,NumSpp_PreferredForb,Spp_PreferredForb,TotalFoliarCover,AH_BasalCover,AH_NativeCover,AH_NonnativeCover,AH_NoxiousCover,AH_HydrophyteCover,AH_HydroFACCover,AH_ForbCover,AH_GraminoidCover,AH_ShrubCover,AH_TreeCover,AH_AnnualCover,AH_PerennialCover,AH_AnnualGraminoidCover,AH_PreferredForbCover,AH_TotalLitterThatchCover,AH_MossCover,AH_AlgaeCover,AH_LichenCover,AH_RockCover,AH_SaltCrustCover,AH_WaterCover,FH_TotalLitterThatchCover,FH_MossCover,FH_AlgaeCover,FH_LichenCover,FH_RockCover,FH_SaltCrustCover,FH_WaterCover,BareSoilCover,BareOrganicMaterialCover,Hgt_Herbaceous_Avg,Hgt_Herbaceous_Cnt,Hgt_Woody_Avg,Hgt_Woody_Cnt,Hgt_Water_Avg,Hgt_Water_Cnt,Hgt_AllLitterThatch_Avg,Hgt_AllLitterThatch_Cnt,Hgt_HerbLitter_Avg,Hgt_HerbLitter_Cnt,Hgt_WoodyLitter_Avg,Hgt_WoodyLitter_Cnt,Hgt_DecidLitter_Avg,Hgt_DecidLitter_Cnt,WS_HgtClass1_PctQdrts,WS_HgtClass2_PctQdrts,WS_HgtClass3_PctQdrts,WS_HgtClass4_PctQdrts,WS_HgtClass5_PctQdrts,WS_HgtClass6_PctQdrts,WS_WoodySpp_PctQdrts,WS_DominantHgtClass,WS_WoodyHgtClass_Cnt,WS_Rhizomatous_Cnt,WS_Seedling_Cnt,WS_Young_Cnt,WS_Mature_Cnt,WS_Rhizomatous_PctQdrts,WS_Seedling_Pct,WS_Young_Pct,WS_Mature_Pct,H_Hummock_Cnt,H_Hummock_Pct,H_HummockHgt_Avg,H_HummockWidth_Avg,H_HummockTroughWidth_Avg,H_HummockSlope_Avg,H_HummockVegCover_Avg,WQ_SampleCnt,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_201_plus,GapCover_25_plus,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,GlobalID
-116.56777,34.037651667,26,CA-CDD-TW-22023_2022-05-13,CA-CDD-TW-22023,Big Morongo Creek,Full Sample Visit,Targeted,Diagonal,PFOC,Riverine,Riparian Forest or Woodland,,CA,CA,CA,Arid West,2022/05/13 12:00:00+00,34.03765167,-116.56777,707,March 2022 Draft,27,4.03,90,10,0,30,65,44.44,11.11,33.33,11.11,22.22,77.78,4,"MEIN2; CLLI2; ERIN4; SOAS",82,0,68.67,0,0,50,60.67,6,22,48,34,2.67,81.33,0,0,98,0,0,0,0,0,0,17.33,0,0,0,0,0,0,0.67,0,42.4,20,397.15,26,,0,48.9,30,17.43,7,66.65,20,4,3,5.88,15.69,35.29,52.94,33.33,23.53,100,Height Class 4 (>2.0 - 4.0 m),98,20,0,3,7,39.22,0,30,70,0,0,,,,,,0,,,,,,,,,{B8F10D56-9B2C-4CAF-93E5-8DAC013720EF}
-116.566676041,34.046080671,27,CA-CDD-TW-22022_2022-05-11,CA-CDD-TW-22022,Big Morongo Creek,Full Sample Visit,Targeted,Transverse,PFOC,Riverine,Riparian Forest or Woodland,,CA,CA,CA,Arid West,2022/05/11 12:00:00+00,34.04608067,-116.56667604,729,March 2022 Draft,15,2.81,69.23,30.77,0,38.46,76.92,38.46,15.38,23.08,23.08,15.38,84.62,2,"SOAS; APCA",96.67,0,85.33,26,0,79.33,89.33,22.67,25.33,0,83.33,1.33,96.67,0.67,5.33,95.33,0,2.67,0,0,0,0,3.33,0,0,0,0,0,0,0,0,75.73,22,687.85,27,,0,35.07,30,27.4,15,60.9,10,6.4,5,0,0,9.8,25.49,64.71,37.25,96.08,Height Class 5 (>4.0 - 8.0 m),80,3,0,0,0,5.88,,,,0,0,,,,,,0,,,,,,,,,{F2393B74-49D7-4A39-B6C8-CB51B9D9420B}
-119.830614321,40.0897878810001,28,NV-NCD-RW-22554_2022-05-15,NV-NCD-RW-22554,Cottonwood Creek Spring ,Full Sample Visit,Random,Linear,PEMB,Slope,Spring or Seep,,NV,NV,NV,Arid West,2022/05/15 12:00:00+00,40.08978788,-119.83061432,1462,March 2022 Draft,33,1.24,53.33,46.67,1,46.43,57.14,54.55,39.39,6.06,0,35.71,64.29,13,"VEAM2; VINE; TAOF; IRMI; MELU; TRIFO; ALDE; ERCI6; SYMPH4; MIGU; MACHA; CEFO2; POBI7",87.33,0,72,32,0,74.67,80,50,76,0,0,32,81.33,3.33,43.33,50.67,12,0,0,8,0,0,7.33,0,0,0,1.33,0,0,0.67,3.33,40.93,30,,0,1.5,10,20.83,29,20.83,29,,0,,0,1.96,1.96,0,0,0,0,3.92,Height Class 1 (0.0 - 0.5 m),2,0,0,2,0,0,0,100,0,25,10.19,19.92,30.56,269.44,51.8,3.16,0,,,,,,,,,{E0E0B0F9-0362-4FEC-A861-55DA8CAF267D}
-117.669534608,39.7995617510001,29,NV-NCD-RW-22531_2022-05-14,NV-NCD-RW-22531,Shoshone Meadows,Full Sample Visit,Random,Spoke,PEMB,Slope,Wet or Mesic Meadow,,NV,NV,NV,Arid West,2022/05/14 12:00:00+00,39.79956175,-117.66953461,1474,March 2022 Draft,21,0.54,45,55,1,45,60,66.67,28.57,4.76,0,33.33,66.67,6,"TAOF; RUCR; PLMA2; ARAN7; MIGU; ERCI6",72,4,54.67,22,1.33,60.67,69.33,10.67,69.33,0,0,1.33,71.33,0,1.33,80,0,0,0,0.67,0.67,1.33,22,0,0,0,0.67,0,0,5.33,0,15.87,30,,0,,0,6.67,30,6.67,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,3,0.76,13.67,19,2481,57,1.67,1,,,,,,,,,{6CBFB48E-FF87-40F2-9409-40F0EB217288}
-117.740701414,39.46033584,30,NV-NCD-RW-22539_2022-05-15,NV-NCD-RW-22539,Cedar Creek,Full Sample Visit,Random,Diagonal,PSSJ,Slope,Riparian Shrubland,,NV,NV,NV,Arid West,2022/05/15 12:00:00+00,39.46033584,-117.74070141,1800,March 2022 Draft,22,1.85,80.95,19.05,0,9.52,28.57,40.91,18.18,36.36,4.55,19.05,80.95,8,"IVAX; CRHU2; TAOF; COPA3; ERNA10; ARLU; ZIPA2; CRYPT",76,0.67,71.33,10.67,0,11.33,36,1.33,14,66.67,0,12,70,10.67,0,98,0,0,0,0.67,0,0,22.67,0,0,0,0,0,0,1.33,0,23.18,11,145.26,27,,0,59.13,30,5.83,6,72.46,24,,0,9.8,33.33,90.2,23.53,0,0,98.04,Height Class 3 (>1.0 - 2.0 m),135,99,1,3,8,92.16,8.33,25,66.67,0,0,,,,,,0,,,,,,,,,{7994275F-7C0B-4A97-87AF-D3C729B3B424}
-109.621691583,37.249098234,31,UT-CND-TW-21040_2022-05-11,UT-CND-TW-21040,San Juan River - Gold Mine Site 2,Full Sample Visit,Targeted,Spoke,RpFO,Riverine,Riparian Forest or Woodland,,UT,UT,UT,Arid West,2022/05/11 12:00:00+00,37.24909823,-109.62169158,1301,March 2022 Draft,18,1.92,56.25,43.75,3,6.25,50,16.67,44.44,33.33,5.56,16.67,83.33,1,IVAX,94.67,0,50.67,79.33,61.33,0,92.67,32,8.67,72.67,48,0.67,94.67,0.67,0,98,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,44.55,29,654.52,29,,0,12.63,30,7.67,3,14.65,20,9,7,1.96,17.65,47.06,74.51,56.86,50.98,100,Height Class 4 (>2.0 - 4.0 m),178,0,0,8,26,0,0,23.53,76.47,0,0,,,,,,0,,,,,,,,,{1949D111-BEA4-4EE9-9AC7-6AEE00CE4B05}
-109.376303488,38.303253232,32,UT-CYD-TW-22008_2022-05-13,UT-CYD-TW-22008,West Coyote no. 1,Full Sample Visit,Targeted,Diagonal,RpSS,Riverine,Riparian Shrubland,,UT,UT,UT,Arid West,2022/05/13 12:00:00+00,38.30325323,-109.37630349,1823,March 2022 Draft,46,0.81,51.22,48.78,1,14.63,26.83,50,31.82,15.91,2.27,42.86,57.14,12,"TAOF; ERCI6; MEOF; ARMI2; IPAG; OEPA; XAST; PLMA2; TRDU; CRRA2; MESA; MIMU",84.67,0.67,71.33,39.33,0,16,43.33,21.33,22,52.67,24,25.33,72.67,7.33,6,88,0,0,0,0,0,2.67,10,0,0,0,0,0,0.67,4.67,0,16.67,30,451.84,25,,0,14.3,30,15.8,10,14,17,11,3,29.41,50.98,58.82,33.33,9.8,17.65,96.08,Height Class 3 (>1.0 - 2.0 m),178,8,0,31,36,15.69,0,46.27,53.73,0,0,,,,,,1,,,,,,,,,{BACD255F-819F-4766-9C32-911C07AC4C35}
-109.38092636,39.1342400990001,33,UT-CYD-TW-22006_2022-05-15,UT-CYD-TW-22006,Cottonwood Wash-Cisco Desert no. 1,Full Sample Visit,Targeted,Spoke,RpFO,Riverine,Riparian Forest or Woodland,,UT,UT,UT,Arid West,2022/05/15 12:00:00+00,39.1342401,-109.38092636,1505,March 2022 Draft,40,1.62,72.22,27.78,1,8.33,27.78,36.84,28.95,28.95,5.26,33.33,66.67,7,"PECY4; LAOC3; ERCI6; CRRA2; MEOF; CHENO; IPAG",86,2.67,52.67,57.33,0,0.67,36.67,1.33,58,48,18.67,56,64.67,56,0.67,85.33,0,0,0,4,0,0,7.33,0,0,0,2,0,0,4.67,0,41.24,25,307.84,25,,0,24.3,30,18.85,13,31.53,15,5.5,2,15.69,37.25,43.14,25.49,9.8,9.8,82.35,Height Class 2 (>0.5 - 1.0 m),92,0,0,2,16,0,0,11.11,88.89,0,0,,,,,,0,,,,,,,,,{8D824B35-24A8-4284-BDCF-EE2BB5CEFB63}
-109.380064868,38.3024074140001,34,UT-CYD-TW-22009_2022-05-12,UT-CYD-TW-22009,West Coyote no. 2,Full Sample Visit,Targeted,Diagonal,RpSS,Riverine,Riparian Shrubland,,UT,UT,UT,Arid West,2022/05/12 12:00:00+00,38.30240741,-109.38006487,1819,March 2022 Draft,46,1.29,66.67,33.33,0,19.05,33.33,54.55,27.27,15.91,2.27,40.48,59.52,14,"ERCI6; CRAM3; XAST; CRRA2; ARMI2; MIMU; PLMA2; MEOF; TAOF; OEPA; OPPO; ARSE; VEAN2; LEMO2",90.67,1.33,30.67,73.33,0,18.67,67.33,29.33,8.67,75.33,0,30,78.67,4.67,4.67,94,0,0,0,0,0,4.67,8,0,0,0,0,0,1.33,0,0,17.58,24,339.32,28,6.33,3,21.31,29,22.89,9,20.6,20,,0,23.53,25.49,52.94,50.98,37.25,0,98.04,Height Class 4 (>2.0 - 4.0 m),132,5,0,7,21,9.8,0,25,75,0,0,,,,,,1,,,,,,,,,{E37B2D4B-1942-449D-A00F-9814173679FE}
-109.336736715,39.130746061,35,UT-CYD-TW-22007_2022-05-14,UT-CYD-TW-22007,Cottonwood Creek/Cisco Desert no. 2,Full Sample Visit,Targeted,Diagonal,PEMC,Riverine,Wet or Mesic Meadow,,UT,UT,UT,Arid West,2022/05/14 12:00:00+00,39.13074606,-109.33673671,1455,March 2022 Draft,43,1.69,65.79,34.21,2,23.68,42.11,55,37.5,7.5,0,42.11,57.89,11,"MONU; XAST; PLMA2; HEAU; MEOF; LAOC3; PHCR; CRRA2; SPGR2; VEAN2; MIMU",78.67,0,65.33,25.33,12,62.67,66.67,24.67,70.67,4.67,0,26,71.33,8,2.67,74.67,0,4,0,1.33,17.33,6,12,0,0,0,0,3.33,1.33,4.67,0,56.21,29,108,6,1,1,21.62,29,21.35,20,22.22,9,,0,11.76,1.96,3.92,17.65,0,0,27.45,Height Class 1 (0.0 - 0.5 m),55,0,0,42,0,0,0,100,0,0,0,,,,,,3,,,,,,,,,{6AD2E616-A439-4992-80DF-74F881036C8A}
-115.405430244,34.683084944,36,CA-CDD-TW-22042_2022-05-15,CA-CDD-TW-22042,Bonanza Spring,Full Sample Visit,Targeted,Diagonal,PFOB,Riverine,Riparian Shrubland,,CA,CA,CA,Arid West,2022/05/15 12:00:00+00,34.68308494,-115.40543024,609,March 2022 Draft,11,3.29,81.82,18.18,1,54.55,63.64,27.27,36.36,27.27,9.09,9.09,90.91,1,MEIN2,89.33,0,89.33,0.67,0.67,78,86.67,0.67,68,30,26,0,89.33,0,0,94,0,0,0,2.67,0,13.33,6.67,0,0,0,0,0,0,4,0,62.88,26,297.78,23,1.33,3,30.17,29,39.79,19,25.25,4,3,6,0,13.73,47.06,45.1,31.37,5.88,96.08,Height Class 3 (>1.0 - 2.0 m),85,41,0,2,5,74.51,0,28.57,71.43,0,0,,,,,,1,,,,,,,,,{088191AE-B8FE-4E9D-8670-1EF2D1CEC7BD}
-122.194053333,40.270995,37,CA-NCAD-TW-22155_2022-05-18,CA-NCAD-TW-22155,Bend Wetland Complex,Full Sample Visit,Targeted,Spoke,PEMCh,Depression,Vernal Pool,,CA,CA,CA,Arid West,2022/05/18 12:00:00+00,40.270995,-122.19405333,103,March 2022 Draft,33,2.25,50,50,1,64.29,78.57,53.12,43.75,3.12,0,67.74,32.26,6,"VEAN2; GEDI; LASE; HYRA3; SOAS; POOL",76.67,1.33,72.67,11.33,0,76.67,76.67,70,27.33,0,0,74.67,10,23.33,2,4.67,0,0,0,0,0,0,0.67,0,0,0,0,0,0,22,0.67,32.43,30,,0,1,1,4.5,8,4.5,8,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{5E4ABC48-A7A9-4ED1-915D-133E699CDEE6}
-122.088731667,40.3067100000001,38,CA-NCAD-TW-22154_2022-05-20,CA-NCAD-TW-22154,Paynes Creek,Full Sample Visit,Targeted,Diagonal,PFOC,Riverine,Riparian Forest or Woodland,,CA,CA,CA,Arid West,2022/05/20 12:00:00+00,40.30671,-122.08873167,171,March 2022 Draft,85,2.04,61.45,38.55,5,24.1,42.17,55.29,22.35,14.12,8.24,41.67,58.33,20,"MELU; SOVE6; ALAM2; ALBO; MEAR4; SOAS; LASE; PLLA; COTI; VEAN2; VIVI; POPE3; RUCR; POGL9; TRHI4; ERLA6; RUSA; MICA3; MEOF; AMPS",90.67,0.67,84,36,2,48,79.33,24,21.33,54.67,42.67,19.33,88.67,6.67,14,60.67,0,0,0,21.33,0,2.67,6,0,0,0,0.67,0,0,2.67,0,58.71,21,482.18,28,5,1,21.38,29,6.67,6,38.36,14,4.78,9,47.06,54.9,68.63,58.82,13.73,9.8,98.04,Height Class 3 (>1.0 - 2.0 m),285,0,3,67,54,0,2.42,54.03,43.55,0,0,,,,,,0,,,,,,,,,{702783E7-9272-41CC-8F3A-21FA4E9B9779}
-122.187949691,40.3927466390001,39,CA-NCAD-TW-22156_2022-05-21,CA-NCAD-TW-22156,Rancho Breisgau,Full Sample Visit,Targeted,Spoke,RpEM,Slope,Other,,CA,CA,CA,Arid West,2022/05/21 12:00:00+00,40.39274664,-122.18794969,106,March 2022 Draft,22,0.07,18.18,81.82,2,4.55,22.73,72.73,18.18,9.09,0,81.82,18.18,4,"GEDI; RUCR; SOAS; SOVE6",76,0,2,74.67,52,2,2,67.33,14.67,0,0,76,0,14.67,0,86.67,0,0,0,0,0,0,22.67,0,0,0,0,0,0,1.33,0,69.54,28,,0,,0,13.28,25,13.28,25,,0,,0,0,1.96,0,0,0,0,1.96,Height Class 2 (>0.5 - 1.0 m),1,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{1B2CE9A9-9746-4E20-A16D-2AAA48D1B8A3}
-122.75975,40.714816667,40,CA-NCAD-TW-22153_2022-05-22,CA-NCAD-TW-22153,Deadwood Creek,Full Sample Visit,Targeted,Diagonal,PEMJ,Slope,Wet or Mesic Meadow,,CA,CA,CA,"Western Mountains, Valleys, and Coast",2022/05/22 12:00:00+00,40.71481667,-122.75975,702,March 2022 Draft,49,1.36,50,50,4,6.25,18.75,72.92,18.75,4.17,4.17,64.58,35.42,16,"LECI18; LASE; NEPA; PHPR2; MELU; TAOF; VIVI; EPBR3; MIGR; CEGL2; CLPE; ERNU3; TRHI4; ARTH; OSBE; LARA",85.33,0.67,62,50,7.33,3.33,22.67,63.33,30.67,34,12.67,52,67.33,14.67,28,66,0,0,0,21.33,0,0,5.33,0,0,0,3.33,0,0,6,0,48.6,30,181.67,18,,0,4.5,28,3.67,21,,0,7,7,64.71,3.92,7.84,7.84,5.88,9.8,68.63,Height Class 1 (0.0 - 0.5 m),264,0,1,165,0,0,0.6,99.4,0,0,0,,,,,,0,,,,,,,,,{8CE86D30-250C-42DA-AEA6-74475487EC68}
-123.044287041,40.7013111800001,41,CA-NCAD-TW-22158_2022-05-23,CA-NCAD-TW-22158,Chapman Ranch,Full Sample Visit,Targeted,Mixed Layout,RpFO,Slope,Riparian Forest or Woodland,,CA,CA,CA,"Western Mountains, Valleys, and Coast",2022/05/23 12:00:00+00,40.70131118,-123.04428704,447,March 2022 Draft,65,2.03,55.38,44.62,3,41.54,58.46,49.23,32.31,9.23,9.23,32.31,67.69,12,"SOAS; MELU; RUSA; LASE; MIMO3; MIGU; EPCI; XAST; PLLA; PLMA2; RUAC3; VEAN2",95.33,0.67,61.33,77.33,2.67,66,87.33,14.67,46.67,64.67,28,14.67,93.33,11.33,3.33,86.67,4,0,0,3.33,0,0,4,0.67,0,0,0,0,0,0,0,82.52,21,313.44,25,,0,27.79,29,16.12,17,65.25,8,2.5,4,13.73,23.53,60.78,35.29,13.73,9.8,92.16,Height Class 3 (>1.0 - 2.0 m),167,8,4,14,42,13.73,6.67,23.33,70,0,0,,,,,,1,,,,,,,,,{2CDD9C25-0A31-4EC6-8A85-E98EFF75D3D5}
-118.064843998,41.967261514,42,NV-WND-RW-22532_2022-05-13,NV-WND-RW-22532,Riser Creek,Full Sample Visit,Random,Linear,PSSC,Riverine,Riparian Shrubland,,NV,NV,NV,Arid West,2022/05/13 12:00:00+00,41.96726151,-118.064844,1578,March 2022 Draft,24,2.38,85.71,14.29,0,21.05,42.11,41.67,25,33.33,0,21.74,78.26,9,"ERNA10; ACMI2; IRMI; WYETH; POMI; COPA3; CLLI2; SYMPH4; ARLU",90.67,4,90.67,6,0,80.67,82,16.67,10.67,86,0,6.67,90.67,4,24.67,76.67,0.67,0,0,28,0,0,7.33,0,0,0,1.33,0,0,0.67,0,37.69,26,248.43,30,,0,13.37,30,12.88,16,14.42,12,11,2,11.76,70.59,68.63,60.78,23.53,0,100,Height Class 3 (>1.0 - 2.0 m),257,145,0,11,16,92.16,0,40.74,59.26,0,0,,,,,,1,,,,,,,,,{E0543E39-FE85-40FF-9FB3-9E2BA1E2C057}
-117.89222706,39.9302367350001,43,NV-NCD-RW-22552_2022-05-26,NV-NCD-RW-22552,Dixie Meadows Corner Plot,Full Sample Visit,Random,Transverse,PEME,Depression,Spring or Seep,,NV,NV,NV,Arid West,2022/05/26 12:00:00+00,39.93023674,-117.89222706,1030,March 2022 Draft,26,1.82,73.91,26.09,3,60.87,86.96,38.46,57.69,3.85,0,19.23,80.77,5,"JUEN; IVAX; VEAN2; CHRU; GNPA",74,1.33,72.67,2.67,0.67,68.67,73.33,5.33,72.67,0.67,0,1.33,74,1.33,22,70,0,3.33,0,0,6.67,16.67,15.33,0,0,0,0,2.67,2,2.67,3.33,50.03,30,167,1,8.83,6,12.52,29,13.38,21,10.25,8,,0,0,0,3.92,0,0,0,3.92,Height Class 3 (>1.0 - 2.0 m),3,0,0,0,2,0,0,0,100,0,0,,,,,,1,,,,,,,,,{02F21BDF-64B6-4240-ADDC-AAA29AAA51EB}
-117.931807943,39.796621585,44,NV-NCD-RW-22563_2022-05-28,NV-NCD-RW-22563,Dixie Valley East Rd. Plot,Full Sample Visit,Random,Transverse,PEME,Slope,Spring or Seep,,NV,NV,NV,Arid West,2022/05/28 12:00:00+00,39.79662159,-117.93180794,1024,March 2022 Draft,12,2.62,100,0,0,66.67,83.33,8.33,83.33,8.33,0,0,100,1,TRMA20,88.67,0,88.67,0,0,51.33,82.67,7.33,86,0,0,0,88.67,0,0,55.33,0,0,0,0,26,3.33,1.33,0,0,0,0,4,0,6,0,29.57,30,43,1,1.5,2,4.38,29,4.38,29,,0,,0,0,1.96,0,0,0,0,1.96,Height Class 2 (>0.5 - 1.0 m),1,0,0,0,1,0,0,0,100,0,0,,,,,,0,,,,,,,,,{53E9AB1F-2ED9-4573-A230-ECC79E485C02}
-119.970517295,40.731103311,45,CA-ELFO-TW-22088_2022-05-29,CA-ELFO-TW-22088,White Camp Restoration 1,Full Sample Visit,Targeted,Spoke,PEMA,Slope,Wet or Mesic Meadow,,CA,NV,NV,Arid West,2022/05/29 12:00:00+00,40.73110331,-119.97051729,1713,March 2022 Draft,29,2.1,76.47,23.53,0,18.75,50,55.56,37.04,7.41,0,29.41,70.59,13,"LOCO6; ACMI2; VEAN2; TRIFO; PLLA; AGAU2; POLYG4; TAOF; LASE; POGR9; MICRO6; LOUN; PERYO",98.67,0.67,18,28,0,12.67,25.33,31.33,96.67,1.33,0,12,98,0,30,84.67,6,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,34.43,30,43.83,6,,0,9.8,30,9.8,30,,0,,0,27.45,31.37,1.96,0,0,0,45.1,Height Class 2 (>0.5 - 1.0 m),41,0,0,10,8,0,0,55.56,44.44,0,0,,,,,,1,,,,,,,,,{68A571F4-CFA4-49AF-A847-0D508FC89C6B}
-119.963724353,40.7281228570001,46,CA-ELFO-TW-22086_2022-05-27,CA-ELFO-TW-22086,Byers Spring Unfenced,Full Sample Visit,Targeted,Diagonal,PEMC,Slope,Vegetated Drainageway,,CA,NV,NV,Arid West,2022/05/27 12:00:00+00,40.72812286,-119.96372435,1710,March 2022 Draft,32,1.62,66.67,33.33,0,45.45,63.64,64.29,32.14,3.57,0,32,68,10,"PLLA; TAOF; STLO2; VEAN2; TRIFO; ACMI2; LOCO6; EPILO; POLYG4; NAVAR",76,0,62,6.67,0,61.33,65.33,45.33,60,0,0,4,75.33,0.67,39.33,8,16.67,1.33,0,1.33,0,34.67,2,0.67,0,0,0.67,0,5.33,15.33,0,24.55,29,,0,9.12,8,9.71,17,9.71,17,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,19,10.35,16.42,40.84,353.89,53.47,2.11,3,,,,,,,,,{F1ACCBA1-20CE-4AB1-B228-44F616F72C9A}
-111.081704786,37.349481708,47,UT-CLD-TW-22002_2022-05-25,UT-CLD-TW-22002,Forty Mile Spring,Full Sample Visit,Targeted,Diagonal,PSSB,Slope,Riparian Shrubland,,UT,UT,UT,Arid West,2022/05/25 12:00:00+00,37.34948171,-111.08170479,1346,March 2022 Draft,22,1.5,71.43,28.57,2,15,30,27.27,40.91,27.27,4.55,30,70,4,"ERNA10; IPOMO2; ASPR5; PLPA2",73.33,0,40.67,46,44.67,44,58,7.33,55.33,23.33,1.33,0,73.33,0,15.33,78.67,0,0,0,0,35.33,0,14,0,0,0,0,12.67,0,0,0,103.67,27,116.64,14,,0,42.11,27,44.67,24,32,2,1,1,19.61,39.22,54.9,31.37,0,0,76.47,Height Class 3 (>1.0 - 2.0 m),166,0,0,65,43,0,0,60.19,39.81,0,0,,,,,,1,,,,,,,,,{9717A955-550F-4F23-8CB9-AC79892A929D}
-111.081244297,37.3496642760001,48,UT-CLD-TW-22003_2022-05-27,UT-CLD-TW-22003,Forty Mile Spring,Full Sample Visit,Targeted,Diagonal,PSSB,Slope,Spring or Seep,,UT,UT,UT,Arid West,2022/05/27 12:00:00+00,37.34966428,-111.0812443,1340,March 2022 Draft,18,1,70.59,29.41,1,11.76,29.41,38.89,22.22,38.89,0,22.22,77.78,1,ERNA10,58,0.67,44.67,22.67,6.67,0,44.67,0.67,31.33,33.33,0,0.67,57.33,0,10,75.33,0,0,0,0,5.33,0,28.67,0,0,0,0,4,0,9.33,0,10.5,26,179.59,17,6,2,6,29,5.96,24,8.5,2,4.67,3,15.69,33.33,49.02,27.45,3.92,0,62.75,Height Class 3 (>1.0 - 2.0 m),126,0,0,9,26,0,0,25.71,74.29,0,0,,,,,,0,,,,,,,,,{B840B068-C82B-4C4A-B894-CBE895453F2D}
-112.18847936,37.279786519,49,UT-CLD-TW-22004_2022-05-28,UT-CLD-TW-22004,Sand Spring,Full Sample Visit,Targeted,Diagonal,PEMBd,Slope,Wet or Mesic Meadow,,UT,UT,UT,Arid West,2022/05/28 12:00:00+00,37.27978652,-112.18847936,1803,March 2022 Draft,73,1.69,79.71,20.29,1,17.39,27.54,66.2,21.13,9.86,2.82,35.71,64.29,35,"TAOF; ERBE2; TRDU; MEOF; MELU; PLPA2; PSLA3; OEPA; TROC; ASNU4; SPPA2; CRFE3; LILE3; LAOC3; PORI3; IRMI; LEDE; VEAN2; VEPE2; ANPA4; CRRA2; ERCI6; CRMI; SPGR2; TECA2; LAGL5; LYGR; HEVIV; ABFR2; ORFA; HYFIC; PAMU11; JUEN; RUCR; PELA15",75.33,3.33,70,4,0,68.67,70,5.33,72.67,0.67,0,4.67,72.67,1.33,4.67,64.67,6.67,0,0,0,0,0,16,0,0,0,0,0,0,8.67,0,27,30,,0,,0,5.52,29,5.67,27,3.5,2,,0,1.96,1.96,0,0,0,0,1.96,Height Class 1 (0.0 - 0.5 m),2,0,0,1,1,0,0,50,50,0,0,,,,,,1,,,,,,,,,{24532097-240B-4B31-8E1E-165DB0DA89BC}
-112.305699354,37.2738865810001,50,UT-CLD-TW-22005_2022-05-29,UT-CLD-TW-22005,Vespid Meadow Spring,Full Sample Visit,Targeted,Mixed Layout,PEMA,Slope,Vegetated Drainageway,,UT,UT,UT,Arid West,2022/05/29 12:00:00+00,37.27388658,-112.30569935,1905,March 2022 Draft,64,1.06,73.68,26.32,3,7.02,24.56,58.33,28.33,10,3.33,29.82,70.18,24,"IPAG; IRMI; CRFU; OEPA; MEOF; MELU; IVAX; CRRA2; PAMU11; LAOC3; ARSE; TAOF; LASE; TRDU; CRFE3; POGL9; ERPU2; POLYG4; SAMI3; SPPA2; HYFIC; DASE3; CRCI3; PHAUA3",72,0,45.33,43.33,18.67,41.33,49.33,20.67,58.67,6,2.67,25.33,59.33,14,10.67,54.67,0,0,0,2.67,9.33,0,7.33,0,0,0,2.67,3.33,0,14.67,0,46.45,29,248.6,5,,0,9.41,29,8.62,21,13,7,1,1,3.92,7.84,7.84,15.69,1.96,0,31.37,Height Class 4 (>2.0 - 4.0 m),20,0,0,1,5,0,0,16.67,83.33,1,0,,,7500,,,0,,,,,,,,,{3D1B2FC0-B2A0-47DE-9DFD-EF17CD4390D8}
