objectid,routeid,beginpoint,endpoint,actlaccctl,accctldesc,actlhpmsaccessctl,hpmsaccdesc,towntown,towndesc,yearvalue,global_id,shape_length
11202.0,0530145R,4.73,4.79,0.0,No Access Control,3.0,No Access Conrtol,53.0,GLASTONBURY,2022,137317be-834b-469c-bb8a-83cbc39822ee,282.845788512962
11203.0,0530179,0.0,0.56,0.0,No Access Control,3.0,No Access Conrtol,53.0,GLASTONBURY,2022,cfbbc36e-a934-4fa0-945c-5c76aba98715,2982.14022898102
11204.0,0530377,0.0,0.55,0.0,No Access Control,3.0,No Access Conrtol,53.0,GLASTONBURY,2022,5b4006b8-a907-49ed-a5a0-c058272540d7,2906.44295475302
11205.0,0630335R,0.03,0.17,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,2df57863-0371-4679-beac-f10a5a485bbd,754.420132387161
11206.0,0630407,0.0,2.04,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,5a542aa1-1187-494e-a50a-4ece25ffc279,10791.8930050229
11207.0,0630426,0.0,2.14,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,48ac2602-6b71-482d-8b2e-217548317a84,11331.8916845306
11208.0,0630437,0.0,0.8,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,b7d0553b-12f9-40b0-b5c9-e3d1d0229b05,4246.54890839593
11209.0,0630515,0.0,0.56,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,b8f3d098-5b74-4246-917d-ba73e2bdeba0,2984.57797212609
11210.0,0630523,0.0,0.48,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,89915994-522a-4cc3-bf22-1eff24f0b1d8,2557.82547492805
11211.0,0630544,0.0,0.78,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,01deb710-7bbd-4fd5-8f06-9f5dd2dbe0bc,4224.32076614215
11212.0,0630579,0.0,0.09,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,ae7d7d2e-5f34-4908-a58b-795809a5239b,565.489303997452
11213.0,0630584,0.0,2.2,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,b30e7ace-e137-490d-b569-86e4f5aecb23,11689.7232849689
11214.0,0660024,0.0,0.87,0.0,No Access Control,3.0,No Access Conrtol,66.0,HEBRON,2022,4a6b73dc-8e5b-4c71-aada-973469b910e2,4639.36703590649
11215.0,0660041,0.0,2.21,0.0,No Access Control,3.0,No Access Conrtol,66.0,HEBRON,2022,cdc09e33-527c-4c62-a218-9299caf0dd00,11596.5391314115
11216.0,0680027,0.0,0.02,0.0,No Access Control,3.0,No Access Conrtol,68.0,KILLINGLY,2022,774a9d36-54a1-4f13-b786-c1ec82ec7c37,144.461654936768
11217.0,0680034,0.0,0.32,0.0,No Access Control,3.0,No Access Conrtol,68.0,KILLINGLY,2022,f7f27c11-e8c4-4fa5-a52d-cbcce967650f,1664.45134324218
11218.0,0730059,0.0,0.75,0.0,No Access Control,3.0,No Access Conrtol,73.0,LITCHFIELD,2022,4dbc82fb-9cdb-4596-a199-2807ce993899,3995.70881944847
11219.0,0750050,0.0,3.96,0.0,No Access Control,3.0,No Access Conrtol,75.0,MADISON,2022,ba293839-cf7a-4fce-8b31-b58e39b27e5f,20898.3773503089
11220.0,0750086,0.0,0.83,0.0,No Access Control,3.0,No Access Conrtol,75.0,MADISON,2022,b98f61cb-0738-417d-82f4-08b40ad002bc,4391.48774123204
11221.0,0750140,0.0,0.27,0.0,No Access Control,3.0,No Access Conrtol,75.0,MADISON,2022,c5ce1f6c-cd56-4896-b9f3-15b69069494d,1445.25264700471
11222.0,0760106,0.0,0.44,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,bbe6ab09-6e18-4f36-a1f2-370a867fe8e0,2307.94011577216
11223.0,0760279,0.0,1.91,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,fb036891-28d4-4fa7-b08a-7562ee4e9ebd,9924.17338735956
11224.0,0760331,0.0,0.66,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,4ecc3911-6852-4769-b431-0674f95c7089,3534.94924283166
11225.0,0770077,0.0,1.53,0.0,No Access Control,3.0,No Access Conrtol,77.0,MANSFIELD,2022,b81a5ea1-63ea-4f1e-8a9e-57719a3e14d5,8029.69920058431
11226.0,0770115,0.0,1.81,0.0,No Access Control,3.0,No Access Conrtol,77.0,MANSFIELD,2022,bd1ac8e8-cda3-475c-8b22-5d96ab420687,9665.08108797488
11227.0,0790072,0.0,0.72,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,394e9ac8-d357-4f54-9637-8d74ebaf1e0c,3849.60395684594
11228.0,0760451,0.0,1.99,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,a45a8266-2b33-4aa5-82ef-d67151dc9d4c,10459.2052639357
11229.0,0760477,0.0,3.74,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,49b21d5b-65a4-48fd-9c85-3b490067dbb8,19607.9061084282
11230.0,0760530,0.0,1.63,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,11df51c6-d9db-4422-9e74-d603b1154c08,8627.13766400258
11231.0,0760622,0.0,0.61,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,30554add-e692-4cde-88e5-a5f15c9cc901,3212.71891100164
11232.0,0760622R,0.0,0.34,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,15ea76e1-2ae6-40be-839b-028adac60cf6,1835.03576346089
11233.0,0760674,0.0,0.28,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,d697c149-1dc1-4a5c-a922-678c539a39cd,1443.20894393053
11234.0,0770010,0.0,1.12,0.0,No Access Control,3.0,No Access Conrtol,77.0,MANSFIELD,2022,be6889cb-d434-4ddd-b656-ed0f6bfd9b7e,5820.03549928724
11235.0,0610598,0.0,1.71,0.0,No Access Control,3.0,No Access Conrtol,61.0,HAMDEN,2022,923bf44c-9560-4ba8-a19a-362629e60abc,9027.78239075479
11236.0,0610713,0.0,0.61,0.0,No Access Control,3.0,No Access Conrtol,61.0,HAMDEN,2022,1b474ed4-6de7-4d34-8c98-d9603bf3d2e8,3210.2030789225
11237.0,0630009,0.0,0.17,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,3978259d-ed79-4669-8b13-590bf0e1077e,960.068119865454
11238.0,0630010,0.0,0.03,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,425062f9-0aea-467e-b38a-8382371b9de3,142.609995710685
11239.0,0630095,0.0,0.07,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,9888c142-3ecb-426c-a3fd-0541a440ef2b,390.409789313546
11240.0,0630200,0.0,1.0,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,9f7316d6-48ac-4408-a124-59d008f1c317,5342.7770465963
11241.0,0630218,0.0,0.23,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,e0d05363-4fe0-40ac-a25f-67dbad9248df,1241.21621570249
11242.0,0630335,0.0,2.23,0.0,No Access Control,3.0,No Access Conrtol,63.0,HARTFORD,2022,71581eb8-19f8-4524-8a21-31401412705d,11730.2278230995
11243.0,0830722,0.0,0.95,0.0,No Access Control,3.0,No Access Conrtol,83.0,MILFORD,2022,095b96e8-486e-4150-a426-2021715c4745,5075.603773165
11244.0,0840004,0.0,2.61,0.0,No Access Control,3.0,No Access Conrtol,84.0,MONROE,2022,065befaf-f0b2-4e2e-b0e5-f338e28dae43,13671.8588364735
11245.0,0840032,0.0,2.04,0.0,No Access Control,3.0,No Access Conrtol,84.0,MONROE,2022,58593ec5-8a5b-43bb-b798-7e66bd5bea75,10731.6725526943
11246.0,0840043,0.0,3.4,0.0,No Access Control,3.0,No Access Conrtol,84.0,MONROE,2022,050e3c5b-a90f-4db0-82c9-7e41a9bdf5c9,17902.3845610086
11247.0,0840060,0.0,2.65,0.0,No Access Control,3.0,No Access Conrtol,84.0,MONROE,2022,8aac33d3-e46d-4cd4-90de-8fc3cd3f7025,13927.035741704
11248.0,0840118,0.0,2.84,0.0,No Access Control,3.0,No Access Conrtol,84.0,MONROE,2022,48f03b5d-4822-4b5a-b2ef-aca47e8862c8,15015.0360297718
11249.0,0850157,0.0,3.65,0.0,No Access Control,3.0,No Access Conrtol,85.0,MONTVILLE,2022,4f06e97b-894b-4984-aea1-cfe20c0269a0,19234.9784397422
11250.0,0860001,0.0,1.76,0.0,No Access Control,3.0,No Access Conrtol,86.0,MORRIS,2022,db043e53-8610-4067-a254-6257f2f06182,9233.4283819724
11251.0,0870007,0.0,1.15,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,b8dc4180-3799-4dc8-a66c-251f7e52acb8,6110.72819908601
11252.0,0870045,0.0,0.12,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,d43fbc09-20a9-43f7-832b-a864af51435c,634.397538798853
11253.0,0870115,0.0,1.44,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,a77f59dd-fa4c-4f57-9502-94e03c30790e,7619.01553229371
11254.0,0870172,0.0,1.38,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,9e69ecac-076b-4b7a-8d95-dda7e8b7948b,7187.71110905588
11255.0,0870183,0.0,0.71,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,e0353f9e-b582-4940-bef1-34b83027bd60,3734.92445992687
11256.0,0870184,0.0,0.47,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,2ac08351-b14f-4f5c-a157-70e16ec6c350,2525.11411491611
11257.0,0870242,0.0,0.88,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,58bda2de-9838-4d90-9677-2d7614ef5d8f,4648.58890622315
11258.0,0880024,0.0,0.1,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,5bf0dfbb-ae9a-48e9-a56f-de4629b2f62c,562.268033132277
11259.0,0880152,0.0,1.26,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,ca2da053-68db-4b93-b72f-871b8a45df73,6731.11456118804
11260.0,0880204,0.0,0.97,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,827e399d-ed5c-46ea-938a-4a6f2ab8cc3f,5176.87058545874
11261.0,0880368,0.0,0.16,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,62c82430-99a5-427c-b91d-b6e7526199b2,896.013410690791
11262.0,0880379,0.0,1.08,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,ff69770a-4395-486b-8479-b3623b464c27,5747.91605892685
11263.0,0880466,0.0,0.13,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,c9f5cf26-313b-4aa4-9eb5-c38ae034da67,690.607346244082
11264.0,0880471,0.0,0.88,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,da06d89e-fbc1-4ca7-8d5c-aa9dd2dad795,4621.35129663844
11265.0,0890069,0.0,0.91,0.0,No Access Control,3.0,No Access Conrtol,89.0,NEW CANAAN,2022,5f5fb7d8-40da-43da-bb76-26f2f6c473de,4849.81231833666
11266.0,0790133,0.0,1.06,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,67367f82-161f-433a-8f47-92d6c000649d,5493.92620129832
11267.0,0790225,0.0,0.5,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,45ef1d04-e032-4e20-924e-46e98aa983ac,2688.9430880646
11268.0,0790355,0.0,0.61,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,9a2b9251-632d-4d6f-b24b-e5125790ccbf,3244.86923979126
11269.0,0790410,0.0,0.62,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,2d312faa-275c-402f-8e82-bfc8ac15ef07,3183.36130689623
11270.0,0790485,0.0,1.03,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,a3f1e4dc-8c05-4829-8f02-5defa2dfbc1b,5505.23805377928
11271.0,0790503,0.0,0.45,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,e3dd201e-aad0-4bfe-8de5-6687dcd2fa7e,2516.25347324741
11272.0,0790519,0.0,1.19,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,c955fd2e-6d76-4010-bb75-cf5f8bc00291,6242.45533859739
11273.0,0790561,0.0,2.0,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,ab18de62-92b2-418a-8470-8a97ede31b03,10576.9146633037
11274.0,0790594,0.0,0.24,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,d51b11b1-a9d0-4a5f-a899-0017dde6bed4,1282.06514687657
11275.0,0790600,0.0,0.22,0.0,No Access Control,3.0,No Access Conrtol,79.0,MERIDEN,2022,d0590d94-bb8a-4b32-83cb-b6cbb133a547,1138.52228753157
11276.0,0800117,0.0,0.35,0.0,No Access Control,3.0,No Access Conrtol,80.0,MIDDLEBURY,2022,3cfce960-a4b2-4e80-894d-8482c53acc17,1793.41328244121
11277.0,0820151,0.0,0.42,0.0,No Access Control,3.0,No Access Conrtol,82.0,MIDDLETOWN,2022,efe1198c-9805-4e90-be42-7e1aa9e0d60c,2222.45415831825
11278.0,0820284,0.0,0.09,0.0,No Access Control,3.0,No Access Conrtol,82.0,MIDDLETOWN,2022,c877868d-600f-4e5e-b3be-2323baeaca5d,451.70001312803
11279.0,0820303,0.0,1.61,0.0,No Access Control,3.0,No Access Conrtol,82.0,MIDDLETOWN,2022,f994b8d6-40fb-4b21-8f2d-7d6f369d3a7d,8601.24376611737
11280.0,0820335,0.0,0.21,0.0,No Access Control,3.0,No Access Conrtol,82.0,MIDDLETOWN,2022,1a2f85ab-eac4-4c0f-92e0-6fb27293cbbf,1186.64283667672
11281.0,0830480,0.0,2.0,0.0,No Access Control,3.0,No Access Conrtol,83.0,MILFORD,2022,3d0e7c1f-c643-4a18-9515-659f81cead53,10585.1278010413
11282.0,0830536,0.0,0.43,0.0,No Access Control,3.0,No Access Conrtol,83.0,MILFORD,2022,843769dd-73fa-43ff-96d5-39ce98103ed9,2303.16543707423
11283.0,0830551,0.0,0.29,0.0,No Access Control,3.0,No Access Conrtol,83.0,MILFORD,2022,52d63937-7d46-4a77-8e84-fa08e22e5bfd,1521.62287428671
11284.0,0920296,0.0,0.14,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,3ae5c1b5-7de3-42f1-861a-28bddff35851,735.358703866697
11285.0,0920360,0.0,0.78,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,0ffe9b0c-5bfd-478d-b0ea-496605175198,4156.20346214539
11286.0,0920463,0.0,0.56,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,c177249a-f0a3-4c44-be3f-a776e4b878d2,2908.37853022723
11287.0,0920498,0.0,2.22,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,7c87f800-9b04-49f9-9187-a03a568d1528,11709.0118360823
11288.0,0920513,0.0,1.2,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,9d748750-a73b-4a1a-b6da-3acd559852ba,6316.65741700412
11289.0,0920564,0.0,0.36,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,b930fbf1-1890-4444-8334-3b8e624e3270,1885.22706916916
11290.0,0920571,0.0,0.5,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,e25bc140-4983-457c-b8f2-d2a8249f96d3,2632.07635093552
11291.0,0920605,0.0,0.13,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,f8e465e4-c091-4619-86cb-9c7d83494d37,731.289950894697
11292.0,0920639,0.0,0.08,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,0597e6d0-a6c6-45f5-b1aa-c415fb28b5d1,475.825340950217
11293.0,0920669,0.0,1.32,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,03b75dda-bc7a-4b09-89ef-5188fbc9b10e,6929.01831417274
11294.0,0920671,0.0,1.49,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,73ecf628-50ff-40b9-b97b-61e08fe2c2c1,7911.33613605738
11295.0,0930054,0.0,0.09,0.0,No Access Control,3.0,No Access Conrtol,93.0,NEWINGTON,2022,be7610e5-f14a-47ed-b587-653e29a04016,452.304353261873
11296.0,0930214,0.0,0.69,0.0,No Access Control,3.0,No Access Conrtol,93.0,NEWINGTON,2022,2cd0ead5-0918-43dd-bb7a-1d0fa8ece45d,3609.87943575195
11297.0,0940029,0.0,0.32,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,0f9dfa5f-c416-4e7c-b594-c396fb27a9af,1733.20534610281
11298.0,0940043,0.0,1.05,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,ec621f40-9b2c-44c4-8441-2be30b5dd264,5515.58636872087
11299.0,0940232R,2.41,2.43,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,04702fec-0e22-45a7-a335-e26873ae4274,189.255758110978
11300.0,0940270R,0.52,0.55,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,f5dfa039-6e45-4b91-b707-c13d9036d0aa,280.367313035514
11301.0,0940376,0.0,0.08,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,806f8dd8-e35f-49f4-9137-c88efd04fbb3,434.137950654808
11302.0,0950030,0.0,2.88,0.0,No Access Control,3.0,No Access Conrtol,95.0,NEW MILFORD,2022,446caa13-a238-4a35-8539-3a6611fc11a7,15262.503893336
11303.0,0950085,0.0,1.32,0.0,No Access Control,3.0,No Access Conrtol,95.0,NEW MILFORD,2022,55fee640-a96d-4f66-a64d-8c051dd585ee,6999.19426504611
11304.0,0950110,0.0,3.45,0.0,No Access Control,3.0,No Access Conrtol,95.0,NEW MILFORD,2022,78d6f01d-5b5f-4a90-91c0-7eeaf105326d,18173.7010430151
11305.0,1000238,0.0,1.09,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,2ea65813-13f7-4255-b308-2a109fbbaa0b,5747.13299568752
11306.0,1000333,0.0,0.63,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,c37341f6-6654-47ca-9ce1-dea4cf381d0b,3353.03207162898
11307.0,1020360,0.0,2.03,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,1c3c396a-167f-45c1-996b-6f3957fd8288,10638.6614655837
11308.0,1020526,0.0,0.24,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,0330bb09-1732-4d25-b022-1e19686572a7,1279.24848464246
11309.0,1020642,0.0,0.5,0.0,No Access Control,3.0,No Access Conrtol,102.0,NORWALK,2022,250e3a3b-4bfe-4920-9bd8-62c39251b28a,2679.49118920607
11310.0,0960034,0.0,2.03,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,ff207938-80ba-4335-b3db-f58516f992d9,10694.0411529261
11311.0,0960101,0.0,3.09,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,81cc3ca2-b9a7-4fff-8274-2834304d9e63,16341.0402142389
11312.0,1-N,40.2,40.42,7.0,Partial Control - Channelization,2.0,Partial Access Control,83.0,MILFORD,2022,7c1e61bd-ebf3-4d40-b54d-70873ceac3f7,1271.83701138819
11313.0,1-N,40.42,41.6,0.0,No Access Control,3.0,No Access Conrtol,83.0,MILFORD,2022,fc2b97c1-2d1c-43e4-a48b-01b6fd0ff510,6241.31197329871
11314.0,1-N,59.12,59.15,0.0,No Access Control,3.0,No Access Conrtol,98.0,NORTH BRANFORD,2022,a4545075-ff65-4e12-90ca-023254f3bc77,113.057159702688
11315.0,1-N,88.64,93.47,0.0,No Access Control,3.0,No Access Conrtol,44.0,EAST LYME,2022,4ce9bbae-67f9-413c-bf2e-4e541cd643d8,25549.6746838667
11316.0,1-S,20.45,20.8,0.0,No Access Control,3.0,No Access Conrtol,158.0,WESTPORT,2022,53e26399-f4a0-4724-bc38-e348eb2aa77a,1805.848071804
11317.0,1-S,34.78,35.19,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,92f95830-2550-4afb-9d4d-73e696e7058f,2171.30806816909
11318.0,1-S,92.62,93.11,0.0,No Access Control,3.0,No Access Conrtol,44.0,EAST LYME,2022,3e2927d4-c0e6-4e5d-8590-67c731d7cc91,2712.95777600347
11319.0,1-S,106.42,106.52,0.0,No Access Control,3.0,No Access Conrtol,58.0,GROTON,2022,4b8f35ab-77db-497b-bcf6-80f6e56e8eb0,511.834583711821
11320.0,10-S,54.01,54.24,0.0,No Access Control,3.0,No Access Conrtol,55.0,GRANBY,2022,d0c6697d-0c24-4770-a29c-810729ff8872,1190.94738211086
11321.0,1000012,0.0,0.44,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,f9e589c3-2976-4298-8802-512a227a5316,2345.0672740743
11322.0,1000023,0.0,0.42,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,515bc279-84b2-449b-a04d-2e46cb163573,2252.96886125494
11323.0,1000102,0.0,3.09,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,88ccd0da-51cc-440d-90b6-7c3fa84e0b45,16200.986932218
11324.0,1000211,0.0,1.97,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,d2ec8029-590a-4912-bf8c-c6257eea5c1b,10354.258289636
11325.0,1000231,0.0,0.61,0.0,No Access Control,3.0,No Access Conrtol,100.0,NORTH HAVEN,2022,40be4e6f-140e-4138-ab47-246da7da19cf,3283.24426547662
11326.0,0890142,0.0,1.11,0.0,No Access Control,3.0,No Access Conrtol,89.0,NEW CANAAN,2022,05746cac-16b9-42e3-9584-a027795c542d,5863.00472927385
11327.0,0890199,0.0,0.98,0.0,No Access Control,3.0,No Access Conrtol,89.0,NEW CANAAN,2022,fc936a54-acd9-407f-af10-63eb26c0bf91,5263.84477761308
11328.0,0920074,0.0,0.85,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,71b6b44b-db65-47a2-9afc-d7ff212db8a9,4577.42407601774
11329.0,0920104R,0.0,0.25,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,e6244434-4a21-44a2-8a5b-a7dbc5061aeb,1336.79574380858
11330.0,0920133,0.0,1.06,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,084691ea-d6b8-40f5-a37a-c2b8309f97d4,5540.15706847396
11331.0,0920151,0.0,0.64,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,e312d2fb-b271-4b46-8081-f6f385dc83e1,3397.61880826052
11332.0,0920153,0.0,0.05,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,213650d6-42b3-4a5e-98b3-7d6c3acbd2dd,294.353756948157
11333.0,0920207,0.0,0.57,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,4f342364-c4e6-4586-b74d-dea89703a62d,2982.09742605255
11334.0,1100006,0.0,1.91,0.0,No Access Control,3.0,No Access Conrtol,110.0,PLYMOUTH,2022,85676902-7bc8-42af-acc9-8a69daf4cac4,10043.2827814798
11335.0,1100041,0.0,1.88,0.0,No Access Control,3.0,No Access Conrtol,110.0,PLYMOUTH,2022,d90f1a74-e3b9-4e1f-976f-6d6986ef48b3,9873.95107255099
11336.0,1100172,0.0,1.07,0.0,No Access Control,3.0,No Access Conrtol,110.0,PLYMOUTH,2022,daf8a26f-4056-4c95-bfc1-f13479686c76,5594.31239738231
11337.0,1120061,0.0,1.56,0.0,No Access Control,3.0,No Access Conrtol,112.0,PORTLAND,2022,e4bcb875-0111-4228-9b4e-6b9f49bd9b3a,8177.68086422251
11338.0,1120079,0.0,1.73,0.0,No Access Control,3.0,No Access Conrtol,112.0,PORTLAND,2022,99d3b6fe-5305-4994-8d89-6438d24df70f,9114.21510865651
11339.0,113-N,0.09,8.12,0.0,No Access Control,3.0,No Access Conrtol,138.0,STRATFORD,2022,21e04875-90df-43db-b79c-365773f22724,42572.2569553916
11340.0,1140073,0.0,1.71,0.0,No Access Control,3.0,No Access Conrtol,114.0,PROSPECT,2022,7e507d91-0499-456d-a25b-24bf28ddd81e,9113.96445027817
11341.0,1150021,0.0,0.13,0.0,No Access Control,3.0,No Access Conrtol,115.0,PUTNAM,2022,934cce56-4a9f-4504-9aab-46fad36316cc,728.119815663059
11342.0,1150079,0.0,0.46,0.0,No Access Control,3.0,No Access Conrtol,115.0,PUTNAM,2022,7444378e-1636-4efb-bd75-0b43c2f2a1a8,2409.15606300716
11343.0,1150178,0.0,0.21,0.0,No Access Control,3.0,No Access Conrtol,115.0,PUTNAM,2022,681c16cd-dbd6-47a2-b26b-2ca3507b6b59,1105.68760106541
11344.0,1170073,0.0,1.2,0.0,No Access Control,3.0,No Access Conrtol,117.0,RIDGEFIELD,2022,b2b4db04-920e-424f-9bb4-c1c88754bdfb,6276.1858114081
11345.0,1170122,0.0,0.08,0.0,No Access Control,3.0,No Access Conrtol,117.0,RIDGEFIELD,2022,00035bf6-959a-456b-880a-4101c3ecf4bf,395.4008742672
11346.0,118-E,0.25,4.78,6.0,Partial Control - Undivided Highways,2.0,Partial Access Control,73.0,LITCHFIELD,2022,aa964763-462c-4ceb-b3dd-58b2ee36908d,23990.8260040407
11347.0,1180018R,0.0,0.78,0.0,No Access Control,3.0,No Access Conrtol,118.0,ROCKY HILL,2022,889f2cf2-0a37-439f-9aef-840a6ee9c34c,4191.24986420492
11348.0,1180065,0.0,0.58,0.0,No Access Control,3.0,No Access Conrtol,118.0,ROCKY HILL,2022,6e2d6e61-eb4f-4f63-bf23-5eb99bcf8b00,3082.39779864646
11349.0,1180112,0.0,1.59,0.0,No Access Control,3.0,No Access Conrtol,118.0,ROCKY HILL,2022,e341e081-7f15-4622-ba20-d9e5f705e009,8374.74951283595
11350.0,1180147,0.0,0.75,0.0,No Access Control,3.0,No Access Conrtol,118.0,ROCKY HILL,2022,c72b8aa4-f5c5-42b0-a8a4-cf2f4c462917,3973.86901974371
11351.0,12-N,9.85,15.47,0.0,No Access Control,3.0,No Access Conrtol,103.0,NORWICH,2022,2666baf2-cebe-407d-8d4b-98b2b7b074c2,29701.9448471498
11352.0,12-N,42.67,46.95,0.0,No Access Control,3.0,No Access Conrtol,115.0,PUTNAM,2022,c816cb58-ebec-4fb6-bf3a-f06d07181666,22616.8206815785
11353.0,12-S,0.3,0.43,0.0,No Access Control,3.0,No Access Conrtol,58.0,GROTON,2022,cf25a998-001f-4436-bb6c-276d93ec9779,641.883096703242
11354.0,1200018,0.0,0.41,0.0,No Access Control,3.0,No Access Conrtol,120.0,SALEM,2022,d90a07e2-52fa-4fcd-af16-b3c052f2915e,2148.53491566776
11355.0,1240027,0.0,0.61,0.0,No Access Control,3.0,No Access Conrtol,124.0,SEYMOUR,2022,87c75578-6b10-4ca2-b3ae-d37e0036f9ee,3205.53703751515
