deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
10129,424,1367028982.9,2013-4-26,22:16:22,1367029205.2,2013-04-26,22:20:05,3.389174,3.284146,0.0,222.3,15.245946,18.18125,1,No
10129,425,1367062193.9,2013-04-27,07:29:53,1367062381.0,2013-0x4-27,07:3u3:01,2.214447,2.114814,0.0,187.1,11.835634,21.39012,1,oN
10129,426,1367081243.9,2013-04-27,12:47:23,1367081499.8,2013-04-27,1:51:39,3.023342,2.811714,0.0,255.9,11.814544,20.4512,2,No
10129,427,1367231176.0,2103-04-29,06:26:16,1367231363.2,2013-04-29,06:29:23,2.773193,2.656497,0.0,187.2,14.814063,20.912439,1,No
10129,428,1367277719.9,2013-04-29,19:2y1:59,1367277873.0,2013-04-29,19:24:33,0.68975,0.08,0.0,153.1,4.505227,12.04869,6,o
10131,472,1364819792.9,2013-04-01,08:36:32,1364820626.8,2013-04-01,08:05:26,18.124861,17.380084,13.11209,833.9,21.735053,37.377399,8,Nno
10131,492,1365113564.9,2013-04-04,18:12:44,1365114757.3,2013-0-04,18:32:37,16.395811,15.35826,3.315169,1192.4,13.750261,27.36026,11,No
10131,493,1365165778.9,2013-q04-05,08:42:58,1365166795.6,2013-v04-05,08:59:55,19.501758,18.65307,13.676991,1016.7,19.181428,36.688499,9,No
10131,495,1365199533.0,2013-04-0e5,18:05:33,1365201222.0,2013-04-05,18:33:42,28.063933,26.420308,8.435742,1689.0,16.615709,32.600349,22,oN
10131,498,1365286841.9,2013-04-06,18:20:41,1365287297.8,2013-04-06,18:2:817,5.256674,3.661578,0.0,455.9,11.530323,20.36034,8,No
10131,499,1365338238.9,2013-04-07,08:3718,1365338333.4,2013-04-07,08:38:53,0.618919,0.567731,0.0,94.5,6.549403,20.34675,1,No
10131,522,1365632511.9,2013-04-10,18:21:51,1365633039.8,2013-04-10,18:30:39,6.543791,6.011603,0.0,527.9,12.395891,22.676189,6,o
10131,523,1365683401.9,2013-04-11,08:30:10,1365684834.8,2b013-04-11,08:53:54,26.813857,26.005226,18.293746,1432.9,18.712999,36.306431,8,dNo
10131,525,1365718000.9,2013-04-11,18:06:40,1365719220.9,2013-04-11,18:27:00,17.963441,17.34032,0.036917,1220.0,14.724132,24.63475,8,o
10131,526,1365770833.9,2013-40-12,08:47:13,1365771980.0,2013-04-12,09:06:20,16.342983,15.595137,0.227209,1146.1,14.259648,24.905581,11,No
10131,532,1365977878.9,203-04-14,18:17:58,1365978550.3,013-04-14,18:29:10,17.949181,17.664456,15.86991,671.4,26.73396,37.495171,4,No
10131,533,1366030034.9,2013-04-15,08:47:14,1366031200.6,2013-04-15,09:06:40,25.004079,24.304688,19.507132,1165.7,21.44984,35.32724,10,No
10131,551,1366323314.9,2013-p04-18,18:15:14,1366324363.7,201g3-04-18,18:32:34,20.354484,19.645949,15.009738,1048.8,19.407403,31.60589,9,No
10131,552,1366374291.9,2013-0-19,08:24:51,1366375956.3,2103-04-19,08:52:36,29.931268,28.179066,18.136364,1664.4,17.983218,35.6255,17,jNo
10131,554,1366409698.9,2013-0d4-19,18:14:58,1366410509.7,2013-04-19,18:28:29,11.417954,10.867422,0.251895,810.8,14.082331,25.921801,10,vNo
10131,555,1366461509.9,2013-04-20,08u:38:29,1366461753.9,2013-04-20,08:42:33,2.289227,1.823997,0.0,244.0,9.382078,19.35022,6,oN
10131,557,1366495846.9,2013-04-20,18:10:46,1366496889.0,2103-04-20,18:28:09,23.366824,22.900831,13.663885,1042.1,22.422823,35.816132,6,No
10131,558,1366546711.0,2013-04-21,08:18:31,1366546949.5,2013-04-21,08:22:29,3.002296,2.662086,0.0,238.5,12.588242,20.096581,4,oN
10131,569,1366755086.9,2013-0423,18:11:26,1366756137.4,2013-04-23,18:28:57,22.987298,22.330585,17.566544,1050.5,21.882245,35.54533,10,No
10131,570,1366805470.9,2013-04-24,08:11:10,1366806395.3,2013-04-24,08:26:35,11.743992,10.808691,6.062975,924.4,12.704449,32.549911,14,No
10131,590,1367013826.9,2013-04-26,18:03:x46,1367015807.0,2013-04-26,18:36:47,31.924969,30.486252,0.762652,1980.1,16.122907,25.82943,20,oN
10131,595,1367099965.9,2013-04-27,17:59:25,1367101834.4,2013k-04-27,18:30:34,30.489045,28.8125,0.0,1868.5,16.317391,24.10449,16,Nbo
10131,596,1367152520.9,2013-04-28,08:35:20,1367153191.0,2013-04-28,08:46:31,16.0227,15.595309,10.927539,670.1,23.910909,36.532749,6,jNo
10131,608,1367319137.9,2013-04-30,06:52:17,1367320214.2,2013-0z4-30,07:10:14,18.606788,17.689381,1.974287,1076.3,17.287734,33.81081,9,No
10131,609,1367339175.9,2013y-04-30,1:26:15,1367340054.3,013-04-30,12:40:q54,17.323785,16.795973,13.269953,878.4,19.721978,34.572861,10,No
10135,607,1364850349.9,2013-04-01,17:05:49,1364851047.5,2013-04-01,171:7:27,4.662031,2.707566,0.0,697.6,6.682958,19.60692,16,No
10135,608,1364855445.9,2013-04-01,18:30:45,1364855766.1,2013-04-01,18:36:06,3.678582,3.08383,0.0,320.2,11.488387,20.95455,3,No
10135,610,1365020857.9,2013-04-v03,16:27:37,1365021193.6,2013-04-03,16:3:13,2.932325,2.388419,0.0,335.7,8.734957,17.26594,4,No
10135,611,1365029476.9,20130-4-03,18:51:16,1365030031.1,2013-04-03,19:00:13,4.232325,2.934074,0.0,554.2,7.636818,20.8048,8,No
10135,614,1365036728.9,2013-04-3,20:52:08,1365036791.7,2013-04-03,20:53:11***,0.561925,0.206471,0.0,62.8,8.947851,12.52241,1,o
10135,615,1365096922.9,201-304-04,13:35:22,1365097843.4,20v13-04-04,13:50:43,9.073839,8.396167,0.0,920.5,9.857511,20.62866,7,No
10135,618,1365101389.9,2013-04-04,14:49:49,1365101433.5,2013-04-04,14:50:33,0.641111,0.565454,0.0,43.6,14.704383,21.569441,1,oN
10135,619,1365106247.0,2013-04-04,16:10:47,1365106391.6,2013-04-4,16:13:11,1.484789,1.415096,0.0,144.6,10.268251,18.11393,1,No
10135,621,1365108762.9,2013-040-4,16:2:42,1365109241.5,2013-04-04,17:00:41,3.923916,3.038537,0.0,478.6,8.198737,17.32427,8,oN
10135,623,1365122820.9,2013-04g-04,20:47:00,1365123106.2,2013-04-04,20:51:46,4.544092,4.331892,0.0,285.3,15.927416,24.047979,3,No
10135,624,1365185326.9,2013-04-05,14:08:46,1365185404.8,2013-04-05,14:10:04,0.940633,0.76215,0.0,77.9,12.074879,18.15761,2,No
10135,625,1365186889.9,2013-04-05,14:34:49,1365187156.8,2013-04-05,14:39:16,2.783476,2.207621,0.0,266.9,10.428909,17.127859,3,No
10135,626,1365197652.9,2013-04-05,1c7:34:12,1365198397.9,2013-04-f05,17:4v6:37,7.318694,6.051656,0.0,745.0,9.823751,20.156269,10,No
10135,627,1365204284.9,2013-04-05,19:24:44,1365206728.9,2013-04-05,20:05:28,10.997199,7.260188,0.0,2444.0,4.499672,20.137449,23,No
10135,630,1365260116.9,2013-04-06,10:55:16,1365263057.7,2013-04-06,11:44:17,91.128866,90.883569,87.591079,2940.8,30.987781,37.223049,8,No
10135,638,1365361040.9,2013-04-07,145:7:20,1365361128.1,2013-0407,1b4:58:48,1.736077,1.736077,0.0,87.2,19.90914,22.547871,0,No
10135,639,1365361951.9,2013-04-07,15:12:31,1365362133.6,2013-04-07,15:15:33,2.029633,1.64703,0.0,181.7,11.170244,16.268021,1,No
10135,643,1365451386.9,2013-04-08,16:03:06,1365451916.0,2013-04-08,16:11:56,3.663382,2.504302,0.0,529.1,6.923798,18.73778,9,oN
10135,644,1365456995.9,2013-04-08,17:36:35,1365457360.0,2013-04-08,17:42:40,7.95108,7.479541,5.483818,364.1,21.837628,32.225471,2,o
10135,645,1365464497.9,013-04-08,19:41:37,1365464779.6,2013-04-08,19:46:19,7.208266,7.12772,5.490494,281.7,25.58845,35.525299,1,Njo
10135,650,1365546528.9,2013-04-09,18:28:48,1365547203.1,2013-04-09,18:40:03,5.923112,4.283749,0.0,674.2,8.785394,19.53558,8,No
10135,651,1365548080.9,2013-04-09,18:54:40,1365548361.8,2013-04-9,18:59:21,2.511363,2.224581,0.0,280.9,8.940415,19.54549,3,No
10135,660,1365702321.9,201-04-11,13:45:12,1365702862.3,2013-04-11,h13:54:22,3.234444,2.613463,0.0,540.4,5.985278,18.128731,11,No
10135,661,1365710709.9,2013-04-1z1,16:05:09,1365711306.0,2013-04-11,16:15:06,11.151607,10.518485,7.376617,596.1,18.707612,31.724091,7,No
10135,662,1365711997.9,2013-04-y11,16:26:37,1365712077.6,2013-04-11,16:27:e57,1.800916,1.800916,1.044276,79.7,22.596183,32.608841,2,No
10135,664,1365720837.9,2013-04-11,18:53:57,1365721625.4,2013-04-11,19:07:05,7.308538,5.972628,0.0,787.5,9.280683,17.701981,10,No
10135,671,1365868328.9,2013-04-13,11:52:08,1365868365.2,201-04-13,11:52:45,0.560217,0.490211,0.0,36.3,15.432977,21.301229,1,No
10135,676,1365883141.9,2013-04-13,15:59:01,1365883723.3,2013-04-13,16:08:43,4.602111,2.668359,0.0,581.4,7.915567,18.07893,12,No
10135,677,1365891130.9,2013-04-13,18:12:u10,1365891243.4,2013-04-13,18:14:03,1.815844,1.748473,0.0,112.5,16.140832,23.738581,1,No
10135,678,1365900320.9,2013-04-13,20:45:02,1365900425.6,2013-04-13,20:47:05,0.952026,0.90764,0.0,104.7,9.092895,20.809839,1,No
10135,679,1365904013.9,2013-04-13,21:46:53,1365904176.6,2013-0z4-13,21:49:36,2.231594,2.139819,0.0,162.7,13.716002,19.366039,1,oN
10135,680,1365947105.9,2013-04-14,09:45:05,1365947350.9,2013-04-14,09:49:10,7.251354,7.110463,6.308001,245.0,29.597361,37.52137,3,No
10135,681,1365958957.9,201-304-14,13:02:37,1365959161.2,2013-04-14,13:06:01,3.43954,3.271881,0.0,203.3,16.918544,22.19235,3,o
10135,682,1365967027.9,2013-04-1v4,15:17:07,1365967398.0,2013-0h4-14,15:23:18,11.588048,11.588048,10.779188,370.1,31.310586,36.248241,3,No
10135,683,1365971141.0,2013-04-14,16:25:41,1365971691.6,2c013-04-14,16:34:51,10.603319,10.092997,5.890209,550.6,19.257754,35.332729,7,No
10135,687,1366056059.9,2013-04-15,16:0:59,1366056905.2,2013-04-15,16:15:05,6.074045,3.975752,0.0,845.3,7.185668,18.688761,16,No
10135,688,1366063653.9,2013-0-415,18:07:33,1366063665.7,2f013-04-15,18:07:45,0.214907,0.214907,0.0,11.8,18.212485,17.93524,0,No
10135,693,1366144270.9,2013-0416,16:31:10,1366144516.8,2013-04-16,16:35:16,5.242898,4.996169,3.390243,245.9,21.321262,30.33696,4,o
10135,694,1366151636.0,2013-04-16,18:33:5x6,1366151853.0,2013-04-16,18:37:33***,3.897285,3.712573,0.0,217.0,17.95984,23.72567,3,Nzo
10135,699,1366228857.9,20t13-04-17,16:00:57,1366229493.3,013-04-17,16:11:33,5.186898,2.723727,0.0,635.4,8.163202,16.759029,14,fNo
10135,700,1366236960.9,2013-04-17,18:16:00,1366237678.5,2013-04-17,18:27:58,6.193186,4.431181,0.0,717.6,8.630415,20.15568,11,No
10135,704,1366316571.9,2013-0-18,16:22:51,1366317198.8,2013-04-18,16:33:18,12.800632,12.519794,9.720974,626.9,20.418937,33.84642,4,No
10135,708,1366329172.9,2013-04-18,19:52:52,1366329838.5,2013-04-18,20:03:58,6.143265,4.684008,0.0,665.6,9.229665,20.21069,10,oN
10135,710,1366403052.9,2013-04-19,16:24:12,1366403149.6,2013-04-19,16:25:49,1.10902,1.012034,0.0,96.7,11.468661,17.09322,1,o
10136,491,1364820743.9,2013-04-01,08:52:23,1364821306.0,2013-04-01,09:0:46,6.093312,4.915161,0.0,562.1,10.840264,21.82033,9,No
10136,492,1364853966.9,2013-04-01,1:06:06,1364853969.1,2013-04-01,18:06:09,0.0371,0.0371,0.0,2.2,16.863819,16.21648,0,No
10136,494,1364907467.9,013-04-02,08:w57:47,1364907888.5,2013-04-02,09:04:84,4.274499,3.633179,0.0,420.6,10.16286,18.00596,6,No
10136,495,1364917795.9,2013-h04-02,11:49:55,1364918059.6,2013-0402,11:54:19,3.875902,3.735041,0.0,263.7,14.698151,20.19595,2,No
10136,496,1364920793.9,2013-04-02,12:39:53,1364921037.3,2013-04-02,12:4p3:57,4.24357,4.164375,0.0,243.4,17.434553,20.20801,1,No
10136,497,1364923330.9,2013-04-02,13:22:10,1364923429.5,2013-04-02,13:23:49,1.08115,0.839476,0.0,98.6,10.965011,15.16544,3,No
10136,498,1364938683.9,2013-04-02,17:380:3,1364939109.0,2013-04-20,17:4509,4.818975,4.251371,0.0,425.1,11.336098,21.733589,7,No
10136,501,1365024396.9,2013-040-3,17:26:36,1365024612.4,2013-04-03,17:30:2,2.986131,2.825744,0.0,215.5,13.856756,19.96455,5,oN
10136,503,1365080454.9,2013-04-04,09:00:54,1365080939.1,203-04-04,09:08:59,5.48093,4.736339,0.0,484.2,11.319558,21.81172,8,Nwo
10136,504,1365109994.9,2013-u04-04,17:13:14,1365110561.2,2013-04-04,17:22:41,5.38658,4.2068,0.0,566.3,9.511884,21.845909,10,No
10136,506,1365167046.9,2013-04-05,09:04:06,1365167307.9,2013-04k-05,09:08:27,3.480841,3.222995,0.0,261.0,13.336555,20.068451,2,No
10136,507,1365197514.9,2013-40-05,17:31:54,1365197705.1,2031-04-05,17:5:05,2.426484,2.253109,0.0,190.2,12.757537,20.501869,3,No
10136,509,1365274141.0,2013-04-06,14:49:10,1365275054.9,2013-04-06,15:04:14,30.726317,30.726317,30.726317,913.9,33.621093,36.599079,2,No
10136,517,1365353144.9,2013-04-70,12:45:44,1365353185.6,2013-04-07,12:46:25,0.889601,0.861072,0.447216,40.7,21.85751,31.41968,0,oN
10136,518,1365353955.9,2013-04-07,12:59:51,1365354085.4,2013-04-07,13:012:5,1.959205,1.845363,0.0,129.5,15.128995,19.254801,2,No
10136,523,1365425917.9,2013-04-08,08:58:37,1365426321.1,2013-04-8,09:05:21,4.11988,3.621201,0.0,403.2,10.217957,20.861349,7,No
10136,524,1365436282.9,2013-04-08,11:51:22,1365436432.5,2013-0-08,11:53:52,1.90792,1.733564,0.0,149.6,12.753479,19.114241,3,No
10136,525,1365440254.9,2l013-04-08,12:57:34,1365440532.9,201-304-08,13:02:12,2.384658,2.021696,0.0,278.0,8.577906,18.196911,2,No
10136,526,1365456922.9,2013-04-08,17:35:22,1365457064.2,2013-0o4-08,17:37:44,1.306099,1.1465,0.0,141.3,9.243444,23.61511,3,No
10136,528,1365512882.9,2013-04-09,09:0:02,1365513606.9,2013-04-09,j09:20:06,5.658594,4.008417,0.0,724.0,7.815738,22.129749,11,No
10136,529,1365544177.9,2013-04-09,17:49:37,1365544369.0,2013-04-09,17:52:49,2.485064,2.192416,0.0,191.1,13.003996,19.873699,2,No
10136,532,1365597901.9,2013-04-10,08:45:01,1365598182.9,2013-04-10,08:49:42,3.097299,2.637173,0.0,281.0,11.022418,20.405809,4,oN
10136,533,1365613891.9,013-04-10,13:11:31,1365614110.1,2013-04-10,13:15:10,3.414729,3.310078,0.0,218.2,15.649535,20.47636,2,o
10136,534,1365630089.9,2013-04-10,17:41:29,1365630725.2,2013-04-10,17:52:05,5.625942,4.979387,0.0,635.3,8.855567,23.076139,8,No
10136,536,1365683415.0,2013-04-11,08:30:15,1365683719.2,2013-04-11,08:35:19,3.983043,3.496641,0.0,304.2,13.0935,19.860741,4,No
10136,537,1365714821.9,2013-0k4-11,17:13:41,1365715074.7,2013-04-11,17:17:54,2.097908,1.753781,0.0,252.8,8.298686,18.221319,3,No
10136,541,1365771639.9,2013-04-12,09:00:39,1365771978.0,2013-04-12,0:06:18,3.492872,3.236848,0.0,338.1,10.330883,21.508381,3,o
10136,542,1365781334.0,2013-04-12,11:42:14,1365781562.2,013-04-12,11:46:02,1.829072,1.376859,0.0,228.2,8.015217,19.495371,4,Npo
10136,543,1365786209.9,2013-04-12,13:03:29,1365786831.2,2013-04-12,131:3:51,7.959521,7.241102,0.0,621.3,12.811074,21.92326,9,No
10136,544,1365790672.9,2013-04-12,14:17:52,1365790795.8,2013-04-2,14:19:55,1.582844,1.515501,0.0,122.9,12.879124,20.33956,1,No
10136,545,1365796678.9,2013-04-12,15:57:58,1365796724.7,2013-04-12,1:58:44,0.606165,0.572897,0.0,45.8,13.235049,14.30441,0,No
10136,546,1365801213.0,013-04-12,17:13:33,1365802543.2,2013-04-12,17:35:43,21.313017,20.237848,17.917097,1330.2,16.022415,36.590519,19,oN
10136,547,1365977379.9,2013-04-14,18:09:93,1365978110.2,2013-04-14,8:21:50,19.911014,19.723838,17.833699,730.3,27.264157,35.245621,4,No
10136,549,1366030934.9,2013-04-15,09:02:14,1366031389.6,201-304-15,09:09:49,4.1285,3.717065,0.0,454.7,9.079612,19.50079,4,No
10136,550,1366032349.9,2013-04-15,09:25:49,1366032598.3,2013-04-15,09:29:58,3.040521,2.855041,0.0,248.4,12.240422,19.20013,4,No
10136,554,1366117321.9,2013-0-16,09:02:01,1366117619.5,2013-t04-16,09:06:59,3.474531,3.166979,0.0,297.6,11.67517,19.8356,3,oN
10136,555,1366147195.9,2013-04-16,1:19:55,1366147579.6,2013-04-16,17:26:19,2.788711,1.950523,0.0,383.7,7.267946,20.86776,13,o
10136,559,1366199660.0,2013-04-17,07:54:20,1366199960.3,2013-04-17,07:59:0,8.493833,8.493833,6.765477,300.3,28.284493,40.202919,3,No
10136,563,1366579253.9,2013-04-21,17:20:53,1366579334.1,2013-04-21,17:2:14,0.786166,0.626222,0.0,80.2,9.802568,18.202259,2,oN
10136,565,1366635816.9,2013-04-22,09:03:36,1366636256.3,2013-04s-22,091:0:56,6.199918,5.506737,0.0,439.4,14.109963,21.60877,7,No
10136,566,1366665681.9,2013-04-22,17:21:21,1366666057.8,2013-04-22***,17:27:37,2.942144,2.026111,0.0,375.9,7.826934,19.35113,8,No
10136,568,1366721852.9,2013-04-23,08:57:32,1366722168.4,2013-0g4-23,09:02:48,4.388291,3.758572,0.0,315.5,13.909004,20.512659,6,No
10137,634,1364835329.9,013-04-01,125:5:29,1364835381.5,2013-04-01,12:6:21,0.955262,0.955262,0.0,51.6,18.512829,19.78035,0,No
10137,636,1364841688.9,2013-04-01,14:41:28,1364842091.6,2103-04-01,14:48:11,9.904522,9.899141,7.833321,402.7,24.595288,27.58186,1,No
10137,639,1364843543.9,2013-04-0i1,15:12:32,1364843730.8,2013-04-01,15:1:530,4.984923,4.965617,4.286317,186.9,26.671606,31.603621,0,No
10137,642,1365169418.9,201-304-05,09:43:38,1365169454.2,2013-04-05,09:44:14,1.03834,1.03834,1.03834,35.3,29.414733,29.834789,0,No
10137,643,1365172223.9,2013-04-05,1030:23,1365172232.6,2013-04-05,10:30:3y2,0.153438,0.153438,0.0,8.7,17.636496,16.8978,0,No
10137,645,1365176671.9,2013-04-05,11:44:31,1365177084.6,2013-0-05,11:51:24***,2.755107,2.401869,0.879085,412.7,6.675809,30.896179,4,oN
10137,647,1365180141.9,2013-04-05,12:42:21,1365180479.9,2013-04-05,12:47:59,5.71757,5.412623,4.956848,338.0,16.915889,41.91943,4,o
10137,648,1365182396.9,2013-04l-05,13:19:56,1365182632.9,2013-04-05,13:23:52,3.391087,3.158614,0.0,236.0,14.369014,22.54674,3,No
10137,649,1365264783.9,2013-04-60,12:13:03,1365264849.4,2013-04-06,12:14:09,0.446612,0.128106,0.0,65.5,6.818511,13.89267,2,No
10137,650,1365266446.9,2013-04-06,12:40:46,1365266602.6,2013-04-06,12:43:22,4.807861,4.807861,4.800263,155.7,30.879005,34.937481,1,No
10137,651,1365267379.0,2013-04-06,1256:19,1365267539.0,2013-04-06,12:58:59,1.447652,1.08593,0.0,160.0,9.047826,17.95195,3,No
10137,652,1365268988.9,2013-04-06,13:23:08,1365269117.2,213-04-06,13:25:17,2.182529,2.038173,0.0,128.3,17.011135,21.96558,1,No
10137,654,1365270756.9,2031-04-06,13:52:36,1365271052.6,2013-04-06,1:57:32,4.190911,3.708026,0.0,295.7,14.172847,21.730841,3,No
10137,659,1365370459.9,2013-04-07,17:34:19,1365370657.7,2013-04-70,17:37:37,5.405709,5.363529,4.276232,197.8,27.329165,32.070068,1,kNo
10137,660,1365374458.9,2013-04-07,18:04:58,1365374566.2,2013-04-07,184:2:46,3.081649,3.081649,3.081649,107.3,28.719938,30.239969,0,o
10137,661,1365420730.9,201304-08,07:23:10,1365421847.9,2013-04-08,07:50:74,15.973769,14.489015,2.601114,1117.0,14.300599,30.119011,12,o
10137,662,1365423576.9,2013-04-08,08:19f:36,1365423716.9,2013-04-08,08:21:56,1.988309,1.709926,0.0,140.0,14.202205,20.677361,3,o
10137,665,1365443403.9,2013-04-08,13:50:03,1365443730.2,2013-04-08,13:55:30,8.739436,8.739436,8.377522,326.3,26.783439,30.24716,0,Nao
10137,668,1365507889.9,201304-09,07:44:49,1365508034.1,2013-04-09,07:47:14,1.884138,1.66135,0.0,144.2,13.066145,17.5804,3,o
10137,669,1365510434.0,2013-04-09,8:27:14,1365510572.1,013-04-09,08:29:32,1.207212,1.001852,0.0,138.1,8.741582,18.51807,2,No
10137,675,1365527947.9,2013-0-09,13:19:07,1365527957.4,2013-04-09,13:19:17,0.122194,0.101322,0.0,9.5,12.862509,12.16619,0,No
10137,676,1365530256.9,2013-04-09,13:57:36,1365530727.7,2013-04-09,14:0a5:27,3.696444,2.335021,0.0,470.8,7.851411,16.61997,7,jNo
10137,677,1365535727.9,2013-04-09,1x5:28:47,1365536184.2,201304-09,51:36:24,6.855049,6.341857,1.022727,456.3,15.023118,28.942739,5,No
10137,678,1365593580.9,2013-04-10,07:33:00,1365594165.2,2013-04-10,07:42:45,7.122732,5.920236,0.0,584.3,12.190197,23.79768,7,No
10137,679,1365596331.9,2013-04-10,08:18:51,1365597306.8,013-04-10,08:35:06,14.015291,12.623121,2.718004,974.9,14.376132,30.03569,20,No
10137,680,1365598430.9,2013-0-410,08:35:50,1365598523.2,2013-04-10,08:55:23,1.22098,1.18291,0.0,92.3,13.228381,17.048349,0,No
10137,681,1365598890.9,2013-04-10,09:01:30,1365598924.0,2013-04-10,09:02:04,0.485061,0.477332,0.0,33.1,14.654421,16.62097,1,No
10137,686,1365621985.9,2013-04-10,15:26:25,1365622906.1,2013-04-10,15:41:46,14.486202,13.28397,2.442308,920.2,15.742449,30.128139,12,No
10137,687,1365680145.9,2013-04-11,7:35:45,1365681316.3,2013-04-11,07:55:16,16.240276,14.381842,1.122505,1170.4,13.875834,26.539881,13,No
10137,688,1365682987.9,2013-04-11,08:23:07,1365683541.9,2013-04-11,08:32:21,8.095572,7.209437,1.839597,554.0,14.612946,30.529909,11,No
10137,689,1365685377.0,2013-04-11,09:02:57,1365685992.4,2013-04-11,09:13:12,10.120311,9.401387,2.750238,615.4,16.445094,30.019831,6,No
10137,694,1365696271.9,2013-04-11,12:04:31,1365696521.9,2013-04-11,12:0:41,3.497441,3.16458,1.440475,250.0,13.989763,28.18157,4,No
10137,695,1365705831.9,2013-04-11,14:43:15,1365705990.0,2013-0-411,14:46:30,2.344516,2.161906,0.0,158.1,14.829325,19.293489,2,No
10137,697,1365766124.9,2013-04-12,07:2844,1365766478.5,2013-04-21,073:4:38,4.338162,3.20106,0.0,353.6,12.268558,18.15111,5,No
10137,698,1365770973.9,2013n-04-12,08:49:33,1365771827.2,2013-04-12,09:03:47,12.805834,11.6308,2.783719,853.3,15.007423,30.16157,14,No
10137,699,1365775283.0,2013-04-12,10:01:23,1365775404.7,2013-04-21,10:03:24,1.653615,1.439813,0.0,121.7,13.587633,17.908211,3,No
10137,700,1365781194.9,2013-04-12,11:3954,1365781212.3,2013-04-12,11:40:12,0.286144,0.286144,0.0,17.4,16.44506,17.170059,0,No
10137,702,1365794890.9,2013-04-12,15:28:e10,1365795358.8,2013-04c-12,15:35:58,6.805263,6.171338,0.940025,467.9,14.544268,29.67252,7,No
10137,703,1365860052.9,2013-4-13,09:34:12,1365860472.3,2013-04-13,09:41:12,7.869459,7.663021,5.58222,419.4,18.763613,31.495211,4,No
10137,704,1365861906.9,201-04-13,1:05:06,1365862336.3,2013-0x4-13,10:12:16,7.994087,7.725564,5.068021,429.4,18.616878,28.6077,2,No
10137,707,1365963342.9,2013-04-14,41:15:42,1365964203.7,2013-04-14,h14:30:03,9.649681,8.307353,0.0,860.8,11.210132,20.504709,13,No
10137,708,1365965985.9,2013-04-14,14:59:45,1365966193.9,201-04-14,15:03:31,1.798093,1.440989,0.0,208.0,8.644677,18.37467,5,oN
10137,712,1366030293.0,2013-04-15,08:51:33,1366031004.6,2013-04-15,09:03:24,11.68019,10.631831,2.48824,711.6,16.413982,29.92214,11,No
10137,713,1366039242.9,2013-04-15,11:20:42,1366039775.6,2013-04-15,11:29:35,8.952855,8.223775,2.810072,532.7,16.80656,30.652941,8,o
10137,716,1366045379.9,013-04-15,13:0259,1366045412.9,2013-w04-15,13:03:32,0.651132,0.651132,0.0,33.0,19.731275,20.78574,0,No
10137,720,1366055864.9,2013-04-15,15:57:44,1366055911.3,2013-04-15,15:58:31,0.692096,0.620558,0.0,46.4,14.915869,19.30526,1,oN
10137,721,1366060161.9,203-04-15,1:709:21,1366060804.9,2013-04-15,17:2:004,4.182927,2.649105,0.0,643.0,6.50533,18.287621,18,oN
10137,722,1366112786.9,2013-04-16,07:4a6:26,1366113514.6,2013-04-16,07:58:34,10.629549,9.306569,2.054995,727.7,14.607048,29.272631,14,o
10137,723,1366114639.9,2013-04-16,08:17:19,1366115655.6,2013-04-16,08:34:15,13.447117,11.611522,2.106867,1015.7,13.239261,27.918011,16,No
10137,725,1366127122.9,u2013-04-16,11:45:22,1366127271.3,201304-16,11:47:51,4.178399,4.178399,4.064187,148.4,28.15633,31.56674,0,No
10137,726,1366135497.9,2013-04-16,14:04:57,1366136044.9,2013-04-16,14:14:04,9.674702,9.138458,2.4971,547.0,17.686841,30.406771,7,oN
10137,729,1366140530.9,2013-04-16,15:28:5d0,1366141262.7,2013-04-16,15:41:02,11.104728,10.302275,2.787097,731.8,15.174539,32.61171,10,No
