Avg_3Day_Confirmed_RatePer100K,Avg_3Day_Confirmed_RatePer100K_,Avg_3Day_Deceased_RatePer100K,Avg_3Day_Deceased_RatePer100K_D,CONFIRMED,Confirmed_RatePer100K,DECEASED,Deceased_RatePer100K,LOADED,RECOVERED,reported,TOTAL_CONFIRMED,TOTAL_DECEASED,Total_Population,TOTAL_RECOVERED,WEEKBEGINNINGDATE,WEEKENDINGDATE,YEAR_WEEK,ObjectId
32.837333,13.2913,0.217166,0.086866,466,60.723,2,0.2606,2021/10/20 10:15:00+00,27,2021/10/20 04:00:00+00,117670,1551,767419,45472,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,492
53.9905,-8.209333,0.564633,0.173733,452,58.8987,4,0.5212,2021/09/01 10:14:00+00,25,2021/09/01 04:00:00+00,97395,1404,767419,44660,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,493
8.0356,-3.387966,0.1303,-0.086866,53,6.9063,0,0,2021/05/24 10:14:00+00,29,2021/05/24 04:00:00+00,82678,1191,767419,43041,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,494
232.815033,-72.146567,1.0859,-0.130333,1730,225.431,6,0.7818,2022/01/29 11:18:00+00,47,2022/01/29 05:00:00+00,201903,1897,767419,52908,2022/01/23 05:00:00+00,2022/01/29 05:00:00+00,202205,495
31.794866,0.7384,0.2606,-0.086866,246,32.0555,0,0,2022/05/09 10:23:00+00,25,2022/05/09 04:00:00+00,233075,2329,767419,55975,2022/05/08 04:00:00+00,2022/05/14 04:00:00+00,202220,496
53.078333,9.2518,0.8687,-0.1303,522,68.0202,1,0.1303,2021/12/17 11:16:00+00,32,2021/12/17 05:00:00+00,130414,1791,767419,51340,2021/12/12 05:00:00+00,2021/12/18 05:00:00+00,202151,497
5.2557,-0.825266,0,-0.304033,29,3.7789,0,0,2021/07/13 10:14:00+00,16,2021/07/13 04:00:00+00,83269,1330,767419,43637,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,498
35.269733,2.4324,0.2606,0.043434,173,22.5431,1,0.1303,2021/10/21 10:15:00+00,16,2021/10/21 04:00:00+00,117833,1552,767419,45488,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,499
51.601533,-2.388967,0.3909,-0.173733,271,35.3132,0,0,2021/09/02 10:14:00+00,30,2021/09/02 04:00:00+00,97673,1404,767419,44690,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,500
10.033633,1.998033,0.086866,-0.043434,100,13.0307,2,0.2606,2021/05/25 10:14:00+00,39,2021/05/25 04:00:00+00,82748,1193,767419,43073,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,501
219.8712,-12.943833,0.694966,-0.390934,1018,132.6524,1,0.1303,2022/01/30 11:20:00+00,13,2022/01/30 05:00:00+00,202922,1898,767419,52921,2022/01/30 05:00:00+00,2022/02/05 05:00:00+00,202206,502
40.091066,8.2962,0.086866,-0.173734,439,57.2047,2,0.2606,2022/05/10 10:23:00+00,51,2022/05/10 04:00:00+00,233447,2331,767419,56023,2022/05/08 04:00:00+00,2022/05/14 04:00:00+00,202220,503
48.734766,-4.343567,0.2606,-0.6081,306,39.8739,0,0,2021/12/18 11:15:00+00,51,2021/12/18 05:00:00+00,130720,1791,767419,51391,2021/12/12 05:00:00+00,2021/12/18 05:00:00+00,202151,504
5.5163,0.2606,0,0,64,8.3396,0,0,2021/07/14 10:14:00+00,14,2021/07/14 04:00:00+00,83301,1330,767419,43637,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,505
35.009133,-0.2606,0.173733,-0.086867,167,21.7613,1,0.1303,2021/10/22 10:15:00+00,31,2021/10/22 04:00:00+00,117981,1553,767419,45519,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,506
84.047966,32.446433,0.477766,0.086866,1212,157.932,7,0.9121,2021/09/03 10:14:00+00,31,2021/09/03 04:00:00+00,98890,1411,767419,44721,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,507
8.6437,-1.389933,0.1303,0.043434,46,5.9941,1,0.1303,2021/05/26 10:14:00+00,42,2021/05/26 04:00:00+00,82775,1194,767419,43110,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,508
147.159933,-72.711267,0.304033,-0.390933,640,83.3964,0,0,2022/01/31 11:19:00+00,38,2022/01/31 05:00:00+00,203562,1898,767419,52960,2022/01/30 05:00:00+00,2022/02/05 05:00:00+00,202206,509
46.997333,6.906267,0.1303,0.043434,397,51.7318,1,0.1303,2022/05/11 10:23:00+00,47,2022/05/11 04:00:00+00,233725,2332,767419,56070,2022/05/08 04:00:00+00,2022/05/14 04:00:00+00,202220,510
53.94705,5.212284,0.043433,-0.217167,0,,0,0,2021/12/19 11:16:00+00,7,2021/12/19 05:00:00+00,130718,1791,767419,51398,2021/12/19 05:00:00+00,2021/12/25 05:00:00+00,202152,511
6.7325,1.2162,0,0,62,8.079,0,0,2021/07/15 10:14:00+00,12,2021/07/15 04:00:00+00,83337,1330,767419,43643,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,512
29.275633,-5.7335,0.1303,-0.043433,334,43.5225,1,0.1303,2021/10/23 10:15:00+00,15,2021/10/23 04:00:00+00,118315,1554,767419,45534,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,513
90.693633,6.645667,0.5212,0.043434,605,78.8357,5,0.6515,2021/09/04 10:14:00+00,28,2021/09/04 04:00:00+00,99498,1416,767419,44748,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,514
9.6427,0.999,0.1303,0,76,9.9033,0,0,2021/05/27 10:25:00+00,33,2021/05/27 04:00:00+00,82824,1194,767419,43131,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,515
83.961066,-63.198867,0.304033,0,275,35.8344,6,0.7818,2022/02/01 15:01:00+00,160,2022/02/01 05:00:00+00,203829,1904,767419,53120,2022/01/30 05:00:00+00,2022/02/05 05:00:00+00,202206,516
72.580933,25.5836,0.1303,0,835,108.8063,0,0,2022/05/12 10:23:00+00,23,2022/05/12 04:00:00+00,234471,2332,767419,56093,2022/05/08 04:00:00+00,2022/05/14 04:00:00+00,202220,517
63.32915,9.3821,0,-0.043433,666,86.7844,0,0,2021/12/20 11:15:00+00,8,2021/12/20 05:00:00+00,131388,1791,767419,51406,2021/12/19 05:00:00+00,2021/12/25 05:00:00+00,202152,518
8.383066,1.650566,0,0,67,8.7306,0,0,2021/07/16 10:14:00+00,12,2021/07/16 04:00:00+00,83370,1330,767419,43650,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,519
24.584566,-4.691067,0.086866,-0.043434,65,8.4699,0,0,2021/10/24 10:15:00+00,38,2021/10/24 04:00:00+00,118374,1554,767419,45572,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,520
88.304666,-2.388967,0.564633,0.043433,216,28.1463,1,0.1303,2021/09/05 10:14:00+00,10,2021/09/05 04:00:00+00,99711,1417,767419,44758,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,521
61.8958,-26.408866,0.2606,-0.304033,604,78.7054,0,0,2021/09/06 10:14:00+00,25,2021/09/06 04:00:00+00,100317,1417,767419,44782,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,522
49.1257,-12.7701,0.086866,-0.173734,311,40.5254,1,0.1303,2021/09/07 10:14:00+00,23,2021/09/07 04:00:00+00,100621,1418,767419,44805,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,523
60.245233,11.119533,0.390933,0.304067,472,61.5049,8,1.0425,2021/09/08 10:14:00+00,40,2021/09/08 04:00:00+00,101075,1426,767419,44845,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,524
57.1613,-3.083933,0.434366,0.043433,533,69.4536,1,0.1303,2021/09/09 10:14:00+00,25,2021/09/09 04:00:00+00,101591,1427,767419,44867,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,525
69.974833,12.813533,0.564666,0.1303,606,78.966,4,0.5212,2021/09/10 10:14:00+00,15,2021/09/10 04:00:00+00,102205,1431,767419,44880,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,526
62.417033,-7.5578,0.347466,-0.2172,298,38.8315,3,0.3909,2021/09/11 10:14:00+00,12,2021/09/11 04:00:00+00,102492,1434,767419,44892,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,527
45.737733,-16.6793,0.304033,-0.043433,149,19.4157,0,0,2021/09/12 10:14:00+00,17,2021/09/12 04:00:00+00,102637,1434,767419,44909,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,528
34.053533,-11.6842,0.1303,-0.173733,337,43.9134,0,0,2021/09/13 10:14:00+00,4,2021/09/13 04:00:00+00,102973,1434,767419,44913,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,529
63.242266,29.188733,0.043433,-0.086867,970,126.3977,1,0.1303,2021/09/14 10:14:00+00,29,2021/09/14 04:00:00+00,104009,1435,767419,44942,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,530
82.310533,19.068267,0.2606,0.217167,588,76.6205,5,0.6515,2021/09/15 10:14:00+00,21,2021/09/15 04:00:00+00,104591,1440,767419,44962,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,531
86.2632,3.952667,0.2606,0,428,55.7714,0,0,2021/09/16 10:14:00+00,23,2021/09/16 04:00:00+00,105004,1440,767419,44981,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,532
72.6244,-13.6388,0.825266,0.564666,656,85.4813,14,1.8243,2021/09/17 10:14:00+00,15,2021/09/17 04:00:00+00,105651,1454,767419,44997,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,533
70.62635,-1.99805,0.781833,-0.043433,0,,4,0.5212,2021/09/18 10:14:00+00,9,2021/09/18 04:00:00+00,105653,1458,767419,45004,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,534
91.0845,20.45815,0.781833,0,742,96.6877,0,0,2021/09/19 10:15:00+00,2,2021/09/19 04:00:00+00,106392,1458,767419,45006,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,535
55.8365,-35.248,0.173733,-0.6081,115,14.9853,0,0,2021/09/20 10:14:00+00,8,2021/09/20 04:00:00+00,106503,1458,767419,45014,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,536
61.027066,5.190566,0.6081,0.434367,548,71.4082,14,1.8243,2021/09/21 10:14:00+00,26,2021/09/21 04:00:00+00,107035,1472,767419,45039,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,537
45.607433,-15.419633,0.781833,0.173733,387,50.4288,4,0.5212,2021/09/22 10:14:00+00,21,2021/09/22 04:00:00+00,107416,1476,767419,45060,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,538
59.550266,13.942833,0.955566,0.173733,436,56.8138,4,0.5212,2021/09/23 10:15:00+00,11,2021/09/23 04:00:00+00,107855,1480,767419,45071,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,539
52.817733,-6.732533,0.434333,-0.521233,393,51.2106,2,0.2606,2021/09/24 10:15:00+00,12,2021/09/24 04:00:00+00,108242,1482,767419,45083,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,540
50.168166,-2.649567,0.5212,0.086867,326,42.4801,6,0.7818,2021/09/25 10:15:00+00,5,2021/09/25 04:00:00+00,108587,1488,767419,45088,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,541
46.867066,-3.3011,0.3909,-0.1303,360,46.9105,1,0.1303,2021/09/26 10:15:00+00,3,2021/09/26 04:00:00+00,108946,1489,767419,45091,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,542
40.655766,-6.2113,0.304033,-0.086867,250,32.5767,0,0,2021/09/27 10:15:00+00,5,2021/09/27 04:00:00+00,109192,1489,767419,45094,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,543
58.2472,17.591434,0.521233,0.2172,731,95.2544,11,1.4334,2021/09/28 10:14:00+00,11,2021/09/28 04:00:00+00,109914,1500,767419,45105,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,544
134.954533,76.707333,0.8253,0.304067,2126,277.0325,8,1.0425,2021/09/29 10:15:00+00,16,2021/09/29 04:00:00+00,111674,1507,767419,45122,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,545
137.039466,2.084933,0.912166,0.086866,298,38.8315,2,0.2606,2021/09/30 10:16:00+00,14,2021/09/30 04:00:00+00,111754,1509,767419,45136,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,546
124.3128,-12.726666,0.651533,-0.260633,438,57.0744,5,0.6515,2021/10/01 11:06:00+00,8,2021/10/01 04:00:00+00,112172,1514,767419,45143,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,547
42.827533,-81.485267,0.434333,-0.2172,250,32.5767,3,0.3909,2021/10/02 10:15:00+00,21,2021/10/02 04:00:00+00,112379,1517,767419,45164,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,548
39.5264,-3.301133,0.477766,0.043433,222,28.9281,3,0.3909,2021/10/03 10:50:00+00,5,2021/10/03 04:00:00+00,112585,1520,767419,45169,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,549
27.7119,-11.8145,0.2606,-0.217166,166,21.6309,0,0,2021/10/04 10:15:00+00,4,2021/10/04 04:00:00+00,112750,1520,767419,45173,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,550
44.217466,16.505566,0.217166,-0.043434,630,82.0934,2,0.2606,2021/10/05 10:15:00+00,19,2021/10/05 04:00:00+00,113355,1522,767419,45192,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,551
46.736733,2.519267,0.173733,-0.043433,280,36.4859,2,0.2606,2021/10/06 10:15:00+00,24,2021/10/06 04:00:00+00,113623,1522,767419,45216,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,552
58.8553,12.118567,0.2606,0.086867,445,57.9866,2,0.2606,2021/10/07 10:15:00+00,15,2021/10/07 04:00:00+00,114054,1524,767419,45231,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,553
44.304333,-14.550967,0.2606,0,295,38.4405,2,0.2606,2021/10/08 10:15:00+00,25,2021/10/08 04:00:00+00,114335,1526,767419,45256,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,554
53.2521,8.947767,0.347466,0.086866,486,63.3292,4,0.5212,2021/10/09 10:15:00+00,28,2021/10/09 04:00:00+00,114809,1530,767419,45284,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,555
50.732833,-2.519267,0.2606,-0.086866,387,50.4288,0,0,2021/10/10 10:15:00+00,7,2021/10/10 04:00:00+00,115195,1530,767419,45291,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,556
43.565966,-7.166867,0.434333,0.173733,130,16.9399,6,0.7818,2021/10/11 10:15:00+00,7,2021/10/11 04:00:00+00,115321,1536,767419,45298,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,557
32.2727,-11.293266,0.304033,-0.1303,226,29.4494,1,0.1303,2021/10/12 10:15:00+00,21,2021/10/12 04:00:00+00,115530,1537,767419,45319,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,558
31.968633,-0.304067,0.477766,0.173733,380,49.5166,4,0.5212,2021/10/13 10:15:00+00,38,2021/10/13 04:00:00+00,115898,1541,767419,45357,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,559
37.5284,5.559767,0.347466,-0.1303,258,33.6192,3,0.3909,2021/10/14 10:15:00+00,16,2021/10/14 04:00:00+00,116131,1544,767419,45373,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,560
40.0911,2.5627,0.3909,0.043434,285,37.1375,2,0.2606,2021/10/15 10:15:00+00,36,2021/10/15 04:00:00+00,116406,1546,767419,45409,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,561
7.036566,-2.606134,0.173733,0.043433,40,5.2123,3,0.3909,2021/05/28 10:13:00+00,35,2021/05/28 04:00:00+00,82841,1197,767419,43160,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,562
65.41405,2.0849,0.173733,0.173733,338,44.0437,4,0.5212,2021/12/21 11:16:00+00,64,2021/12/21 05:00:00+00,131720,1795,767419,51470,2021/12/19 05:00:00+00,2021/12/25 05:00:00+00,202152,563
141.817333,57.856267,0.999,0.694967,2350,306.2212,17,2.2152,2022/02/02 11:19:00+00,145,2022/02/02 05:00:00+00,206193,1922,767419,53266,2022/01/30 05:00:00+00,2022/02/05 05:00:00+00,202206,564
74.448666,1.867733,0.043433,-0.086867,482,62.8079,0,0,2022/05/13 10:23:00+00,33,2022/05/13 04:00:00+00,234899,2332,767419,56126,2022/05/08 04:00:00+00,2022/05/14 04:00:00+00,202220,565
29.4059,4.821334,0.1303,0.043434,278,36.2253,2,0.2606,2021/10/25 10:15:00+00,6,2021/10/25 04:00:00+00,118660,1556,767419,45578,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,566
9.686133,1.303067,0.043433,0.043433,94,12.2488,1,0.1303,2021/07/17 10:13:00+00,11,2021/07/17 04:00:00+00,83426,1331,767419,43649,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,567
7.514366,0.4778,0.2606,0.086867,57,7.4275,3,0.3909,2021/05/29 10:15:00+00,27,2021/05/29 04:00:00+00,82888,1201,767419,43183,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,568
67.194933,1.780883,0.304033,0.1303,543,70.7567,3,0.3909,2021/12/22 11:17:00+00,37,2021/12/22 05:00:00+00,132252,1798,767419,51507,2021/12/19 05:00:00+00,2021/12/25 05:00:00+00,202152,569
139.732433,-2.0849,1.2596,0.2606,592,77.1417,6,0.7818,2022/02/03 11:18:00+00,52,2022/02/03 05:00:00+00,206795,1928,767419,53316,2022/01/30 05:00:00+00,2022/02/05 05:00:00+00,202206,570
77.4023,2.953634,0,-0.043433,465,60.5927,0,0,2022/05/14 10:23:00+00,27,2022/05/14 04:00:00+00,235333,2327,767419,56151,2022/05/08 04:00:00+00,2022/05/14 04:00:00+00,202220,571
22.1956,-7.2103,0.1303,0,168,21.8916,1,0.1303,2021/10/26 10:15:00+00,31,2021/10/26 04:00:00+00,118814,1557,767419,45609,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,572
10.641733,0.9556,0.043433,0,84,10.9458,0,0,2021/07/18 10:51:00+00,16,2021/07/18 04:00:00+00,83483,1331,767419,43660,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,573
5.863833,-1.650533,0.3909,0.1303,38,4.9517,3,0.3909,2021/05/30 10:14:00+00,20,2021/05/30 04:00:00+00,82919,1204,767419,43203,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,574
60.4624,-6.732533,0.477766,0.173733,511,66.5868,4,0.5212,2021/12/23 11:17:00+00,51,2021/12/23 05:00:00+00,132830,1802,767419,51575,2021/12/19 05:00:00+00,2021/12/25 05:00:00+00,202152,575
189.075333,49.3429,1.216166,-0.043434,1411,183.8631,5,0.6515,2022/02/04 11:19:00+00,60,2022/02/04 05:00:00+00,208204,1932,767419,53376,2022/01/30 05:00:00+00,2022/02/05 05:00:00+00,202206,576
49.342866,-28.059434,0,0,189,24.628,0,0,2022/05/15 10:25:00+00,17,2022/05/15 04:00:00+00,235521,2327,767419,56168,2022/05/15 04:00:00+00,2022/05/21 04:00:00+00,202221,577
42.4366,-6.906266,0,0,323,42.0891,0,0,2022/05/16 10:23:00+00,5,2022/05/16 04:00:00+00,235839,2327,767419,56173,2022/05/15 04:00:00+00,2022/05/21 04:00:00+00,202221,578
48.734766,6.298166,0,0,610,79.4872,0,0,2022/05/17 10:22:00+00,61,2022/05/17 04:00:00+00,236424,2327,767419,56232,2022/05/15 04:00:00+00,2022/05/21 04:00:00+00,202221,579
53.9036,5.168834,0,0,308,40.1345,0,0,2022/05/18 10:23:00+00,36,2022/05/18 04:00:00+00,236668,2327,767419,56268,2022/05/15 04:00:00+00,2022/05/21 04:00:00+00,202221,580
93.343166,39.439566,0,0,1231,160.4078,0,0,2022/05/19 10:23:00+00,31,2022/05/19 04:00:00+00,237880,2327,767419,56298,2022/05/15 04:00:00+00,2022/05/21 04:00:00+00,202221,581
96.1665,2.823334,0,0,675,87.9572,0,0,2022/05/20 10:24:00+00,21,2022/05/20 04:00:00+00,238547,2327,767419,56319,2022/05/15 04:00:00+00,2022/05/21 04:00:00+00,202221,582
100.596933,4.430433,0.173733,0.173733,410,53.4258,4,0.5212,2022/05/21 10:24:00+00,29,2022/05/21 04:00:00+00,238947,2324,767419,56348,2022/05/15 04:00:00+00,2022/05/21 04:00:00+00,202221,583
58.5078,-42.089133,0.173733,0,262,34.1404,0,0,2022/05/22 10:25:00+00,10,2022/05/22 04:00:00+00,239209,2324,767419,56358,2022/05/22 04:00:00+00,2022/05/28 04:00:00+00,202222,584
42.9144,-15.5934,0.173733,0,316,41.177,0,0,2022/05/23 10:24:00+00,0,2022/05/23 04:00:00+00,239519,2324,767419,56358,2022/05/22 04:00:00+00,2022/05/28 04:00:00+00,202222,585
38.918333,-3.996067,0.2606,0.086867,318,41.4376,6,0.7818,2022/05/24 10:24:00+00,45,2022/05/24 04:00:00+00,239820,2330,767419,56393,2022/05/22 04:00:00+00,2022/05/28 04:00:00+00,202222,586
45.173066,6.254733,0.347466,0.086866,406,52.9046,2,0.2606,2022/05/25 10:24:00+00,46,2022/05/25 04:00:00+00,240204,2332,767419,56439,2022/05/22 04:00:00+00,2022/05/28 04:00:00+00,202222,587
49.299433,4.126367,0.434333,0.086867,411,53.5561,2,0.2606,2022/05/26 10:24:00+00,32,2022/05/26 04:00:00+00,240558,2334,767419,56467,2022/05/22 04:00:00+00,2022/05/28 04:00:00+00,202222,588
45.650833,-3.6486,0.173733,-0.2606,234,30.4918,0,0,2022/05/27 10:24:00+00,29,2022/05/27 04:00:00+00,240751,2334,767419,56496,2022/05/22 04:00:00+00,2022/05/28 04:00:00+00,202222,589
41.394133,-4.2567,0.086866,-0.086867,308,40.1345,0,0,2022/05/28 10:26:00+00,18,2022/05/28 04:00:00+00,241020,2334,767419,56513,2022/05/22 04:00:00+00,2022/05/28 04:00:00+00,202222,590
33.097933,-8.2962,0,-0.086866,220,28.6675,0,0,2022/05/29 10:28:00+00,5,2022/05/29 04:00:00+00,241185,2334,767419,56518,2022/05/29 04:00:00+00,2022/06/04 04:00:00+00,202223,591
32.967633,-0.1303,0,0,231,30.1009,0,0,2022/05/30 10:27:00+00,1,2022/05/30 04:00:00+00,241410,2334,767419,56519,2022/05/29 04:00:00+00,2022/06/04 04:00:00+00,202223,592
28.841266,-4.126367,0,0,213,27.7554,0,0,2022/05/31 10:26:00+00,27,2022/05/31 04:00:00+00,241617,2334,767419,56546,2022/05/29 04:00:00+00,2022/06/04 04:00:00+00,202223,593
30.404966,1.5637,0.086866,0.086866,256,33.3586,2,0.2606,2022/06/01 10:23:00+00,38,2022/06/01 04:00:00+00,241840,2336,767419,56583,2022/05/29 04:00:00+00,2022/06/04 04:00:00+00,202223,594
33.9667,3.561734,0.2606,0.173734,313,40.7861,4,0.5212,2022/06/02 10:23:00+00,28,2022/06/02 04:00:00+00,242136,2340,767419,56608,2022/05/29 04:00:00+00,2022/06/04 04:00:00+00,202223,595
49.2126,15.2459,0.304033,0.043433,564,73.4931,1,0.1303,2022/06/03 10:48:00+00,36,2022/06/03 04:00:00+00,242647,2336,767419,56642,2022/05/29 04:00:00+00,2022/06/04 04:00:00+00,202223,596
49.386333,0.173733,0.434333,0.1303,260,33.8798,5,0.6515,2022/06/04 10:22:00+00,21,2022/06/04 04:00:00+00,242863,2341,767419,56661,2022/05/29 04:00:00+00,2022/06/04 04:00:00+00,202223,597
55.771366,6.385033,0.2606,-0.173733,460,59.9412,0,0,2022/06/05 10:24:00+00,1,2022/06/05 04:00:00+00,243287,2341,767419,56663,2022/06/05 04:00:00+00,2022/06/11 04:00:00+00,202224,598
44.8256,-10.945766,0.217166,-0.043434,312,40.6558,0,0,2022/06/06 10:22:00+00,1,2022/06/06 04:00:00+00,243596,2341,767419,56664,2022/06/05 04:00:00+00,2022/06/11 04:00:00+00,202224,599
46.823633,1.998033,0.217166,0,306,39.8739,5,0.6515,2022/06/07 10:23:00+00,35,2022/06/07 04:00:00+00,243882,2345,767419,56694,2022/06/05 04:00:00+00,2022/06/11 04:00:00+00,202224,600
47.214533,0.3909,0.2606,0.043434,469,61.1139,1,0.1303,2022/06/08 10:22:00+00,27,2022/06/08 04:00:00+00,244289,2346,767419,56717,2022/06/05 04:00:00+00,2022/06/11 04:00:00+00,202224,601
52.513666,5.299133,0.304033,0.043433,434,56.5532,1,0.1303,2022/06/09 10:24:00+00,28,2022/06/09 04:00:00+00,244637,2347,767419,56744,2022/06/05 04:00:00+00,2022/06/11 04:00:00+00,202224,602
55.337,2.823334,0.1303,-0.173733,371,48.3439,1,0.1303,2022/06/10 10:23:00+00,12,2022/06/10 04:00:00+00,244914,2348,767419,56754,2022/06/05 04:00:00+00,2022/06/11 04:00:00+00,202224,603
49.733833,-5.603167,0.304033,0.173733,340,44.3044,5,0.6515,2022/06/11 11:37:00+00,16,2022/06/11 04:00:00+00,245241,2349,767419,56770,2022/06/05 04:00:00+00,2022/06/11 04:00:00+00,202224,604
42.697266,-7.036567,0.2606,-0.043433,272,35.4435,0,0,2022/06/12 10:23:00+00,2,2022/06/12 04:00:00+00,245505,2349,767419,56772,2022/06/12 04:00:00+00,2022/06/18 04:00:00+00,202225,605
37.050633,-5.646633,0.217166,-0.043434,241,31.404,0,0,2022/06/13 10:23:00+00,8,2022/06/13 04:00:00+00,245740,2349,767419,56780,2022/06/12 04:00:00+00,2022/06/18 04:00:00+00,202225,606
41.263866,4.213233,0.086866,-0.1303,437,56.9441,2,0.2606,2022/06/14 10:23:00+00,49,2022/06/14 04:00:00+00,246159,2351,767419,56829,2022/06/12 04:00:00+00,2022/06/18 04:00:00+00,202225,607
46.3024,5.038534,0.173733,0.086867,388,50.5591,2,0.2606,2022/06/15 10:23:00+00,19,2022/06/15 04:00:00+00,246525,2353,767419,56846,2022/06/12 04:00:00+00,2022/06/18 04:00:00+00,202225,608
53.295533,6.993133,0.173733,0,402,52.3834,0,0,2022/06/16 10:23:00+00,14,2022/06/16 04:00:00+00,246871,2353,767419,56859,2022/06/12 04:00:00+00,2022/06/18 04:00:00+00,202225,609
62.417033,9.1215,0.086866,-0.086867,647,84.3086,0,0,2022/06/17 10:23:00+00,9,2022/06/17 04:00:00+00,247503,2353,767419,56867,2022/06/12 04:00:00+00,2022/06/18 04:00:00+00,202225,610
55.4239,-6.993133,0.086866,0,227,29.5797,2,0.2606,2022/06/18 11:05:00+00,8,2022/06/18 04:00:00+00,247713,2355,767419,56874,2022/06/12 04:00:00+00,2022/06/18 04:00:00+00,202225,611
39.787066,-15.636834,0.086866,0,42,5.4729,0,0,2022/06/19 10:23:00+00,3,2022/06/19 04:00:00+00,247749,2355,767419,56877,2022/06/19 04:00:00+00,2022/06/25 04:00:00+00,202226,612
17.5263,-22.260766,0.086866,0,0,,0,0,2022/06/20 10:23:00+00,0,2022/06/20 04:00:00+00,247734,2355,767419,56876,2022/06/19 04:00:00+00,2022/06/25 04:00:00+00,202226,613
59.6154,42.0891,0,-0.086866,873,113.7579,0,0,2022/06/21 10:19:00+00,18,2022/06/21 04:00:00+00,248583,2355,767419,56891,2022/06/19 04:00:00+00,2022/06/25 04:00:00+00,202226,614
