OBJECTID,MTRS,MIN_YEAROBS,MAX_YEAROBS,LAST_COUNTY,Shape__Area,Shape__Length
1392,H 04N 05E 18,2022,2022,Humboldt,4373452.60546875,8390.33672168632
1393,H 04N 01E 23,2005,2005,Humboldt,4323157.640625,8330.17850333002
1394,M 33N 09W 04,2014,2014,Trinity,4514072.46484375,8520.87858714276
1395,H 04N 05E 15,2015,2022,Humboldt,4401934.4609375,8435.57245877994
1396,H 04N 02E 20,2004,2004,Humboldt,4498796.29296875,8485.03184694147
1397,M 33N 08W 06,2017,2020,Trinity,4799058.87890625,8759.26371381067
1398,H 04N 05E 14,2012,2022,Humboldt,4515778.40625,8522.90691949137
1399,H 04N 03E 20,2015,2021,Humboldt,4705251.515625,8677.39247398716
1400,H 04N 03E 21,2003,2019,Humboldt,4546324.3828125,8529.96335348261
1401,H 04N 06E 15,2019,2019,Trinity,4599790.10546875,8606.04447438438
1402,H 04N 01W 27,2018,2018,Humboldt,4445989.36328125,8434.61899592201
1403,H 04N 01W 26,2000,2000,Humboldt,4504078.75390625,8489.21777717197
1404,H 04N 01W 25,1998,2020,Humboldt,4576403.05859375,8553.33595343766
1405,H 04N 07E 18,2018,2018,Trinity,5020272.23046875,8980.213928909
1406,H 04N 01E 30,1998,2004,Humboldt,4382404.9375,8374.82743934585
1407,H 04N 01E 28,2001,2002,Humboldt,4543894.44921875,8533.9880354577
1408,M 33N 10W 10,2014,2017,Trinity,4681500.63671875,8655.27190803244
1409,H 04N 01E 27,1998,1998,Humboldt,4255070.546875,8259.2325630078
1410,H 04N 01E 25,2013,2013,Humboldt,4947194.8515625,8908.18643907006
1411,M 33N 09W 09,2014,2014,Trinity,4547477.66796875,8568.73398731743
1412,M 33N 08W 07,2014,2019,Trinity,4812419.0703125,8774.94845485948
1413,M 33N 08W 08,2020,2020,Trinity,4789485.44921875,8751.77933236831
1414,H 04N 05E 23,2010,2016,Humboldt,4540001.15234375,8542.91159686383
1415,H 04N 05E 24,2021,2021,Humboldt,4462186.6484375,8475.7002476919
1416,H 04N 03E 29,2015,2019,Humboldt,4755950.65625,8658.80313185633
1417,H 04N 03E 28,2015,2018,Humboldt,4598064.0390625,8579.6831626111
1418,H 04N 03E 27,2020,2020,Humboldt,4852861.28515625,8829.15523063053
1419,H 04N 01W 33,2003,2003,Humboldt,4532074.5625,8515.77066520484
1420,H 04N 03E 26,2017,2017,Humboldt,4619839.38671875,8598.53166700293
1421,H 04N 03E 25,2014,2014,Humboldt,4386103.21484375,8397.66627318113
1422,H 04N 01W 34,2018,2018,Humboldt,4507515.609375,8494.32773856587
1423,H 04N 01W 35,2000,2018,Humboldt,4537685.4765625,8522.15620118941
1424,H 04N 01W 36,1999,2018,Humboldt,4504684.703125,8495.32142082096
1425,H 04N 01E 31,2013,2020,Humboldt,4459392.94140625,8470.88695212024
1426,H 04N 01E 32,2013,2020,Humboldt,4292782.87109375,8320.13345762438
1427,H 04N 01E 33,2002,2002,Humboldt,4565527.875,8509.8181961634
1428,H 04N 01E 34,2002,2002,Humboldt,4635728.6640625,8515.03827354162
1429,M 33N 10W 15,2017,2019,Trinity,4477797.66796875,8538.56312813271
1430,H 04N 01E 35,2001,2001,Humboldt,4405251.359375,8528.54733299948
1431,M 33N 12W 16,2002,2002,Trinity,4280424.765625,8276.44749153408
1432,H 04N 02E 34,2004,2022,Humboldt,4434210.84375,8383.15596871009
1433,H 04N 05E 25,2020,2021,Humboldt,4429176.58984375,8442.21814368766
1434,H 04N 03E 32,2014,2014,Humboldt,4210525.88671875,8402.24897312837
1435,H 04N 03E 33,2014,2021,Humboldt,4655157.7421875,8697.54886533895
1436,H 03N 01W 04,2000,2005,Humboldt,4520134.23046875,8503.33249293147
1437,H 04N 03E 35,2014,2017,Humboldt,4579183.421875,8562.15694050961
1438,H 03N 01W 03,1993,2017,Humboldt,4563260.078125,8545.63992032
1439,H 03N 01W 02,2016,2016,Humboldt,4593825.7109375,8574.15016552582
1440,H 03N 01W 01,2004,2020,Humboldt,4500847.96484375,8490.20497020939
1441,M 33N 11W 24,2014,2014,Trinity,4627882.14453125,8935.78388006469
1442,H 03N 01E 06,2020,2020,Humboldt,4451222.50390625,8583.38351391735
1443,H 03N 01E 05,1999,2015,Humboldt,4895576.10546875,8753.45849499063
1444,H 03N 01E 04,2013,2013,Humboldt,4972442.19921875,8929.59465376559
1445,M 33N 10W 22,2015,2019,Trinity,4466173.79296875,8454.30706741447
1446,M 33N 10W 23,2015,2015,Trinity,4579590.66015625,8561.58119028444
1447,H 03N 01E 02,2020,2020,Humboldt,5099555.4375,9047.92856776845
1448,M 33N 10W 24,2016,2016,Trinity,4482065.42578125,8470.31387120918
1449,M 33N 12W 24,1997,1997,Trinity,4302963.31640625,8299.6084818466
1450,M 33N 08W 21,2015,2015,Trinity,4621793.87109375,8608.54732915364
1451,H 04N 06E 31,1995,2017,Trinity,3685599.88671875,7759.39670119218
1452,H 03N 01W 09,2000,2020,Humboldt,4488332.59375,8475.53960346617
1453,H 03N 01W 10,1993,2022,Humboldt,4545537.8515625,8529.22444532232
1454,H 03N 01W 11,1994,2022,Humboldt,4527067.90625,8511.07130012651
1455,H 03N 04E 04,2015,2021,Humboldt,5262595.63671875,9338.73929481661
1456,M 33N 11W 25,2013,2013,Trinity,4589919.203125,8915.70045670954
1457,H 03N 01W 12,2022,2022,Humboldt,4460632.140625,8448.82525304182
1458,H 03N 01E 08,1999,2006,Humboldt,4473124.48046875,8474.52406781455
1459,M 33N 10W 27,2019,2019,Trinity,4551169.63671875,8538.42599014266
1460,H 03N 01E 09,1999,1999,Humboldt,4244609.1953125,8255.2702969541
1461,M 33N 10W 26,2015,2016,Trinity,4627071.33984375,8543.47389283737
1462,M 33N 12W 29,1997,1997,Trinity,4387533.46484375,8375.76506461225
1463,M 33N 12W 28,1997,1997,Trinity,4327717.234375,8320.81490454082
1464,M 33N 11W 26,2015,2020,Trinity,4447616.9375,8436.91234541329
1465,M 33N 08W 28,2015,2015,Trinity,4835986.3359375,8801.27206400071
1466,H 03N 05E 01,2005,2005,Humboldt,3568753.62109375,7594.83641139064
1467,H 03N 06E 06,1995,2022,Trinity,2563225.16796875,6411.35332164069
1468,H 03N 03E 08,2016,2018,Humboldt,4515087.19921875,8499.94213557622
1469,H 03N 06E 05,1992,2022,Trinity,3435800.8046875,7562.06618564128
1470,H 03N 06E 04,2003,2003,Trinity,4123492.33203125,8123.95367202244
1471,H 03N 01W 15,1993,2021,Humboldt,4640431.078125,8618.71139729544
1472,H 03N 01W 14,2019,2020,Humboldt,4576889.13671875,8559.07451219346
1473,H 03N 04E 08,2012,2021,Humboldt,3504036.77734375,7540.86526996335
1474,H 03N 01W 13,2020,2020,Humboldt,4462812.421875,8431.98338580742
1475,H 03N 04E 10,2021,2021,Humboldt,5519980.37109375,9404.21060766243
1476,H 03N 01E 18,2014,2022,Humboldt,4650240.24609375,8629.60525714031
1477,H 03N 04E 09,2021,2021,Humboldt,4643617.73046875,8747.81406178288
1478,H 03N 01E 17,2014,2020,Humboldt,4529525.8203125,8518.91667714592
1479,H 03N 01E 16,2005,2006,Humboldt,4627842.71875,8617.56015268943
1480,H 03N 01E 15,2002,2006,Humboldt,4405468.83984375,8424.90589614885
1481,H 03N 02E 16,1996,1996,Humboldt,4441716.5234375,8433.66066724307
1482,H 03N 06E 08,1995,1995,Trinity,4629452.05859375,8604.52541552831
1483,H 03N 02E 14,2017,2017,Humboldt,4354322.6953125,8347.86050248603
1484,M 33N 03E 29,2002,2020,Shasta,4521774.87890625,8505.80739060086
1485,H 03N 01W 22,1992,2022,Humboldt,4460093.93359375,8448.43905842434
1486,H 03N 01W 23,2019,2019,Humboldt,4349652.76171875,8341.78776914637
1487,M 32N 10W 05,2014,2017,Trinity,5275533.828125,9221.98219162106
1488,H 03N 04E 16,2012,2016,Humboldt,4968787.5234375,8921.87823341997
1489,H 03N 04E 15,2013,2013,Humboldt,5856322.22265625,9744.93270142245
1490,H 03N 04E 14,2016,2021,Humboldt,4778512.140625,8748.96760333375
1491,H 03N 04E 13,2018,2018,Humboldt,5238492.9765625,9176.94318766928
1492,M 32N 12W 05,1997,1997,Trinity,4192934.56640625,8192.51798931852
1493,M 32N 11W 06,2010,2010,Trinity,4516138.08984375,8507.97133537227
1494,H 03N 01E 21,1996,1996,Humboldt,4241568.21875,8244.91960385965
1495,M 32N 11W 04,2013,2013,Trinity,4421268.55859375,8417.2296128433
1496,M 32N 08W 05,2015,2015,Trinity,4738099.75,8568.0035940272
1497,M 32N 08W 02,2019,2019,Shasta,4026435.33984375,8044.45491836853
1498,H 03N 01W 27,2013,2013,Humboldt,4541625.98046875,8522.35493973451
1499,M 32N 12W 07,1997,1997,Trinity,4454123.56640625,8494.0838982496
1500,H 03N 01W 26,2022,2022,Humboldt,4492612.58984375,8486.9938995202
1501,H 03N 04E 23,2016,2021,Humboldt,5009336.6171875,8855.33481317009
1502,H 03N 04E 21,2014,2014,Humboldt,4610538.53515625,8591.50209738536
1503,M 32N 10W 08,2017,2017,Trinity,4712635.19140625,8696.45060605035
1504,M 32N 11W 07,2010,2010,Trinity,4206990.88671875,8212.51036090043
1505,M 32N 08W 08,2011,2011,Trinity,4812837.03125,9327.0545836114
1506,M 32N 08W 09,2011,2020,Trinity,4206096.15234375,8211.91585447848
1507,H 03N 02E 30,1997,2018,Humboldt,5042290.73046875,9023.47982698186
1508,H 03N 05E 22,1992,1992,Humboldt,4466981.83203125,8451.7682066432
1509,H 03N 02E 29,1997,2002,Humboldt,4626252.2265625,8611.09670386224
1510,M 32N 08W 12,2016,2016,Trinity,4538158.078125,8527.94783783759
1511,M 32N 03E 02,2018,2018,Shasta,6971997.6796875,10813.5449542284
1512,M 32N 03E 01,2018,2018,Shasta,6988090.609375,10824.5361341379
1513,H 03N 07E 24,2007,2007,Trinity,4443917.63671875,8436.93316408018
1514,H 03N 08E 19,2010,2010,Trinity,4658734.94921875,8637.90754236336
1515,H 03N 01E 31,2005,2005,Humboldt,4585715.9375,8569.19330434968
1516,H 03N 01E 32,2018,2018,Humboldt,4308917.67578125,8307.80422305579
1517,H 03N 01E 33,2001,2001,Humboldt,4352160.48828125,8348.35743266457
1518,H 03N 01E 34,1997,2020,Humboldt,4406314.36328125,8399.70980125022
1519,M 32N 09W 14,2015,2020,Trinity,4723494.84765625,8704.32453534853
1520,H 03N 02E 32,1996,2004,Humboldt,4460432.6875,8453.65284691058
1521,H 03N 06E 26,2021,2021,Trinity,4310405.7578125,8316.19061049584
1522,H 02N 01E 05,1998,1998,Humboldt,4564268.37109375,8548.38616212978
1523,H 02N 01E 04,2003,2003,Humboldt,4529044.86328125,8513.49056178009
1524,H 02N 01E 03,2000,2020,Humboldt,4472787.64453125,8460.31194986524
1525,H 02N 01E 02,1995,2002,Humboldt,4464335.67578125,8452.38285309706
1526,H 02N 01E 01,1996,1996,Humboldt,4541122.09375,8524.8540910533
1527,H 02N 02E 06,2014,2014,Humboldt,4816278.08203125,8808.81977440761
1528,H 02N 02E 05,1995,2020,Humboldt,4717917.421875,8704.30019337931
1529,H 02N 02E 04,2000,2000,Humboldt,4700369.2890625,8688.65040122114
1530,H 03N 07E 32,2019,2019,Trinity,4328145.41796875,8323.73602829737
1531,H 03N 08E 32,2019,2019,Trinity,4221614.87109375,8228.27275940445
1532,H 02N 01E 08,1998,2020,Humboldt,4758240.09375,8726.75093326592
1533,H 02N 01E 10,2001,2001,Humboldt,4491559.1484375,8480.80709187816
1534,H 02N 01E 11,1994,2001,Humboldt,4503300,8491.76642426337
1535,H 02N 01E 12,1994,2020,Humboldt,4539103.2265625,8521.43008883895
1536,M 32N 09W 27,2017,2017,Trinity,4656569.98046875,8651.85504329414
1537,H 02N 02E 07,2013,2013,Humboldt,4364037.98828125,8386.91542818226
1538,M 32N 04E 18,2018,2018,Shasta,4483411.23046875,8466.39198626778
1539,H 02N 02E 10,2018,2018,Humboldt,4175810.25,8201.09776878805
1540,M 32N 12W 32,2010,2010,Trinity,4303016.08984375,8304.8836115624
1541,H 02N 01E 15,1996,2020,Humboldt,4592191.453125,8571.88436760433
1542,H 02N 01E 13,2004,2004,Humboldt,4522112.94921875,8506.80568997657
1543,H 02N 05E 09,2007,2007,Humboldt,4515576.80859375,8501.55494722304
1544,M 32N 09W 35,2015,2016,Trinity,4919347.43359375,8944.41268313961
1545,M 32N 04E 19,1989,1989,Shasta,4381248.54296875,8375.38930793656
1546,H 02N 02E 16,2020,2020,Humboldt,4135509.39453125,8148.46801178704
1547,M 32N 02E 28,2019,2019,Shasta,4598390.06640625,8591.4594337258
1548,M 31N 11W 01,2000,2000,Trinity,4526517.57421875,8510.6773380654
1549,M 31N 09W 04,2014,2015,Trinity,4873993.9296875,8848.98081065281
1550,H 02N 01W 25,2004,2004,Humboldt,4496901.10546875,8486.57205026166
1551,M 31N 12W 07,2018,2018,Trinity,4190854,8194.96472854898
1552,H 02N 01E 29,2016,2016,Humboldt,4493234.625,8483.23776166529
1553,M 31N 11W 12,2000,2017,Trinity,4565489.08984375,8548.06712065813
1554,M 31N 10W 07,2020,2020,Trinity,4601549.73046875,8588.21274992843
1555,M 32N 03E 32,2018,2018,Shasta,4443050.828125,8431.58090819996
1556,H 02N 02E 29,2020,2020,Humboldt,3983881.546875,8007.69471049727
1557,M 32N 04E 34,2021,2021,Shasta,4383337.296875,8376.45776934802
1558,H 02N 01E 34,2002,2002,Humboldt,4640525.65234375,8560.63578702321
1559,H 02N 01E 35,2002,2002,Humboldt,4640479.45703125,8620.9829232479
1560,H 02N 05E 30,2004,2004,Humboldt,4601228.83984375,8581.94577151738
1561,M 31N 10W 18,2015,2017,Trinity,4546827.46875,8532.08085298644
1562,H 02N 02E 31,1997,1997,Humboldt,4480833.3125,8472.04541485371
1563,H 02N 02E 34,1992,1994,Humboldt,4760338.546875,8759.9135152705
1564,H 02N 02E 35,2020,2021,Humboldt,4476126.61328125,8500.35296673307
1565,H 02N 02E 36,2003,2021,Humboldt,4279896.48046875,8331.67066895418
1566,H 01N 02W 05,2015,2015,Humboldt,4195592.30078125,8197.14405235082
1567,H 02N 03E 31,2003,2003,Humboldt,4042317.22265625,8098.4878711005
1568,H 02N 08E 30,2016,2016,Trinity,4474876.89453125,8461.80841133986
1569,H 01N 01W 03,2015,2015,Humboldt,4418917.39453125,8427.28550986233
1570,M 31N 12W 20,2017,2017,Trinity,4387246.44921875,8380.34121686351
1571,H 01N 01W 01,2016,2016,Humboldt,4426607.83984375,8414.46392801257
1572,H 01N 01E 01,2002,2020,Humboldt,4443559.734375,8414.56629239191
1573,M 31N 10W 19,2015,2015,Trinity,4301103.82421875,8299.43012445897
1574,H 01N 02E 05,2004,2004,Humboldt,4234563.40625,8214.7128242379
1575,H 01N 02E 04,2020,2020,Humboldt,4482859.80859375,8491.59870947394
1576,H 01N 02E 03,1996,1996,Humboldt,4699442.1328125,8692.01064120955
1577,H 01N 02E 02,1994,2020,Humboldt,4540029.65625,8521.02003517354
1578,H 01N 02E 01,2002,2021,Humboldt,4781201.0859375,8750.76114820908
1579,M 31N 10W 23,2015,2015,Trinity,4235537.76171875,8245.30496132113
1580,H 01N 03E 06,2018,2018,Humboldt,4874855.4609375,9016.03058268547
1581,H 01N 01W 11,2004,2004,Humboldt,4507238.8203125,8492.29481838851
1582,H 01N 01E 10,2020,2020,Humboldt,4680490.265625,8655.23790040662
1583,H 01N 01E 11,2018,2020,Humboldt,4638861.34375,8618.39074696409
1584,H 01N 01E 12,2018,2021,Humboldt,4481643.046875,8470.80323398317
1585,H 01N 02E 07,2013,2013,Humboldt,4781646.87890625,8758.68339723501
1586,H 01N 02E 10,1994,2001,Humboldt,4522825.25,8523.18024445453
1587,H 01N 02E 11,1996,2001,Humboldt,4630133.38671875,8663.1527193084
1588,M 31N 10W 26,2015,2019,Trinity,4202132.40234375,8204.86610922231
1589,H 01N 02E 12,1995,2002,Humboldt,4673587.0234375,8633.36664636871
1590,H 01N 01W 16,2010,2010,Humboldt,4748752.2734375,8722.74765398976
1591,H 01N 01W 14,2000,2000,Humboldt,4610631.56640625,8589.97639819977
1592,H 01N 01E 18,2002,2002,Humboldt,4462462.7265625,8449.20879722423
1593,H 01N 01E 15,2020,2020,Humboldt,4574977.33984375,8555.61549545919
1594,H 01N 02E 14,1995,1997,Humboldt,4646710.80859375,8595.02204886432
1595,H 01N 02W 22,2017,2019,Humboldt,4502515.3515625,8488.18618422256
1596,H 01N 03E 15,2017,2017,Humboldt,4472439.78515625,8461.39654222869
1597,H 01N 01E 19,2020,2020,Humboldt,4529257.1171875,8513.51404830433
1598,H 01N 03E 14,2016,2016,Humboldt,4512467.12109375,8501.5237755243
1599,H 01N 01E 22,2002,2002,Humboldt,4553334.87890625,8532.90938305956
1600,M 30N 09W 05,2004,2006,Trinity,4718266.640625,8703.35725871995
1601,H 01N 02W 27,2019,2019,Humboldt,4430926.78125,8421.94587106359
1602,H 01N 02W 26,2020,2020,Humboldt,4373549.47265625,8368.38334356522
1603,H 01N 02W 25,2020,2020,Humboldt,4426016.00390625,8421.13271950905
1604,H 01N 01E 29,2002,2002,Humboldt,4516747.75390625,8506.36763590945
1605,H 01N 04E 20,2021,2022,Humboldt,4432606.2890625,8429.78404640174
1606,H 01N 01E 25,2013,2013,Humboldt,4529110.546875,8486.11647548336
1607,H 01N 02E 30,2018,2020,Humboldt,4731109.875,8667.95307408562
1608,M 30N 09W 07,2006,2015,Trinity,4364217.26953125,8357.69298287665
1609,M 30N 09W 08,2003,2003,Trinity,5128887.5859375,9131.56736774782
1610,H 01N 06E 23,2015,2015,Trinity,4685626.49609375,8669.08235896323
1611,H 01N 06E 22,2015,2015,Trinity,4311430.92578125,8306.88634052352
1612,H 01N 02W 36,2020,2020,Humboldt,4145309.50390625,8148.14308866584
1613,H 01N 07E 23,2002,2002,Trinity,4466294.3359375,8460.54372570704
1614,H 01N 03E 28,2003,2003,Humboldt,4306269.8828125,8308.22297366229
1615,H 01N 03E 27,2004,2004,Humboldt,4462592.6015625,8474.06906261755
1616,H 01N 01W 34,2012,2012,Humboldt,4367490.28515625,8359.85896812768
1617,H 01N 04E 30,2017,2019,Humboldt,4503066.01953125,8491.45388778201
1618,H 01N 02E 31,2000,2001,Humboldt,4636799.65234375,8543.59366453496
1619,H 01N 02E 32,2001,2001,Humboldt,4667088.53125,8692.31586050012
1620,M 30N 09W 18,2014,2014,Trinity,4291908.71875,8291.07237168722
1621,H 01N 02E 34,2020,2020,Humboldt,4690618.09375,8665.49069485873
1622,M 30N 09W 17,2004,2014,Trinity,4092612.1796875,8159.42702611592
1623,H 01S 01W 02,1998,1998,Humboldt,4278753.45703125,8274.73548356163
1624,H 01N 03E 36,2015,2017,Humboldt,4303409.9453125,8301.68218250439
1625,H 01S 01E 04,2020,2020,Humboldt,4235881.0703125,8237.62677627309
1626,H 01N 04E 34,2013,2021,Humboldt,4732114.7890625,8714.5285653823
1627,H 01S 01E 03,2002,2002,Humboldt,4502010.16796875,8488.75932446414
1628,M 30N 11W 24,1990,1990,Trinity,4134887.26171875,8138.77472486623
1629,H 01S 01W 07,2020,2020,Humboldt,4544415.24609375,8672.13800693993
1630,H 01S 04E 03,2013,2022,Humboldt,4575414.48046875,8565.42614725813
1631,H 01S 04E 02,2013,2022,Humboldt,4599351.16796875,8590.53875075489
1632,H 01S 02E 07,2020,2020,Humboldt,4438965.0546875,8527.94694408038
1633,H 01S 02E 09,1992,2020,Humboldt,4798653.078125,8745.80099012174
1634,H 01S 02E 11,2018,2018,Humboldt,4648552.78515625,8629.23296925364
1635,H 01S 06E 03,2004,2004,Trinity,4595571.8203125,8589.91991657147
1636,H 01S 02E 12,2005,2005,Humboldt,4611986.1328125,8590.60659038402
1637,M 30N 12W 32,2009,2009,Trinity,4286599.40234375,8282.143495122
1638,H 01S 01E 16,1999,1999,Humboldt,4528971.75,8588.95892377273
1639,M 30N 11W 35,1998,2019,Trinity,4845841.84375,8832.84647147876
1640,H 01S 01E 15,2020,2020,Humboldt,4236526.85546875,8250.7162048467
1641,H 01S 04E 08,2018,2018,Humboldt,4583530.86328125,8623.93760086233
1642,M 30N 10W 31,2009,2020,Trinity,4554663.94921875,8527.98337568251
1643,M 30N 10W 33,2013,2018,Trinity,4385655.625,8380.60218348064
1644,H 01S 02E 17,1999,1999,Humboldt,4685994.79296875,8654.32939760472
1645,H 01S 02E 16,1997,1997,Humboldt,4741471.79296875,8713.11061626468
1646,H 01S 02E 15,2000,2000,Humboldt,4560826.20703125,8544.20234345117
1647,H 01S 01W 22,2020,2020,Humboldt,4414937.8515625,8406.40476969064
1648,M 30N 07E 25,2011,2011,Plumas,4505879.14453125,8492.20171758975
1649,M 29N 12W 03,2013,2013,Trinity,4417110.11328125,8418.99841007825
1650,H 01S 04E 17,2020,2020,Humboldt,4319204.80859375,8366.16214677323
1651,M 29N 11W 02,1998,1998,Trinity,3745083.671875,7996.20152598715
1652,M 29N 11W 01,2016,2016,Trinity,4461713.63671875,8449.43623326124
1653,M 29N 10W 06,2011,2019,Trinity,4470595.515625,8472.61027609364
1654,M 29N 10W 05,2004,2020,Trinity,4333348.703125,8327.86482781708
1655,H 01S 02E 22,2000,2000,Humboldt,4549238.37890625,8533.25747837082
1656,H 01S 02E 24,2020,2020,Humboldt,4698177.8671875,8670.25200611585
1657,M 29N 10W 07,2018,2018,Trinity,4488601.4140625,8478.81642805495
1658,H 01S 05E 22,2007,2007,Humboldt,4480790.59375,8470.17341647633
1659,H 01S 03E 30,2018,2018,Humboldt,4596261.171875,8578.72613421278
1660,M 29N 10W 18,2018,2018,Trinity,4438619.453125,8468.74487160201
1661,H 01S 03E 31,2020,2020,Humboldt,4451386.85546875,8436.34912479017
1662,M 29N 07E 09,2016,2016,Plumas,4543619.83984375,8526.67597731307
1663,H 01S 05E 33,2015,2015,Humboldt,5370475.4921875,9311.01464970512
1664,M 29N 03E 15,2015,2015,Tehama,4387883.08203125,8394.35395039117
1665,H 02S 01W 07,2020,2020,Humboldt,4476106.04296875,8463.16444729565
1666,H 02S 01W 08,2017,2017,Humboldt,4371780.37109375,8365.01530451074
1667,M 29N 06E 16,2000,2000,Plumas,4502167.9296875,8486.72478630499
1668,M 29N 06E 15,2000,2000,Plumas,4470527.9765625,8455.87052395425
1669,M 29N 03E 24,2017,2017,Tehama,4433297.01953125,8424.63773931855
1670,M 29N 04E 22,2010,2011,Tehama,4507004.03125,8495.00796516138
1671,H 02S 01E 16,2004,2004,Humboldt,4364486.484375,8400.21712157204
1672,H 02S 05E 07,2014,2014,Humboldt,4509269.046875,8495.44872244334
1673,M 29N 04E 27,2007,2007,Tehama,4460502.3359375,8448.12713414108
1674,M 29N 04E 25,2006,2006,Tehama,4511935.03125,8496.67644309784
1675,H 02S 03E 16,2004,2018,Humboldt,4281585.8125,8281.93667022089
1676,H 02S 07E 12,2017,2019,Trinity,4456593.546875,8445.5078143117
1677,H 02S 03E 14,2000,2000,Humboldt,4592319.015625,8567.02623505025
1678,H 02S 03E 13,1994,1994,Humboldt,4555032.37109375,8546.12713299408
1679,H 02S 04E 18,2022,2022,Humboldt,4473099.75,8464.39290664688
1680,M 29N 07E 26,2019,2019,Plumas,4530817.80078125,8514.64365567428
1681,H 02S 05E 16,2019,2019,Humboldt,4592734.2578125,8588.38377847306
1682,M 29N 03E 33,2010,2010,Tehama,4522522.99609375,8508.63362416349
1683,M 29N 04E 34,2006,2006,Tehama,4535776.828125,8519.53654836572
1684,H 02S 07E 13,2017,2019,Trinity,4542818.8671875,8526.41574687493
1685,H 02S 08E 18,2017,2021,Trinity,4952364.7578125,8908.46937150605
1686,H 02S 03E 23,2018,2020,Humboldt,4700698.29296875,8677.44967098525
1687,H 02S 04E 19,1994,1994,Humboldt,4420261.1015625,8415.18295396913
1688,M 28N 03E 05,2011,2011,Tehama,6839455.359375,10685.6677871004
1689,H 02S 08E 19,2017,2017,Trinity,4698185.671875,8674.1791188134
1690,H 02S 03E 26,2018,2018,Humboldt,4684659.21875,8664.1820754309
1691,M 28N 12W 14,2011,2011,Trinity,4474664.96484375,8462.37743494237
1692,H 02S 06E 29,2017,2017,Trinity,4503398.109375,8488.46157687085
1693,M 28N 03E 08,2015,2015,Tehama,4408102.30859375,8399.78953722026
1694,H 02S 07E 35,1988,1995,Trinity,4260954,8265.79843328058
1695,H 02S 07E 36,1988,2019,Trinity,4429123.4453125,8420.15095482249
1696,H 02S 08E 32,2018,2021,Trinity,4571268.1015625,8558.74367071464
1697,M 28N 12W 30,2016,2016,Trinity,4489866.90625,8481.64560861094
1698,H 02S 08E 33,2014,2018,Trinity,4268880.30078125,8270.75135437064
1699,M 28N 12W 28,2018,2018,Trinity,4126165.6953125,8126.40162336865
1700,H 03S 07E 06,1989,1989,Trinity,5425459.1640625,9323.60377248892
1701,H 03S 07E 02,1988,2020,Trinity,4420070.9921875,8419.14397079522
1702,H 03S 07E 01,1988,2019,Trinity,4771566.91015625,8738.2886070072
1703,H 03S 08E 05,2012,2015,Trinity,5282053.671875,9234.8196658801
1704,H 03S 01W 14,1995,1995,Humboldt,4366801.39453125,8361.48459038997
1705,M 28N 12W 33,2018,2018,Trinity,4350607.921875,8346.23415798711
1706,H 03S 08E 04,2012,2015,Trinity,4803798.6328125,8798.53212256431
1707,M 28N 03E 23,2019,2019,Tehama,4108391.3046875,8120.27595561705
1708,H 03S 07E 11,2019,2019,Trinity,4078703.7109375,8079.7267373337
1709,H 03S 07E 12,2020,2020,Trinity,4679463.90234375,8661.34688946787
1710,H 03S 08E 07,2019,2020,Trinity,4382960.24609375,8457.02823899032
1711,M 27N 12W 05,2018,2020,Trinity,4301873.3515625,8299.14663870883
1712,H 03S 04E 17,2000,2000,Humboldt,4280968.41796875,8280.30414528414
1713,H 03S 08E 08,2019,2019,Trinity,4265989.54296875,8265.83661850546
1714,H 03S 07E 13,2020,2021,Trinity,4735931.84375,8727.14412464789
1715,M 27N 12W 11,2012,2012,Trinity,4168375.3671875,8165.22725314229
1716,H 03S 06E 24,2020,2020,Trinity,4681449.38671875,8656.49522029168
1717,M 27N 05E 06,2002,2002,Tehama,5443113.03515625,9348.49956792769
1718,H 03S 06E 25,2018,2019,Trinity,4499023.734375,8490.45480135097
1719,M 27N 12W 20,2019,2019,Trinity,4483358.80859375,8490.70227286645
1720,H 03S 04E 35,2019,2019,Humboldt,4280827.4765625,8289.9697878361
1721,H 03S 07E 32,2021,2021,Trinity,4570449.625,8553.75723357335
1722,H 03S 07E 33,2021,2021,Trinity,4536730.1640625,8526.85852878135
1723,H 04S 03E 05,2016,2016,Humboldt,4414419.17578125,8504.11795812837
1724,H 04S 03E 04,2016,2017,Humboldt,4054461.68359375,8127.69832354846
1725,M 27N 07E 13,2020,2020,Plumas,4482636.24609375,8473.1760565928
1726,H 04S 07E 06,2018,2018,Trinity,4291706.1875,8289.19540977477
1727,H 04S 07E 05,2021,2021,Trinity,4299837.125,8296.00079837507
1728,H 04S 03E 10,2008,2008,Humboldt,4956610.12109375,8850.84128402723
1729,M 27N 08E 22,2012,2013,Plumas,4437791.01953125,8425.41692585203
1730,H 04S 07E 12,1999,2001,Trinity,5036626.24609375,9042.74854043445
1731,H 04S 07E 08,2021,2021,Trinity,4418317.72265625,8413.62056294785
1732,M 26N 12W 05,2018,2018,Trinity,4086640.2265625,8100.99054232659
1733,H 04S 01E 23,2022,2022,Humboldt,4651280.07421875,9297.30947113446
1734,M 26N 12W 08,2019,2019,Trinity,4046834.23046875,8064.92312436129
1735,M 27N 04E 32,2019,2019,Tehama,4606603.01171875,8596.53884984886
1736,M 27N 04E 31,2019,2019,Tehama,4700379.66796875,8672.42723950316
1737,M 27N 08E 35,2019,2019,Plumas,4493137.83203125,8479.4575502133
