rxdevice,fileid,txdevice,starttime,endtime,valuevalue
1117,190940.0,-18476,278112266043745,278112565919535.0,255
1117,190941.0,-18237,278120966084803,278121265961014.0,255
1117,190941.0,5,278120666084934,278120965960999.0,255
1117,190942.0,-19891,278122466128081,278122766004453.0,255
1117,190942.0,30719,278122166127948,278122466004451.0,255
1117,190944.0,-30261,278464466116365,278464765992701.0,255
1117,190944.0,22477,278464166116343,278464465992738.0,255
1117,190945.0,17261,278470166044280,278470465920400.0,255
1117,190947.0,-2501,278734166140214,278734466016573.0,255
1117,190947.0,29373,278733866040294,278734166016564.0,255
1118,2050.0,-13639,276179676162209,276179976062313.0,255
1118,2050.0,-11470,276179976162286,276180276062275.0,255
1118,2050.0,-10172,276179076162122,276179376062264.0,255
1118,2050.0,7270,276178476162357,276178776062320.0,255
1118,2050.0,14656,276180276162275,276180576062190.0,255
1118,2050.0,22553,276178776162333,276179076062123.0,255
1118,2050.0,29211,276179376162271,276179676062188.0,255
1118,2057.0,-5762,276260976105567,276261276006485.0,255
1118,2057.0,-3913,276261576106306,276261876006193.0,255
1118,2057.0,25085,276261276106484,276261576006307.0,255
1118,2057.0,30585,276260376172480,276260676006356.0,255
1118,2057.0,31801,276260676106356,276260976005602.0,255
1118,2059.0,-18964,276276876173631,276277176074017.0,255
1118,192066.0,-13639,276179676162209,276179976062313.0,255
1118,192066.0,-11470,276179976162286,276180276062275.0,255
1118,192066.0,-10172,276179076162122,276179376062264.0,255
1118,192066.0,7270,276178476162357,276178776062320.0,255
1118,192066.0,14656,276180276162275,276180576062190.0,255
1118,192066.0,22553,276178776162333,276179076062123.0,255
1118,192066.0,29211,276179376162271,276179676062188.0,255
1118,192073.0,-5762,276260976105567,276261276006485.0,255
1118,192073.0,-3913,276261576106306,276261876006193.0,255
1118,192073.0,25085,276261276106484,276261576006307.0,255
1118,192073.0,30585,276260376172480,276260676006356.0,255
1118,192073.0,31801,276260676106356,276260976005602.0,255
1118,192075.0,-18964,276276876173631,276277176074017.0,255
1119,2231.0,-5269,276184776132479,276185076032658.0,255
1119,2231.0,10281,276184476198918,276184776032468.0,255
1119,2233.0,-23111,276260676118210,276260976018205.0,255
1119,2233.0,12930,276260076118041,276260376018033.0,255
1119,2233.0,18206,276260376118036,276260676018191.0,255
1119,192247.0,-5269,276184776132479,276185076032658.0,255
1119,192247.0,10281,276184476198918,276184776032468.0,255
1119,192249.0,-23111,276260676118210,276260976018205.0,255
1119,192249.0,12930,276260076118041,276260376018033.0,255
1119,192249.0,18206,276260376118036,276260676018191.0,255
1121,16684.0,26442,276179976135727,276180276035845.0,255
1121,16685.0,-21200,276225276165690,276225576027334.0,255
1121,16691.0,-1361,276292476106443,276292776006635.0,255
1121,16692.0,-26022,276352776119975,276353076019683.0,255
1121,16692.0,17897,276352476187388,276352776020201.0,255
1121,16693.0,12344,276397476171506,276397776071759.0,255
1121,16698.0,-31087,276464076201387,276464376034069.0,255
1121,16701.0,27577,276542976147678,276543276063308.0,255
1121,16704.0,-11796,276547176201259,276547476102002.0,255
1121,16704.0,28396,276547476202024,276547776101489.0,255
1121,16707.0,-27660,276784776159014,276785076091181.0,255
1121,16708.0,11025,276815976145065,276816276101304.0,255
1121,16710.0,-725,276829476102849,276829776057559.0,255
1121,16714.0,5183,276880776112148,276881076011924.0,255
1121,16718.0,28183,276956976184874,276957276074127.0,255
1121,16719.0,-4212,277002576188856,277002876044612.0,255
1121,16726.0,15315,277052676174106,277052976074130.0,255
1122,17173.0,5193,276360276118600,276360576018681.0,255
1122,17173.0,18860,276359976118588,276360276018418.0,255
1122,17175.0,-27944,276384276136757,276384576007604.0,255
1122,17175.0,-4308,276385176115929,276385476016219.0,255
1122,17175.0,16044,276385476116231,276385776030427.0,255
1122,17175.0,16610,276384876116092,276385176015908.0,255
1122,17175.0,28632,276384576107603,276384876016092.0,255
1122,17180.0,9317,276442776181956,276443076082508.0,255
1122,17181.0,13170,276444876166198,276445176066124.0,255
1122,17182.0,-10637,276447576196201,276447876096134.0,255
1122,17182.0,-430,276447876196502,276448176096767.0,255
1122,17182.0,885,276448176196718,276448476096694.0,255
1122,17184.0,-29942,276470676193978,276470976094267.0,255
1122,17184.0,-7144,276470976194269,276471276094121.0,255
1122,17184.0,-715,276471276194099,276471576093868.0,255
1122,17184.0,15798,276471576193892,276471876093885.0,255
1122,17188.0,-27527,276530076164371,276530376064439.0,255
1122,17188.0,-21992,276530376164342,276530676064506.0,255
1122,17189.0,-29020,276559176194293,276559476008207.0,255
1122,17189.0,-7103,276558276177844,276558576077514.0,255
1122,17189.0,5475,276558576177103,276558876094952.0,255
1122,17189.0,6101,276559476107990,276559776025336.0,255
1122,17189.0,12170,276558876194900,276559176093995.0,255
1122,17189.0,15522,276557976155765,276558276077426.0,255
1122,17189.0,20454,276557676155651,276557976055733.0,255
1122,17189.0,30871,276559776125027,276560076025182.0,255
1122,17197.0,-28048,276625776186090,276626076086711.0,255
1122,17200.0,-2006,276636276140604,276636576040637.0,255
1122,17204.0,-2523,276786576161307,276786876061292.0,255
1122,17205.0,19371,276788677034780,276788976064885.0,255
1122,17206.0,-30062,276791076169320,276791376069834.0,255
1122,17206.0,-21029,276791376169817,276791676069718.0,255
1122,17206.0,30152,276790776169470,276791076069330.0,255
1122,17207.0,8333,276817776143825,276818076059291.0,255
1122,17207.0,32324,276818076159293,276818676091626.0,255
1122,17209.0,-32595,276873276164587,276873576064584.0,255
1122,17209.0,-16152,276872976164778,276873276064588.0,255
1122,17209.0,-13013,276873876164594,276874176065050.0,255
1122,17209.0,17497,276873576164565,276873876064597.0,255
1122,17210.0,-29176,276905376183997,276905676023807.0,255
1122,17210.0,14861,276905676124130,276905976054188.0,255
1122,17212.0,-29781,276958476143787,276958776044038.0,255
1122,17212.0,20475,276958776144035,276959076043923.0,255
1122,17214.0,-7346,276992076130801,276992376046229.0,255
1122,17214.0,-2108,276991776130844,276992076030799.0,255
1122,17219.0,25988,277044876180309,277045176080754.0,255
1122,17220.0,-7464,277046676181678,277046976081785.0,255
1122,17221.0,-28393,277049076120060,277049376020112.0,255
1122,17221.0,-5329,277049376120115,277049676020278.0,255
1122,17222.0,-20383,277079076183881,277079376099984.0,255
1122,17222.0,20303,277078776183866,277079076083900.0,255
1122,17226.0,-28414,277135776153210,277136076053431.0,255
1122,17226.0,26706,277135476153341,277135776053181.0,255
1123,3328.0,-20835,276219876151859,276220176051486.0,255
1123,3332.0,-26288,276262176131475,276262476031132.0,255
1123,3332.0,-18833,276261576174225,276261876090356.0,255
1123,3332.0,21069,276261876190344,276262176031464.0,255
1123,3333.0,1229,276302376117030,276302676033039.0,255
1123,3333.0,13589,276302676133045,276302976033220.0,255
1123,3333.0,28919,276302076116974,276302376017029.0,255
1123,3334.0,-23393,276344976190943,276345276090689.0,255
1123,3334.0,-9405,276345276190741,276345576091183.0,255
1123,3334.0,26018,276344676142787,276344976090997.0,255
1123,3335.0,-21341,276385476140096,276385776040094.0,255
1123,3335.0,-11104,276386076140255,276386376040181.0,255
1123,3335.0,6167,276385776140096,276386076040280.0,255
1123,3337.0,2128,276396576160668,276396876060333.0,255
1123,3337.0,19236,276396276160075,276396576060697.0,255
1123,3338.0,-29488,276434676103627,276434976003249.0,255
1123,3338.0,-3607,276434976103296,276435276019738.0,255
1123,3338.0,27098,276434376103231,276434676003281.0,255
1123,3339.0,-26260,276475776178213,276476076078562.0,255
1123,3339.0,9584,276475476178159,276475776078219.0,255
1123,3339.0,20733,276474876178237,276475176078182.0,255
1123,3339.0,30380,276475176178236,276475476078528.0,255
1123,3343.0,-9787,276517776102245,276518076018090.0,255
1123,3343.0,14266,276517476102259,276517776002383.0,255
1123,3343.0,17715,276518076118090,276518376017881.0,255
1123,3351.0,12999,276642876151538,276643176051386.0,255
1123,3351.0,15303,276641676151251,276641976051386.0,255
1123,3351.0,22378,276641376151269,276641676051255.0,255
1123,3353.0,-24069,276667176191820,276667476091675.0,255
1123,3353.0,-13543,276668076191611,276668376091689.0,255
1123,3353.0,8816,276667476191679,276667776092072.0,255
1123,3353.0,21989,276667776192070,276668076091925.0,255
1123,3353.0,29948,276666876191593,276667176091857.0,255
1123,3354.0,-9476,276706476103899,276706776035954.0,255
1123,3355.0,-23536,276713676154206,276713976053932.0,255
1123,3355.0,-10898,276713376153965,276713676054201.0,255
1123,3356.0,21246,276714876160050,276715176059734.0,255
1123,3357.0,18949,276724776139968,276725076040063.0,255
1123,3359.0,21133,276728976197476,276729276098301.0,255
1123,3363.0,-27452,276736476154065,276736776053986.0,255
1123,3364.0,-19346,276785376143879,276785676044311.0,255
1123,3364.0,24268,276785076144385,276785376043880.0,255
1123,193651.0,-20835,276219876151859,276220176051486.0,255
1123,193655.0,-26288,276262176131475,276262476031132.0,255
1123,193655.0,-18833,276261576174225,276261876090356.0,255
1123,193655.0,21069,276261876190344,276262176031464.0,255
1123,193656.0,1229,276302376117030,276302676033039.0,255
1123,193656.0,13589,276302676133045,276302976033220.0,255
1123,193656.0,28919,276302076116974,276302376017029.0,255
1123,193657.0,-23393,276344976190943,276345276090689.0,255
1123,193657.0,-9405,276345276190741,276345576091183.0,255
1123,193657.0,26018,276344676142787,276344976090997.0,255
1123,193658.0,-21341,276385476140096,276385776040094.0,255
1123,193658.0,-11104,276386076140255,276386376040181.0,255
1123,193658.0,6167,276385776140096,276386076040280.0,255
1123,193660.0,2128,276396576160668,276396876060333.0,255
1123,193660.0,19236,276396276160075,276396576060697.0,255
1123,193661.0,-29488,276434676103627,276434976003249.0,255
1123,193661.0,-3607,276434976103296,276435276019738.0,255
1123,193661.0,27098,276434376103231,276434676003281.0,255
1123,193662.0,-26260,276475776178213,276476076078562.0,255
1123,193662.0,9584,276475476178159,276475776078219.0,255
1123,193662.0,20733,276474876178237,276475176078182.0,255
1123,193662.0,30380,276475176178236,276475476078528.0,255
1123,193666.0,-9787,276517776102245,276518076018090.0,255
1123,193666.0,14266,276517476102259,276517776002383.0,255
1123,193666.0,17715,276518076118090,276518376017881.0,255
1123,193674.0,12999,276642876151538,276643176051386.0,255
1123,193674.0,15303,276641676151251,276641976051386.0,255
1123,193674.0,22378,276641376151269,276641676051255.0,255
1123,193676.0,-24069,276667176191820,276667476091675.0,255
1123,193676.0,-13543,276668076191611,276668376091689.0,255
1123,193676.0,8816,276667476191679,276667776092072.0,255
1123,193676.0,21989,276667776192070,276668076091925.0,255
1123,193676.0,29948,276666876191593,276667176091857.0,255
1123,193677.0,-9476,276706476103899,276706776035954.0,255
1123,193678.0,-23536,276713676154206,276713976053932.0,255
1123,193678.0,-10898,276713376153965,276713676054201.0,255
1123,193679.0,21246,276714876160050,276715176059734.0,255
1123,193680.0,18949,276724776139968,276725076040063.0,255
1123,193682.0,21133,276728976197476,276729276098301.0,255
1123,193686.0,-27452,276736476154065,276736776053986.0,255
1123,193687.0,-19346,276785376143879,276785676044311.0,255
1123,193687.0,24268,276785076144385,276785376043880.0,255
1125,3590.0,7706,276191676111919,276191976011495.0,255
1125,193913.0,7706,276191676111919,276191976011495.0,255
1127,3967.0,4032,276203676133290,276203976033270.0,255
1127,3968.0,-9681,276241476160264,276241776060440.0,255
1127,3969.0,-22613,276290076177935,276290376077893.0,255
1127,3970.0,19256,276326076126151,276326376058424.0,255
1127,3971.0,10954,276371676120993,276371976020882.0,255
1127,3971.0,16544,276371376120692,276371676020985.0,255
1127,194290.0,4032,276203676133290,276203976033270.0,255
1127,194291.0,-9681,276241476160264,276241776060440.0,255
1127,194292.0,-22613,276290076177935,276290376077893.0,255
1127,194293.0,19256,276326076126151,276326376058424.0,255
1127,194294.0,10954,276371676120993,276371976020882.0,255
1127,194294.0,16544,276371376120692,276371676020985.0,255
1128,17497.0,-15369,276178476151229,276178776066970.0,255
1128,17497.0,-11336,276178176151122,276178476051202.0,255
1128,17498.0,-22862,276208176166095,276208476065907.0,255
1128,17498.0,-7296,276207876150460,276208176066094.0,255
1128,17498.0,19104,276207576151109,276207876050444.0,255
1128,17499.0,-25663,276263976145289,276264276060988.0,255
1128,17499.0,-6752,276263676145342,276263976045281.0,255
1128,17500.0,-24193,276287076194933,276287376095301.0,255
1128,17502.0,14440,276295776119572,276296076019265.0,255
1128,17502.0,31213,276295476119493,276295776019620.0,255
1128,17508.0,-19228,276350076141314,276350376041269.0,255
1128,17508.0,7799,276350376141298,276350676041437.0,255
1128,17509.0,-3040,276381876201795,276382176017392.0,255
1128,17509.0,28025,276382176117392,276382476034386.0,255
1128,17510.0,-11662,276434076159025,276434376058691.0,255
1128,17510.0,10595,276434376158695,276434676058970.0,255
1128,17511.0,9948,276440376172329,276440676072122.0,255
1128,17512.0,21799,276446076185647,276446376085879.0,255
1128,17513.0,-26059,276465276172585,276465576072149.0,255
1128,17513.0,-18420,276462576171083,276462876090536.0,255
1128,17513.0,-10047,276464976140637,276465276072572.0,255
1128,17513.0,9308,276463776107802,276464076007556.0,255
1128,17513.0,13618,276462876190492,276463176091053.0,255
1128,17513.0,17607,276464676123731,276464976040663.0,255
1128,17513.0,24055,276464076107514,276464376024047.0,255
1128,17513.0,32374,276464376124049,276464676023790.0,255
1128,17515.0,-31689,276521376122836,276521676038519.0,255
1128,17515.0,-29145,276521076123053,276521376022809.0,255
1128,17516.0,-14473,276558576153330,276558876053334.0,255
1128,17516.0,22252,276558276153242,276558576053316.0,255
1128,17516.0,23674,276558876153342,276559176053189.0,255
1128,17517.0,-28382,276637776188342,276638076005618.0,255
1128,17517.0,-17008,276638376138225,276638676037974.0,255
1128,17517.0,24780,276638076105560,276638376038216.0,255
1128,17525.0,-29487,276781176200295,276781476099965.0,255
1128,17525.0,-2357,276780876200149,276781176100273.0,255
1128,17526.0,-19616,276812976172877,276813276072764.0,255
1128,17526.0,9324,276812676141960,276812976072903.0,255
1128,17527.0,2173,276869076138072,276869376038039.0,255
1128,17527.0,10277,276868776106111,276869076038076.0,255
1128,17528.0,-3340,276899976199833,276900276099788.0,255
1128,17528.0,23037,276899376147037,276899676063030.0,255
1128,17528.0,23981,276899676163059,276899976099866.0,255
1128,17529.0,-20680,276954276103959,276954576003883.0,255
1128,17529.0,-10248,276954576103979,276954876003541.0,255
1128,17530.0,-10113,276986976170504,276987276070160.0,255
1128,17530.0,18533,276986676170404,276986976070464.0,255
1128,17531.0,-25863,277040676150150,277040976049907.0,255
1128,17531.0,9728,277040376149853,277040676050155.0,255
1128,17532.0,-27266,277076676154164,277076976053674.0,255
1128,17532.0,1803,277077576185297,277077876018095.0,255
1128,17532.0,12135,277076376153849,277076676054167.0,255
1128,17533.0,-10112,277127676160959,277127976060883.0,255
1128,17534.0,-6245,277157376162452,277157676062419.0,255
1128,17534.0,-1010,277157076145862,277157376062433.0,255
1128,17534.0,17745,277157676162433,277157976062709.0,255
1128,17534.0,19651,277157976162696,277158276062428.0,255
1128,17537.0,-6281,277316676180911,277316976081098.0,255
1128,17537.0,-2271,277316976181102,277317276081555.0,255
1128,17537.0,2516,277317876180932,277318176081460.0,255
1128,17537.0,5247,277316376181092,277316676080976.0,255
1128,17537.0,12104,277318176181461,277318476080965.0,255
1128,17537.0,16580,277318776180916,277319076081108.0,255
1128,17537.0,19191,277317276181087,277317576081334.0,255
