rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
1117,24832.0,-21906,278111966043086,278112265919550.0,255
1117,24842.0,-18476,278112266043745,278112565919535.0,255
1117,190941.0,-18237,278120966084803,277189765955931.0,255
1117,24850.0,5,278120666084934,276387576062486.0,255
1117,24832.0,-19891,278122466128081,276905376089894.0,255
1117,24840.0,30719,278122166127948,276297576073022.0,255
1117,24841.0,-30261,278464466116365,277763076055191.0,255
1117,24841.0,22477,278464166116343,278464465992738.0,255
1117,24817.0,17261,278470166044280,276297576073022.0,255
1117,24837.0,-2501,278734166140214,276524376016804.0,255
1117,24845.0,29373,278733866040294,277077876031133.0,255
1118,24846.0,-13639,276179676162209,276179976062313.0,255
1118,24832.0,-11470,276179976162286,276387576062486.0,255
1118,24832.0,-10172,276179076162122,277106076056089.0,255
1118,2050.0,7270,276178476162357,277323276041700.0,255
1118,24814.0,14708,276180276162275,276180576062190.0,255
1118,2050.0,22553,276178776162333,276179076062123.0,255
1118,24817.0,29211,276179376162271,276524376016804.0,255
1131,2057.0,-5762,276260976105567,277564776055062.0,255
1118,24849.0,-3913,276261576106306,276807876097228.0,255
1118,24842.0,25097,276261276106484,276261576006307.0,255
1118,24836.0,30585,276260376172480,276905376089894.0,255
1118,24851.0,31801,276260676106356,276871476076359.0,255
1118,2059.0,-18964,276276876173631,276297576073022.0,255
1118,192066.0,-13639,276179676162209,277046376011948.0,255
1118,24851.0,-11470,276179976162286,277077876031133.0,255
1118,24832.0,-10076,276179076162122,276179376062264.0,255
1118,24842.0,7270,276178476162357,277763076055191.0,255
1118,24836.0,14656,276180276162275,276905376089894.0,255
1118,24851.0,22553,276178776162333,277564776055062.0,255
1118,24848.0,29211,276179376162271,277323276041700.0,255
1118,192073.0,-5762,276260976105567,276297576073022.0,255
1118,192073.0,-3913,276261576106306,276261876006193.0,255
1191,192073.0,25085,276261276106484,276466176086601.0,255
1118,24824.0,30585,276260376172480,276260676006356.0,255
1132,192073.0,31801,276260676106356,276260976005602.0,255
1118,24845.0,-18964,276276876173631,276466176086601.0,255
1119,2231.0,-5269,276184776132479,276185076032658.0,255
1119,24849.0,10281,276184476198918,277762176055058.0,255
1119,24814.0,-23111,276260676118210,276807876097228.0,255
1119,24825.0,12930,276260076118041,277564776055062.0,255
1119,24837.0,18206,276260376118036,276260676018191.0,255
1119,24848.0,-5269,276184776132479,277323276041700.0,255
1119,24832.0,10281,276184476198918,277077876031133.0,255
1119,192249.0,-23111,276260676118210,277422576021761.0,255
1119,24817.0,12966,276260076118041,276260376018033.0,255
1119,24824.0,18276,276260376118036,276260676018191.0,255
1121,24854.0,26442,276179976135727,276905376089894.0,255
1121,16685.0,-21200,276225276165690,277928065976672.0,255
1121,24851.0,-1361,276292476106443,277564776055062.0,255
1121,16692.0,-26022,276352776119975,276905376089894.0,255
1121,24854.0,17897,276352476187388,276352776020201.0,255
1121,24832.0,12344,276397476171506,276397776071759.0,255
1121,16698.0,-31087,276464076201387,276209965914102.0,255
1121,16701.0,27577,276542976147678,277077876031133.0,255
1121,24845.0,-11796,276547176201259,276871476076359.0,255
1121,24814.0,28396,276547476202024,276905376089894.0,255
1121,24825.0,-27660,276784776159014,276785076091181.0,255
1121,24832.0,11025,276815976145065,277698565927368.0,255
1121,24837.0,-725,276829476102849,277387165933117.0,255
1121,16714.0,5183,276880776112148,276807876097228.0,255
1147,16718.0,28183,276956976184874,277046376011948.0,255
1121,24814.0,-4212,277002576188856,277106076056089.0,255
1121,24850.0,15315,277052676174106,277564776055062.0,255
1122,24817.0,5193,276360276118600,277763076055191.0,255
1122,24817.0,18860,276359976118588,276360276018418.0,255
1122,17175.0,-27944,276384276136757,276384576007604.0,255
1122,17175.0,-4308,276385176115929,277564776055062.0,255
1195,17175.0,16044,276385476116231,277422576021761.0,255
1122,17175.0,16610,276384876116092,276807876097228.0,255
1122,24848.0,28632,276384576107603,277762176055058.0,255
1122,24842.0,9317,276442776181956,277081165966235.0,255
1122,24814.0,13170,276444876166198,277323276041700.0,255
1122,24825.0,-10637,276447576196201,277762176055058.0,255
1122,24854.0,-430,276447876196502,276448176096767.0,255
1122,24825.0,885,276448176196718,276448476096694.0,255
1122,24836.0,-29942,276470676193978,277088076019619.0,255
1192,17184.0,-7144,276470976194269,277106076056089.0,255
1122,17184.0,-715,276471276194099,276387576062486.0,255
1122,24854.0,15798,276471576193892,276471876093885.0,255
1122,24825.0,-27527,276530076164371,277693765956247.0,255
1122,24846.0,-21992,276530376164342,277129176056224.0,255
1122,24850.0,-29020,276559176194293,277763076055191.0,255
1122,24840.0,-7103,276558276177844,276297576073022.0,255
1122,24832.0,5475,276558576177103,276558876094952.0,255
1122,24832.0,6101,276559476107990,276905376089894.0,255
1122,17189.0,12170,276558876194900,277046376011948.0,255
1122,24849.0,15522,276557976155765,277762176055058.0,255
1122,24836.0,20454,276557676155651,277323276041700.0,255
1122,24836.0,30871,276559776125027,276560076025182.0,255
1122,17197.0,-28048,276625776186090,276209965914102.0,255
1122,17200.0,-2006,276636276140604,276466176086601.0,255
1122,24836.0,-2523,276786576161307,277422576021761.0,255
1122,17205.0,19371,276788677034780,276297576073022.0,255
1122,17206.0,-30062,276791076169320,277762176055058.0,255
1122,24846.0,-21029,276791376169817,276524376016804.0,255
1122,24846.0,30152,276790776169470,276807876097228.0,255
1122,24842.0,8333,276817776143825,277509265925291.0,255
1122,17207.0,32324,276818076159293,276807876097228.0,255
1122,17209.0,-32595,276873276164587,276387576062486.0,255
1122,24849.0,-16152,276872976164778,276873276064588.0,255
1122,24836.0,-13013,276873876164594,276807876097228.0,255
1131,17209.0,17497,276873576164565,276873876064597.0,255
1122,24814.0,-29176,276905376183997,277422576021761.0,255
1122,17210.0,14861,276905676124130,276466176086601.0,255
1122,24840.0,-29781,276958476143787,276958776044038.0,255
1122,24814.0,20475,276958776144035,276959076043923.0,255
1122,24841.0,-7346,276992076130801,276992376046229.0,255
1122,17214.0,-2108,276991776130844,276807876097228.0,255
1204,17219.0,25988,277044876180309,276871476076359.0,255
1122,24851.0,-7464,277046676181678,277387465933130.0,255
1122,17221.0,-28393,277049076120060,277049376020112.0,255
1210,17221.0,-5329,277049376120115,277323276041700.0,255
1122,17222.0,-20383,277079076183881,277106076056089.0,255
1122,24850.0,20303,277078776183866,277079076083900.0,255
1122,17226.0,-28414,277135776153210,277136076053431.0,255
1122,24837.0,26706,277135476153341,276297576073022.0,255
1123,3328.0,-20835,276219876151859,277422576021761.0,255
1123,24840.0,-26288,276262176131475,277129176056224.0,255
1123,24848.0,-18833,276261576174225,276261876090356.0,255
1123,24849.0,21069,276261876190344,276262176031464.0,255
1123,24836.0,1310,276302376117030,276302676033039.0,255
1123,3333.0,13589,276302676133045,276871476076359.0,255
1123,3333.0,28919,276302076116974,276302376017029.0,255
1123,3334.0,-23393,276344976190943,276807876097228.0,255
1123,24840.0,-9405,276345276190741,276807876097228.0,255
1156,3334.0,26018,276344676142787,277046376011948.0,255
1123,24860.0,-21341,276385476140096,276871476076359.0,255
1123,24842.0,-11104,276386076140255,276386376040181.0,255
1123,24840.0,6167,276385776140096,277077876031133.0,255
1123,24817.0,2128,276396576160668,276396876060333.0,255
1123,24814.0,19236,276396276160075,276396576060697.0,255
1123,24824.0,-29488,276434676103627,277077876031133.0,255
1123,24840.0,-3607,276434976103296,276871476076359.0,255
1123,3338.0,27098,276434376103231,276434676003281.0,255
1123,24855.0,-26260,276475776178213,276476076078562.0,255
1123,24832.0,9584,276475476178159,276475776078219.0,255
1123,24845.0,20733,276474876178237,276475176078182.0,255
1123,3339.0,30380,276475176178236,277046376011948.0,255
1123,3343.0,-9787,276517776102245,277763076055191.0,255
1123,24824.0,14266,276517476102259,276466176086601.0,255
1123,24824.0,17715,276518076118090,278335465928666.0,255
1123,3351.0,12999,276642876151538,276643176051386.0,255
1211,3351.0,15303,276641676151251,276641976051386.0,255
1187,3351.0,22378,276641376151269,277763076055191.0,255
1123,3353.0,-24069,276667176191820,276902676073996.0,255
1123,24855.0,-13543,276668076191611,278802265926771.0,255
1221,3353.0,8816,276667476191679,276905376089894.0,255
1123,24842.0,21989,276667776192070,277698565927368.0,255
1123,3353.0,29948,276666876191593,276667176091857.0,255
1123,24840.0,-9476,276706476103899,277088076019619.0,255
1123,24840.0,-23536,276713676154206,277046376011948.0,255
1123,24840.0,-10898,276713376153965,276713676054201.0,255
1123,24824.0,21246,276714876160050,276715176059734.0,255
1123,24832.0,19034,276724776139968,276725076040063.0,255
1123,24851.0,21133,276728976197476,277106076056089.0,255
1123,24851.0,-27452,276736476154065,276736776053986.0,255
1123,24840.0,-19346,276785376143879,276785676044311.0,255
1123,24850.0,24268,276785076144385,277323276041700.0,255
1123,24848.0,-20835,276219876151859,277088076019619.0,255
1123,24836.0,-26288,276262176131475,277323276041700.0,255
1123,24849.0,-18833,276261576174225,276807876097228.0,255
1123,193655.0,21069,276261876190344,276902676073996.0,255
1123,24860.0,1229,276302376117030,276302676033039.0,255
1123,24817.0,13589,276302676133045,277129176056224.0,255
1201,193656.0,28949,276302076116974,276302376017029.0,255
1123,24848.0,-23393,276344976190943,276466176086601.0,255
1123,193657.0,-9405,276345276190741,276387576062486.0,255
1211,193657.0,26018,276344676142787,276387576062486.0,255
1123,193658.0,-21341,276385476140096,276385776040094.0,255
1123,193658.0,-11104,276386076140255,276387576062486.0,255
1123,24850.0,6167,276385776140096,276905376089894.0,255
1123,24832.0,2128,276396576160668,276387576062486.0,255
1123,193660.0,19236,276396276160075,276396576060697.0,255
1123,193661.0,-29432,276434676103627,276434976003249.0,255
1123,24854.0,-3607,276434976103296,276435276019738.0,255
1123,24860.0,27098,276434376103231,276387576062486.0,255
1123,24817.0,-26260,276475776178213,276476076078562.0,255
1123,193662.0,9584,276475476178159,277106076056089.0,255
1183,193662.0,20733,276474876178237,277088076019619.0,255
1123,24837.0,30380,276475176178236,276475476078528.0,255
1123,24851.0,-9787,276517776102245,276387576062486.0,255
1123,24854.0,14266,276517476102259,276517776002383.0,255
1123,193666.0,17715,276518076118090,277323276041700.0,255
1123,24825.0,12999,276642876151538,276466176086601.0,255
1123,24817.0,15319,276641676151251,276641976051386.0,255
1160,193674.0,22378,276641376151269,276641676051255.0,255
1123,193676.0,-24069,276667176191820,277564776055062.0,255
1123,24836.0,-13543,276668076191611,276524376016804.0,255
1123,24836.0,8816,276667476191679,276905376089894.0,255
1123,193676.0,21989,276667776192070,276297576073022.0,255
1123,193676.0,29997,276666876191593,276667176091857.0,255
1123,193677.0,-9476,276706476103899,276706776035954.0,255
1195,193678.0,-23536,276713676154206,276713976053932.0,255
1123,24837.0,-10886,276713376153965,276713676054201.0,255
1123,24824.0,21308,276714876160050,276715176059734.0,255
1123,24825.0,18949,276724776139968,277129176056224.0,255
1123,24817.0,21133,276728976197476,276729276098301.0,255
1123,193686.0,-27376,276736476154065,276736776053986.0,255
1123,24832.0,-19325,276785376143879,276785676044311.0,255
1123,193687.0,24268,276785076144385,276871476076359.0,255
1125,3590.0,7706,276191676111919,277129176056224.0,255
1125,24837.0,7706,276191676111919,276905376089894.0,255
1127,3967.0,4032,276203676133290,276203976033270.0,255
1127,3968.0,-9681,276241476160264,276524376016804.0,255
1127,24814.0,-22613,276290076177935,276902676073996.0,255
1127,24842.0,19256,276326076126151,276466176086601.0,255
1127,24814.0,10954,276371676120993,276466176086601.0,255
1133,3971.0,16544,276371376120692,276297576073022.0,255
1127,24832.0,4032,276203676133290,276524376016804.0,255
1127,24841.0,-9681,276241476160264,276241776060440.0,255
1127,194292.0,-22613,276290076177935,276297576073022.0,255
1127,24824.0,19256,276326076126151,276297576073022.0,255
1127,24825.0,10954,276371676120993,276371976020882.0,255
1127,194294.0,16544,276371376120692,277422576021761.0,255
1128,17497.0,-15369,276178476151229,276905376089894.0,255
1128,17497.0,-11336,276178176151122,276524376016804.0,255
1195,17498.0,-22862,276208176166095,276208476065907.0,255
1128,24837.0,-7296,276207876150460,276208176066094.0,255
1128,24825.0,19104,276207576151109,277422576021761.0,255
1128,24841.0,-25663,276263976145289,276264276060988.0,255
1128,24841.0,-6752,276263676145342,276905376089894.0,255
1128,17500.0,-24193,276287076194933,276871476076359.0,255
1128,17502.0,14440,276295776119572,276466176086601.0,255
1128,24825.0,31213,276295476119493,276466176086601.0,255
1128,24817.0,-19228,276350076141314,278175865951196.0,255
1221,17508.0,7799,276350376141298,276227965946228.0,255
1128,17509.0,-3040,276381876201795,276871476076359.0,255
1128,24851.0,28025,276382176117392,277323276041700.0,255
1128,24825.0,-11662,276434076159025,276297576073022.0,255
1128,24832.0,10595,276434376158695,276466176086601.0,255
1128,24848.0,9948,276440376172329,278175865951196.0,255
1128,24832.0,21799,276446076185647,276807876097228.0,255
1128,17513.0,-26059,276465276172585,276807876097228.0,255
1150,17513.0,-18420,276462576171083,276466176086601.0,255
1128,17513.0,-10047,276464976140637,276297576073022.0,255
1138,17513.0,9308,276463776107802,276297576073022.0,255
1192,17513.0,13618,276462876190492,277323276041700.0,255
1188,17513.0,17607,276464676123731,276464976040663.0,255
1131,17513.0,24055,276464076107514,276905376089894.0,255
1128,17513.0,32374,276464376124049,276524376016804.0,255
1128,24841.0,-31689,276521376122836,276466176086601.0,255
1128,17515.0,-29145,276521076123053,276521376022809.0,255
1128,17516.0,-14473,276558576153330,276558876053334.0,255
1128,24855.0,22252,276558276153242,276558576053316.0,255
1128,24837.0,23674,276558876153342,276559176053189.0,255
1128,24841.0,-28323,276637776188342,276638076005618.0,255
1128,24836.0,-17008,276638376138225,278639365921994.0,255
1128,24825.0,24780,276638076105560,277088076019619.0,255
1128,24851.0,-29487,276781176200295,276297576073022.0,255
1128,24836.0,-2357,276780876200149,276781176100273.0,255
1128,24832.0,-19616,276812976172877,277762176055058.0,255
1128,24840.0,9324,276812676141960,277046376011948.0,255
1128,24817.0,2173,276869076138072,276869376038039.0,255
1128,24837.0,10277,276868776106111,277387465933130.0,255
1128,24851.0,-3340,276899976199833,276524376016804.0,255
1128,24836.0,23037,276899376147037,276297576073022.0,255
1128,24825.0,23981,276899676163059,276871476076359.0,255
1128,24836.0,-20680,276954276103959,277323276041700.0,255
1128,24846.0,-10248,276954576103979,277106076056089.0,255
1128,24836.0,-10113,276986976170504,277323276041700.0,255
1128,24840.0,18533,276986676170404,276466176086601.0,255
1128,24850.0,-25863,277040676150150,276297576073022.0,255
1128,24848.0,9728,277040376149853,277046376011948.0,255
1128,24846.0,-27266,277076676154164,276297576073022.0,255
1128,17532.0,1803,277077576185297,276524376016804.0,255
1128,17532.0,12135,277076376153849,276297576073022.0,255
1128,24842.0,-10112,277127676160959,277129176056224.0,255
1128,24814.0,-6245,277157376162452,277157676062419.0,255
1128,24854.0,-1010,277157076145862,277693765956247.0,255
1128,17534.0,17838,277157676162433,277157976062709.0,255
1128,24845.0,19651,277157976162696,276297576073022.0,255
1128,24814.0,-6281,277316676180911,278285965953540.0,255
1128,17537.0,-2271,277316976181102,276466176086601.0,255
1132,17537.0,2516,277317876180932,276902676073996.0,255
1128,24825.0,5247,277316376181092,277088076019619.0,255
1128,24832.0,12104,277318176181461,277046376011948.0,255
1128,24851.0,16580,277318776180916,276807876097228.0,255
1128,24836.0,19191,277317276181087,277088076019619.0,255
