code,category,description,sizevalue,totalinventory,price,saleprice,saleenddate
42278,CHAMPAGNE/SPARKLING,The Chook Sparkling Shiraz,750ML,3,22.99,10.99,11/30/2022
361593,ITALY,Bricco Dei Tati Barbera,750ML,0,9.99,10.99,11/30/2022
311902,CHILE,Terra Vega Bin 959 Sauvignon Blanc,750ML,0,11.99,10.99,11/30/2022
405159,FRANCE,CH LA ROCHE JOUBERT,750ML,0,14.69,10.99,11/30/2022
74081,RUM,Brugal XV Ron Reserva Rum,750ML,0,25.99,10.99,11/30/2022
335162,ITALY,Tre Baci Rosato Veneto IGT Merlot,750ML,0,4.39,10.99,11/30/2022
83755,AMERICAN WHITE,Sutter Home Winery Chardonnay,1.5L,317,10.99,10.99,11/30/2022
78739,CORDIALS,Ancho Reyes Chile Liqueur,750ML,56,31.99,10.99,11/30/2022
46272,AMERICAN WHITE,Trinity Oaks Chardonnay,750ML,0,8.99,10.99,11/30/2022
47503,AMERICAN RED,Folie a Deux Menage a Trois Red Zinfandel,750ML,599,10.99,10.99,11/30/2022
417961,AUSTRALIA,Pikes The Red Mullet Red Southern Rhone Blend,750ML,0,12.99,10.99,11/30/2022
326608,CHILE,SWEET BITCH CHARD,1.5L,0,9.39,10.99,11/30/2022
166714,MIXERS,George's Lime Margarita Mix,32.0Z,225,5.99,10.99,11/30/2022
237264,ITALY,Donna Laura Ali Toscana IGT Sangiovese,750ML,62,14.99,10.99,11/30/2022
81500,ARGENTINA,Black Box Malbec,3L,178,19.99,10.99,11/30/2022
166845,NEW ZEALAND,Loveblock Vintners Ltd Pinot Gris,750ML,0,31.99,10.99,11/30/2022
85966,AMERICAN RED,Goldeneye Ten Degrees Pinot Noir,750ML,5,115.99,10.99,11/30/2022
327431,ITALY,Antinori Solaia Toscana IGT Cabernet Sauvignon,750ML,0,515.99,10.99,11/30/2022
139629,KOSHER,Kedem Champagne White Blend,750ML,0,8.99,10.99,11/30/2022
32190,GIN,Bombay Dry Gin,1L,111,31.99,10.99,11/30/2022
322442,AMERICAN RED,Cannonball Wines Cabernet Sauvignon,750ML,0,19.99,10.99,11/30/2022
301262,FRANCE,Georges Dub�uf Fleurie Gamay,750ML,6,25.99,10.99,11/30/2022
241832,TEQUILA,CASA NOBLE JOVEN TEQUILA BARREL,750ML,5,38.99,10.99,11/30/2022
60354,MISCELLANEOUS IMPORTED,DULCE VIDA BLANCO TEQUILA 750ML,750ML,0,32.99,10.99,11/30/2022
21903,AMERICAN RED,St. Supery Vineyards & Winery Estate Bottled Cabernet Sauvignon,750ML,224,49.99,10.99,11/30/2022
237188,AMERICAN WHITE,Far Niente Chardonnay,750ML,7,65.99,10.99,11/30/2022
30171,AMERICAN RED,Fess Parker Syrah,750ML,0,36.99,10.99,11/30/2022
244016,GIN,Bluecoat Gin For Seltzer,750ML,25,27.99,10.99,11/30/2022
42691,FRANCE,Mas de Guiot Grenache,750ML,0,9.79,10.99,11/30/2022
47664,CORDIALS,Rothman & Winter Creme de Violette Liqueur,750ML,1,25.99,10.99,11/30/2022
312909,SPAIN/PORTUGAL,Codorniu Brut Reserva Blanc de Blancs Anna de Codorniu Cava Blend,187ML,0,5.99,10.99,11/30/2022
355152,MIXERS,Rancho La Gloria Mango Margarita 1.5L,1.5L,6,20.99,10.99,11/30/2022
418617,AMERICAN RED,Michael Pozzan Winery Annabella Special Selection Pinot Noir,750ML,1,23.99,10.99,11/30/2022
339725,KOSHER,Borgo Reale Dry White Puglia IGT Pinot Grigio,750ML,0,18.49,10.99,11/30/2022
47592,TEQUILA,1921 La Crema De Mexico Special Edition Tequila,750ML,0,38.99,10.99,11/30/2022
13791,CANADIAN/BLENDED WHISKEY,Old Line Cask Strength Single Malt American Whiskey,750ML,126,54.99,48.99,11/30/2022
76708,AUSTRALIA,Fisheye Pinot Grigio,3L,8,18.99,10.99,11/30/2022
83684,BOURBON/RYE,EZRA BROOKS BOURBON 99P,1.75L,305,44.99,10.99,11/30/2022
357820,SPECIALTY,Sugarlands Maple Bacon Moonshine,750ML,64,18.99,10.99,11/30/2022
70681,BOURBON/RYE,Jim Beam Single Barrel Kentucky Straight Bourbon Whiskey,750ML,0,39.99,10.99,11/30/2022
238029,AMERICAN WHITE,DAOU CHARDONNAY RES,750ML,5,47.99,10.99,11/30/2022
82226,AMERICAN WHITE,Flying Fish Riesling,750ML,0,12.99,10.99,11/30/2022
14679,RUM,Clandestino Pineapple Pitorro Rum,750ML,126,36.99,32.99,11/30/2022
73220,SPECIALTY,Wigle Landlocked Spiced Rum,750ML,0,43.99,10.99,11/30/2022
42648,BOURBON/RYE,MCCLINTOCK MATCHSTICK FIGGY PUDDING STRAIGHT BOURB WHISKEY 750ML,750ML,6,52.99,46.99,11/30/2022
118990,KOSHER,RASHI JOYVIN LIGHT WHITE,750ML,0,9.99,10.99,11/30/2022
68071,AMERICAN RED,Louis M. Martini Cabernet Sauvignon,750ML,149,33.99,10.99,11/30/2022
46422,CORDIALS,Argiolas Tremontis Mirto Herbal Liqueur,750ML,4,37.99,10.99,11/30/2022
49590,ITALY,Fattoria La Lecciaia (Pacini) Brunello di Montalcino DOCG Sangiovese,750ML,8,49.99,10.99,11/30/2022
310398,AMERICAN RED,Seaglass Pinot Noir,750ML,39,14.99,10.99,11/30/2022
350707,TEQUILA,Volcan De Mi Tierra Cristalino Anejo Tequila,750ML,9,64.99,10.99,11/30/2022
238199,BOURBON/RYE,Seagrass Rye Whiskey Finished In Matinique Rum Madeira & Apricot Brandy Barrels,750ML,100,89.99,10.99,11/30/2022
26262,DOMESTIC BOTTLE,Devils Backbone Vienna Lager - 6 Pack,12.0Z,708,12.99,10.99,11/30/2022
428126,GERMANY,Villa Wolf Rose Pinot Noir,750ML,0,16.99,10.99,11/30/2022
43299,AMERICAN WHITE,Montevina Glass Falls Pinot Grigio,750ML,0,10.99,10.99,11/30/2022
28444,SCOTCH,Bowmore 12 Year Old Islay Single Malt Scotch Whisky,750ML,165,61.99,10.99,11/30/2022
237841,FRANCE,Mouton Cadet Heritage Merlot,750ML,13,20.99,10.99,11/30/2022
67849,VODKA,Burnett's Citrus Vodka,1.75L,178,14.99,10.99,11/30/2022
240594,AMERICAN TABLE,Folie a Deux Menage a Trois White Muscat,750ML,127,13.99,10.99,11/30/2022
167682,CORDIALS,MR BOSTON BLACK RASPBERRY 1L,1LTR,0,7.99,10.99,11/30/2022
350286,KOSHER,Herzog Lineage Rose Blend,750ML,0,19.99,10.99,11/30/2022
10270,CANADIAN/BLENDED WHISKEY,Kopper Kettle Whiskey,750ML,0,32.99,10.99,11/30/2022
334750,ITALY,Cavicchioli 1928 Extra Dry Prosecco Glera,750ML,27,16.99,10.99,11/30/2022
244132,BOURBON/RYE,NEW RIFF 100% MALTED RYE 6YR 750ML,750ML,4,54.99,10.99,11/30/2022
308354,CHAMPAGNE/SPARKLING,Tenuta Polvaro Prosecco Glera,750ML,0,16.99,10.99,11/30/2022
53317,AMERICAN WHITE,Frey Organic Chardonnay,750ML,10,22.99,10.99,11/30/2022
88539,AMERICAN TABLE,Carlo Rossi Blueberry Sangria Red Blend,3L,10,14.99,10.99,11/30/2022
30953,AMERICAN RED,Alexander Valley Vineyards Cyrus Red Blend,750ML,0,46.99,10.99,11/30/2022
44610,AUSTRALIA,Lindemans Bin 95 Sauvignon Blanc,750ML,0,8.99,10.99,11/30/2022
330237,AMERICAN RED,LangeTwins Caricature Cabernet Sauvignon,750ML,0,12.99,10.99,11/30/2022
106704,FRANCE,Chateau Le Bonnat Graves Bordeaux Blend,750ML,0,24.99,10.99,11/30/2022
78524,VODKA,Pinnacle Kiwi Strawberry Vodka,750ML,0,10.99,10.99,11/30/2022
82373,CHAMPAGNE/SPARKLING,Barefoot Cellars Bubbly Prosecco Glera,750ML,273,9.99,10.99,11/30/2022
326333,ITALY,C.S. Viticultori Associati (Coop Canicatti) La Ferla Terre Siciliane IGP Nero d'Avola,750ML,0,6.99,10.99,11/30/2022
167569,LIQ BASED RTD,MOM WATER VARIETY PACK 8PK 355ML - 8 Pack,355ML,1446,26.99,10.99,11/30/2022
241152,RUM,Bacardi Gold Rum 100ML,100ML,96,3.99,10.99,11/30/2022
29599,CORDIALS,Drambuie Liqueur,375ML,0,27.99,10.99,11/30/2022
75472,BOURBON/RYE,Templeton Small Batch Rye Whiskey,750ML,1,42.99,10.99,11/30/2022
74403,ARGENTINA,Terrazas de Los Andes Altos del Plata Cabernet Sauvignon,750ML,0,12.99,10.99,11/30/2022
383252,ARGENTINA,RIO SECO MAL,750ML,0,5.99,10.99,11/30/2022
69993,DOMESTIC CAN,TRUE RESPITE SEASONAL ALE 6/4 16OZ CANS - 4 Pack,16.0Z,877,14.99,10.99,11/30/2022
376280,ITALY,BERTANI AMARONE VERTICAL,750ML,0,140.99,10.99,11/30/2022
308113,AMERICAN WHITE,Washington Hills Late Harvest Riesling,750ML,0,13.99,10.99,11/30/2022
312564,CHAMPAGNE/SPARKLING,Drappier Brut Nature Zero Dosage Champagne,750ML,2,69.99,10.99,11/30/2022
86231,AMERICAN RED,Mogen David MD 20/20 Banana Red Blend,750ML,0,4.99,10.99,11/30/2022
68098,PORT/SHERRY/DESSERT/VERMOUTH,Savory & James Cream Sherry Blend,750ML,7,16.49,10.99,11/30/2022
348498,ITALY,It's A Head Snapper Extra Dry Prosecco DOC Glera,750ML,0,9.79,10.99,11/30/2022
180661,CORDIALS,Bols Cacao Brown Liqueur,1L,6,11.99,10.99,11/30/2022
241478,SPECIALTY,99 Brand Birthday Bucket Liqueur - 21 Pack,50ML,2772,19.99,10.99,11/30/2022
347604,SPAIN/PORTUGAL,Volvoreta Tempranillo,750ML,1,36.99,10.99,11/30/2022
30824,DOMESTIC BOTTLE,Dogfish Head Dragons & YumYums The Flaming Lips - 6 Pack,12.0Z,-48,12.99,10.99,11/30/2022
306841,AMERICAN RED,Dante Reserve Pinot Noir,750ML,0,14.99,10.99,11/30/2022
41158,BOURBON/RYE,High Wire New Southern Revival Rye Whiskey,750ML,3,60.99,10.99,11/30/2022
70200,VODKA,Pearl Vodka,1.75L,-6,19.99,10.99,11/30/2022
241826,VODKA,Svedka Pure Infusions Ginger Lime Vodka,750ML,82,12.99,10.99,11/30/2022
66133,ITALY,Cavit Collection Delle Venezie IGT Pinot Grigio,750ML,394,9.99,10.99,11/30/2022
313221,AMERICAN WHITE,Donati Family Vineyard Sisters Forever Un Oaked Chardonnay,750ML,3,18.99,10.99,11/30/2022
90204,DOMESTIC BOTTLE,Michelob Ultra - 12 Pack,12.0Z,96,18.99,10.99,11/30/2022
74011,VODKA,Ketel One Oranje Vodka,1.75L,0,46.99,10.99,11/30/2022
15369,SPECIALTY,Fordham Lee Cherry Charm Cream Liqueur,750ML,152,24.99,21.99,11/30/2022
72227,SCOTCH,Ardbeg An Oa The Ultimate Islay Single Malt Scotch Whisky,750ML,3,63.99,10.99,11/30/2022
309474,AMERICAN RED,Oregon Trails Wine Co. Pinot Noir,750ML,46,21.99,10.99,11/30/2022
81544,AMERICAN RED,Duckhorn Vineyards Bordeaux Blend,750ML,0,94.99,10.99,11/30/2022
344449,AMERICAN WHITE,FOXGLOVE CHARD,750ML,0,22.99,10.99,11/30/2022
238918,AMERICAN RED,BROWNE CAB 750ML,750ML,18,39.99,10.99,11/30/2022
310311,ITALY,Stella Pinot Grigio,750ML,0,11.39,10.99,11/30/2022
96628,IMPORTED BOTTLE,Tsingtao Beer - 6 Pack,12.0Z,36,17.99,10.99,11/30/2022
28886,ITALY,Bollini Trentino DOC Pinot Grigio,750ML,16,15.99,10.99,11/30/2022
74926,PORT/SHERRY/DESSERT/VERMOUTH,Presidential 30 Year Old Tawny Red Port,750ML,0,80.99,10.99,11/30/2022
427608,CHILE,La Playa Estate Series �Un Oaked� Estate Bottled Chardonnay,750ML,0,8.99,10.99,11/30/2022
46449,MIXERS,Skinnygirl Margarita,750ML,37,12.49,10.99,11/30/2022
377310,GIN,Hardshore Original Gin,750ML,102,41.99,10.99,11/30/2022
73350,CHILE,Concha y Toro Frontera Sauvignon Blanc,750ML,338,5.99,10.99,11/30/2022
71854,BOURBON/RYE,Wild Turkey Kentucky Spirit Single Barrel Kentucky Straight Bourbon Whiskey,750ML,24,58.99,10.99,11/30/2022
29246,SCOTCH,J & B Rare Blended Scotch Whisky,1L,0,30.99,10.99,11/30/2022
325898,ITALY,Kellerei Kaltern Caldaro Alto Adige Sudtirol Moscato Giallo,750ML,0,16.49,10.99,11/30/2022
314419,KOSHER,Shiloh Shor Barbera,750ML,0,34.99,10.99,11/30/2022
47906,CORDIALS,IL Tramonto Limoncello Liqueur,750ML,0,16.99,10.99,11/30/2022
326597,VODKA,Three Olives Whipped Cream Vodka,750ML,0,16.69,10.99,11/30/2022
332220,SPAIN/PORTUGAL,VINA OTANO RES,750ML,0,17.99,10.99,11/30/2022
75513,CORDIALS,Peshterska Muskat Grape Brandy,750ML,0,26.99,10.99,11/30/2022
65390,CHAMPAGNE/SPARKLING,Piper Heidsieck Brut Champagne,375ML,0,27.99,10.99,11/30/2022
314022,TEQUILA,Tanteo Chipotle Tequila,750ML,0,36.99,10.99,11/30/2022
335678,FRANCE,Domaine de Chateau Pigoudet Cuvee Pigoudet Premiere Coteaux d'Aix en provence Rare White Blend,750ML,0,17.99,10.99,11/30/2022
82724,AMERICAN WHITE,Fetzer Anthony's Hill Chardonnay,1.5L,82,14.99,10.99,11/30/2022
308630,AMERICAN RED,Waterbrook Merlot,750ML,0,16.99,10.99,11/30/2022
320643,NEW ZEALAND,The Ned Sauvignon Blanc,750ML,0,17.99,10.99,11/30/2022
346114,AMERICAN RED,Battle Creek Cellars Unconditional Battle Creek Pinot Noir,750ML,0,21.99,10.99,11/30/2022
319618,ITALY,CANTINE BORGO CHARD,1.5L,0,14.99,10.99,11/30/2022
316678,FRANCE,Lionel Gosseaume Touraine Sauvignon Blanc,750ML,0,16.99,10.99,11/30/2022
308390,KOSHER,Cantina Gabriele Chianti DOCG Sangiovese,750ML,0,16.99,10.99,11/30/2022
73534,VODKA,New Amsterdam Vodka,1.75L,855,21.99,10.99,11/30/2022
399361,FRANCE,Marcel Lapierre Morgon Gamay,750ML,0,15.49,10.99,11/30/2022
296871,AMERICAN WHITE,ZACA MESA VIOGNIER,750ML,0,20.99,10.99,11/30/2022
27413,SCOTCH,Dewar's White Label Blended Scotch Whisky,375ML,73,16.99,10.99,11/30/2022
306563,AMERICAN BLUSH/ROSE,BOE RSE,750ML,0,16.99,10.99,11/30/2022
167828,CORDIALS,CASK & KETTLE HOT BLOND POD 20,200ML,0,21.99,10.99,11/30/2022
347560,SCOTCH,Tomintoul 10 Year Old Single Malt Scotch Whisky,750ML,2,45.99,10.99,11/30/2022
240672,BOURBON/RYE,Penelope Toasted Series Barrel Strength Straight Bourbon Whiskey,750ML,134,59.99,10.99,11/30/2022
302410,AMERICAN RED,Hahn Pinot Noir,750ML,214,16.99,10.99,11/30/2022
36390,VODKA,Absolut Mandrin Vodka,1L,21,33.99,10.99,11/30/2022
70709,MIXERS,Master of Mixes Classic Bloody Mary Mixer,1.75L,83,8.99,10.99,11/30/2022
349678,IRISH WHISKEY,Lambay Small Batch Blend Irish Whiskey,750ML,0,36.99,10.99,11/30/2022
232882,FRANCE,Henri Bourgeois Petit Bourgeois Rose Pinot Noir,750ML,0,16.99,10.99,11/30/2022
49972,AMERICAN TABLE,Boordy Vineyards Sweetland Cellars Viva Sangria Red Blend,750ML,193,10.99,10.99,11/30/2022
338476,ITALY,Rocca delle Mac�e Campo Maccione Morellino di Scansano Sangiovese,750ML,0,17.99,10.99,11/30/2022
237990,SPAIN/PORTUGAL,Sierra Norte Fuenteseca Macabeo,3L,0,30.99,10.99,11/30/2022
317465,CHILE,Papi Demi Sec Estate Bottled Cabernet Sauvignon,750ML,0,11.99,10.99,11/30/2022
70758,RUM,Clement Canne Bleue Rum,750ML,0,42.99,10.99,11/30/2022
73510,BOURBON/RYE,Larceny 1870 Very Special Small Batch Kentucky Straight Bourbon Whiskey,750ML,169,26.99,21.99,11/30/2022
368440,SPAIN/PORTUGAL,Cooperativa Agricola Reguengos de Monsaraz (CARMIM) Monsaraz The Castle of The Kings Portuguese Red Blend,750ML,0,8.99,10.99,11/30/2022
150150,ARGENTINA,Familia Zuccardi Q Cabernet Sauvignon,750ML,0,22.99,10.99,11/30/2022
70695,TEQUILA,Avion Espresso Liqueur,375ML,0,13.99,10.99,11/30/2022
373148,BOURBON/RYE,COPPER AND CASK MK 441 WHISKEY,750ML,45,48.99,10.99,11/30/2022
48010,AMERICAN WHITE,EGRET S/BLC MONTEREY,750ML,0,12.99,10.99,11/30/2022
242109,AMERICAN WHITE,CAPRICCIO PASSION FRUIT SANGRIA 750ML,750ML,8,11.99,10.99,11/30/2022
89885,AMERICAN WHITE,Vendange Wine Cellars Chardonnay,1.5L,16,12.99,10.99,11/30/2022
43151,RUM,Flor de Cana 4 Year Old Extra Seco Rum,750ML,211,15.99,10.99,11/30/2022
335882,SPAIN/PORTUGAL,Cellers Can Blau Blau Mazuelo,750ML,0,21.99,10.99,11/30/2022
89351,ASIA,Sho Chiku Bai Nigori Silky Mild Sake,750ML,0,10.99,10.99,11/30/2022
306472,ARGENTINA,Bodega Santa Julia Santa Julia [+] Viognier,750ML,0,11.99,10.99,11/30/2022
360392,ARGENTINA,Las Perdices Malbec,750ML,0,12.99,10.99,11/30/2022
69270,ITALY,Tropical Mango Moscato Muscat,375ML,0,7.99,10.99,11/30/2022
397164,AUSTRALIA,Oxford Landing Pinot Grigio,750ML,0,13.99,10.99,11/30/2022
240588,BOURBON/RYE,George Remus Straight Bourbon Whiskey,750ML,95,41.99,10.99,11/30/2022
68110,PORT/SHERRY/DESSERT/VERMOUTH,Harveys Harveys Bristol Cream Sherry Blend,750ML,246,14.99,10.99,11/30/2022
42080,CORDIALS,Bols Blue Curacao Liqueur,1L,0,11.99,10.99,11/30/2022
304633,SPAIN/PORTUGAL,DE PRO CAVA BRUT,750ML,0,14.99,10.99,11/30/2022
358408,GIN,Drumshanbo Gunpowder Irish Gin 750ML,750ML,122,36.99,10.99,11/30/2022
310813,AMERICAN RED,Raymond Vineyard & Cellar Sommelier Selection Cabernet Sauvignon,750ML,0,29.99,10.99,11/30/2022
16345,RUM,Clandestino Traditional Pitorro Rum 200ML,200ML,45,21.99,18.99,11/30/2022
349203,RUM,Parce 8 Year Old Straight Colombian Rum,750ML,0,40.99,10.99,11/30/2022
42530,CHAMPAGNE/SPARKLING,Pierre Gimonnet & Fils Blanc de Blancs Cuis Premier Cru Brut Champagne,750ML,4,68.99,10.99,11/30/2022
70349,CANADIAN/BLENDED WHISKEY,Jim Beam Kentucky Fire Kentucky Straight Bourbon Whiskey,750ML,214,15.99,10.99,11/30/2022
328299,ITALY,Vis a Vie Terre Siciliane IGT Cabernet Sauvignon,750ML,0,8.49,10.99,11/30/2022
238573,CHAMPAGNE/SPARKLING,Philippe Fontaine Tradition Brut Champagne,750ML,0,46.99,10.99,11/30/2022
242092,RUM,PAPA'S PILAR RUM MASSIE #16,750ML,17,59.99,10.99,11/30/2022
361950,AMERICAN WHITE,Sea Ridge Chardonnay,750ML,0,5.99,10.99,11/30/2022
11746,BOURBON/RYE,Maker's Mark Kentucky Straight Bourbon Whisky,750ML,1718,23.99,10.99,11/30/2022
371592,OTHER WINE,YW HWA RANG,375ML,1,9.99,10.99,11/30/2022
18901,BOURBON/RYE,TOBACCO BARN MD BOURBON CREAM 750ML,750ML,-3,33.99,10.99,11/30/2022
334380,AMERICAN RED,JLS Merlot,750ML,0,13.99,10.99,11/30/2022
336738,CHILE,Emiliana Natura Merlot,750ML,0,12.99,10.99,11/30/2022
47777,FRANCE,SANTA DUE CDR,750ML,0,13.69,10.99,11/30/2022
86445,AMERICAN WHITE,Franzia Vintner Select White Blend,5L,177,18.99,10.99,11/30/2022
78757,MISCELLANEOUS IMPORTED,Caravedo Mosto Verde Pisco,750ML,143,41.99,10.99,11/30/2022
84125,GERMANY,Schmitt Sohne Relax Riesling,1.5L,166,21.99,10.99,11/30/2022
63862,DOMESTIC BOTTLE,Mt. Defiance Farmhouse Style Cider,750ML,3,13.99,10.99,11/30/2022
429759,FRANCE,Domaine Puech Cocut Pinot Noir,750ML,0,13.99,10.99,11/30/2022
26387,AMERICAN RED,Fiore Dry Red Cabernet Sauvignon,750ML,0,29.99,10.99,11/30/2022
354312,ITALY,Nifo Sarrapochiello Taburno Falanghina,750ML,0,14.99,10.99,11/30/2022
243232,AMERICAN RED,Carmel Road Cabernet Sauvignon,750ML,191,12.99,10.99,11/30/2022
41010,SPAIN/PORTUGAL,Encostas do Lima Souzao,750ML,0,10.99,10.99,11/30/2022
76271,MIXERS,Jose Cuervo Golden Strawberry Margarita,1.75L,1,18.99,10.99,11/30/2022
334091,AMERICAN WHITE,THREE THIEVES CHARD,750ML,0,10.99,10.99,11/30/2022
28673,CANADIAN/BLENDED WHISKEY,Crown Royal Deluxe Blended Canadian Whisky,1L,38,39.99,10.99,11/30/2022
365800,CANADIAN/BLENDED WHISKEY,Breckenridge A Blend Of Straight Bourbon Whiskey 1.75L,1.75L,682,89.99,10.99,11/30/2022
331450,AMERICAN WHITE,Artesana Tannat,750ML,0,28.99,10.99,11/30/2022
235146,PORT/SHERRY/DESSERT/VERMOUTH,Parini Rosso Classico Vermouth,1L,0,10.99,10.99,11/30/2022
332160,SPAIN/PORTUGAL,D&N del Salento Salento IGT Primitivo,750ML,0,16.99,10.99,11/30/2022
232128,AMERICAN RED,Faust Cabernet Sauvignon,750ML,216,55.99,10.99,11/30/2022
47260,CORDIALS,Southern Comfort Original Liqueur,375ML,0,4.99,10.99,11/30/2022
42930,ITALY,Azienda Agricola Bucci Superiore Verdicchio Dei Castelli di Jesi Classico,750ML,0,35.99,10.99,11/30/2022
27014,SCOTCH,The Macallan 12 Year Old Sherry Oak Casks Highland Single Malt Scotch Whisky,750ML,439,88.99,10.99,11/30/2022
329886,SPAIN/PORTUGAL,Castillo de Monjardin Clasico Tempranillo,750ML,0,10.99,10.99,11/30/2022
337189,AMERICAN RED,Sutter Home Winery Sangria Zinfandel,750ML,0,7.99,10.99,11/30/2022
78220,IRISH WHISKEY,Tyrconnell Single Malt Irish Whiskey,750ML,0,34.99,10.99,11/30/2022
339671,SPAIN/PORTUGAL,Bodegas Riojanas Canchales Tempranillo,750ML,0,11.99,10.99,11/30/2022
326841,AMERICAN RED,Julia James Pinot Noir,750ML,0,13.99,10.99,11/30/2022
14673,RUM,Clandestino Almond Pitorro Rum,750ML,117,34.99,30.99,11/30/2022
49993,AMERICAN RED,Canyon Road Merlot,1.5L,2,12.69,10.99,11/30/2022
331126,SPAIN/PORTUGAL,Vina Galana Tempranillo,750ML,0,12.49,10.99,11/30/2022
11840,ITALY,Risata Sweet Red Moscato Muscat,750ML,-4,14.99,10.99,11/30/2022
322555,AMERICAN RED,Sycamore Lane Vineyards Cabernet Sauvignon,750ML,0,6.99,10.99,11/30/2022
78746,RUM,Captain Morgan Black Spiced Rum,1.75L,59,29.99,10.99,11/30/2022
82687,BOURBON/RYE,Elijah Craig Kentucky Straight Rye Whiskey 1.75L,1.75L,55,57.99,10.99,11/30/2022
327981,ITALY,Tortarossa Rosso Rare Red Blend,750ML,0,17.99,10.99,11/30/2022
340730,AMERICAN RED,TEXTBOOK NAPA MER,750ML,290,28.99,10.99,11/30/2022
318069,AMERICAN WHITE,Seaglass Pinot Grigio,750ML,80,12.99,10.99,11/30/2022
332921,ARGENTINA,ANDELUNA MAL 2014,750ML,0,13.99,10.99,11/30/2022
236640,GERMANY,Joh. Jos. Prum Spatlese Zeltinger Sonnenuhr Riesling,750ML,0,59.99,10.99,11/30/2022
347630,FRANCE,Helfrich Riesling,750ML,0,16.49,10.99,11/30/2022
319771,AMERICAN RED,Angostura Aromatic Bitters,16.0Z,163,29.99,10.99,11/30/2022
75302,AMERICAN WHITE,Beringer Vineyards Main & Vine Pinot Grigio,1.5L,116,14.99,10.99,11/30/2022
42010,BOURBON/RYE,Jim Beam Peach Liqueur,750ML,257,15.99,10.99,11/30/2022
302842,AMERICAN WHITE,PACIFIC EDGE CHARD,750ML,0,5.99,10.99,11/30/2022
315623,SPAIN/PORTUGAL,Columna Albarino,750ML,0,24.99,10.99,11/30/2022
88940,LIQ BASED RTD,The Finnish Cranberry - 6 Pack,12.0Z,771,16.99,10.99,11/30/2022
46553,GIN,Catoctin Creek Organic Watershed Gin,750ML,1,36.99,10.99,11/30/2022
57045,FRANCE,Famille Perrin / Perrin & Fils Reserve Cotes du Rhone Red Southern Rhone Blend,750ML,14,15.99,10.99,11/30/2022
81033,SCOTCH,Auchentoshan American Oak Single Malt Scotch Whisky,750ML,136,43.99,10.99,11/30/2022
70989,CANADIAN/BLENDED WHISKEY,Jack Daniel's Tennessee Honey Liqueur,50ML,17,2.39,10.99,11/30/2022
88933,BOURBON/RYE,Nulu Reserve Straight Bourbon Whiskey 115 Proof,750ML,83,84.99,10.99,11/30/2022
345168,BRANDY/COGNAC/GRAPPA,Jacopo Poli Moscato Grappa,375ML,5,77.99,10.99,11/30/2022
167564,MISCELLANEOUS IMPORTED,CHUM CHURUM RICH 375ML,375ML,0,7.29,10.99,11/30/2022
76104,SPAIN/PORTUGAL,Bodegas Lozano Rojo Mojo Shiraz,750ML,4,7.49,10.99,11/30/2022
45020,BRANDY/COGNAC/GRAPPA,Hiram Walker Cherry Flavored Brandy,1L,0,16.99,10.99,11/30/2022
418218,AMERICAN RED,Fox Brook Winery Cabernet Sauvignon,750ML,0,8.99,10.99,11/30/2022
73447,VODKA,Burnett's Cherry Vodka,1.75L,10,14.99,10.99,11/30/2022
80738,AMERICAN WHITE,Barefoot Cellars Sauvignon Blanc,750ML,106,8.79,10.99,11/30/2022
236680,MEAD,ORCHID CELL CYSER MELUSINE 750ML,750ML,0,19.39,10.99,11/30/2022
71866,VODKA,New Amsterdam Peach Vodka,1.75L,229,21.99,10.99,11/30/2022
48382,AMERICAN WHITE,Cuvaison Estate Grown Chardonnay,750ML,0,38.99,10.99,11/30/2022
425737,AMERICAN WHITE,Milbrandt Vineyards Traditions Pinot Gris,750ML,0,17.99,10.99,11/30/2022
166854,AMERICAN TABLE,Sutter Home Winery Fruit Infusions Wild Berry Rose Blend,750ML,89,7.99,10.99,11/30/2022
12976,DOMESTIC CAN,ATLAS DANCE OF DAYS 4/6 CAN - 6 Pack,12.0Z,788,11.99,10.99,11/30/2022
71223,RUM,Captain Morgan Coconut Rum,750ML,0,16.99,10.99,11/30/2022
349829,AMERICAN WHITE,UNSHACKLED S/BLANC 750ML,750ML,273,21.99,10.99,11/30/2022
83623,AMERICAN RED,Wente Vineyards Southern Hills Estate Grown Cabernet Sauvignon,750ML,820,14.99,13.99,11/30/2022
361712,CANADIAN/BLENDED WHISKEY,LAWS ULITIMATE WHISKEY SAMPLER 4PK 100ML - 4 Pack,100ML,122,39.99,10.99,11/30/2022
332883,GERMANY,Koster Wolf Trocken Riesling,1L,0,18.99,10.99,11/30/2022
313879,GIN,Gin Lane 1751 Old Tom Small Batch Gin,750ML,-1,25.99,10.99,11/30/2022
240547,VODKA,Hanson of Sonoma Organic Original Vodka,750ML,57,27.99,10.99,11/30/2022
88433,GIN,Tanqueray Flor De Sevilla Gin,750ML,18,24.99,10.99,11/30/2022
304164,AMERICAN RED,Murrieta's Well The Spur Bordeaux Blend,750ML,0,27.99,10.99,11/30/2022
236572,FRANCE,Chateau Florie Aude Bordeaux Blend,750ML,0,11.39,10.99,11/30/2022
305254,SOUTH AFRICA,Badenhorst Family Wines Secateurs Red Blend Cinsault,750ML,0,19.99,10.99,11/30/2022
43684,ITALY,Caposaldo Delle Venezie IGT Pinot Grigio,750ML,0,10.99,10.99,11/30/2022
