datevalue,socialdet,socialtier,sort,casessevendayavgsevendaysago,population,caserateperonezerozerok,statecaserateperonezerozerok,caserateperonezerozerokthreezerodaysago,ratediffthreezerodays
2022-05-31,income_cumulative,above $120K,0.0,361916.0,2744855,13185.2502226894,22107.7889494821,12137.3988789936,1047.85134369575
2022-05-31,income_cumulative,below $40K,0.0,1959146.0,7290434,26872.8308904518,22107.7889494821,26365.0833407174,507.747549734351
2022-05-31,income,above $120K,0.0,1171.85714285714,2762306,42.423147285534,32.4840376139731,19.6783748920383,22.7447723934957
2022-05-31,income,below $40K,5.0,1572.57142857143,7290434,21.5703403744061,32.4840376139731,8.2178868607905,13.3524535136156
2022-05-31,insurance,10% - 15%,2.0,2462.14285714286,6703397,36.7297783070711,32.4840376139731,14.6431115160238,22.0866667910474
2022-05-31,insurance,15% - 25%,3.0,3464.0,11468254,30.2051210236536,32.4840376139731,11.2518634499818,18.9532575736719
2022-05-31,insurance,25% - 35%,4.0,1832.42857142857,7470549,24.5287002525326,32.4840376139731,8.71524251507007,15.8134577374625
2022-05-31,insurance,5% - 10%,1.0,2341.28571428571,5922756,39.5303421968711,32.4840376139731,16.6821952500783,22.8481469467928
2022-05-31,insurance,less than 5%,0.0,949.1428571428568,2247304,42.2347335804527,32.4840376139731,19.6221291146309,22.6126044658218
2022-05-31,insurance,over 35%,5.0,986.5714285714292,4904246,20.1166790689421,32.4840376139731,7.32781776657869,12.7888613023634
2022-05-24,crowding,10% - 15%,3.0,1083.0,4893204,22.1327375682682,25.3691544289204,7.29811671923464,14.8346208490335
2022-05-24,crowding,15% - 20%,4.0,623.571428571429,3220022,19.3654400054232,25.3691544289204,6.51180412493192,12.8536358804913
2022-05-24,crowding,2% - 5%,1.0,2328.42857142857,8869387,26.2524182497457,25.3691544289204,9.36929367898985,16.8831245707558
2022-05-24,crowding,5% - 10%,2.0,2040.85714285714,8103253,25.1856525133442,25.3691544289204,8.54074356696728,16.644908946377
2022-05-24,crowding,less than 2%,0.0,2340.14285714286,8317828,28.1340616461756,25.3691544289204,11.0524153003788,17.0816463457969
2022-05-24,crowding,over 20%,5.0,850.428571428571,5289783,16.0768139530217,25.3691544289204,5.11175923468647,10.9650547183353
2022-05-24,income,$100k - $120k,1.0,1061.0,3267678,32.4695395323529,25.3691544289204,11.7908103027812,20.6787292295718
2022-05-24,income,$40k - $60k,4.0,2204.42857142857,11169438,19.7362532602676,25.3691544289204,6.55520593179435,13.1810473284733
2022-05-24,income,$60k - $80k,3.0,2155.71428571429,8645220,24.9353317291438,25.3691544289204,9.20317074668122,15.732160982462602
2022-05-24,income,$80k - $100k,2.0,1702.85714285714,5575852,30.5398554849939,25.3691544289204,10.5334585664447,20.0063969185492
2022-05-24,income_cumulative,$100k - $120k,0.0,526924.0,3267678,16125.334258761102,21854.1728757841,15327.1221950266,798.212063734554
2022-05-24,income_cumulative,$40k - $60k,0.0,2654337.0,11160609,23783.0838801001,21854.1728757841,23289.4280231482,493.655856951893
2022-05-12,income_cumulative,$60k - $80k,0.0,1799276.0,8630488,20847.9057035941,21491.9101222154,20444.5217929739,403.383910620116
2022-05-12,income_cumulative,$80k - $100k,0.0,989693.0,5567034,17777.7430495305,21491.9101222154,17306.8459793851,470.8970701454309
2022-05-12,income_cumulative,above $120K,0.0,339405.0,2744855,12365.1340416889,21491.9101222154,11751.9868991258,613.147142563086
2022-05-12,income_cumulative,below $40K,0.0,1928146.0,7290434,26447.6161501496,21491.9101222154,26198.2757130783,249.34043707137204
2022-05-12,income,above $120K,0.0,732.142857142857,2744855,26.6732799052357,17.8089235572622,10.3578932261075,16.3153866791282
2022-05-12,income,below $40K,5.0,785.857142857143,7300833,10.763938071959,17.8089235572622,4.09285038428153,6.67108768767742
2022-05-12,insurance,10% - 15%,2.0,1319.71428571429,6690061,19.7264910695775,17.8089235572622,7.237042907264111,12.4894481623134
2022-05-12,insurance,15% - 25%,3.0,1776.42857142857,11481937,15.4715059961448,17.8089235572622,5.70442630385094,9.76707969229389
2022-05-12,insurance,25% - 35%,4.0,894.0,7463115,11.9789122906454,17.8089235572622,4.30678830122606,7.67212398941933
2022-05-12,insurance,5% - 10%,1.0,1302.85714285714,5902786,22.0719020282481,17.8089235572622,8.54699555370427,13.5249064745438
2022-05-12,insurance,less than 5%,0.0,589.857142857143,2237998,26.3564642531916,17.8089235572622,11.0835531824142,15.272911070777402
2022-05-12,insurance,over 35%,5.0,477.2857142857141,4904246,9.73209162602598,17.8089235572622,3.61454398434058,6.11754764168541
2022-05-12,crowding,10% - 15%,3.0,720.428571428572,4899165,14.7051297808621,17.8089235572622,5.5313915207176,9.17373826014448
2022-05-12,crowding,15% - 20%,4.0,442.571428571429,3217019,13.7571903856156,17.8089235572622,5.17049634288007,8.58669404273557
2022-05-12,crowding,2% - 5%,1.0,1608.0,8866756,18.1351556307628,17.8089235572622,6.5782925975748,11.556863033188
2022-05-12,crowding,5% - 10%,2.0,1366.0,8103275,16.8573817376308,17.8089235572622,6.34017565861466,10.5172060790161
2022-05-12,crowding,less than 2%,0.0,1650.0,8304145,19.8695952443027,17.8089235572622,8.00238991914827,11.8672053251544
2022-05-12,crowding,over 20%,5.0,573.142857142857,5289783,10.8349030034475,17.8089235572622,3.63058540006745,7.20431760338009
2022-05-12,income,$100k - $120k,1.0,726.571428571429,3267678,22.2350987022414,17.8089235572622,8.60154004964889,13.6335586525925
2022-05-12,income,$40k - $60k,4.0,1459.28571428571,11163893,13.0714770760138,17.8089235572622,4.91737219000328,8.15410488601057
2022-05-12,income,$60k - $80k,3.0,1512.57142857143,8635850,17.5150266455697,17.8089235572622,6.41232653840959,11.1027001071601
2022-05-12,income,$80k - $100k,2.0,1143.71428571429,5567034,20.5444099266196,17.8089235572622,7.59684952916554,12.947560397454
2022-05-12,income_cumulative,$100k - $120k,0.0,511938.0,3267678,15666.7211395982,21491.9101222154,15152.5027863823,514.218353215954
2022-05-12,income_cumulative,$40k - $60k,0.0,2620894.0,11160609,23483.431773302,21491.9101222154,23180.2583532852,303.173420016774
2022-05-12,income_cumulative,$60k - $80k,0.0,1799276.0,8630488,20847.9057035941,21491.9101222154,20444.5217929739,403.383910620116
2022-05-12,income_cumulative,$80k - $100k,0.0,989693.0,5567034,17777.7430495305,21491.9101222154,17306.8459793851,470.8970701454309
2022-05-12,income_cumulative,above $120K,0.0,339405.0,2744855,12365.1340416889,21491.9101222154,11751.9868991258,613.147142563086
2022-05-12,income_cumulative,below $40K,0.0,1928146.0,7290434,26447.6161501496,21491.9101222154,26198.2757130783,249.34043707137204
2022-05-12,income,above $120K,0.0,732.142857142857,2744855,26.6732799052357,17.8089235572622,10.3578932261075,16.3153866791282
2022-05-12,income,below $40K,5.0,785.857142857143,7300833,10.763938071959,17.8089235572622,4.09285038428153,6.67108768767742
2022-05-12,insurance,10% - 15%,2.0,1319.71428571429,6690061,19.7264910695775,17.8089235572622,7.237042907264111,12.4894481623134
2022-05-12,insurance,15% - 25%,3.0,1776.42857142857,11481937,15.4715059961448,17.8089235572622,5.70442630385094,9.76707969229389
2022-05-12,insurance,25% - 35%,4.0,894.0,7463115,11.9789122906454,17.8089235572622,4.30678830122606,7.67212398941933
2022-05-12,insurance,5% - 10%,1.0,1302.85714285714,5902786,22.0719020282481,17.8089235572622,8.54699555370427,13.5249064745438
2022-05-12,insurance,less than 5%,0.0,589.857142857143,2237998,26.3564642531916,17.8089235572622,11.0835531824142,15.272911070777402
2022-05-12,insurance,over 35%,5.0,477.2857142857141,4904246,9.73209162602598,17.8089235572622,3.61454398434058,6.11754764168541
2022-05-12,crowding,10% - 15%,3.0,720.428571428572,4899165,14.7051297808621,17.8089235572622,5.5313915207176,9.17373826014448
2022-05-12,crowding,15% - 20%,4.0,442.571428571429,3217019,13.7571903856156,17.8089235572622,5.17049634288007,8.58669404273557
2022-05-12,crowding,2% - 5%,1.0,1608.0,8866756,18.1351556307628,17.8089235572622,6.5782925975748,11.556863033188
2022-05-12,crowding,5% - 10%,2.0,1366.0,8103275,16.8573817376308,17.8089235572622,6.34017565861466,10.5172060790161
2022-05-12,crowding,less than 2%,0.0,1650.0,8304145,19.8695952443027,17.8089235572622,8.00238991914827,11.8672053251544
2022-05-12,crowding,over 20%,5.0,573.142857142857,5289783,10.8349030034475,17.8089235572622,3.63058540006745,7.20431760338009
2022-05-12,income,$100k - $120k,1.0,726.571428571429,3267678,22.2350987022414,17.8089235572622,8.60154004964889,13.6335586525925
2022-05-12,income,$40k - $60k,4.0,1459.28571428571,11163893,13.0714770760138,17.8089235572622,4.91737219000328,8.15410488601057
2022-05-12,income,$60k - $80k,3.0,1512.57142857143,8635850,17.5150266455697,17.8089235572622,6.41232653840959,11.1027001071601
2022-05-12,income,$80k - $100k,2.0,1143.71428571429,5567034,20.5444099266196,17.8089235572622,7.59684952916554,12.947560397454
2022-05-12,income_cumulative,$100k - $120k,0.0,511938.0,3267678,15666.7211395982,21491.9101222154,15152.5027863823,514.218353215954
2022-05-12,income_cumulative,$40k - $60k,0.0,2620894.0,11160609,23483.431773302,21491.9101222154,23180.2583532852,303.173420016774
2022-05-12,income_cumulative,$60k - $80k,0.0,1799276.0,8630488,20847.9057035941,21491.9101222154,20444.5217929739,403.383910620116
2022-05-12,income_cumulative,$80k - $100k,0.0,989693.0,5567034,17777.7430495305,21491.9101222154,17306.8459793851,470.8970701454309
2022-05-12,income_cumulative,above $120K,0.0,339405.0,2744855,12365.1340416889,21491.9101222154,11751.9868991258,613.147142563086
2022-05-12,income_cumulative,below $40K,0.0,1928146.0,7290434,26447.6161501496,21491.9101222154,26198.2757130783,249.34043707137204
2022-05-12,income,above $120K,0.0,732.142857142857,2744855,26.6732799052357,17.8089235572622,10.3578932261075,16.3153866791282
2022-05-12,income,below $40K,5.0,785.857142857143,7300833,10.763938071959,17.8089235572622,4.09285038428153,6.67108768767742
2022-05-12,insurance,10% - 15%,2.0,1319.71428571429,6690061,19.7264910695775,17.8089235572622,7.237042907264111,12.4894481623134
2022-05-12,insurance,15% - 25%,3.0,1776.42857142857,11481937,15.4715059961448,17.8089235572622,5.70442630385094,9.76707969229389
2022-05-12,insurance,25% - 35%,4.0,894.0,7463115,11.9789122906454,17.8089235572622,4.30678830122606,7.67212398941933
2022-05-12,insurance,5% - 10%,1.0,1302.85714285714,5902786,22.0719020282481,17.8089235572622,8.54699555370427,13.5249064745438
2022-05-12,insurance,less than 5%,0.0,589.857142857143,2237998,26.3564642531916,17.8089235572622,11.0835531824142,15.272911070777402
2022-05-12,insurance,over 35%,5.0,477.2857142857141,4904246,9.73209162602598,17.8089235572622,3.61454398434058,6.11754764168541
2022-05-16,crowding,10% - 15%,3.0,866.0,4893204,17.6980154516346,20.2061828071443,5.99957468708496,11.6984407645496
2022-05-16,crowding,15% - 20%,4.0,516.714285714286,3223711,16.0285548460853,20.2061828071443,5.74178410865107,10.2867707374343
2022-05-16,crowding,2% - 5%,1.0,1907.42857142857,8877108,21.4870492893471,20.2061828071443,7.3919951745261105,14.095054114821
2022-05-09,crowding,10% - 15%,3.0,636.857142857143,4897267,13.0043377838526,15.4689792374708,4.78610441734994,8.21823336650263
2022-05-09,crowding,15% - 20%,4.0,390.428571428571,3217019,12.1363464570328,15.4689792374708,4.80854379936949,7.327802657663299
2022-05-09,crowding,2% - 5%,1.0,1421.14285714286,8863472,16.0337039158341,15.4689792374708,6.1378737532162,9.89583016261788
2022-05-09,crowding,5% - 10%,2.0,1211.57142857143,8093475,14.9697309075697,15.4689792374708,5.64857147644963,9.32115943112009
2022-05-09,crowding,less than 2%,0.0,1440.71428571429,8309394,17.3383797388147,15.4689792374708,7.288178485365671,10.050201253449
2022-05-09,crowding,over 20%,5.0,525.714285714286,5289783,9.9382958755451,15.4689792374708,3.42605977605655,6.51223609948855
2022-05-09,income,$100k - $120k,1.0,636.571428571429,3267678,19.4808493545395,15.4689792374708,7.50944343002105,11.9714059245184
2022-05-09,income,$40k - $60k,4.0,1312.28571428571,11164672,11.7539119311854,15.4689792374708,4.41157428862917,7.342337642556221
2022-05-09,income,$60k - $80k,3.0,1338.71428571429,8632076,15.5086017050161,15.4689792374708,5.85149393141218,9.65710777360392
2022-05-09,income,$80k - $100k,2.0,1003.14285714286,5570695,18.0074991925219,15.4689792374708,6.85084683169311,11.1566523608288
2022-05-09,income_cumulative,$100k - $120k,0.0,509901.0,3267678,15604.3832960286,21444.2789233565,15115.3510229588,489.032273069746
2022-05-09,income_cumulative,$40k - $60k,0.0,2616918.0,11160609,23447.8064772272,21444.2789233565,23164.3183629137,283.488114313477
2022-05-09,income_cumulative,$60k - $80k,0.0,1794963.0,8630488,20797.9317044413,21444.2789233565,20415.0333098198,382.898394621487
2022-05-09,income_cumulative,$80k - $100k,0.0,986371.0,5567034,17718.0703405081,21444.2789233565,17274.5127836475,443.557556860618
2022-05-09,income_cumulative,above $120K,0.0,337404.0,2744855,12292.2340160045,21444.2789233565,11704.7348584898,587.499157514696
2022-05-09,income_cumulative,below $40K,0.0,1925550.0,7290434,26412.0078448005,21444.2789233565,26180.0737788724,231.934065928035
2022-05-09,income,above $120K,0.0,636.142857142857,2744855,23.175827398637,15.4689792374708,9.80306245590897,13.372764942728
2022-05-09,income,below $40K,5.0,699.571428571429,7290434,9.59574462331637,15.4689792374708,3.8837585957551695,5.7119860275612
2022-05-09,insurance,10% - 15%,2.0,1167.42857142857,6688360,17.4546312014989,15.4689792374708,6.67089056752089,10.783740633978
2022-05-09,insurance,15% - 25%,3.0,1561.42857142857,11472317,13.6104029502373,15.4689792374708,5.09965835764069,8.51074459259657
2022-05-09,insurance,25% - 35%,4.0,803.285714285714,7463115,10.7634106440235,15.4689792374708,3.90209530090604,6.86131534311746
2022-05-16,crowding,5% - 10%,2.0,1594.57142857143,8108936,19.6643730887928,20.2061828071443,7.06472964795394,12.5996434408388
2022-05-16,crowding,less than 2%,0.0,1937.7142857142903,8310448,23.3166044202946,20.2061828071443,8.7560625347996,14.560541885495002
2022-05-16,crowding,over 20%,5.0,641.857142857143,5289783,12.1339030893544,20.2061828071443,4.10897365041732,8.02492943893707
2022-05-16,income,$100k - $120k,1.0,867.571428571429,3273390,26.5037599727325,20.2061828071443,9.40326132983675,17.1004986428958
2022-05-16,income,$40k - $60k,4.0,1741.71428571429,11181243,15.577107891441802,20.2061828071443,5.3780193008209,10.1990885906209
2022-05-16,income,$60k - $80k,3.0,1748.0,8633825,20.2459512440894,20.2061828071443,7.31466752505323,12.9312837190361
2022-05-16,income,$80k - $100k,2.0,1350.42857142857,5567034,24.2575951831545,20.2061828071443,8.57389750552353,15.6836976776309
2022-05-16,income_cumulative,$100k - $120k,0.0,517365.0,3267678,15832.8023752646,21617.165672045,15197.213434126596,635.588941138019
2022-05-16,income_cumulative,$40k - $60k,0.0,2631896.0,11160609,23582.0106232554,21617.165672045,23207.4253295676,374.585293687825
2022-05-16,income_cumulative,$60k - $80k,0.0,1810188.0,8630488,20974.3411960019,21617.165672045,20481.8082129307,492.532983071178
2022-05-16,income_cumulative,$80k - $100k,0.0,998246.0,5567034,17931.3796179438,21617.165672045,17349.0407998227,582.338818121105
2022-05-16,income_cumulative,above $120K,0.0,344426.0,2744855,12548.0580941434,21617.165672045,11807.2903668864,740.767727256995
2022-05-16,income_cumulative,below $40K,0.0,1933919.0,7290434,26526.8021080775,21617.165672045,26220.1948471106,306.607260966906
2022-05-16,income,above $120K,0.0,856.428571428572,2751158,31.1297486886821,20.2061828071443,11.3406979343431,19.7890507543389
2022-05-16,income,below $40K,5.0,900.142857142857,7296540,12.3365712672425,20.2061828071443,4.4185392125502,7.91803205469232
2022-05-16,insurance,10% - 15%,2.0,1548.0,6688036,23.1458084256724,20.2061828071443,8.24911595015081,14.8966924755215
2022-05-16,insurance,15% - 25%,3.0,2074.42857142857,11481052,18.0682795568609,20.2061828071443,6.46034431113644,11.6079352457245
2022-05-16,insurance,25% - 35%,4.0,1048.71428571429,7477057,14.025762886578,20.2061828071443,4.77468253958685,9.25108034699119
2022-05-16,insurance,5% - 10%,1.0,1559.14285714286,5908498,26.3881422510908,20.2061828071443,9.32492122043085,17.06322103066
2022-05-16,insurance,less than 5%,0.0,691.571428571429,2244301,30.814557787544,20.2061828071443,11.3659161785343,19.4486416090097
2022-05-16,insurance,over 35%,5.0,542.428571428571,4904246,11.060386681838,20.2061828071443,3.9980844112593705,7.0623022705786
2022-05-09,insurance,10% - 15%,2.0,1167.42857142857,6688360,17.4546312014989,15.4689792374708,6.67089056752089,10.783740633978
2022-05-09,insurance,15% - 25%,3.0,1561.42857142857,11472317,13.6104029502373,15.4689792374708,5.09965835764069,8.51074459259657
2022-05-09,insurance,25% - 35%,4.0,803.285714285714,7463115,10.7634106440235,15.4689792374708,3.90209530090604,6.86131534311746
2022-05-09,insurance,5% - 10%,1.0,1147.14285714286,5904374,19.4286956947994,15.4689792374708,7.78657688337768,11.6421188114218
2022-05-09,insurance,less than 5%,0.0,518.857142857143,2237998,23.1839859936042,15.4689792374708,10.2482761277153,12.9357098658889
2022-05-09,insurance,over 35%,5.0,428.285714285714,4904246,8.73295740641302,15.4689792374708,3.38451757089452,5.3484398355185
2022-05-12,crowding,10% - 15%,3.0,720.428571428572,4899165,14.7051297808621,17.8089235572622,5.5313915207176,9.17373826014448
2022-05-12,crowding,15% - 20%,4.0,442.571428571429,3217019,13.7571903856156,17.8089235572622,5.17049634288007,8.58669404273557
2022-05-12,crowding,2% - 5%,1.0,1608.0,8866756,18.1351556307628,17.8089235572622,6.5782925975748,11.556863033188
2022-05-12,crowding,5% - 10%,2.0,1366.0,8103275,16.8573817376308,17.8089235572622,6.34017565861466,10.5172060790161
2022-05-12,crowding,less than 2%,0.0,1650.0,8304145,19.8695952443027,17.8089235572622,8.00238991914827,11.8672053251544
2022-05-12,crowding,over 20%,5.0,573.142857142857,5289783,10.8349030034475,17.8089235572622,3.63058540006745,7.20431760338009
2022-05-12,income,$100k - $120k,1.0,726.571428571429,3267678,22.2350987022414,17.8089235572622,8.60154004964889,13.6335586525925
