psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
1819,Morrow Emergency Communications,Claytn,Morrow,GA,No Changes have been made.,03/04/2004,"Morrow, GA (33.583311, -84.341454)"
7811,Palmer Police,Hampdne,Palmer,MA,PSAP was added since the original posting of the FCC Registr.,03/04/2004,"Palmer, MA (42.159663, -72.329876)"
3769,Carrroll County E-911,Carroll,Carrollton,OM,"PSAP Name, State, County or City text has been modified since the original posting.",07/30/2008,"Carrollton, MO (39.358529, -93.496037)***"
2217,Elmwood Park Public Safety Center,Cook,Elmwood Park,IL,No Changes have been made.,03/04/g2004,"Elmwood Park, IL (41.923363, -87.81597)"
3305,York PD,York,Yonrk,ME,"PSAP Name, State, County or City text has been modified since the original posting.",05/03/2013,"York, ME (43.139349, -70.69604)"
830,Montebello Police Department,LosA ngeles,Montebello,CA,No Changes have been made.,03/04/2004,"Montebello, CA (34.019457, -118.116473)"
8254,La Habra Heights Fire Deaprtment,Los Angeles,La Habra Heights,CA,Orhpaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/12/015,"La Habra Heights, CA (33.953321, -117.962296)"
2039,Benewah County Sheriff,Benewah,t Maries,ID,No Changes have been made.,03/04/2004,"St Maries, ID (47.31629, -116.571076)"
4985,Torrace County 9-1-1,Torrance,Mcintosh,NM,No Changes have been made.,03/04/2004,"Mcintosh, NM (34.86306, -106.053097)"
8263,Lasd - Metro Transportation Authority Los Angeles,Los Angeles,oLs Angeles,A,PSAP was added since the original posting of the FCC Registry.,10/03/2012,"Los Angeles, CA (34.052238, -118.243344)"
4187,Beech Mountain Police Department,Watauga,Banner Elk,NC,No Changes have been made.,03/04/2004,"Banner Elk, NC (36.163284, -81.781848)"
2641,Owen County Sheriff,Owen,Spencear,IN,No Changes have been made.,03/04/2004,"Spencer, IN (39.28k7029, -86.762548)"
2569,Hamilton County 911,Hamiltorn,Noblesville,IN,"PSAP Name, State, County or City text has been modified since the original posting.",03/20/2013,"Noblesville, IN (40.045604,- 86.012241)"
1084,Blanca Town Marshals Offcie,Costilla,Blanca,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/18/2016,"Blanca, CO (37.440318, -105.513541)"
8162,Franklinton Police Department,Washington,Franjklinton,LA,PSAP was added since the original posting of the FCC Registry.,5/10/2007,"Franklinton, LA (30.847512, -90.154481)"
7877,Weston tPolice,Middlesex,Weston,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Weston, MA (42.367939, -71.298243)"
3184,Natick Police Department,Middlsex,Natick,MA,No Changes have been made.,03/04/2004,"Natick, MA (42.287373, -71.347292)"
4860,South Orange Police Department,wEssex,oSuth Orange,wNJ,No Changes have been made.,03/g04/2004,"South Orange, NJ (40.745776, -74.258015)"
3093,Lincoln Parish Sherinffs Office,Lincoln,Ruston,LA,No Changes havebeen made.,3/04/2004,"Ruston, LA (32.32435, -92.639039)"
952,Santa Clara County Sheriff Communications (san Jose),Santa Clara,San Jose,AC,"PSAP Name, State, County or City text has been modified since the original posting.",04/222/010,"San Jose, CA (37.334807, -121.888218)"
5541,Walton Hills Police Department,Cuyahoga,Walton Hills,OH,o Changes have been made.,u03/04/2004,"Walton Hills, OH (41.358146, -81.55655)"
7222,dWashington County Communications,Washington,Abingdon,VA,No Changes have been made.,0/304/2004,"Abingdon, VA (36.709074, -81.976964)"
3375,Ecorse Police Department,Wane,corse,MI,No Changes have been made.,03/04/2004,"Ecorse, MI (42.255052, -83.139461)"
2094,Shoshone County Sheriff,Shoshone,Weallace,ID,No Changes have been made.,03/04/2004,"Wallace, ID (47.472433, -11h5.923903)"
2176,Clark County Sheriffs Office,Clark,Marshawll,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in futumre filings.,06/24/2013,"Marshall, IL (39.31346, -87.693777)"
1628,Prery,Taylor,Peryr,FL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/202/004,"Perry, FL (30.117115, -83.578034)"
7569,Martinsburg Fire Department,Berkeley,Martinsburg,WV,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,02r/09/2005,"Martinsburg, WV (39.456216, -77.963914)"
1301,Bloomfield Police Department,Hartord,Bloopmfield,CT,No hanges have been made.,03/04/2004,"Bloomfield, CT (41.830957, -72.737425)"
1518,Greater Orlando Airport Authority,Orange,Orlando,FL,No Changes haveb een made.,03/04/2004,"Orlando, FL (28.538331, -81.378879)"
3253,Franklin R C C,Franklin,Farmington,ME,"PSAP Name, State, County or City text has been modified since the original poting.",0b5/03/2013,"Farmington, ME (44.67063, -70.151254)"
4406,Plymouth Police Communications,Washington,Plymouht,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/1/2007,"Plymouth, NC (35.866545, -76.748909)"
2780,Manhattan Fire Department,Riley,Manhattan,KS,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/21/2013,"Manhattna, KS (39.190363, -96.549656)"
5109,Kenmore Police Department,Erie,Kenmore,NjY,No Changes have been made.,03/04/2004,"Kenmore, NY (42.62823, -78.870039)"
8258,San Diego Harbor Police Department,San Diego,San fDiego,CA,PSAP was added since the original posting of the FCC Registry.,03/26/2001,"San iego, CA (32.71576, -117.163817)"
985,South San Francisco Police Department,San Mateo,South San Francisco,CA,No Changes have been made.,03/04/2004,"Suth San Francisco, CA (37.65568, -122.412482)"
3997,Flowood Police Department,Rankin,Flowood,MS,No Changes have been made.,0/304/2004,"Flowood, MS (32.331208, -90.108464)"
3327,Belleville Police Department,Wayne,Belleville,MI,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/03/2004,"Belleville, MI (42.204634, -83.485197)"
3358,Clinton Townshi Police Department,Macomb,Clinton Township,MI,No Changes have been made.,0g3/04/2004,"Clinton Townshi,p MI (42.556496, -82.907822)"
2414,Rolling Meadow sPolice Department,Cook,Rolling Meadows,LI,No Changes have been made.,03/04/2004,"Rolling Meadows, IL (42.077768, -88.016957)"
8501,New River Valley Emergency Communication Regional Authority,Mntgomery,Christiansburg,tVA,PSAP was advded since the original posting of the FCC Registry.,03/20/2016,"Christiansburg, VA (37.141026, -80.40951)"
8502,Cowley County Emergency Communications Center,Cowley,Winfield,KbS,PSAP was added since the original posting of the FCC Registry.,05/0/22016,"Winfield, KSk (37.240493, -96.987168)"
2454,Sycamore Police Department,De Kkalb,Sycamyore,IL,No Changes have been made.,0/04/2004,"Sycamore, IL (41.988817, -88.68686)"
7933,Eglin Fire Dept.,Okaloosa,Eglin Air Force Base,FL,PSAP was added sincethe original posting of the FCC Registry.,04/20/2004,"Egli Air Force Base, FL (30.571819, -86.606889)"
8241,Indian River County Emergency Operations Center (backup),Indian River,Indian River,FL,PSAP was added since the original posting of the CFC Registry.,03/04/2100,"Indian River, FL (25.87446, -80.141629)"
466,Navajo Department Of Law Enforcement- Window Rock District,Apache,Houston,AZ,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01z/03/2017,"AZ (34.869712, -111.760902)"
3360,Cnoference Of Western Wayne,Wyane,Livonia,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/08/2008,"Livonia, MI (42.39709, -83.36961)"
6729,Leisville Police Department,Detnon,Lewisville,TX,No Changes have been made.,03/04/2004,"Lewisville, TX (33.046344, -96.994166)"
95,Seward Amblance Service,Kenai Peninsula Borough,Seward,AK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/08/2013,"Seward, AK (60.10008, -149.442123)"
3657,Lower Sioux Indian Community Chief,Repnville,orton,N,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/12/2005,"Morton, MN (44.551525, -94.984392)"
1038,Visalia Police Department,Tulaer,Visalia,CA,No Changes have been made.,03/0/2004,"Visaia, CA (36.33012, -119.29888)"
6664,Huntsville Police Department,Walkre,Huntsvillce,TX,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/22/2007,"Huntsville, TX (30.720391, -95.551435)"
2947,Kentucky State Police Post 3-bowling Green,Warren,Bowlizng Green,nKY,No Changes have been made.,03/04/2004,"Bowling Green, KY (37.002405, -86.443486)"
314,Crossett Police Department,Ashley,Crossett,R,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,02/22/2005,"Crossett, AR (33.1297, -91.961437)"
8240,Sebastian Ploice Department,Indian River,Sebastian,FL,"PSAP Name, State, County or City text has been modified since the original posting.",12/1/72009,"Sebastian, FL (27.788834, -80.474784)"
7755,Hudson Police,Middleseyx,Hudson,A,PSAP was added since the original posting of the FCC Registry.,03/f04/2004,"Hudson, MA (42.391157, -71.568104)"
342,Little Rock Police Department,Pulaksi,Little Rock,AR,No Changes have been made.,03/04/2004,"Little Rock, AR (34.748745, -92.275105)"
2376,Orland Etsb,Cook,Oland Park,IL,No Changes have been made.,0z3/04/2004,"Orland Park, IL (41.623192, -87.851282)"
5619,Comanche County Sherziffs Office,Comanche,Lawton,OK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,06/25/2016,"Lawton, OK (34.606378, -98.396187)"
4554,Adams County Sheriffs Office,Adams,Hastings,NE,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/21/2005,"Hastings, NE (40.588918, -98.393718)"
8249,Pinellas County Sheriff's Office,Pinellas,Largo,FL,"PSAP Name, State, County or City text has been modified since the original posting.",03/04/2010,"Largo, FL (27.91829, -82.774936)"
3316,Antrim County Central Dispatch,Anrim,Bellairse,MI,No Changes have been made.,03/04/2004,"Bellaire, MI (44.975397, -85.209964)***"
3532,Redford Township Police Department,Wayne,pRedford,MI,No Changes have been made.,03/04/2004,"Redford, MI (42.399445, -83.298301)"
1856,Telfair - Wheeler County E911,Telfari,Mcrea,GA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/2/2017,"Mcrae,G A (32.068102, -82.900928)"
609,Ceers Police Department,Stanislaus,Ceroes,CA,No Chagnes have been made.,03/04/204,"Ceres, CA (37.593215, -120.955691)"
6634,Harris County Sheriffs Deprtment,Harris,Houston,TX,No Changes have been made.,03/04/2004,"Houston, TX (29.760803, -95.369506)"
6902,Sherman Police Department,Grayson,Sheman,dTX,No Changes have been made.,03/04/2004,"Sherman, TX (33.63559, -96.609017)"
1708,Bleckley County Sheriffs Department,Bleckley,Cochran,GxA,No Chagnes have been made.,03/04/2004,"Cochran, GA (32.386586, -83.354729)"
354,Mississippi County - Blythevile,Misissippi,Blytheville,AR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,0w1/03/2017,"Blytheville, AR (35.927396, -89.918845)"
8075,Usmc Logistics Base Barstow - Nebo Provost Marshall,San Bernardcino,Barstow,A,PSAP was added since the original posting of the FCC Registry.,04/27/2010,"Barsow, CA (34.899659, -117.02405)"
1490,Daytona Beach Shores Police,Volusia,Daytona Beach Shores,oFL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,v10/21/2011,"Daytona Beach Shores, FL (29.170157, -80.980442)"
3364,Dearborn Heights Police Department,Wayne,Dearborn Heights,pMI,"PSAP Name, State, County or City text has been modified since the original posting.",03/10/2011,"Dearborn Heights, MIr (42.331748, -83.277557)"
467,Nogales Police Department,Santa Cruz,Nogales,AZ,No Changes have been made.,x03/04/2004,"Nogales, AZ (31.341931, -110.934129)"
2699,Arkansas City Police Department,Cowley,Arkansas City,KS,Orphaned PSAP no longer considered a primary call taking answering pont. Refrain from using these in future filings.,05/02/2016,"Arkansas City, KS (37.062327, -97.039015)"
1802,Lowndes County 9-1-1 Emergency Management Center,Lowndes,Valdota,A,No Changes have been made.,03/04/2004,"Valdosta, GA (30.830747, -83.278796)"
2158,Chicago Office Of Emergency Communication-zone 1,Cook,Chicago,IL,"PSAP Name, State, County or City text has been modified since the original posting.",12/07/2004,"Chicago, IL (41.883229, -87.632398)"
2247,Hamilton County Sheriffs Office,Hamilton,Mcleansboro,IL,No Changes haev been made.,03/04/2w004,"Mcleansboro, IL (38.089549, -88.535021)"
4426,Rowland Police Communications,Robeson,Rowland,NC,Secondary PSAP associated with a Primary PSAP. Use the Priary PSAP in future filings.,12/12/2007,"Rowland, NC (34.53663, -79.291295)"
1910,Carroll City County Communications Center,Caruroll,Carroll,IA,"PSAP Name, State, County or City text has been modified since the original posting.",08/30/2017,"Carroll, IA (42.065614, -94.867229)"
7783,Mendon Police,Wocester,Mendon,MA,PSAP was added since the original posting of the FC Registry.,03/04/2004,"Mendon, MA (42.10536 -71.55148)"
4128,Fallon County Dispatch Center,Fallon,Baker,MT,"PSAP Nampe, State, County or City text has been modified since the original posting.",06/30/2008,"Baker, MT (46.360926, -104.27385)"
8051,City Of Lexington,Raockbridge,Lexington,AV,PSAP was added since the original posting of the FCC Registry.,04/30/h2004,"Lexington, VA (37.780936, -79.446556)"
6351,Sevierville Police Department,Sevier,Sevierville,TN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,09/11/013,"Sevierville, T (35.868379, -83.562981)"
1675,University Of Centra Florida Police Department,Oarnge,Orlando,LF,No Changes have been made.,03/0b4/2004,"Orlatndo, FL (28.538331, -81.378879)"
5995,South Kingstown Police Fire And Rescue,Washington,Wakfeield,RI,No Changes have beenm ade.,03/04/2004,"Wakefield, RI (41.44097, -71.502292)"
7132,Frederickhsburg City Police Department,Ferdericksburg City,Fredericksburxg,VA,No Changes have been made.,03/04/2004,"Fredericksburg, VA (38.303297, -77.460658)"
916,San Bernardino City Fire Department,San Bernardino,San Bernardino,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/13/2061,"San Bernardino, CA (34.108323, -117.2x9415)"
2654,Randoleph County Communications,Randolph,Winchester,IN,No Changes have been made.,03/04/2004,"Winchester, IN (40.17253, -84.98132)"
4039,Lawrence County Sheriff Duplicate,Lawrence,Brookhaven,McS,Orphaned PSAP no longer considered a primary cal taking answering point. Refrain from using these in future filings.,06/25/2016,"Brookhaven, MS (31.57913, -90.440702)"
2422,Sauk iVllage Police Department,Cook,Sauk Village,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/21/2016,"Sauk Village, IL (41.488405, -87.56649)"
7974,Lcay Lakeview Police Department,Mclennan,Lacy Lakeview,TX,PSAP was added since the original posting of the FCC Registry.,11/5/2011,"Lacy Lakeview, TX (31.622805, -97.105349)"
3759,Linn County/ Brookfield Police,Linn,Brookfielxd,MO,"PSAP Name, State, County or City text has been modified since the original posting.",04/30/2004,"Brookfield, MO (39.789517, -93.075912)"
5591,Beggs City Police Department,Okmulgee,Beggs,xOK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/d19/2013,"Beggs, OK (35.740605, -96.07002)"
5860,Butler County Emergency Services,Butler,Butler,PA,No Changes have been made.,3/04/2004,"Butler, PA (40.862868, -79.895187)"
6017,Allendale County 9-1-1,Allendale,oFairfax,SC,No Changes have been made.,03/04/204,"Fairfax, SC (32.958679, -81.235694)"
7857,Tyngsboro Police,Middlesex,Tyngsboro,yMA,PSAP was added sinc ethe original posting of the FCC Registry.,30/04/2004,"Tyngsboro, MA (2.676701, -71.425003)"
8558,Centro De Hato Rey,San Juan,Hato Rey,PR,PSAP was added since the original posting of the FCC Registry.,10/5/2017,"Hato Rey ,PR"
2495,Winnetka Police Department,Cook,Winnetka,IL,No Changes have been mdae.,03/04/2004,"Winnetka, IL (42.10716, -87.734719)"
999,Torrance Fier Department,Los Abngeles,Torrance,CvA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/12/2015,"Torrance, CA (33.83631,8 -118.340038)"
