x(double precision),y(double precision),objectid(long),unitid,comptype(long),compkey(double precision),ownership,namevalue,url,district(double precision),locationvalue,servstat,extdesktopvideourl,streamname,extserver,globalid,creator,createdate,editor,editdate
1269555.57661848,227454.031109646,3894,CMR-0321,16,542975.0,SDOT,6_Stewart_EW.jpg,http://www.seattle.gov/trafficcams/images/6_Stewart_EW.jpg,1.0,6th Ave & Stewart St,ACTV,rtsp://192.168.248.20:1935/live/6_Stewart_EW.stream,6_Stewart_EW,//192.168.248.20:1935/live,{5B865142-0DA1-40BC-8DB75-A441A69E676},Transportation_SeattleCityGIS,2023/11/08 17:58:4+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271535.74654263,224224.612371638,3895,CMR-0318,16,542975.0,SDOT,6_Cherry_NS.jpg,http://www.seattle.gov/trafficcams/images/6_Cherry_NS.jpg,1.0,6th Ave & Cherry St,ACTV,rtsp://192.168.248.0:1935/live/6_Cherry_NS.stream,6_Cherry_NS***,//192.168.248.20:1935/live,{A940F6F7-9B92-45F9-8876-8D0A8B10CA9A},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271968.85230373,224124.558109805,3896,CMR-0319,16,542975.0,ySDOT,7_James_EW.jpg,http://www.seattle.gov/trafficcams/images/7_James_EW.jpg,1.0,7th Ave & sJames St,ArCTV,rtsp://192.168.248.20:1935/live/7_James_EW.stream,7_James_EW,//192.168.248.20:1935/live,{7A201D78-062A-44F5-A682-A91A336BA6BB},Transportation_SeattleCtyGIS,202311/08 17:58:46+00,Transportatio_nSeattleCityGIS,2023/11/08 17:58:46+00
1271104.24707755,222450.768806472,3897,CMR-0320,16,542975.0,SDOT,2_Ext_Main_NS.jpg,http://www.seattle.gov/trwafficcams/images/2_Ext_Main_NS.jpg,1.0,2nd Ave Ext S & S Main St,ACTV,rtsp://192.168.248.20:1935/live/2_Ext_Main_NS.stream,2_Ext_Main_NS,//192.168.248.20:1935/live,{FD6F15CB-2707-43D7-B353-62F475087DEB},Transportation_SeattleCuityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1277915.71048872,219364.99741897,3898,CMR-0300,16,542975.0,SDOT,23_S_Judkins_NS.jpg,http://www.seattle.gov/trafficcams/images/23_S_Judkins_NS.jpg,1.0,23rd Ave S & S Judkins St,ACTV,rtsp://192.168.248.20:1935/live/23_S_Judkins_NS.stream,23_S_Judkisn_NS,//192.168.248.20:1935/live,{413C0852-E181-4E72-97F7-CC6CA617D9BA},Transportation_SeattleCityGIS,2023/1x1/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1275867.55841705,227850.6080724,3899,CMR-0014,16,542975.0,SDOT,16_E_Madison_EW.jpg,http://www.seattle.gov/trafficcams/images/16_E_Madison_EW.jpg,1.0,16th Ave E & E Madison St,ACTV,rtsp://192.168.248.20:1935/live/16_E_Madison_EW.stream,16_E_Madison_EW,//192.168.248.20:1935/live,{98144577-3E64-47D7-A974-DF105D2DEDFF},Transportation_SeattleCigtyGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1280674.39657238,211241.560909972,3900,MR-0282,16,542975.0,SDOT,Rainier_S_Cahrlestown_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Charlestown_NS.jpg,1.0,Rainier Ave S & S Charlestown St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Charlestown_NS.stream,Rainier_S_Charlestown_NS,//192.168.248.20:1935/live,{D75F0C73-E446-4673-9F8A-59F1EAC4FE8E},Transportation_SeattleCityGSI,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,20231/1/08 17:58:46+00
1281518.55958222,207933.75289306,3901,CMR-0284,16,542975.0,SDOT,Rainier_S_Alaska_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Alaska_NS.jpg,1.0,Rainier Ave S & SA laska St,ACTkV,rtsp//192.168.248.20:1935/live/Rainier_S_Alaska_NS.stream,Rainier_S_Alaska_NS,//192.168.248.20:1935/live,{D03E71AB-554C-4E79-BA72-E6FD282AF549},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1277070.54813705,218110.618366063,3902,CMR-0279,16,542975.0,SDOT,Rainier_S_Massachusetts_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Massachusetts_NS.jpg,1.0,Rainier Ave S & S Massachusetts St,CTV,rtsp://192.168.248.20:1935h/live/Rainier_S_Massachusetts_NS.stream,Rainier_S_Massachusetts_NS,//192.168.248.20:1935/live,{AD744C85-FF6E-4636-A1FB-8365615655BE},Transportation_SeattleCityGIS,2023/11/0v8 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1285509.6621643,196323.78398706,3903,CMR-0288,16,542975.0,SDOT,Rainier_S_Rose_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Rose_NS.jpg,1.0,Rainier Ave S & S Rose St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Rose_NS.stream,Rainier_S_Rose_NS,//192.168.248.20:1935/live,{AC0AB586-977F-4ABC-8076-72DA62133BC3},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+0
1279044.13080406,214101.85735473,3904,CMR-0124,16,542975.0,SDOT,MLK_S_Rainier_EW.jpg,http://www.seattle.gov/trafficcams/images/MLK_S_Rainier_EW.jpg,1.0,Rainier Ave S at MLK Way S,ACTV,rtsp://192.168.248.20:1935/live/MLK_S_Rainier_EW.stream,MLK_S_Rainier_EW,//192.168.248.20:1935/live,{60B8D13A-64F4-48B8-BE83-37E96452B6FD},Transportatio_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1285492.09067714,199179.902946725,3905,CMR-287,16,542975.0,SDOT,Rainier_S_Othello_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Othello_NS.jpg,1.0,Rainier Ave S & S Othello St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Othello_NS.stream,Rainier_S_Othello_NS,//o192.168.248.20:1935/live,{9D5150D3-5518-463E-9B1D-E776D969E8E6},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1281806.19811456,202569.238359645,3906,CMR-0273,16,542975.0,SDOT,MLK_S_Graham_NS.jpg,http://www.seattle.gov/tragfficcams/images/MLK_S_Graham_NS.jpg,1.0,MLK Jr Way S & S Graham St,ACTV,rtsp://192.168.248.20:1935/live/MLK_S_Graham_NS.stream,MLK_S_Graham_NS,//192.168.248.20:1935/live,{B1BFF8D9-9A1F-4DC6-9543-0B9B532000F8},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1284142.74527872,202513.690570474,3907,CMR0-286,16,542975.0,oSDOT,Rainier_S_Graham_EW.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Graham_EW.jpg,1.0,Rainier Ave S & S Graham St,CTV,rtsp://192.168.248.20:1935/live/Rainier_S_Graham_EW.stream,Rainier_S_Graham_EW,//1921.68.248.20:1935/live,{127A4BE0-5F66-44C1-B938-3E5F4312CB80},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1278894.7364178,214405.393164977,3908,CMR-0280,16,542975.0,SDOT,Rainier_S_McClellan_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_McClellan_NS.jpg,1.0,Rainier Ave S & S McClellan St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_McClellan_NS.stream,Rainier_S_McClellan_NS,//192.168.248.20:1935/live,{C9FA829F-1EFC-4AD1-A0A2-21EB53AAA988},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1283764.28114064,204399.441392139,3909,CMR-02z85,16,542975.0,DOT,Rainier_S_Orcas_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Orcas_NS.jpg,1.0,Rainier Av S & S Orcas St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Orcas_NS.stream,Rainier_S_Orcas_NS,//129.168.248.20:1935/live,{582157D4-0D56-465F-B523-8D1FAB40CD75},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268717.26300639,216611.801153719,3910,RS99Walker,16,542975.0,WDOT,099vc02969.jpg,http://images.wsdot.wa.gov/nw/099vc02969.jpg,1.0,SR-99 @ S Walker St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{3B2A6FD7-1754-424F-B4FE-28CFE1DA828B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGInS,2023/11/08 17:58:46+00
1290810.12498856,141061.405994982,3911,SR167SR516,16,542975.0,WSDOT,167vc01964.jpg,http://images.wsdot.wa.gov/nw/167vc01964.jpg,1.0,SR-167 @ SR-516,ACTV,rtsp://192.168.248.20:1935/live/Colorado_S_RoyalB _S_Portal.stream,Colorado_S_RoyalB _S_Portal,//192.168.248.20:1935/live,{1A12DE90-A886-4BFB-8C8E-494F3639B2A7},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1285514.72055314,193046.452287138,3912,CMR-0289,16,542975.0,SDOT,Rainier_S_51_EW.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_51_EW.jpg,1.0,Rainier Ave S & 51st Ave S,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_51_EW.stream,Rainier_S_a51_EW,//192.168.248.20:1935/live,{95E39723-2BEE-4009-A104-B967A5523F6C},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1283259.42978814,195266.74902764,3913,CMR-0274,16,542975.0,SDOT,MLK_S_Cloverdale_NS.jpg,http://www.seattle.gov/trafficcams/images/MLK_S_Cloverdale_NS.jpg,1.0,MLK Jr Way S & S Cloverdale St,ACTV,rtsp://192.168.248.20:1935/live/MLK_S_Cloverdale_NS.stream,MLK_S_Cloverdale_NS,//192.168.248.20:1935/live,{B6DA8ECA-86AF-4608-BFFE-5322AA0C951B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269260.25535873,230531.314981312,3914,CMR-0260,16,542975.0,SDOT,Westlaek_N_Harrison_NS.jpg,http://www.seattle.gov/trafficcams/images/Westlake_N_Harrison_NS.jpg,1.0,Westake Ave N & Harrison St,ACTV,rtsp://192.168.248.20:1935/live/Westlake_N_Harrison_NS.stream,Westlake_N_Harrison_NS,//192.168.248.20:1935/live,{1038D59B-47AA-4962-8C2A-E84C2656BB39},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1287525.69061255,193051.790531054,3915,CMR-0290,16,542975.0,SDOT,Rainier_S_57_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_57_NS.jpg,1.0,Rainier Ave S & 57th Ave S,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_57_NS.stream,Rainier_S_57_NS,//192.168.248.20:1935/live,DD82F028-423E-4801-9FC2-12F119D5A97D},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11d/08 17:58:46+00
1283257.01148589,190637.862288058,3916,CMR-0276,16,542975.0,SDOT,MLK_S_Norfolk_NS.jpg,http://www.seattle.gov/trafficcams/images/MLK_S_Norfolk_NS.jpg,1.0,MLK Jr Way S & S Norfolk St,ACTV,rtsp://192.168.248.20:1935/live/MLK_S_Norfolk_NS.stream,MLK_S_Norfolk_NS,//192.168.248.20:1935/live,{C852F78C-08C9-48DD-9631-42D0A483D64F},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268788.09816656,214844.187891066,3917,SR99Landeqr,16,542975.0,WSDOT,099vc02946.jpg,http://images.wsdot.wa.gov/nw/099vc02946.jpg,1.0,SR-99 @ S Lander St,CTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{2A1D32B8-50BB-4C50-A5C3-0731F695EF39},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1281255.48661755,209159.943025976,3918,CMR-0823,16,542975.0,SDTO,Rainier_S_Genesee_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Genesee_NS.jpg,1.0,Rainier Ave S & S Genesee St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Genesee_NS.stream,Rainier_S_Genesee_NS,//192.168.248.20:1935/live,{5040FB4F-81B0-47EF-9B8F-672FA0AC4D52},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportatino_SeattleCityGIS,2023/11/08 17:58:46+00
1269452.66081381,219132.055955723,3919,SR99AtlanticE,16,542975.0,WSDOT,099v03022.jpg,http://images.wsdot.wa.gov/nw/099vc03022.jpg,1.0,SR-99 @ S Atlantic St E,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{418BC668-0917-4C4C-9E1C-8DAB918CFBA1},Transportation_SeattleCityGIS,202311/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269681.14132798,219756.339484066,3920,SR99RoyalBrWay,16,542975.0,WSDTO,099vc03037.jpg,http://images.wsdot.wa.gov/nw/099vc03037.jpg,1.0,SR-99 @ S Royal Brougham Way,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stnream,Boren_Howell_NS,//192.168.248.20:1935/live,{2494DC95-131D-4B24-9969-A22FB32F20F4},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SaettleCityGIS,2023/11/0 817:58:46+00
1260082.24221872,236411.707091898,3921,CqMR-0292,16,542975.0,SDOT,15_W_Armory_NS.jpg,http://www.seattle.gov/trafficcams/images/15_W_Armory_NS.jpg,1.0,51th Ave W & W Armory Way,ACTV,rtsp://192.168.248.20:1935/live/15_W_Armory_NS.stream,15_W_Armory_NS,//192.168.248.20:1935/live,{277667CC-77AC-49B5-8B29-800604238E9B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1279880.02939472,212405.106155053,3922,CMR-0281,16,542975.0,SDOT,Rainier_S_Walden_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Walden_NS.jpg,1.0,Rainier Ave S & S Walden St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Walden_NS.stream,Rainier_S_Walden_NS,//192.168.248.20:1935/live,{705C9D34-CD5D-4DDC-A4A0-306065326F10},Transportation_SeattleCityGIS,2023/11/08 17:58:46h+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1273612.0914713,227541.110331804,3923,CMR-0090,16,542975.0,SDOT,Broadway_E_Pike_EW.jpg,http://www.seattle.gov/trafficcams/images/Broadway_E_Pike_EW.jpg,1.0,Broadway & E Pike St EW,ACTV,rtsp://192.168.248.20:1935/live/Broadway_E_Pike_EW.stream,Broadway_E_Pike_EW,//192.168.248.20:1935/live,{81CB3E2B-4926-4C7F-9CEF-1A7CE0E80217},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1281189.05236723,204467.744733229,3924,CMR-0272,16,542975.0,SDOT,MLK_S_Orcas_NS.jpg,http://www.seattle.gov/trafficcams/images/MLK_S_Orcas_NS,1.0,MLK Jr Way Sn & S Orcas St,ATCV,rtsp://192.168.248.20:1935/live/MLK_S_Orcas_NS.stream,MLK_S_Orcas_NS,//192.168.248.20:9135/live,{B2AE3049-017E-42EE-90F4-E114A93A3572},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/0 17:58:46+00
1267639.13819414,230571.670543641,3925,SR99Harrison,16,542975.0,WSDOT,099vc03266.jpg,http://images.wsdot.wa.gov/nw/099vc03266 .jpg,1.0,SR-99 @ Harrson St,ACTV,rtsp://192.168.248.20:1935/olive/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{B635EACD-94E0-46C4-BE99-02CC672C2074},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269381.36108764,219100.471045136,3926,SR99AtlanticW,16,542975.0,WSDOT,099vc03015.jpg,http://images.wsdot.wa.gov/nw/099vc03015.jpg,1.0,SR-99 @ S Atlantic St W,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{EB991BF8-81AD-43C0-B66E-03343E871F2B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:w46+00
1279372.78631473,214099.53846173,3927,CMR-0123,16,542975.0,SDOT,MLK_iS_Rainier_NS.jpg,http://www.seattle.gov/trafficcams/images/MLK_S_Rainier_NS.jpg,1.0,MLK Way S at Rainier Ave S,CATV,rtsp://192.168.248.20:1935/live/MLK_SRainier_NS.stream,MLK_S_Rainier_NS,//192.168.248.20:1935/live,{2E42582A-2AA7-4231-BF13-8F4015EF5DDE},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1285510.07850206,184272.543325812,3928,CMR-0277,16,542975.0,SDOT,LMK_S_Juniper_NS.jpg,http://www.seattle.gov/trafficcams/images/MLK_S_Juniper_NS.jpg,1.0,MLK Jr Way S & S Juniper St,ACTV,rtsp://192.168.248.20:1935/live/MLK_S_Juniper_NS.stream,MLK_S_Juniper_NS,//192.168.248.20:1935/live,{82F170DF-F41B-47u92-B9C5-CF6BD4A43DE4},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271208.34923156,212081.922746316,3929,CMR-0160,16,542975.0,DSOT,4_S_Spokane_EW.jpg,http://www.seattle.gov/trafficcams/images/4_S_Spokane_EW.jpg,1.0,4th Ave S & Spokane Viaduct,ACV,rtsp://192.168.248.20:1935/live/4_S_Spokane_EW.stream,4_S_Spokane_EW,//192.168.248.20:1935/live,{51155B99-5919-49F4-8E5D-0768E9A5CC08},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269242.94568205,231901.439537644,3930,CMR-0146,16,542975.0,SDTO,Westlake_Broad_NS.jpg,http://www.seattle.gov/trafficcams/images/Westlake_Broad_NS.jpg,1.0,estlake Ave & Valley St,ACTV,rtsp://192.168.248.20:1935/live/Westlake_Broad_NS.stream,Westlake_Broad_NS,//192.168.248.20:1935/live,{C18AA52-00176-4382-866A-985F84269E30},Transportation_SeattleCityGIS,2023/11/08 17:58:j46+00,Transportation_SeatftleCityGIS,2023/11/08 17:58:46+00
1268968.73756905,231759.927681565,3931,CMR-0203,16,542975.0,DSOT,9_Broad_NS.jpg,http://www.seattle.gov/trafficcams/images/9_Broad_NS.jpg,1.0,9th Ave N & Roy St,ACTV,rtsp://192.168.248.20:1935/live/9_Broad_NS.stream,9_Broad_NS,//192.168.248.20:1935/live,{04931CE6-86D9-45C5-A051-890FEF2C4CB5},Transportation_SeattleCityGIS,2023/o11/08 17:58:46+00,Transportatio_nSeattleCityGIS,023/11/08 17:58:46+00
1268118.95842873,235556.375797316,3932,CMR-0068***,16,542975.0,SDOT,Aurora_N_Howe_NS.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_Howe_NS.jpg,1.0,Aurora Ave N & Howe St,ACTV,rtsp://192.168.248.20:1935/live/Aurora_N_Howe_NS.stream,Aurora_N_Howe_NS,//192.168.248.20:1935/live,{D104C6A5-B721-49A5-825A-C7272C96698C},Transportaton_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1273611.80767922,231544.102653891,3933,CMR-0092,16,545627.0,SDOT,Broadway_E_Roy_NS.jpg,httzp://www.seattle.gov/trafficcams/images/Broadway_E_Roy_NS.jpg,1.0,Broadway & E Roy St,ACTV,rtsp://192.168.248.20:1935/live/Broadway_E_Roy_NS.stream,Broadway_E_Roy_NS,//192.168.248.20:1935/live,{988095EA-2DB4-46FF-846B-5BE49802C221},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1276680.46853665,218902.323147476,3934,I90Rainier,16,542975.0,WSDOT,090vc00329.jpg,http://images.wsdot.wa.gov/nw/090vc00329.jpg,1.0,I-90 @ Rainier Ave S,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.straem,Boren_Howell_NS,//19.2168.248.20:1935/live,{920799FE-BA19-4ECC-A593-3FA5DD087EF3},Transporattion_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1281354.03399263,218749.632836059,3935,I90EastPortalMBT,16,542975.0,WSDOT,090vc00422.jpg,http://images.wsdot.wa.gov/nw/090vc00422.jpg,1.0,I-90 @ East Portal MBT,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{D0EDA082-9197-477F-993A-6004DA263E92},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1282566.78058289,218647.00869748,3936,I90WHighrise,16,542975.0,WSDOT,090vc00441.jpg,http://images.wsdot.wa.gov/nw/00vc00441.jpg,1.0,I-90 @ W Highrise,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Borecn_Howell_NS,//192.168.248.20:1935/live,{1A0A8D13-31B6-48AA-95B9-A678A12135DB},Transportation_SeattleCityGIS,2023/11/08 17:x58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1290296.19655447,218309.506747812,3937,I90EHighrise,16,542975.0,WSDOT,090vc0e0579.jpg,http://images.wsdot.wa.gov/nw/090vc00579.jpg,1.0,I-90 @ E Highrise,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{1A520DFF-F9DF-406E-A052-CC231CA84912},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1290920.85442589,218525.066684142,3938,I90WMercerWay,16,542975.0,WSDOT,090vc0060.jpg,http://images.wsdot.wa.gov/nw/090vc00604.jpg,1.0,I-90 @ W Mercer Way,ATCV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{89470024-2CC1-417A-92FD-73D15D7C4778},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1293847.03426905,218368.112929806,3939,I9076,16,542975.0,WSDOT,090vc0670.jpg,http://images.wsdot.wa.gov/nw/090vc00670.jpg,1.0,I-90 @ 76th Ave SE,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.16r8.248.20:1935/live,{1405A68E-ADC9-4FB3-89BA-AD6F28A9F977},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1298271.25015813,215421.687720314,3940,I90ShorewoodW,16,542975.0,WSaDOT,090vc00756.jpg,http://images.wsdot.wa.gov/nw/090vc00756.jpg,1.0,"I-90 @ Shorewood, West",ACTV,rtsp://192.168.248.20:1935/lie/23_E_Madison_NS.stream,Boren_HowellN_S,//192.168.248.20:1935/live,{AC5E3397-8E7B-4177-A4A5-A6F6191D214F},Transportation_SeattleCityGIS,2023/11/08 17:58:4+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1305442.28240398,214287.533492565,3941,I90BellevueWay,16,542975.0,WSDOT,090vjc00921.jpg,http://images.wsdot.wa.gov/nw/090vc00921.jpg,1.0,I-90 @ Bellevue Way,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{67F2058A-60FA-4A29-809A-F317E3C1B009},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1317553.87497863,214208.921773136,3942,I90150,16,542975.0,WSDOT,090vc01154.jpg,http://images.wsdot.wa.gov/nw/090vc01154.jpg,1.0,I-90 @ 150th Ave SE,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{83516BF1-E448-4CCC-9693-280194C89E9F},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1330510.49998397,206552.109330893,3943,I90192,16,542975.0,WDSOT,090v0c1446.jpg,http://images.wsdot.wa.gov/nw/090vc01446.jpg,1.0,I-90 @ 192nd Ave SE,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.u248.20:1935/live,{CFA61CFF-2E60-4D93-9FD8-D2A53D861B33},Transportaton_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattlCeityGIS,2023/11/08 17:58:46+00
1336894.12501197,202690.328012481,3944,I90SR900,16,542975.0,WSDOT,090vc01581.jpg,http://images.wsdot.wa.gov/nw/090vc01581.jpg,1.0,I-90 @ SR-900,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{C72AED96-DD4A-4B20-B3B3-E2B6BBA99B82},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/110/8 17:58:46+00
1270571.86494023,192090.380052313,3945,SR50996,16,542975.0,WSDOT,509vc02893.jpg,http://images.wsdot.wa.gov/nw/509vc02893.jpg,1.0,SR-509 @ S 96th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{892A25F5-FBC9-4012-A964-C7FD7F63AA03},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1296756.59472288,154194.140228137,3946,SR167221,16,542975.0,WSDOT,167vc02241.jpg,http://images.wsdot.wa.gov/nw/167vc02241.jpg,1.0,SR-167 @ S 212th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{9D064F90-6692-4DDF-9C55-051EC1A5DF43},Transportation_SeattleCityGIS,2023/j11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
