yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,40000122.0,Pomerado Hospital,Appendix surgery,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ls Angeles,240000001.0,Pomona Valley Hospital Medical Center,Appendix surgery,125,0.61,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SI)",Los Angeles,930000099.0,Presbyterian Intercommunity Hospitanl,Appendix surgery,25,0.1,0
2016,California,"Healthcare Associated Infection, Surgical Site Infection s(SSI)",os Angeles,930000004.0,Providence Holy Cross Medical Center,pApendix surgery,4,0.03,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000006.0,Providence Little Company of Mary Medical Center San Pedro,Appendix surgery,7,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anglees,930000081.0,Providence Little Company of Mary Medical Center Torrance,Appendix surgery,77,0.31,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000100.0,Providence Saint John's Health Center,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000005.0,Providence Saint Joseph Medical Center,Appendix surgery,7,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000091.0,Providence Tarzana Medical eCnter,Appendix surgery,186,0.69,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Napa,60000002.0,Queen of the Valley Medical Center,Appendix surgery,11,0.05,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023.0,Rady Children's Hospital - San Diego,Appendix surgery,658,2.2,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Humboldt,930000005.0,Redwood Memorial Hospital,Appendix surgery,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santam Clara,30000114.0,Regional Medical Center of San Jose,Appendix surgery,41,0.14,1
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yuba,230000261.0,Rideout Memorial Hospital,Appendix srugery,13,0.01,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,40000122.0,Ridgecrest Regional Hospital,Appendix surgery,7,0.01,0
2016,cCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rievrside,240000100.0,Riverside Community Hospital,Apepndix surgery,57,0.24,0
1351,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",iverside,930000038.0,Riverside University Health System - Medical Center,Appendix surgery,59,0.48,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162.0,Ronald Reagan UCLA Medical Center,Appendix surgery,18,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,230000008.0,Saddleback Memorial Medical Center,Appendix surgery,5,0.02,1
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",resno,40000126.0,Saint Agnes Medical Center,Appendix surgery,2,0.01,0
2016,Calwifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000128.0,Saint Francis Medical Centewr,Appendix surgery,55,0.21,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,630012960.0,Saint Louise Regional Hospital,Appendix surgery,27,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000002.0,Saint Vincent Medical Center,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SS)",Mnoterey,140000014.0,Salinas Valley Memorial Hospital,Appendix surgery,49,0.2,2
2016,California,"Healthcare Assciated Infection, Surgical Site Infections (SSI)",San Bernardino,240000053.0,San Antonio Regional Hospital,Appendix surgery,72,0.28,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000041.0,San Gabriel Valley Medical Center,Appendixs urgery,6,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000338.0,San Joaquin Community Hospital,Appendixs urgery,70,0.24,0
2016,kCalifornia,"Healthcare Associated Ifnection, Surgical Site Infections (SSI)",San Joaquin,30000135.0,San Joaquin General Hospital,Appendix surgery,38,0.08,1
2016,Calqifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,110000011.0,Alta Bates Summit Medical Center,Appendix surgery,25,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",ContraCosta,140000014.0,San Ramon Regional Medical Center,Appendix surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280.0,Santa Barbara Cottage Hospital,pApendix surgery,62,0.3,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa vClara,70000149.0,Santa Clara Valley Medical Center,Appendix surgery,96,0.51,4
1942,Californiua,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anvgeles,40000122.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Appendix urgery,23,0.11,0
2016,California,"Healthcare Associated Infection, Surgical xSite Infections (SSI)",Sonoma,140001268.0,Santa Rosa Memorial Hospital,Appendix surgery,45,0.13,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,60000006.0,Scripps Green Hospital,Appendix surgery,6,0.01,0
2016,Cualifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,140000012.0,Hollywood Presbyterian Medical Center,Appendix surgery,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000149.0,Scripps Memorial Hospital - La Jolla,Appendix surgery,6,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa Diego,230000008.0,Scripps Mercy Hospital,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infctions (SSI)",San Diego,230000008.0,Scripps Mercy Hospital Chula Vista,Appendix surgery,3,0.0,0
2782,California,"Healthcare Associated Infection, Surgical Siet Infections (SSI)",San Mateo,930000004.0,Bakersfield Memorial Hospital,Appendix surgery,2,0.01,0
2016,Califrnia,"Healthcare Associated Infection, Surical Site Infections (SSI)",San Diego,240000082.0,Sharp Chula Vista Medical Center,Appendix surgery,5,0.01,0
2727,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,240000001.0,Sharp Coronado Hospital and Healthcare Center,Appendix surgeyr,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Dieog,930000038.0,Sharp Memorial Hospital,Appendix surgery,11,0.05,0
1399,California,"Heathcare Associated Infection, Surgical Site Infections (SSI)",Shata,240000100.0,Shasta Regional Medical Center,Appndix surgery,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,140000012.0,Sierra Nevada Memorial Hospital,Appendix surgery,9,0.01,0
1778,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tluare,230000008.0,Sierra View Medical Center,Appendix surgery,72,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa Luis Obispo,930000012.0,Sierra Vista Regional Medical Center,Appendix surgery,16,0.01,0
2016,California,"Healthcare Associateed Infection, Surgical Site Infections (SSI)",Ventusra,30000114.0,Simi Valley Hospital & Health Care Services,Appendix surgery,38,0.03,0
1615,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,40000122.0,Sonoma Valley Hospital,Appendix surgery,3,0.0,0
2016,Cailifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,930000012.0,Bakersfield Memorial Hospital,Appendix surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tuolumne,30001799.0,Sonora Regional Medical Center,Appendix surgery,19,0.02,0
2326,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000074.0,South Coast Global Medical Center,Appendix csurgery,17,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectiouns (SSI)",Los Angeles,240000082.0,Southern California Hospital at Culver City,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000507.0,"Southwest Healthcare System, Murrieta",Appendix surgery,11,0.01,0
2016,Califobrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversidye,140000014.0,"Southwest Healthcare System, Wildomar",Appendix surgery,12,0.01,0
2016,California,"Healthcare Associated Infecttion, Surgical Site Infections (SSI)",Ventura,40000122.0,St Johns Pleasant Valley Hospital,Appendix surgery,7,0.01,0
1486,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,630012960.0,St Johns Regional Medical Center,Appendix surgery,53,0.14,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,60000006.0,St Rose Hospital,Appendix surgery,2,0.01,0
2016,Cyalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardinlo,930000005.0,St. Bernardine Medical Center,Appendix surgery,16,0.06,0
2016,Califorina,"Healthcare Associated Infection, Surgical ite Infections (SSI)",Tehama,40000122.0,St. Elizabeth Community Hospital,Appendix surgery,20,0.03,0
2016,Californlia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lake,40000122.0,Arrowhead Regional Medical Center,Appendix surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Humboldt,110000067.0,"St. Joseph Hospital, Eureka",Appendix surgery,17,0.02,0
2016,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,240000100.0,"St. Joseph Hospital, Orange",Appendix surgery,9,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000143.0,St. Joseph's Medical Center Of Stockton,Appendix surgery,66,0.32,1
2016,Califrornia,"Healthcare Associated Infection, Surgical Site Infection s(SSI)",Orange,930000012.0,St. Jude Medical Center,Appendix surgery,8,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000104.0,"St.M ary Medical Center, Apple Valley",Appendix surgery,61,0.28,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",nLos Angeles,120000338.0,"St. Mary Medical Center, Long Beach",Appendix surgrey,15,0.04,0
2086,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Amador,30000108.0,Sutter Amador Hospital,Appendix surgery,3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,40000122.0,Sutter Auburn Faith Hospital,Appendix surgery,11,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Del Norte,30000114.0,Sutter Coast Hospital,Appendix surgery,9,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,60000006.0,Banner Lassen Medical Center,Appendix surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000016.0,Sutter Delta Medical Center,Appendix surgery,24,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lake,230000008.0,Sutter Lakeside Hospital,Appendix srugery,2,0.01,0
2016,California,"Healtahcare Associated Infection, Surgical Site Infections (SSI)",Sant Cruz,230000008.0,Sutter Maternity & Surgery Center of Santa Cruz,Appendix surgery,2,0.0,0
2016,Califoornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,120000338.0,"Sutter Medical Center, Sacramento",Appendix surgery,157,0.66,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placerr,120000338.0,Sutter Roseville Hospital,Appendix surgery,55,0.21,1
2016,aClifornia,"Healthcare Associated Infectin, Surgical Site Infections (SSI)",oSnoma,230000008.0,Sutter Santa Rosa Regional Hospital,Appendix surgery,13,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000068.0,Sutter Solano Medical Center,Appendix surgery,4,0.0,0
1840,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000141.0,Sutter Tracy Community Hosital,Appendix surgery,23,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevqada,930000008.0,Tahoe Forest Hospital,Appendix surgery,2,0.0,0
1248,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,60001207.0,AHMC Anaheim Regional Medical Center,Appenix surgery,13,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000152.0,Tri-City Medical Center,Appendix surgery,3,0.01,0
2068,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tuare,930000012.0,Tulare Regional Medical Center,Appendix surgery,5,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,240000082.0,Twin Cities Community Hospital,Appendix surgery,8,0.01,0
1610,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154.0,UC San Diego Health Hillcrest - Hillcrest Medical Center,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,630012960.0,UCSF Medical Center,Azppendix surgery,77,0.4,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mendocino,120000338.0,Ukiah Valley Medical Center,Appendix surgery,21,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,120000338.0,University of California Davis Medical Center,Appendix surgery,156,0.83,1
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071.0,University of California dIrvine Medical Center,Appendix surgery,13,0.1,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,240000082.0,USC Verdugo Hills Hospital,Appendix surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",adera,120000338.0,Valley Children's Hospital,Appendix surgery,336,1.6,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ajngeles,930000129.0,Valley Presbyterian Hospital,Appendix surgery,186,0.89,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Almeda,120000338.0,Valleycare Medical Center,Appendix surgery,16,0.01,0
2117,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,60000006.0,Ventura County Medical Center,Appendix suregry,47,0.22,1
2016,Calinfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,140000012.0,Adventist Medical Center,Appendix surgery,5,0.0,0
