year,month,quarter,mktcarrier,mktcarrierairlineid,mktcarriername,mktuniquecarrier,mktuniquecarriername,opcarrier,opcarrierairlineid,opcarriername,opuniquecarrier,opuniquecarriername,paxalttrans,paxnoalttrans,paxnocomp_one,paxnocomp_two,paxnocomp_three,totdenboarding,paxcomp_one,paxcomp_two,paxupgrade,paxdowngrade,totboarding,comppaid_one,comppaid_two,comppaid_three,codeshare,opcarriersource
2019,6,2,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,39,8.0,6.0,2742590,0.0,0.0,0,False,HA
2019,9,3,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,34,1.0,2.0,2828870,0.0,0.0,0,False,HA
2019,12,4,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,101,17.0,29.0,2674636,0.0,0.0,1000,False,HA
2020,3,1,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,1,0,0,0,1,1,125,5.0,13.0,2185709,0.0,919.0,2000,False,HA
2020,6,2,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,30,0.0,8.0,176278,0.0,0.0,0,False,HA
2020,9,3,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,14,0.0,7.0,320241,0.0,0.0,0,False,HA
2020,12,4,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,8,0.0,4.0,469717,0.0,0.0,0,False,HA
2021,3,1,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,3,,,727796,,,0,False,HA
2021,6,2,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,10,,,1717710,,,0,False,HA
2021,9,3,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,2,,,2047990,,,0,False,HA
2018,3,1,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,QX,19687.0,Horizon Air,QX,Horizon Air,0,120,0,19,4,143,120,477,55.0,0.0,2203846,0.0,124064.0,0,True,QX
2021,3,1,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,QX,19687.0,Horizon Air,QX,Horizon Air,0,15,0,0,0,15,15,126,,,1111080,,,0,False,QX
2021,6,2,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,QX,19687.0,Horizon Air,QX,Horizon Air,0,57,0,0,0,57,57,706,,,1730321,,,0,False,QX
2021,9,3,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,QX,19687.0,Horizon Air,QX,Horizon Air,0,50,0,0,0,50,50,459,,,1899889,,,1196,False,QX
2010,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,12,0,0,0,0,12,12,21,0.0,0.0,6039231,9850.0,0.0,10613,False,B6
2011,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,12,0,0,0,0,12,12,14,0.0,0.0,6038693,8000.0,0.0,7000,False,B6
2011,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,0,0,0,0,0,0,9,0.0,0.0,6622343,0.0,0.0,3430,False,B6
2011,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,8,0,0,0,0,8,8,16,0.0,0.0,7015965,9600.0,0.0,3930,False,B6
2011,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,0,0,0,11,11,0,56,0.0,0.0,6291058,0.0,0.0,17862,False,B6
2012,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,4,0,0,0,0,4,4,0,0.0,0.0,6371852,5200.0,0.0,0,False,B6
2012,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,11,1,0,0,0,12,12,114,0.0,0.0,6832293,6105.0,1300.0,49389,False,B6
2012,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,8,0,0,0,2,10,8,77,0.0,0.0,7138623,2230.0,0.0,30525,False,B6
2012,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,13,0,0,0,0,13,13,54,0.0,0.0,6573215,9688.0,0.0,22324,False,B6
2013,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,1,0,0,0,0,1,1,170,0.0,0.0,6765286,1300.0,0.0,61250,False,B6
2013,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,15,0,0,0,0,15,15,126,0.0,0.0,7188445,9400.0,0.0,46354,False,B6
2013,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,1,1,0,0,0,2,2,61,0.0,0.0,7381669,695.0,500.0,27598,False,B6
2013,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,1,0,0,0,0,1,1,145,0.0,0.0,6831371,1000.0,0.0,60277,False,B6
2014,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,24,0,0,0,0,24,24,469,0.0,0.0,6696787,21127.0,0.0,220782,False,B6
2014,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,70,0,0,0,0,70,70,279,0.0,0.0,7489539,52029.0,0.0,127024,False,B6
2014,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,13,0,0,510,3,526,13,851,8.0,2.0,7727979,10370.0,0.0,322592,False,B6
2014,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,2,0,0,27,1,30,2,407,0.0,1.0,7350027,3200.0,0.0,128521,False,B6
2015,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,39,0,0,0,0,39,39,619,0.0,147.0,7357389,37789.0,0.0,264132,False,B6
2015,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,5,0,0,0,0,5,5,266,0.0,83.0,8105136,6300.0,0.0,96726,False,B6
2015,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,8,0,0,0,0,8,8,358,0.0,39.0,8318476,8371.0,0.0,127117,False,B6
2015,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,21,0,0,0,0,21,17,598,0.0,64.0,8168250,14200.0,0.0,269970,False,B6
2016,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,28,0,0,0,0,28,27,488,0.0,27.0,8244033,31200.0,0.0,221911,False,B6
2016,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,1,0,798,0,799,1,298,0.0,48.0,8795633,0.0,1350.0,109199,False,B6
2016,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,5,12,0,1295,1,1313,17,480,1.0,7.0,8951162,6750.0,16200.0,212402,,
2016,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,8,0,1028,0,1036,8,439,0.0,86.0,8719175,0.0,10950.0,197966,False,B6
2017,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,11,2,1402,0,1415,11,553,0.0,38.0,8770054,0.0,15300.0,314471,False,B6
2017,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,22,0,20,0,42,22,567,0.0,215.0,9355804,0.0,29700.0,306926,False,B6
2017,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,18,0,0,0,18,18,529,0.0,34.0,9129180,0.0,24300.0,291160,False,B6
2017,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,3,0,0,0,3,3,432,0.0,97.0,8936805,0.0,4050.0,249618,False,B6
2018,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,7,0,0,0,7,7,844,0.0,202.0,8927623,0.0,9450.0,550230,False,B6
2018,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,8,0,1,0,9,8,557,0.0,102.0,9893611,0.0,15000.0,333696,False,B6
2018,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,7,0,0,0,7,7,612,0.0,69.0,9824474,0.0,10050.0,369730,False,B6
2018,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,13,0,0,0,13,13,487,0.0,107.0,9351646,0.0,17550.0,291469,False,B6
2019,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,23,0,0,0,23,23,721,0.0,108.0,9061253,0.0,31500.0,451304,False,B6
2019,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,5,0,2,0,7,5,641,0.0,89.0,9851842,0.0,7500.0,404614,False,B6
2019,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,7,0,1,0,8,7,785,0.0,150.0,9760018,0.0,10200.0,426338,False,B6
2019,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,12,0,4,0,16,12,637,0.0,176.0,9504092,0.0,16200.0,386415,False,B6
2020,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,0,0,2,0,2,0,250,0.0,157.0,7303799,0.0,0.0,137640,False,B6
2020,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,0,0,0,0,0,0,29,0.0,177.0,583894,0.0,0.0,19800,False,B6
2020,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,0,0,0,0,0,0,9,0.0,350.0,1433931,0.0,0.0,5800,False,B6
2020,12,4,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,0,0,0,0,0,0,62,0.0,240.0,2560789,0.0,0.0,24950,False,B6
2021,3,1,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,2,2,12,0,16,14,81,,,3875067,,,32693,False,B6
2021,6,2,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,1,0,2,0,3,1,463,,,6993996,,,335840,False,B6
2021,9,3,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,B6,20409.0,JetBlue Airways,B6,JetBlue Airways,0,24,0,0,0,24,24,901,,,7813396,,,594150,False,B6
2010,12,4,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,377,111,55,27,81,564,383,3575,1039.0,444.0,2018689,103731.0,7733.0,0,False,YV
2011,3,1,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,247,52,21,4,37,352,290,2897,775.0,445.0,2080943,93007.0,13138.0,0,False,YV
2011,6,2,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,421,23,39,4,54,541,416,2125,349.0,131.0,1794852,135053.0,0.0,0,False,YV
2011,9,3,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,253,52,43,4,35,387,268,2953,763.0,880.0,2097955,93305.0,6015.0,0,False,YV
2011,12,4,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,363,81,39,7,12,495,367,2226,564.0,1132.0,1844739,209901.0,12145.0,0,False,YV
2012,3,1,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,320,92,19,1,14,446,370,1900,307.0,1227.0,1877874,233881.0,32816.0,300,False,YV
2012,6,2,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,265,146,35,2,33,481,346,2566,15.0,1266.0,1863476,187933.0,43941.0,9063,False,YV
2012,9,3,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,296,121,59,0,14,490,459,1637,26.0,1608.0,1957583,180031.0,70999.0,3900,False,YV
2012,12,4,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,379,107,29,3,11,512,464,1510,17.0,1263.0,1899862,226733.0,70459.0,5180,False,YV
2013,3,1,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,314,190,11,0,24,539,503,1202,5.0,776.0,1834793,185536.0,132105.0,4224,False,YV
2013,6,2,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,441,159,28,2,18,648,597,1725,7.0,1213.0,2156621,295441.0,103604.0,0,False,YV
2013,9,3,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,348,102,23,5,39,517,404,1907,7.0,1123.0,2298325,192092.0,87711.0,0,False,YV
2013,12,4,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,269,220,17,0,12,518,479,1915,11.0,957.0,2111954,195611.0,221217.0,0,False,YV
2018,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,1,0,0,0,1,1,803,77.0,174.0,1449088,0.0,0.0,0,True,YV
2018,3,1,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,2,5,0,40,0,47,47,2413,123.0,185.0,2864946,0.0,16214.0,0,False,YV
2018,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,1,0,0,0,0,1,1,883,233.0,147.0,1744496,0.0,0.0,0,True,YV
2018,6,2,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,1,6,0,3,0,10,10,1722,277.0,160.0,3378023,0.0,7530.0,0,False,YV
2018,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,1007,406.0,173.0,1907092,0.0,0.0,0,True,YV
2018,9,3,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,5,0,46,0,51,51,2581,456.0,199.0,3604845,0.0,26409.0,0,False,YV
2018,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,3,0,3,3,837,487.0,172.0,1876019,0.0,0.0,0,True,YV
2018,12,4,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,15,0,86,0,101,101,2047,558.0,188.0,3536496,0.0,16315.0,0,False,YV
2019,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,966,310.0,172.0,1635422,0.0,0.0,0,True,YV
2019,3,1,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,24,0,461,0,485,485,3864,366.0,231.0,3288521,0.0,73063.0,0,False,YV
2019,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,1134,268.0,78.0,1859073,0.0,0.0,0,True,YV
2019,6,2,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,1,20,0,293,0,314,314,2836,322.0,244.0,3589375,260.0,53301.0,0,False,YV
2019,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,1,0,0,0,1,1,956,212.0,90.0,1863733,0.0,451.0,0,True,YV
2019,9,3,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,16,0,72,0,88,88,1861,259.0,109.0,3599017,0.0,15233.0,0,False,YV
2019,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,10,0,0,0,10,10,713,217.0,107.0,1842690,0.0,0.0,0,True,YV
2019,12,4,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,2,31,0,69,0,102,102,1428,257.0,128.0,3528613,1236.0,42306.0,0,False,YV
2020,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,531,71.0,58.0,1331284,0.0,0.0,0,True,YV
2020,3,1,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,10,0,8,0,18,18,962,83.0,84.0,2681520,0.0,7015.0,0,False,YV
2020,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,1,6.0,5.0,275133,0.0,0.0,0,True,YV
2020,6,2,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,1,11,0,0,0,12,12,95,6.0,5.0,536745,0.0,2004.0,0,False,YV
2020,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,11,14.0,27.0,715706,0.0,0.0,0,True,YV
2020,9,3,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,12,0,0,0,12,12,226,14.0,36.0,1390249,0.0,3182.0,0,False,YV
2020,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,47,123.0,31.0,915698,0.0,0.0,0,True,YV
2020,12,4,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,1,0,2,0,3,3,170,132.0,41.0,1769553,0.0,0.0,0,False,YV
2021,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,0,0,0,0,0,0,73,,,837668,,,0,True,YV
2021,3,1,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,1,5,0,0,0,6,6,359,,,1625143,,,0,False,YV
2021,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,1,0,6,0,7,7,434,,,1281476,,,0,True,YV
2021,6,2,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,1,31,0,8,0,40,40,808,,,2494135,,,0,False,YV
2021,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,0,1,0,4,0,5,5,466,,,1530582,,,0,True,YV
2021,9,3,,,,,,YV,20378.0,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,1,20,0,5,0,26,26,873,,,2721574,,,1938,False,YV
2018,3,1,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,1,15,0,6,0,22,22,2416,142.0,58.0,3210770,741.0,14906.0,0,False,OH
2018,6,2,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,1,19,0,12,0,32,32,2554,117.0,32.0,3485505,0.0,14012.0,0,False,OH
2018,9,3,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,0,24,0,18,0,42,42,2006,66.0,54.0,3404018,0.0,15948.0,0,False,OH
2018,12,4,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,5,70,0,138,0,213,213,2356,154.0,54.0,3421745,675.0,69897.0,0,False,OH
2019,3,1,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,1,75,0,184,7,267,260,3166,142.0,122.0,3412630,110.0,67141.0,0,False,OH
2019,6,2,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,3,117,0,367,0,487,487,4264,202.0,191.0,3905385,2330.0,133013.0,0,False,OH
2019,9,3,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,7,152,0,180,0,339,339,3027,156.0,205.0,3810183,3237.0,143846.0,0,False,OH
2019,12,4,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,3,86,0,370,0,459,459,2683,82.0,410.0,3816412,1028.0,87291.0,0,False,OH
2020,3,1,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,3,83,0,118,0,204,204,1291,77.0,131.0,3039515,854.0,92679.0,0,False,OH
2020,6,2,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,0,39,0,0,0,39,39,226,8.0,3.0,852181,0.0,11549.0,0,False,OH
2020,9,3,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,5,67,0,1,0,73,73,625,29.0,11.0,1961845,611.0,24359.0,0,False,OH
2020,12,4,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,0,6,0,13,0,19,19,360,25.0,42.0,2083641,788.0,6707.0,0,False,OH
2021,3,1,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,0,8,0,0,0,8,8,599,,,1922953,,,0,False,OH
2021,6,2,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,9,62,4,40,0,115,111,1342,,,3420512,,,0,False,OH
2021,9,3,,,,,,OH,20397.0,PSA Airlines Inc.,OH,PSA Airlines Inc.,2,73,1,93,0,169,168,1830,,,3513875,,,2076,False,OH
2018,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,745,1375.0,1192.0,588586,0.0,0.0,0,True,YX
2018,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,895,569.0,1073.0,1536052,0.0,0.0,0,True,YX
2018,3,1,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,0,24,0,8,0,32,32,2613,2140.0,2194.0,4050777,0.0,31807.0,0,False,YX
2018,6,2,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,2,0,2,0,1238,1634.0,1723.0,810241,0.0,0.0,0,True,YX
2018,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,2,0,1,0,3,3,1087,667.0,1516.0,1827387,0.0,0.0,0,True,YX
2018,6,2,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,0,18,0,12,0,30,28,3876,2560.0,2983.0,4890213,0.0,31878.0,0,False,YX
2018,9,3,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,2219,1766.0,1890.0,774603,0.0,0.0,0,True,YX
2018,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,1485,695.0,1385.0,1734779,0.0,0.0,0,True,YX
2018,9,3,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,0,29,0,2,0,31,31,4954,2725.0,4228.0,4619387,0.0,22071.0,0,False,YX
2018,12,4,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,1751,1867.0,1338.0,855098,0.0,0.0,0,True,YX
2018,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,1017,713.0,549.0,1645882,0.0,0.0,0,True,YX
2018,12,4,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,1,88,0,14,0,103,103,4275,2934.0,2167.0,4548762,0.0,90411.0,0,False,YX
2019,3,1,DL,19790.0,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,0,0,0,0,0,0,1126,1538.0,1237.0,735011,0.0,0.0,0,True,YX
2019,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,YX,20452.0,Republic Airline,YX,Republic Airline,0,1,0,0,0,1,1,872,561.0,423.0,1500034,0.0,0.0,0,True,YX
2019,3,1,,,,,,YX,20452.0,Republic Airline,YX,Republic Airline,1,67,0,12,0,80,80,3713,2224.0,1718.0,4183267,0.0,66823.0,0,False,YX
