Unit,Inci_no,Disp_date,Disp_time,Notif_date,Notif_time,Roll_date,Roll_time,Arv_date,Arv_time,City,Fdid,Final_nature,Dispatch_Datetime,Notification_Datetime,Roll_Datetime,Arrival_Datetime,ObjectId
E277,18016987,2018/01/12 18:11:04+00,2020/01/02 18:11:04+00,2018/01/12 18:11:55+00,2020/01/02 18:11:55+00,2018-01-12T18:12:20Z,11:12:20,2018/01/12 18:16:34+00,2020/01/02 18:16:34+00,TEMPE,8293,CP,2018/01/13 01:11:00+00,2018/01/13 01:11:00+00,1/12/2018 18:12,2018/01/13 01:16:00+00,73
E273,18016988,2018/01/12 18:11:59+00,2020/01/02 18:11:59+00,2018/01/12 18:12:18+00,2020/01/02 18:12:18+00,2018-01-12T18:12:55Z,11:12:55,2018/01/12 18:15:00+00,2020/01/02 18:15:00+00,TEMPE,8293,OD,2018/01/13 01:11:00+00,2018/01/13 01:12:00+00,1/12/2018 18:12,2018/01/13 01:15:00+00,74
E271,18017026,2018/01/12 18:42:03+00,2020/01/02 18:42:03+00,2018/01/12 18:43:04+00,2020/01/02 18:43:04+00,2018-01-12T18:43:45Z,11:43:45,2018/01/12 18:45:20+00,2020/01/02 18:45:20+00,TEMPE,8293,ILLA,2018/01/13 01:42:00+00,2018/01/13 01:43:00+00,1/12/2018 18:43,2018/01/13 01:45:00+00,75
E272,18017040,2018/01/12 19:05:24+00,2020/01/02 19:05:24+00,2018/01/12 19:06:07+00,2020/01/02 19:06:07+00,2018-01-12T19:06:17Z,12:06:17,2018/01/12 19:09:49+00,2020/01/02 19:09:49+00,TEMPE,8293,UNC,2018/01/13 02:05:00+00,2018/01/13 02:06:00+00,1/12/2018 19:06,2018/01/13 02:09:00+00,76
E278,18017097,2018/01/12 19:39:43+00,2020/01/02 19:39:43+00,2018/01/12 19:40:15+00,2020/01/02 19:40:15+00,2018-01-12T19:40:35Z,12:40:35,2018/01/12 19:43:44+00,2020/01/02 19:43:44+00,TEMPE,8293,DB,2018/01/13 02:39:00+00,2018/01/13 02:40:00+00,1/12/2018 19:40,2018/01/13 02:43:00+00,77
E276,18017113,2018/01/12 19:50:44+00,2020/01/02 19:50:44+00,2018/01/12 19:51:07+00,2020/01/02 19:51:07+00,2018-01-12T19:51:38Z,12:51:38,2018/01/12 19:53:22+00,2020/01/02 19:53:22+00,TEMPE,8293,962A,2018/01/13 02:50:00+00,2018/01/13 02:51:00+00,1/12/2018 19:51,2018/01/13 02:53:00+00,78
E275,18017166,2018/01/12 20:46:57+00,2020/01/02 20:46:57+00,2018/01/12 20:47:15+00,2020/01/02 20:47:15+00,2018-01-12T20:47:38Z,13:47:38,2018/01/12 20:49:40+00,2020/01/02 20:49:40+00,TEMPE,8293,962MC,2018/01/13 03:46:00+00,2018/01/13 03:47:00+00,1/12/2018 20:47,2018/01/13 03:49:00+00,79
E278,18017254,2018/01/12 22:03:48+00,2020/01/02 22:03:48+00,2018/01/12 22:04:26+00,2020/01/02 22:04:26+00,2018-01-12T22:04:57Z,15:04:57,2018/01/12 22:08:52+00,2020/01/02 22:08:52+00,TEMPE,8293,ALOC,2018/01/13 05:03:00+00,2018/01/13 05:04:00+00,1/12/2018 22:04,2018/01/13 05:08:00+00,80
E271,18017296,2018/01/12 22:54:41+00,2020/01/02 22:54:41+00,2018/01/12 22:55:10+00,2020/01/02 22:55:10+00,2018-01-12T22:56:31Z,15:56:31,2018/01/12 22:59:36+00,2020/01/02 22:59:36+00,TEMPE,8293,CP,2018/01/13 05:54:00+00,2018/01/13 05:55:00+00,1/12/2018 22:56,2018/01/13 05:59:00+00,81
E277,18017300,2018/01/12 22:59:03+00,2020/01/02 22:59:03+00,2018/01/12 23:01:42+00,2020/01/02 23:01:42+00,2018-01-12T23:02:20Z,16:02:20,2018/01/12 23:07:59+00,2020/01/02 23:07:59+00,TEMPE,8293,CP,2018/01/13 05:59:00+00,2018/01/13 06:01:00+00,1/12/2018 23:02,2018/01/13 06:07:00+00,82
E271,18017325,2018/01/12 23:45:16+00,2020/01/02 23:45:16+00,2018/01/12 23:45:43+00,2020/01/02 23:45:43+00,2018-01-12T23:46:54Z,16:46:54,2018/01/12 23:48:38+00,2020/01/02 23:48:38+00,TEMPE,8293,UNC,2018/01/13 06:45:00+00,2018/01/13 06:45:00+00,1/12/2018 23:46,2018/01/13 06:48:00+00,83
LT276,18017442,2018/01/13 03:07:36+00,2020/01/03 03:07:36+00,2018/01/13 03:08:13+00,2020/01/03 03:08:13+00,2018-01-13T03:09:00Z,20:09:00,2018/01/13 03:12:42+00,2020/01/03 03:12:42+00,TEMPE,8293,OD,2018/01/13 10:07:00+00,2018/01/13 10:08:00+00,1/13/2018 3:09,2018/01/13 10:12:00+00,84
E277,18017448,2018/01/13 03:25:07+00,2020/01/03 03:25:07+00,2018/01/13 03:26:04+00,2020/01/03 03:26:04+00,2018-01-13T03:26:53Z,20:26:53,2018/01/13 03:31:25+00,2020/01/03 03:31:25+00,TEMPE,8293,UNC,2018/01/13 10:25:00+00,2018/01/13 10:26:00+00,1/13/2018 3:26,2018/01/13 10:31:00+00,85
E278,18017456,2018/01/13 03:39:14+00,2020/01/03 03:39:14+00,2018/01/13 03:39:55+00,2020/01/03 03:39:55+00,2018-01-13T03:40:34Z,20:40:34,2018/01/13 03:46:25+00,2020/01/03 03:46:25+00,TEMPE,8293,UNC,2018/01/13 10:39:00+00,2018/01/13 10:39:00+00,1/13/2018 3:40,2018/01/13 10:46:00+00,86
E278,18017515,2018/01/13 05:43:40+00,2020/01/03 05:43:40+00,2018/01/13 05:44:18+00,2020/01/03 05:44:18+00,2018-01-13T05:44:59Z,22:44:59,2018/01/13 05:47:00+00,2020/01/03 05:47:00+00,TEMPE,8293,CP,2018/01/13 12:43:00+00,2018/01/13 12:44:00+00,1/13/2018 5:44,2018/01/13 12:47:00+00,87
E273,18017571,2018/01/13 07:24:07+00,2020/01/02 07:24:07+00,2018/01/13 07:24:58+00,2020/01/02 07:24:58+00,2018-01-13T07:26:06Z,0:26:06,2018/01/13 07:30:19+00,2020/01/02 07:30:19+00,TEMPE,8293,FALLA,2018/01/13 14:24:00+00,2018/01/13 14:24:00+00,1/13/2018 7:26,2018/01/13 14:30:00+00,88
E271,18017649,2018/01/13 08:58:16+00,2020/01/02 08:58:16+00,2018/01/13 08:59:24+00,2020/01/02 08:59:24+00,2018-01-13T09:00:24Z,2:00:24,2018/01/13 09:03:34+00,2020/01/02 09:03:34+00,TEMPE,8293,ALOC,2018/01/13 15:58:00+00,2018/01/13 15:59:00+00,1/13/2018 9:00,2018/01/13 16:03:00+00,89
E271,18017751,2018/01/13 10:37:21+00,2020/01/02 10:37:21+00,2018/01/13 10:38:02+00,2020/01/02 10:38:02+00,2018-01-13T10:38:18Z,3:38:18,2018/01/13 10:43:54+00,2020/01/02 10:43:54+00,TEMPE,8293,CVA,2018/01/13 17:37:00+00,2018/01/13 17:38:00+00,1/13/2018 10:38,2018/01/13 17:43:00+00,90
E275,18017768,2018/01/13 10:50:31+00,2020/01/02 10:50:31+00,2018/01/13 10:51:18+00,2020/01/02 10:51:18+00,2018-01-13T10:51:41Z,3:51:41,2018/01/13 10:56:35+00,2020/01/02 10:56:35+00,TEMPE,8293,ALOC,2018/01/13 17:50:00+00,2018/01/13 17:51:00+00,1/13/2018 10:51,2018/01/13 17:56:00+00,91
E278,18017788,2018/01/13 11:07:19+00,2020/01/02 11:07:19+00,2018/01/13 11:08:08+00,2020/01/02 11:08:08+00,2018-01-13T11:08:38Z,4:08:38,2018/01/13 11:12:28+00,2020/01/02 11:12:28+00,TEMPE,8293,MAT,2018/01/13 18:07:00+00,2018/01/13 18:08:00+00,1/13/2018 11:08,2018/01/13 18:12:00+00,92
E277,18017829,2018/01/13 11:43:27+00,2020/01/02 11:43:27+00,2018/01/13 11:44:17+00,2020/01/02 11:44:17+00,2018-01-13T11:44:39Z,4:44:39,2018/01/13 11:48:32+00,2020/01/02 11:48:32+00,TEMPE,8293,CP,2018/01/13 18:43:00+00,2018/01/13 18:44:00+00,1/13/2018 11:44,2018/01/13 18:48:00+00,93
E276,18017891,2018/01/13 12:39:23+00,2020/01/02 12:39:23+00,2018/01/13 12:40:51+00,2020/01/02 12:40:51+00,2018-01-13T12:40:58Z,5:40:58,2018/01/13 12:43:45+00,2020/01/02 12:43:45+00,TEMPE,8293,SEIZA,2018/01/13 19:39:00+00,2018/01/13 19:40:00+00,1/13/2018 12:40,2018/01/13 19:43:00+00,94
C2700,18017941,2018/01/13 13:30:09+00,2020/01/02 13:30:09+00,2018/01/13 13:33:54+00,2020/01/02 13:33:54+00,2018-01-13T13:33:54Z,6:33:54,2018/01/13 13:33:54+00,2020/01/02 13:33:54+00,TEMPE,8293,ILLA,2018/01/13 20:30:00+00,2018/01/13 20:33:00+00,1/13/2018 13:33,2018/01/13 20:33:00+00,95
E276,18017958,2018/01/13 13:46:35+00,2020/01/02 13:46:35+00,2018/01/13 13:47:26+00,2020/01/02 13:47:26+00,2018-01-13T13:47:48Z,6:47:48,2018/01/13 13:55:07+00,2020/01/02 13:55:07+00,TEMPE,8293,DB,2018/01/13 20:46:00+00,2018/01/13 20:47:00+00,1/13/2018 13:47,2018/01/13 20:55:00+00,96
E272,18018018,2018/01/13 14:40:18+00,2020/01/02 14:40:18+00,2018/01/13 14:41:07+00,2020/01/02 14:41:07+00,2018-01-13T14:41:35Z,7:41:35,2018/01/13 14:45:00+00,2020/01/02 14:45:00+00,TEMPE,8293,FALLA,2018/01/13 21:40:00+00,2018/01/13 21:41:00+00,1/13/2018 14:41,2018/01/13 21:45:00+00,97
E278,18018024,2018/01/13 14:42:16+00,2020/01/02 14:42:16+00,2018/01/13 14:43:46+00,2020/01/02 14:43:46+00,2018-01-13T14:44:15Z,7:44:15,2018/01/13 14:49:28+00,2020/01/02 14:49:28+00,TEMPE,8293,OD,2018/01/13 21:42:00+00,2018/01/13 21:43:00+00,1/13/2018 14:44,2018/01/13 21:49:00+00,98
LT276,18018115,2018/01/13 15:46:17+00,2020/01/02 15:46:17+00,2018/01/13 15:47:26+00,2020/01/02 15:47:26+00,2018-01-13T15:47:49Z,8:47:49,2018/01/13 15:51:26+00,2020/01/02 15:51:26+00,TEMPE,8293,ALOC,2018/01/13 22:46:00+00,2018/01/13 22:47:00+00,1/13/2018 15:47,2018/01/13 22:51:00+00,99
E271,18018141,2018/01/13 16:05:29+00,2020/01/02 16:05:29+00,2018/01/13 16:06:07+00,2020/01/02 16:06:07+00,2018-01-13T16:06:12Z,9:06:12,2018/01/13 16:08:04+00,2020/01/02 16:08:04+00,TEMPE,8293,ALOC,2018/01/13 23:05:00+00,2018/01/13 23:06:00+00,1/13/2018 16:06,2018/01/13 23:08:00+00,100
E273,18007889,2018/01/06 09:38:02+00,2020/01/02 09:38:02+00,2018/01/06 09:38:50+00,2020/01/02 09:38:50+00,2018-01-06T09:39:03Z,2:39:03,2018/01/06 09:42:45+00,2020/01/02 09:42:45+00,TEMPE,8293,ILLA,2018/01/06 16:38:00+00,2018/01/06 16:38:00+00,1/6/2018 9:39,2018/01/06 16:42:00+00,101
E271,18007945,2018/01/06 10:24:12+00,2020/01/02 10:24:12+00,2018/01/06 10:25:24+00,2020/01/02 10:25:24+00,2018-01-06T10:25:51Z,3:25:51,2018/01/06 10:32:21+00,2020/01/02 10:32:21+00,TEMPE,8293,INTB,2018/01/06 17:24:00+00,2018/01/06 17:25:00+00,1/6/2018 10:25,2018/01/06 17:32:00+00,102
E273,18007992,2018/01/06 11:03:42+00,2020/01/02 11:03:42+00,2018/01/06 11:05:36+00,2020/01/02 11:05:36+00,2018-01-06T11:05:41Z,4:05:41,2018/01/06 11:08:18+00,2020/01/02 11:08:18+00,TEMPE,8293,FALLA,2018/01/06 18:03:00+00,2018/01/06 18:05:00+00,1/6/2018 11:05,2018/01/06 18:08:00+00,103
LT273,18008045,2018/01/06 12:00:53+00,2020/01/02 12:00:53+00,2018/01/06 12:01:24+00,2020/01/02 12:01:24+00,2018-01-06T12:01:51Z,5:01:51,2018/01/06 12:04:11+00,2020/01/02 12:04:11+00,TEMPE,8293,CVA,2018/01/06 19:00:00+00,2018/01/06 19:01:00+00,1/6/2018 12:01,2018/01/06 19:04:00+00,104
E275,18005468,2018/01/04 16:52:26+00,2020/01/02 16:52:26+00,2018/01/04 16:53:05+00,2020/01/02 16:53:05+00,2018-01-04T16:53:10Z,9:53:10,2018/01/04 16:53:40+00,2020/01/02 16:53:40+00,TEMPE,8293,DB,2018/01/04 23:52:00+00,2018/01/04 23:53:00+00,1/4/2018 16:53,2018/01/04 23:53:00+00,105
E276,18008199,2018/01/06 13:56:11+00,2020/01/02 13:56:11+00,2018/01/06 13:56:37+00,2020/01/02 13:56:37+00,2018-01-06T13:57:09Z,6:57:09,2018/01/06 13:58:47+00,2020/01/02 13:58:47+00,TEMPE,8293,ALOC,2018/01/06 20:56:00+00,2018/01/06 20:56:00+00,1/6/2018 13:57,2018/01/06 20:58:00+00,106
E272,18008214,2018/01/06 14:11:09+00,2020/01/02 14:11:09+00,2018/01/06 14:11:50+00,2020/01/02 14:11:50+00,2018-01-06T14:12:17Z,7:12:17,2018/01/06 14:15:23+00,2020/01/02 14:15:23+00,TEMPE,8293,UNC,2018/01/06 21:11:00+00,2018/01/06 21:11:00+00,1/6/2018 14:12,2018/01/06 21:15:00+00,107
E275,18008226,2018/01/06 14:22:51+00,2020/01/02 14:22:51+00,2018/01/06 14:23:48+00,2020/01/02 14:23:48+00,2018-01-06T14:24:38Z,7:24:38,2018/01/06 14:28:17+00,2020/01/02 14:28:17+00,TEMPE,8293,DB,2018/01/06 21:22:00+00,2018/01/06 21:23:00+00,1/6/2018 14:24,2018/01/06 21:28:00+00,108
E273,18008319,2018/01/06 15:51:45+00,2020/01/02 15:51:45+00,2018/01/06 15:52:17+00,2020/01/02 15:52:17+00,2018-01-06T15:52:49Z,8:52:49,2018/01/06 15:55:04+00,2020/01/02 15:55:04+00,TEMPE,8293,CODE,2018/01/06 22:51:00+00,2018/01/06 22:52:00+00,1/6/2018 15:52,2018/01/06 22:55:00+00,109
E271,18008378,2018/01/06 16:33:22+00,2020/01/02 16:33:22+00,2018/01/06 16:36:11+00,2020/01/02 16:36:11+00,2018-01-06T16:36:34Z,9:36:34,2018/01/06 16:38:25+00,2020/01/02 16:38:25+00,TEMPE,8293,ALOC,2018/01/06 23:33:00+00,2018/01/06 23:36:00+00,1/6/2018 16:36,2018/01/06 23:38:00+00,110
E276,18008384,2018/01/06 16:39:22+00,2020/01/02 16:39:22+00,2018/01/06 16:39:48+00,2020/01/02 16:39:48+00,2018-01-06T16:40:20Z,9:40:20,2018/01/06 16:42:55+00,2020/01/02 16:42:55+00,TEMPE,8293,DB,2018/01/06 23:39:00+00,2018/01/06 23:39:00+00,1/6/2018 16:40,2018/01/06 23:42:00+00,111
E271,18008469,2018/01/06 17:42:28+00,2020/01/02 17:42:28+00,2018/01/06 17:43:58+00,2020/01/02 17:43:58+00,2018-01-06T17:44:15Z,10:44:15,2018/01/06 17:47:12+00,2020/01/02 17:47:12+00,TEMPE,8293,DB,2018/01/07 00:42:00+00,2018/01/07 00:43:00+00,1/6/2018 17:44,2018/01/07 00:47:00+00,112
LT276,18008535,2018/01/06 18:41:31+00,2020/01/02 18:41:31+00,2018/01/06 18:42:02+00,2020/01/02 18:42:02+00,2018-01-06T18:42:24Z,11:42:24,2018/01/06 18:46:43+00,2020/01/02 18:46:43+00,TEMPE,8293,UNC,2018/01/07 01:41:00+00,2018/01/07 01:42:00+00,1/6/2018 18:42,2018/01/07 01:46:00+00,113
LT276,18008549,2018/01/06 18:55:53+00,2020/01/02 18:55:53+00,2018/01/06 18:56:52+00,2020/01/02 18:56:52+00,2018-01-06T18:57:03Z,11:57:03,2018/01/06 19:00:11+00,2020/01/02 19:00:11+00,TEMPE,8293,HA,2018/01/07 01:55:00+00,2018/01/07 01:56:00+00,1/6/2018 18:57,2018/01/07 02:00:00+00,114
E277,18008555,2018/01/06 19:03:14+00,2020/01/02 19:03:14+00,2018/01/06 19:03:51+00,2020/01/02 19:03:51+00,2018-01-06T19:04:23Z,12:04:23,2018/01/06 19:06:39+00,2020/01/02 19:06:39+00,TEMPE,8293,FALLA,2018/01/07 02:03:00+00,2018/01/07 02:03:00+00,1/6/2018 19:04,2018/01/07 02:06:00+00,115
E274,18008628,2018/01/06 19:57:15+00,2020/01/02 19:57:15+00,2018/01/06 19:57:41+00,2020/01/02 19:57:41+00,2018-01-06T19:58:14Z,12:58:14,2018/01/06 20:02:58+00,2020/01/02 20:02:58+00,TEMPE,8293,INTB,2018/01/07 02:57:00+00,2018/01/07 02:57:00+00,1/6/2018 19:58,2018/01/07 03:02:00+00,116
E278,18008645,2018/01/06 20:08:50+00,2020/01/02 20:08:50+00,2018/01/06 20:09:31+00,2020/01/02 20:09:31+00,2018-01-06T20:10:02Z,13:10:02,2018/01/06 20:13:00+00,2020/01/02 20:13:00+00,TEMPE,8293,SEIZA,2018/01/07 03:08:00+00,2018/01/07 03:09:00+00,1/6/2018 20:10,2018/01/07 03:13:00+00,117
E271,18008802,2018/01/06 23:08:20+00,2020/01/02 23:08:20+00,2018/01/06 23:08:39+00,2020/01/02 23:08:39+00,2018-01-06T23:08:56Z,16:08:56,2018/01/06 23:12:26+00,2020/01/02 23:12:26+00,TEMPE,8293,CODE,2018/01/07 06:08:00+00,2018/01/07 06:08:00+00,1/6/2018 23:08,2018/01/07 06:12:00+00,118
E278,18008824,2018/01/06 23:29:21+00,2020/01/02 23:29:21+00,2018/01/06 23:29:34+00,2020/01/02 23:29:34+00,NA,NA,2018/01/06 23:29:44+00,2020/01/02 23:29:44+00,TEMPE,8293,DB,2018/01/07 06:29:00+00,2018/01/07 06:29:00+00,NA,2018/01/07 06:29:00+00,119
E276,18008846,2018/01/06 23:52:31+00,2020/01/02 23:52:31+00,2018/01/06 23:52:59+00,2020/01/02 23:52:59+00,2018-01-06T23:54:24Z,16:54:24,2018/01/06 23:56:56+00,2020/01/02 23:56:56+00,TEMPE,8293,ILLA,2018/01/07 06:52:00+00,2018/01/07 06:52:00+00,1/6/2018 23:54,2018/01/07 06:56:00+00,120
E277,18008850,2018/01/06 23:55:46+00,2020/01/02 23:55:46+00,2018/01/06 23:56:03+00,2020/01/02 23:56:03+00,2018-01-06T23:56:54Z,16:56:54,2018/01/07 00:01:00+00,2020/01/03 00:01:00+00,TEMPE,8293,DB,2018/01/07 06:55:00+00,2018/01/07 06:56:00+00,1/6/2018 23:56,2018/01/07 07:01:00+00,121
LT276,18008898,2018/01/07 00:59:54+00,2020/01/03 00:59:54+00,2018/01/07 01:00:45+00,2020/01/03 01:00:45+00,2018-01-07T01:01:45Z,18:01:45,2018/01/07 01:04:31+00,2020/01/03 01:04:31+00,TEMPE,8293,FALLA,2018/01/07 07:59:00+00,2018/01/07 08:00:00+00,1/7/2018 1:01,2018/01/07 08:04:00+00,122
BC271,18008931,2018/01/07 01:45:55+00,2020/01/03 01:45:55+00,2018/01/07 01:46:03+00,2020/01/03 01:46:03+00,2018-01-07T01:47:20Z,18:47:20,2018/01/07 01:50:12+00,2020/01/03 01:50:12+00,TEMPE,8293,GSWS,2018/01/07 08:45:00+00,2018/01/07 08:46:00+00,1/7/2018 1:47,2018/01/07 08:50:00+00,123
E276,18008977,2018/01/07 02:56:02+00,2020/01/03 02:56:02+00,2018/01/07 02:58:30+00,2020/01/03 02:58:30+00,2018-01-07T02:59:31Z,19:59:31,2018/01/07 03:02:50+00,2020/01/03 03:02:50+00,TEMPE,8293,OD,2018/01/07 09:56:00+00,2018/01/07 09:58:00+00,1/7/2018 2:59,2018/01/07 10:02:00+00,124
E278,18008982,2018/01/07 03:09:07+00,2020/01/03 03:09:07+00,2018/01/07 03:10:05+00,2020/01/03 03:10:05+00,2018-01-07T03:10:12Z,20:10:12,2018/01/07 03:12:38+00,2020/01/03 03:12:38+00,TEMPE,8293,ALOC,2018/01/07 10:09:00+00,2018/01/07 10:10:00+00,1/7/2018 3:10,2018/01/07 10:12:00+00,125
E272,18009027,2018/01/07 04:40:46+00,2020/01/03 04:40:46+00,2018/01/07 04:43:27+00,2020/01/03 04:43:27+00,2018-01-07T04:44:24Z,21:44:24,2018/01/07 04:47:14+00,2020/01/03 04:47:14+00,TEMPE,8293,962A,2018/01/07 11:40:00+00,2018/01/07 11:43:00+00,1/7/2018 4:44,2018/01/07 11:47:00+00,126
LT276,18009065,2018/01/07 06:02:47+00,2020/01/03 06:02:47+00,2018/01/07 06:03:20+00,2020/01/03 06:03:20+00,2018-01-07T06:04:18Z,23:04:18,2018/01/07 06:06:42+00,2020/01/03 06:06:42+00,TEMPE,8293,OD,2018/01/07 13:02:00+00,2018/01/07 13:03:00+00,1/7/2018 6:04,2018/01/07 13:06:00+00,127
LT273,18009067,2018/01/07 06:04:17+00,2020/01/03 06:04:17+00,2018/01/07 06:05:06+00,2020/01/03 06:05:06+00,2018-01-07T06:06:25Z,23:06:25,2018/01/07 06:10:36+00,2020/01/03 06:10:36+00,TEMPE,8293,HA,2018/01/07 13:04:00+00,2018/01/07 13:05:00+00,1/7/2018 6:06,2018/01/07 13:10:00+00,128
E273,18009240,2018/01/07 09:25:39+00,2020/01/02 09:25:39+00,2018/01/07 09:26:16+00,2020/01/02 09:26:16+00,2018-01-07T09:26:40Z,2:26:40,2018/01/07 09:31:32+00,2020/01/02 09:31:32+00,TEMPE,8293,CVA,2018/01/07 16:25:00+00,2018/01/07 16:26:00+00,1/7/2018 9:26,2018/01/07 16:31:00+00,129
E274,18009287,2018/01/07 10:18:16+00,2020/01/02 10:18:16+00,2018/01/07 10:18:33+00,2020/01/02 10:18:33+00,2018-01-07T10:19:33Z,3:19:33,2018/01/07 10:23:24+00,2020/01/02 10:23:24+00,TEMPE,8293,CP,2018/01/07 17:18:00+00,2018/01/07 17:18:00+00,1/7/2018 10:19,2018/01/07 17:23:00+00,130
E275,18009290,2018/01/07 10:20:31+00,2020/01/02 10:20:31+00,2018/01/07 10:21:25+00,2020/01/02 10:21:25+00,2018-01-07T10:22:34Z,3:22:34,2018/01/07 10:27:53+00,2020/01/02 10:27:53+00,TEMPE,8293,DIAB,2018/01/07 17:20:00+00,2018/01/07 17:21:00+00,1/7/2018 10:22,2018/01/07 17:27:00+00,131
E277,18009299,2018/01/07 10:31:04+00,2020/01/02 10:31:04+00,2018/01/07 10:32:21+00,2020/01/02 10:32:21+00,2018-01-07T10:32:21Z,3:32:21,2018/01/07 10:36:02+00,2020/01/02 10:36:02+00,TEMPE,8293,SEIZA,2018/01/07 17:31:00+00,2018/01/07 17:32:00+00,1/7/2018 10:32,2018/01/07 17:36:00+00,132
LT276,18009308,2018/01/07 10:38:44+00,2020/01/02 10:38:44+00,2018/01/07 10:39:28+00,2020/01/02 10:39:28+00,2018-01-07T10:39:46Z,3:39:46,2018/01/07 10:44:16+00,2020/01/02 10:44:16+00,TEMPE,8293,DB,2018/01/07 17:38:00+00,2018/01/07 17:39:00+00,1/7/2018 10:39,2018/01/07 17:44:00+00,133
E277,18009312,2018/01/07 10:45:51+00,2020/01/02 10:45:51+00,2018/01/07 10:46:34+00,2020/01/02 10:46:34+00,2018-01-07T10:46:34Z,3:46:34,2018/01/07 10:52:47+00,2020/01/02 10:52:47+00,TEMPE,8293,ILLA,2018/01/07 17:45:00+00,2018/01/07 17:46:00+00,1/7/2018 10:46,2018/01/07 17:52:00+00,134
E278,18009590,2018/01/07 14:47:37+00,2020/01/02 14:47:37+00,2018/01/07 14:48:11+00,2020/01/02 14:48:11+00,2018-01-07T14:48:34Z,7:48:34,2018/01/07 14:52:12+00,2020/01/02 14:52:12+00,TEMPE,8293,CP,2018/01/07 21:47:00+00,2018/01/07 21:48:00+00,1/7/2018 14:48,2018/01/07 21:52:00+00,135
E274,18009643,2018/01/07 15:43:30+00,2020/01/02 15:43:30+00,2018/01/07 15:43:48+00,2020/01/02 15:43:48+00,2018-01-07T15:44:41Z,8:44:41,2018/01/07 15:49:51+00,2020/01/02 15:49:51+00,TEMPE,8293,CVA,2018/01/07 22:43:00+00,2018/01/07 22:43:00+00,1/7/2018 15:44,2018/01/07 22:49:00+00,136
E272,18009649,2018/01/07 15:50:18+00,2020/01/02 15:50:18+00,2018/01/07 15:51:39+00,2020/01/02 15:51:39+00,2018-01-07T15:52:04Z,8:52:04,2018/01/07 15:55:37+00,2020/01/02 15:55:37+00,TEMPE,8293,ILLA,2018/01/07 22:50:00+00,2018/01/07 22:51:00+00,1/7/2018 15:52,2018/01/07 22:55:00+00,137
E274,18009691,2018/01/07 16:35:40+00,2020/01/02 16:35:40+00,2018/01/07 16:35:58+00,2020/01/02 16:35:58+00,2018-01-07T16:36:30Z,9:36:30,2018/01/07 16:40:26+00,2020/01/02 16:40:26+00,TEMPE,8293,DB,2018/01/07 23:35:00+00,2018/01/07 23:35:00+00,1/7/2018 16:36,2018/01/07 23:40:00+00,138
LT273,18009743,2018/01/07 17:10:07+00,2020/01/02 17:10:07+00,2018/01/07 17:11:02+00,2020/01/02 17:11:02+00,2018-01-07T17:12:31Z,10:12:31,2018/01/07 17:14:13+00,2020/01/02 17:14:13+00,TEMPE,8293,ALOC,2018/01/08 00:10:00+00,2018/01/08 00:11:00+00,1/7/2018 17:12,2018/01/08 00:14:00+00,139
E274,18009784,2018/01/07 17:36:14+00,2020/01/02 17:36:14+00,2018/01/07 17:36:36+00,2020/01/02 17:36:36+00,2018-01-07T17:37:08Z,10:37:08,2018/01/07 17:39:57+00,2020/01/02 17:39:57+00,TEMPE,8293,UNC,2018/01/08 00:36:00+00,2018/01/08 00:36:00+00,1/7/2018 17:37,2018/01/08 00:39:00+00,140
E271,18009823,2018/01/07 18:14:07+00,2020/01/02 18:14:07+00,2018/01/07 18:14:41+00,2020/01/02 18:14:41+00,2018-01-07T18:15:05Z,11:15:05,2018/01/07 18:18:31+00,2020/01/02 18:18:31+00,TEMPE,8293,DB,2018/01/08 01:14:00+00,2018/01/08 01:14:00+00,1/7/2018 18:15,2018/01/08 01:18:00+00,141
E276,18009848,2018/01/07 18:31:28+00,2020/01/02 18:31:28+00,2018/01/07 18:32:18+00,2020/01/02 18:32:18+00,2018-01-07T18:32:25Z,11:32:25,2018/01/07 18:36:05+00,2020/01/02 18:36:05+00,TEMPE,8293,MAT,2018/01/08 01:31:00+00,2018/01/08 01:32:00+00,1/7/2018 18:32,2018/01/08 01:36:00+00,142
E274,18009913,2018/01/07 19:29:03+00,2020/01/02 19:29:03+00,2018/01/07 19:29:52+00,2020/01/02 19:29:52+00,2018-01-07T19:30:22Z,12:30:22,2018/01/07 19:34:17+00,2020/01/02 19:34:17+00,TEMPE,8293,HA,2018/01/08 02:29:00+00,2018/01/08 02:29:00+00,1/7/2018 19:30,2018/01/08 02:34:00+00,143
E271,18010030,2018/01/07 21:25:56+00,2020/01/02 21:25:56+00,2018/01/07 21:27:08+00,2020/01/02 21:27:08+00,2018-01-07T21:27:44Z,14:27:44,2018/01/07 21:33:50+00,2020/01/02 21:33:50+00,TEMPE,8293,CP,2018/01/08 04:25:00+00,2018/01/08 04:27:00+00,1/7/2018 21:27,2018/01/08 04:33:00+00,144
E273,18010032,2018/01/07 21:26:06+00,2020/01/02 21:26:06+00,2018/01/07 21:28:02+00,2020/01/02 21:28:02+00,2018-01-07T21:29:12Z,14:29:12,2018/01/07 21:32:28+00,2020/01/02 21:32:28+00,TEMPE,8293,ILLA,2018/01/08 04:26:00+00,2018/01/08 04:28:00+00,1/7/2018 21:29,2018/01/08 04:32:00+00,145
