OBJECTID,SMARC_COD,SURFM_ARC,SHAPE_Length
669,1,Surficial Material Contact,6923.69613955303
670,1,Surficial Material Contact,397.258980286782
671,1,Surficial Material Contact,662.02796593814
672,1,Surficial Material Contact,1739.31350937252
673,2,Hydrography Shoreline,1657.64175565629
674,1,Surficial Material Contact,8431.18564914593
675,1,Surficial Material Contact,4555.07005473149
676,2,Hydrography Shoreline,1567.29425631519
677,1,Surficial Material Contact,8492.4285466795
678,1,Surficial Material Contact,1084.69769762924
679,1,Surficial Material Contact,982.705589315018
680,2,Hydrography Shoreline,2859.67809253564
681,1,Surficial Material Contact,2846.00993699096
682,2,Hydrography Shoreline,8463.06827597525
683,1,Surficial Material Contact,11604.3101129135
684,1,Surficial Material Contact,1756.09685187773
685,1,Surficial Material Contact,12710.514588432
686,1,Surficial Material Contact,10931.4176430015
687,2,Hydrography Shoreline,550.946509365507
688,2,Hydrography Shoreline,4305.35810761604
689,1,Surficial Material Contact,633.245270196087
690,1,Surficial Material Contact,3555.97284134519
691,1,Surficial Material Contact,508.089122244506
692,1,Surficial Material Contact,980.759687729821
693,2,Hydrography Shoreline,1034.84430050248
694,1,Surficial Material Contact,6633.35447824155
695,1,Surficial Material Contact,1917.49085202663
696,1,Surficial Material Contact,875.404613164994
697,2,Hydrography Shoreline,6807.40329037295
698,1,Surficial Material Contact,9162.35588787969
699,1,Surficial Material Contact,1176.77966834786
700,1,Surficial Material Contact,7125.45804855953
701,1,Surficial Material Contact,547.97599183402
702,1,Surficial Material Contact,5319.12080548208
703,2,Hydrography Shoreline,682.758887602201
704,1,Surficial Material Contact,2058.74172827135
705,2,Hydrography Shoreline,7206.03760533856
706,1,Surficial Material Contact,9019.8183947619
707,1,Surficial Material Contact,8737.39374475583
708,1,Surficial Material Contact,814.458932424032
709,1,Surficial Material Contact,450.893115805548
710,1,Surficial Material Contact,1614.13567582336
711,1,Surficial Material Contact,1753.73489035174
712,1,Surficial Material Contact,3860.46659123073
713,1,Surficial Material Contact,5042.87518073178
714,1,Surficial Material Contact,14020.4791846814
715,1,Surficial Material Contact,1996.63388680289
716,1,Surficial Material Contact,2203.3103649261
717,2,Hydrography Shoreline,4265.98333051842
718,1,Surficial Material Contact,1071.15938754992
719,1,Surficial Material Contact,2406.32220785696
720,1,Surficial Material Contact,45.7584086315117
721,2,Hydrography Shoreline,511.878386898257
722,1,Surficial Material Contact,3357.94435764165
723,1,Surficial Material Contact,12025.7610027379
724,2,Hydrography Shoreline,8187.76782816923
725,2,Hydrography Shoreline,79.1981071899637
726,2,Hydrography Shoreline,996.346245617681
727,1,Surficial Material Contact,5010.38056293131
728,2,Hydrography Shoreline,1050.62999397272
729,1,Surficial Material Contact,6644.47127227465
730,1,Surficial Material Contact,5763.03336361631
731,1,Surficial Material Contact,350.914550688375
732,2,Hydrography Shoreline,3218.22194249741
733,1,Surficial Material Contact,11084.969754238
734,2,Hydrography Shoreline,543.109818059481
735,1,Surficial Material Contact,8.49998299426892
736,1,Surficial Material Contact,1270.71119868786
737,1,Surficial Material Contact,4166.38382671539
738,2,Hydrography Shoreline,2573.6559918659
739,1,Surficial Material Contact,2978.42668631942
740,1,Surficial Material Contact,3289.57675918502
741,2,Hydrography Shoreline,7593.34746643808
742,1,Surficial Material Contact,3898.97734677028
743,1,Surficial Material Contact,4474.07462420862
744,1,Surficial Material Contact,1299.28791764205
745,1,Surficial Material Contact,8071.22015835005
746,1,Surficial Material Contact,7843.97375491667
747,1,Surficial Material Contact,3940.69152860206
748,1,Surficial Material Contact,10876.3306749011
749,2,Hydrography Shoreline,245.051861565879
750,1,Surficial Material Contact,11.2650278393766
751,1,Surficial Material Contact,1851.72928193383
752,2,Hydrography Shoreline,3378.89047446614
753,1,Surficial Material Contact,10803.3504807771
754,2,Hydrography Shoreline,261.292498244008
755,1,Surficial Material Contact,2007.0060961155
756,2,Hydrography Shoreline,481.589308038643
757,1,Surficial Material Contact,276.694469623906
758,1,Surficial Material Contact,4245.2307634812
759,1,Surficial Material Contact,2386.33926245024
760,1,Surficial Material Contact,8212.92478076564
761,1,Surficial Material Contact,5444.08950695953
762,2,Hydrography Shoreline,1277.74768504839
763,1,Surficial Material Contact,5246.05176690996
764,2,Hydrography Shoreline,13408.1534545595
765,1,Surficial Material Contact,12422.6467948513
766,1,Surficial Material Contact,6348.38412442364
767,3,State Boundary,5623.602752728
768,1,Surficial Material Contact,3086.10203389717
769,1,Surficial Material Contact,2968.1091089607
770,1,Surficial Material Contact,469.868154911584
771,1,Surficial Material Contact,22007.3109072759
772,1,Surficial Material Contact,698.148624859842
773,1,Surficial Material Contact,2835.67400643707
774,1,Surficial Material Contact,5446.25642963706
775,1,Surficial Material Contact,3304.09846045539
776,2,Hydrography Shoreline,3433.59563503783
777,1,Surficial Material Contact,2257.92464038971
778,2,Hydrography Shoreline,3037.25611027482
779,1,Surficial Material Contact,3495.36424173565
780,1,Surficial Material Contact,6138.16906183403
781,1,Surficial Material Contact,1340.09959796035
782,1,Surficial Material Contact,1615.90854025068
783,1,Surficial Material Contact,6568.12443891974
784,1,Surficial Material Contact,3118.30070185021
785,1,Surficial Material Contact,570.883190393919
786,1,Surficial Material Contact,1267.39847550426
787,1,Surficial Material Contact,7133.94926170229
788,1,Surficial Material Contact,7355.89086852099
789,1,Surficial Material Contact,6878.92866767381
790,1,Surficial Material Contact,6716.5896748014
791,1,Surficial Material Contact,1535.77317073834
792,1,Surficial Material Contact,1456.80155949806
793,1,Surficial Material Contact,3134.42002625528
794,2,Hydrography Shoreline,9733.89277302603
795,1,Surficial Material Contact,3719.55238521558
796,1,Surficial Material Contact,2882.34457393669
797,1,Surficial Material Contact,1557.34348100701
798,1,Surficial Material Contact,1226.77617508919
799,1,Surficial Material Contact,8524.20836292269
800,1,Surficial Material Contact,8228.69930714184
801,1,Surficial Material Contact,1149.44661665437
802,1,Surficial Material Contact,4694.94236288116
803,1,Surficial Material Contact,1497.53233149731
804,1,Surficial Material Contact,1030.55203623535
805,1,Surficial Material Contact,6088.64570169789
806,1,Surficial Material Contact,7116.38758291086
807,1,Surficial Material Contact,5433.50740203385
808,1,Surficial Material Contact,192.645362702919
809,1,Surficial Material Contact,5957.84943306851
810,1,Surficial Material Contact,8047.40791378299
811,1,Surficial Material Contact,1933.24222977278
812,1,Surficial Material Contact,481.78187878951
813,1,Surficial Material Contact,4605.56862621356
814,1,Surficial Material Contact,10577.4159600685
815,1,Surficial Material Contact,11371.8886823848
816,1,Surficial Material Contact,5371.1972288596
817,1,Surficial Material Contact,2897.84190205286
818,1,Surficial Material Contact,3127.20401022059
819,1,Surficial Material Contact,363.708668172709
820,1,Surficial Material Contact,8450.43446786869
821,1,Surficial Material Contact,2710.52520763365
822,1,Surficial Material Contact,260.253701915555
823,1,Surficial Material Contact,2906.54530635148
824,1,Surficial Material Contact,1262.50688997032
825,1,Surficial Material Contact,1441.11050152331
826,1,Surficial Material Contact,3079.5779894333
827,1,Surficial Material Contact,5538.66232554451
828,1,Surficial Material Contact,7795.52549199941
829,1,Surficial Material Contact,1474.910127893
830,1,Surficial Material Contact,491.35190336978
831,2,Hydrography Shoreline,4877.50968292071
832,1,Surficial Material Contact,19541.5863072275
833,2,Hydrography Shoreline,5079.13252010691
834,1,Surficial Material Contact,350.561796346756
835,1,Surficial Material Contact,2234.70512757328
836,1,Surficial Material Contact,2448.00838249044
837,1,Surficial Material Contact,4959.66214564774
838,1,Surficial Material Contact,169.612643060316
839,1,Surficial Material Contact,2398.59072812637
840,1,Surficial Material Contact,10899.6303455656
841,1,Surficial Material Contact,2188.98041338835
842,1,Surficial Material Contact,2355.29470824455
843,1,Surficial Material Contact,6547.96393034173
844,1,Surficial Material Contact,8993.39185913982
845,1,Surficial Material Contact,1565.26183723687
846,1,Surficial Material Contact,5142.72230293249
847,1,Surficial Material Contact,1818.83844150401
848,1,Surficial Material Contact,2933.80961890084
849,2,Hydrography Shoreline,983.945377078215
850,1,Surficial Material Contact,3325.15887035488
851,1,Surficial Material Contact,1464.53170510538
852,1,Surficial Material Contact,2774.42094115129
853,1,Surficial Material Contact,4861.89089150256
854,2,Hydrography Shoreline,3533.24988693686
855,1,Surficial Material Contact,2419.14251880127
856,1,Surficial Material Contact,2272.07735972286
857,1,Surficial Material Contact,976.162517096009
858,1,Surficial Material Contact,5372.37454918149
859,3,State Boundary,3225.36214557838
860,1,Surficial Material Contact,14584.0923611702
861,1,Surficial Material Contact,7207.86703570846
862,1,Surficial Material Contact,11600.7999915619
863,1,Surficial Material Contact,779.218855747772
864,1,Surficial Material Contact,88.5413910197175
865,1,Surficial Material Contact,74.591250096576
866,1,Surficial Material Contact,2784.48155870744
867,1,Surficial Material Contact,4899.02466504342
868,1,Surficial Material Contact,6314.83822299321
869,1,Surficial Material Contact,1146.87461218858
870,1,Surficial Material Contact,7155.30251125823
871,1,Surficial Material Contact,4156.38676425738
872,1,Surficial Material Contact,2960.39424118564
873,1,Surficial Material Contact,16069.6779949816
874,1,Surficial Material Contact,513.348377232609
875,1,Surficial Material Contact,11846.3194365895
876,1,Surficial Material Contact,2452.71775864905
877,1,Surficial Material Contact,12480.8863275624
878,2,Hydrography Shoreline,11046.1964847578
879,1,Surficial Material Contact,12907.6484901764
880,1,Surficial Material Contact,1561.0870110093
881,1,Surficial Material Contact,1819.59875453156
882,1,Surficial Material Contact,11093.636862588
883,1,Surficial Material Contact,1439.61558787012
884,1,Surficial Material Contact,2286.71248341843
885,2,Hydrography Shoreline,834.367046812384
886,1,Surficial Material Contact,750.74511500184
887,1,Surficial Material Contact,16.6159318369787
888,2,Hydrography Shoreline,604.994550035839
889,1,Surficial Material Contact,1262.46162835614
890,1,Surficial Material Contact,697.109301560565
891,1,Surficial Material Contact,98.2880522037971
892,2,Hydrography Shoreline,19670.1560223823
893,1,Surficial Material Contact,4006.68682124413
894,1,Surficial Material Contact,5667.15691922992
895,1,Surficial Material Contact,2383.77219070563
896,2,Hydrography Shoreline,11348.954058427
897,2,Hydrography Shoreline,211.787861977585
898,1,Surficial Material Contact,6858.39912113532
899,1,Surficial Material Contact,26.2930667648068
900,1,Surficial Material Contact,10791.0329337997
901,1,Surficial Material Contact,1123.59660779083
902,1,Surficial Material Contact,1678.59614515419
903,1,Surficial Material Contact,1542.97246226438
904,2,Hydrography Shoreline,1454.15742068649
905,1,Surficial Material Contact,19851.3005204233
906,1,Surficial Material Contact,2620.53464238868
907,1,Surficial Material Contact,2037.50667046526
908,1,Surficial Material Contact,1348.75560337417
909,1,Surficial Material Contact,1714.03544685106
910,1,Surficial Material Contact,850.25752569583
911,1,Surficial Material Contact,1167.45928459315
912,1,Surficial Material Contact,4250.46911858164
913,1,Surficial Material Contact,846.789572689486
914,1,Surficial Material Contact,10272.7894660855
915,2,Hydrography Shoreline,307.076413789811
916,2,Hydrography Shoreline,732.00899097851
917,1,Surficial Material Contact,3334.63179315795
918,1,Surficial Material Contact,7586.55796455095
919,1,Surficial Material Contact,1013.45922210445
920,1,Surficial Material Contact,1561.07832658344
921,2,Hydrography Shoreline,165.904797132557
922,2,Hydrography Shoreline,470.439343373597
923,1,Surficial Material Contact,3418.9856746916
924,1,Surficial Material Contact,1319.39865157374
925,1,Surficial Material Contact,122.49512504531
926,1,Surficial Material Contact,5149.99425960465
927,1,Surficial Material Contact,1570.98000221625
928,1,Surficial Material Contact,1563.53918658509
929,1,Surficial Material Contact,780.27747279749
930,1,Surficial Material Contact,10372.8172074663
931,1,Surficial Material Contact,18425.7969139375
932,1,Surficial Material Contact,1817.16702104219
933,1,Surficial Material Contact,3301.88373557463
934,1,Surficial Material Contact,357.698915202605
935,1,Surficial Material Contact,2412.59838004771
936,1,Surficial Material Contact,13814.924627788
937,1,Surficial Material Contact,710.211314478722
938,1,Surficial Material Contact,3511.72130273727
939,2,Hydrography Shoreline,505.963879324795
940,2,Hydrography Shoreline,3826.61431205471
941,2,Hydrography Shoreline,2016.58609268841
942,1,Surficial Material Contact,149.819638028497
943,1,Surficial Material Contact,1401.73173429655
944,1,Surficial Material Contact,2169.23765696081
945,1,Surficial Material Contact,2202.29873644763
946,1,Surficial Material Contact,2805.20417457544
947,1,Surficial Material Contact,3746.3559801615
948,1,Surficial Material Contact,1049.92922386581
949,1,Surficial Material Contact,5089.44417291075
950,1,Surficial Material Contact,8426.42383671219
951,1,Surficial Material Contact,375.377998847652
952,1,Surficial Material Contact,4021.70231208576
953,1,Surficial Material Contact,809.531581531549
954,1,Surficial Material Contact,42373.8672940148
955,1,Surficial Material Contact,1335.54014611772
956,1,Surficial Material Contact,4992.18271290874
957,1,Surficial Material Contact,676.694624434949
958,1,Surficial Material Contact,9891.92249631053
959,1,Surficial Material Contact,1565.20104701931
