1694.fipstwo,f3059,f37059
538.countytwo,Waler ,Walker 
2248.countytwo,Umatdilla ,Umatilla 
2576.statecounty,TN_McNasiry,TN_McNairy
1669.statecounty,C_Ashe,NC_Ashe
858.countytwo,Nzewton ,Newton 
1104.county,cSott ,Scott 
2725.county,sHoward ,Howard 
1373.countytwo,Noles ,Nobles 
2702.county,Grason ,Grayson 
1894.statecounty,NE_Saryp,NE_Sarpy
2337.fipstwo,7f2031,f72031
1298.fipstwo,f6121,f26121
3195.county,Pocahonta s,Pocahontas 
2318.fipstwo,f4g2127,f42127
181.countytwo,iGraham ,Graham 
1544.fipstwo,28035,f28035
395.countytwo,Baco n,Bacon 
506.statevalue,AG,GA
623.fipstwo,19131,f19131
390.fipstwo,f12219,f12129
2761.fipstwo,f482y99,f48299
2394.statecounty,PR_Vega Alta Muniicpio,PR_Vega Alta Municipio
1929.county,Hudosn ,Hudson 
204.statevalue,A,CA
1540.county,Coahom a,Coahoma 
834.statecounty,INH_endricks,IN_Hendricks
2302.county,Northampto n,Northampton 
2478.county,Hmalin ,Hamlin 
1797.statecounty,ND_Olivre,ND_Oliver
1441.county,Doulgas ,Douglas 
1073.statecounty,KY_Maoffin,KY_Magoffin
2881.statecounty,iUT_Morgan,UT_Morgan
1775.fipstwo,df38021,f38021
71.statevalue,AlL,AL
1392.fipstwo,f271s37,f27137
253.statecounty,CO_Archulea,CO_Archuleta
1967.fipstwo,f35b043,f35043
560.fipstwo,f19050,f19005
2325.statevalue,RP,PR
3133.countytwo,Paierce ,Pierce 
2479.county,Hnd ,Hand 
381.countytwo,Samrasota ,Sarasota 
488.county,Mraion ,Marion 
2643.countytwo,Cam p,Camp 
658.statecounty,ID_Aams,ID_Adams
2033.countytwo,Renshselaer ,Rensselaer 
1989.statecounty,NV_Stoery,NV_Storey
1586.countytwo,kQuitman ,Quitman 
37.fipstwo,f0105,f01015
144.statevalue,R,AR
994.statevalue,S,KS
96.countytwo,Winstn ,Winston 
822.fipstwo,18039,f18039
1532.statecounty,MS_Bolfivar,MS_Bolivar
544.county,Weubster ,Webster 
1490.countytwo,Platt e,Platte 
2643.county,Cbamp ,Camp 
1053.county,Hocpkins ,Hopkins 
3176.countytwo,Jeffeqrson ,Jefferson 
73.countytwo,Maco n,Macon 
1791.statecounty,D_McKenzie,ND_McKenzie
1440.countytwo,ent ,Dent 
259.statecounty,CO_Chyenne,CO_Cheyenne
2208.statevalue,K,OK
2918.statecounty,VA_Charles ity,VA_Charles City
2651.statevalue,X,TX
1899.county,Sherma ,Sherman 
1777.fipstwo,f3825,f38025
2637.statevalue,aTX,TX
2227.statevalue,R,OR
589.county,mmet ,Emmet 
899.statevalue,S,KS
1421.county,Callbaway ,Callaway 
451.countytwo,Frankiln ,Franklin 
116.county,aDllas ,Dallas 
2286.statevalue,A,PA
446.statecounty,GA_Evasn,GA_Evans
2348.county,Fajardo Municiipo,Fajardo Municipio
2838.countytwo,Tbravis ,Travis 
1160.countytwo,Red Rikver ,Red River 
1141.statevalue,A,LA
2712.countytwo,aHrris ,Harris 
2892.statevalue,oUT,UT
2100.statecounty,OH_Lorani,OH_Lorain
2598.county,Sullivn ,Sullivan 
1842.statecounty,NE_Deeul,NE_Deuel
1534.countytwo,Carrol l,Carroll 
1900.county,Siou ,Sioux 
1012.statevalue,mKY,KY
2401.statecounty,RI_eKnt,RI_Kent
3234.statevalue,YW,WY
3187.countytwo,Ming ,Mingo 
1844.countytwo,Dodgee ,Dodge 
2611.statevalue,N,TN
2480.countytwo,anson ,Hanson 
1492.countytwo,Pulski ,Pulaski 
2172.county,Hyaskell ,Haskell 
337.statevalue,L,FL
1846.fipstwo,jf31057,f31057
1258.statevalue,I,MI
899.statecounty,KS_Bartqon,KS_Barton
1116.county,eWbster ,Webster 
201.countytwo,Fhresno ,Fresno 
2951.county,Haligfax ,Halifax 
855.fipstwo,f1815,f18105
1114.countytwo,Washigton ,Washington 
1447.statevalue,yMO,MO
1843.statecounty,NE_Dixoxn,NE_Dixon
3004.fipstwo,f51k770,f51770
647.countytwo,Wpaello ,Wapello 
3048.statevalue,A,WA
1008.county,Bourbonn ,Bourbon 
467.county,Henruy ,Henry 
2466.county,Custter ,Custer 
2580.county,oMore ,Moore 
852.statevalue,IwN,IN
2445.statevalue,C,SC
2280.fipstwo,f4201,f42051
1550.statevalue,S,MS
419.statevalue,AG,GA
1898.fipstwo,f3161,f31161
2838.statevalue,TkX,TX
1530.statevalue,McS,MS
2009.county,Fultown ,Fulton 
2492.statecounty,SD_Lymapn,SD_Lyman
2650.statecounty,XT_Clay,TX_Clay
905.statecounty,KlS_Cherokee,KS_Cherokee
1846.county,Dund ,Dundy 
878.county,Stuben ,Steuben 
2337.statevalue,RP,PR
3091.statevalue,dWI,WI
465.county,fHart ,Hart 
1372.fipstwo,f271u03,f27103
2474.fipstwo,f46h049,f46049
189.county,Santa Crupz ,Santa Cruz 
751.statevalue,LI,IL
920.statecounty,KSEllis,KS_Ellis
2717.statevalue,X,TX
1546.county,eorge ,George 
2406.county,Aike n,Aiken 
1727.statecounty,NCy_Moore,NC_Moore
3141.fipstwo,f55111***,f55111
1013.county,Breckirnidge ,Breckinridge 
2288.fipstwo,f4267,f42067
1663.countytwo,Wibeaux ,Wibaux 
1319.statecounty,MIm_Wayne,MI_Wayne
490.statevalue,AG,GA
2243.statecounty,OR_oMrrow,OR_Morrow
12.fipstwo,f02122***,f02122
2439.statevalue,CS,SC
1803.fipstwo,f3877,f38077
2778.statevalue,pTX,TX
1219.fipstwo,f2f4043,f24043
753.statevalue,IiL,IL
3225.fipstwo,f5605,f56025
1821.statecounty,NE_Banner***,NE_Banner
2972.county,Manakssas city,Manassas city
2659.county,Cnocho ,Concho 
446.statevalue,A,GA
693.statevalue,D,ID
2220.fipstwo,f14003,f41003
1775.county,Dickye ,Dickey 
1650.fipstwo,f30083***,f30083
682.county,Jeffeson ,Jefferson 
499.fipstwo,f1o3217,f13217
781.fipstwo,f1711,f17161
2083.fipstwo,ff39059,f39059
1515.countytwo,Txas ,Texas 
1278.statecounty,MI_ent,MI_Kent
2626.fipstwo,df48029,f48029
3062.statevalue,A,WA
934.statevalue,KzS,KS
1106.statevalue,YK,KY
86.countytwo,Rususell ,Russell 
2099.fipstwo,f3091,f39091
2597.statevalue,NT,TN
1579.statevalue,McS,MS
3131.fipstwo,55089,f55089
1591.fipstwo,fz28129,f28129
2299.statevalue,aPA,PA
229.statecounty,CA_Sn Francisco,CA_San Francisco
946.statevalue,KzS,KS
1032.statecounty,KY_Estill***,KY_Estill
132.county,Jdohnson ,Johnson 
1998.county,Cautauqua ,Chautauqua 
412.statecounty,GA_amden,GA_Camden
1083.statevalue,KwY,KY
773.fipstwo,f17415,f17145
1063.statecounty,KyY_Lawrence,KY_Lawrence
2053.statevalue,rNY,NY
2312.fipstwo,f421i15,f42115
1919.countytwo,Straford ,Strafford 
1779.countytwo,Embmons ,Emmons 
2055.countytwo,aAllen ,Allen 
931.fipstwo,fw20073,f20073
2092.statecounty,H_Huron,OH_Huron
1890.county,Red Wlilow ,Red Willow 
908.county,Clayu ,Clay 
2123.statecounty,H_Richland,OH_Richland
1128.county,Cdado Parish,Caddo Parish
1411.statecounty,MO_Aurain,MO_Audrain
2824.countytwo,Smervell ,Somervell 
2486.county,Jeraul ,Jerauld 
2133.fipstwo,f31959,f39159
1289.fipstwo,f21603,f26103
467.fipstwo,fw13151,f13151
2235.county,Josphine ,Josephine 
384.statecounty,F_LSt. Lucie,FL_St. Lucie
1166.statevalue,A,LA
2368.county,Manati Municripio,Manati Municipio
1167.countytwo,t. John the Baptist ,St. John the Baptist 
1059.fipstwo,f21119***,f21119
640.statecounty,IAt_Shelby,IA_Shelby
1494.county,Rallds ,Ralls 
1095.statevalue,wKY,KY
2888.fipstwo,f490o43,f49043
1241.county,Alpdena ,Alpena 
2292.fipstwo,f4075,f42075
2571.fipstwo,f74113,f47113
450.countytwo,Forsythd ,Forsyth 
3093.countytwo,Calumt ,Calumet 
905.countytwo,Cherkee ,Cherokee 
2917.statecounty,VAk_Carroll,VA_Carroll
794.statevalue,LI,IL
365.statevalue,LF,FL
217.county,ono ,Mono 
1518.fipstwo,f2922i1,f29221
698.county,Twin Flls ,Twin Falls 
2160.county,Crgeek ,Creek 
563.fipstwo,f9011,f19011
2476.statecounty,SD_Goregory,SD_Gregory
378.statecounty,FL_gPolk,FL_Polk
272.countytwo,Fremonft ,Fremont 
2450.county,Yohrk ,York 
1417.statevalue,OM,MO
1119.countytwo,Woodford ***,Woodford 
2856.statevalue,XT,TX
642.fipstwo,f91169,f19169
539.fipstwo,13297,f13297
1941.statecounty,NJW_arren,NJ_Warren
305.fipstwo,08109,f08109
244.fipstwo,ff06105,f06105
2263.statecounty,PABucks,PA_Bucks
1082.countytwo,Meniefe ,Menifee 
3073.countytwo,Piercxe ,Pierce 
372.county,Okueechobee ,Okeechobee 
241.fipstwo,f0099,f06099
1545.statecounty,MSF_ranklin,MS_Franklin
2865.statecounty,TX_Zvaala,TX_Zavala
154.statevalue,AuR,AR
2825.statecounty,TX_Strar,TX_Starr
2184.statevalue,K,OK
3033.fipstwo,f5001,f50001
1768.statevalue,DN,ND
2649.fipstwo,f4805,f48075
158.statecounty,AmR_Saline,AR_Saline
1949.fipstwo,35013,f35013
625.statevalue,AI,IA
196.statevalue,wCA,CA
2297.statecounty,PA_Mercr,PA_Mercer
576.statecounty,A_Chickasaw,IA_Chickasaw
1463.countytwo,Lewi s,Lewis 
1215.county,Quewen Anne's ,Queen Anne's 
217.statecounty,CAk_Mono,CA_Mono
679.county,Ge ,Gem 
2420.countytwo,Darlingtozn ,Darlington 
2968.statevalue,fVA,VA
1724.statecounty,NC_Meckenburg,NC_Mecklenburg
1502.fipstwo,29201,f29201
3150.fipstwo,5f5127,f55127
507.county,Plk ,Polk 
1044.statecounty,KYG_reenup,KY_Greenup
1713.fipstwo,f3097,f37097
686.county,Lehi ,Lemhi 
2713.county,Harrizson ,Harrison 
1142.statecounty,LA_beria,LA_Iberia
404.fipstwo,f13032,f13023
1436.county,Drade ,Dade 
717.statevalue,L,IL
1610.county,Bi gHorn ,Big Horn 
927.statevalue,KrS,KS
2660.statevalue,wTX,TX
2585.county,iPckett ,Pickett 
820.statevalue,ImN,IN
599.statecounty,IAHardin,IA_Hardin
1744.fipstwo,f3v7159,f37159
1795.county,Muontrail ,Mountrail 
3117.fipstwo,f5063,f55063
1304.fipstwo,f2d6133,f26133
1849.countytwo,Fronier ,Frontier 
1401.statevalue,NM,MN
36.statevalue,AhL,AL
2345.statevalue,sPR,PR
900.statecounty,KS_Borbon,KS_Bourbon
1102.statecounty,KY_Rowna,KY_Rowan
2.fipstwo,hf02016,f02016
1652.county,Roseud ,Rosebud 
2835.statecounty,X_Throckmorton,TX_Throckmorton
139.fipstwo,f5085,f05085
2958.fipstwo,51670,f51670
619.statevalue,AI,IA
2770.fipstwo,f48332,f48323
2543.county,ibson ,Gibson 
646.county,Van Bure n,Van Buren 
2220.countytwo,Benotn ,Benton 
74.statecounty,AL_Madisoun,AL_Madison
3100.statevalue,fWI,WI
162.countytwo,Seiver ,Sevier 
326.countytwo,Alacuha ,Alachua 
3134.countytwo,Pol k,Polk 
1818.statecounty,NE_Admas,NE_Adams
41.fipstwo,01023,f01023
2231.fipstwo,f41052,f41025
688.statevalue,DI,ID
1603.county,Wqayne ,Wayne 
1613.statecounty,MT_Cyarbon,MT_Carbon
2924.countytwo,Colonial Heightjs city,Colonial Heights city
310.fipstwo,f0819,f08119
2316.countytwo,Warreno ,Warren 
2015.countytwo,Kins ,Kings 
2240.fipstwo,f4104s3,f41043
1197.county,Worecster ,Worcester 
1948.fipstwo,3f5011,f35011
1884.fipstwo,f311k33,f31133
1323.countytwo,Bcker ,Becker 
2582.statecounty,TN_Oion,TN_Obion
758.county,arion ,Marion 
2705.fipstwo,f84187,f48187
621.statevalue,IiA,IA
1456.statevalue,yMO,MO
236.statecounty,CA_hasta,CA_Shasta
2834.fipstwo,f48454,f48445
623.statevalue,A,IA
328.countytwo,Ba ,Bay 
3058.countytwo,Garfiel ,Garfield 
2625.fipstwo,f4s8027,f48027
605.statevalue,aIA,IA
2743.fipstwo,f8263,f48263
2847.countytwo,Walke r,Walker 
433.county,Daed ,Dade 
1526.county,Tinian Municipaliyt,Tinian Municipality
2221.countytwo,Clackamaes ,Clackamas 
2942.county,Frederickr ,Frederick 
2726.statecounty,TrX_Hudspeth,TX_Hudspeth
1250.countytwo,Calhou ,Calhoun 
1929.countytwo,Husdon ,Hudson 
1690.countytwo,umberland ,Cumberland 
2744.fipstwo,f48625,f48265
181.county,Graahm ,Graham 
2900.statecounty,VA_Aemlia,VA_Amelia
2001.fipstwo,f3019,f36019
196.fipstwo,f60009,f06009
1003.statecounty,Y_Ballard,KY_Ballard
285.statevalue,CtO,CO
523.statecounty,AG_Taliaferro,GA_Taliaferro
724.fipstwo,f10747,f17047
1944.countytwo,Chavse ,Chaves 
2212.county,Tilmlan ,Tillman 
1759.fipstwo,f7189,f37189
1331.county,Csas ,Cass 
2267.statecounty,P_Carbon,PA_Carbon
1834.statevalue,EN,NE
1434.statevalue,O,MO
2951.fipstwo,f15083,f51083
417.countytwo,Chatha m,Chatham 
2968.countytwo,Lcouisa ,Louisa 
774.county,iatt ,Piatt 
719.countytwo,De Wit ,De Witt 
1767.statecounty,ND_Besnon,ND_Benson
1926.fipstwo,3f4011,f34011
2043.countytwo,Sufolk ,Suffolk 
1628.statevalue,vMT,MT
2616.county,Arhcer ,Archer 
291.county,Mofat ,Moffat 
1025.fipstwo,f12051,f21051
2395.statevalue,RP,PR
2414.countytwo,Charletson ,Charleston 
834.statevalue,NI,IN
802.countytwo,Wooford ,Woodford 
981.fipstwo,f0173,f20173
254.fipstwo,f80009,f08009
168.county,Wahsington ,Washington 
2582.countytwo,Obio n,Obion 
769.county,oMrgan ,Morgan 
2910.statecounty,VA_Bristol ctiy,VA_Bristol city
3151.statecounty,WI_Washbrn,WI_Washburn
2469.statecounty,SD_euel,SD_Deuel
1820.statevalue,E,NE
1560.countytwo,Jone ,Jones 
261.fipstwo,f8021,f08021
1856.statecounty,EN_Greeley,NE_Greeley
1591.countytwo,Smpith ,Smith 
2023.statecounty,NY_Nigaara,NY_Niagara
534.fipstwo,1f3287,f13287
3042.county,Orelans ,Orleans 
1831.countytwo,Cedarb ,Cedar 
1787.countytwo,LxaMoure ,LaMoure 
302.statevalue,rCO,CO
2998.statecounty,kVA_Pulaski,VA_Pulaski
431.statecounty,GA_Craword,GA_Crawford
2868.fipstwo,f4903,f49003
2311.statecounty,P_Sullivan,PA_Sullivan
2084.fipstwo,f39016,f39061
3178.county,Lewi ,Lewis 
2743.statecounty,TXo_Kent,TX_Kent
730.fipstwo,f1709,f17059
3154.countytwo,Waupacka ,Waupaca 
2326.countytwo,Aiobnito Municipio,Aibonito Municipio
608.statevalue,A,IA
2482.fipstwo,f46056,f46065
244.countytwo,Trinityy ,Trinity 
1110.fipstwo,qf21221,f21221
2820.fipstwo,4f8417,f48417
232.countytwo,San tMateo ,San Mateo 
797.county,Whit e,White 
2764.fipstwo,f48350,f48305
2513.statevalue,DS,SD
950.county,Layon ,Lyon 
2241.county,Mlaheur ,Malheur 
3173.fipstwo,f4031,f54031
2094.countytwo,Jefferon ,Jefferson 
2781.fipstwo,fh48339,f48339
1881.countytwo,eNmaha ,Nemaha 
265.statevalue,OC,CO
1147.fipstwo,f22059***,f22059
269.statecounty,COE_agle,CO_Eagle
2225.fipstwo,4f1013,f41013
1253.statevalue,IM,MI
2176.statevalue,vOK,OK
1621.countytwo,Fallonm ,Fallon 
287.countytwo,Lncoln ,Lincoln 
1888.statevalue,E,NE
7.fipstwo,f0070,f02070
818.countytwo,Dceatur ,Decatur 
763.fipstwo,f1711,f17111
973.statecounty,KS_Repbulic,KS_Republic
1386.fipstwo,f27i131,f27131
1157.county,Plaquemiens Parish,Plaquemines Parish
1268.fipstwo,f26016,f26061
499.county,eNwton ,Newton 
2110.county,Montgmery ,Montgomery 
3103.fipstwo,f550a35,f55035
175.countytwo,Swain sIsland,Swains Island
617.statecounty,IAx_Lyon,IA_Lyon
706.county,cBureau ,Bureau 
1064.countytwo,Lpee ,Lee 
2279.statevalue,A,PA
1286.fipstwo,f26x097,f26097
1789.countytwo,McHaenry ,McHenry 
2462.statevalue,DS,SD
364.statecounty,LF_Madison,FL_Madison
1732.county,rOange ,Orange 
680.fipstwo,f160j47,f16047
78.statecounty,AL_Moblie,AL_Mobile
2330.fipstwo,f2017,f72017
1293.statevalue,IM,MI
3045.fipstwo,50025,f50025
1762.statecounty,NC_ilson,NC_Wilson
2028.countytwo,Orlens ,Orleans 
158.countytwo,Salne ,Saline 
690.statecounty,IDMinidoka,ID_Minidoka
1933.statecounty,N_Monmouth,NJ_Monmouth
30.statevalue,L,AL
1905.statecounty,E_Valley,NE_Valley
1150.countytwo,incoln ,Lincoln 
3072.countytwo,Pend Oreill e,Pend Oreille 
2370.county,Maunabo Municpio,Maunabo Municipio
1304.county,Oscseola ,Osceola 
2691.statecounty,TX_Fraknlin,TX_Franklin
1679.countytwo,amden ,Camden 
1296.fipstwo,f2117,f26117
2730.fipstwo,fo48237,f48237
2787.fipstwo,f483s51,f48351
1090.statecounty,KYNicholas,KY_Nicholas
1347.statecounty,MN_Henneipn,MN_Hennepin
825.statecounty,IN_Fountan,IN_Fountain
2925.countytwo,Covington cty,Covington city
3037.countytwo,Essesx ,Essex 
1460.countytwo,lLaclede ,Laclede 
591.statevalue,A,IA
368.countytwo,mMiami-Dade ,Miami-Dade 
533.county,roup ,Troup 
1604.fipstwo,f28155***,f28155
1278.statevalue,IM,MI
2814.county,San Agustine ,San Augustine 
2165.statevalue,K,OK
1613.fipstwo,f30e009,f30009
3029.county,oYrk ,York 
1860.statevalue,EN,NE
2013.county,Herikmer ,Herkimer 
992.statecounty,K_STrego,KS_Trego
1947.county,Curryn ,Curry 
3189.county,Monre ,Monroe 
530.statevalue,GyA,GA
1874.statecounty,NE_Lhogan,NE_Logan
2078.countytwo,Frankli ,Franklin 
1696.statecounty,NCo_Durham,NC_Durham
1803.county,Rihland ,Richland 
1206.fipstwo,f20417,f24017
2141.statevalue,OuH,OH
1663.statevalue,T,MT
604.countytwo,Inda ,Ida 
2997.countytwo,Prinec William ,Prince William 
663.statevalue,DI,ID
3028.statecounty,VAW_ythe,VA_Wythe
2864.statecounty,TX_Zapaat,TX_Zapata
2428.statecounty,SC_Greednwood,SC_Greenwood
152.county,Poisett ,Poinsett 
2211.fipstwo,ef40139,f40139
1973.fipstwo,uf35059,f35059
824.county,Floy ,Floyd 
1597.statecounty,MS_Tishomngo,MS_Tishomingo
922.county,Finne y,Finney 
3206.countytwo,Upsjhur ,Upshur 
1037.county,Futon ,Fulton 
1289.statevalue,I,MI
762.county,Mconough ,McDonough 
3066.statevalue,AW,WA
2426.countytwo,Gerogetown ,Georgetown 
523.fipstwo,fw13265,f13265
410.countytwo,Butst ,Butts 
1800.statevalue,D,ND
848.countytwo,LaPote ,LaPorte 
1668.countytwo,nson ,Anson 
2916.fipstwo,fa51033,f51033
1080.statecounty,KY_McLen,KY_McLean
1552.statecounty,MS_Holes,MS_Holmes
1079.countytwo,McCreaury ,McCreary 
1615.statecounty,MT_Csacade,MT_Cascade
104.county,Caroll ,Carroll 
2557.countytwo,Hickan ,Hickman 
2842.fipstwo,f84461,f48461
635.county,Pottawatamie ,Pottawattamie 
954.countytwo,Meae ,Meade 
1368.fipstwo,f2795,f27095
1921.county,Atlnatic ,Atlantic 
3154.statecounty,WI_Waupaac,WI_Waupaca
2986.county,Nottowy ,Nottoway 
1491.fipstwo,29167,f29167
1324.fipstwo,f2707,f27007
592.statecounty,IA_Fraklin,IA_Franklin
2759.countytwo,Llipscomb ,Lipscomb 
705.fipstwo,17009,f17009
65.county,Jacrkson ,Jackson 
3037.statevalue,T,VT
107.fipstwo,f0021,f05021
2184.statecounty,OK_Loev,OK_Love
1683.countytwo,Cvhatham ,Chatham 
3166.statecounty,WVb_Doddridge,WV_Doddridge
1908.countytwo,eWbster ,Webster 
194.statevalue,A,CA
2274.county,Crawfords ,Crawford 
1560.fipstwo,f28076,f28067
769.countytwo,oMrgan ,Morgan 
1183.fipstwo,f221h27,f22127
1044.fipstwo,f20189,f21089
2544.countytwo,Gilxes ,Giles 
1872.county,Lancastert ,Lancaster 
2759.statevalue,hTX,TX
458.county,rGeene ,Greene 
117.statecounty,R_Desha,AR_Desha
1153.countytwo,Morehous ,Morehouse 
1392.statecounty,M_NSt. Louis,MN_St. Louis
286.fipstwo,f08701,f08071
729.statevalue,xIL,IL
793.county,Wabas h,Wabash 
90.statevalue,vAL,AL
2106.countytwo,Megs ,Meigs 
1258.county,Deltma ,Delta 
2110.fipstwo,fk39113,f39113
2884.countytwo,Salt Lak e,Salt Lake 
2740.statecounty,TX_Kauman,TX_Kaufman
2630.statevalue,iTX,TX
2602.statevalue,N,TN
72.statevalue,L,AL
1073.countytwo,Magoffni ,Magoffin 
346.fipstwo,1f2043,f12043
1584.county,Pontooc ,Pontotoc 
73.fipstwo,f0187,f01087
711.fipstwo,f1021,f17021
494.fipstwo,f13i207,f13207
2746.statecounty,TX_Kaing,TX_King
2628.countytwo,Bordend ,Borden 
1896.county,Scotts Biluff ,Scotts Bluff 
894.county,Whtiley ,Whitley 
1265.countytwo,Gran dTraverse ,Grand Traverse 
1672.county,Bretie ,Bertie 
468.fipstwo,f1h3153,f13153
2847.fipstwo,4f8471,f48471
752.statevalue,L,IL
817.statecounty,IkN_Dearborn,IN_Dearborn
2979.statevalue,zVA,VA
1124.fipstwo,fw22009,f22009
790.statecounty,I_Tazewell,IL_Tazewell
1717.county,ee ,Lee 
1627.statevalue,yMT,MT
2896.statecounty,A_Accomack,VA_Accomack
56.countytwo,Escamba ,Escambia 
743.statecounty,IL_Jo Daviess***,IL_Jo Daviess
956.statevalue,oKS,KS
634.statevalue,AI,IA
2339.statevalue,PcR,PR
2445.statecounty,SC_Saldua,SC_Saluda
1846.statevalue,E,NE
1997.statevalue,YN,NY
943.fipstwo,f20907,f20097
579.countytwo,Claytotn ,Clayton 
233.countytwo,Santa kBarbara ,Santa Barbara 
610.county,Jone s,Jones 
1715.statevalue,C,NC
632.countytwo,Plymoutdh ,Plymouth 
6.countytwo,enali Borough,Denali Borough
2832.statecounty,TXT_aylor,TX_Taylor
249.statecounty,CA_uba,CA_Yuba
800.county,illiamson ,Williamson 
2826.county,Stehpens ,Stephens 
1224.statevalue,yME,ME
7.statevalue,qAK,AK
2973.statecounty,VA_Manassas aPrk city,VA_Manassas Park city
972.county,Renmo ,Reno 
1541.fipstwo,f2029,f28029
2390.fipstwo,f27135,f72135
2150.county,anadian ,Canadian 
1168.statevalue,LjA,LA
2450.statecounty,S_York,SC_York
2071.statevalue,H,OH
1512.statecounty,MO_tSone,MO_Stone
129.statevalue,R,AR
2640.statevalue,XT,TX
822.statecounty,N_Elkhart,IN_Elkhart
1064.statevalue,YK,KY
2479.statevalue,D,SD
970.statevalue,SK,KS
582.county,aDllas ,Dallas 
151.countytwo,Pik ,Pike 
2821.fipstwo,f484z19,f48419
2197.statevalue,KO,OK
3152.statecounty,IW_Washington,WI_Washington
1472.countytwo,Mercre ,Mercer 
2772.statecounty,TX_McLennna,TX_McLennan
1933.county,Momouth ,Monmouth 
1289.statecounty,MI_Marquetet,MI_Marquette
340.statevalue,FgL,FL
1109.countytwo,Todmd ,Todd 
2494.fipstwo,f46l087,f46087
1443.statecounty,M_Franklin,MO_Franklin
241.county,Stanislas ,Stanislaus 
894.fipstwo,f1183,f18183
1185.statevalue,A,MA
2416.county,Chewster ,Chester 
2695.statevalue,X,TX
762.countytwo,McDonoughx ,McDonough 
2594.statecounty,TN_Seier,TN_Sevier
1437.statecounty,MODallas,MO_Dallas
1594.statevalue,S,MS
1481.fipstwo,f2947,f29147
1848.statevalue,nNE,NE
348.fipstwo,1f2047,f12047
1526.statecounty,MP_iTnian Municipality,MP_Tinian Municipality
2375.county,Naranjito Municpiio,Naranjito Municipio
1100.countytwo,Robretson ,Robertson 
676.countytwo,Elmorhe ,Elmore 
1960.countytwo,Modra ,Mora 
1071.county,Lyno ,Lyon 
604.fipstwo,f1093,f19093
2349.countytwo,Florida Muncipio,Florida Municipio
805.countytwo,Barthoolmew ,Bartholomew 
1098.statevalue,YK,KY
1491.statevalue,O,MO
2047.statevalue,Y,NY
1718.fipstwo,f3717,f37107
297.statecounty,COP_ark,CO_Park
1484.county,Obzark ,Ozark 
1294.statevalue,I,MI
1928.countytwo,Gloucesterm ,Gloucester 
67.statevalue,L,AL
1739.statecounty,C_Polk,NC_Polk
936.county,Hodgemaxn ,Hodgeman 
3218.fipstwo,f65011,f56011
911.county,omanche ,Comanche 
340.statecounty,FdL_Duval,FL_Duval
1237.countytwo,Yrk ,York 
2568.statecounty,TtN_Lincoln,TN_Lincoln
591.statecounty,A_Floyd,IA_Floyd
2550.statevalue,mTN,TN
2320.county,Wyomizng ,Wyoming 
442.statecounty,GA_Ekchols,GA_Echols
2671.county,Delt ,Delta 
146.county,Nveada ,Nevada 
1636.statevalue,T,MT
2396.countytwo,Vieques Municipo,Vieques Municipio
1399.fipstwo,2f7157,f27157
2482.countytwo,Huhes ,Hughes 
1879.fipstwo,fw31123,f31123
1814.statecounty,D_Walsh,ND_Walsh
2142.fipstwo,f4c0001,f40001
901.statecounty,KS_Birown,KS_Brown
2180.countytwo,Latier ,Latimer 
2655.county,Collinbgsworth ,Collingsworth 
3228.statevalue,Y,WY
2134.statecounty,OHo_Van Wert,OH_Van Wert
765.county,enard ,Menard 
1344.statecounty,MN_Freebonr,MN_Freeborn
421.county,lCarke ,Clarke 
1350.statevalue,N,MN
1772.countytwo,Burleigjh ,Burleigh 
1464.county,incoln ,Lincoln 
361.fipstwo,f1273,f12073
2929.county,Danille city,Danville city
2164.county,lElis ,Ellis 
594.statevalue,IoA,IA
1934.county,Morri ,Morris 
1544.statevalue,MbS,MS
200.countytwo,nEl Dorado ,El Dorado 
117.fipstwo,f05014,f05041
2086.statecounty,H_Hardin,OH_Hardin
1643.statevalue,TM,MT
258.county,Chaffe ,Chaffee 
1227.countytwo,Kennebe c,Kennebec 
3196.fipstwo,5f4077,f54077
1440.statecounty,MO_ent,MO_Dent
1040.countytwo,hGrant ,Grant 
667.countytwo,oundary ,Boundary 
1051.statecounty,Y_Henry,KY_Henry
2768.countytwo,Maso n,Mason 
1045.countytwo,ancock ,Hancock 
1346.statecounty,MN_Garnt,MN_Grant
213.statecounty,CA_Mariposua,CA_Mariposa
2600.statevalue,N,TN
2791.countytwo,Oldam ,Oldham 
3207.statecounty,WV_vWayne,WV_Wayne
2108.statevalue,H,OH
2343.statevalue,bPR,PR
2242.fipstwo,f41074,f41047
2718.fipstwo,fq48213,f48213
1136.county,East Batown Rouge Parish,East Baton Rouge Parish
895.fipstwo,f2001,f20001
2949.statecounty,VA_Greevne,VA_Greene
1140.county,Franklin Pharish,Franklin Parish
782.fipstwo,f17w165,f17165
2273.statecounty,PA_Columbai,PA_Columbia
3165.statecounty,WV_lay,WV_Clay
185.countytwo,Mohavee ,Mohave 
921.county,Ellwsorth ,Ellsworth 
2242.countytwo,Maron ,Marion 
1534.statecounty,MS_Caqrroll,MS_Carroll
2236.countytwo,Kalmath ,Klamath 
2615.countytwo,Aranass ,Aransas 
3229.countytwo,Sheridvan ,Sheridan 
683.fipstwo,f16p053,f16053
157.county,Randolphn ,Randolph 
2697.fipstwo,f481c71,f48171
993.countytwo,Wabaunsee ***,Wabaunsee 
910.county,Coffmey ,Coffey 
1338.county,Crow iWng ,Crow Wing 
2593.statevalue,N,TN
