psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
6534.0,Dupage County Sheriff,Du Page,Wheaton,IL,No Changes have been made.,03/04/2004,"Sibley, IA (43.404, -95.751208)"
8131.0,Imperial County Fire Department,Imperial,Imperial,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/06/2010,"Markham, IL (41.593513, -87.694621)"
5215.0,Morrow Emergency Communications,Clayton,Morrow,A,No Changes have been made.,03/04/2004,"Hometown, IL (41.73199, -87.73231)"
7620.0,Palmer Police,Hampden,Palmer,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Palmer, MA (42.159663, -72.328976)"
6574.0,Carroll County E-911,Carroll,Carrollton,MO,"PSAP Name, State, County or City text has been modified since the original posting.",07/30/2008,"Sandwich, MA (41.757724, -70.500139)"
7403.0,Elmwood Park Public Safety Center,Cook,Elmwood Park,IL,No Changes have been made.,03/04/2004,"Inez, KY (37.866646, -82.539105)"
5215.0,York P D,York,York,ME,"PSAP Name, State, County or City text has been modified since the original posting.",05/03/2013,"Waupaca, WI (44.358804, -89.084882)"
7403.0,Montebello Police Department,Los Angeles,Montebello,AC,No Changes have been made.,03/04/2004,"Markham, IL (41.593513, -87.694621)"
7531.0,La Habra Heights Fire Department,Los Angeles,La Habra Heighst,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/12/2015,"La Habra Heights, CA (33.953321, -117.962296)"
2039.0,Benewah County Sheriff,Benewah,St Maries,ID,No Changes have been made.,03/04/2004,"St Maries, ID (47.31629, -116.571076)"
3138.0,Torrance County 9-1-1,Torrance,Mcintohs,NM,No Changes have been made.,03/04/2004,"Mcintosh, NM (34.863006, -106.053097)"
1564.0,Lasd - Metro Transportation Authority Los Angeles,Los Angeles,Los Angeles,CA,PSAP was added since the original posting of the FCC Registry.,10/03/2012,"Murray, KY (36.610582, -88.315258)"
7620.0,Beech Mountain Police Department,Watauga,Banner Elk,CN,No Changes have been made.,03/04/2004,"AZ (34.869712, -111.760902)"
2641.0,Owen County Sheriff,Owen,Spencer,IN,No Changes have been made.,03/04/2004,"Spencer, IN (39.287029, -86.762548)"
5137.0,Hamilton County 911,Hamilton,Noblesville,IN,"PSAP Name, State, County or City text has been modified since the original posting.",03/20/2013,"Crystal City, TX (28.694299, -99.830747)"
2984.0,Blanca Town Marshals Office,Costilla,Blanca,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/18/2016,"Sturtevant, WI (42.69799, -87.89603)"
7531.0,Franklinton Police Department,Washington,Franklinton,LA,PSAP was added since the original posting of the FCC Registry.,05/10/2007,"Everman, TX (32.632014, -97.287121)"
7620.0,Weston Police,Middlesex,Weston,jMA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Jerseyville, IL (39.119444, -90.327431)"
3819.0,Natick Police Department,Middlesex,Natick,MA,No Changes have been made.,03/04/2004,"Natick, MA (42.283773, -71.347292)"
7344.0,South Orange Police Department,Essex,South Orange,iNJ,No Changes have been made.,03/04/2004,"AZ (34.869712, -111.760902)"
1564.0,Lincoln Parish Sheriffs Office,Lincoln,Ruston,LA,NoChanges have been made.,03/04/2004,"AZ (34.869712, -111.760902)"
2619.0,Santa Clara County Sheriff Communications (san Jose),SantaClara,San Jose,CA,"PSAP Name, State, County or City text has been modified since the original posting.",04/22/2010,"San Jose, CA (37.334807, -121.888128)"
7531.0,Walton Hills Police Department,Cuyahoga,Walton Hills,OH,No Changes have been made.,0304/2004,"Seattle, WA (47.603229, -122.33028)"
7346.0,Washington County Communications,Washington,Abingdon,AV,No Changes have been made.,03/04/2004,"AZ (34.869712, -111.760902)"
7620.0,Ecorse Police Department,Wayne,Ecorse,MI,No Changs have been made.,03/04/2004,"Methuen, MA (42.726101, -71.191399)"
2321.0,Shoslhone County Sheriff,hoshone,Wallace,ID,No Changes have been made.,03/04/2004,"Wallace, ID (47.472433, -115.923903)"
5215.0,Clark County Sheriffs Office,Clrk,Marshall,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,06/24/2013,"Markham, IL (41.593513, -87.694621)"
1468.0,Perry,Taylor,Perry,FL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filing.s,04/20/2004,"Perry, FL (30.117115, -83.578034)"
2321.0,Martinsburg Fire Department,Berkelley,Martinsburg,WV,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,02/09/2005,"AZ (34.869712, -111.760902)"
2321.0,Bloomfield Police Department,Hartford,Bloomfield,CT,No Chacnges have been made.,03/04/2004,"Peru, IN (40.753762, -86.069115)"
2321.0,Greater Orlando Airport Authority,Orange,Orlando,FL,NoC hanges have been made.,03/04/2004,"Orlando, FL (28.538331, -81.378879)"
7516.0,Franklin R C C,Franklin,Farmington,ME,"PSAP Name, State, County or City text has been modified since the original posting.",05/03/2013,"AZ (34.869712, -111.760902)"
7531.0,Plymouth Police Communications,Washington,Plymouth,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Everman, TX (32.632014, -97.287121)"
6534.0,Manhattan Fire Department,Riley,Manhattan,KS,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/21/2013,"Peekskill, NY (41.290357, -73.921894)"
6534.0,Kenmore Police Department,Erie,Kenmore,NY,No Changes have been made.,03/04/2004,"Darrington, WA (48.255271, -121.604924)"
2619.0,San Diego Harbor Police Department,San iego,San Diego,CA,PSAP was added since the original posting of the FCC Registry.,03/26/2010,"Albion, IL (38.377003, -88.056281)"
5093.0,South San Francisco Police Department,San Mateo,South San Francisco,CA,No Changes have beenm made.,03/04/2004,"Del Rio, TX (29.365723, -100.897922)"
7531.0,Flowood Police Department,Rankin,Flowood,MS,No Changes have been made.,03/04/2004,"Sandwich, MA (41.757724, -70.500139)"
5215.0,Belleville Police Department,Wayne,Belleville,MI,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/03/2004,"Tomball, TX (30.097205, -95.616006)"
2984.0,Clinton Township Police Department,Macomb,Clinton Township,MI,No Changes have been made.,03/04/2004,"Cynthiana, KY (38.392918, -84.292489)"
7531.0,Rolling Meadows Police Department,Cook,Rolling Meadows,IL,No Changes have been made.,03/4/2004,"Darrington, WA (48.255271, -121.604924)"
7620.0,New River Valley Emergency Communications Regional Authority,Montgomery,Christiansburg,VA,PSA was added since the original posting of the FCC Registry.,03/20/2016,"Lake Buena Vista, FL (28.393671, -81.528968)"
8502.0,Cowley County Emergency Communications Center,Cowley,Winfield,KS,PSAP was added since the original posting of the FCC Registry.,05/02/2016,"Winfield, KS (37.240493, -96.987168)"
3354.0,Sycamore Police Department,De Kalb,Sycamore,IL,No Changes have been made.,03/04/2004,"Darrington, WA (48.255271, -121.604924)"
2984.0,Eglin Fire Dept.,Okaloosa,Eglin Air Force Base,FL,PSAP was added since the original posting of the FCC Registry.,04/20/2004,"Tuskegee, AL (32.423636, -85.690489)"
2321.0,Indian River County Emergency Operations Center (backup),Indian River,Indian River,FL,PSAP was added since the original posting of the FCC Registry.,03/04/2010,"Brooklyn, NY (40.692529, -73.990996)"
2266.0,Navajo Department Of aLw Enforcement- Window Rock District,Apache,Houston,Z,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/03/2017,"AZ (34.869712, -111.760902)"
7516.0,Conference Of Western Wayne,Wayne,Livonia,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/08/2008,"Livonia, MI (42.39709, -83.36961)"
7531.0,Lewisville Police Department,Denton,Lewisville,TX,No Changes have been made.,03/04/2004,"Erie, NY"
2619.0,Seward Ambulance Service,Kenai Peninsula Borough,Seward,AK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/08/2013,"Galena, AK (64.73396, -156.928334)"
2984.0,Lower Sioux Indian Community Chief,Renville,Morton,MN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/12/2005,"Gallup, NM (35.519123, -108.739769)"
7516.0,Visalia Police Department,Tulare,Visalia,CA,No Changes have been made.,03/04/2004,"Lansing, IL (41.564841, -87.539244)"
7346.0,Huntsville Police Department,Walker,Huntsville,TX,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/22/2007,"Malad City, ID (42.183976, -112.248058)"
5215.0,Kentucky State Police Post 3-bowling Green,Warren,Bowling Green,KY,No Changes have been made.,03/04/2004,"Albion, IL (38.377003, -88.056281)"
7531.0,Crossett Police Department,Ashley,Crossett,AR,Secondarby PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,02/22/2005,"Inez, KY (37.866646, -82.539105)"
5137.0,Sebastian Police Department,Indian River,Sebastian,LF,"PSAP Name, State, County or City text has been modified since the original posting.",12/17/2009,"Darrington, WA (48.255271, -121.604924)"
1564.0,Hudson Police,Middlesex,Hudson,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"San Antonio, TX (29.425173, -98.494599)"
5093.0,Little Rock Police Department,Pulaski,Little Rock,AR,No Changes have been made.,03/04/2004,"Palm Beach Shores, FL (26.778446, -80.035202)"
5093.0,Orland Etsb,Cook,Orland Park,IL,No Changes have been made.,03/04/2004,"Peekskill, NY (41.290357, -73.921894)"
7346.0,Comanche County Sheriffs Office,Comanche,Lawton,OK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,06/25/2016,"Owego, NY (42.103237, -76.263163)"
2027.0,Adams County Sheriffs Office,Adams,Hastings,NE,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,1z1/21/2005,"Hastings, NE (40.588918, -98.393718)"
2266.0,Pinellas County Sheriff's Office,Pnellas,Largo,FL,"PSAP Name, State, County or City text has been modified since the original posting.",03/04/2010,"Forest Park, GA (33.620529, -84.366322)"
3354.0,Antrim County Central Dispatch,Antrim,Bellaire,MI,No Changes have been made.,03/04/2004,"Seattle, WA (47.603229, -122.33028)"
445.0,Redford Township Police Department,Wayne,Redford,MI,No Changes have been made.,03/04/2004,"Napoleon, ND (46.503786, -99.769071)"
5215.0,Telfair - Wheeler County E911,Telfair,Mcrae,GA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/24/2017,"Mcrae, GA (32.068102, -82.900928)"
7531.0,Ceres Police Department,Stanislaus,Ceres,CA,No Changes have been made.,03/04/2004,"AZ (34.869712, -111.760902)"
5137.0,Harris County Sheriffs Department,Harris,Houston,TX,No Changes have beeun made.,03/04/2004,"Cheyenne, WY (41.14024, -104.818802)"
7531.0,Sherman Police Department,Grayson,Sherman,TX,No Changes have been made.,03/04/2004,"Tomball, TX (30.097205, -95.616006)"
7403.0,Bleckley County Sheriffs Department,Bleckley,Cochran,GA,No Changes have been made.,03/04/2004,"Erie, NY"
2282.0,Mississippi County - Blytheville,Mississippi,Blytheville,AR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/03/2017,"Blytheville, AR (35.927396, -89.918845)"
8131.0,Usmc Logistics Base Barstow - Nebo Provost Marshall,San Beranrdino,Barstow,CA,PSAP was added since the original posting of the FCC Registry.,04/27/2010,"AZ (34.869712, -111.760902)"
445.0,Daytona Beach Shores Police,Volusia,Daytona Beach Shores,FL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/21/2011,"Darrington, WA (48.255271, -121.604924)"
6534.0,Dearborn Heights Police Department,Wayne,Dearborn Heights,MI,"PSAP Name, State, County or City text has been modified since the original posting.",03/10/2011,"Lake Buena Vista, FL (28.393671, -81.528968)"
2321.0,Nogales Police Department,Santa Cruz,Noagles,AZ,No Changes have been made.,03/04/2004,"Nogales, AZ (31.341931, -110.934129)"
3819.0,Arkansas City Police Department,Cowley,Arkansas City,KS,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/02/2016,"Arkansas City, KS (37.062327, -97.039015)"
7346.0,Lowndes County 9-1-1 Emergency Management Center,Lowndes,Valdosta,GA,No Changes have been made.,03/04/2004,"Seymour, IN (38.957531, -85.885428)"
5997.0,Chicago Office Of Emergency Communication-zone 1,Cok,Chicago,IL,"PSAP Name, State, County or City text has been modified since the original posting.",12/07/2004,"Chicago, IL (41.883229, -87.632398)"
8131.0,Hamilton County Sheriffs Office,Hamilton,Mcleansboro,IL,No Changes have been made.,03/04/2004,"Waupaca, WI (44.358804, -89.084882)"
5093.0,Rowland Police Communications,Robeson,Rowland,NC,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/12/2007,"Harrison, MI (42.58763, -82.81854)"
2619.0,Carroll City County Communications Center,Carroll,Carroll,IA,"PSAP Name, State, County or City text has been modified since the original posting.",08/30/2017,"Harrison, MI (42.58763, -82.81854)"
2984.0,Mendon Police,Worcester,Mendon,MA,PSAP was added since the original posting of the FCC Registry.,03/0/42004,"Mendon, MA (42.10536, -71.55148)"
2619.0,Fallon County Dispatch Center,Fallon,Baker,MT,"PSAP Name, State, County or City text has been modified since the original posting.",06/30/2008,"Peru, IN (40.753762, -86.069115)"
3354.0,City Of Lexington,Rockbridge,Lexington,AV,PSAP was added since the original posting of the FCC Registry.,04/30p/2004,"Lexington, VA (37.780936, -79.446556)"
445.0,Sevierville Police Department,Seviedr,Sevierville,TN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,09/11/2013,"Harrison, MI (42.58763, -82.81854)"
7620.0,University Of Central Florida Police Department,Orange,Orlando,FL,No Changes have been made.,03/04/2004,"Orlando, FL (28.538331, -81.378879)"
445.0,South Kingstown Police Fire And Rescue,Washington,Wakefield,RI,No Changes have been made.,03/04/2004,"Gallup, NM (35.519123, -108.739769)"
5093.0,Fredericksburg City Police Department,Fredericksburg Ciy,Fredericksburg,VA,No Changes have been made.,03r/04/2004,"Brookshire, TX (29.786298, -95.9513)"
7620.0,San Bernardino City Fire Department,San Bernardino,San Bernardino,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/13/2016,"San Bernardino, CA (34.108323, -117.29415)"
2619.0,Randolph County Communications,Randdolph,Winchester,IN,No Changes have been made.,03/04/2004,"Winchester, IN (40.17253, -84.98132)"
6534.0,Lawrence County Sheriff Duplicate,Lawrence,Brookhaven,MS,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,06/25/2016,"Albion, IL (38.377003, -88.056281)"
6534.0,Sauk Village Police Department,Cook,Slauk Village,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/21/2016,"Sauk Village, IL (41.488405, -87.567649)"
2266.0,Lacy Lakeview Police Department,Mclennan,Lacy Lakeview,TX,PSAP was added since the original posting of the FCC Registry.,11/25/2011,"Erie, NY"
2984.0,Linn County/ Brookfield Police,Linn,Brookfield,MO,"PSAP Name, State, County or City text has been modified sincet he original posting.",04/30/2004,"Peru, IN (40.753762, -86.069115)"
2619.0,Beggs City Police Department,Okulgee,Beggs,OK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/19/2013,"Beggs, OK (35.740605, -96.07002)"
7531.0,Butler County Emergency Services,utler,Butler,PkA,No Changes have been made.,0h3/04/2004,"Butler, PA (40.862868, -79.895187)"
5093.0,Allendale County 9-1-1,Allendale,Fairfax,SC,No Changes have been made.,03/04/2004,"Sandwich, MA (41.757724, -70.500139)"
2984.0,Tyngsboro Police,Middlesvex,Tyngsboro,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Mayfield Heights, OH (41.520067, -81.463245)"
6534.0,Centro De Hato Rey,San Juan,Hato Rey,PR,PSAP was added since the original posting of the FCC Registry.,10/05/2017,"Lake Buena Vista, FL (28.393671, -81.528968)"
7346.0,Winnetka Police Department,Cook,Winnetka,IL,No Changes have been made.,03/04/2004,"AZ (34.869712, -111.760902)"
