Id,SIGHTINGDATE,GROUPSIZE,LAT,LON,CERTAINTY,CATEGORY,MOM_CALF,DUPLICATE
28568,19-Jul-17,1,47.92,-63.9,Definite,Dedicated Eg Aerial,No,
28567,19-Jul-17,1,47.68,-64.06,Definite,Dedicated Eg Aerial,No,
28566,19-Jul-17,1,47.56,-64.1,Definite,Dedicated Eg Aerial,No,
28565,17-Jul-17,4,41.24,-69.99,Definite,Opportunistic,No,
28546,15-Jul-17,4,41.23,-70.01,Probable,Opportunistic,No,
28545,16-Jul-17,3,41.26,-70.01,Definite,Opportunistic,No,
28544,10-Jul-17,2,41.24,-70.01,Definite,Opportunistic,No,
28543,15-Jul-17,3,41.24,-70.08,Definite,Opportunistic,No,
28542,15-Jul-17,2,41.25,-70.09,Probable,Opportunistic,No,
28541,15-Jul-17,2,42.77,-70.62,Definite,Whale watch,No,
28540,15-Jul-17,2,42.89,-70.54,Definite,Whale watch,No,
28524,10-Jul-17,1,47.8,-63.92,Definite,Dedicated Eg Aerial,No,
28523,10-Jul-17,1,47.79,-63.92,Definite,Dedicated Eg Aerial,No,
28522,10-Jul-17,1,47.81,-63.89,Definite,Dedicated Eg Aerial,No,
28521,10-Jul-17,1,47.81,-63.92,Definite,Dedicated Eg Aerial,No,
28520,10-Jul-17,1,47.8,-63.91,Definite,Dedicated Eg Aerial,No,
28519,10-Jul-17,1,47.8,-63.91,Definite,Dedicated Eg Aerial,No,
28518,10-Jul-17,1,47.8,-63.91,Definite,Dedicated Eg Aerial,No,
28517,10-Jul-17,1,47.8,-63.88,Definite,Dedicated Eg Aerial,No,
28516,10-Jul-17,1,47.79,-63.89,Definite,Dedicated Eg Aerial,No,
28515,10-Jul-17,1,47.8,-63.89,Definite,Dedicated Eg Aerial,No,
28514,10-Jul-17,1,47.8,-63.91,Definite,Dedicated Eg Aerial,No,
28513,10-Jul-17,1,47.81,-63.91,Definite,Dedicated Eg Aerial,No,
28512,10-Jul-17,1,47.83,-63.9,Definite,Dedicated Eg Aerial,No,
28511,10-Jul-17,2,47.82,-63.89,Definite,Dedicated Eg Aerial,No,
28510,10-Jul-17,2,47.83,-63.89,Definite,Dedicated Eg Aerial,No,
28509,10-Jul-17,1,47.82,-63.85,Definite,Dedicated Eg Aerial,No,
28508,10-Jul-17,1,47.83,-63.85,Definite,Dedicated Eg Aerial,No,
28507,10-Jul-17,1,47.82,-63.89,Definite,Dedicated Eg Aerial,No,
28506,10-Jul-17,2,47.83,-63.89,Definite,Dedicated Eg Aerial,No,
28505,10-Jul-17,1,47.73,-63.97,Definite,Dedicated Eg Aerial,No,
28504,10-Jul-17,1,47.77,-63.97,Definite,Dedicated Eg Aerial,No,
28503,10-Jul-17,1,47.84,-64.04,Definite,Dedicated Eg Aerial,No,
28502,10-Jul-17,1,47.72,-64.01,Probable,Dedicated Eg Aerial,No,
28501,10-Jul-17,1,47.71,-64.01,Definite,Dedicated Eg Aerial,No,
28500,10-Jul-17,2,47.64,-64,Probable,Dedicated Eg Aerial,No,
28483,10-Jul-17,1,41.23,-70.08,Definite,Dedicated Eg Aerial,No,
28482,10-Jul-17,1,41.24,-70.07,Definite,Dedicated Eg Aerial,No,
28481,10-Jul-17,1,41.24,-70.07,Definite,Dedicated Eg Aerial,No,
28480,10-Jul-17,2,41.24,-70.05,Definite,Dedicated Eg Aerial,No,
28455,8-Jul-17,1,47.5,-63.62,Definite,Dedicated Eg Aerial,No,
28454,8-Jul-17,1,47.6,-64.1,Definite,Dedicated Eg Aerial,No,
28453,8-Jul-17,1,47.28,-63.75,Definite,Dedicated Eg Aerial,No,
28452,8-Jul-17,1,47.71,-64.01,Definite,Dedicated Eg Aerial,No,
28451,8-Jul-17,1,47.71,-64.02,Definite,Dedicated Eg Aerial,No,
28450,8-Jul-17,2,47.73,-64.07,Definite,Dedicated Eg Aerial,No,
28449,8-Jul-17,1,47.74,-64.13,Definite,Dedicated Eg Aerial,No,
28448,8-Jul-17,1,47.74,-64.13,Definite,Dedicated Eg Aerial,No,
28447,8-Jul-17,1,47.36,-63.75,Definite,Dedicated Eg Aerial,No,
28445,8-Jul-17,1,47.71,-64.02,Definite,Dedicated Eg Aerial,No,
28444,8-Jul-17,2,47.69,-64.03,Definite,Dedicated Eg Aerial,No,
28443,8-Jul-17,1,47.69,-64.04,Definite,Dedicated Eg Aerial,No,
28442,8-Jul-17,1,47.7,-64.13,Definite,Dedicated Eg Aerial,No,
28441,8-Jul-17,1,47.61,-64.1,Definite,Dedicated Eg Aerial,No,
28440,8-Jul-17,1,47.6,-64.08,Definite,Dedicated Eg Aerial,No,
28439,8-Jul-17,2,47.6,-64.08,Definite,Dedicated Eg Aerial,No,
28438,8-Jul-17,1,47.61,-64.07,Definite,Dedicated Eg Aerial,No,
28437,8-Jul-17,1,47.61,-64.08,Definite,Dedicated Eg Aerial,No,
28436,8-Jul-17,1,47.62,-64.07,Definite,Dedicated Eg Aerial,No,
28435,8-Jul-17,2,47.61,-64.07,Definite,Dedicated Eg Aerial,No,
28434,8-Jul-17,1,47.6,-64.08,Definite,Dedicated Eg Aerial,No,
28433,8-Jul-17,1,47.61,-64.07,Definite,Dedicated Eg Aerial,No,
28432,8-Jul-17,1,47.58,-64.07,Definite,Dedicated Eg Aerial,No,
28431,8-Jul-17,1,47.62,-64.07,Definite,Dedicated Eg Aerial,No,
28430,8-Jul-17,1,47.61,-64.06,Definite,Dedicated Eg Aerial,No,
28429,8-Jul-17,1,47.62,-64.06,Definite,Dedicated Eg Aerial,No,
28428,8-Jul-17,1,47.65,-64.05,Definite,Dedicated Eg Aerial,No,
28427,8-Jul-17,1,47.65,-64.05,Definite,Dedicated Eg Aerial,No,
28426,8-Jul-17,1,47.63,-64.04,Definite,Dedicated Eg Aerial,No,
28425,8-Jul-17,1,47.63,-64.06,Definite,Dedicated Eg Aerial,No,
28424,8-Jul-17,1,47.65,-64.05,Definite,Dedicated Eg Aerial,No,
28423,8-Jul-17,2,47.63,-64.06,Definite,Dedicated Eg Aerial,No,
28422,8-Jul-17,1,47.58,-63.63,Definite,Dedicated Eg Aerial,No,
28421,8-Jul-17,2,47.58,-63.62,Definite,Dedicated Eg Aerial,No,
28420,9-Jul-17,1,41.03,-70.01,Definite,Opportunistic,No,
28419,8-Jul-17,1,47.71,-64.11,Definite,Dedicated Eg Shipboard,No,
28418,8-Jul-17,1,47.71,-64.02,Definite,Dedicated Eg Shipboard,No,
28417,8-Jul-17,1,47.71,-64.02,Definite,Dedicated Eg Shipboard,No,
28416,8-Jul-17,1,47.71,-64.02,Definite,Dedicated Eg Shipboard,No,
28415,8-Jul-17,1,47.71,-64.02,Definite,Dedicated Eg Shipboard,No,
28414,8-Jul-17,1,47.74,-63.91,Definite,Dedicated Eg Shipboard,No,
28413,8-Jul-17,1,47.75,-63.96,Definite,Dedicated Eg Shipboard,No,
28412,8-Jul-17,1,47.75,-63.98,Definite,Dedicated Eg Shipboard,No,
28411,8-Jul-17,1,47.75,-63.98,Definite,Dedicated Eg Shipboard,No,
28410,8-Jul-17,2,47.76,-64,Definite,Dedicated Eg Shipboard,No,
28409,8-Jul-17,1,47.75,-64.01,Definite,Dedicated Eg Shipboard,No,
28408,8-Jul-17,1,47.76,-64.02,Definite,Dedicated Eg Shipboard,No,
28407,8-Jul-17,1,47.75,-64.08,Definite,Dedicated Eg Shipboard,No,
28406,8-Jul-17,1,47.64,-63.89,Definite,Dedicated Eg Shipboard,No,
28405,8-Jul-17,1,47.64,-63.88,Definite,Dedicated Eg Shipboard,No,
28404,8-Jul-17,2,47.47,-63.6,Definite,Dedicated Eg Shipboard,No,
28403,8-Jul-17,1,47.47,-63.59,Definite,Dedicated Eg Shipboard,No,
28402,8-Jul-17,1,47.45,-63.8,Definite,Dedicated Eg Shipboard,No,
28383,4-Jul-17,1,41.24,-69.99,Probable,Opportunistic,No,
28382,7-Jul-17,3,41.24,-70.09,Definite,Opportunistic,No,
28371,5-Jul-17,1,47.35,-61.95,Definite,Dedicated Eg Aerial,No,
28370,5-Jul-17,1,47.42,-63.54,Definite,Dedicated Eg Aerial,No,
28369,5-Jul-17,1,47.43,-63.53,Definite,Dedicated Eg Aerial,No,
28368,5-Jul-17,1,47.43,-63.52,Definite,Dedicated Eg Aerial,No,
28367,5-Jul-17,1,47.43,-63.52,Definite,Dedicated Eg Aerial,No,
28366,5-Jul-17,1,47.42,-63.52,Definite,Dedicated Eg Aerial,No,
28365,5-Jul-17,1,47.41,-63.53,Definite,Dedicated Eg Aerial,No,
28364,5-Jul-17,1,47.42,-63.53,Definite,Dedicated Eg Aerial,No,
28363,5-Jul-17,2,47.44,-63.54,Definite,Dedicated Eg Aerial,No,
28362,5-Jul-17,1,47.43,-63.52,Definite,Dedicated Eg Aerial,No,
28361,5-Jul-17,1,47.42,-63.51,Definite,Dedicated Eg Aerial,No,
28360,5-Jul-17,1,47.43,-63.51,Definite,Dedicated Eg Aerial,No,
28359,5-Jul-17,1,47.43,-63.53,Definite,Dedicated Eg Aerial,No,
28358,5-Jul-17,1,47.43,-63.51,Definite,Dedicated Eg Aerial,No,
28357,5-Jul-17,2,47.41,-63.53,Definite,Dedicated Eg Aerial,No,
28356,5-Jul-17,1,47.43,-63.52,Definite,Dedicated Eg Aerial,No,
28355,5-Jul-17,1,47.51,-63.72,Definite,Dedicated Eg Aerial,No,
28354,5-Jul-17,1,47.58,-63.66,Definite,Dedicated Eg Aerial,No,
28353,5-Jul-17,1,47.52,-63.63,Definite,Dedicated Eg Aerial,No,
28352,5-Jul-17,1,47.5,-63.61,Definite,Dedicated Eg Aerial,No,
28351,5-Jul-17,1,47.51,-63.63,Definite,Dedicated Eg Aerial,No,
28350,5-Jul-17,1,47.52,-63.64,Definite,Dedicated Eg Aerial,No,
28349,5-Jul-17,1,47.51,-63.62,Definite,Dedicated Eg Aerial,No,
28348,5-Jul-17,1,47.53,-63.64,Definite,Dedicated Eg Aerial,No,
28347,5-Jul-17,1,47.52,-63.64,Definite,Dedicated Eg Aerial,No,
28346,5-Jul-17,1,47.53,-63.67,Definite,Dedicated Eg Aerial,No,
28345,5-Jul-17,1,47.53,-63.67,Definite,Dedicated Eg Aerial,No,
28344,5-Jul-17,1,47.54,-63.68,Definite,Dedicated Eg Aerial,No,
28343,5-Jul-17,1,47.54,-63.67,Definite,Dedicated Eg Aerial,No,
28342,5-Jul-17,2,47.54,-63.68,Definite,Dedicated Eg Aerial,No,
28341,5-Jul-17,1,47.53,-63.67,Definite,Dedicated Eg Aerial,No,
28340,5-Jul-17,1,47.54,-63.67,Definite,Dedicated Eg Aerial,No,
28339,5-Jul-17,1,47.53,-63.67,Definite,Dedicated Eg Aerial,No,
28338,5-Jul-17,1,47.53,-63.67,Definite,Dedicated Eg Aerial,No,
28337,5-Jul-17,3,47.53,-63.67,Definite,Dedicated Eg Aerial,No,
28283,6-Jul-17,3,41.21,-70.05,Definite,Opportunistic,No,
28282,4-Jul-17,1,41.6,-69.95,Probable,Opportunistic,No,
28263,5-Jul-17,3,47.27,-63.64,Definite,Dedicated Eg Shipboard,No,
28262,5-Jul-17,1,48.11,-63.48,Definite,Dedicated Eg Shipboard,No,
28249,5-Jul-17,1,41.22,-70.05,Probable,Opportunistic,No,
28248,3-Jul-17,3,41.21,-70.04,Definite,Opportunistic,No,
28247,4-Jul-17,1,47.48,-63.59,Definite,Dedicated Eg Shipboard,No,
28246,4-Jul-17,2,47.48,-63.6,Definite,Dedicated Eg Shipboard,No,
28245,4-Jul-17,1,47.48,-63.6,Definite,Dedicated Eg Shipboard,No,
28244,4-Jul-17,1,47.47,-63.58,Definite,Dedicated Eg Shipboard,No,
28243,4-Jul-17,2,47.49,-63.6,Definite,Dedicated Eg Shipboard,No,
28242,4-Jul-17,1,47.49,-63.6,Definite,Dedicated Eg Shipboard,No,
28222,4-Jul-17,1,42.63,-65.88,Definite,Opportunistic,No,
28204,3-Jul-17,1,47.5,-63.74,Definite,Dedicated Eg Shipboard,No,
28203,3-Jul-17,1,47.49,-63.73,Definite,Dedicated Eg Shipboard,No,
28202,3-Jul-17,1,47.52,-63.75,Definite,Dedicated Eg Shipboard,No,
28186,29-Jun-17,9,47.71,-63.62,Definite,Dedicated Eg Aerial,No,
28185,29-Jun-17,19,47.48,-63.6,Definite,Dedicated Eg Aerial,No,
28184,29-Jun-17,1,47.75,-63.63,Definite,Dedicated Eg Aerial,No,
28183,29-Jun-17,1,48.18,-62.72,Definite,Dedicated Eg Aerial,No,
28182,29-Jun-17,1,48.17,-62.84,Definite,Dedicated Eg Aerial,No,
28181,27-Jun-17,1,48.45,-63.33,Definite,Dedicated Eg Aerial,No,
28180,27-Jun-17,1,48.45,-63.32,Definite,Dedicated Eg Aerial,No,
28179,27-Jun-17,1,48.46,-63.32,Definite,Dedicated Eg Aerial,No,
28178,27-Jun-17,1,48.2,-62.94,Definite,Dedicated Eg Aerial,No,
28177,27-Jun-17,1,47.67,-63.17,Definite,Dedicated Eg Aerial,No,
28176,27-Jun-17,1,47.43,-62.49,Definite,Dedicated Eg Aerial,No,
28175,27-Jun-17,1,47.52,-63.53,Definite,Dedicated Eg Aerial,No,
28174,27-Jun-17,1,47.51,-63.52,Definite,Dedicated Eg Aerial,No,
28173,27-Jun-17,1,47.51,-63.53,Definite,Dedicated Eg Aerial,No,
28172,27-Jun-17,1,47.51,-63.52,Definite,Dedicated Eg Aerial,No,
28171,27-Jun-17,1,47.51,-63.53,Definite,Dedicated Eg Aerial,No,
28170,27-Jun-17,1,47.54,-63.53,Definite,Dedicated Eg Aerial,No,
28169,27-Jun-17,1,47.55,-63.53,Definite,Dedicated Eg Aerial,No,
28168,27-Jun-17,1,47.57,-63.51,Definite,Dedicated Eg Aerial,No,
28167,27-Jun-17,1,47.6,-63.44,Definite,Dedicated Eg Aerial,No,
28166,27-Jun-17,1,47.59,-63.46,Definite,Dedicated Eg Aerial,No,
28165,27-Jun-17,1,47.54,-63.48,Definite,Dedicated Eg Aerial,No,
28164,27-Jun-17,1,47.56,-63.49,Definite,Dedicated Eg Aerial,No,
28163,27-Jun-17,1,47.57,-63.49,Definite,Dedicated Eg Aerial,No,
28162,27-Jun-17,1,47.57,-63.49,Definite,Dedicated Eg Aerial,No,
28161,27-Jun-17,1,47.56,-63.49,Definite,Dedicated Eg Aerial,No,
28160,27-Jun-17,1,47.56,-63.49,Definite,Dedicated Eg Aerial,No,
28159,27-Jun-17,1,47.56,-63.48,Definite,Dedicated Eg Aerial,No,
28158,27-Jun-17,1,47.56,-63.47,Definite,Dedicated Eg Aerial,No,
28157,27-Jun-17,1,47.54,-63.48,Definite,Dedicated Eg Aerial,No,
28156,27-Jun-17,1,47.54,-63.48,Definite,Dedicated Eg Aerial,No,
28155,27-Jun-17,1,47.55,-63.47,Definite,Dedicated Eg Aerial,No,
28154,27-Jun-17,1,47.54,-63.48,Definite,Dedicated Eg Aerial,No,
28153,27-Jun-17,1,47.56,-63.47,Definite,Dedicated Eg Aerial,No,
28152,27-Jun-17,1,47.55,-63.47,Definite,Dedicated Eg Aerial,No,
28151,27-Jun-17,1,47.55,-63.47,Definite,Dedicated Eg Aerial,No,
28150,27-Jun-17,1,47.54,-63.48,Definite,Dedicated Eg Aerial,No,
28149,27-Jun-17,1,47.52,-63.5,Definite,Dedicated Eg Aerial,No,
28148,27-Jun-17,1,47.53,-63.5,Definite,Dedicated Eg Aerial,No,
28147,27-Jun-17,1,47.54,-63.5,Definite,Dedicated Eg Aerial,No,
28146,27-Jun-17,1,47.52,-63.5,Definite,Dedicated Eg Aerial,No,
28145,27-Jun-17,4,47.52,-63.5,Definite,Dedicated Eg Aerial,No,
28144,27-Jun-17,1,47.52,-63.5,Definite,Dedicated Eg Aerial,No,
28143,27-Jun-17,1,47.5,-63.5,Definite,Dedicated Eg Aerial,No,
28142,27-Jun-17,1,47.49,-63.52,Definite,Dedicated Eg Aerial,No,
28129,26-Jun-17,1,47.57,-63.51,Definite,Dedicated Eg Aerial,No,
28128,26-Jun-17,1,47.59,-63.49,Definite,Dedicated Eg Aerial,No,
28127,26-Jun-17,1,47.58,-63.49,Definite,Dedicated Eg Aerial,No,
28126,26-Jun-17,1,47.57,-63.5,Definite,Dedicated Eg Aerial,No,
28125,26-Jun-17,1,47.57,-63.51,Definite,Dedicated Eg Aerial,No,
28124,26-Jun-17,1,47.55,-63.5,Definite,Dedicated Eg Aerial,No,
28123,26-Jun-17,1,47.45,-63.45,Definite,Dedicated Eg Aerial,No,
28122,26-Jun-17,1,47.44,-63.45,Definite,Dedicated Eg Aerial,No,
28121,26-Jun-17,1,47.47,-63.46,Definite,Dedicated Eg Aerial,No,
28120,26-Jun-17,1,47.47,-63.46,Definite,Dedicated Eg Aerial,No,
28119,26-Jun-17,1,47.46,-63.47,Definite,Dedicated Eg Aerial,No,
28118,26-Jun-17,1,47.45,-63.47,Definite,Dedicated Eg Aerial,No,
28117,26-Jun-17,1,47.46,-63.47,Definite,Dedicated Eg Aerial,No,
28116,26-Jun-17,1,47.46,-63.47,Definite,Dedicated Eg Aerial,No,
28115,26-Jun-17,1,48.23,-62.96,Definite,Dedicated Eg Aerial,No,
28114,26-Jun-17,1,47.7,-63.08,Definite,Dedicated Eg Aerial,No,
28113,25-Jun-17,1,47.58,-59.96,Definite,Dedicated Eg Aerial,No,
28112,25-Jun-17,1,47,-61.78,Definite,Dedicated Eg Aerial,No,
28111,25-Jun-17,1,47.4,-63.46,Definite,Dedicated Eg Aerial,No,
28110,25-Jun-17,2,47.45,-63.48,Definite,Dedicated Eg Aerial,No,
28109,25-Jun-17,1,47.46,-63.48,Definite,Dedicated Eg Aerial,No,
28108,25-Jun-17,1,47.53,-63.5,Definite,Dedicated Eg Aerial,No,
28107,25-Jun-17,1,47.56,-63.48,Definite,Dedicated Eg Aerial,No,
28106,25-Jun-17,1,47.57,-63.47,Definite,Dedicated Eg Aerial,No,
28105,25-Jun-17,1,47.55,-63.49,Definite,Dedicated Eg Aerial,No,
28104,25-Jun-17,1,47.78,-63.52,Definite,Dedicated Eg Aerial,No,
28103,25-Jun-17,1,47.76,-63.51,Definite,Dedicated Eg Aerial,No,
28102,25-Jun-17,1,47.77,-63.52,Definite,Dedicated Eg Aerial,No,
28101,25-Jun-17,1,47.77,-63.54,Definite,Dedicated Eg Aerial,No,
28100,25-Jun-17,1,47.77,-63.53,Definite,Dedicated Eg Aerial,No,
28099,25-Jun-17,1,47.76,-63.48,Definite,Dedicated Eg Aerial,No,
28098,25-Jun-17,1,47.77,-63.52,Definite,Dedicated Eg Aerial,No,
28097,25-Jun-17,1,47.78,-63.53,Definite,Dedicated Eg Aerial,No,
28096,25-Jun-17,2,47.76,-63.5,Definite,Dedicated Eg Aerial,No,
28095,25-Jun-17,1,47.77,-63.52,Definite,Dedicated Eg Aerial,No,
28094,25-Jun-17,1,47.76,-63.5,Definite,Dedicated Eg Aerial,No,
28093,25-Jun-17,1,47.77,-63.5,Definite,Dedicated Eg Aerial,No,
28092,25-Jun-17,1,47.77,-63.52,Definite,Dedicated Eg Aerial,No,
28091,25-Jun-17,1,47.77,-63.52,Definite,Dedicated Eg Aerial,No,
28090,25-Jun-17,1,47.76,-64.05,Definite,Dedicated Eg Aerial,No,
28089,23-Jun-17,1,48,-62.33,Definite,Dedicated Eg Aerial,No,
28088,23-Jun-17,1,48,-62.34,Definite,Dedicated Eg Aerial,No,
28087,23-Jun-17,1,47.49,-63.25,Definite,Dedicated Eg Aerial,No,
28086,23-Jun-17,1,47.62,-63.22,Definite,Dedicated Eg Aerial,No,
28085,23-Jun-17,1,47.89,-63.3,Definite,Dedicated Eg Aerial,No,
28084,23-Jun-17,1,47.85,-63.28,Definite,Dedicated Eg Aerial,No,
28083,23-Jun-17,1,47.88,-63.3,Definite,Dedicated Eg Aerial,No,
28082,23-Jun-17,1,47.47,-63.46,Definite,Dedicated Eg Aerial,No,
28081,23-Jun-17,1,47.47,-63.46,Definite,Dedicated Eg Aerial,No,
28080,23-Jun-17,1,47.43,-63.37,Definite,Dedicated Eg Aerial,No,
28079,23-Jun-17,1,47.43,-63.37,Definite,Dedicated Eg Aerial,No,
28078,23-Jun-17,1,47.42,-63.37,Definite,Dedicated Eg Aerial,No,
28077,23-Jun-17,1,47.43,-63.42,Definite,Dedicated Eg Aerial,No,
28063,22-Jun-17,1,48.23,-63.03,Definite,Dedicated Eg Aerial,No,
28062,22-Jun-17,1,47.8,-62.68,Definite,Dedicated Eg Aerial,No,
28042,18-Jun-17,1,47.74,-63.36,Definite,Fishing Vessel,No,
28023,19-Jun-17,1,47.44,-63.58,Definite,Opportunistic,No,
28022,15-Jun-17,3,41.04,-70.06,Definite,Dedicated Eg Aerial,No,
28008,15-Jun-17,1,47.97,-62.23,Probable,Opportunistic,No,
28007,15-Jun-17,1,48,-62.23,Definite,Opportunistic,No,
28006,15-Jun-17,1,47.99,-62.23,Definite,Opportunistic,No,
28005,15-Jun-17,1,47.83,-62.25,Definite,Opportunistic,No,
28004,15-Jun-17,1,47.9,-62.24,Definite,Opportunistic,No,
28003,15-Jun-17,2,47.83,-62.25,Definite,Opportunistic,No,
28002,15-Jun-17,1,41.76,-69.83,Definite,Opportunistic,No,
27982,14-Jun-17,2,42.03,-70.17,Definite,Whale watch,No,
27963,12-Jun-17,1,47.49,-62.92,Definite,Opportunistic,No,
27962,12-Jun-17,1,41.62,-69.62,Definite,Opportunistic,No,
27942,17-May-17,1,47.11,-63.44,Definite,Opportunistic,No,
27941,9-Jun-17,1,42.9,-70.37,Definite,Whale watch,No,
27845,8-Jun-17,1,42.93,-70.48,Definite,Whale watch,No,
27825,7-Jun-17,1,47.32,-62.86,Definite,Opportunistic,No,
27806,2-Jun-17,1,41.97,-65.58,Definite,Opportunistic,No,
27805,2-Jun-17,2,41.93,-65.56,Definite,Opportunistic,No,
27788,24-May-17,2,42.79,-70.26,Definite,Whale watch,No,
27787,28-May-17,1,42.7,-70.38,Definite,Whale watch,No,
27785,28-May-17,2,42.24,-70.24,Definite,Whale watch,No,
27784,27-May-17,2,42.29,-70.24,Definite,Whale watch,No,
27783,27-May-17,1,42.83,-70.28,Definite,Whale watch,No,
27763,3-Apr-17,1,40.91,-70.33,Definite,Opportunistic,No,
27742,21-May-17,1,40.14,-72.25,Definite,Dedicated Eg Aerial,No,
27741,21-May-17,3,40.04,-72.32,Definite,Dedicated Eg Aerial,No,
27740,21-May-17,1,40.09,-72.29,Definite,Dedicated Eg Aerial,No,
27739,21-May-17,2,40.1,-72.25,Definite,Dedicated Eg Aerial,No,
27738,21-May-17,2,40.07,-72.33,Definite,Dedicated Eg Aerial,No,
27737,21-May-17,2,40.06,-72.3,Definite,Dedicated Eg Aerial,No,
27736,21-May-17,1,40.09,-72.35,Definite,Dedicated Eg Aerial,No,
27735,21-May-17,1,40.12,-72.32,Definite,Dedicated Eg Aerial,No,
27733,17-May-17,5,40.22,-72.28,Definite,Dedicated Eg Aerial,No,
27724,16-May-17,1,41.71,-68.94,Definite,Dedicated Eg Aerial,No,
27723,16-May-17,2,41.73,-69.04,Definite,Dedicated Eg Aerial,No,
27722,16-May-17,1,41.74,-69.09,Definite,Dedicated Eg Aerial,No,
27721,16-May-17,1,42.15,-68.8,Definite,Dedicated Eg Aerial,No,
27720,16-May-17,1,41.9,-69.36,Definite,Dedicated Eg Aerial,No,
27719,17-May-17,1,42.1,-68.28,Definite,Dedicated Eg Aerial,No,
27718,17-May-17,2,41.95,-68.83,Definite,Dedicated Eg Aerial,No,
27717,17-May-17,2,41.87,-69.08,Definite,Dedicated Eg Aerial,No,
27716,16-May-17,1,42.12,-70.25,Definite,Whale watch,No,
27715,17-May-17,2,40.18,-72.36,Definite,Opportunistic,No,
27714,17-May-17,2,40.18,-72.34,Definite,Opportunistic,No,
27713,17-May-17,4,40.2,-72.26,Definite,Opportunistic,No,
27712,13-May-17,4,42.02,-69.11,Definite,Dedicated Eg Aerial,No,
27711,13-May-17,5,42.03,-68.96,Definite,Dedicated Eg Aerial,No,
27710,13-May-17,7,41.96,-68.69,Definite,Dedicated Eg Aerial,No,
27709,13-May-17,4,41.93,-68.84,Definite,Dedicated Eg Aerial,No,
27708,13-May-17,2,41.87,-68.91,Definite,Dedicated Eg Aerial,Yes,
27707,13-May-17,1,41.59,-69.6,Definite,Dedicated Eg Aerial,No,
27687,10-May-17,1,42,-70.26,Definite,Whale watch,No,
27681,10-May-17,14,41.92,-68.81,Definite,Dedicated Eg Aerial,No,
27680,10-May-17,4,41.87,-68.95,Definite,Dedicated Eg Aerial,No,
27679,10-May-17,2,41.82,-69.02,Definite,Dedicated Eg Aerial,No,
27678,10-May-17,3,41.75,-69.23,Definite,Dedicated Eg Aerial,No,
27677,10-May-17,4,41.63,-68.78,Definite,Dedicated Eg Aerial,Yes,
27676,10-May-17,1,41.93,-69.8,Definite,Dedicated Eg Aerial,No,
27675,10-May-17,1,42.12,-69.75,Definite,Dedicated Eg Aerial,No,
27674,10-May-17,1,41.36,-69.08,Definite,Dedicated Eg Aerial,No,
27673,10-May-17,1,41.37,-69.03,Definite,Dedicated Eg Aerial,No,
27672,10-May-17,2,41.56,-68.64,Definite,Dedicated Eg Aerial,No,
27671,10-May-17,1,41.57,-68.6,Definite,Dedicated Eg Aerial,No,
27670,10-May-17,1,41.58,-68.56,Definite,Dedicated Eg Aerial,No,
27669,10-May-17,2,41.24,-68.99,Definite,Dedicated Eg Aerial,No,
27668,10-May-17,1,41.19,-69.11,Definite,Dedicated Eg Aerial,No,
27650,9-May-17,3,41.8,-68.54,Definite,Dedicated Eg Aerial,No,
27649,9-May-17,2,41.78,-68.55,Definite,Dedicated Eg Aerial,No,
27648,9-May-17,1,42.04,-68.27,Definite,Dedicated Eg Aerial,No,
27647,9-May-17,1,41.96,-68.27,Definite,Dedicated Eg Aerial,No,
27631,4-May-17,1,41.05,-70.35,Definite,Opportunistic,No,
27630,4-May-17,2,41.08,-71.05,Definite,Opportunistic,No,
27629,4-May-17,8,41.01,-71.28,Definite,Opportunistic,No,
27628,4-May-17,1,42.31,-70.69,Definite,Whale watch,No,
27627,3-May-17,1,41.91,-70.24,Definite,Whale watch,No,
27617,4-May-17,1,41.96,-69.93,Definite,Dedicated Eg Aerial,No,
27616,4-May-17,1,41.99,-69.94,Definite,Dedicated Eg Aerial,No,
27615,4-May-17,1,42.01,-69.97,Definite,Dedicated Eg Aerial,No,
27614,4-May-17,1,42.02,-70.56,Definite,Dedicated Eg Aerial,No,
27613,4-May-17,2,41.99,-70.51,Definite,Dedicated Eg Aerial,No,
27612,4-May-17,1,41.99,-70.41,Definite,Dedicated Eg Aerial,No,
27611,4-May-17,1,41.99,-70.15,Definite,Dedicated Eg Aerial,No,
27610,4-May-17,1,41.99,-70.15,Definite,Dedicated Eg Aerial,No,
27609,4-May-17,1,41.96,-70.15,Definite,Dedicated Eg Aerial,No,
27608,4-May-17,1,41.91,-70.4,Definite,Dedicated Eg Aerial,No,
27607,4-May-17,2,41.79,-70.19,Definite,Dedicated Eg Aerial,No,
27587,3-May-17,1,42.07,-70.25,Definite,Whale watch,No,
27586,3-May-17,2,42.1,-70.19,Definite,Whale watch,No,
27585,3-May-17,2,42.1,-70.22,Definite,Whale watch,No,
27569,29-Apr-17,2,41.94,-70.27,Definite,Whale watch,No,
27568,29-Apr-17,1,41.93,-70.27,Definite,Whale watch,No,
27567,29-Apr-17,1,41.93,-70.27,Definite,Whale watch,No,
27566,29-Apr-17,2,41.89,-70.28,Definite,Whale watch,No,
27565,29-Apr-17,1,41.85,-70.28,Definite,Whale watch,No,
27555,1-May-17,2,42.02,-70.21,Definite,Whale watch,No,
27554,1-May-17,3,42.06,-70.25,Definite,Whale watch,No,
27553,1-May-17,2,42.06,-70.25,Definite,Whale watch,No,
