OBJECTID,Class,GIS_acres,CREATE_DATE,MODIFY_DATE,GlobalID,SHAPE_Length,SHAPE_Area
973,R1,15.79765268,,,{BF8ABE9E-36D2-42B0-BDAA-3ECCE1EE41A7},1821.57808882183,63931.0861653139
974,R1,3.45737122,,,{93E64FB0-80BF-467B-A3CD-CB14F0077A72},1303.59284524319,13991.5405282061
975,R1,14.38288237,,,{38B20193-F431-4007-95BE-D33F33FDC86C},4477.03766135056,58205.6911057401
976,R1,1.46607723,,,{1B4BA016-8131-4F40-9107-E002F6FA5B86},1037.02108067066,5933.02762269218
977,R1,34.22596523,,,{9DC73640-93F1-40B1-B35F-0EB40A14339A},2806.01114339605,138508.117340489
978,R1,8.70447318,,,{01DA4196-FD74-456A-BCE8-E503AEE05CD5},1484.96768216888,35225.8931346632
979,R1,1.5638898,,,{63C6D562-67FB-4113-8558-057871378BF1},685.972331355919,6328.86261917893
980,R1,3.31404245,,,{1331D7CE-A268-41E6-9492-B7DC3CE3EA74},1749.35637955338,13411.5072652452
981,R1,1.00016925,,,{640D3427-4522-410F-996C-D69C8EDB3DC8},386.702545132943,4047.55743612792
982,R1,1.05659206,,,{566BA58D-2EC2-432B-9884-2CEFF3AEACCA},702.811559123755,4275.89335070293
983,R1,2.84560728,,,{D563A0EA-FBB3-4DF8-B49E-7B8DEF452098},620.89620116194,11515.8098410442
984,R1,3.00495409,,,{1ADFE521-3DDC-496E-B10D-FA6627C020FD},1262.29912167971,12160.6660888716
985,R1,52.34408449,,,{3F1F3320-297B-4F8A-A6B4-744E567A89F3},2929.52265563671,211829.835863712
986,R1,55.33544804,,,{0BBD8044-B486-47BB-A1DA-43AA279167F4},1848.6837170867,223935.5027502
987,R1,1.25794378,,,{41112F4B-C896-44BE-AD3B-489066989659},516.571232459535,5090.73811968403
988,R1,458.30937704,,,{761916ED-2D80-4F66-B356-5CC2FE039015},7006.28530917728,1854719.61261913
989,R1,141.48601385,,,{B41D3D29-273E-40B1-A02A-00EB49873107},3018.70773751286,572575.858037721
990,R1,4.93908756,,,{7842389E-81AE-4C13-A409-F801B3386BA8},1873.82500302531,19987.8576125026
991,R1,10.77567683,,,{EA84ABDD-302D-4DCA-9DB4-ED4EB9659836},1795.58329396674,43607.7902107494
992,R1,43.63605366,,,{38B5B345-3D08-4702-BF61-F03943607641},4060.87511580369,176589.545414389
993,R1,1.04141773,,,{D4BE8FB1-9E94-41FB-906A-6973010F6A3C},322.511289734461,4214.48477966234
994,R1,18.05258861,,,{25C12155-1C8C-4661-85C9-9FA332EAB976},3690.41928198013,73056.5243480539
995,R1,41.47480808,,,{89A34E7E-073B-4C6E-9BE1-C07CB0D72A60},3383.37189599422,167843.26011981
996,R1,1.83620588,,,{53D4E58C-B37A-439E-A2F4-CCFEC02D10C7},657.898769252918,7430.89108315522
997,R1,19.07480835,,,{A18C6F93-4456-4D5E-8933-E8C315895545},2278.00444711757,77193.3172781573
998,R1,6.35043896,,,{876A7D4C-DF28-43D1-9CD2-049EC5A95C9C},1926.49981392365,25699.4167684005
999,R1,156.25076325,,,{5F75CB1D-304A-4171-9184-44D4AD360453},3854.07322961948,632326.916276299
1000,R1,32.43611954,,,{27741B1F-0120-47FA-8689-F88D5D20123C},1419.8814133939,131264.840072451
1001,R1,1.15757171,,,{FF02B1D3-F285-4DDC-8FCA-C46E1FF760A5},537.730520093252,4684.54513553718
1002,R1,10.54038484,,,{17B65B69-D0A5-43DE-A663-BED614D5F2B7},1054.71863559745,42655.5935152933
1003,R1,1.68387958,,,{E5D52FFF-C396-46C7-9B18-379311F74EFE},526.340992024736,6814.44599654361
1004,R1,1.26568547,,,{FCD40FD8-6FBE-418E-9E5C-728A3AA2E485},559.78932512759,5122.06771931597
1005,R1,2.58130374,,,{A7795F22-A25A-44C3-B6BA-D98BFFD1578C},2088.71022138554,10446.2071352652
1006,R1,13.53115475,,,{AC1BB3B1-2D9A-490B-A9B0-E0AA052312C8},1157.58342237165,54758.8579971723
1007,R1,345.57713823,,,{4645EC57-AF5A-4823-9655-AB472B3E2DDE},5772.46798574981,1398506.61596062
1008,R1,2.80078842,,,{C600BEB6-88E0-43DC-B765-5FF7E54D7F3E},468.346058274543,11334.433625559
1009,R1,5.08827311,,,{2BAB12B4-0188-44E2-9886-69B9A39814E1},869.539482101792,20591.5925271792
1010,R1,4.19469169,,,{D8122D89-7C7E-4326-B718-24BD170F6014},1348.48632352788,16975.38245069
1011,R1,1.2534798,,,{5264741D-9568-4081-87BE-B5AE95BEB17C},517.887073831952,5072.672965998
1012,R1,3.40760968,,,{4DFE70B9-79A6-475C-8A1E-30445330F40E},1245.10388869019,13790.1618929887
1013,R1,4.83273291,,,{6B071374-E146-416F-B0E5-0BF04B845AC4},857.969227536425,19557.4539272997
1014,R1,4.48709115,,,{675267F1-FA71-4A40-B75F-89C123F3CA89},1745.36213327298,18158.6857723905
1015,R1,45.85013821,,,{B57B6A20-946F-4D05-9C4C-C9D85A95A912},1941.07381724255,185549.663282644
1016,R1,16.1831392,,,{06375830-CB92-42EE-A939-017F02AD71EB},3351.88619042953,65491.1009434061
1017,R1,1.47813392,,,{03D2B06B-6B40-438C-938C-3318F8DE6887},475.976574489486,5981.81950752292
1018,R1,2.67848874,,,{CF93486B-638B-4EE8-8939-157837885C25},1400.16906312465,10839.5024517987
1019,R1,1.50030416,,,{2B87628E-480E-4C92-852A-2A9E8B8A8467},1193.05366989471,6071.53965873213
1020,R1,10.82248093,,,{A5045CE0-5F39-4B29-AEA9-754B5893C45F},3634.95297672238,43797.200432984
1021,R1,16.06456848,,,{007D653C-4D32-4A40-B78F-77A320765304},2931.10150680953,65011.260354463
1022,R1,21.64560312,,,{77003F2F-7921-41C6-89EE-1E2704E34CAD},1145.85697337276,87596.9959490193
1023,R1,2.95621991,,,{50A23D70-0C6E-4543-8B20-87BC2A9ECBFC},621.236280538662,11963.4450661608
1024,R1,10.90148862,,,{CC9C5DE7-0B86-4687-8B1C-4391E546DCFC},1283.28260977461,44116.9344626706
1025,R1,27.59694927,,,{53E1D4F7-3230-458D-9001-1706BCA944BF},1919.18336582686,111681.334993415
1026,R1,16.6352353,,,{DCB2A62C-A527-4BDA-AF82-2476A776039D},1139.73685385228,67320.6762206362
1027,K,45.36665434,,,{A5DD0A13-EE83-4031-808B-0DEDF9DAC2BE},1711.66580068765,183593.06571159
1028,K,423.2328208,,,{3D5A3ACC-6D6A-41C7-B76A-AA1EABE14828},10242.1095482872,1712769.26191648
1029,K,705.16754244,,,{991762A4-4488-4A8F-A586-ECB2910F543C},13158.9658100224,2853723.13259322
1030,K,232.29142474,,,{2E71C307-D89D-4439-8794-52AB8F84B16C},4796.78877216108,940053.777854016
1031,K,29.69987023,,,{E8EBFE4B-FA70-4CA0-870E-355743AAF9C2},2099.29129345284,120191.587986746
1032,K,22.07800949,,,{391A4918-90AB-462F-96F7-03FC5ECD4C55},1460.49357377339,89346.8893752876
1033,K,29.97575454,,,{8F06E89E-D2E9-47F6-9E0B-D9879D8C6F74},1735.03978405034,121308.056632871
1034,K,65.45426759,,,{FBE4EB04-8344-453A-98F0-DE777F1BA938},3071.54402525545,264885.07529479
1035,K,24.41589823,,,{4F96DF25-9E0A-486D-8E14-F89FD86B1677},2333.72155924297,98808.0270429636
1036,K,69.05237165,,,{6C15BC50-606B-46C2-864B-59ECA49DF409},2747.7976946907,279446.143626994
1037,K,378.75697933,,,{12790966-2C25-4B71-A8CF-545194070AEA},6688.31334235152,1532781.20232562
1038,K,27.24121619,,,{AAD84D95-DE2B-45A0-9846-FE895A14A5D7},1586.82044132769,110241.728589173
1039,K,26.94756297,,,{E8FD2D21-F318-4C07-9664-6A6E8720139E},1810.98143741039,109053.351439033
1040,K,29.54102032,,,{4F4FBABD-87F7-487F-A083-DB62BC48B107},1913.59675284931,119548.742653256
1041,K,78.79092588,,,{A8973D44-FC67-4801-8CB7-BE3B1A30A7AF},4292.74547294897,318856.830883499
1042,K,703.30058758,,,{BE26E36D-65A5-43A7-819A-C7E69AB9930E},8270.06981183117,2846167.80430422
1043,K,20.5677905,,,{5FFE402B-31EE-40EC-AAA8-1A13B90A1CD6},2518.65996601783,83235.2257131194
1044,K,70.6592157,,,{C5EEAD23-22A2-4625-AAAF-4C41DD7EBE6C},2715.15434539306,285948.836611666
1045,K,21.14777874,,,{A93F2C45-EF48-4E16-A921-A1B567224584},1298.8430742731,85582.3641669697
1046,K,625.44863762,,,{29C6C573-B680-4FC2-BB8B-E1A683EC7553},7480.54034362243,2531110.88926618
1047,K,910.27337081,,,{E7ED261C-8B1C-4A4F-A39C-5BBB748AEBAF},14114.4262810236,3683760.2681757
1048,K,95.93708086,,,{1F17D98C-9B2F-4F09-A1D0-CEB5275CB099},2805.7508992688,388245.133902912
1049,K,44.49632688,,,{1505770C-5AF1-4326-8C5F-4713D6D27080},1914.35365351426,180070.961443765
1050,K,2028.11812801,,,{0694F64B-5527-4219-AA96-A785BE1DA812},16462.0156366446,8207535.47088419
1051,K,41.19334866,,,{9AC741C8-8FCE-45DC-AA6B-CB8AB3D076E0},2020.17743078515,166704.229721365
1052,K,402.47958567,,,{4CF3B55D-F2BC-491F-8616-0C6B615072EA},8393.43669164151,1628783.56545599
1053,K,87.41605628,,,{1F8144BD-4609-4DFF-9B1C-7A1B5D836996},4031.9605638494,353761.633908122
1054,K,21.10776796,,,{96A644A3-AD83-4BBE-A3A1-80215951D4FA},2527.85240029396,85420.4456490682
1055,K,39.15466598,,,{CBEEDD93-1CB0-4DC3-8FDA-7A4F9AF72B01},2503.71517150676,158453.940874456
1056,K,50.2462156,,,{1D89566A-CADF-453D-BF2B-33C4C639629A},3452.14236615315,203340.027943079
1057,K,20.83204253,,,{E764E44B-4AAA-4731-9DB0-6E4DDAFB1F12},1128.72713370855,84304.6199584326
1058,K,22.69895503,,,{774D16DD-125B-4814-A539-DBE43AA9CBCE},1953.62279447221,91859.776808324
1059,K,24.22517966,,,{6FE95512-B4D4-4345-8378-5CD7463075EC},1610.13228484326,98036.2132789578
1060,K,257.79855888,,,{CCB7A3ED-E06D-4C9B-A3E1-F928C12167C9},6777.12073318218,1043277.89745325
1061,K,71.70437425,,,{C388BC99-3ECD-462B-BF81-8EA9F5CD4D49},4862.50522614043,290178.460014077
1062,K,31.23267327,,,{E9215693-663B-4747-9B1F-2182EAA6EBCD},2088.06823096618,126394.646456391
1063,K,25.6805192,,,{9070C908-4424-4342-B9B0-87DF4B0DCB2D},1583.25223230643,103925.786846665
1064,K,1186.72000497,,,{16D2C757-78E4-460A-A4FE-E9805B8DFD22},18155.1267640042,4802504.5485919
1065,K,34.96866329,,,{FA365FA4-6B45-4B27-B65D-875F178E0E69},2197.59138771255,141513.721721618
1066,K,21.54701077,,,{7BC591A4-D223-4B22-BD42-4FD98A48427C},2046.00111441571,87198.0052697822
1067,K,41.79072757,,,{66D9724D-C9C5-4476-B823-39660293A6AE},2062.02442317621,169121.746027405
1068,K,22.07594145,,,{DA0F6644-5DE0-4410-B5F8-A6892D6797F3},2741.57842735201,89338.5203063071
1069,K,41.06673264,,,{3469D8A6-6372-446F-B1B7-5A628491EDFF},1844.86645524833,166191.830859965
1070,K,416.02137714,,,{307221B3-E33C-4F8E-B63B-EB945FCC54AB},9063.13549386301,1683585.46891823
1071,K,84.13508464,,,{D0C6D27E-579E-4D7B-A0D6-605A380E23FC},3758.39143322891,340483.960001748
1072,K,69.19103574,,,{B449C242-FA59-4801-A9D0-0F56A4F36166},3223.42757496447,280007.299523427
1073,K,20.54013426,,,{4FFFF107-B72D-4BDB-998A-ED6FF07D3233},2030.77178983734,83123.3044093215
1074,K,171.50323062,,,{815F92AF-D4D8-4026-B0C0-D644A2218DB5},5004.65018752319,694051.706974428
1075,K,351.37494071,,,{246B0873-27A1-48F7-9B71-91FF8D287251},6463.44618346339,1421969.58338122
1076,K,138.6397047,,,{42629BEE-8F0F-4C49-9DF5-B7CC9C3C9B60},6175.7639735728,561057.207820134
1077,K,28.96310773,,,{5122FDA1-F18B-41F4-BCB4-5F1B891D762F},1536.26352145102,117210.004076465
1078,K,1.91994783,,,{E32FDB9B-2DCB-4483-B4A7-AB938C7B54EB},2390.82465329145,7769.78407711483
1079,K,679.15365294,,,{83FADCB6-AD98-49CD-B580-BCAF238E3D64},10033.0377071221,2748448.23864364
1080,K,141.93872749,,,{31DA1261-D401-4DA5-BAA3-96A33104ACAE},5446.89290507299,574407.932415877
1081,K,45.93032658,,,{36DE50A7-5FC2-4CE4-B0B7-1784A8250E0F},2311.2127456457,185874.175396694
1082,K,73.31438694,,,{7FB864C4-B5E0-48C9-ABCA-E13C3BD80573},2006.36104062654,296693.9760843
1083,K,36.42430303,,,{C2286059-A14C-40AC-89E4-C4429D55AACD},3395.59289432953,147404.510125731
1084,K,81.9123445,,,{4A0D7147-E11F-4E3A-93AE-99C037FBA7FE},2775.36126349189,331488.814064144
1085,K,24.90121609,,,{9E1DA5CA-2118-40ED-A6EB-CB2FAB0A0D05},1581.06861333748,100772.046522911
1086,K,693.40804239,,,{6F17856A-F4DF-4A6B-B4D4-3B1C537B77A6},8850.76851006486,2806133.93526511
1087,K,49.97442689,,,{3B4FF7BC-0006-4C15-82B2-50EC629A949D},3659.7604925144,202240.133700702
1088,K,40.77983134,,,{D3E28A78-8029-4334-AE55-12EDD7AEDAF9},2096.26725343584,165030.77786132
1089,K,39.44525109,,,{AFA2A6BF-18D3-43AA-ABED-FCDA80478619},1956.917548926,159629.901749356
1090,K,157.95480445,,,{7A60AED9-1F0A-4154-B778-72D24CABD37A},3898.99341082648,639222.953753667
1091,K,2384.39355689,,,{30C19636-2FCE-46B5-9250-3AFFA9775AE3},31163.2547038793,9649336.70504308
1092,K,23.26560871,,,{DC41EE1A-C84E-422D-BC0D-EBB1491D63A9},1528.34975484004,94152.9519976244
1093,K,80.87841394,,,{46F960E7-BA17-4D61-879F-6338D39261AE},2953.24229289739,327304.628900036
1094,K,78.47333661,,,{D9E83F16-98EB-4F45-AB48-4FC3D11BBE79},5040.18253135951,317571.587631194
1095,K,55.17248447,,,{FF3BC653-ACCB-4F75-A023-1F827BCDA2BA},3434.54333608349,223276.00996983
1096,K,38.96658573,,,{17934B22-3EE8-48A1-8394-211BB7F0406E},3028.50507988891,157692.804072374
1097,K,31.46854543,,,{FCFFC9B2-7CEF-49A0-9708-F0AFBA3F1D76},1371.95791058972,127349.19099865
1098,K,376.79866506,,,{399A0C08-E58C-487E-8E8E-377683C08B88},21043.0086474574,1524856.15418578
1099,K,36.40315252,,,{D2437E98-99D1-4D60-BE91-ABD3F44199C2},2722.63362284474,147318.916709493
1100,K,137.16401083,,,{19F47D82-DDD7-461E-BC65-EBA7852FB330},3514.91299525418,555085.262873583
1101,K,168.19020792,,,{CA032D4A-C273-4175-8850-45627922C5FE},3728.12307086566,680644.326534605
1102,K,76.10229197,,,{45E526CA-C722-45D9-AA8F-890744D38EEB},3016.33896580785,307976.272259045
1103,K,21.01858771,,,{C438C105-8983-4E9E-A0EA-C0F1DB0C21EA},2408.0134834398,85059.5445246957
1104,K,152.35891496,,,{16C4CB9E-38F3-46A7-A83D-2ABD09AD6C4B},5331.19746272839,616577.102482053
1105,K,64.16285733,,,{9AE874EC-F8D3-42B0-B6C5-B44040F23B06},3764.3207543529,259658.902615577
1106,K,21.77425678,,,{FBB663F8-5C3C-40E4-A062-CF6B6982A8C0},1536.22551692805,88117.6408914141
1107,K,78.6344929,,,{516A1FD3-34E1-45A0-B426-783B2B8F2FFF},4348.26020776224,318223.766564822
1108,K,23.22652779,,,{D9BFBB6B-191D-41DB-BF4D-F3D28B31E9B3},1657.92413722642,93994.7964969872
1109,K,162.08238848,,,{B3A2E514-7315-4FFC-9412-138EF4972384},4108.15436702724,655926.760031963
1110,K,158.95455405,,,{BB353A0A-73E1-4DD6-A98F-F0D23EB85806},3202.5623641148,643268.812936365
1111,K,38.87030159,,,{E2042056-6342-488B-A787-63F64353ED25},2088.73377850828,157303.154450276
1112,K,29.29745956,,,{888F7723-A2E3-480B-8CFD-F2372C24BCC3},3238.96762832417,118563.08332938
1113,K,142.18931646,,,{8FA46DA8-E56A-436A-A30D-19B1C4D949F9},4296.69566051707,575422.034008386
1114,K,29.21309267,,,{3333288C-8B4E-47CC-9CEC-11C0C4E96C5F},2508.69480112667,118221.661285969
1115,K,39.04636616,,,{362CA43C-CD7F-456F-9505-EDFB6FC0CA63},2074.52365201128,158015.665315346
1116,K,91.35291071,,,{CFAE267C-FB16-4DA6-B771-F1874C8E15DD},3056.07570154845,369693.581821155
1117,K,20.34891269,,,{4A595465-1428-4ADF-BDDB-EF7D5159E4E4},1544.92006467728,82349.4551124341
1118,K,35.52223953,,,{06180225-B043-485B-92D2-BA3632CF23B3},1836.62598471507,143753.974151429
1119,K,182.16028068,,,{3B9AFD7E-22B3-49B1-89DF-3B526F08C5BD},4835.52207138082,737179.429784864
1120,K,454.5593869,,,{875F33BA-DC74-4AB7-95AA-D6B6CCD62692},13793.8385261114,1839543.88066937
1121,K,20.86658089,,,{EA8BA5F5-9496-4D75-A2E1-B63024BAAE0F},1402.72500327631,84444.3923126889
1122,K,1896.66553264,,,{B68700BD-550F-48CF-A9EA-6170E39991CE},19349.6125448734,7675563.57817988
1123,K,103.59399925,,,{FD9477D0-B5C9-44C1-B234-E4CF7F31CAEE},5548.75925455302,419231.706344534
1124,K,34.63608636,,,{9A804895-D309-41FB-8694-B8DA0E337525},1513.21275008057,140167.825262777
1125,K,1170.49697665,,,{92E7EB20-2DBC-475D-BB91-89631138A578},11932.2324946058,4736852.02145899
1126,K,25.09178123,,,{2CA5E0B8-F7A1-4240-BE0C-737F7123ECAE},1269.93185744921,101543.239353871
1127,K,287.10668729,,,{9097C0C8-528B-4AC6-B4D4-C76C68F214A7},5113.6021641192,1161884.15622319
1128,K,1274.22480776,,,{77C2BAEA-0CF2-40CF-8A6D-F39EDA6CC37E},19116.0056427742,5156625.32827766
1129,K,196.27276767,,,{50E2F539-8DE0-4269-BB9F-074564CE2A0B},28293.1670049111,794290.8652234
1130,K,66.50135076,,,{78B3D766-B49A-4227-821A-7A4B09E3184F},3376.25911767955,269122.487343463
1131,K,214.4671944,,,{1E1E1C87-5369-4092-8EF3-54B9642E75E9},9895.85260140171,867921.39032669
1132,K,24.80511791,,,{9894787B-6D65-4C57-A7C7-963959AE60F0},2010.04445256764,100383.149433211
1133,K,90.41501218,,,{C1A0E812-104C-4CC7-B7DF-EC070843776E},3413.37520854396,365898.026041939
1134,K,43.91732433,,,{3A381994-63BE-4DB0-8920-DC757AB28479},2829.11095896034,177727.811969295
1135,K,28.51142981,,,{2220D7B7-F409-4113-B293-B2AD40ECC9A6},2251.37940099916,115382.121121733
1136,K,73.38498294,,,{9E85035D-3C59-4FDC-9CA8-58843B9E5D10},4039.44851836434,296979.669113102
1137,K,48.49755489,,,{47A7E56D-45DC-4A21-97B1-7187A0C9D9D9},2303.55805692448,196263.421016042
1138,K,25.66778302,,,{75BE6DA4-667C-498E-B4BB-72A3CDCD7BA7},1548.71945119309,103874.245147613
1139,K,27.79003601,,,{86CEBE59-9354-4295-B21E-A55A11300E65},1803.81234557734,112462.732415964
1140,K,78.95426083,,,{F89BBA86-E503-4E75-9AFB-3C1428C5151A},3208.27398007715,319517.826628348
1141,K,1505.94581693,,,{B718F87F-751F-4244-8081-627AC2D3DDF3},21146.0737377877,6094370.70701329
1142,K,504.09767799,,,{88C666BF-1685-4892-A13C-4F6692AFEBA0},7668.3140583881,2040019.02839096
1143,K,641.63132198,,,{773CFD45-CB14-4A1B-853C-C55B044E12DE},9478.17586314641,2596600.14951892
1144,K,433.79993832,,,{3A53F848-35A4-4A29-96D2-89630C95E485},14342.0351521387,1755533.03919245
1145,K,142.82872266,,,{C00E29FF-2591-4B8D-A9D8-540BD5010FCC},5105.44188139249,578009.629392259
1146,K,26.81506361,,,{2615B40B-4C11-4B6D-A7D0-B112E5BDA928},1583.08973532037,108517.143415578
1147,K,2995.5038248,,,{6355C036-3F1C-4192-8A63-F31ACE035B6A},23107.2787879639,12122422.0402715
1148,K,24.3599974,,,{E17E2FE9-9D9B-4C78-AF1A-15FBE9E5290C},1597.328407177,98581.8034808422
1149,K,42.12279687,,,{3F544566-490E-4B31-B5DA-5CB21AFFACA2},3439.22119670002,170465.588116568
1150,K,717.09561564,,,{949D6286-8AC1-4122-AF50-F54E3430EB16},13101.3812754336,2901994.52397252
1151,K,268.10911717,,,{2F30B065-606E-400A-A90C-F9733E666BA4},5362.45438056261,1085003.41223709
1152,K,1470.80423975,,,{154715EC-C6F6-4C63-87C2-54233A87A620},13485.2084757299,5952157.22486109
1153,K,96.7866789,,,{FA639125-4A97-4C39-B21C-56BE10D91A2D},2952.94079513826,391683.348854459
1154,K,30.75969192,,,{B8CC2CDF-E827-4F3B-8738-01EDC69C9129},1868.58266618048,124480.551225279
1155,K,25.06333458,,,{82A671AB-17C5-4472-B749-F5B5DB289260},2470.04746682003,101428.119378349
1156,K,20.14857412,,,{FED000A1-A555-46D3-9C21-FECF0A11FA96},2494.42537860838,81538.7104463301
1157,K,3596.21116123,,,{8C5A24C3-B5E3-4E52-BDE2-539A4F0C04C7},39920.5149986131,14553408.0381923
1158,K,31.40046967,,,{A0936060-5BB6-4824-A7FF-D12B080CB678},3055.83943736749,127073.697075811
1159,K,188.63762971,,,{91A0F8B4-D918-49E2-A717-40529593EB92},4981.83233307207,763392.435401485
1160,K,31.43175509,,,{2542E6E0-DFFE-45FA-9A69-C54FA4C2E16E},4625.53723391101,127200.305187486
1161,K,73.64708128,,,{5EF4263A-8CC3-4EA4-8924-0D249EABFEBC},3302.7462468927,298040.347673368
1162,K,25.03470433,,,{79504D7A-E745-4E5B-A86D-0D522DA62C61},1521.35921273618,101312.256424238
1163,K,277.45610251,,,{ECD21377-3516-4D22-95DE-74DD3B8262E6},8190.97228393595,1122829.47010253
1164,K,128.71483969,,,{8819142B-D884-43A7-9CE3-D9F5441DA790},3359.50624557347,520892.544587994
1165,K,26.66509505,,,{4B0817B8-D1D1-4277-9B7B-DACED0998914},1691.76357197161,107910.239767408
1166,K,30.24851023,,,{7707018F-D673-4F97-8944-6A644483F507},2164.61553853402,122411.864129351
1167,K,503.91011877,,,{8D4604A8-1839-4253-90BC-02F2DE1831FC},8060.52200753372,2039260.00014517
1168,K,239.49964345,,,{73E256D6-E9AF-4AEC-928C-AE389FC93196},4224.0634913716,969224.519882573
1169,K,24.76608789,,,{CB213DB3-8E1D-466D-8A57-5856C907B291},2199.79204138556,100225.19992661
1170,K,1260.71303407,,,{66B5AE93-E250-461D-99FC-AC3194CA2881},15596.7458595451,5101944.90292625
1171,K,226.02426816,,,{CEE4467A-E705-46A9-8C2E-17C766F8F9CC},7030.40065633488,914691.39426357
1172,K,159.14393891,,,{D9645387-202E-4075-9BCF-2479288799EB},3734.27845125122,644035.229289687
1173,K,425.7098317,,,{9F34BF33-FA65-4651-A617-3D26AD2D51F1},8188.87817311979,1722793.40920358
1174,K,57.5413,,,{8D4EBB47-AB52-466E-B85B-D007233B9721},2525.46691086629,232862.304353984
1175,K,30.7661532,,,{11385813-BF3D-4C51-8E5D-9A99C4F58B20},1913.57642609403,124506.69919677
1176,K,56.12606068,,,{62E30352-EFFD-46AE-B62E-F6085ED53B71},3709.80667724179,227135.011294038
1177,K,2295.30502139,,,{6864ED93-79E0-4764-92A4-422F90592726},28942.2865486982,9288806.7610166
1178,K,80.9593154,,,{27BD607C-952F-4D96-B364-CD88673DAE01},5034.35520719645,327632.026787844
1179,K,42.21809642,,,{B0174AD4-3542-45EB-AD40-4115B319FFA3},1802.02516579887,170851.253268278
1180,K,44.41857368,,,{937DEA57-A99D-4B74-8261-0B071A67201C},2549.58309333999,179756.3041744
1181,K,138.55043988,,,{1DA02699-35A1-4C1F-9F4B-BC3C23986C47},3591.63757227235,560695.964485097
1182,K,44.79346633,,,{7C150632-65AA-402C-AFA9-D85E7BFB6B5B},1963.42624941036,181273.446904174
1183,K,4311.81224177,,,{7279E49E-1280-43CA-9C1F-72C0798D2A81},26040.3517097701,17449354.3691616
1184,K,160.95667276,,,{12E5A9C4-517B-4902-BE5C-13650772A792},3455.74035888916,651371.132042913
1185,K,2851.31628939,,,{5E30AE89-782B-406B-BA2D-CBFDC288C657},16034.6634322449,11538913.4689385
1186,K,28.80922561,,,{E84D05DA-A29E-44C0-9A77-A70A66CA8D08},1550.14881246812,116587.262764631
1187,K,40.20891949,,,{C8BE237E-A3E3-4BDF-88D7-3F1EC0BA8C2D},2359.20832746592,162720.370410952
1188,K,1905.01052049,,,{C245ABC4-0536-443F-8377-608DE3A134D9},12796.5750132767,7709334.6799893
1189,K,49.4278165,,,{F5929D3D-DEAB-4FF3-9D22-2DC5ADA8AAB1},3300.06405384496,200028.071155042
1190,K,132.99768933,,,{F810EEF5-3526-4B11-B619-02090A77A56F},3052.35891287192,538224.691015189
1191,K,32.59038563,,,{90B07F82-A5F0-4884-9158-B902C70E97AE},2113.15461634763,131889.135265691
1192,K,159.87557892,,,{9482CBEB-3A38-4FF2-9FEC-8216CC5814ED},4329.02538780559,646996.083150176
1193,K,33.56380957,,,{E1FBAF67-1618-424A-8091-0D3528133668},2115.14818721781,135828.457848817
1194,K,421.3937215,,,{78AB33C4-D2D9-4AB9-953E-2847F3F875AA},9001.88884956514,1705326.66153225
1195,K,667.12171211,,,{7926CF00-44A2-4E7F-97F3-CB74A1402016},7704.25723006888,2699756.5082296
1196,K,163.96267095,,,{5EB2E3C4-8C5E-4468-A1DA-CF0B5B0E8569},5103.38540873725,663536.023477969
1197,K,23.52017722,,,{3DF1AB8B-7027-4EDD-9037-BDBD1D634EB7},1402.97586161429,95183.158310049
1198,K,1383.68367333,,,{478B696D-7422-4605-A9F8-22366B680CDA},18920.163937054,5599591.4007884
1199,K,212.1923569,,,{4B795320-D87B-4B45-9324-0DF6570B79A5},5810.89459978103,858715.413027784
1200,K,6.48675289,,,{EE2C2862-7D53-4C4D-BC33-7F49962761A7},1028.54946182816,26251.061871768
1201,K,50.53695652,,,{02B61F8C-7870-4592-9917-EFFD74E15346},2298.37320516913,204516.61938782
1202,R1,20.10898126,,,{6B9E0F85-2550-41AD-9251-22B343616F65},1479.56653655249,81378.4832074518
1203,K,86.38675949,,,{4E0123FB-16AD-45C7-A3E4-BC0A27CE9E14},3661.56443272357,349596.201034652
1204,K,11.6958538,,,{43030CD6-6297-45E6-82C9-EEC4A197D3D3},1057.74275699985,47331.6290751509
1205,K,140.37483827,,,{89993E3B-B2F5-44FE-87FD-0C5CDC3FBCAF},5710.50760495295,568079.072155293
1206,K,61.32091097,,,{2AFB1A0A-88F2-433D-865C-2AA3FD401EDF},2274.1530354004,248157.908039253
1207,K,4.02406927,,,{359D9E59-9E4D-4002-922A-E11C03A0CA8B},694.851022513043,16284.8952566533
1208,K,14.79029032,,,{1019432C-B7CB-49F8-A65F-DA82B0974FCD},1103.97135606795,59854.4191413899
1209,K,12151.37677062,,,{1A36E8C3-F3E0-4E74-AB23-2A5725EFB8BF},46683.8195502432,49174972.2019569
1210,K,18228.60279234,,,{72C5BDCD-E383-4595-9083-919D50ADB61D},37144.9552421815,73768701.0190381
1211,K,5937.49263063,,,{2BB75D41-3A85-432A-9236-547C2E426CDB},26840.9299398194,24028115.0742848
1212,R1,34.28662513,,,{75EB2BAD-5EB8-4117-A501-C2361801B13B},1755.55634275752,138753.60025654
1213,R1,72.44281135,,,{A7EAE9FC-7FB7-4CF2-9105-03F0F924EED6},5732.48731264969,293166.820819677
1214,R1,2100.36157593,,,{3FB54E7F-A2CC-4BDC-BAE2-DD6C9933470D},12101.3261310855,8499895.49330236
