ObjectId,APNO,MixedUse,SqFootage,ProjType,Rooms,Units,BldLots,NonBldLots,AppType,WorkType,SubWrkType,ProjName,Category,BOZA,BOZADate,PC,PCDate,LDT,LDTDate,DRC,DRCDate,STNO,PreDir,Address,Suffix,PostDir,SubD,CreYear,LastYear,XCoord,YCoord,Latitude,Longitude
113,18DEVPLAN1072,0,0,multi-family,0,192,0,0,SITEPLAN,DEVPLAN,LDDP,Fegenbush Lane Multi-Family,multi family,,,,,,,,,7409, ,FEGENBUSH,LN, , ,2018,2018,1245709.589,237500.6483,38.14411,-85.622503
114,18DEVPLAN1071,0,85728,recreation,0,0,0,0,SITEPLAN,DEVPLAN,LDDP,3050 Terra Crossing Blvd,commercial,Approved,7/16/2018,,,Approved,06/28/2018,,,3050, ,TERRA CROSSING,BLVD, , ,2018,2018,1282027.417,287097.7767,38.28171,-85.49857
115,18DEVPLAN1070,0,0,multi-family,0,24,0,0,SITEPLAN,DEVPLAN,LRDDP,UA Workforce Apartments,multi family,,,,,,,,,2506, ,MONTGOMERY,ST, , ,2018,2018,1198581.716,284762.1723,38.27183,-85.789097
116,18DEVPLAN1069,0,6400,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,201 Meridian Ave,commercial,,,,,Approved,05/31/2018,,,201, ,MERIDIAN,AVE, , ,2018,2018,1237929.013,276616.1456,38.251188,-85.651624
117,18DEVPLAN1068,0,14060,auto services,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Bachman Subaru,commercial,,,,,,,,,9800, ,BLUEGRASS,PKY, , ,2018,2018,1259757.482,265465.9681,38.22146,-85.575061
118,18DEVPLAN1066,0,0,hotel,94,0,0,0,SITEPLAN,DEVPLAN,LRDDP,La Quinta Del Sol,hotel,,,,,,,Approved,08/01/2018,13811, ,TERRA VIEW,TRL, , ,2018,2018,1283166.475,283401.8324,38.271604,-85.494429
119,18DEVPLAN1064,0,3996,auto services,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Suds Up Car Wash,commercial,,,,,Approved,06/28/2018,,,4500,S,HURSTBOURNE,PKY, , ,2018,2018,1250304.541,253136.4131,38.187229,-85.607329
120,18DEVPLAN1061,0,5900,office,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,3201 Pond Sation Rd.,commercial,,,,,Approved,05/31/2018,,,3201, ,POND STATION,RD, , ,2018,2018,1188220.775,225081.0687,38.107487,-85.821634
121,18DEVPLAN1061,0,113800,distribution center,0,0,0,0,SITEPLAN,DEVPLAN,CAT3,3201 Pond Sation Rd.,industrial,,,,,Approved,05/31/2018,,,3201, ,POND STATION,RD, , ,2018,2018,1188220.775,225081.0687,38.107487,-85.821634
122,18DEVPLAN1060,0,3100,office,0,0,0,0,SITEPLAN,DEVPLAN,MISC,Gilda's Club,commercial,,,,,,,,,2440, ,GRINSTEAD,DR, , ,2018,2018,1221012.78,273734.2798,38.242554,-85.710365
123,18DEVPLAN1059,0,4375,auto services,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Car Wash,commercial,Approved,6/4/2018,Approved,06/07/2018,,,,,4856, ,CANE RUN,RD, , ,2018,2018,1177791.773,252005.1002,38.180916,-85.859509
124,18DEVPLAN1055,0,2560,commercial,0,0,0,0,SITEPLAN,DEVPLAN,MISC,3614 Dixie Hwy,commercial,,,,,,,,,3614, ,DIXIE,HWY, , ,2018,2018,1193821.749,258246.7332,38.198809,-85.804116
125,18DEVPLAN1054,0,528,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,138 Wiltshire Ave,commercial,,,,,,,Approved,05/23/2018,138, ,WILTSHIRE,AVE, , ,2018,2018,1236820.069,276553.4594,38.25097,-85.655482
126,18DEVPLAN1051,0,2000,office,0,0,0,0,SITEPLAN,DEVPLAN,MISC,Kenwood Business Center Lot 4,commercial,,,,,,,,,451, ,KENWOOD BUSINESS,DR, , ,2018,2018,1205986.747,241296.0644,38.152824,-85.760823
127,18DEVPLAN1051,0,28400,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,MISC,Kenwood Business Center Lot 4,industrial,,,,,,,,,451, ,KENWOOD BUSINESS,DR, , ,2018,2018,1205986.747,241296.0644,38.152824,-85.760823
128,18DEVPLAN1050,0,5000,auto services,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,6511 Preston Hwy,commercial,,,,,,,,,6511, ,PRESTON,HWY, , ,2018,2018,1224523.945,242814.6747,38.157811,-85.69645
129,18DEVPLAN1049,0,68284,auto services,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Mercedes Benz of Louisville,commercial,,,,,,,,,2520, ,TERRA CROSSING,BLVD, , ,2018,2018,1281747.877,284707.2201,38.275136,-85.499431
130,18DEVPLAN1048,0,4458,retail,0,0,0,0,SITEPLAN,DEVPLAN,MISC,Cat 2B- 3108 Rockford Ln,commercial,,,,,,,,,3108, ,ROCKFORD,LN, , ,2018,2018,1179131.227,252706.8737,38.182907,-85.854892
131,18DEVPLAN1043,0,0,multi-family,0,18,0,0,SITEPLAN,DEVPLAN,LRDDP,Authum Trace,multi family,,,,,,,,,7303, ,AUTUMN TRACE,DR, ,101,2018,2018,1200309.302,236732.6375,38.140037,-85.780301
132,18DEVPLAN1042,0,5000,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Airtech ll,commercial,,,,,,,Approved,05/23/2018,1001, ,GLENGARRY,DR, , ,2018,2018,1210248.724,231195.1337,38.125281,-85.745434
133,18DEVPLAN1042,0,178000,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Airtech ll,industrial,,,,,,,Approved,05/23/2018,1001, ,GLENGARRY,DR, , ,2018,2018,1210248.724,231195.1337,38.125281,-85.745434
134,18DEVPLAN1041,0,6855,manufacturing,0,0,0,0,SITEPLAN,DEVPLAN,MISC,CGB Roller Mill,industrial,,,Approved,06/07/2018,,,,,1047,S,15TH,ST, , ,2018,2018,1201826.79,272823.1676,38.239198,-85.777106
135,18DEVPLAN1038,1,32620,recreation,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Louisville Football Club,commercial,Approved,5/21/2018,,,,,Approved,05/09/2018,207,N,CAMPBELL,ST, , ,2018,2018,1214546.567,279861.2271,38.259093,-85.73322
136,18DEVPLAN1038,1,19000,commercial,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Louisville Football Club,commercial,Approved,5/21/2018,,,,,Approved,05/09/2018,207,N,CAMPBELL,ST, , ,2018,2018,1214546.567,279861.2271,38.259093,-85.73322
137,18DEVPLAN1037,0,15000,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Poplar Logistics Center,commercial,,,,,,,,,5360, ,RANGELAND,RD, , ,2018,2018,1234550.174,244320.7753,38.162373,-85.661665
138,18DEVPLAN1037,0,402148,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Poplar Logistics Center,industrial,,,,,,,,,5360, ,RANGELAND,RD, , ,2018,2018,1234550.174,244320.7753,38.162373,-85.661665
139,18DEVPLAN1036,0,0,multi-family,0,232,0,0,SITEPLAN,DEVPLAN,LRDDP,Aptitude 4th Street,multi family,Approved,5/21/2018,,,,,Approved,05/23/2018,2420,S,4TH,ST, , ,2018,2018,1205258.107,263389.0018,38.213451,-85.76462
140,18DEVPLAN1035,0,15772,museum,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Derby Muesum Addition,institutional,,,,,Approved,04/26/2018,,,704, ,CENTRAL,AVE, , ,2018,2018,1203426.651,260472.1899,38.205359,-85.770826
141,18DEVPLAN1033,0,0,multi-family,0,70,0,0,SITEPLAN,DEVPLAN,MISC,601 E Main St,multi family,,,,,,,Approved,10/03/2018,601,E,MAIN,ST, , ,2018,2018,1212227.473,278530.2425,38.255335,-85.74122
142,18DEVPLAN1032,0,0,multi-family,0,13,0,0,SITEPLAN,DEVPLAN,LRDDP,703 Lyndon Ln,multi family,,,,,,,Approved,05/23/2018,703, ,LYNDON,LN, , ,2018,2018,1251563.121,279735.5899,38.260313,-85.604311
143,18DEVPLAN1030,0,336,auto services,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Premium Motor Sales,commercial,,,,,,,,,6203, ,SHEPHERDSVILLE,RD, , ,2018,2018,1235159.659,243144.843,38.15917,-85.659483
144,18DEVPLAN1029,0,3300,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,5808 Johnsontown Rd,industrial,,,,,,,,,5808, ,JOHNSONTOWN,RD, , ,2018,2018,1171532.516,229681.8023,38.119322,-85.879907
145,18DEVPLAN1028,0,2458,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,Hometown Brewery,commercial,Approved,5/21/2018,,,,,Approved,05/09/2018,4031, ,PRESTON,HWY, , ,2018,2018,1215565.856,255952.421,38.193492,-85.728334
146,18DEVPLAN1025,0,0,senior living,0,56,0,0,SITEPLAN,DEVPLAN,CAT3,6000 Hunting Rd.,multi family,Approved,7/30/2018,,,,,,,6000, ,HUNTING,RD, , ,2018,2018,1242205.674,287901.7714,38.282353,-85.637325
147,18DEVPLAN1020,0,0,hotel,91,0,0,0,SITEPLAN,DEVPLAN,CAT3,Holiday Inn Downtown,hotel,,,,,,,Approved,11/14/2018,101,W,MUHAMMAD ALI,BLVD, , ,2018,2018,1208843.21,276981.6751,38.250932,-85.752916
148,18DEVPLAN1019,1,0,hotel,50,0,0,0,SITEPLAN,DEVPLAN,LRDDP,4802 Olympia Park Plz,hotel,,,,,,,Approved,04/18/2018,4802, ,OLYMPIA PARK,PLZ, , ,2018,2018,1259176.824,298194.8021,38.311301,-85.578725
149,18DEVPLAN1019,1,0,multi-family,0,65,0,0,SITEPLAN,DEVPLAN,LRDDP,4802 Olympia Park Plz,multi family,,,,,,,Approved,04/18/2018,4802, ,OLYMPIA PARK,PLZ, , ,2018,2018,1259176.824,298194.8021,38.311301,-85.578725
150,18DEVPLAN1019,1,261000,office,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,4802 Olympia Park Plz,commercial,,,,,,,Approved,04/18/2018,4802, ,OLYMPIA PARK,PLZ, , ,2018,2018,1259176.824,298194.8021,38.311301,-85.578725
151,18SUBDIV1012,0,0,single-family,0,0,574,24,SUBDIV,SUBDIV,LPSUBR,Catalpa Farms Subdivsion,single family,,,,,Approved,09/13/2018,,,3208, ,OLD CLARK STATION,RD, , ,2018,2018,1302130.306,254102.1737,38.191838,-85.427074
152,18SUBDIV1011,0,0,single-family,0,0,32,3,SUBDIV,SUBDIV,LPSUBR,Woods of Penn Run Section 3,single family,,,,,,,,,12073, ,PARKVIEW TRACE,DR, , ,2018,2018,1242071.869,217126.6412,38.088019,-85.634086
153,18SUBDIV1009,0,0,single-family,0,0,24,1,SUBDIV,SUBDIV,LPSUBR,"Cedar Brook, Section 4",single family,,,Approved,08/16/2018,,,,,8209, ,COOPER CHAPEL,RD, , ,2018,2018,1248110.342,223159.3891,38.104831,-85.613418
154,18SUBDIV1007,0,0,single-family,0,0,16,1,SUBDIV,SUBDIV,LPSUB,Ashbrooke Gardens,single family,,,,,,,,,11100, ,GARDEN TRACE,DR, , ,2018,2018,1234995.287,216598.1176,38.086273,-85.658643
155,18SUBDIV1006,0,0,single-family,0,0,7,0,SUBDIV,SUBDIV,LPSUB,Ferndale Place,single family,,,,,Approved,05/31/2018,,,8006, ,FERNDALE,RD, , ,2018,2018,1249349.722,241210.8063,38.154446,-85.610038
156,18SUBDIV1005,0,0,single-family,0,0,17,0,SUBDIV,SUBDIV,LPSUBR,Fincastle Farms,single family,,,,,,,,,7607, ,WOLF PEN BRANCH,RD, , ,2018,2018,1251169.5,305724.3744,38.331655,-85.607016
157,18SUBDIV1004,0,0,single-family,0,0,124,3,SUBDIV,SUBDIV,CONSUB,Oak Pointe,single family,,,Approved,05/10/2018,,,,,1600, ,KURZ,WAY, , ,2018,2018,1187400.459,244038.2248,38.159498,-85.825612
158,18SUBDIV1003,0,0,single-family,0,0,85,3,SUBDIV,SUBDIV,LPSUB,The Woods at Landherr,single family,,,,,Approved,04/26/2018,,,3401, ,BLANKENBAKER,PKY, , ,2018,2018,1268734.316,256276.7198,38.196579,-85.543368
159,18SUBDIV1002,0,0,single-family,0,0,9,0,SUBDIV,SUBDIV,LPSUBR,Shakes Run,single family,,,,,,,Approved,03/14/2018,2419, ,IRISH BEND,CT, , ,2018,2018,1299592.881,257781.0838,38.20185,-85.436067
160,18SUBDIV1001,0,0,single-family,0,0,36,3,SUBDIV,SUBDIV,LPSUB,Hearthstone Meadows,single family,,,,,Approved,04/12/2018,,,4604, ,CURVE HILL,RD, , ,2018,2018,1270228.29,248181.926,38.17441,-85.537776
161,18SUBDIV1000,0,0,single-family,0,0,46,2,SUBDIV,SUBDIV,LPSUB,Wetherly Springs,single family,,,,,Approved,04/12/2018,,,1698,N,BECKLEY STATION,RD, , ,2018,2018,1287144.765,279209.8434,38.260241,-85.480378
162,18MINORPLAT1210,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Ramada Hotel - Bluegrass Pky,minorplat,,,,,,,,,9700, ,BLUEGRASS,PKY, , ,2018,2018,1259395.786,265106.2821,38.220458,-85.576302
163,18MINORPLAT1208,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMPLF,18001 Shelbyville Rd,minorplat,,,,,,,,,18001, ,SHELBYVILLE,RD, , ,2018,2018,1300876.385,271253.7365,38.238889,-85.432203
164,18MINORPLAT1206,0,0,zoned C2,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Terra Crossing Blvd,minorplat,,,,,,,,,2520, ,TERRA CROSSING,BLVD, , ,2018,2018,1281786.857,284424.8097,38.274362,-85.499282
165,18MINORPLAT1205,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Taylorsville Rd Minor Plat,minorplat,,,,,,,,,4308, ,TAYLORSVILLE,RD, , ,2018,2018,1249323.786,264433.8867,38.218209,-85.611322
166,18MINORPLAT1200,0,0,"zoned R4, R7",0,0,2,0,SUBDIV,MINORPLAT,LMAP,Jeffersonville Propco LLC,minorplat,,,,,,,,,10619, ,WATTERSON,TRL, , ,2018,2018,1262698.503,256769.6348,38.197698,-85.564393
167,18MINORPLAT1199,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Louisville Metro Park/Osbourne,minorplat,,,,,,,,,3610, ,BLEVINS GAP,RD, , ,2018,2018,1187845.712,217499.4383,38.086653,-85.822488
168,18MINORPLAT1198,0,0,"zoned C1, C2",0,0,2,0,SUBDIV,MINORPLAT,LMAP,9070 Dixie Hwy,minorplat,,,,,,,,,9070, ,DIXIE,HWY, , ,2018,2018,1178829.143,231749.6275,38.125352,-85.854673
169,18MINORPLAT1196,0,0,zoned M2,0,0,2,0,SUBDIV,MINORPLAT,LMAP,8304 St. Andrews Church Rd,minorplat,,,,,,,,,8304, ,ST ANDREWS CHURCH,RD, , ,2018,2018,1184199.867,238454.6237,38.144016,-85.836407
170,18MINORPLAT1195,0,0,zoned M2,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Aiken Road Salon,minorplat,,,,,,,,,13501, ,AIKEN,RD, , ,2018,2018,1281951.421,278437.4267,38.257928,-85.498426
171,18MINORPLAT1187,0,0,"zoned R6, R7",0,0,2,0,SUBDIV,MINORPLAT,LMAP,Hickory Trace Condos,minorplat,,,,,,,,,8901, ,CINNAMON,PL, ,101,2018,2018,1225873.031,228890.2135,38.119636,-85.691001
172,18MINORPLAT1186,0,0,"zoned R4, C1",0,0,2,0,SUBDIV,MINORPLAT,LMAP,Minor Plat,minorplat,,,,,,,,,4600, ,MANSLICK,RD, , ,2018,2018,1195034.362,251682.9841,38.180843,-85.799513
173,18MINORPLAT1184,0,0,zoned R4,0,0,4,0,SUBDIV,MINORPLAT,LMAP,Mouser Hill Minor Plat,minorplat,,,,,,,,,15510, ,MOUSER HILL,RD, , ,2018,2018,1282964.532,223001.4087,38.105751,-85.492294
174,18MINORPLAT1182,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Minor Plat for Brooks,minorplat,,,,,,,,,10900, ,BRENTLINGER,LN, , ,2018,2018,1263677.252,233304.8266,38.133308,-85.559826
175,18MINORPLAT1181,0,0,zoned C1,0,0,4,0,SUBDIV,MINORPLAT,LMPLF,Clearwater Farms Development,minorplat,,,,,,,,,5489, ,CLEARWATER FARM,BLVD, , ,2018,2018,1234788.999,241736.6506,38.155288,-85.660697
176,18MINORPLAT1180,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,"Blanding Partners, LLC",minorplat,,,,,,,,,9050, ,DIXIE,HWY, , ,2018,2018,1178955.425,231836.9585,38.125597,-85.854239
177,18MINORPLAT1179,0,0,"zoned R3, R4",0,0,2,0,SUBDIV,MINORPLAT,LMAP,Dominion Northfield,minorplat,,,,,,,,,6000, ,HUNTING,RD, , ,2018,2018,1242205.674,287901.7714,38.282353,-85.637325
178,18MINORPLAT1176,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Spaulding Apartments,minorplat,,,,,,,,,7300,S,HURSTBOURNE,PKY, , ,2018,2018,1241988.691,245096.2839,38.164813,-85.635837
179,18MINORPLAT1175,0,0,"zoned R4, OR1",0,0,3,0,SUBDIV,MINORPLAT,LMAP,Teachers Credit Union,minorplat,,,,,,,,,10000, ,WINGFIELD,RD, , ,2018,2018,1258853.979,235091.6355,38.138025,-85.576683
180,18MINORPLAT1172,0,0,zoned R4,0,0,3,0,SUBDIV,MINORPLAT,LMPLF,St. Joseph Catholic Orphans,minorplat,,,,,,,,,13605, ,FACTORY,LN, , ,2018,2018,1283115.856,289875.9514,38.289378,-85.49491
181,18MINORPLAT1171,0,0,"zoned C2, M1",0,0,2,0,SUBDIV,MINORPLAT,LMAP,4023 Bardstown Rd,minorplat,,,,,,,,,4023, ,BARDSTOWN,RD, , ,2018,2018,1239020.721,255509.082,38.19328,-85.646708
182,18MINORPLAT1169,0,0,"zoned R6, C2",0,0,3,0,SUBDIV,MINORPLAT,LMAP,Minor subdivision plat,minorplat,,,,,,,,,6200, ,PARADISE,LN, , ,2018,2018,1174402.264,236041.5729,38.136923,-85.870322
183,18MINORPLAT1168,0,0,zoned OR1,0,0,5,0,SUBDIV,MINORPLAT,LMAP,Glenmary Pointe Apts Lot 1B,minorplat,,,,,,,,,11224, ,PROFESSIONAL PARK,DR, ,101,2018,2018,1260636.906,226127.1464,38.113481,-85.570038
184,18MINORPLAT1166,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Courtyards at Curry Farms,minorplat,,,,,,,,,16912, ,AIKEN,RD, , ,2018,2018,1295995.158,282537.2839,38.269698,-85.449708
185,18MINORPLAT1165,0,0,zoned C1,0,0,3,0,SUBDIV,MINORPLAT,LMAP,7813 Beulah Church Rd,minorplat,,,,,,,,,7813, ,BEULAH CHURCH,RD, ,101,2018,2018,1248590.128,234445.2274,38.135838,-85.612331
186,18MINORPLAT1163,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,738 Old Harrods Creek Rd,minorplat,,,,,,,,,738, ,OLD HARRODS CREEK,RD, , ,2018,2018,1267459.154,277745.486,38.255478,-85.548858
187,18MINORPLAT1162,0,0,zoned EZ1,0,0,2,0,SUBDIV,MINORPLAT,LMPLF,702 Grade Lane,minorplat,,,,,,,,,702, ,GRADE,LN, , ,2018,2018,1214494.004,242896.7757,38.157598,-85.731332
188,18MINORPLAT1161,0,0,zoned R5,0,0,2,0,SUBDIV,MINORPLAT,LMAP,1330 Etawah Ave,minorplat,,,,,,,Approved,12/19/2018,1332, ,ETAWAH,AVE, , ,2018,2018,1252942.113,282294.0807,38.267394,-85.59964
189,18MINORPLAT1160,0,0,zoned RR,0,0,2,0,SUBDIV,MINORPLAT,LMPLF,11512 Bardstown Rd- Parklands,minorplat,,,,,,,,,11512, ,BARDSTOWN,RD, , ,2018,2018,1264519.537,212924.9629,38.077383,-85.555894
190,18MINORPLAT1157,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMPLF,Hearthstone Meadows,minorplat,,,,,,,,,4604, ,CURVE HILL,RD, , ,2018,2018,1270200.163,248182.0245,38.17441,-85.537874
191,18MINORPLAT1152,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,10000 Fairmount Rd,minorplat,,,,,,,,,10000, ,FAIRMOUNT,RD, , ,2018,2018,1258242.199,226943.3103,38.115627,-85.578401
192,18MINORPLAT1146,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Standiford Plaza Dr,minorplat,,,,,,,,,<Null>, , , , , ,2018,2018,1232705.49,216395.5154,38.085621,-85.666587
193,18MINORPLAT1145,0,0,zoned EZ1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,"Riverport Phase 3, Lot 216",minorplat,,,,,,,,,10601, ,FREEPORT,DR, , ,2018,2018,1171467.031,233834.9231,38.130722,-85.88039
194,18MINORPLAT1142,0,0,zoned C3,0,0,5,0,SUBDIV,MINORPLAT,LMPLF,Galt House East,minorplat,,,Approved,10/18/2018,,,,,325,W,MAIN,ST, , ,2018,2018,1208129.468,279397.9796,38.257535,-85.755539
195,18MINORPLAT1140,0,0,zoned R4,0,0,3,0,SUBDIV,MINORPLAT,LMAP,Glenoaks Golf Course II,minorplat,,,,,,,,,<Null>, , , , , ,2018,2018,1266722.705,305181.4383,38.330781,-85.552774
196,18MINORPLAT1139,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Glenoaks Golf Course,minorplat,,,,,,,,,10501, ,BROWNSBORO,RD, , ,2018,2018,1265832.662,302799.7,38.324206,-85.555758
197,18MINORPLAT1138,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,"Little Springs Farm, Section 6",minorplat,,,,,,,,,<Null>, , , , , ,2018,2018,1262339.171,219438.6948,38.095183,-85.56379
198,18MINORPLAT1135,0,0,"zoned C1, C2",0,0,2,0,SUBDIV,MINORPLAT,LMAP,"Blanding Partners, LLC",minorplat,,,,,,,,,9070, ,DIXIE,HWY, , ,2018,2018,1178940.638,231860.0221,38.12566,-85.854292
199,18MINORPLAT1132,0,0,zoned EZ1,0,0,3,0,SUBDIV,MINORPLAT,LMAP,Best Western,minorplat,,,,,,,,,2905, ,FERN VALLEY,RD, , ,2018,2018,1220675.227,242779.9915,38.157549,-85.709832
200,18MINORPLAT1129,0,0,zoned R5,0,0,4,0,SUBDIV,MINORPLAT,LMAP,Sherrin Ave Sanitary Sewers,minorplat,,,,,,,,,904, ,BROWNS,LN, , ,2018,2018,1241352.831,272971.5148,38.241324,-85.639511
201,18MINORPLAT1128,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Brentlinger,minorplat,,,,,,,,,11603, ,BRENTLINGER,LN, , ,2018,2018,1266670.952,233728.4638,38.134588,-85.54944
202,18MINORPLAT1126,0,0,zoned OR3,0,0,2,0,SUBDIV,MINORPLAT,LMAP,13508 Factory Lane,minorplat,,,,,,,,,13508, ,FACTORY,LN, , ,2018,2018,1282627.45,287335.7065,38.282386,-85.496491
203,18MINORPLAT1125,0,0,zoned R5,0,0,2,0,SUBDIV,MINORPLAT,LMAP,4600 S 2nd St- Bellsouth,minorplat,,,,,,,,,4600,S,2ND,ST, , ,2018,2018,1205033.217,252241.0851,38.182832,-85.764765
204,18MINORPLAT1123,0,0,zoned PVD,0,0,5,0,SUBDIV,MINORPLAT,LMAP,Norton Commons Lot 38,minorplat,,,,,,,,,10701, ,MEETING,ST, , ,2018,2018,1262895.11,303138.4936,38.325022,-85.566014
205,18MINORPLAT1122,0,0,zoned R4,0,0,2,0,SUBDIV,MINORPLAT,LMAP,17500 Turtle Creek Trail,minorplat,,,,,,,Approved,10/03/2018,17500, ,TURTLE CREEK,TRL, , ,2018,2018,1298243.35,275938.152,38.251658,-85.44158
206,18MINORPLAT1121,0,0,zoned EZ1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,1000 Glengarry Drive,minorplat,,,,,,,,,1000, ,GLENGARRY,DR, , ,2018,2018,1210358.128,230197.5195,38.122547,-85.744997
207,18MINORPLAT1119,0,0,zoned CR,0,0,2,0,SUBDIV,MINORPLAT,LMAP,2501 Rowan St,minorplat,,,,,,,,,2501, ,ROWAN,ST, , ,2018,2018,1197892.478,281270.9744,38.262212,-85.791294
208,18MINORPLAT1118,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,<Null>,minorplat,,,,,,,,,5603, ,OUTER,LOOP, , ,2018,2018,1235878.063,235986.6425,38.139546,-85.656605
209,18MINORPLAT1117,0,0,"zoned C1, C2",0,0,2,0,SUBDIV,MINORPLAT,LMAP,5603 Outer Loop,minorplat,,,,,,,,,4920, ,POPLAR LEVEL,RD, , ,2018,2018,1228307.918,246497.5828,38.168085,-85.683491
210,18MINORPLAT1115,0,0,zoned PEC,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Eastpoint Office Bldg,minorplat,,,,,,,,,2500, ,EASTPOINT,PKY, , ,2018,2018,1279693.102,288076.21,38.284309,-85.506748
211,18MINORPLAT1114,0,0,zoned PEC,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Southpoint Business Center,minorplat,,,,,,,Approved,10/17/2018,11700, ,INTERCHANGE,DR, , ,2018,2018,1230409.978,219493.2662,38.094029,-85.674728
212,18MINORPLAT1110,0,0,zoned PVD,0,0,5,0,SUBDIV,MINORPLAT,LMAP,Norton Commons Lot 488,minorplat,,,,,,,,,9417, ,CIVIC,WAY, , ,2018,2018,1263173.638,301814.4058,38.321397,-85.564977
213,18MINORPLAT1109,0,0,zoned C2,0,0,2,0,SUBDIV,MINORPLAT,LMAP,1279/1283 Bardstown Road,minorplat,,,,,,,,,1279, ,BARDSTOWN,RD, , ,2018,2018,1219401.487,271374.3993,38.236004,-85.715843
214,18MINORPLAT1108,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,4500 S Hurstbourne Pky,minorplat,,,,,,,,,4500,S,HURSTBOURNE,PKY, , ,2018,2018,1250304.541,253136.4131,38.187229,-85.607329
215,18MINORPLAT1107,0,0,"zoned C2, PEC",0,0,2,0,SUBDIV,MINORPLAT,LMAP,6213 Shephersville Rd,minorplat,,,,,,,,,6213, ,SHEPHERDSVILLE,RD, , ,2018,2018,1235428.605,242892.8468,38.158489,-85.658534
216,18MINORPLAT1105,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,Creekside Terrace Lot 2,minorplat,,,,,,,,,5606, ,BARDSTOWN,RD, , ,2018,2018,1252714.93,244330.658,38.163148,-85.598495
217,18MINORPLAT1103,0,0,zoned R4,0,0,5,0,SUBDIV,MINORPLAT,LMAP,6506 Shaffer Ln,minorplat,,,,,,,,,6506, ,SHAFFER,LN, , ,2018,2018,1262328.094,239684.5947,38.150772,-85.564833
218,18MINORPLAT1102,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,9409 Shelbyville Rd,minorplat,,,,,,,,,9409, ,SHELBYVILLE,RD, , ,2018,2018,1259086.102,274871.8479,38.24726,-85.57787
219,18MINORPLAT1100,0,0,zoned R4,0,0,3,0,SUBDIV,MINORPLAT,LMAP,8909 Old South Park Rd,minorplat,,,,,,,,,8909, ,OLD SOUTH PARK,RD, , ,2018,2018,1223974.217,228330.3303,38.118017,-85.69757
220,18MINORPLAT1099,0,0,zoned R4,0,0,3,0,SUBDIV,MINORPLAT,LMAP,2400 Lower Hunters Trace,minorplat,,,,,,,,,2400, ,LOWER HUNTERS,TRCE, , ,2018,2018,1178753.15,244501.3543,38.160359,-85.85571
