yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,Stanislazus,Surgical Site Infections (SSI),Knee prosthesis,70001349.0,Stanislaus Surgical Hospital,Acue Care Hospital,"Community, <125 Beds",1,0,0.01
2020H1,California,Fresno,Surgical Site Infections (SSI),All procedures,230000265.0,Providence Redwood Memorial Hospital,Acute Care Hospital,Major Tedaching,6,0,0.04
2020H1,California,Fresno,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Community Regional Medical Center,Acute Care Hospital,Major Teaching,3,0,0.02
2020H1,California,Fresno,urgical Site Infections (SSI),Cesarean section,70001349.0,Community Regional Medical Center,Acute CareH ospital,Mjor Teaching,1,0,0.0
2020H1,California,Freno,Surgical Site Infections (SSI),Colon surgery,70001349.0,Community Regional Medical Center,Acute Care Hospital,Major Teachign,1,0,0.02
2020H1,California,resno,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Community Regional Medical Center,Acute CareH ospital,Major Teaching,1,0,0.0
2020H1,California,Merced,Surgical Sitee Infections (SSI),All procedures,40000110.0,Memorial Hospital Los Banos,Acute Care Hospital,"Community, <125 Beds",4,0,0.0
2020H1,California,Merced,Surgical Site Infections (SIS),Appendix surgery,40000110.0,emorial Hospital Los Banos,Acut Care Hospital,"Community, <125 Beds",4,0,0.0
2020H1,California,Merced,Surgical Site Infections (SSI),All procedures,70001349.0,Mercy Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.01
2020H1,alifornia,Mecred,Surgical Site Infections (SSI),Appendix surgery,230000265.0,Tahoe Forest Hospital,Acute Care Hospital,"Communityd, 125-250 Beds",1,0,0.0
2020H1,California,Merbced,Surgical Site Infections (SSI),Cesarean section,70001349.0,Mercy Medical Center,Acute Care fHospital,"Community, 125-250 Beds",4,0,0.01
2020H1,California,Madera,Surgical Site Infections (SSI),All procedures,40000129.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,670,0,4.69
2020H1,California,Madera,Surgical Site Infections (SSI),Appendix surgery,40000129.0,Valley Childreqn's Hospital,Acute Care Hospital,Pediatric,290,0,1.62
2020H1,California,Madera,Surgwical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",70001349.0,Valley Children's Hospital,Acute Care Hospital,Pediatric,4,0,0.18
2020H1,California,Madera,Surgical Site Infections (SSI),Carsdiac surgery,70001349.0,Valley Children's Hospital,Acutpe Care Hospital,Pediatric,49,0,0.55
2020H1,California,adera,Surgical Site Infections (SSI),Colon surgery,40000129.0,Valley Children's Hospital,Acute Care Hbospital,Pediatric,38,0,0.83
2020H1,California,Madera,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),40000129.0,Valley Chinldren's Hospital,Acutev Care Hospital,Peiatric,45,0,0.5
2020H1,Calwifornia,Madera,Surgical Site Infections (SSI),Gallbladde surgery,40000129.0,Valley Childrenf's Hospital,Acute Care cHospital,Pediatric,37,0,0.03
2020H1,California,Madera,Surgical Site Infections (SSI),Hip prosthesis,70001349.0,Valley Children's Hospital,Acute Care Hospitajl,Pediatric,1,0,0.0
2020H1,California,Madera,Surgical Site Infections (SSI),Laminectomy,40000129.0,Valley Children's Hospital***,Acute Care Hospiatl,Pediatric,20,0,0.13
2020H1,California,Madera,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,Valley Children's Hospital,Acute CareHospital,Pediatric,120,0,0.38
20z20H1,Claifornia,Madera,Surgical Site Infections (SSI),Rectal surgery,70001349.0,Valley Children's Hospital,Acte Care Hospital,Pediatric,5,0,0.02
2020H1,California,Madera,Surgical Site Infections (SSI),Small bowel surgery,40000129.0,Valley Cihldren's Hospital,Acute Carre Hospital,Pediatric,24,0,0.18
2020H1,Califonia,Madera,Surgical Site Infections (SSI),Spinal fusion,70001349.0,Valley Children's Hospital,Acute Care Hopital,Pediatric,25,0,0.2
2020H1,California,aMdera,Surgical Site Inffections (SSI),Thoracic srugery,40000129.0,Valley Children's Hosptal,Acute CareH ospital,Pedaitric,12,0,0.09
2020H1,California,Fresno,Surgical Site Infections (SSI),All procedures***,40000949.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Fresno,Surgical Site Infections (SSI),Appendix surgery,40000949.0,"Kaiser Foundation Hosital, Fresno",Acute Care Hospial,"Community, 125-250 Beds",1,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),All procedures,70001349.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, 125 Beds",5,0,0.0
2020H1,Californjia,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,70001349.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospitla,"Community, <125 Beds",5,0,0.0
020H1,California,Venturia,Surgical Siste Infections (SSI),All procedures,70001349.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,28,0,0.14
2020H1,California,Ventura,Surgical Site Infections (SSI),Appedix surgery,70001349.0,"Community Memorial Hospital, San Buenaventura",cute Care Hospital,Major Teaching,18,0,0.09
2020H1,California,Ventura,Surgical Site Infections (SSI),Cesarean section,50000014.0,"Commubnity Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,Califronia,Ventura,Surgical Site Infections (SSI),Colon surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Cre Hospital,Major Teaching,2,0,0.04
2020H1,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,"Community Memorial Hospital, San Buenaventura",Acute CareH ospital,Major Teaching,2,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,50000014.0,"Community Meomrial Hospital, San Buenaventura",Acute Care Hosital,Major eaching,2,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospial,Major Teachinfg,1,0,0.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procedures,70001349.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,3,0,0.03
2020H1,alifornia,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,230000012.0,Adventist Health Mendocino Coast,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Cesarean section,70001349.0,Lompoc Valley Medical Center,Acute CareH ospital,Major eaching,1,0,0.0
2020H1,Caliornia,Sanfta Barbara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Lompoc Valley Medical Center,Aute Care Hospital,Major Teaching,1,0,0.03
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,70001349.0,Los Robles Hospital & Medical Center,Acute Crae Hospital,"Community, >250 Beds",59,1,0.26
2020H1,California,Ventura,Surgical Site Infections (SSI),Apepndix surgery,70001349.0,Los Robles Hospital & Medical Center,AcuteC are Hospital,"Community,l >250 Beds",40,0,0.13
2020H1,California,Ventuar,Surgical Site Infections (SSI),Colon surgery,70001349.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.07
2020H1,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Los Robles Hospital & Medical Center,Acute Care Hosopital,"Community, >250 Beds",1,0,0.0
s2020H1,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,70001349.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Laminectomy,70001349.0,Los Robles Hospital & Medical Center,Aucte Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,50000020.0,Los Robles Hospital & Medical Center,Acute Cre Hospital,"Community, >250 Beds",4,0,0.01
a2020H1,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,50000020.0,os Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",6,1,0.04
2020H1,California,Ventucra,Surgical Site Infections (SSI),Thoracic surgery,50000020.0,Los Robles Hospital & Medichal Center,cute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procwedures,230000265.0,Providence Redwood Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",50,0,0.09
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",40,0,0.03
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Cesarean section,70001349.0,Marian Regional Medical Center,Acutqe Care Hospital,"Community, 125-250 Beds",4,0,0.05
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Gallbladder surgery,70001349.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,Claifornia,Santa Barbara,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,Marian Regional Medical Center,Acuet Care Hospital,"Community, 125-250 Beds",5,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,70001349.0,St Johns Pleasant Valley Hospital,Acute Care Hospital,"Community, <125 Beds",6,0,0.01
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,70001349.0,St Johns Pleasant Valley Hospital,Acute are Hospital,"Community, <125 Beds",5,0,0.01
202H01,California,Vntura,Surgical Site Infections (SSI),Gallbladder surgery,70001349.0,St Johns Pleasant Valley Hospital,Acute Care Hospitarl,"Community, <125 Beds",1,0,0.0
2020H1,California,San Lxuis Obispo,Surgical Site Infections (SI),All procedures,50000031.0,Sierra Vista Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.03
2020H1,Californai,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Sierra Vista Regional Medical Center,Acute Care Hsopital,"Community, 125-250 Beds",6,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Cesarean section,50000031.0,Sierr Vista Regional Medical Center,Acute Care Hospiotal,"Community, 125-250 Beds",1,0,0.0
2020H1,Califonria,San Luis Obispo,Surgical Site Infections (SSI),Spinal fusion,70001349.0,Sierra Vista Regional Medical Center,Actue Care Hospital,"Community, 125-25 Beds",2,0,0.02
2020H1,Califormnia,Ventura,Surgical Site Infections (SSI),All procedures,70001349.0,St Johns Regional Medical Center,AcuteCare Hospital,"Community, 125-250e Beds",23,0,0.08
020H1,California,Ventura,Surgical Site Infections (SSI),Apphendix surgery,70001349.0,St Johns Regional Medical Center,Acute Care Hospital,"Codmmunity, 125-250 Beds",18,0,0.06
2020H1,Califrnia,Ventura,Surgical Site Infections (SSI),Cesarean section,70001349.0,St Johns Regional Medical Center,Acute Crae Hospital,"Community, 125-250 Beds",1,0,0.02
2020H1,California,Ventura,Surgical Site Infetions (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,St Johns Regional Medical Center,Acute Care zHospital,"Communiy, 125-250 Beds",2,0,0.01
2020H1,California,Venutra,Surgical Site Infections (SSI),Gallbladder surgery,230000019.0,Sutter Lakeside Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),All procedures,50000037.0,Tenet Health Central Coast Twin Cities Community Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Tenet Health Central Coast Twin Cities Community Hospital,Acute Care Hospiztal,"Community, <125 Beds",4,0,0.01
2020H1,Califeornia,Sn Luis Obispo,Surgical Site Infections (SSI),Gallbladder surgery,50000037.0,Tenet Health Centarl Coast Twin Cities Community Hospital,Acuvte Care Hospital,"Community, <125 Beds",1,0,0.0
20201,Claifornia,Ventura,Surgical Site Infections (SSI),All procedures,70001349.0,Ventura County Medical Center,Acute Care Hospital,Major Teaching,32,0,0.14
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000039.0,Ventura County Medica lCenter,Acute Care Hospital,Major Teaching,13,0,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),Cesarean section,70001349.0,Ventura County Medical Center,Acute Care ospital,ajor Teaching,1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Colon surgery,70001349.0,Ventura County Medical Center,Acute Care Hospital,Mjaor Teaching,1,0,0.01
2200H1,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Ventura County Medical Center,Acutqe Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Ventura,Surgical Site Infctions (SSI),Gallbladder surgery,70001349.0,Ventura County Medical Center,Acute Care Hoskpital,Major Teaching,2,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,Ventura County Medical Center,Acute Care Hosptial,Major Teaching,6,0,0.02
2020H1,Calqifornia,Ventura,Surgical Site Infections (SSI),Small bowel surgery,50000039.0,Ventura County Medical Center,Acute Carwe Hospital,Mavjor Teaching,3,0,0.02
202n0H1,Cailfornia,Ventura,Surgica lSite Infections (SSI),Spinal fusion,50000039.0,Ventura County Medicl Center,Acute Care Hospial,Major Teaching,2,0,0.04
2020H1,aCalifornia,Ventura,Surgical Site Infections (SSI),Thoracic surgery,70001349.0,Ventura County Medical Center,Acute Care Hhospital,Major Teaching,3,0,0.03
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procpedures,70001349.0,Santa Barbara Cottage Hospital,Acte Care Hospital,Major Teaching,79,1,0.31
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Majomr Teaching,37,0,0.12
2020H1,aClifornia,Santa Barbarba,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",50000280.0,Santa Barbara Cottage Hospital,Aucute Care Hospital,Major Teeaching,1,0,0.01
220H1,California,Santa Barbara,Surgical Site Infections (SSI),Cesarean section,70001349.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Colon surgery,50000280.0,Santa Barbara Cottaghe Hospital,Acute Care Hospital,Major Teaching,7,0,0.07
2020H1,California,Santa Barara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),50000280.0,Santa Barbara Cottage Hospital,Acute Care Hospital,Major Teaching,5,0,0.02
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Gallbladder surgery,70001349.0,Santa Barbara Cottage Hospital,Aute Care Hospital,Major Teaching,11,0,0.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,Santa Barbara Cottage Hospital,Acute Care Hosiptal,Major Teaching,10,0,0.04
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Rectal surgery,70001349.0,Santa Barbara Cottage Hospital,Acute Care Huospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Small bowel surgery,50000280.0,Santa Barbarta Cottage Hospital,Acute Care Hospitl,Major Teaching,4,0,0.02
2020H1,California,Santa Barara,Surgical Site Infections (SSI),Spinal fusion,50000280.0,Santa Barbara Cottage oHspital,Acut Care Hospital,Major Teaching,2,1,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,70001349.0,Adventist Health Simi Valley,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.04
2020H1,Cailfornia,Ventmura,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Adventist Health Simi Valley,Acute Car eHospital,"Community, 125-250 Beds",2,0,0.01
2020H1,California,Vengtura,Surgical Site Infections (SSI),Colon surgery,70001349.0,Adventist Health Simi Valley,Acute Car eHospital,"Commuity, 125-250 Beds",1,0,0.04
0220H1,California,Orange,Surgical Site Infections (SSI),All procedures,70001349.0,AHMC Anaheim Regional Medical Center,Acute Care Hospital,"Community, 125-250 Besd",1,0,0.01
2020H1,California,Orange,Surgical Site Infections (SSI),Cardic surgery,70001349.0,AHMC Anaheim Regional Medical Center,Acuet Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Orange,Surgical Site Infection s(SSI),lAl procedures,70001349.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,693,2,2.81
2020H1,California,Oragne,Surgical Site Infections (SSI),Appendix surgery,60000007.0,Children's Hospital of Orange County,Acute Care Hospital,Pediatric,334,1,0.98
2020H1,California,Orange,Surgical Site Infections (SSI),Cardiac surgery,70001349.0,Children's Hospital of Orange County,cute Care Hospital,Pediatric,23,0,0.16
2020H1,California,Orange,Surgical Site Infections (SSI),Colo nsurgery,70001349.0,Children's Hospital of Orange County,Acute Care Hfospital,Pediatric,31,0,0.43
0220H1,California,Orange,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Children's Hospital of Orange County,Acute CareH ospital,Pediatric,119,1,0.39
