X,Y,OBJECTID,PARCELID,BLOCK,LOT,SUBLOT,LRSN,LAND_SIZE,PROP_ADDRESS,PROP_HOUSE,PROP_DIR,PROP_STREET,PROP_STREETTYPE,REASSESS_YEAR,REM_DEEDBOOK,REM_DEEDPAGE,REM_DEEDDATE,CUR_LASTNAME,CUR_FIRSTNAME,CUR_NAME2,CUR_ADDRESS1,CUR_ADDRESS2,CUR_CITY,CUR_STATE,CUR_ZIP,CUR_PROP_CLASS,CUR_LAND,CUR_IMPROVEMENT,CUR_TOTAL,PROP_CLASS,GOV_TYPE,ORIG_FID
1271043.70125,302933.416250005,85,163703520000,1637,0352,0000,9750816,   1.22380,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9193
1271726.68125001,303011.138750002,86,163703320000,1637,0332,0000,9711633,   0.20110,5620 WINDY WILLOW DR,  5620, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9194
1271288.0475,302976.948750004,87,163703250000,1637,0325,0000,9711626,   0.21210,5606 WINDY WILLOW DR,  5606, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9195
1271807.58625001,302951.318749994,88,163703330000,1637,0333,0000,9711634,   0.31130,5621 WINDY WILLOW DR,  5621, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9196
1271256.15000001,302918.497500002,89,163703240000,1637,0324,0000,9711625,   0.18460,5604 WINDY WILLOW DR,  5604, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9197
1271509.86,302902.698750004,90,163703380000,1637,0338,0000,9711639,   0.17240,5609 WINDY WILLOW DR,  5609, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9198
1271568.98125,302887.598749995,91,163703370000,1637,0337,0000,9711638,   0.16890,5611 WINDY WILLOW DR,  5611, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9199
1221772.54375,276008.030000001,92,070J00240000,070J,0024,0000,1028604,   0.96710,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,9200
1271446.8725,302881.428749993,93,163703390000,1637,0339,0000,9711640,   0.17410,5607 WINDY WILLOW DR,  5607, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9201
1271784.6575,302668.363749996,94,163703530000,1637,0353,0000,9750817,   1.36060,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9202
1271228.3125,302865.084999993,95,163703230000,1637,0323,0000,9711624,   0.17140,5602 WINDY WILLOW DR,  5602, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9203
1271788.99625,302869.620000005,96,163703340000,1637,0334,0000,9711635,   0.27340,5617 WINDY WILLOW DR,  5617, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9204
1271613.71625,302824.371250004,97,163703360000,1637,0336,0000,9711637,   0.21890,5613 WINDY WILLOW DR,  5613, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9205
1270779.33750001,302804.073750004,98,163703160000,1637,0316,0000,9711617,   0.26390,11309 DEHAM DR, 11309, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9206
1271412.0825,302829.019999996,99,163703400000,1637,0340,0000,9711641,   0.17590,5605 WINDY WILLOW DR,  5605, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9207
1271716.245,302815.948750004,100,163703350000,1637,0335,0000,9711636,   0.21570,5615 WINDY WILLOW DR,  5615, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9208
1270719.8725,302783.983750001,101,163703150000,1637,0315,0000,9711616,   0.25720,11307 DEHAM DR, 11307, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9209
1270921.35250001,302806.498750001,102,163703180000,1637,0318,0000,9711619,   0.18340,11313 DEHAM DR, 11313, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9210
1270984.67874999,302809.516249999,103,163703190000,1637,0319,0000,9711620,   0.17930,11315 DEHAM DR, 11315, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9211
1271051.64749999,302805.883750007,104,163703200000,1637,0320,0000,9711621,   0.20680,11317 DEHAM DR, 11317, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9212
1271130.37125,302796.402500004,105,163703210000,1637,0321,0000,9711622,   0.27760,11319 DEHAM DR, 11319, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9213
1270858.70125,302796.918750003,106,163703170000,1637,0317,0000,9711618,   0.17180,11311 DEHAM DR, 11311, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9214
1270660.86,302764.107500002,107,164006010000,1640,0601,0000,9711713,   0.24960,11305 DEHAM DR, 11305, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9215
1271481.38875,302744.911249995,108,163703540000,1637,0354,0000,9750818,   0.39760,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9216
1270603.05374999,302744.269999996,109,164006020000,1640,0602,0000,9711714,   0.23780,11303 DEHAM DR, 11303, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9217
1271200.5775,302761.908749998,110,163703220000,1637,0322,0000,9711623,   0.21280,5600 WINDY WILLOW DR,  5600, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9218
1271385.17375,302776.75,111,163703410000,1637,0341,0000,9711642,   0.17640,5603 WINDY WILLOW DR,  5603, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9219
1270545.69625001,302724.724999994,112,164006030000,1640,0603,0000,9711715,   0.23580,11301 DEHAM DR, 11301, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9220
1270486.72624999,302705.170000002,113,164006040000,1640,0604,0000,9711716,   0.23990,11217 DEHAM DR, 11217, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9221
1271666.73375,302653.858750001,114,163703450000,1637,0345,0000,9711646,   1.21060,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9222
1271313.95874999,302698.933750004,115,163703420000,1637,0342,0000,9711643,   0.23870,11401 DEHAM DR, 11401, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9223
1270427.66374999,302684.297499999,116,164006050000,1640,0605,0000,9711717,   0.22920,11215 DEHAM DR, 11215, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9224
1270369.39,302665.144999996,117,164006060000,1640,0606,0000,9711718,   0.22040,11213 DEHAM DR, 11213, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9225
1270273.675,302633.178749993,118,164006250000,1640,0625,0000,9711726,   0.49590,11211 DEHAM DR, 11211, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9226
1271369.32875,302653.120000005,119,163703430000,1637,0343,0000,9711644,   0.17620,11403 DEHAM DR, 11403, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9227
1271418.16,302616.59375,120,163703440000,1637,0344,0000,9711645,   0.17950,11405 DEHAM DR, 11405, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9228
1271100.9525,302597.549999997,121,163703100000,1637,0310,0000,9711611,   0.22220,5506 WINDY WILLOW DR,  5506, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9229
1271486.40125,302564.641249999,122,163703460000,1637,0346,0000,9711647,   0.17780,11407 DEHAM DR, 11407, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9230
1271535.17,302528.118750006,123,163703470000,1637,0347,0000,9711648,   0.17990,11409 DEHAM DR, 11409, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9231
1271220.605,302529.768749997,124,163703090000,1637,0309,0000,9711610,   0.22840,5505 WINDY WILLOW DR,  5505, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9232
1271583.39375,302491.708749995,125,163703480000,1637,0348,0000,9711649,   0.17590,11411 DEHAM DR, 11411, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9233
1271274.66,302487.776250005,126,163703080000,1637,0308,0000,9711609,   0.18190,11402 DEHAM DR, 11402, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9234
1267205.60375001,302092.342500001,127,000801610000,0008,0161,0000,1022855,   6.56990,5500 HITT RD,  5500, ,HITT,RD, ,8095,0420,2003/03/19 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,0,0,620,3,9235
1271632.13875,302455.072500005,128,163703490000,1637,0349,0000,9711650,   0.18420,11413 DEHAM DR, 11413, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9236
1271323.1575,302451.508750007,129,163703070000,1637,0307,0000,9711608,   0.18240,11404 DEHAM DR, 11404, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9237
1271188.85375001,302427.461250007,130,163602210000,1636,0221,0000,9711573,   0.20820,5503 WINDY WILLOW DR,  5503, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9238
1271681.0425,302417.908749998,131,163703500000,1637,0350,0000,9711651,   0.17970,11415 DEHAM DR, 11415, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9239
1271370.68875,302414.808750004,132,163703060000,1637,0306,0000,9711607,   0.17910,11406 DEHAM DR, 11406, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9240
1239988.70999999,302397.581249997,133,020800420000,0208,0042,0000,1038746,   0.34960,5622 JUNIPER BEACH RD,  5622, ,JUNIPER BEACH,RD,14,10288,0284,2014/08/25 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,6740,0,6740,620,1,9241
1271728.1675,302382.206249997,134,163703510000,1637,0351,0000,9711652,   0.17150,11417 DEHAM DR, 11417, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9242
1271419.0025,302378.629999995,135,163703050000,1637,0305,0000,9711606,   0.18480,11408 DEHAM DR, 11408, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9243
1271121.26625,302354.086250007,136,163602220000,1636,0222,0000,9711574,   0.22200,11401 CENTER HILL CT, 11401, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9244
1271447.45999999,302357.057500005,137,163703550000,1637,0355,0000,9750819,   0.03070,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9245
1271475.71625,302334.752499998,138,163703040000,1637,0304,0000,9711605,   0.18710,11410 DEHAM DR, 11410, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9246
1239959.33374999,302313.263750002,139,020800410000,0208,0041,0000,1038747,   0.46430,5618 JUNIPER BEACH RD,  5618, ,JUNIPER BEACH,RD,14,10288,0284,2014/08/25 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,9130,0,9130,620,1,9247
1271183.16249999,302317.855000004,140,163602230000,1636,0223,0000,9711575,   0.19400,11403 CENTER HILL CT, 11403, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9248
1271524.2525,302298.189999998,141,163703030000,1637,0303,0000,9711604,   0.18170,11412 DEHAM DR, 11412, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9249
1271241.455,302284.217500001,142,163602240000,1636,0224,0000,9711576,   0.19650,11405 CENTER HILL CT, 11405, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9250
1271572.1675,302261.301249996,143,163703020000,1637,0302,0000,9711603,   0.18550,11414 DEHAM DR, 11414, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9251
1271299.23999999,302251.171250001,144,163602250000,1636,0225,0000,9711577,   0.18950,11407 CENTER HILL CT, 11407, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9252
1264071.94875,302138.790000007,145,367601400000,3676,0140,0000,91020847,   1.24150,9514 FEATHERBELL BLVD,  9514, ,FEATHERBELL,BLVD,07,8984,0039,2007/02/14 00:00:00+00,WORTHINGTON,FIRE PROTECTION DISTRI, ,PO BOX 436257, ,LOUISVILLE,KY,40253-6257,E,400000,0,400000,655,5,9253
1239927.3125,302219.53125,146,020800400000,0208,0040,0000,1038748,   0.43870,5614 JUNIPER BEACH RD,  5614, ,JUNIPER BEACH,RD,14,10288,0284,2014/08/25 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,9130,0,9130,620,1,9254
1271619.7075,302225.598749995,147,163703010000,1637,0301,0000,9711602,   0.17540,11416 DEHAM DR, 11416, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9255
1271356.47125,302218.519999996,148,163602260000,1636,0226,0000,9711578,   0.19210,11409 CENTER HILL CT, 11409, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9256
1271032.42,302201.128749996,149,163602370000,1636,0237,0000,9711589,   0.22390,5409 WINDY WILLOW DR,  5409, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9257
1271665.74625,302190.049999997,150,163804150000,1638,0415,0000,9711666,   0.18220,11500 DEHAM DR, 11500, ,DEHAM,DR, ,12211,835,2021/12/02 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9258
1271418.58875,302193.269999996,151,163602270000,1636,0227,0000,9711579,   0.18820,11411 CENTER HILL CT, 11411, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9259
1271096.645,302164.716250002,152,163602360000,1636,0236,0000,9711588,   0.20240,11402 CENTER HILL CT, 11402, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9260
1271489.26125,302161.121250004,153,163602280000,1636,0228,0000,9711580,   0.20810,11413 CENTER HILL CT, 11413, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9261
1271721.7525,302155.738749996,154,163804160000,1638,0416,0000,9711667,   0.19270,11502 DEHAM DR, 11502, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9262
1271154.1375,302131.840000004,155,163602350000,1636,0235,0000,9711587,   0.18300,11404 CENTER HILL CT, 11404, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9263
1196885.145,270956.241249993,156,040J00710000,040J,0071,0000,89468,   0.06940,2315 WOODLAND AVE,  2315, ,WOODLAND,AVE,17,10812,637,2017/01/31 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,2500,0,2500,620,1,9264
1271210.01375,302097.993750006,157,163602340000,1636,0234,0000,9711586,   0.19790,11406 CENTER HILL CT, 11406, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9265
1271007.71125001,302109.201250002,158,163602380000,1636,0238,0000,9711590,   0.18220,5407 WINDY WILLOW DR,  5407, ,WINDY WILLOW,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9266
1271518.55500001,302084.857500002,159,163602290000,1636,0229,0000,9711581,   0.22360,11415 CENTER HILL CT, 11415, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9267
1271656.0825,302088.466250002,160,163804140000,1638,0414,0000,9711665,   0.20120,5410 BAYWOOD DR,  5410, ,BAYWOOD,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9268
1271267.91249999,302064.686250001,161,163602330000,1636,0233,0000,9711585,   0.19330,11408 CENTER HILL CT, 11408, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9269
1271826.38625,302055.041250005,162,163804360000,1638,0436,0000,9711687,   0.27100,5411 BAYWOOD DR,  5411, ,BAYWOOD,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9270
1271319.29375,302021.8125,163,163602320000,1636,0232,0000,9711584,   0.18850,11410 CENTER HILL CT, 11410, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9271
1271891.685,302027.777500004,164,163804350000,1638,0435,0000,9711686,   0.20270,11506 DEHAM DR, 11506, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9272
1271961.33625001,302011.301249996,165,163804340000,1638,0434,0000,9711685,   0.19750,11508 DEHAM DR, 11508, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9273
1272042.56125,302021.311250001,166,163804330000,1638,0433,0000,9711684,   0.23180,11510 DEHAM DR, 11510, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9274
1271644.06874999,302021.773750007,167,163804130000,1638,0413,0000,9711664,   0.19260,5408 BAYWOOD DR,  5408, ,BAYWOOD,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9275
1271465.97624999,301992.269999996,168,163602300000,1636,0230,0000,9711582,   0.23270,11414 CENTER HILL CT, 11414, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9276
1271382.86,301976.122500002,169,163602310000,1636,0231,0000,9711583,   0.20440,11412 CENTER HILL CT, 11412, ,CENTER HILL,CT, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9277
1272052.12625,301948.042500004,170,163804320000,1638,0432,0000,9711683,   0.19350,5316 DRIFTON DR,  5316, ,DRIFTON,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9278
1271645.3575,301954.099999994,171,163804120000,1638,0412,0000,9711663,   0.19470,5406 BAYWOOD DR,  5406, ,BAYWOOD,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9279
1271832.09375,301944.159999996,172,163804370000,1638,0437,0000,9711688,   0.18340,5407 BAYWOOD DR,  5407, ,BAYWOOD,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9280
1272022.36375,301774.730000004,173,163801450000,1638,0145,0000,9711653,   0.60480,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,9281
