X,Y,OBJECTID,DATECOLL,LOCATION,LATD,LATM,LOND,LONM,DENSITY,DEPTHM,TIMECOLL,COMMENTS,SEAWEED,PLOT_LOC,YR
1145297.82492964,668231.758004054,683,10/25/94,BLACK POINT,41,17.62400054,72,13.3039999,M,2, ,EELGRASS CLUMPS,ABSENT,O,94
1144832.89114822,668197.782022148,684,10/25/94,GRISWOLD IS.,41,17.61899948,72,13.40600013,H,3, ,"EDGE OF BED; TWENTY YARDS OFF SHORE",ABSENT,O,94
1144875.70307048,668192.126849726,685,10/25/94,GRISWOLD IS.,41,17.61800003,72,13.3959999,H,3, ,"EELGRASS TO LONG LEDGE; GRISWOLD IS.",ABSENT,A,94
1145376.51309247,668171.460880563,686,10/25/94,BLACK POINT,41,17.61400032,72,13.2869997,M,2.70000004, ,EELGRASS CONTINUOUS,ABSENT,O,94
1143806.64713772,668150.018010065,687,11/03/94,PATTAGANSETT RIVER,41,17.61199951,72,13.63000011,A,4, , ,ABSENT,O,94
1145385.63807422,668140.382858723,688,10/25/94,BLACK POINT,41,17.60899925,72,13.28499984,M,0,11:39,EELGRASS CLUMPS,ABSENT,O,94
1137504.49307539,668124.509858981,689,11/03/94,POINT O'WOODS,41,17.61400032,72,15.00599956,M,2.70000004,2:37, ,ABSENT,O,94
1145450.76392822,668093.336036816,690,10/25/94,BLACK POINT,41,17.60099983,72,13.2709999,L,2.29999995, , ,ABSENT,O,94
1144891.82902247,668070.639887974,691,10/25/94,GRISWOLD IS.,41,17.59799957,72,13.39299964,M,3.70000004, ,EELGRASS REASONABLY CLOSE TO ROCKS,ABSENT,O,94
1144607.95590256,668039.244937643,692,10/25/94,GRISWOLD IS.,41,17.59300041,72,13.45499992,L,2,1:19, ,ABSENT,O,94
1144630.45585756,668015.666900814,693,10/25/94,GRISWOLD IS.,41,17.5890007,72,13.4499998,L,3, ,"EELGRASS CLUMPS; HARD BOTTOM",LAMI,O,94
1144612.70687731,667996.290955305,694,10/25/94,GRISWOLD IS.,41,17.58600044,72,13.45400047,H,1.70000004, ,"EDGE OF BED; VERY DENSE TO BEACH",ABSENT,O,94
1144731.64397539,667930.292071566,695,10/25/94,GRISWOLD IS.,41,17.57500076,72,13.42800045,L,3, , ,ABSENT,O,94
1145382.64103296,667898.691084892,696,10/25/94,LONG LEDGE,41,17.56900024,72,13.28600025,L,0, ,ONE SHORT SHOOT EVERY FOOT,ABSENT,O,94
1144244.83490963,667895.205855638,697,11/03/94,PATTAGANSETT RIVER,41,17.58099937,72,13.53600025,A,5, ,ASCOPHYLLUM DOMINANT,"ASCO,FUCU",A,94
1144325.33507672,667806.236873478,698,11/03/94,GRISWOLD IS.,41,17.5550003,72,13.51700019,A,0,11:12,VISIBILITY ONE FOOT,ABSENT,O,94
1164566.16500181,667720.107124478,699,08/30/93,TWO TREE IS.,41,17.51899909,72,9.09799957,A,1.5, , ROCK,LAMI,O,93
1164291.47985564,667657.414992645,700,08/30/93,TWO TREE IS.,41,17.50900077,72,9.15799999,A,3.40000009, , ROCK,LAMI,O,93
1139095.36489365,667617.817958981,701,12/01/94,NORTH BROTHER,41,17.52899932,72,14.65900039,A,5, ,MOUTH OF 3 MILE RIVER,ABSENT,O,94
1108797.52916397,667581.587060317,702,06/16/95,NORTH COVE N ENTRANCE,41,17.54899978,72,21.27400016,A,0.60000002,11:27,MUD/SHOALS FORMING,ENTE,O,95
1137478.93603989,667516.481875554,703,11/03/94,POINT O'WOODS,41,17.51399993,72,15.01200008,L,3.29999995, ,LOW TIDE,ABSENT,O,94
1168137.08600955,667513.855896562,704,08/30/93,BARTLETT REEF,41,17.4810009,72,8.31900024,A,0, , ROCK,LAMI,O,93
1146852.57510097,667439.233998567,705,10/25/94,BLACK POINT,41,17.49200057,72,12.9659996,A,3,11:21, ,ABSENT,O,94
1150777.93011114,667403.084136471,706,10/18/94,NIANTIC BAY,41,17.48200035,72,12.1090002,A,0,0, ,LAMI,O,94
1147320.26084539,667400.613997057,707,10/25/94,BLACK POINT,41,17.48500061,72,12.86400032,A,1.70000004, , ,ABSENT,O,94
1150717.55490381,667396.769844636,708,10/18/94,NIANTIC BAY,41,17.4810009,72,12.12199974,H,3,0,"BLACK PT. BIG ROCKS; SEAGRASS IN SAND",ABSENT,O,94
1150769.18012863,667373.365035817,709,10/18/94,NIANTIC BAY,41,17.47699928,72,12.11100006,M,2.70000004,0, ,ABSENT,O,94
1150692.99294506,667362.488089055,710,10/18/94,NIANTIC BAY,41,17.47200012,72,12.12100028,A,0,0,THE BIGGEST CLUMP OF ASCOPHYLLUM CHARLIE HAS EVER SEEN!,ASCO,A,94
1150708.86791331,667361.128839806,711,10/18/94,NIANTIC BAY,41,17.47500038,72,12.12399959,M,1.70000004,0,BLACK PT.,ASCO,O,94
1150722.3678863,667341.940886065,712,10/18/94,NIANTIC BAY,41,17.47200012,72,12.12100028,M,2.29999995,3:33,BETWEEN CRESCENT BEACH & BLACK PT.,ABSENT,O,94
1136896.49691606,666906.723908722,713,12/01/94,MOUTH OF 3 MILE RIVER,41,17.41399955,72,15.14000034,L,1.29999995, ,SNORKELING TOWARD 3 MILE RIVER,ABSENT,O,94
1136891.99692506,666906.693068892,714,12/01/94,MOUTH OF 3 MILE RIVER,41,17.41399955,72,15.14099979,L,1.29999995, , ,ABSENT,O,94
1137002.99899964,666856.473024979,715,12/01/94,MOUTH OF 3 MILE RIVER,41,17.40699958,72,15.11699962,L,1.29999995,12:47, ,ASCO,A,94
1136861.12297106,666839.801142305,716,12/01/94,MOUTH OF 3 MILE RIVER,41,17.40299987,72,15.14799976,L,1.29999995, , ,ABSENT,O,94
1137281.6900433,666822.938971311,717,11/03/94,POINT O'WOODS,41,17.39999961,72,15.05599975,A,3.70000004,2:45, ,ABSENT,O,94
1137080.50114122,666803.986909479,718,12/01/94,MOUTH OF 3 MILR RIVER,41,17.39699935,72,15.10000038,L,2.29999995, , ,ABSENT,O,94
1137058.25085764,666780.143125147,719,12/01/94,MOUTH OF 3 MILR RIVER,41,17.39299964,72,15.10499954,L,2, , ,ABSENT,O,94
1136674.24703246,666662.284108892,720,12/01/94,MOUTH OF 3 MILE RIVER,41,17.37400054,72,15.18900012,L,1.29999995, , ,ABSENT,O,94
1136844.62497255,666596.547035649,721,12/01/94,MOUTH OF 3 MILE RIVER,41,17.36300086,72,15.15200042,M,1.29999995,12:33,"SAND:HIGH ENERGY AREA; EELGRASS ROOT EXPOSURE",ABSENT,O,94
1136898.56285681,666553.858144641,722,12/01/94,MOUTH OF 3 MILR RIVER,41,17.3560009,72,15.14000034,H,3, ,PATCHY,ABSENT,O,94
1147650.26904364,666484.915041059,723,10/25/94,BLACK POINT,41,17.33399963,72,12.79300022,A,2.70000004, ,BEACH-LIKE SAND TO SHORE,ABSENT,O,94
1136452.93612339,666253.293128982,724,12/01/94,MOUTH OF 3 MILE RIVER,41,17.3069992,72,15.23799991,L,2, ,"VERY ROCKY SHORELINE; HUGH BOULDERS",ABSENT,O,94
1148084.52604914,665523.480940312,725,10/25/94,BLACK POINT,41,17.17900085,72,12.68599987,A,3, ,CHONDRUS ON SHORE,CHON,A,94
1150358.57793146,665464.089982972,726,10/25/94,BLACK POINT,41,17.1630001,72,12.20300006,A,3.29999995,10:39, ,ABSENT,O,94
1150401.32784598,665421.370908305,727,10/25/94,BLACK POINT,41,17.15600013,72,12.19400024,A,0, ,"HIGH TIDE: 0715;LOW TIDE: 1253",ABSENT,O,94
1150130.89203514,665388.522876889,728,10/25/94,BLACK POINT,41,17.15099906,72,12.25300025,L,2.29999995, ,EELGRASS CLUMPS,"ASCO,LAMI",O,94
1149907.95711355,665272.940102816,729,10/18/94,NIANTIC BAY,41,17.13199996,72,12.30200004,H,2,3:48,PATCHY EELGRASS,ABSENT,O,94
1149961.89499781,665230.284020141,730,10/18/94,NIANTIC BAY,41,17.125,72,12.28999996,A,2.29999995,0,LAMINARIA ON ROCKS,"ASCO,LAMI",O,94
1149302.77394073,665122.350837067,731,10/25/94,BLACK POINT,41,17.1079998,72,12.43400001,A,3, ,LAMINARIA ONLY FLOATING,LAMI,O,94
1135491.12308639,665082.448029727,732,12/01/94,HATCHETT POINT,41,17.11499977,72,15.44900035,L,2,1:12,EDGE OF EELGRASS BED,ABSENT,O,94
1135578.49889588,665059.228916064,733,12/01/94,HATCHETT POINT,41,17.11100006,72,15.4300003,L,2.29999995, , ,ABSENT,O,94
1135679.25099097,665040.523900971,734,12/01/94,HATCHETT POINT,41,17.1079998,72,15.40799999,L,3,1:04, ,ABSENT,O,94
1135616.81312372,665016.445865139,735,12/01/94,HATCHETT POINT,41,17.10400009,72,15.42199993,L,2.70000004, , ,ABSENT,O,94
1135684.18897322,664961.976157814,736,12/01/94,HATCHETT POINT,41,17.09499931,72,15.40699958,L,3, , ,ABSENT,O,94
1134818.7481188,664143.090984553,737,12/01/94,HATCHETT POINT,41,16.96100044,72,15.59700012,L,2.29999995, ,ROCK AND SAND: LAMINARIA AND EELGRASS,LAMI,O,94
1134765.49789722,664064.21515806,738,12/01/94,HATCHETT POINT,41,16.94799995,72,15.6090002,A,0,1:17,ROCK AND SAND: LAMINARIA AND EELGRASS,LAMI,O,94
1132812.84891538,664047.306071147,739,12/01/94,TOWARD CONNECTICUT R.,41,16.9470005,72,16.03499984,A,1.70000004,2:17, ,ABSENT,O,94
1133845.11391123,663858.857957229,740,12/01/94,HATCHETT POINT,41,16.91500091,72,15.81000041,A,2,1:35,SANDY,ABSENT,O,94
1133968.3659613,663816.559157312,741,12/01/94,TOWARD CONNECTICUT R.,41,16.90800094,72,15.78299999,A,1.70000004, , ,ABSENT,O,94
1130249.44590572,663625.408949062,742,12/01/94,TOWARD CONNECTICUT R.,41,16.87999916,72,16.59499931,A,1.70000004, , ,ABSENT,O,94
1130039.38103713,663588.675098643,743,12/01/94,TOWARD CONNECTICUT R.,41,16.87400054,72,16.64100074,A,2.70000004, , ,ABSENT,O,94
1134227.68499647,663447.363045305,744,12/01/94,HATCHETT POINT,41,16.84700012,72,15.72700023,A,2.70000004,1:29,BOULDERS ON SAND,"CHON,LAMI",O,94
1110365.13692114,663283.255105808,745,06/16/95,SOUTH COVE N ENTRANCE,41,16.84000015,72,20.93600082,A,1,11:34,MUD/SILT,ABSENT,O,95
1127087.78687473,662970.793132305,746,12/01/94,TOWARD CONNECTICUT R.,41,16.77499961,72,17.28599929,A,2.70000004,2:43, ,ABSENT,O,94
1127034.09898996,662970.511964887,747,12/01/94,TOWARD CONNECTICUT R.,41,16.77499961,72,17.29800033,A,2.29999995, , ,ABSENT,O,94
1077601.16800039,662600.138033733,748,05/26/95,PATCHOGUE R. CHAN N RT 1,41,16.74699974,72,28.0550003,A,2.5999999,1:17,MUD,ABSENT,A,95
1110639.4578948,662506.161843732,749,06/16/95,SOUTH COVE MAIN ENTRANCE,41,16.71199989,72,20.8770008,A,1,11:43,MUD/SILT  SALINITY 15%o,ABSENT,O,95
1123894.68991446,662298.630106553,750,12/01/94,TOWARD CONNECTICUT R.,41,16.66699981,72,17.98399925,A,0,3:00,"TWO LARGE ROCKS; SAND",ABSENT,O,94
1110659.83711913,661972.511992395,751,06/16/95,SOUTH COVE S ENTRANCE,41,16.62400054,72,20.87299919,A,0.60000002,11:48,MUD/SILT  SALINITY 15%o,ABSENT,O,95
1081907.9740193,661819.238020733,752,05/26/95,TOWARD WESTBROOK,41,16.61800003,72,27.14900016,A,2, , ,PILA,O,95
1091793.97393231,661666.980123147,753,11/17/94,OLD KELSEY POINT,41,16.58699989,72,24.99099922,A,2,12:53, ,ABSENT,O,94
1084937.44991572,661654.903047562,754,05/26/95,NORTH OF SALT ISLAND,41,16.5890007,72,26.48800086,A,2,11:29,SAND,CHON,O,95
1085206.51597863,661485.366969317,755,05/26/95,EAST OF SALT ISLAND,41,16.56100082,72,26.42900085,A,3.29999995,11:14,DIATOMS SAND,"CHON,LAMI,ULVA",O,95
1077594.41998239,661300.729871392,756,05/26/95,WESTBROOK HARBOR CHANNEL,41,16.53499984,72,28.0909996,A,3.29999995,1:04, MUD,FUCU,O,95
1080813.64910822,661269.910051137,757,05/26/95,TOWARD WESTBROOK,41,16.52799987,72,27.38800048,A,2,11:35, ,PILA,O,95
1087187.22986497,661231.584012315,758,05/26/95,TOWARD WESTBROOK,41,16.51799964,72,25.99699974,A,2.5999999,11:09,SAND,ABSENT,O,95
1095874.34109963,661112.241075143,759,11/17/94,CHAPMAN BEACH,41,16.49300003,72,24.10099983,A,1, ,BENTHIC DIATOMS,ABSENT,O,94
1077053.91384555,660970.448051646,760,05/26/95,PATCHOGUE R. CHAN S RT 1,41,16.47900009,72,28.17600059,A,2.5999999,1:20, ,ABSENT,A,95
1090493.21111389,660769.476012647,761,05/26/95,OLD KELSEY PT,41,16.44000053,72,25.27599906,A,1.60000002,11:00, ROCK SAND,"CHON,LAMI,ULVA",O,95
1088431.06005447,660628.301098138,762,11/17/94,SALT WORKS BAY (ROCK),41,16.41799926,72,25.72599983,A,1.70000004,1:07,SAND,ABSENT,O,94
1088417.87307297,660567.456075475,763,11/17/94,MONEY POINT,41,16.40800094,72,25.72900009,A,2.70000004, ,LAMINARIA ON ROCK,"CHON,LAMI",O,94
1089512.76294355,660316.538926393,764,05/26/95,OLD KELSEY PT,41,16.36599922,72,25.48999977,A,4, ,SAND,ULVA,O,95
1076744.16184039,659894.560111567,765,05/26/95,WESTBROOK HARBOR CHANNEL,41,16.30200004,72,28.24399948,A,0, , ,FUCU,A,95
1096823.42089438,659872.168095976,766,11/17/94,CHAPMAN POINT,41,16.2880001,72,23.89500045,A,1.29999995,12:36,BENTHIC DIATOMS,ABSENT,O,94
1076494.72205055,659615.901876226,767,05/26/95,WESTBROOK HRBR CHAN ENT,41,16.25799942,72,28.33200073,A,0, ,MUD,ABSENT,O,95
1078726.6890433,659179.864034399,768,05/26/95,WESTBROOK HARBOR,41,16.18499946,72,27.84499931,A,1,11:43, SHELL,ULVA,O,95
1076369.28398122,658977.972049728,769,05/26/95,WESTBROOK HARBOR JETTY,41,16.15299987,72,28.36000061,A,0, ,SAND,CHOR,O,95
1110105.66106214,658945.401904896,770,11/17/94,LYNDE PT. LIGHTHOUSE,41,16.12599945,72,20.99699974,A,2.29999995, , ,ABSENT,O,94
1110056.47284031,658939.230985478,771,11/17/94,LYNDE PT. LIGHTHOUSE,41,16.125,72,21.00799942,A,2, ,"COBBLE; ROCK",LAMI,O,94
1109960.3470483,658926.934094056,772,11/17/94,LYNDE PT. LIGHTHOUSE,41,16.12299919,72,21.02899932,A,2.29999995, , ,"CHON,ULVA",O,94
1109392.52797396,658820.530107394,773,11/17/94,FENWICK POINT,41,16.1060009,72,21.15299987,A,2.70000004, , ,ABSENT,O,94
1060744.74206764,658750.500063732,774,05/26/95,CLINTON HARBOR DOCK,41,16.12299919,72,31.77000045,A,0, , ,ABSENT,O,95
1060749.24205863,658738.639851227,775,06/01/95,CLINTON HARBOR GAS DOCK,41,16.12100028,72,31.76899909,A,0, , ,ABSENT,O,95
1060753.74204963,658732.734023139,776,05/26/95,CLINTON HARBOR DOCK,41,16.12000083,72,31.76799964,A,0, , ,ABSENT,O,95
1108516.14193147,658677.159003064,777,11/17/94,FENWICK POINT,41,16.08300018,72,21.34399986,A,1.70000004, ,SAND,ABSENT,O,94
1111537.24514122,658532.478846222,778,11/17/94,LYNDE PT. LIGHTHOUSE,41,16.0569992,72,20.68499946,A,0,11:09, ,ABSENT,O,94
1111597.68301247,658526.82203339,779,11/17/94,LYNDE PT. LIGHTHOUSE,41,16.05599975,72,20.67200088,A,2.29999995, ,"HIGH TIDE: 0823;LOW TIDE: 1509",ABSENT,O,94
1111528.87114222,658412.336041898,780,11/17/94,LYNDE PT. LIGHTHOUSE,41,16.03700065,72,20.68700027,A,0, ,"HURRICANE GORDON NEAR N.C.; WAVES 2-4 FT",ABSENT,O,94
1107167.43990447,658094.315024391,781,11/17/94,FENWICK POINT,41,15.98799991,72,21.63899993,A,2, ,"SAND; 2MM",ABSENT,O,94
1040740.22597438,658093.663122803,782,06/01/95,TUXIS ISLAND,41,16.02199935,72,36.13600158,A,3,1:02, ,ABSENT,O,95
1041863.54000072,657974.059031308,783,06/01/95,TOWARD TUXIS ISLAND,41,16.0020008,72,35.89099884,A,4,12:54,ROCK LEDGE,ABSENT,O,95
1077384.36200355,657802.57413806,784,05/26/95,MENUNKETESUCK ISLAND,41,15.95899963,72,28.13899993,A,1.60000002,12:08,SAND,ABSENT,O,95
1029477.90401089,657786.25789772,785,06/01/95,HOGSHEAD PT EAST RIV BCH,41,15.97399997,72,39.59400177,A,1.29999995,1:48, ,ABSENT,A,95
1098560.76814148,657413.694994554,786,11/17/94,OYSTER RIVER (SANDBAR,41,15.88199996,72,23.51799964,A,2,12:28, ,ABSENT,O,94
1106016.24207564,657353.780088142,787,11/17/94,KNOLLWOOD,41,15.86699962,72,21.89100074,A,2.70000004,11:44, ,ABSENT,O,94
1069138.62915123,657339.877884984,788,05/26/95,CLINTON BEACH,41,15.88700008,72,29.93899917,A,1.60000002,2:05,SAND,ABSENT,O,95
1062025.9330748,657332.005853474,789,06/01/95,CLINTON HRBR NEAR PILING,41,15.88899993,72,31.49099922,L,2,11:14,MORE EELGRASS 20 YARDS TOWARD CHANNEL,ABSENT,O,95
1061967.74487098,657331.849029645,790,06/01/95,CLINTON HARBOR,41,15.88899993,72,31.50399971,L,2,11:29, ,ABSENT,O,95
1059098.68007106,657323.618074983,791,06/01/95,CHANNEL POLE,41,15.88899993,72,32.17900085,A,0, ,RUPPIA TOWARD SHORE,"ENTE,GRAC,ULVA",A,95
1102785.51198855,657309.975057647,792,11/17/94,KNOLLWOOD,41,15.86200046,72,22.59600067,A,3,11:54, ,ABSENT,O,94
1059365.93084888,657228.809865639,793,06/01/95,STUDY SITE,41,15.87300014,72,32.07199859,L,0, ,"ALSO SOME CLUMPS,RUPPIA TOWARD SHORE","ENTE,GRAC,ULVA",O,95
1058761.80607289,657084.263894901,794,06/01/95,CHANNEL POLE,41,15.85099983,72,32.24900054,L,0, ,"EELGRASS SOUTH OF POLE,RUPPIA TOWARD SHORE","ENTE,GRAC,ULVA",A,95
1061377.74506672,657063.442086145,795,06/01/95,CLINTON HARBOR,41,15.84500026,72,31.63299942,A,1,11:38,SAND,ABSENT,O,95
1078707.44400306,656984.349068478,796,05/26/95,MENUNKETESUCK ISLAND,41,15.82199954,72,27.81999969,A,2,11:50, ROCK,"LAMI,ULVA",A,95
1078327.62684931,656818.53706415,797,05/26/95,MENUNKETESUCK ISLAND,41,15.79500007,72,27.90299987,A,0, , ROCK,FUCU,A,95
1058358.36888763,656606.56209439,798,06/01/95,CHANNEL POLE,41,15.7709999,72,32.29199981,L,0, ,"EELGRASS SOUTH OF POLE,RUPPIA TOWARD SHORE","ENTE,GRAC,ULVA",O,95
1060218.12008938,656440.737950981,799,06/01/95,CLINTON HARBOR,41,15.74300003,72,31.88599967,A,1,11:42,SAND,ABSENT,O,95
1099169.34402405,656353.188913479,800,11/17/94,CORNFIELD POINT,41,15.70699977,72,23.38599967,A,1.70000004,12:19,ROCKS,"CHON,LAMI,ULVA",O,94
1100407.17291322,656236.80299139,801,11/17/94,CORNFIELD POINT CASTL,41,15.68700027,72,23.11599922,A,3.70000004,12:08,"COBBLE; SAND; NEAR CASTLE",CHON,O,94
981718.206879556,656231.212123305,802,06/01/95,BRANFORD HARBOR GAS DOCK,41,15.72000026,72,49.01699829,A,0,3:10, ,ABSENT,O,95
1058083.4941093,656109.56505689,803,06/01/95,CHANNEL POLE,41,15.69200038,72,32.38899993,L,0, ,"EELGRASS SOUTH OF POLE,RUPPIA TOWARD SHORE","ENTE,GRAC,ULVA",A,95
1057787.30703764,655894.993963733,804,06/01/95,CHANNEL POLE,41,15.65400028,72,32.41699981,L,0, ,"EELGRASS SOUTH OF POLE,RUPPIA TOWARD SHORE","ENTE,GRAC,ULVA",O,95
1059767.68299814,655839.126949474,805,06/01/95,CLINTON HARBOR,41,15.64400005,72,31.98500061,A,1.60000002,11:46,SAND,ABSENT,O,95
1075498.84215255,655276.614951149,806,05/26/95,DUCK ISLAND W OF JETTY,41,15.54399967,72,28.51700019,L,2.5999999,1:40,DENSE PATCH THEN SPARSE NARROW BAND,"LAMI,ULVA",A,95
1075445.46594697,655166.738858566,807,05/26/95,DUCK ISLAND W OF JETTY,41,15.52600002,72,28.52899932,M,0, ,DENSE PATCH THEN SPARSE NARROW BAND,"LAMI,ULVA",A,95
1075463.77890247,655039.28406097,808,05/26/95,DUCK ISLAND W OF JETTY,41,15.50500011,72,28.52499961,A,1.29999995,1:45,EDGE OF EELGRASS BED,ABSENT,A,95
1063238.24889164,654943.779986888,809,05/26/95,CLINTON HRBR HAMMOCK PT,41,15.49499988,72,31.22800064,A,2,2:44,LAMINARIA COMMUNITY ROCKS,LAMI,O,95
1075381.27808322,654942.658926144,810,05/26/95,DUCK ISL N OF BREAKWATER,41,15.48900032,72,28.54299926,A,2.29999995,1:46,MUD AND SHELL,LAMI,A,95
1074957.64802498,654685.798875555,811,05/26/95,DUCK ISL N OF BREAKWATER,41,15.44699954,72,28.67099952,A,2.29999995,1:48,MUD,ABSENT,O,95
1059005.37185872,654652.610949814,812,06/01/95,E OF WILLARD IS MARSH,41,15.44900035,72,32.15200042,L,0, ,BUOY SITE,ABSENT,O,95
1067126.12694263,654540.870031565,813,05/26/95,KELSEY POINT,41,15.42700004,72,30.37999916,A,1.60000002,2:13,BARE ROCK MUD SAND,LAMI,O,95
1073926.69700289,654482.428875476,814,05/26/95,DUCK ISL N OF BREAKWATER,41,15.41399955,72,28.8959999,A,0, , ,ABSENT,O,95
1073052.24796438,654321.105051145,815,05/26/95,DUCK ISL END BREAKWATER,41,15.38799953,72,29.08699989,A,2.29999995,1:58, LOBSTER,"ASCO,FUCU,LAMI",O,95
1053469.80714247,654241.69412072,816,06/01/95,HAMMONASSET BEACH,41,15.4300003,72,33.34700012,A,2.29999995,12:46,SAND,ABSENT,A,95
1066521.06516063,654072.132123888,817,05/26/95,KELSEY POINT,41,15.35000038,72,30.51199913,A,1.29999995,2:17,MUD SAND,LAMI,O,95
1059139.74888656,653711.506860897,818,06/01/95,CLINTON HR CH WEST ROCK,41,15.29399967,72,32.12300109,A,1,12:16, OYSTER REEF COBBLE,"CHON,LAMI,ULVA",O,95
1065185.12787189,652868.433087721,819,05/26/95,NORTH OF JETTY,41,15.16399955,72,30.82500076,A,1, ,ROCKS,ABSENT,A,95
1059146.50084156,652789.338101566,820,06/01/95,CLINTON HARBOR,41,15.14200019,72,32.12200164,A,1.60000002,12:24,SAND,ABSENT,O,95
1057481.75285873,651771.133116975,821,06/01/95,HAMMONASSET POINT,41,14.97500038,72,32.48600006,A,2.5999999,12:31,CRUSTOSE RED ROCK,"CHOR,LAMI",O,95
1065681.69610447,651718.380925894,822,05/26/95,KELSEY POINT BREAKWATER,41,14.96300029,72,30.6970005,A,2,2:26, ,"FUCU,LAMI",O,95
1056346.13406697,651258.385126725,823,06/01/95,HAMMONASSET POINT,41,14.89099979,72,32.73400115,A,0, , ,ABSENT,O,95
895775.754092887,623743.881100729,824,11/16/95,"FRASH POND, STRATFORD",41,10.33399963,73,7.71400022,A,0, ,SPARSE RUPPIA,GRAC,A,95
895739.261055633,623082.804010808,825,11/16/95,"FRASH POND, STRATFORD",41,10.22500038,73,7.72100019,A,0, ,SPARSE RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895730.261073634,623076.912946478,826,11/16/95,"FRASH POND, STRATFORD",41,10.22399997,73,7.72300004,A,0, ,".5-1.2M FRINGED WITH SPARSE RUPPIA,TEMP 11 C, SAL 25%O","CODI,ENTE,GRAC,ULVA,ULVI",A,95
895703.261127636,623045.896932393,827,11/16/95,"FRASH POND, STRATFORD",41,10.21899986,73,7.72900009,A,0, ,SPARSE RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895671.855022475,623040.100027978,828,11/16/95,"FRASH POND, STRATFORD",41,10.21800041,73,7.73600006,A,0, ,SPARSE RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895703.167951971,623028.100051969,829,11/16/95,"FRASH POND, STRATFORD",41,10.2159996,73,7.72900009,A,0, ,SPARSE RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895647.105071977,623016.489838973,830,11/16/95,"FRASH POND, STRATFORD",41,10.21399974,73,7.74100017,A,0, ,SPARSE RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895629.104123726,623003.224117473,831,11/16/95,"FRASH POND, STRATFORD",41,10.21199989,73,7.74499988,A,0, ,MEDIUM DENSITY RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895519.134855464,622962.198937058,832,11/16/95,"FRASH POND, STRATFORD",41,10.20499992,73,7.76900005,A,0, ,MEDIUM DENSITY RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895478.758951977,622949.027047396,833,11/16/95,"FRASH POND, STRATFORD",41,10.20300006,73,7.77799987,A,0, ,MEDIUM DENSITY RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895478.728112131,622943.096941143,834,11/16/95,"FRASH POND, STRATFORD",41,10.20199966,73,7.77799987,A,0, ,MEDIUM DENSITY RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895492.133925214,622937.113029227,835,11/16/95,"FRASH POND, STRATFORD",41,10.20100021,73,7.77500009,A,0, ,MEDIUM DENSITY RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895422.227897048,622835.119138733,836,11/16/95,"FRASH POND, STRATFORD",41,10.18400001,73,7.78999996,A,0, ,MEDIUM DENSITY RUPPIA,"CODI,ENTE,GRAC,ULVA,ULVI",A,95
895076.818154797,622739.933961645,837,11/16/95,"FRASH POND, STRATFORD",41,10.16800022,73,7.89200019,A,0, ,ROCKS,FUCU,O,95
895119.319054052,622721.950073734,838,11/16/95,"FRASH POND, STRATFORD",41,10.16499996,73,7.88299989,A,0, ,ROCKS,FUCU,O,95
990319.448863387,656936.300936222,839,06/01/95,HOTCHKISS GROVE BEACH,41,15.83699989,72,47.13999938,A,2,2:30,COARSE ROCK,ABSENT,O,95
989871.764063224,656585.106100559,840,06/01/95,HOTCHKISS GROVE BEACH,41,15.77900028,72,47.23799896,A,2.29999995,2:42,ROCKS COBBLE,ABSENT,O,95
1088592.2500208,660593.31494765,841,05/26/95,SALT WORKS BAY,41,16.41200065,72,25.69099998,A,3.29999995,11:05,SAND,"CHON,LAMI,ULVA",O,95
1075965.59187523,658580.829143226,842,05/26/95,TOWARDS DUCK ISLAND,41,16.08799934,72,28.44799995,A,1.29999995,1:30,SAND,ABSENT,O,95
1062403.11900023,658535.389929637,843,06/01/95,CLINTON HARBOR,41,16.08699989,72,31.40800094,A,1,4:18, COBBLE OYSTER SHELL,"LAMI,ULVA",O,95
1061647.8688703,658182.026135057,844,06/01/95,CLINTON HARBOR,41,16.02899932,72,31.57299995,A,1.29999995,4:23,OYSTER SHELLS MUD,"LAMI,PILA,ULVA",O,95
1060878.80610397,657942.818936303,845,06/01/95,CLINTON HARBOR,41,15.98999977,72,31.74099922,L,0.60000002,4:32,EELGRASS VERY SPARSE 20M TO SHORE,"ENTE,GRAC,ULVA",O,95
1061095.86899005,657931.526964143,846,06/01/95,CLINTON HARBOR,41,15.98799991,72,31.69400024,A,1,4:28, ,"ENTE,GRAC,ULVA",O,95
1059323.74195689,657672.205960482,847,06/01/95,CLINTON HARBOR,41,15.94699954,72,32.12300109,L,0.60000002, ,RUPPIA TOWARD SHORE,"ENTE,GRAC,ULVA",A,95
