county_name,code,district_name,city,address,state,zip,phone,fax,web_siteurl,superintendent,superintendents_email,board_president,unnamed_one_three,unnamed_one_four
ROGERS      ,66-I006,SEQUOYAH                      ,Claremore,16441 South 4180 Road,OK,74017.0,(918) 341-5472,(918) 341-5764,http://www.sequoyaheagles.net,Terry Saul,terry.saul@sequoyaheagles.net,Brian Green,NULL,NULL
ROGERS      ,66-I007,FOYIL                         ,Foyil,17002 East 4Th Street,OK,74031.0,(918) 341-1113,(918) 341-1223,www.foyil.k12.ok.us,Rodney Carter,rcarter@foyil.k12.ok.us,Larry Mallory,NULL,NULL
ROGERS      ,66-I008,VERDIGRIS                     ,Claremore,26501 S. 4110 Rd.,OK,74019.0,(918) 266-7227,(918) 266-3910,www.vps.k12.ok.us,Mike Payne,mpayne@vps.k12.ok.us,Kandy Collins,NULL,NULL
SEMINOLE    ,67-C054,JUSTICE                       ,Wewoka,36507 Ew 1310,OK,74884.0,(405) 257-2962,(405) 257-2963,http://www.justice.k12.ok.us,Chris Bryan,cbryan@justice.k12.ok.us,Cathy Madron,NULL,NULL
SEMINOLE    ,67-I001,SEMINOLE                      ,Seminole,617 N. Timmons,OK,74868.0,(405) 382-5085,(405) 382-8281,http://www.sps.k12.ok.us/,Alfred Gaches,agaches@sps.k12.ok.us,Claudia Willis,NULL,NULL
SEMINOLE    ,67-I002,WEWOKA                        ,Wewoka,300 W 10Th,OK,74884.0,(405) 257-5475,(405) 257-2303,www.wps.k12.ok.us,Torrey Gaines,tgaines@wps.k12.ok.us,Michael Weatherly,NULL,NULL
SEMINOLE    ,67-I003,BOWLEGS                       ,Bowlegs,100 Bison Dr.,OK,74830.0,(405) 398-4172,(405) 398-4175,www.bowlegs.k12.ok.us,Tommy Eaton,teaton@bowlegs.k12.ok.us,Michelle Green,NULL,NULL
SEMINOLE    ,67-I004,KONAWA                        ,Konawa,701 West South Street,OK,74849.0,(580) 925-3244,(580) 925-2146,http://konawa.k12.ok.us/,Andy Gower,andygower@konawa.k12.ok.us,Marion Hatter,NULL,NULL
SEMINOLE    ,67-I006,NEW LIMA                      ,Wewoka,116 Gross Street,OK,74884.0,(405) 257-5771,(405) 257-3127,http://www.newlima.k12.ok.us/,James Mathews,jmathews@newlima.k12.ok.us,Rex Hailey,NULL,NULL
SEMINOLE    ,67-I007,VARNUM                        ,Seminole,11929 Ns 3550,OK,74868.0,(405) 382-1448,(405) 382-8618,www.varnum.k12.ok.us,David Brewer,dbrewer@varnum.k12.ok.us,J. P. Duvall,NULL,NULL
SEMINOLE    ,67-I010,SASAKWA                       ,Sasakwa,106 North Olive,OK,74867.0,(405) 941-3250,(405) 941-3561,http://www.sasakwaschools.org/,Kyle Wilson,kwilson@sasakwaschools.org,Shelly Bible,NULL,NULL
SEMINOLE    ,67-I014,STROTHER                      ,Seminole,36085 Ew 1140,OK,74868.0,(405) 382-4014,(405) 382-3339,www.strother.k12.ok.us,Kolby Johnson,k.johnson@strother.k12.ok.us,Tami Shelton,NULL,NULL
SEMINOLE    ,67-I015,BUTNER                        ,Cromwell,Hwy 56 And Yahola,OK,74837.0,(405) 944-5530,(405) 944-5746,Butner.k12.ok.us,Diane Parris,dparris@butner.k12.ok.us,Gerald Factor,NULL,NULL
SEMINOLE    ,67-K001,(ILC) SEMINOLE COUNTY         ,NULL,NULL,NULL,NULL,() -,() -,NULL,NULL,NULL,NULL,NULL,NULL
SEQUOYAH    ,68-C001,LIBERTY                       ,Muldrow,476490 E. 1060 Road,OK,74948.0,(918) 427-3808,(918) 427-4961,www.liberty.seq.k12.ok.us,Jeff Ransom,jransom@liberty.seq.k12.ok.us,George Lawson,NULL,NULL
SEQUOYAH    ,68-C035,MARBLE CITY                   ,Marble City,95266 S. 4610 Rd,OK,74945.0,(918) 775-2135,(918) 775-4939,marblecity.opsrc.net,Bill London,blondon@mcps.k12.ok.us,Nancy Fields,NULL,NULL
SEQUOYAH    ,68-C036,BRUSHY                        ,Sallisaw,100968 S 4650 Rd,OK,74955.0,(918) 775-4458,(918) 775-3638,http://www.brushy.k12.ok.us,Greg Reynolds,greynolds@brushy.k12.ok.us,David Philpot,NULL,NULL
SEQUOYAH    ,68-C050,BELFONTE                      ,Muldrow,475751 State Highway 101,OK,74948.0,(918) 427-3522,(918) 427-1288,http://www.belfonte.k12.ok.us/,Paul Pinkerton,ppinkerton@belfonte.k12.ok.us,Robert Vinson,NULL,NULL
SEQUOYAH    ,68-C068,MOFFETT                       ,Moffett,701 Belt Ave.,OK,74946.0,(918) 875-3668,(918) 875-3201,www.moffett.k12.ok.us,Jimmie Owens,jowens@moffett.k12.ok.us,Sylvester Carolina,NULL,NULL
SEQUOYAH    ,68-I001,SALLISAW                      ,Sallisaw,701 J. T. Stites Blvd,OK,74955.0,(918) 775-5544,(918) 775-1257,www.sallisawps.org,Scott Farmer,sfarmer@sallisawps.org,Frank Sullivan,NULL,NULL
SEQUOYAH    ,68-I002,VIAN                          ,Vian,301 West Hunter,OK,74962.0,(918) 773-5798,(918) 773-3051,www.vian.k12.ok.us,Victor Salcedo,vsalcedo@vian.k12.ok.us,Ed Barton,NULL,NULL
SEQUOYAH    ,68-I003,MULDROW                       ,Muldrow,715 W Shawntel Smith Blvd,OK,74948.0,(918) 427-7406,(918) 427-6088,http://www.muldrowps.org/,Ronal Flanagan,ronald.flanagan@staff.muldrowps.org,Darin Huggins,NULL,NULL
SEQUOYAH    ,68-I004,GANS                          ,Gans,204 N. Stacy,OK,74936.0,(918) 775-2236,(918) 775-5145,www.gans.k12.ok.us,Larry Calloway,lcalloway@gans.k12.ok.us,Jesse James,NULL,NULL
SEQUOYAH    ,68-I005,ROLAND                        ,Roland,300 Ranger Boulevard,OK,74954.0,(918) 427-4601,(918) 427-1785,www.rolandschools.org,Paul Wood,rwood@rolandschools.org,Charles Howard,NULL,NULL
SEQUOYAH    ,68-I006,GORE                          ,Gore,1200 North Highway 10,OK,74435.0,(918) 489-5587,(918) 489-5664,www.gorepublicschools.org,Lucky Mccrary,lmccrary@gorepublicschools.org,Cody Sloan,NULL,NULL
SEQUOYAH    ,68-I007,CENTRAL                       ,Sallisaw,108089 South 4670 Road,OK,74955.0,(918) 775-5525,(918) 775-8557,www.centralps.k12.ok.us,Larry G. Henson,lhenson@centralps.k12.ok.us,David Slaughter,NULL,NULL
STEPHENS    ,69-C082,GRANDVIEW                     ,Comanche,Box 277062 E. 1840 Rd.,OK,73529.0,(580) 439-2467,(580) 439-5589,grandviewschool.k12.ok.us,Gary Wade,garywade@grandviewschool.k12.ok.us,Sandy Bowden,NULL,NULL
STEPHENS    ,69-I001,DUNCAN                        ,Duncan,1706 W. Spruce,OK,73533.0,(580) 255-0686,(580) 252-2453,www.duncanps.org,Melonie Hau,melonie.hau@duncanps.org,Demetra Cox,NULL,NULL
STEPHENS    ,69-I002,COMANCHE                      ,Comanche,1030 Ash Avenue,OK,73529.0,(580) 439-2900,(580) 439-2907,www.comanche.k12.ok.us,Terry Davidson,tdavidson@comanche.k12.ok.us,Chuck Dunlap,NULL,NULL
STEPHENS    ,69-I003,MARLOW                        ,Marlow,407 W. Seminole,OK,73055.0,(580) 658-2719,(580) 658-6455,www.marlow.k12.ok.us,George Coffman Jr.,gcoffman@marlow.k12.ok.us,Darren Alaniz,NULL,NULL
STEPHENS    ,69-I015,VELMA-ALMA                    ,Velma,901 Main Street,OK,73491.0,(580) 444-3355,(580) 444-2554,www.velma-alma.com,Raymond Rice,rrice@velma-alma.k12.ok.us,Bobby Southerland,NULL,NULL
STEPHENS    ,69-I021,EMPIRE                        ,Duncan,276803 E. 1760 Road,OK,73533.0,(580) 252-5392,(580) 252-4231,www.empireschools.org,Vicki Davison,vdavison@empireschools.org,Sheresa Patrick,NULL,NULL
STEPHENS    ,69-I034,CENTRAL HIGH                  ,Marlow,274801 Broncho Rd,OK,73055.0,(580) 658-6858,(580) 658-8006,www.central.k12.ok.us/index.htm,Bennie Newton,bnewton@central.k12.ok.us,Larry Sallee,NULL,NULL
STEPHENS    ,69-I042,BRAY-DOYLE                    ,Marlow,1205 South Brooks Road,OK,73055.0,(580) 658-5076,(580) 658-5888,http://www.braydoyle.k12.ok.us/,David Wayne Eads,d.eads@braydoyle.k12.ok.us,Brian Bearce,NULL,NULL
TEXAS       ,70-C009,OPTIMA                        ,Optima,107 E 5Th St.,OK,73945.0,(580) 338-6712,(580) 338-6721,optimawarriors.com,Freida Burgess,optimapublicschool@gmail.com,Eduardo Salinas,NULL,NULL
TEXAS       ,70-C080,STRAIGHT                      ,Guymon,"Rural Route 1, Box 89",OK,73942.0,(580) 652-2232,(580) 652-3299,http://www.straighteagles.com,Steve Baird,steve.baird@straight.k12.ok.us,Kurt Benfer,NULL,NULL
TEXAS       ,70-I001,YARBROUGH                     ,Goodwell,8 Mi S On Hwy 95,OK,73939.0,(580) 545-3327,(580) 545-3392,http://www.yarbrough.k12.ok.us,Jim Wiggin,jwiggin@yarbrough.k12.ok.us,Mike Johnson,NULL,NULL
TEXAS       ,70-I008,GUYMON                        ,Guymon,801 N. Beaver,OK,73942.0,(580) 338-4340,(580) 338-3812,www.guymontigers.com,Douglas Melton,doug.melton@guymontigers.com,Mike Ray,NULL,NULL
TEXAS       ,70-I015,HARDESTY                      ,Hardesty,5Th And Crawford,OK,73944.0,(580) 888-4258,(580) 888-4560,www.hardesty.k12.ok.us,Greg Faris,gfaris@hardesty.k12.ok.us,Virgil Gibson,NULL,NULL
TEXAS       ,70-I023,HOOKER                        ,Hooker,222 N. Swem,OK,73945.0,(580) 652-2162,(580) 652-3118,www.hookerpublicschools.net,Dan Faulkner,dfaulkner@hookerpublicschools.net,R E Holbert,NULL,NULL
TEXAS       ,70-I053,TYRONE                        ,Tyrone,6Th And Beatrice,OK,73951.0,(580) 854-6298,(580) 854-6474,tyrone@tyrone.k12.ok.us,Joshua Bell,jbell@tyrone.k12.ok.us,Tim Lunceford,NULL,NULL
TEXAS       ,70-I060,GOODWELL                      ,Goodwell,326 East Eagle Blvd,OK,73939.0,(580) 349-2271,(580) 349-2531,www.goodwell.k12.ok.us,Jerry Birdsong,jbirdsong@goodwell.k12.ok.us,Roger Edenborough,NULL,NULL
TEXAS       ,70-I061,TEXHOMA                       ,Texhoma,418 Elm Street,OK,73949.0,(580) 423-7433,(580) 423-7096,www.texhoma61.net,Tom Schroeder,tom.schroeder@texhoma61.net,Brady Mitchell,NULL,NULL
TILLMAN     ,71-C009,DAVIDSON                      ,Davidson,500 South Main,OK,73530.0,(580) 568-2423,(580) 568-2219,NULL,Phillip Ratcliff,pgr@davidson.k12.ok.us,Vicki Skinner,NULL,NULL
TILLMAN     ,71-I008,TIPTON                        ,Tipton,1000 South Broadway,OK,73570.0,(580) 667-5268,(580) 667-5267,http://www.tiptontigers.net,Shane Boothe,sboothe@tiptontigers.net,Jerry Stoll,NULL,NULL
TILLMAN     ,71-I158,FREDERICK                     ,Frederick,817 N. 15Th,OK,73542.0,(580) 335-5516,(580) 335-2324,www.frederickbombers.net,Shannon Vanderburg,svanderburg@frederickbombers.net,James Heap,NULL,NULL
TILLMAN     ,71-I249,GRANDFIELD                    ,Grandfield,811 West 3Rd Street,OK,73546.0,(580) 479-5237,(580) 479-3381,http://www.grandfield.k12.ok.us/,James Higdon,jhigdon@grandfield.k12.ok.us,Matt Clemmer,NULL,NULL
TULSA       ,72-C015,KEYSTONE                      ,Sand Springs,23810 West Highway 51,OK,74063.0,(918) 363-8711,(918) 363-8194,www.keystonerangers.org,Rhett Bynum,rbynum@keystone.k12.ok.us,Alfred Shasteen,NULL,NULL
TULSA       ,72-E004,TULSA CHARTER: SCHL ARTS/SCI. ,Tulsa,1202 W Easton,OK,74127.0,(918) 828-7727,(918) 828-7747,http://www.tsas.org,Ellen Dollarhide,edollarhide@tsas.org,James Ford,NULL,NULL
TULSA       ,72-E005,TULSA CHARTER: KIPP TULSA     ,Tulsa,1661 E. Virgin Street,OK,74106.0,(918) 794-8652,(918) 794-8712,www.kipptulsa.org,Andrew Mcrae,amcrae@kipptulsa.org,Don Parker,NULL,NULL
TULSA       ,72-E006,TULSA LEGACY CHARTER SCHL INC ,Tulsa,105 East 63Rd Street North,OK,74126.0,(918) 794-1442,(918) 794-1480,www.tulsalegacy.org,Carlisha Williams,cwilliams@tulsalegacy.org,Diane Murphy,NULL,NULL
TULSA       ,72-E017,TULSA CHARTER: COLLEGE BOUND  ,Tulsa,2525 S 101St East Avenue,OK,74129.0,(918) 925-1580,(918) 925-1585,www.collegeboundschool.org,Chelsea Vanacore,cvanacore@collegeboundschool.org,Joey Wignarajah,NULL,NULL
TULSA       ,72-E018,TULSA CHARTER: HONOR ACADEMY  ,Tulsa,2525 S. 101St E. Ave. ,OK,74129.0,(918) 833-9420,(918) 833-9429,www.tulsahonoracademy.org,Elsie Urueta,elsie@tulsahonoracademy.org,Kian Kamas,NULL,NULL
TULSA       ,72-E019,TULSA CHARTER: COLLEGIATE HALL,Tulsa,1142 East 56Th Street ,OK,74105.0,(918) 925-1620,(918) 925-1629,www.collegiatehall.org,Nikhil Kawlra,nkawlra@collegiatehall.org,Gregory Shaw,NULL,NULL
TULSA       ,72-G001,DEBORAH BROWN (CHARTER)       ,Tulsa,2 South Elgin,OK,74120.0,(918) 425-1407,(918) 949-4269,www.dbcschool.org,Deborah Brown,dbrown@dbcschool.org,Kenneth James,NULL,NULL
TULSA       ,72-G003,DOVE SCHOOLS OF TULSA         ,Tulsa,280 S.Memorial Dr.,OK,74112.0,(918) 834-3936,(918) 834-3352,www.dsatulsa.org,Umit Alpaslan,alp@doveschools.org,Mary Pointer,NULL,NULL
TULSA       ,72-G004,SANKOFA MIDDLE SCHL (CHARTER) ,Tulsa,111 East First Street,OK,74103.0,(918) 340-5120,(918) 340-5102,www.dbcschool.org,Deborah Brown,dbrown@dbcschool.org,Millard Jones,NULL,NULL
TULSA       ,72-G005,LANGSTON HUGHES ACAD ARTS-TECH,Tulsa,1821 East 66Th Street North,OK,74130.0,(918) 728-8588,(918) 794-6682,www.lhatt.com,Rodney Clark,rclark@lhatt.com,Carmen Pettie,NULL,NULL
TULSA       ,72-I001,TULSA                         ,Tulsa,3027 S New Haven,OK,74114.0,(918) 746-6800,(918) 746-6850,http://www.tulsaschools.org,Deborah Gist,gistde@tulsaschools.org,Suzanne Schreiber,NULL,NULL
TULSA       ,72-I002,SAND SPRINGS                  ,Sand Springs,11 West Broadway,OK,74063.0,(918) 246-1400,(918) 246-1401,http://www.sandites.org,Sherry Durkee,sherry.durkee@sandites.org,Rusty Gunn,NULL,NULL
TULSA       ,72-I003,BROKEN ARROW                  ,Broken Arrow,701 South Main Street,OK,74012.0,(918) 259-5700,(918) 258-0399,http://www.baschools.org/,Janet Dunlop,jcdunlop@baschools.org,Steve Allen,NULL,NULL
TULSA       ,72-I004,BIXBY                         ,Bixby,109 North Armstrong Street,OK,74008.0,(918) 366-2200,(918) 366-4241,http://bixby.ok.schoolwebpages.com,Kyle Wood,kwood@bixbyps.org,Ron Schnare,NULL,NULL
TULSA       ,72-I005,JENKS                         ,Jenks,205 East B Street,OK,74037.0,(918) 299-4411,(918) 299-9197,www.jenksps.org,Stacey Butterfield,stacey.butterfield@jenksps.org,Melissa Abdo,NULL,NULL
TULSA       ,72-I006,COLLINSVILLE                  ,Collinsville,1902 West Maple,OK,74021.0,(918) 371-2326,(918) 371-4285,www.collinsville.k12.ok.us,Lance West,lwest@collinsville.k12.ok.us,Steve Stout,NULL,NULL
TULSA       ,72-I007,SKIATOOK                      ,Skiatook,355 South Osage Street,OK,74070.0,(918) 396-1792,(918) 396-1799,www.skiatookschools.org,Rick Thomas,rthomas@skiatookschools.org,Tim Allen,NULL,NULL
TULSA       ,72-I008,SPERRY                        ,Sperry,400 West Main Street,OK,74073.0,(918) 288-6258,(918) 288-7067,www.sperry.k12.ok.us,Brian Beagles,bbeagles@sperry.k12.ok.us,Jeff Carter,NULL,NULL
TULSA       ,72-I009,UNION                         ,Tulsa,8506 East 61St Street,OK,74133.0,(918) 357-4321,(918) 357-6012,http://www.unionps.org/,Kirtis Hartzler,hartzler.kirt@unionps.org,Stacey Roemerman,NULL,NULL
TULSA       ,72-I010,BERRYHILL                     ,Tulsa,3128 South 63Rd West Avenue,OK,74107.0,(918) 446-1966,(918) 446-6370,http://www.berryhillschools.org,Mike Campbell,mike.campbell@berryhillschools.org,James Geiger,NULL,NULL
TULSA       ,72-I011,OWASSO                        ,Owasso,1501 North Ash Street,OK,74055.0,(918) 272-5367,(918) 272-8111,http://www.owassops.org,Clark Ogilvie,clark.ogilvie@owassops.org,Pat Vanatta,NULL,NULL
TULSA       ,72-I013,GLENPOOL                      ,Glenpool,461 E 146Th St,OK,74033.0,(918) 322-9500,(918) 322-1529,http://www.glenpool.k12.ok.us,Jerry Olansen,jdolansen@glenpoolps.org,Michael Cain,NULL,NULL
TULSA       ,72-I014,LIBERTY                       ,Mounds,2727 East 201St Street South,OK,74047.0,(918) 366-8496,(918) 366-8497,www.libertyps.org,Jim Gilmartin,jim.gilmartin@libertyps.org,Steve Sutter,NULL,NULL
WAGONER     ,73-I001,OKAY                          ,Okay,8611 North 49Th Street East,OK,74446.0,(918) 682-0371,(918) 683-8331,www.okayps.org,Pete Hiseley,phiseley@okayps.org,Nick Davis,NULL,NULL
WAGONER     ,73-I017,COWETA                        ,Coweta,14540 S. 302Nd East Ave.,OK,74429.0,(918) 486-6506,(918) 486-4167,www.cowetaps.com,Jeff Holmes,jeff.holmes@cowetaps.org,Marty Kilgore,NULL,NULL
WAGONER     ,73-I019,WAGONER                       ,Wagoner,707 N Story Ave.,OK,74467.0,(918) 485-4046,(918) 485-8710,www.wagonerps.org,Randy Harris,rharris@wagonerps.org,Brenda Barney,NULL,NULL
WAGONER     ,73-I365,PORTER CONSOLIDATED           ,Porter,125 South Main,OK,74454.0,(918) 483-2401,(918) 483-2310,http://www.porter.k12.ok.us,Charles Mcmahan,cmcmahan@porter.k12.ok.us,Joel Leavell,NULL,NULL
WASHINGTON  ,74-I004,COPAN                         ,Copan,527 Hornet Lane,OK,74022.0,(918) 532-4344,(918) 532-4649,www.copan.k12.ok.us,Chris Smith,csmith@copan.k12.ok.us,Shane Cameron,NULL,NULL
WASHINGTON  ,74-I007,DEWEY                         ,Dewey,One Bulldogger Road,OK,74029.0,(918) 534-2241,(918) 534-0149,www.deweyk12.org,Vince Vincent,vwvincent@deweyk12.org,David Ryan Higbee,NULL,NULL
WASHINGTON  ,74-I018,CANEY VALLEY                  ,Ramona,620 Wyandotte Ave,OK,74061.0,(918) 536-2500,(918) 536-2600,http://www.caneyvalleyschool.org/,Rick Peters,rpeters@cvalley.k12.ok.us,Sue Woods,NULL,NULL
WASHINGTON  ,74-I030,BARTLESVILLE                  ,Bartlesville,1100 Sw Jennings,OK,74003.0,(918) 336-8600,(918) 337-3643,www.bps-ok.org,Chuck Mccauley,mccauleycr@bps-ok.org,Scott Bilger,NULL,NULL
WASHITA     ,75-I001,SENTINEL                      ,Sentinel,708 E. Washington,OK,73664.0,(580) 393-2101,(580) 393-4747,www.sentinel.k12.ok.us,Jason Goostree,jgoostree@sentinel.k12.ok.us,Rusty Shields,NULL,NULL
WASHITA     ,75-I010,BURNS FLAT-DILL CITY          ,Burns Flat,306 South Hwy 44,OK,73624.0,(580) 562-4844,(580) 562-4847,http://www.bfdc.k12.ok.us/,Larry Johnson,ljohnson@bfdc.k12.ok.us,Jimmy Piercey,NULL,NULL
WASHITA     ,75-I011,CANUTE                        ,Canute,216 E. Walk Street,OK,73626.0,(580) 472-3295,(580) 472-3187,www.canute.k12.ok.us,Larry Parrish,parrishld@canute.k12.ok.us,Shawn Walters,NULL,NULL
WASHITA     ,75-I078,CORDELL                       ,Cordell,606 East Third St,OK,73632.0,(580) 832-3420,(580) 832-1090,www.cordell.k12.ok.us,Brad Overton,brad.overton@cordell.k12.ok.us,Jim Price,NULL,NULL
WOODS       ,76-I001,ALVA                          ,Alva,418 Flynn Street,OK,73717.0,(580) 327-4823,(580) 327-2965,www.alvaschools.net,Steve Parkhurst,jsparkhurst@alvaschools.net,Steve Ellis,NULL,NULL
WOODS       ,76-I003,WAYNOKA                       ,Waynoka,2134 Lincoln Street,OK,73860.0,(580) 824-6561,(580) 824-0656,www.waynoka.k12.ok.us,Garrett Cline,scline@waynoka.k12.ok.us,Rick George,NULL,NULL
WOODS       ,76-I006,FREEDOM                       ,Freedom,1138 Eagle Pass,OK,73842.0,(580) 621-3271,(580) 621-3699,www.freedom.k12.ok.us,James Miller,jmiller@freedom.k12.ok.us,Shane Morris,NULL,NULL
WOODWARD    ,77-I001,WOODWARD                      ,Woodward,1023 10Th Street,OK,73802.0,(580) 256-6063,(580) 256-4391,www.woodwardps.net,Kyle Reynolds,reynolds@woodwardps.net,Shane Smithton,NULL,NULL
WOODWARD    ,77-I002,MOORELAND                     ,Mooreland,120 Sw 6Th Street & Elm,OK,73852.0,(580) 994-5388,(580) 994-5900,www.mooreland.k12.ok.us,Terry Kellner,supti002@mooreland.k12.ok.us,Troy White,NULL,NULL
WOODWARD    ,77-I003,SHARON-MUTUAL                 ,Mutual,210 S Maple St,OK,73853.0,(580) 989-3210,(580) 989-3231,www.smps.k12.ok.us,Jeff Thompson,jthompson@smps.k12.ok.us,Amanda Hedges,NULL,NULL
WOODWARD    ,77-I005,FORT SUPPLY                   ,Fort Supply,401 Custer Rd,OK,73841.0,(580) 766-2611,(580) 766-8019,www.fortsupply.k12.ok.us,Melva Little,melva@fortsupply.k12.ok.us,Lee Whittley,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
