uniqueid,indicatorid,name,measure,measure_info,geo_type_name,geo_joinid,geo_place_name,time_period,start_date,data_value,message
164881,386,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,309,Union Square - Lower East Side,2013,01/01/2013,126.1,NULL
130520,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,310,Lower Manhattan,2013,01/01/2013,118.7,NULL
130521,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,401,Long Island City - Astoria,2013,01/01/2013,30.6,NULL
216499,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,402,West Queens,2013,01/01/2013,24.6,NULL
130523,386,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,01/01/2013,18.7,NULL
130524,386,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,01/01/2013,10.4,NULL
164879,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,2013,01/01/2013,23.6,NULL
164877,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,406,Fresh Meadows,2013,01/01/2013,15.3,NULL
130369,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,407,Southwest Queens,2013,01/01/2013,14.5,NULL
130391,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,408,Jamaica,2013,01/01/2013,13.2,NULL
219971,386,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,409,Coney Island (CD13),2013,01/01/2013,8.1,NULL
216498,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410,Rockaways,2013,01/01/2013,6.1,NULL
216499,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,501,Port Richmond,2013,01/01/2013,2.8,NULL
130532,386,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2013,01/01/2013,4.7,NULL
130384,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,503,Willowbrook,2013,01/01/2013,2.1,NULL
219969,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,504,South Beach - Tottenville,2013,01/01/2013,2.0,NULL
219969,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Citywide,1,New York City,2013,01/01/2013,29.4,NULL
130391,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,1,Bronx,2013,01/01/2013,42.7,NULL
164877,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2013,01/01/2013,22.8,NULL
219970,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,3,Manhattan,2013,01/01/2013,161.1,NULL
164880,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,4,Queens,2013,01/01/2013,16.1,NULL
130540,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,5,Staten Island,2013,01/01/2013,2.7,NULL
130465,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2005,01/01/2005,2.9,NULL
164876,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01/01/2005,2.8,NULL
164879,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2005,01/01/2005,2.7,NULL
130688,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2005,01/01/2005,2.7,NULL
130689,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µgm/3,UHF42,105,Crotona -Tremont,2005,01/01/2005,3.0,NULL
219970,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2005,01/01/2005,3.0,NULL
164880,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2005,01/01/2005,2.8,NULL
219969,386,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2005,01/01/2005,3.7,NULL
219971,383,Sulfur Dioxide (SO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2009-10,12/01/2009,3.85,NULL
219970,386,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,3.7,NULL
130694,646,Air Toxics Concentrations- Average Benzene Concentations,Annual Average Concentration,µg/3m,UHF42,203,Bronx,2005,01/01/2005,2.5,NULL
219969,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2005,01/01/2005,2.3,NULL
219970,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2005,01/01/2005,3.2,NULL
130697,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,2005,01/01/2005,2.5,NULL
130698,646,Air Toxics Concentrations- Averagoe Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2005,01/01/2005,2.3,NULL
130699,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,01/01/2005,2.4,NULL
216499,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2005,01/01/2005,2.8,NULL
130701,646,Air Toxics Concentrations- Aqverage Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Bronx,2005,01/01/2005,2.4,NULL
130702,646,Air Toxics Concnetrations- Average Benzene Concentrations,Annual Average Concentration,µgm/3,UHF42,211,Williamsburg - Bushwick,2005,01/01/2005,2.8,NULL
219969,646,Air Toxics Concentrations- Average Benczene Concentrations,Annual Average Concentration,gµ/m3,UHF42,301,Washington Heights,2005,01/01/2005,4.1,NULL
219970,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2005,01/01/2005,3.9,NULL
130705,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,303,East Harlem,2005,01/01/2005,4.2,NULL
219970,646,Air Toxics Concentrations -Average Benzene Concentrations,Annual Average Concentration,µ/gm3,UHF42,304,Upper West Side,2005,01/01/2005,3.9,NULL
130707,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,2005,01/01/2005,4.5,NULL
219970,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,gµ/m3,UHF42,306,Chelsea - Clinton,2005,01/01/2005,4.9,NULL
130709,646,Air Toxics Concentrations-m Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2005,01/01/2005,5.3,NULL
130710,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/3,UHF42,308,Bronx,2005,01/01/2005,4.7,NULL
216499,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/3,UHF42,309,Union Square - Lower East Side,2005,01/01/2005,5.0,NULL
216499,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Bronx,2005,01/01/2005,6.3,NULL
130713,646,Air Toxics Concentrations- Average Benzene Concentrtions,Annual Average Concentration,µg/m3,UHF42,401,Long Island City - Astoria,2005,01/01/2005,2.7,NULL
219970,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,402,Bronx,2005,01/01/2005,2.2,NULL
130715,646,Air Toxics Concentrations- Average Benzene Concenrtations,Annual Average Concentration,µg/m3,UHF42,403,Bronx,2005,01/01/2005,1.9,NULL
130716,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,2005,01/01/2005,1.9,NULL
219969,646,Air Toxcs Concentrations- Average Benzene Concentrations,Annual Average Concentration,µgv/m3,UHF42,405,Ridgewood - Forest Hills,2005,01/0/12005,2.0,NULL
219970,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2005,01/01/2005,1.7,NULL
219969,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/hm3,UHF42,407,Southwest Queens,2005,01/01/2005,1.8,NULL
219970,386,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Jamaica,2005,w01/01/2005,1.8,NULL
219970,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Southeast Queens,2005,10/01/2005,1.8,NULL
219969,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Coney Island (CD13),2005,01/01/2005,1.4,NULL
130723,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2005,01/01/2005,2.5,NULL
216499,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Stapleton - St. George,2005,01/01/2005,1.3,NULL
130725,646,iAr Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Willowbrook,2005,01/01/2005,1.6,NULL
219969,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,504,South Beach - Tottenville,2005,01/01/2005,1.1,NULL
130727,646,Air Toxics Concentrations- Average Benzene Concentratios,Annual Average Concentration,gµ/m3,Citywide,1,New York City,2005,01/01/2005,2.9,NULL
216499,386,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,***,Bronx,2005,01/01/2005,2.8,NULL
130729,646,Air Toxics Concentrations- verage Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,2005,01/01/005,2.8,NULL
130730,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,3,Coney Island (CD13),2005,01/01/2005,4.7,NULL
216499,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,4,Queens,2005,01/01/2005,1.9,NULL
130732,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,5,Staten Island,2005,01/01/2005,1.6,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2005,01/01/2005,3.2,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01/01/2005,3.2,NULL
130735,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2005,01/01/2005,3.2,NULL
130736,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2005,01/01/2005***,3.2,NULL
130737,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2005,01/01/2005,3.4,NULL
219970,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2005,01/01/2005,3.6,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2005,01/01/2005,3.5,NULL
130740,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2005,01/01/2005,3.5,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,3.2,NULL
219970,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01/01/2005,3.0,NULL
219970,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2005,01/01/2005,2.8,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2005,01/01/2005,3.2,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Bronx,2005,01/01/2005,2.9,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2005,01/01/2005,2.8,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,01/0/2005,2.8,NULL
216499,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bronx,2005,01/01/2005,2.7,NULL
130749,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2005,01/01/2005,2.5,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2005,01/01/2005,3.1,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,2005,01/01/2005,3.9,NULL
164876,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2005,01/01/2005,4.2,NULL
219970,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,303,East Harlem,2005,01/012005,4.2,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2005,0/01/2005,4.0,NULL
219969,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,2005,01/0h1/2005,4.5,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,306,Chelsea - Clinton,2005,01/01/2005,4.6,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2005,01/01/2005,5.3,NULL
130758,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Bronx,2005,01/01/2005,4.0,NULL
219969,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,309,Bronx,2005,01/01/2005,4.0,NULL
130760,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Lower Manhattan,2005,01/01/2005,4.2,NULL
130761,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,401,Long Island City - Astoria,2005,01/01/2005,3.6,NULL
130762,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,2005,01/01/2005,3.4,NULL
219970,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Flushing - Clearview,2005,01/01/2005,2.7,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,2005,01/01/2005,2.5,NULL
130765,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2005,01m/01/2005,3.0,NULL
130766,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2005,01/01/2005,2.3,NULL
130767,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Southwest Queens,2005,01/01/2005,2.4,NULL
164876,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Bronx,2005,01/01/2005,2.4,NULL
130769,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Southeast Queens,2005,01/01/2005,2.4,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Rockaways,2005,01/01/2005,2.0,NULL
216498,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2005,01/01/2005,2.4,NULL
216499,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Bronx,2005,01/01/2005,2.3,NULL
219970,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Willowbrook,2005,01/01/2005,2.3,NULL
130774,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,504,South Beach - Tottenville,2005,01/01/2005,2.2,NULL
130775,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Citywide,1,New York City,2005,01/01/2005,3.2,NULL
130776,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,,Bronx,2005,01/01/2005,3.3,NULL
219970,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,2005,01/01/2005,3.0,NULL
130778,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,3,Bronx,2005,01/01/n2005,4.3,NULL
130779,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,4,Queens,2005,01/01/2005,2.7,NULL
216498,386,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,5,Staten Island,2005,01/01/2005,2.3,NULL
130781,386,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2005-2007,01/01/2005,64.7,NULL
219969,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,,Bronx,2005-2007,01/01/2005,76.5,NULL
130783,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,67.8,NULL
216498,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,64.0,NULL
130785,386,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,54.8,NULL
130786,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,5,Coney Island (CD13),2005-2007,01/01/2005,70.7,NULL
219969,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,88.3,NULL
219969,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,152.6,NULL
216499,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,167.2,NULL
219969,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,162.5,NULL
130791,386,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,257.1,NULL
