OBJECTID,AREA,PERIMETER,ZONING_,ZONING_ID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,Shape_Length,Shape_Area
203,34944.2747063,761.929123592,204,1969,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,761.929309087932,34944.2753857859
204,138820.611838,2239.31865522,205,1071,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2239.31872212553,138820.599188176
205,30461.2194265,712.126378922,206,2806,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,712.126179254883,30461.2262331328
206,169139.512017,2418.44557464,207,1970,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2418.44554455786,169139.435976651
207,485132.98606,5070.28640199,208,487,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5070.28653031708,485132.898879251
208,59459.1746435,1040.71952987,209,489,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1040.71929145203,59459.1939610094
209,28254.9531149,807.805663359,210,2817,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,807.806091899802,28254.9702457447
210,5039.28990744,359.014925988,211,2820,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,359.01443127314,5039.25345031818
211,9071.77843225,438.106954656,212,2823,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,438.106272022241,9071.75047036119
212,507914.383974,3961.79726661,213,2824,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3961.79686103343,507914.32710788
213,110730.561928,1947.73644065,214,2827,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1947.73599051866,110730.594805624
214,366571.873141,3126.49086359,215,2831,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3126.49102471272,366571.820034276
215,9019.78476284,575.156920612,216,2832,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,575.157257569645,9019.79714636421
216,17800.3763943,714.716138527,217,2839,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,714.71580683104,17800.3881755912
217,16722.093674,565.648322761,218,2844,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,565.648418428668,16722.0853320028
218,124519.780491,1601.7820107,219,2845,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1601.7818000646,124519.831726707
219,28385.973866,699.42545075,220,3823,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,699.425090972969,28385.9465290236
220,19816.2398865,566.239210408,221,2852,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,566.238928359155,19816.2374062769
221,247853.97615,2660.28888236,222,1986,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2660.28865525867,247853.922717053
222,82431.1584521,1584.02706015,223,3836,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1584.02697627159,82431.17743547
223,243436.236431,2341.40964767,224,496,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2341.40962173864,243436.233474671
224,17330.9200536,527.06297817,225,2859,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,527.063024691822,17330.9030400201
225,26119.0264102,840.317303158,226,499,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,840.317085406767,26118.9899282551
226,10196.8280649,516.479381419,227,1092,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,516.47941989617,10196.8337021216
227,27803.4482714,953.954476049,228,2870,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,953.954395338383,27803.4860554628
228,35968.556908,759.649416624,229,502,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,759.649423671359,35968.5578486703
229,32330.3470595,826.269132195,230,2871,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,826.269002952566,32330.3437507963
230,18534.6980967,692.19259005,231,1098,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,692.192724370626,18534.7002566743
231,1285322.5569,7088.77811581,232,1993,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,7088.77988491883,1285322.58578882
232,57245.5528296,999.639199202,233,3772,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,999.639678769348,57245.5953506698
233,48885.3075857,889.085212428,234,1997,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,889.085703606674,48885.346826459
234,81395.7079123,1700.58812946,235,1104,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1700.58826438184,81395.709579639
235,76422.0740592,1244.09769573,236,1105,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1244.09797317209,76422.1378817964
236,19634.5089932,599.547078897,237,2892,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,599.547560557616,19634.5422381592
237,20650.4251841,608.60489379,238,2893,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,608.605124850073,20650.4541300694
238,15828.049091,568.435933995,239,2894,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,568.435448055083,15828.0125038901
239,102987.601134,1334.24946105,240,1998,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1334.24996754487,102987.555473381
240,9466.51352411,458.183907636,241,2901,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,458.183657567264,9466.4997478996
241,1824396.39687,11785.0802052,242,1111,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,11785.0796939363,1824396.57072605
242,35965.3409033,1120.28821277,243,2904,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1120.28885534311,35965.3441408797
243,213736.663138,2723.5818984,244,2906,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2723.58273627625,213736.675956983
244,100799.913406,1272.59590875,245,2912,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1272.59613331397,100799.90409793
245,91732.6506038,1267.788284,246,2003,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1267.78816106573,91732.6596337857
246,98455.6607732,1293.4269194,247,2004,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1293.42690102307,98455.6354111519
247,9548.865407,485.863990436,248,2913,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,485.86362921727,9548.83189935736
248,24204.3995801,671.547523278,249,2915,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,671.547852007796,24204.4000535476
249,85664.5216036,1648.49907413,250,2920,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1648.49889002845,85664.5608408613
250,22428.5268757,623.462108412,251,2921,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,623.462003439032,22428.5152695374
251,168348.24094,1777.26178142,252,2923,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1777.2608148551,168348.171235773
252,22529.8973102,680.239170747,253,2929,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,680.238895723647,22529.8748590206
253,6504.5500659,436.443550692,254,2932,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,436.443147714177,6504.54474832237
254,627003.063864,3550.13172267,255,1115,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3550.13164647136,627003.106310559
255,1124560.4714,6447.68977965,256,2173,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,6447.69049374023,1124560.66996435
256,16160.3997117,541.753884603,257,2940,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,541.753810649671,16160.4047156663
257,28746.1971103,678.795362814,258,3755,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,678.795398186059,28746.1977012786
258,41459.1361391,854.198414021,259,2944,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,854.198921042857,41459.1393518413
259,103845.248352,1698.49906061,260,2952,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1698.49951491603,103845.325626041
260,14583.2521356,483.322633844,261,2957,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,483.322602940945,14583.2491840626
261,58070.7074911,1200.8132103,262,2959,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1200.81311486571,58070.7108527788
262,5316.79336662,481.195094618,263,2960,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,481.194915076923,5316.77455679348
263,983659.020795,5157.83013496,264,2012,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5157.83006657326,983658.977121118
264,146284.333573,2036.39056921,265,1121,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2036.3902505511,146284.30973823
265,10524.8983166,464.494086995,266,2972,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,464.493929647067,10524.8811829017
266,6685.34878205,354.646419048,267,2975,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,354.646846794113,6685.35963330436
267,21677.9795131,778.418221415,268,2977,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,778.418082373406,21677.9815248329
268,93754.0179075,1224.86043956,269,2983,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1224.86076291653,93754.0672480971
269,11916.1957881,469.408374359,270,2984,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,469.408266052884,11916.1707366391
270,6702.19148941,362.704955995,271,2988,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,362.70525858855,6702.20603407455
271,79126.3182878,1267.98327768,272,2991,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1267.98302874397,79126.3449790527
272,41940.3350378,828.955812826,273,2992,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,828.956053398702,41940.3605433501
273,47809.2287838,890.257082695,274,3776,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,890.25714495147,47809.2385178607
274,94459.9980938,1456.83216858,275,1128,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1456.83266452366,94460.0073381369
275,103840.298895,1291.84324996,276,3003,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1291.84293679991,103840.261485558
276,79495.1805229,1484.85974397,277,3004,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1484.8596076706,79495.1309139778
277,29681.8977067,911.236891746,278,3005,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,911.236793668883,29681.8863059936
278,737105.529417,5183.86020636,279,1129,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5183.8600934354,737105.607840465
279,32631.0199718,753.958934648,280,3006,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,753.95929384276,32631.0573593433
280,49453.5047396,1355.46911794,281,3018,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1355.46995197412,49453.5368594655
281,44010.4451417,1108.28836161,282,3023,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1108.28894421932,44010.4654819244
282,104412.122631,2450.52630603,283,1138,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2450.52680356033,104412.179085899
283,10389.4854036,515.913130454,284,3026,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,515.913541643579,10389.4945072345
284,16044.4205501,552.342970734,285,3029,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,552.342446849672,16044.3947239627
285,18575.7136709,545.445990933,286,3031,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,545.446144211709,18575.7122835536
286,32220.4996655,747.617478491,287,3032,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,747.617205130429,32220.4850564321
287,56402.1302288,1095.78714659,288,3036,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1095.78685473545,56402.1626542431
288,43885.56617,1101.42703285,289,3037,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1101.42697889461,43885.5613482476
289,74328.4461146,1164.3789763,290,3038,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1164.37868420249,74328.4429500782
290,274969.981088,2063.36296274,291,537,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2063.36307800887,274970.099162571
291,20768.0885058,607.170617449,292,3051,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,607.170235612602,20768.0726232429
292,53738.0692042,971.56425042,293,3053,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,971.564029246661,53738.0828261485
293,265952.842867,3230.12251727,294,3078,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3230.12329374399,265952.881861334
294,150737.004379,1570.98316812,295,1826,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1570.9835685662,150737.041144297
295,176749.564006,1882.20256334,296,3066,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1882.20292324371,176749.604201689
296,6594.53233403,327.870816772,297,3070,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,327.870609780883,6594.52864072395
297,38547.8259377,805.155315979,298,3071,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,805.156306707303,38547.878795916
298,6986.70796244,433.685313792,299,3085,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,433.686055897116,6986.74910453091
299,50093.4290304,1098.84120778,300,3093,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1098.84160547169,50093.4230436288
300,26815.1331974,668.412662863,301,3098,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,668.41246676312,26815.1221206471
301,11162.9205999,438.591260996,302,3735,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,438.591099506161,11162.9151382305
302,251866.615014,2654.48215078,303,3103,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2654.48172799669,251866.6732646
303,28837.9417286,689.673005658,304,3104,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,689.672863995669,28837.9388831528
304,235701.59705,2264.48293569,305,1150,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2264.48300732051,235701.645868255
305,14367.8873718,597.191987822,306,3132,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,597.191758524401,14367.8546448272
306,429738.519784,3547.58148885,307,3136,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3547.5822793844,429738.501806018
307,117206.366914,1384.72521552,308,2138,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1384.72488963505,117206.311605405
308,27693.3110709,678.263519815,309,3145,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,678.26366625475,27693.3209689015
309,20458.8020167,678.844134182,310,3157,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,678.844419706133,20458.8299998055
310,66870.5240733,1677.09812889,311,3141,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1677.09847137792,66870.5893106342
311,14931.05901,533.2745795,312,3158,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,533.274584494251,14931.0393788346
312,17132.5949524,528.999454112,313,3164,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,528.999199518234,17132.5761877311
313,20908.1624794,654.329415702,314,3171,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,654.329176348193,20908.1485207801
314,19489.2414942,570.809356914,315,3174,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,570.809544990255,19489.2555065075
315,36208.0313603,790.877005831,316,3181,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,790.876438441183,36207.9807427093
316,364068.36135,5383.47606651,317,1158,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5383.47633143774,364068.3346551
317,381609.002709,2942.72081436,318,2178,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2942.72073751545,381608.986523716
318,84970.1291903,1648.23873166,319,3207,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1648.23820747886,84970.1718791649
319,48386.203681,933.457417653,320,3217,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,933.456825270516,48386.1612460498
320,636455.459078,4496.90605826,321,1163,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4496.90756257277,636455.497246997
321,352920.073623,2346.78403257,322,544,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2346.78424392728,352920.102143269
322,189219.741512,2591.34058428,323,545,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2591.33958117784,189219.585517266
323,16870.8826991,554.643639688,324,3223,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,554.643677955732,16870.8846988648
324,21593.6941186,635.638876516,325,3232,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,635.638595628619,21593.6635967096
325,291114.49378,2692.73045046,326,3234,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2692.73139047115,291114.601565933
326,69509.667235,1473.06595355,327,3240,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1473.06544070869,69509.6536553314
327,13958.3950386,508.845747551,328,3247,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,508.846036175459,13958.404641177
328,589784.337932,3619.52120817,329,1170,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3619.52096822202,589784.241663993
329,96052.1394174,1468.15934502,330,3256,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1468.15945643764,96052.1836004376
330,329909.552581,2556.80495501,331,547,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2556.80525040317,329909.610948043
331,60810.6694815,1138.69205462,332,3259,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1138.69223158006,60810.6701997228
332,22620.4871917,609.670498427,333,549,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,609.670773030454,22620.4965097754
333,268213.989649,3361.36618005,334,3264,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3361.36618176735,268213.879563232
334,364686.558583,2403.59356013,335,3270,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2403.59301353128,364686.396667727
335,9471.43705805,448.433193003,336,3274,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,448.433722858966,9471.45661018224
336,192233.219177,2293.13253435,337,1176,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2293.13209949184,192233.209774897
337,114544.367575,1392.28354307,338,3276,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1392.28360780764,114544.364352149
338,44172.1667165,862.451361226,339,1177,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,862.45114180225,44172.1487055917
339,33341.2437914,731.593105957,340,3281,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,731.593310296503,33341.2605594219
340,147812.274533,2278.84466105,341,3283,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2278.84550139626,147812.30292899
341,478049.656785,3817.00643028,342,1181,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3817.00663499342,478049.651106258
342,9142.33939727,445.148560514,343,3289,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,445.148725595306,9142.34502436182
343,65494.099188,1097.44299813,344,3312,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1097.44255160302,65494.0806979819
344,24079.6526524,682.983986737,345,3313,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,682.983555720726,24079.620985019
345,22672.9827174,813.491622897,346,3316,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,813.491880110293,22672.9555289526
346,11171.0772075,465.848205742,347,3321,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,465.84813877276,11171.0715735576
347,17523.0713778,541.880854066,348,3817,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,541.880745122574,17523.0813053403
348,127620.593224,1529.64720543,349,3324,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1529.6476740484,127620.673783479
349,73924.3737428,1276.51462405,350,3326,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1276.51444278931,73924.3059700701
350,208843.217461,2325.42603223,351,3329,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2325.42587120961,208843.22847003
351,38089.1747061,833.513144042,352,1186,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,833.513442067153,38089.1703861165
352,57036.6235184,984.528796775,353,3342,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,984.529023022141,57036.6821143555
353,11716.0217456,459.538262684,354,3346,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,459.538289220548,11716.0158548835
354,428190.264376,2785.99744348,355,3352,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2785.99711897827,428190.293105747
355,13676.6779139,720.976694674,356,3357,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,720.976468714307,13676.6878938283
356,230773.523022,1884.67765114,357,554,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1884.67808226673,230773.580899955
357,5313.20926072,311.325496781,358,3367,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,311.325683953459,5313.21045771989
358,145622.926416,1606.55841393,359,555,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1606.55859379083,145622.931042375
359,7089.89599231,343.373408823,360,3373,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,343.373432070479,7089.90579784335
360,20091.8089906,650.569501402,361,3375,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,650.569392251099,20091.810253668
361,78080.5117964,1199.2564248,362,3385,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1199.25608471186,78080.4782564026
362,13994.3271231,504.84168052,363,3394,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,504.841417508394,13994.3270471041
363,98653.1713914,1289.68251185,364,3399,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1289.68270036753,98653.1810809042
364,242525.175166,2393.35512397,365,3402,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2393.35580078545,242525.286438258
365,20893.6948394,659.880162601,366,3403,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,659.880379471878,20893.7033414756
366,527265.654007,4447.61390875,367,3404,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4447.61271330821,527265.657525149
367,151419.669957,1566.03145217,368,3411,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1566.03153041997,151419.685679645
368,14087.166536,483.722981439,369,3419,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,483.72282983183,14087.1502871021
369,100544.662625,1378.66110043,370,3422,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1378.66111690009,100544.675391825
370,834816.09665,5677.32701439,371,560,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5677.32860136719,834816.158278303
371,16023.6653111,530.703871187,372,3426,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,530.70353986641,16023.6338226434
372,54761.3914648,935.841536838,373,1194,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,935.841790504326,54761.4150076916
373,60158.4654987,1034.94384498,374,3448,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1034.94396077538,60158.4710080608
374,94433.2982359,1263.86028927,375,3450,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1263.86019876952,94433.2784376691
375,81821.4848315,1232.17507298,376,3451,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1232.17484528418,81821.4737095626
376,2660.81700801,295.222756555,377,3732,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,295.222984082002,2660.83034228415
377,67306.2712619,1107.31893236,378,3747,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1107.31942288824,67306.2652417603
378,57537.3191953,1100.87157372,379,3456,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1100.8714980523,57537.2765325774
379,15557.7926579,526.449781281,380,3457,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,526.449865836312,15557.8087037284
380,121506.355968,2177.99649038,381,1830,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2177.99663312796,121506.429211536
381,31706.5414731,977.736973954,382,3463,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,977.737281062248,31706.4997656986
382,11705.5684096,480.910599754,383,3464,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,480.910714709004,11705.5574473769
383,159516.062422,2165.15341186,384,1201,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2165.15382103518,159516.030229384
384,437075.845804,3705.95762709,385,2030,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3705.95749848614,437075.757822349
385,135404.922453,1497.65486964,386,3469,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1497.65490687367,135404.975856383
386,91583.4473353,1523.77792767,387,1832,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1523.7779841861,91583.445830296
387,72068.2154716,1473.93377146,388,568,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1473.93370243702,72068.130865446
388,45092.4827804,932.077142023,389,3479,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,932.077087560894,45092.4978808522
389,262545.210784,3263.53639966,390,3481,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3263.53808078471,262545.196554266
390,33677.7309399,740.267633831,391,570,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,740.26757271297,33677.7076628691
391,219466.309665,2327.63798708,392,3483,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2327.63740703838,219466.333166348
392,208257.201442,2711.20881883,393,3485,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2711.20879564276,208257.183659085
393,3435336.19062,15967.4489743,394,2034,276,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,15967.4495048688,3435336.20548503
