X,Y,OBJECTID,LEASE_NUMBER,PROJECT_NAME,PROJECT_PHASE_NUMBER,DEVELOPER_NAME,WIND_TURBINE_ID,MAX_HEIGHT_M,MAX_MW,MAX_ROTOR_DIAMETER_M,WIND_TURBINE_MODEL,DEPTH_M,OPTION_NUMBER,STATUS,NOTES,LONGITUDE_NAD83,LATITUDE_NAD83,Northing,Easting,UTM_ZONE,is_spare
-7833988.0224,5020416.431,241,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AR42,247.5,13.60000038,220,GE Haliade-X,-38.58,,Proposed,,-70.3739115,41.05471305,4545740,384546,19N,N
-7843798.5198,5020256.3264,242,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AR38,247.5,13.60000038,220,GE Haliade-X,-41.88,,Proposed,,-70.46204067,41.05362849,4545740,377138,19N,N
-7846251.0592,5020214.7468,243,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AR37,247.5,13.60000038,220,GE Haliade-X,-42.68,,Proposed,,-70.4840722,41.05334682,4545740,375286,19N,N
-7848703.5636,5020172.5459,244,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AR36,247.5,13.60000038,220,GE Haliade-X,-43.31,,Proposed,,-70.50610341,41.05306094,4545740,373434,19N,N
-7851156.0324,5020129.7237,245,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AR35,247.5,13.60000038,220,GE Haliade-X,-43.79,,Proposed,,-70.52813431,41.05277086,4545740,371582,19N,N
-7853608.4651,5020086.2803,246,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AR34,247.5,13.60000038,220,GE Haliade-X,-44.29,,Proposed,,-70.55016488,41.05247656,4545740,369730,19N,N
-7856060.8613,5020042.2156,247,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AR33,247.5,13.60000038,220,GE Haliade-X,-42.33,,Proposed,,-70.57219512,41.05217806,4545740,367878,19N,N
-7841305.4705,5017835.6024,248,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS39,247.5,13.60000038,220,GE Haliade-X,-39.66,,Proposed,,-70.43964523,41.0372281,4543888,378990,19N,N
-7838853.4814,5017875.9056,249,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS40,247.5,13.60000038,220,GE Haliade-X,-40.59,,Proposed,,-70.41761865,41.03750118,4543888,380842,19N,N
-7836401.4589,5017915.5877,250,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS41,247.5,13.60000038,220,GE Haliade-X,-40.1,,Proposed,,-70.39559176,41.03777006,4543888,382694,19N,N
-7833949.4034,5017954.6489,251,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS42,247.5,13.60000038,220,GE Haliade-X,-39.66,,Proposed,,-70.37356458,41.03803473,4543888,384546,19N,N
-7843757.4257,5017794.6785,252,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS38,247.5,13.60000038,220,GE Haliade-X,-40.35,,Proposed,,-70.46167151,41.0369508,4543888,377138,19N,N
-7846209.3463,5017753.1336,253,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS37,247.5,13.60000038,220,GE Haliade-X,-44.59,,Proposed,,-70.48369748,41.0366693,4543888,375286,19N,N
-7848661.232,5017710.9681,254,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS36,247.5,13.60000038,220,GE Haliade-X,-44.47,,Proposed,,-70.50572314,41.03638359,4543888,373434,19N,N
-7851113.0822,5017668.1817,255,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS35,247.5,13.60000038,220,GE Haliade-X,-44.41,,Proposed,,-70.52774848,41.03609367,4543888,371582,19N,N
-7853564.8964,5017624.7746,256,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS34,247.5,13.60000038,220,GE Haliade-X,-46.97,,Proposed,,-70.54977349,41.03579955,4543888,369730,19N,N
-7856016.6741,5017580.7469,257,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS33,247.5,13.60000038,220,GE Haliade-X,-43.84,,Proposed,,-70.57179818,41.03550122,4543888,367878,19N,N
-7858468.4146,5017536.0985,258,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AS32,247.5,13.60000038,220,GE Haliade-X,-44.41,,Proposed,,-70.59382253,41.03519868,4543888,366026,19N,N
-7841265.0291,5015374.5364,259,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT39,247.5,13.60000038,220,GE Haliade-X,-41.88,,Proposed,,-70.43928194,41.0205502,4542036,378990,19N,N
-7838813.6582,5015414.8057,260,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT40,247.5,13.60000038,220,GE Haliade-X,-41.2,,Proposed,,-70.41726091,41.02082312,4542036,380842,19N,N
-7836362.2539,5015454.4547,261,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT41,247.5,13.60000038,220,GE Haliade-X,-40.51,,Proposed,,-70.39523958,41.02109185,4542036,382694,19N,N
-7843716.366,5015333.6466,262,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT38,247.5,13.60000038,220,GE Haliade-X,-41.57,,Proposed,,-70.46130267,41.02027306,4542036,377138,19N,N
-7846167.6685,5015292.1365,263,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT37,247.5,13.60000038,220,GE Haliade-X,-44.09,,Proposed,,-70.48332309,41.01999173,4542036,375286,19N,N
-7848618.9361,5015250.0063,264,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT36,247.5,13.60000038,220,GE Haliade-X,-45.56,,Proposed,,-70.50534319,41.01970618,4542036,373434,19N,N
-7851070.1682,5015207.2557,265,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT35,247.5,13.60000038,220,GE Haliade-X,-47.06,,Proposed,,-70.52736298,41.01941644,4542036,371582,19N,N
-7853521.3643,5015163.885,266,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT34,247.5,13.60000038,220,GE Haliade-X,-45.43,,Proposed,,-70.54938244,41.01912248,4542036,369730,19N,N
-7855972.5239,5015119.8941,267,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT33,247.5,13.60000038,220,GE Haliade-X,-44.85,,Proposed,,-70.57140157,41.01882433,4542036,367878,19N,N
-7858423.6463,5015075.283,268,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT32,247.5,13.60000038,220,GE Haliade-X,-46.14,,Proposed,,-70.59342037,41.01852196,4542036,366026,19N,Y
-7860874.7314,5015030.0519,269,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AT31,247.5,13.60000038,220,GE Haliade-X,-45.72,,Proposed,,-70.61543884,41.0182154,4542036,364174,19N,Y
-7841224.6216,5012914.0859,270,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AU39,247.5,13.60000038,220,GE Haliade-X,-42.06,,Proposed,,-70.43891896,41.00387225,4540184,378990,19N,N
-7838773.8685,5012954.3215,271,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AU40,247.5,13.60000038,220,GE Haliade-X,-40.93,,Proposed,,-70.41690347,41.00414501,4540184,380842,19N,N
-7843675.3408,5012873.2304,272,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AU38,247.5,13.60000038,220,GE Haliade-X,-42.95,,Proposed,,-70.46093414,41.00359528,4540184,377138,19N,N
-7846126.0257,5012831.755,273,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AU37,247.5,13.60000038,220,GE Haliade-X,-43.9,,Proposed,,-70.482949,41.0033141,4540184,375286,19N,N
-7848576.6756,5012789.66,274,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AU36,247.5,13.60000038,220,GE Haliade-X,-46.74,,Proposed,,-70.50496356,41.00302873,4540184,373434,19N,N
-7855928.4107,5012659.6566,275,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AU33,247.5,13.60000038,220,GE Haliade-X,-45.62,,Proposed,,-70.5710053,41.00214738,4540184,367878,19N,Y
-7841184.2479,5010454.2504,276,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AV39,247.5,13.60000038,220,GE Haliade-X,-42.83,,Proposed,,-70.43855628,40.98719425,4538332,378990,19N,N
-7843634.3501,5010413.429,277,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AV38,247.5,13.60000038,220,GE Haliade-X,-43.1,,Proposed,,-70.46056591,40.98691744,4538332,377138,19N,N
-7846084.4177,5010371.9884,278,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AV37,247.5,13.60000038,220,GE Haliade-X,-43.95,,Proposed,,-70.48257523,40.98663643,4538332,375286,19N,N
-7848534.4506,5010329.9286,279,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AV36,247.5,13.60000038,220,GE Haliade-X,-45.01,,Proposed,,-70.50458425,40.98635122,4538332,373434,19N,Y
-7850984.448,5010287.2497,280,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AV35,247.5,13.60000038,220,GE Haliade-X,-46.78,,Proposed,,-70.52659294,40.98606181,4538332,371582,19N,Y
-7843593.3936,5007954.2424,281,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AW38,247.5,13.60000038,220,GE Haliade-X,-43.69,,Proposed,,-70.46019799,40.97023955,4536480,377138,19N,N
-7846042.8446,5007912.8364,282,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AW37,247.5,13.60000038,220,GE Haliade-X,-44.55,,Proposed,,-70.48220178,40.9699587,4536480,375286,19N,Y
-7848492.2609,5007870.8117,283,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AW36,247.5,13.60000038,220,GE Haliade-X,-45.1,,Proposed,,-70.50420525,40.96967366,4536480,373434,19N,Y
-7846001.3064,5005454.2982,284,OCS-A 0501,Vineyard Wind 1,1,Vineyard Wind,AX37,247.5,13.60000038,220,GE Haliade-X,-46.08,,Proposed,,-70.48182864,40.95328093,4534628,375286,19N,Y
-7858423.65,5015075.2769,285,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AT-32,357,,285,,,,Proposed,,-70.59342074,41.01853039,4542035.99542044,366025.99718658,19N,
-7860874.735,5015030.0457,286,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AT-31,357,,285,,,,Proposed,,-70.61543921,41.01822383,4542035.99543683,364173.99718763,19N,
-7851027.2937,5012746.939,287,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AU-35,357,,285,,,,Proposed,,-70.52697814,41.00274758,4540183.99542087,371581.99722252,19N,
-7853477.8722,5012703.6046,288,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AU-34,357,,285,,,,Proposed,,-70.54899206,41.00245379,4540183.99543004,369729.99716301,19N,
-7855928.4143,5012659.6507,289,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AU-33,357,,285,,,,Proposed,,-70.57100565,41.00215581,4540183.99546148,367877.99721585,19N,
-7858378.9193,5012615.0768,290,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AU-32,357,,285,,,,Proposed,,-70.59301892,41.00185362,4540183.99538801,366025.99715595,19N,
-7860829.3869,5012569.8835,291,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AU-31,357,,285,,,,Proposed,,-70.61503184,41.00154724,4540183.99540763,364173.99718483,19N,
-7863279.8164,5012524.0706,292,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AU-30,357,,285,,,,Proposed,,-70.63704442,41.00123665,4540183.99539117,362321.99716156,19N,
-7848534.4541,5010329.9226,293,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AV-36,357,,285,,,,Proposed,,-70.50458458,40.98635964,4538331.99549594,373433.9971869,19N,
-7850984.4515,5010287.2436,294,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AV-35,357,,285,,,,Proposed,,-70.52659328,40.98607023,4538331.99545213,371581.99718855,19N,
-7853434.4131,5010243.9453,295,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AV-34,357,,285,,,,Proposed,,-70.54860166,40.98577662,4538331.99540183,369729.99721424,19N,
-7855884.3381,5010200.028,296,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AV-33,357,,285,,,,Proposed,,-70.57060971,40.98547881,4538331.99543716,367877.99721143,19N,
-7858334.2262,5010155.4915,297,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AV-32,357,,285,,,,Proposed,,-70.59261743,40.9851768,4538331.99542644,366025.99720779,19N,
-7860784.0767,5010110.3361,298,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AV-31,357,,285,,,,Proposed,,-70.61462481,40.98487059,4538331.99546129,364173.99715089,19N,
-7863233.8895,5010064.5615,299,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AV-30,357,,285,,,,Proposed,,-70.63663186,40.98456019,4538331.99540788,362321.99715246,19N,
-7865683.6635,5010018.168,300,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AV-29,357,,285,,,,Proposed,,-70.65863855,40.98424558,4538331.99546826,360469.99716225,19N,
-7868133.3985,5009971.1554,301,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AV-28,357,,285,,,,Proposed,,-70.68064489,40.98392677,4538331.99539853,358617.9972058,19N,
-7846042.8483,5007912.8304,302,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AW-37,357,,285,,,,Proposed,,-70.48220211,40.96996712,4536479.99546264,375285.99716845,19N,
-7848492.2645,5007870.8057,303,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AW-36,357,,285,,,,Proposed,,-70.50420559,40.96968208,4536479.9954568,373433.99718132,19N,
-7850941.6454,5007828.1623,304,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AW-35,357,,285,,,,Proposed,,-70.52620875,40.96939284,4536479.99541404,371581.99721335,19N,
-7853390.9904,5007784.9003,305,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AW-34,357,,285,,,,Proposed,,-70.54821159,40.9690994,4536479.99542677,369729.99721227,19N,
-7855840.2989,5007741.0198,306,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AW-33,357,,285,,,,Proposed,,-70.5702141,40.96880176,4536479.99547463,367877.99720812,19N,
-7858289.5706,5007696.5205,307,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AW-32,357,,285,,,,Proposed,,-70.59221628,40.96849993,4536479.99542749,366025.99714477,19N,
-7860738.8047,5007651.4028,308,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AW-31,357,,285,,,,Proposed,,-70.61421813,40.9681939,4536479.99548336,364173.99722456,19N,
-7863188.0009,5007605.6665,309,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AW-30,357,,285,,,,Proposed,,-70.63621963,40.96788367,4536479.99540356,362321.99722105,19N,
-7865637.1587,5007559.3118,310,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AW-29,357,,285,,,,Proposed,,-70.65822079,40.96756925,4536479.99538866,360469.99716843,19N,
-7868086.2774,5007512.3387,311,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AW-28,357,,285,,,,Proposed,,-70.6802216,40.96725063,4536479.99541525,358617.99718103,19N,
-7846001.3101,5005454.2921,312,OCS-A 0501,New England Wind,1,"Avangrid Renewables, LLC",AX-37,357,,285,,,,Proposed,,-70.48182896,40.95328934,4534627.99539516,375285.99716807,19N,
-7848450.1103,5005412.3027,313,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AX-36,357,,285,,,,Proposed,,-70.50382691,40.95300447,4534627.99545059,373433.99715651,19N,
-7850898.875,5005369.695,314,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AX-35,357,,285,,,,Proposed,,-70.52582454,40.95271539,4534627.99541875,371581.99718878,19N,
-7853347.604,5005326.4691,315,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AX-34,357,,285,,,,Proposed,,-70.54782184,40.95242213,4534627.99539202,369729.99721297,19N,
-7855796.2965,5005282.6254,316,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AX-33,357,,285,,,,Proposed,,-70.56981882,40.95212466,4534627.99546257,367877.99717726,19N,
-7858244.9523,5005238.1633,317,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AX-32,357,,285,,,,Proposed,,-70.59181547,40.95182301,4534627.99538623,366025.99719223,19N,
-7860693.5705,5005193.0834,318,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AX-31,357,,285,,,,Proposed,,-70.61381178,40.95151716,4534627.99547662,364173.99721017,19N,
-7863142.1509,5005147.3854,319,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AX-30,357,,285,,,,Proposed,,-70.63580775,40.95120711,4534627.99549206,362321.99717334,19N,
-7865590.6928,5005101.0693,320,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AX-29,357,,285,,,,Proposed,,-70.65780338,40.95089287,4534627.99540945,360469.99719631,19N,
-7868039.196,5005054.1354,321,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AX-28,357,,285,,,,Proposed,,-70.67979866,40.95057444,4534627.9954322,358617.99714543,19N,
-7870487.6594,5005006.5838,322,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AX-27,357,,285,,,,Proposed,,-70.70179358,40.95025181,4534627.99542396,356765.99721748,19N,
-7872936.0829,5004958.4142,323,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AX-26,357,,285,,,,Proposed,,-70.72378814,40.94992499,4534627.99547824,354913.99719269,19N,
-7848407.9913,5002954.4131,324,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AY-36,357,,285,,,,Proposed,,-70.50344855,40.9363268,4532775.99547556,373433.99717109,19N,
-7850856.1406,5002911.8412,325,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AY-35,357,,285,,,,Proposed,,-70.52544065,40.9360379,4532775.99546447,371581.9971731,19N,
-7853304.254,5002868.6514,326,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AY-34,357,,285,,,,Proposed,,-70.54743242,40.9357448,4532775.99540827,369729.99719201,19N,
-7855752.3311,5002824.8441,327,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AY-33,357,,285,,,,Proposed,,-70.56942387,40.93544751,4532775.99539912,367877.99717633,19N,
-7858200.3714,5002780.4193,328,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AY-32,357,,285,,,,Proposed,,-70.59141499,40.93514603,4532775.99541642,366025.99715687,19N,
-7860648.3743,5002735.377,329,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AY-31,357,,285,,,,Proposed,,-70.61340578,40.93484036,4532775.99543922,364173.99716444,19N,
-7863096.3395,5002689.7172,330,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AY-30,357,,285,,,,Proposed,,-70.63539622,40.93453049,4532775.99544787,362321.99714568,19N,
-7865544.2659,5002643.4401,331,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AY-29,357,,285,,,,Proposed,,-70.65738632,40.93421644,4532775.99541927,360469.99721561,19N,
-7867992.1537,5002596.5455,332,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AY-28,357,,285,,,,Proposed,,-70.67937607,40.93389819,4532775.99544742,358617.99715466,19N,
-7870440.002,5002549.0335,333,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",AY-27,357,,285,,,,Proposed,,-70.70136547,40.93357575,4532775.99539603,356765.99715999,19N,
-7872887.8102,5002500.9043,334,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",AY-26,357,,285,,,,Proposed,,-70.7233545,40.93324912,4532775.99546636,354913.99718266,19N,
-7850813.442,5000454.6,335,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AZ-35,357,,285,,,,Proposed,,-70.52505708,40.91936035,4530923.99543839,371581.99722269,19N,
-7853260.9405,5000411.4466,336,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AZ-34,357,,285,,,,Proposed,,-70.54704333,40.91906742,4530923.99547371,369729.99720733,19N,
-7855708.4026,5000367.6759,337,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AZ-33,357,,285,,,,Proposed,,-70.56902926,40.91877031,4530923.995395,367877.99718074,19N,
-7858155.828,5000323.2882,338,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",AZ-32,357,,285,,,,Proposed,,-70.59101485,40.918469,4530923.99540365,366025.99717803,19N,
-7860603.2161,5000278.2838,339,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AZ-31,357,,285,,,,Proposed,,-70.61300011,40.91816351,4530923.99548029,364173.99714622,19N,
-7863050.5662,5000232.6622,340,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AZ-30,357,,285,,,,Proposed,,-70.63498503,40.91785383,4530923.99549114,362321.99719871,19N,
-7865497.878,5000186.4235,341,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",AZ-29,357,,285,,,,Proposed,,-70.65696961,40.91753995,4530923.99541783,360469.99719824,19N,
-7867945.1509,5000139.5683,342,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",AZ-28,357,,285,,,,Proposed,,-70.67895384,40.91722189,4530923.99546062,358617.99718028,19N,
-7870392.3845,5000092.096,343,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",AZ-27,357,,285,,,,Proposed,,-70.70093771,40.91689964,4530923.99548645,356765.99717405,19N,
-7872839.5782,5000044.0069,344,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",AZ-26,357,,285,,,,Proposed,,-70.72292122,40.9165732,4530923.99547292,354913.99721083,19N,
-7875286.7314,4999995.3009,345,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",AZ-25,357,,285,,,,Proposed,,-70.74490438,40.91624257,4530923.99540072,353061.99715353,19N,
-7877733.8437,4999945.9785,346,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",AZ-24,357,,285,,,,Proposed,,-70.76688716,40.91590776,4530923.99546556,351209.99720639,19N,
-7853217.6632,4997954.8539,347,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",BA-34,357,,285,,,,Proposed,,-70.54665456,40.90239,4529071.99547848,369729.99714653,19N,
-7855664.5108,4997911.1198,348,OCS-A 0534,New England Wind 1,1,"Park City Wind, LLC",BA-33,357,,285,,,,Proposed,,-70.56863497,40.90209305,4529071.99544986,367877.99716389,19N,
-7858111.3219,4997866.7694,349,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",BA-32,357,,285,,,,Proposed,,-70.59061505,40.90179193,4529071.99546016,366025.99714657,19N,
-7860558.0955,4997821.8024,350,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",BA-31,357,,285,,,,Proposed,,-70.61259479,40.90148661,4529071.99548694,364173.99721038,19N,
-7863004.8313,4997776.2188,351,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",BA-30,357,,285,,,,Proposed,,-70.63457419,40.90117711,4529071.9954011,362321.99721638,19N,
-7865451.5289,4997730.0191,352,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BA-29,357,,285,,,,Proposed,,-70.65655325,40.90086342,4529071.9954032,360469.9972003,19N,
-7867898.1876,4997683.2029,353,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BA-28,357,,285,,,,Proposed,,-70.67853196,40.90054554,4529071.99547149,358617.99719385,19N,
-7870344.8071,4997635.7703,354,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BA-27,357,,285,,,,Proposed,,-70.70051031,40.90022348,4529071.99547451,356765.99714233,19N,
-7872791.3864,4997587.7214,355,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BA-26,357,,285,,,,Proposed,,-70.72248831,40.89989723,4529071.99538829,354913.99716164,19N,
-7875237.9256,4997539.0563,356,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BA-25,357,,285,,,,Proposed,,-70.74446595,40.89956679,4529071.99541382,353061.99720361,19N,
-7877684.4237,4997489.7749,357,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BA-24,357,,285,,,,Proposed,,-70.76644321,40.89923217,4529071.99541884,351209.99721363,19N,
-7855620.6559,4995455.1757,358,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",BB-33,357,,285,,,,Proposed,,-70.56824101,40.88541575,4527219.99545085,367877.99718145,19N,
-7858066.853,4995410.8623,359,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",BB-32,357,,285,,,,Proposed,,-70.59021558,40.8851148,4527219.99547152,366025.99720199,19N,
-7860513.0128,4995365.9328,360,OCS-A 0534,New England Wind 1 & 2 Overlap,12,"Park City Wind, LLC",BB-31,357,,285,,,,Proposed,,-70.6121898,40.88480966,4527219.99546196,364173.99716117,19N,
-7862959.1349,4995320.3874,361,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-30,357,,285,,,,Proposed,,-70.63416369,40.88450034,4527219.99539945,362321.99717516,19N,
-7865405.2186,4995274.2262,362,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-29,357,,285,,,,Proposed,,-70.65613724,40.88418683,4527219.99548609,360469.99719587,19N,
-7867851.2636,4995227.4492,363,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-28,357,,285,,,,Proposed,,-70.67811043,40.88386914,4527219.9954797,358617.99716692,19N,
-7870297.2693,4995180.0563,364,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-27,357,,285,,,,Proposed,,-70.70008328,40.88354726,4527219.99546765,356765.99720668,19N,
-7872743.2351,4995132.0475,365,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-26,357,,285,,,,Proposed,,-70.72205576,40.88322121,4527219.99543085,354913.99717872,19N,
-7875189.1606,4995083.4232,366,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-25,357,,285,,,,Proposed,,-70.74402788,40.88289096,4527219.99545605,353061.99720159,19N,
-7877635.0453,4995034.1829,367,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-24,357,,285,,,,Proposed,,-70.76599964,40.88255654,4527219.99541267,351209.99713671,19N,
-7880080.8885,4994984.327,368,OCS-A 0534,New England Wind 2,2,"Park City Wind, LLC",BB-23,357,,285,,,,Proposed,,-70.78797102,40.88221793,4527219.99538514,349357.99718698,19N,
