OBJECTID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,TWNSHPLAB,SRVNAME,SURVTYP,SURVTYPTXT,SOURCEDATE,SOURCEREF,SHAPE_Length,SHAPE_Area
202,NM,23,New Mexico Meridian,018,0,S,007,2,W,0,NM230180S0072W0,18S 7.5W,,,,,,21548.828068598,5671448.84415379
203,NM,23,New Mexico Meridian,019,0,S,007,2,W,0,NM230190S0072W0,19S 7.5W,,,,,,21315.1636878401,5161236.6439009
204,NM,23,New Mexico Meridian,018,0,S,007,0,W,0,NM230180S0070W0,18S 7W,,,,,,38551.2648901454,92994002.2933466
205,NM,23,New Mexico Meridian,019,0,S,008,0,W,0,NM230190S0080W0,19S 8W,,,,,,38584.7018593032,92763419.8748601
206,NM,23,New Mexico Meridian,019,0,S,007,0,W,0,NM230190S0070W0,19S 7W,,,,,,38721.9916707609,93492699.9661279
207,NM,23,New Mexico Meridian,029,0,S,006,0,W,0,NM230290S0060W0,29S 6W,,,,,,27268.7612157739,40613941.3419756
208,NM,23,New Mexico Meridian,029,0,S,005,0,W,0,NM230290S0050W0,29S 5W,,,,,,27339.0378548957,40831213.6691679
209,NM,23,New Mexico Meridian,028,0,S,006,0,W,0,NM230280S0060W0,28S 6W,,,,,,38778.3876265394,93771781.8051449
210,NM,23,New Mexico Meridian,028,0,S,005,0,W,0,NM230280S0050W0,28S 5W,,,,,,38847.2105008378,94301364.6805149
211,NM,23,New Mexico Meridian,029,0,S,004,0,W,0,NM230290S0040W0,29S 4W,,,,,,27250.5767936035,40562788.473559
212,NM,23,New Mexico Meridian,028,0,S,004,0,W,0,NM230280S0040W0,28S 4W,,,,,,38661.8048107788,91434107.3516266
213,NM,23,New Mexico Meridian,026,0,S,006,0,W,0,NM230260S0060W0,26S 6W,,,,,,38394.3384056518,92068037.0874524
214,NM,23,New Mexico Meridian,027,0,S,005,0,W,0,NM230270S0050W0,27S 5W,,,,,,38866.602949911,94174395.5029082
215,NM,23,New Mexico Meridian,026,0,S,005,0,W,0,NM230260S0050W0,26S 5W,,,,,,38330.7414686759,92027964.5999709
216,NM,23,New Mexico Meridian,027,0,S,006,0,W,0,NM230270S0060W0,27S 6W,,,,,,38626.6631448414,92966324.3249574
217,NM,23,New Mexico Meridian,026,0,S,004,0,W,0,NM230260S0040W0,26S 4W,,,,,,38533.7854132875,93602871.6767115
218,NM,23,New Mexico Meridian,027,0,S,004,0,W,0,NM230270S0040W0,27S 4W,,,,,,38752.2636425364,93384273.3284606
219,NM,23,New Mexico Meridian,029,0,S,003,0,W,0,NM230290S0030W0,29S 3W,,,,,,27261.3032727085,40582019.6952658
220,NM,23,New Mexico Meridian,028,0,S,002,0,W,0,NM230280S0020W0,28S 2W,,,,,,38753.6673093698,93191494.6050588
221,NM,23,New Mexico Meridian,029,0,S,002,0,W,0,NM230290S0020W0,29S 2W,,,,,,27249.476966422,40537985.1549683
222,NM,23,New Mexico Meridian,028,0,S,003,0,W,0,NM230280S0030W0,28S 3W,,,,,,38891.9528949973,93281471.7664788
223,NM,23,New Mexico Meridian,029,0,S,001,0,W,0,NM230290S0010W0,29S 1W,,,,,,27237.2939607055,40488391.1378964
224,NM,23,New Mexico Meridian,028,0,S,001,0,W,0,NM230280S0010W0,28S 1W,,,,,,38726.5694180899,93786075.536713
225,NM,23,New Mexico Meridian,029,0,S,001,0,E,0,NM230290S0010E0,29S 1E,,,,,,27253.8104526679,40550421.5758274
226,NM,23,New Mexico Meridian,028,0,S,001,0,E,0,NM230280S0010E0,28S 1E,,,,,,38680.9665171578,93321735.7523633
227,NM,23,New Mexico Meridian,026,0,S,002,0,W,0,NM230260S0020W0,26S 2W,,,,,,38559.4848719079,92772115.3126662
228,NM,23,New Mexico Meridian,027,0,S,003,0,W,0,NM230270S0030W0,27S 3W,,,,,,38719.6688610069,94291435.443303
229,NM,23,New Mexico Meridian,027,0,S,002,0,W,0,NM230270S0020W0,27S 2W,,,,,,38518.1194350371,92727687.0906097
230,NM,23,New Mexico Meridian,026,0,S,003,0,W,0,NM230260S0030W0,26S 3W,,,,,,38718.8632352011,93410994.3499332
231,NM,23,New Mexico Meridian,026,0,S,001,0,W,0,NM230260S0010W0,26S 1W,,,,,,38605.9853964374,92993445.4872788
232,NM,23,New Mexico Meridian,027,0,S,001,0,E,0,NM230270S0010E0,27S 1E,,,,,,38698.6187229195,93389403.7504164
233,NM,23,New Mexico Meridian,027,0,S,001,0,W,0,NM230270S0010W0,27S 1W,,,,,,38725.6630324644,93634218.7842139
234,NM,23,New Mexico Meridian,029,0,S,002,0,E,0,NM230290S0020E0,29S 2E,,,,,,27257.1260766965,40571162.4858058
235,NM,23,New Mexico Meridian,026,0,S,005,0,E,0,NM230260S0050E0,26S 5E,,,,,,37205.0788624279,86520824.6857599
236,NM,23,New Mexico Meridian,026,0,S,007,0,E,0,NM230260S0070E0,26S 7E,,,,,,36685.9431912146,84090333.9661645
237,NM,23,New Mexico Meridian,026,0,S,006,0,E,0,NM230260S0060E0,26S 6E,,,,,,36925.8903370785,85210414.172957
238,NM,23,New Mexico Meridian,025,0,S,008,0,E,0,NM230250S0080E0,25S 8E,,,,,,38722.7258507439,93499309.3382992
239,NM,23,New Mexico Meridian,026,0,S,008,0,E,0,NM230260S0080E0,26S 8E,,,,,,36470.4219831198,83052056.7820547
240,NM,23,New Mexico Meridian,024,0,S,006,0,W,0,NM230240S0060W0,24S 6W,,,,,,38761.6537568144,93391680.6798145
241,NM,23,New Mexico Meridian,025,0,S,005,0,W,0,NM230250S0050W0,25S 5W,,,,,,38778.1171665028,94084650.5905944
242,NM,23,New Mexico Meridian,025,0,S,006,0,W,0,NM230250S0060W0,25S 6W,,,,,,38747.1648461207,93677066.9773629
243,NM,23,New Mexico Meridian,024,0,S,005,0,W,0,NM230240S0050W0,24S 5W,,,,,,38770.497645952,93902414.2029503
244,NM,23,New Mexico Meridian,025,0,S,004,0,W,0,NM230250S0040W0,25S 4W,,,,,,38734.9471105897,93606507.4204113
245,NM,23,New Mexico Meridian,024,0,S,004,0,W,0,NM230240S0040W0,24S 4W,,,,,,38693.6409899553,93032078.6573497
246,NM,23,New Mexico Meridian,023,0,S,005,0,W,0,NM230230S0050W0,23S 5W,,,,,,38807.6015929345,93857831.9669047
247,NM,23,New Mexico Meridian,022,0,S,005,0,W,0,NM230220S0050W0,22S 5W,,,,,,38730.3033832818,93441261.7075397
248,NM,23,New Mexico Meridian,023,0,S,006,0,W,0,NM230230S0060W0,23S 6W,,,,,,38796.6589728762,93937614.6344945
249,NM,23,New Mexico Meridian,022,0,S,006,0,W,0,NM230220S0060W0,22S 6W,,,,,,38694.9578571009,93408309.3920683
250,NM,23,New Mexico Meridian,022,0,S,004,0,W,0,NM230220S0040W0,22S 4W,,,,,,38720.773564587,93415192.5919971
251,NM,23,New Mexico Meridian,023,0,S,004,0,W,0,NM230230S0040W0,23S 4W,,,,,,38740.9441009891,93546501.4032035
252,NM,23,New Mexico Meridian,025,0,S,003,0,W,0,NM230250S0030W0,25S 3W,,,,,,38790.0254607087,93938828.6222977
253,NM,23,New Mexico Meridian,024,0,S,003,0,W,0,NM230240S0030W0,24S 3W,,,,,,38705.7089617416,93807962.8318652
254,NM,23,New Mexico Meridian,024,0,S,002,0,W,0,NM230240S0020W0,24S 2W,,,,,,38582.9134222361,92686599.2040635
255,NM,23,New Mexico Meridian,025,0,S,002,0,W,0,NM230250S0020W0,25S 2W,,,,,,38650.0658559477,93127309.0136899
256,NM,23,New Mexico Meridian,022,0,S,002,0,W,0,NM230220S0020W0,22S 2W,,,,,,38657.5913197633,93252740.1989957
257,NM,23,New Mexico Meridian,022,0,S,003,0,W,0,NM230220S0030W0,22S 3W,,,,,,38895.111958903,94567177.8991244
258,NM,23,New Mexico Meridian,023,0,S,002,0,W,0,NM230230S0020W0,23S 2W,,,,,,38691.7413329979,93236623.3900811
259,NM,23,New Mexico Meridian,023,0,S,003,0,W,0,NM230230S0030W0,23S 3W,,,,,,38881.9985857266,94123249.1596122
260,NM,23,New Mexico Meridian,021,0,S,006,0,W,0,NM230210S0060W0,21S 6W,,,,,,38296.2659450225,91584511.9725675
261,NM,23,New Mexico Meridian,021,0,S,005,0,W,0,NM230210S0050W0,21S 5W,,,,,,38495.7984657006,92481698.3335852
262,NM,23,New Mexico Meridian,020,0,S,006,0,W,0,NM230200S0060W0,20S 6W,,,,,,38750.4095306828,93811924.609249
263,NM,23,New Mexico Meridian,021,0,S,004,0,W,0,NM230210S0040W0,21S 4W,,,,,,38623.9091177277,92791770.7017804
264,NM,23,New Mexico Meridian,020,0,S,004,0,W,0,NM230200S0040W0,20S 4W,,,,,,38717.9641171083,93382014.3392343
265,NM,23,New Mexico Meridian,020,0,S,005,0,W,0,NM230200S0050W0,20S 5W,,,,,,38739.0484947527,93618392.9150815
266,NM,23,New Mexico Meridian,018,0,S,006,0,W,0,NM230180S0060W0,18S 6W,,,,,,38713.556058348,93359970.5037079
267,NM,23,New Mexico Meridian,019,0,S,006,0,W,0,NM230190S0060W0,19S 6W,,,,,,38722.5444309844,93464019.3585182
268,NM,23,New Mexico Meridian,019,0,S,005,0,W,0,NM230190S0050W0,19S 5W,,,,,,38786.6486858047,93746865.2503847
269,NM,23,New Mexico Meridian,018,0,S,004,0,W,0,NM230180S0040W0,18S 4W,,,,,,38720.727024095,93460632.0843846
270,NM,23,New Mexico Meridian,019,0,S,004,0,W,0,NM230190S0040W0,19S 4W,,,,,,38769.0680541318,93738139.3356019
271,NM,23,New Mexico Meridian,018,0,S,005,0,W,0,NM230180S0050W0,18S 5W,,,,,,38793.5783732641,93927401.4498618
272,NM,23,New Mexico Meridian,020,0,S,003,0,W,0,NM230200S0030W0,20S 3W,,,,,,38618.4771708379,93082390.6547741
273,NM,23,New Mexico Meridian,021,0,S,003,0,W,0,NM230210S0030W0,21S 3W,,,,,,38631.1218643041,93247520.0638156
274,NM,23,New Mexico Meridian,020,0,S,002,0,W,0,NM230200S0020W0,20S 2W,,,,,,38660.9837521575,93121200.5203278
275,NM,23,New Mexico Meridian,021,0,S,002,0,W,0,NM230210S0020W0,21S 2W,,,,,,38636.7681785932,93129995.2433148
276,NM,23,New Mexico Meridian,020,0,S,001,0,W,0,NM230200S0010W0,20S 1W,,,,,,38643.1655227148,93350020.6854783
277,NM,23,New Mexico Meridian,020,0,S,001,0,E,0,NM230200S0010E0,20S 1E,,,,,,38694.0081911142,93446289.5818469
278,NM,23,New Mexico Meridian,019,0,S,001,0,W,0,NM230190S0010W0,19S 1W,,,,,,38747.0062861507,93552197.0953061
279,NM,23,New Mexico Meridian,019,0,S,001,0,E,0,NM230190S0010E0,19S 1E,,,,,,38697.8438411285,93388003.1517886
280,NM,23,New Mexico Meridian,019,0,S,002,0,W,0,NM230190S0020W0,19S 2W,,,,,,38781.009829735,93384984.0908163
281,NM,23,New Mexico Meridian,019,0,S,003,0,W,0,NM230190S0030W0,19S 3W,,,,,,38553.7206454508,92548667.6728146
282,NM,23,New Mexico Meridian,017,0,S,003,0,W,0,NM230170S0030W0,17S 3W,,,,,,38679.6006573008,93289061.0822946
283,NM,23,New Mexico Meridian,018,0,S,002,0,W,0,NM230180S0020W0,18S 2W,,,,,,38729.3331280368,93084103.3531716
284,NM,23,New Mexico Meridian,017,0,S,002,0,W,0,NM230170S0020W0,17S 2W,,,,,,38716.2138315091,93570792.6195319
285,NM,23,New Mexico Meridian,018,0,S,003,0,W,0,NM230180S0030W0,18S 3W,,,,,,38462.4018601918,92787048.7947606
286,NM,23,New Mexico Meridian,017,0,S,001,0,W,0,NM230170S0010W0,17S 1W,,,,,,38631.5556168811,92896958.2735214
287,NM,23,New Mexico Meridian,018,0,S,001,0,W,0,NM230180S0010W0,18S 1W,,,,,,38694.8812897052,93337262.4666094
288,NM,23,New Mexico Meridian,017,0,S,001,0,E,0,NM230170S0010E0,17S 1E,,,,,,38619.0070554619,93043138.8991588
289,NM,23,New Mexico Meridian,018,0,S,001,0,E,0,NM230180S0010E0,18S 1E,,,,,,38651.7013096472,93095502.891716
290,NM,23,New Mexico Meridian,024,0,S,004,0,E,0,NM230240S0040E0,24S 4E,,,,,,38626.757269479,93151863.1309588
291,NM,23,New Mexico Meridian,025,0,S,005,0,E,0,NM230250S0050E0,25S 5E,,,,,,38657.5043189952,93168570.064279
292,NM,23,New Mexico Meridian,024,0,S,005,0,E,0,NM230240S0050E0,24S 5E,,,,,,38602.3234029596,92928227.4809278
293,NM,23,New Mexico Meridian,023,0,S,005,0,E,0,NM230230S0050E0,23S 5E,,,,,,38749.4797472677,93586559.243608
294,NM,23,New Mexico Meridian,021,0,S,005,0,E,0,NM230210S0050E0,21S 5E,,,,,,38654.0027603002,93143958.1040234
295,NM,23,New Mexico Meridian,022,0,S,005,0,E,0,NM230220S0050E0,22S 5E,,,,,,38563.6856473036,92828824.7803685
296,NM,23,New Mexico Meridian,023,0,S,004,0,E,0,NM230230S0040E0,23S 4E,,,,,,38505.3611439836,92188730.2873228
297,NM,23,New Mexico Meridian,024,0,S,006,0,E,0,NM230240S0060E0,24S 6E,,,,,,38645.719114745,93121144.1070715
298,NM,23,New Mexico Meridian,025,0,S,006,0,E,0,NM230250S0060E0,25S 6E,,,,,,38662.2337861882,93234431.5381238
299,NM,23,New Mexico Meridian,025,0,S,007,0,E,0,NM230250S0070E0,25S 7E,,,,,,38555.5908249228,92718617.9798242
300,NM,23,New Mexico Meridian,024,0,S,007,0,E,0,NM230240S0070E0,24S 7E,,,,,,38567.7128520871,92769334.0141174
301,NM,23,New Mexico Meridian,023,0,S,006,0,E,0,NM230230S0060E0,23S 6E,,,,,,38771.0468754866,93704041.8071886
302,NM,23,New Mexico Meridian,024,0,S,008,0,E,0,NM230240S0080E0,24S 8E,,,,,,38670.7092491334,93318357.4436313
303,NM,23,New Mexico Meridian,021,0,S,006,0,E,0,NM230210S0060E0,21S 6E,,,,,,38589.8182461617,92888977.9140995
304,NM,23,New Mexico Meridian,022,0,S,006,0,E,0,NM230220S0060E0,22S 6E,,,,,,38817.6482057182,93917721.3750647
305,NM,23,New Mexico Meridian,020,0,S,002,0,E,0,NM230200S0020E0,20S 2E,,,,,,38650.668027095,93113313.9967369
306,NM,23,New Mexico Meridian,019,0,S,003,0,E,0,NM230190S0030E0,19S 3E,,,,,,38757.4306726541,93759064.0570717
307,NM,23,New Mexico Meridian,019,0,S,002,0,E,0,NM230190S0020E0,19S 2E,,,,,,38623.6937452547,93059268.1782083
308,NM,23,New Mexico Meridian,020,0,S,005,0,E,0,NM230200S0050E0,20S 5E,,,,,,38706.1863199001,93502584.8792234
309,NM,23,New Mexico Meridian,019,0,S,004,0,E,0,NM230190S0040E0,19S 4E,,,,,,38085.40818809,90166503.5855555
310,NM,23,New Mexico Meridian,019,0,S,005,0,E,0,NM230190S0050E0,19S 5E,,,,,,38751.7292638829,93605550.2194912
311,NM,23,New Mexico Meridian,017,0,S,002,0,E,0,NM230170S0020E0,17S 2E,,,,,,38657.7914893233,93161730.905493
312,NM,23,New Mexico Meridian,017,0,S,003,0,E,0,NM230170S0030E0,17S 3E,,,,,,38519.2669996593,92365672.4380319
313,NM,23,New Mexico Meridian,018,0,S,003,0,E,0,NM230180S0030E0,18S 3E,,,,,,38692.9417829244,93227898.343088
314,NM,23,New Mexico Meridian,018,0,S,002,0,E,0,NM230180S0020E0,18S 2E,,,,,,38616.8240711408,92927939.550799
315,NM,23,New Mexico Meridian,018,0,S,005,0,E,0,NM230180S0050E0,18S 5E,,,,,,38650.5968455497,93029408.5284904
316,NM,23,New Mexico Meridian,018,0,S,004,0,E,0,NM230180S0040E0,18S 4E,,,,,,38064.9312981569,90196107.0604415
317,NM,23,New Mexico Meridian,017,0,S,004,0,E,0,NM230170S0040E0,17S 4E,,,,,,38853.0113032795,94038309.5276413
318,NM,23,New Mexico Meridian,017,0,S,005,0,E,0,NM230170S0050E0,17S 5E,,,,,,39104.3968850451,95244528.7515314
319,NM,23,New Mexico Meridian,020,0,S,006,0,E,0,NM230200S0060E0,20S 6E,,,,,,38876.3759218017,94177085.9363425
320,NM,23,New Mexico Meridian,019,0,S,007,0,E,0,NM230190S0070E0,19S 7E,,,,,,39019.8475552285,94852609.2853409
321,NM,23,New Mexico Meridian,020,0,S,007,0,E,0,NM230200S0070E0,20S 7E,,,,,,39035.1715000549,94946548.489554
322,NM,23,New Mexico Meridian,019,0,S,006,0,E,0,NM230190S0060E0,19S 6E,,,,,,38888.3871460042,94216918.1310297
323,NM,23,New Mexico Meridian,020,0,S,008,0,E,0,NM230200S0080E0,20S 8E,,,,,,39177.8248529375,95574011.3664012
324,NM,23,New Mexico Meridian,019,0,S,008,0,E,0,NM230190S0080E0,19S 8E,,,,,,39140.647776305,95433062.5628067
325,NM,23,New Mexico Meridian,018,0,S,007,0,E,0,NM230180S0070E0,18S 7E,,,,,,39039.887058777,94887353.9759431
326,NM,23,New Mexico Meridian,017,0,S,006,0,E,0,NM230170S0060E0,17S 6E,,,,,,39040.8091049402,95003679.8944585
327,NM,23,New Mexico Meridian,017,0,S,007,0,E,0,NM230170S0070E0,17S 7E,,,,,,38834.2126216471,93850436.5464576
328,NM,23,New Mexico Meridian,018,0,S,006,0,E,0,NM230180S0060E0,18S 6E,,,,,,38781.2310695515,93550426.3083107
329,NM,23,New Mexico Meridian,018,0,S,008,0,E,0,NM230180S0080E0,18S 8E,,,,,,39124.4159339796,95315896.762464
330,NM,23,New Mexico Meridian,017,0,S,008,0,E,0,NM230170S0080E0,17S 8E,,,,,,38790.9745148455,93470543.2280013
331,NM,23,New Mexico Meridian,017,0,S,018,0,W,0,NM230170S0180W0,17S 18W,,,,,,38601.4839029443,93242586.044539
332,NM,23,New Mexico Meridian,017,0,S,019,0,W,0,NM230170S0190W0,17S 19W,,,,,,38731.9226724095,93466521.4834604
333,NM,23,New Mexico Meridian,016,0,S,019,0,W,0,NM230160S0190W0,16S 19W,,,,,,38220.2374959051,91239247.4282133
334,NM,23,New Mexico Meridian,016,0,S,018,0,W,0,NM230160S0180W0,16S 18W,,,,,,37995.0120631377,89989255.1839593
335,NM,23,New Mexico Meridian,015,0,S,018,0,W,0,NM230150S0180W0,15S 18W,,,,,,38509.925391905,92467608.4274963
336,NM,23,New Mexico Meridian,015,0,S,019,0,W,0,NM230150S0190W0,15S 19W,,,,,,38587.195661754,92675829.1152134
337,NM,23,New Mexico Meridian,014,0,S,018,0,W,0,NM230140S0180W0,14S 18W,,,,,,38582.8384162815,92865973.0695263
338,NM,23,New Mexico Meridian,014,0,S,019,0,W,0,NM230140S0190W0,14S 19W,,,,,,38572.838190063,92958675.8933199
339,NM,23,New Mexico Meridian,014,0,S,017,0,W,0,NM230140S0170W0,14S 17W,,,,,,38622.5742197311,92454181.100149
340,NM,23,New Mexico Meridian,014,0,S,016,0,W,0,NM230140S0160W0,14S 16W,,,,,,37977.0469842657,89611993.7656344
341,NM,23,New Mexico Meridian,014,0,S,015,0,W,0,NM230140S0150W0,14S 15W,,,,,,37766.6801231408,89246831.7338897
342,NM,23,New Mexico Meridian,013,0,S,020,0,W,0,NM230130S0200W0,13S 20W,,,,,,38561.7134369711,92716559.9482921
343,NM,23,New Mexico Meridian,012,0,S,020,0,W,0,NM230120S0200W0,12S 20W,,,,,,38495.7622017227,92467776.855844
344,NM,23,New Mexico Meridian,013,0,S,021,0,W,0,NM230130S0210W0,13S 21W,,,,,,36279.4707526441,82016630.726539
345,NM,23,New Mexico Meridian,012,0,S,021,0,W,0,NM230120S0210W0,12S 21W,,,,,,36051.8691290727,79947777.3235151
346,NM,23,New Mexico Meridian,013,0,S,019,0,W,0,NM230130S0190W0,13S 19W,,,,,,38228.9290177454,91142091.3697415
347,NM,23,New Mexico Meridian,012,0,S,019,0,W,0,NM230120S0190W0,12S 19W,,,,,,37137.3400438885,85850307.2774345
348,NM,23,New Mexico Meridian,010,0,S,021,0,W,0,NM230100S0210W0,10S 21W,,,,,,37163.5034628963,85728522.4548025
349,NM,23,New Mexico Meridian,011,0,S,020,0,W,0,NM230110S0200W0,11S 20W,,,,,,40854.8890686397,103640302.645116
350,NM,23,New Mexico Meridian,011,0,S,021,0,W,0,NM230110S0210W0,11S 21W,,,,,,38456.6710723948,89924950.536478
351,NM,23,New Mexico Meridian,010,0,S,020,0,W,0,NM230100S0200W0,10S 20W,,,,,,38295.0484370897,91417970.6741552
352,NM,23,New Mexico Meridian,013,0,S,017,0,W,0,NM230130S0170W0,13S 17W,,,,,,38450.9857108539,92815750.1448735
353,NM,23,New Mexico Meridian,012,0,S,018,0,W,0,NM230120S0180W0,12S 18W,,,,,,37353.3213257125,87928761.2123963
354,NM,23,New Mexico Meridian,012,0,S,017,0,W,0,NM230120S0170W0,12S 17W,,,,,,37758.6152959921,88808593.0154932
355,NM,23,New Mexico Meridian,013,0,S,018,0,W,0,NM230130S0180W0,13S 18W,,,,,,38664.6322913103,93159616.6916402
356,NM,23,New Mexico Meridian,012,0,S,016,0,W,0,NM230120S0160W0,12S 16W,,,,,,38549.7999942157,92664307.2159852
357,NM,23,New Mexico Meridian,012,0,S,015,0,W,0,NM230120S0150W0,12S 15W,,,,,,39402.9771587928,94649015.2077204
358,NM,23,New Mexico Meridian,013,0,S,016,0,W,0,NM230130S0160W0,13S 16W,,,,,,36616.369225957,85747638.6627419
359,NM,23,New Mexico Meridian,013,0,S,015,0,W,0,NM230130S0150W0,13S 15W,,,,,,39222.1618482636,92042140.6147428
360,NM,23,New Mexico Meridian,011,0,S,018,0,W,0,NM230110S0180W0,11S 18W,,,,,,41216.1119009307,104284464.790867
361,NM,23,New Mexico Meridian,010,0,S,018,0,W,0,NM230100S0180W0,10S 18W,,,,,,39557.2622970329,99123200.4424182
362,NM,23,New Mexico Meridian,010,0,S,017,0,W,0,NM230100S0170W0,10S 17W,,,,,,38880.799053302,93602649.9057422
363,NM,23,New Mexico Meridian,011,0,S,017,0,W,0,NM230110S0170W0,11S 17W,,,,,,41251.4981090564,104015175.171192
364,NM,23,New Mexico Meridian,011,0,S,015,0,W,0,NM230110S0150W0,11S 15W,,,,,,42338.4858115053,110916094.25541
365,NM,23,New Mexico Meridian,011,0,S,016,0,W,0,NM230110S0160W0,11S 16W,,,,,,41814.1192049679,106635429.559078
366,NM,23,New Mexico Meridian,010,0,S,015,0,W,0,NM230100S0150W0,10S 15W,,,,,,38797.7290090806,93623872.4366321
367,NM,23,New Mexico Meridian,010,0,S,016,0,W,0,NM230100S0160W0,10S 16W,,,,,,38522.227786679,92459362.2488033
368,NM,23,New Mexico Meridian,013,0,S,013,0,W,0,NM230130S0130W0,13S 13W,,,,,,38059.1868553618,90665993.1736148
369,NM,23,New Mexico Meridian,014,0,S,014,0,W,0,NM230140S0140W0,14S 14W,,,,,,38327.0870167968,91685661.5169634
370,NM,23,New Mexico Meridian,017,0,S,009,0,W,0,NM230170S0090W0,17S 9W,,,,,,38719.4996825968,93415370.8589176
371,NM,23,New Mexico Meridian,017,0,S,010,0,W,0,NM230170S0100W0,17S 10W,,,,,,38776.9601410244,93696394.359148
372,NM,23,New Mexico Meridian,016,0,S,008,0,W,0,NM230160S0080W0,16S 8W,,,,,,39050.5515559298,94600314.8337041
373,NM,23,New Mexico Meridian,016,0,S,007,2,W,0,NM230160S0072W0,16S 7.5W,,,,,,21904.696211951,6450604.76766909
374,NM,23,New Mexico Meridian,017,0,S,008,0,W,0,NM230170S0080W0,17S 8W,,,,,,38010.4603631726,90605058.3378097
375,NM,23,New Mexico Meridian,017,0,S,007,2,W,0,NM230170S0072W0,17S 7.5W,,,,,,21333.8492186336,6494292.6737261
376,NM,23,New Mexico Meridian,016,0,S,009,0,W,0,NM230160S0090W0,16S 9W,,,,,,22531.9718682407,3268820.08253478
377,NM,23,New Mexico Meridian,017,0,S,007,0,W,0,NM230170S0070W0,17S 7W,,,,,,38250.5787793052,91209351.2400843
378,NM,23,New Mexico Meridian,016,0,S,007,0,W,0,NM230160S0070W0,16S 7W,,,,,,38392.0695466484,91476317.1865171
379,NM,23,New Mexico Meridian,014,0,S,009,0,W,0,NM230140S0090W0,14S 9W,,,,,,41253.9548784933,106820915.138303
380,NM,23,New Mexico Meridian,015,0,S,009,0,W,0,NM230150S0090W0,15S 9W,,,,,,41157.2717298976,105157679.771511
381,NM,23,New Mexico Meridian,015,0,S,007,0,W,0,NM230150S0070W0,15S 7W,,,,,,38213.1936909934,90734558.6890593
382,NM,23,New Mexico Meridian,013,0,S,008,0,W,0,NM230130S0080W0,13S 8W,,,,,,38880.053591003,94262164.7903652
383,NM,23,New Mexico Meridian,014,0,S,008,0,W,0,NM230140S0080W0,14S 8W,,,,,,38100.5046712172,90368173.048374
384,NM,23,New Mexico Meridian,015,0,S,008,0,W,0,NM230150S0080W0,15S 8W,,,,,,37930.4691818217,90013678.4474512
385,NM,23,New Mexico Meridian,014,0,S,007,0,W,0,NM230140S0070W0,14S 7W,,,,,,38367.7474472339,93220731.9663623
386,NM,23,New Mexico Meridian,012,0,S,014,0,W,0,NM230120S0140W0,12S 14W,,,,,,38701.9567688107,92763966.5825871
387,NM,23,New Mexico Meridian,011,0,S,014,0,W,0,NM230110S0140W0,11S 14W,,,,,,42671.4415251244,110380445.992715
388,NM,23,New Mexico Meridian,012,0,S,013,0,W,0,NM230120S0130W0,12S 13W,,,,,,37964.2930160237,89586195.9143772
389,NM,23,New Mexico Meridian,011,0,S,013,0,W,0,NM230110S0130W0,11S 13W,,,,,,42695.8275322844,112250575.328884
390,NM,23,New Mexico Meridian,013,0,S,014,0,W,0,NM230130S0140W0,13S 14W,,,,,,37676.8584012335,89449676.919382
391,NM,23,New Mexico Meridian,010,0,S,014,0,W,0,NM230100S0140W0,10S 14W,,,,,,38448.9342890273,92331361.3495307
392,NM,23,New Mexico Meridian,010,0,S,013,0,W,0,NM230100S0130W0,10S 13W,,,,,,38783.0823418842,93644235.9675581
393,NM,23,New Mexico Meridian,010,0,S,012,0,W,0,NM230100S0120W0,10S 12W,,,,,,38967.8405185461,94408363.1254172
394,NM,23,New Mexico Meridian,010,0,S,011,0,W,0,NM230100S0110W0,10S 11W,,,,,,38094.2600975818,87883367.5346123
395,NM,23,New Mexico Meridian,011,0,S,009,0,W,0,NM230110S0090W0,11S 9W,,,,,,42442.0644584771,112229253.79895
396,NM,23,New Mexico Meridian,013,0,S,009,0,W,0,NM230130S0090W0,13S 9W,,,,,,41880.0842779726,109527717.702808
397,NM,23,New Mexico Meridian,012,0,S,009,0,W,0,NM230120S0090W0,12S 9W,,,,,,41809.0216967942,108716751.354213
398,NM,23,New Mexico Meridian,012,0,S,008,0,W,0,NM230120S0080W0,12S 8W,,,,,,38512.3256833024,91992559.7725498
399,NM,23,New Mexico Meridian,011,0,S,008,0,W,0,NM230110S0080W0,11S 8W,,,,,,39034.1371474016,94557147.6692008
400,NM,23,New Mexico Meridian,010,0,S,009,0,W,0,NM230100S0090W0,10S 9W,,,,,,38091.1562020639,91496643.4935049
401,NM,23,New Mexico Meridian,009,0,S,010,0,W,0,NM230090S0100W0,9S 10W,,,,,,38722.8354683531,93654209.4717664
402,NM,23,New Mexico Meridian,009,0,S,009,0,W,0,NM230090S0090W0,9S 9W,,,,,,38553.4098132403,92378871.6693503
403,NM,23,New Mexico Meridian,010,0,S,010,0,W,0,NM230100S0100W0,10S 10W,,,,,,38413.6184908793,93103818.0276502
404,NM,23,New Mexico Meridian,010,0,S,008,0,W,0,NM230100S0080W0,10S 8W,,,,,,38313.5559459537,91814905.3338849
405,NM,23,New Mexico Meridian,009,0,S,008,0,W,0,NM230090S0080W0,9S 8W,,,,,,39269.6322801422,94144088.5259248
