score_recent(long),date_recent,score_two(long),date_two,score_three(long),date_three,permitnumber(long),facilitytype(long),facilitytypedescription,subtype(long),subtypedescription,premisename,premiseaddress,premisecity,premisestate,premisezip(long),openingdate,object_id(long)
95,2023/07/20 04:00:00+00,93,2023/06/15 00:00:00,98,2022/08/03 00:00:00,29321.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SALEM SQUARE CONDOMINIUMS,521 ZORN AVE,LOUISVILLE,KY,40206,1988/06/07 00:00:00,393.0
100,2023/08/16 04:00:00+00,100,2023/06/27 00:00:00,100,2022/08/08 00:00:00,29326.0,695,SWIMMING AREA,191.0,SWIMMING POOL,DEVONSHIRE APARTMENTS,8301 DONCASTER WAY,LOUISVILLE,KY,40222,1988/06/07 00:00:00,394.0
92,2023/09/19 04:00:00+00,92,2023/04/18 00:00:00,89,2022/09/12 00:00:00,29328.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SHAWNEE HIGH SCHOOL,4010 W. MARKET STREET,LOUISVILLE,KY,40212,2002/03/04 00:00:00,395.0
100,2023/08/15 04:00:00+00,97,2023/07/06 00:00:00,100,2022/07/19 00:00:00,29334.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SHENANDOAH CONDOS,1 DUPONT WAY,LOUISVILLE,KY,40207,1988/06/07 00:00:00,396.0
88,2023/07/19 04:00:00+00,83,2023/06/05 00:00:00,97,2022/08/24 00:00:00,29336.0,695,SWIMMING AREA,191.0,SWIMMING POOL,DOUGLASS HILLS CONDO,800 LOGSDON CT,LOUISVILLE,KY,40243,1988/06/07 00:00:00,397.0
95,2023/07/19 04:00:00+00,89,2023/06/29 00:00:00,91,2022/08/19 00:00:00,29337.0,695,SWIMMING AREA,199.0,WADING POOL,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,LOUISVILLE,KY,40243,1988/06/07 00:00:00,398.0
89,2023/07/19 04:00:00+00,89,2023/06/29 00:00:00,92,2022/08/19 00:00:00,29338.0,695,SWIMMING AREA,192.0,SWIMMING / DIVING POOL***,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,LOUISVILLE,KY,40243,1988/06/07 00:00:00,399.0
92,2023/08/05 04:00:00+00,93,2023/06/08 00:00:00,98,2022/08/09 00:00:00,29340.0,695,SWIMMING AREA,197.0,SWIMMING / DIVING POOL,EP TOM SAWYER STATE PARK,3000 FREYS HILL RD,LOUISVILLE,KY,40241,1988/06/07 00:00:00,400.0
100,2023/07/31 04:00:00+00,100,2023/06/28 00:00:00,95,2022/08/01 00:00:00,112636.0,695,SWIMMING AREA,195.0,WATERSLIDE,KY KINGDOM - WIKI WIKI WAI,937 PHILLIPS LANE,LOUISVILLE,KY,40209,1988/06/07 00:00:00,401.0
92,2023/07/25 04:00:00+00,93,2023/06/06 00:00:00,95,2022/08/03 00:00:00,112637.0,695,SWIMMING AREA,199.0,WADING POOL,KY KINGDOM - BUCCANEER BEACH,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/28 00:00:00,402.0
92,2023/08/05 04:00:00+00,84,2023/06/13 00:00:00,95,2022/08/03 00:00:00,112638.0,695,SWIMMING AREA,191.0,SWIMMING POOL,KY KINGDOM - SPLASH ZONE,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/28 00:00:00,403.0
90,2023/09/15 04:00:00+00,93,2023/04/06 00:00:00,93,2022/11/17 00:00:00,112786.0,695,SWIMMING AREA,191.0,SWIMMING POOL,FAIRFIELD INN & SUITES,653 PHILLIPS LN,LOUISVILLE,KY,40209,2021/06/03 00:00:00,404.0
88,2023/08/10 04:00:00+00,81,2023/05/31 00:00:00,94,2022/08/22 00:00:00,112904.0,695,SWIMMING AREA,191.0,SWIMMING POOL,TANGLEWOOD APARTMENTS,500 BERMUDA LANE,LOUISVILLE,KY,40213,2021/06/21 00:00:00,405.0
84,2023/08/04 04:00:00+00,91,2023/06/16 00:00:00,91,2022/08/04 00:00:00,112908.0,695,SWIMMING AREA,191.0,SWIMMING POOL,UNION AT J-TOWN APARTMENTS,10101 GRAND AVE,LOUISVILLE,KY,40299,1988/06/07 00:00:00,406.0
93,2023/08/09 04:00:00+00,94,2023/05/12 00:00:00,80,2022/07/28 00:00:00,112930.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BEECHER TERRACE,980 W LIBERTY STREET,LOUISVILLE,KY,40203,1988/06/07 00:00:00,407.0
100,2023/08/09 04:00:00+00,100,2023/05/12 00:00:00,95,2022/07/28 00:00:00,112931.0,695,SWIMMING AREA,199.0,WADING POOL,BEECHER TERRACE,980 W LIBERTY ST,LOUISVILLE,KY,40203,1988/06/07 00:00:00,408.0
92,2023/08/07 04:00:00+00,86,2023/06/21 00:00:00,93,2022/07/15 00:00:00,113042.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HOMEWOOD SUITES,130 CENTRAL AVE,LOUISVILLE,KY,40209,1988/06/07 00:00:00,409.0
80,2023/07/14 04:00:00+00,92,2023/05/30 00:00:00,82,2022/11/28 00:00:00,114078.0,695,SWIMMING AREA,191.0,SWIMMING POOL,DONERAIL RUN,11404 TAYLORSVILLE RD,LOUISVILLE,KY,40299,1988/06/07 00:00:00,410.0
88,2023/07/31 04:00:00+00,87,2023/06/22 00:00:00,97,2022/08/19 00:00:00,114079.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE STATION AT MIDDLETOWN,13325 STATION RAIL WAY,LOUISVILLE,KY,40243,2022/08/22 00:00:00,411.0
89,2022/08/25 04:00:00+00,96,2022/01/10 00:00:00,0,2022/08/09 00:00:00,114276.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HAMPTON INN DOWNTOWN LOUISVILLE,101 E JEFFERSON ST,LOUISVILLE,KY,40202,2022/01/13 00:00:00,412.0
84,2023/08/08 04:00:00+00,96,2023/05/24 00:00:00,85,2022/08/02 00:00:00,105080.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BRISTOL BLUFF APARTMENTS,6015 BRISTAL BLUFF CIR,LOUISVILLE,KY,40299,2019/05/31 00:00:00,413.0
86,2022/05/16 04:00:00+00,82,2022/04/15 00:00:00,0,2022/08/09 00:00:00,114876.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HOLIDAY INN EXPRESS,3711 CHAMBERLAIN LANE,LOUISVILLE,KY,40241,2022/03/17 00:00:00,414.0
95,2023/08/22 04:00:00+00,95,2023/06/23 00:00:00,92,2022/07/27 00:00:00,114877.0,695,SWIMMING AREA,191.0,SWIMMING POOL,"TYMBERWOOD TRACE PROPERTIES, LLC",7500 BEECHVIEW DR,LOUISVILLE,KY,40219,2022/03/30 00:00:00,415.0
89,2023/08/19 04:00:00+00,88,2023/07/26 00:00:00,93,2022/05/19 00:00:00,115449.0,695,SWIMMING AREA,199.0,WADING POOL,FOREST SPRINGS SUBDIVISION,3801 ROCK BAY DR,LOUISVILLE,KY,40245,2022/05/19 00:00:00,416.0
93,2023/08/19 04:00:00+00,90,2023/07/26 00:00:00,77,2023/06/27 00:00:00,115450.0,695,SWIMMING AREA,244.0,SWIMMING / DIVING POOL,FOREST SPRINGS SUBDIVISION,3801 ROCK BAY DR,LOUISVILLE,KY,40245,1988/06/07 00:00:00,417.0
79,2023/08/02 04:00:00+00,71,2023/05/17 00:00:00,93,2022/08/02 00:00:00,115451.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ICON APARTMENTS,3201 LEITH LANE,LOUISVILLE,KY,40218,2022/05/24 00:00:00,418.0
67,2023/08/10 04:00:00+00,71,2023/05/24 00:00:00,65,2022/08/09 00:00:00,115549.0,695,SWIMMING AREA,191.0,SWIMMING POOL,VERANDA AT NORTON COMMONS,10301 MEETING ST,PROSPECT,KY,40059,2022/05/27 00:00:00,419.0
76,2023/08/09 04:00:00+00,84,2023/04/27 00:00:00,94,2022/07/06 00:00:00,115550.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE LEGENDS APARTMENTS,11000 INDIAN LEGENDS DR,LOUISVILLE,KY,40241,2022/06/03 00:00:00,420.0
92,2023/08/01 04:00:00+00,82,2023/07/13 00:00:00,86,2022/07/06 00:00:00,115551.0,695,SWIMMING AREA,191.0,SWIMMING POOL,STONEWATER PARK BY ATRUIM,11353 N TAZWELL DR,LOUISVILLE,KY,40241,2022/05/27 00:00:00,421.0
93,2023/08/19 04:00:00+00,77,2023/06/02 00:00:00,91,2022/08/16 00:00:00,115552.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE PADDOCK AT EASTPOINT,13516 SKYWATCH LANE,LOUISVILLE,KY,40245,1988/06/07 00:00:00,422.0
89,2023/07/21 04:00:00+00,84,2023/05/31 00:00:00,90,2022/08/25 00:00:00,115577.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CANTER CHASE APARTMENTS,1200 CANTER CHASE,LOUISVILLE,KY,40242,1988/06/07 00:00:00,423.0
92,2023/08/18 04:00:00+00,92,2023/07/14 00:00:00,90,2022/08/01 00:00:00,115629.0,695,SWIMMING AREA,191.0,SWIMMING POOL,WATERSIDE AT RIVERPARK PLACE - UPPER POOL,1515 RIVER SHORE DR,LOUISVILLE,KY,40206,2022/06/13 00:00:00,424.0
91,2023/08/18 04:00:00+00,87,2023/07/07 00:00:00,92,2022/08/01 00:00:00,115631.0,695,SWIMMING AREA,191.0,SWIMMING POOL,WATERSIDE AT RIVERPARK PLACE - LOWER POOL,1515 RIVER SHORE DR,LOUISVILLE,KY,40206,2022/06/13 00:00:00,425.0
85,2023/08/25 04:00:00+00,85,2023/06/12 00:00:00,94,2022/06/08 00:00:00,115633.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BAYMONT INN & SUITES,9400 BLAIRWOOD RD,LOUISVILLE,KY,40222,2022/06/08 00:00:00,426.0
87,2023/08/03 04:00:00+00,92,2023/07/03 00:00:00,88,2022/08/12 00:00:00,115637.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MIDDLETOWN LANDING,700 LANDIS RIDGE DR,LOUISVILLE,KY,40245,2022/05/26 00:00:00,427.0
85,2023/07/19 04:00:00+00,83,2023/05/09 00:00:00,79,2022/07/25 00:00:00,115741.0,695,SWIMMING AREA,191.0,SWIMMING POOL,GLENMARY VILLAGE APARTMENTS,9606 CLUBVIEW DR,FERN CREEK,KY,40291,2022/06/23 00:00:00,428.0
87,2023/07/26 04:00:00+00,96,2023/06/28 00:00:00,90,2022/08/16 00:00:00,115824.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE IVY APARTMENT HOMES,3300 ALTABROOK DR,LOUISVILLE,KY,40245,2022/06/15 00:00:00,429.0
84,2023/08/22 04:00:00+00,100,2023/08/11 00:00:00,98,2023/07/06 00:00:00,115827.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PROSPECT PARK APARTMENTS,2300 GLEN EAGLE DR,LOUISVILLE,KY,40222,2022/06/16 00:00:00,430.0
100,2023/08/16 04:00:00+00,97,2023/07/14 00:00:00,98,2022/08/01 00:00:00,115828.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MALLARD CROSSING AT ST MATTHEWS PHASE II,400 MALLARD CREEK RD,LOUISVILLE,KY,40207,2022/06/15 00:00:00,431.0
98,2023/08/16 04:00:00+00,97,2023/07/14 00:00:00,97,2022/08/01 00:00:00,115829.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MALLARD CROSSING AT ST MATTHEWS PHASE I,400 MALLARD CREEK RD,LOUISVILLE,KY,40207,2022/06/16 00:00:00,432.0
68,2023/07/21 04:00:00+00,65,2023/07/21 00:00:00,86,2023/06/21 00:00:00,115831.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE STRATTON,333 WHISPERING BROOK DR,LOUISVILLE,KY,40229,1988/06/07 00:00:00,433.0
98,2023/08/16 04:00:00+00,93,2023/07/13 00:00:00,91,2022/08/11 00:00:00,115835.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MAPLE BROOK APARTMENTS,11507 MAPLE BROOK DR,LOUISVILLE,KY,40241,2022/06/14 00:00:00,434.0
92,2023/08/23 04:00:00+00,72,2023/06/09 00:00:00,89,2022/08/08 00:00:00,115836.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BUTCHERTOWN FLATS - BACK POOL,820 RIVER DELL DR,LOUISVILLE,KY,40206,1988/06/07 00:00:00,435.0
93,2023/08/21 04:00:00+00,81,2023/08/03 00:00:00,89,2022/06/30 00:00:00,115837.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BUTCHERTOWN FLATS - FRONT POOL,850 RIVER DELL DRIVE,LOUISVILLE,KY,40206,2022/07/06 00:00:00,436.0
86,2023/08/10 04:00:00+00,83,2023/05/26 00:00:00,0,2022/08/09 00:00:00,116073.0,695,SWIMMING AREA,191.0,SWIMMING POOL,YUGO LOUISVILLE NINE,1900 S FLOYD ST,LOUISVILLE,KY,40208,1988/06/07 00:00:00,437.0
97,2023/08/10 04:00:00+00,87,2023/05/26 00:00:00,0,2022/08/09 00:00:00,116074.0,695,SWIMMING AREA,282.0,SPA,YUGO LOUISVILLE NINE,1900 S FLOYD ST,LOUISVILLE,KY,40208,1988/06/07 00:00:00,438.0
47,2023/08/08 04:00:00+00,89,2023/06/07 00:00:00,95,2022/08/08 00:00:00,116330.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SAWYER EAST END,9910 SHINING WILLOW DR,LOUISVILLE,KY,40241,2022/08/08 00:00:00,439.0
98,2023/08/08 04:00:00+00,89,2023/05/17 00:00:00,0,2022/08/09 00:00:00,116444.0,695,SWIMMING AREA,249.0,SPA,MARTIN ON MAIN,835 E MAIN ST,LOUISVILLE,KY,40206,1988/06/07 00:00:00,440.0
98,2023/08/08 04:00:00+00,70,2023/04/25 00:00:00,74,2023/04/25 00:00:00,116445.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MARTIN ON MAIN,835 E MAIN ST,LOUISVILLE,KY,40206,1988/06/07 00:00:00,441.0
90,2023/08/10 04:00:00+00,80,2023/06/30 00:00:00,0,2022/08/09 00:00:00,117123.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MYRIAD HOTEL,900 BAXTER AVE,LOUISVILLE,KY,40204,1988/06/07 00:00:00,442.0
70,2023/02/22 05:00:00+00,96,2022/11/22 00:00:00,0,2022/08/09 00:00:00,117125.0,695,SWIMMING AREA,191.0,SWIMMING POOL,QUALITY INN & SUITES,311 E GAULBERT AVE,LOUISVILLE,KY,40208,1988/06/07 00:00:00,443.0
95,2022/12/19 05:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,117169.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HILTON GARDEN INN,400 SHERBURN LANE,LOUISVILLE,KY,40207,2022/12/06 00:00:00,444.0
89,2023/01/11 05:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,117172.0,695,SWIMMING AREA,276.0,SPA,HAWTHORN SUITES LOUISVILLE EAST - SPA,751 CYPRESS STATION DR,LOUISVILLE,KY,40207,2022/12/07 00:00:00,445.0
67,2023/10/03 04:00:00+00,93,2023/01/11 00:00:00,0,2022/08/09 00:00:00,117173.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HAWTHORN SUITES LOUISVILLE EAST,751 CYPRESS STATION DR,LOUISVILLE,KY,40207,2022/12/07 00:00:00,446.0
91,2023/08/14 04:00:00+00,87,2023/07/13 00:00:00,0,2022/08/09 00:00:00,117191.0,695,SWIMMING AREA,191.0,SWIMMING POOL,GOLDFISH SWIM SCHOOL,4196 WESTPORT RD,LOUISVILLE,KY,40207,1988/06/07 00:00:00,447.0
95,2023/05/26 04:00:00+00,72,2022/11/29 00:00:00,0,2022/08/09 00:00:00,117247.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COMFORT INN SW LOUISVILLE,4444 DIXIE HWY,LOUISVILLE,KY,40216,1988/06/07 00:00:00,448.0
97,2023/08/01 04:00:00+00,87,2023/07/05 00:00:00,0,2022/08/09 00:00:00,118004.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE EDWIN,2814 DE MEL AVE,LOUISVILLE,KY,40214,2023/04/06 00:00:00,449.0
98,2023/08/02 04:00:00+00,98,2023/06/01 00:00:00,100,2023/04/27 00:00:00,118018.0,695,SWIMMING AREA,192.0,SWIMMING / DIVgING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - OUTDOOR,9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,2023/04/06 00:00:00,450.0
96,2023/09/12 04:00:00+00,100,2023/08/02 00:00:00,100,2023/04/27 00:00:00,118019.0,695,SWIMMING AREA,191.0,SWIMMING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - INDOOR,9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,2023/04/06 00:00:00,451.0
94,2023/09/13 04:00:00+00,100,2023/08/14 00:00:00,0,2022/08/09 00:00:00,118020.0,695,SWIMMING AREA,277.0,SWIMMING / DIVING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - BUBBLE,9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,1988/06/07 00:00:00,452.0
100,2023/08/02 04:00:00+00,93,2023/06/01 00:00:00,0,2022/08/09 00:00:00,118021.0,695,SWIMMING AREA,199.0,WADING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - WADING,9300 BLAIRWOOD,LOUISVILLE,KY,40222,1988/06/07 00:00:00,453.0
80,2023/08/30 04:00:00+00,87,2023/05/10 00:00:00,0,2022/08/09 00:00:00,118358.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COMFORT SUITES AIRPORT,6535 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,2003/06/01 00:00:00,454.0
94,2023/07/31 04:00:00+00,84,2023/05/04 00:00:00,84,2023/05/04 00:00:00,118570.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE RYE APARTMENTS,9400 HURSTBOURNE PARK BLVD,LOUISVILLE,KY,40220,2023/05/12 00:00:00,455.0
84,2023/08/29 04:00:00+00,82,2023/08/11 00:00:00,92,2023/05/26 00:00:00,118793.0,695,SWIMMING AREA,191.0,SWIMMING POOL,RESERVE AT LINDSAY,2601 LINDSAY AVE,LOUISVILLE,KY,40206,2023/05/26 00:00:00,456.0
90,2023/08/17 04:00:00+00,93,2023/06/30 00:00:00,0,2022/08/09 00:00:00,119141.0,695,SWIMMING AREA,191.0,SWIMMING POOL,VENTANA APARTMENTS,5319 RANGELAND RD,LOUISVILLE,KY,40219,2023/06/30 00:00:00,457.0
77,2023/07/31 04:00:00+00,85,2023/05/26 00:00:00,0,2022/08/09 00:00:00,119218.0,695,SWIMMING AREA,191.0,SWIMMING POOL,NEWBERRY PARC APARTMENTS,250 OLDE ENGLISH COURT,LOUISVILLE,KY,40272,2023/05/25 00:00:00,458.0
93,2023/08/10 04:00:00+00,96,2023/07/17 00:00:00,0,2022/08/09 00:00:00,119284.0,695,SWIMMING AREA,191.0,SWIMMING POOL,800 TOWER CITY APTS,800 S 4TH ST,LOUISVILLE,KY,40203,2023/07/17 00:00:00,459.0
91,2023/08/23 04:00:00+00,100,2023/07/27 00:00:00,0,2022/08/09 00:00:00,119374.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE POINTE AT STONEYBROOK,2405 ARBOR POINTE DR,LOUISVILLE,KY,40220,1988/06/07 00:00:00,460.0
66,2023/11/08 05:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,120394.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COURTYARD BY MARRIOTT LOUISVILLE AIRPORT,819 PHILLIPS LANEE,LOUISVILLE,KY,40209,2023/11/08 00:00:00,461.0
100,2023/07/18 04:00:00+00,100,2023/06/01 00:00:00,100,2022/07/11 00:00:00,105081.0,695,SWIMMING AREA,232.0,SPLASH PAD,METRO PARKS VICTORY PARK SPRAYGROUND,1051 S 23RD ST,LOUISVILLE,KY,40210,2019/09/11 00:00:00,462.0
92,2023/08/15 04:00:00+00,82,2023/07/06 00:00:00,87,2022/08/17 00:00:00,105383.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HAMPTON PLACE APARTMENTS,1549 W MADISON ST,LOUISVILLE,KY,40203,2018/06/14 00:00:00,463.0
92,2023/08/30 04:00:00+00,66,2023/03/02 00:00:00,94,2022/04/25 00:00:00,105429.0,695,SWIMMING AREA,191.0,SWIMMING POOL,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,2019/01/31 00:00:00,464.0
94,2023/08/11 04:00:00+00,97,2023/06/13 00:00:00,87,2022/08/18 00:00:00,105704.0,695,SWIMMING AREA,191.0,SWIMMING POOL,DONARD PARK CONDOMIUMS,801 DONARD PARK AVE,LOUISVILLE,KY,40218,1988/06/07 00:00:00,465.0
100,2023/07/28 04:00:00+00,94,2023/05/24 00:00:00,97,2022/07/21 00:00:00,105753.0,695,SWIMMING AREA,191.0,SWIMMING POOL,POST OAK APARTMENTS,8000 POST OAK PLACE,LOUISVILLE,KY,40222,2018/08/01 00:00:00,466.0
97,2023/08/08 04:00:00+00,98,2023/07/07 00:00:00,98,2022/08/08 00:00:00,105994.0,695,SWIMMING AREA,271.0,SPLASH PAD,METRO PARKS TYLER PARK SPRAY POOL,1501 CASTLEWOOD AVE,LOUISVILLE,KY,40204,1988/06/07 00:00:00,467.0
65,2023/08/26 04:00:00+00,79,2023/05/24 00:00:00,80,2022/08/17 00:00:00,106106.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE POOL AT THE GROVE,6101 CHAMBERLAIN LANE,PROSPECT,KY,40059,2019/05/24 00:00:00,468.0
83,2023/07/26 04:00:00+00,70,2023/05/12 00:00:00,85,2022/05/19 00:00:00,106142.0,695,SWIMMING AREA,191.0,SWIMMING POOL,FLATS AT SPRINGHURST,4201 SIMCOE LANE,LOUISVILLE,KY,40241,2020/06/23 00:00:00,469.0
83,2023/08/12 04:00:00+00,73,2023/07/18 00:00:00,98,2022/08/09 00:00:00,106447.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HUNTING CREEK COUNTRY CLUB,6807 FOXCROFT RD,PROSPECT,KY,40059,2019/04/30 00:00:00,470.0
90,2023/07/31 04:00:00+00,93,2023/06/30 00:00:00,98,2022/07/06 00:00:00,106475.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CENTURY BELMONT STATION,11950 VICTORY KNOLL CIRCLE,LOUISVILLE,KY,40243,2019/07/12 00:00:00,471.0
95,2023/07/19 04:00:00+00,97,2023/05/31 00:00:00,94,2022/08/15 00:00:00,106640.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SPRINGS AT LAGRANGE,10500 DRUMLINE DR,LOUISVILLE,KY,40223,2019/08/27 00:00:00,472.0
69,2023/08/29 04:00:00+00,94,2023/05/09 00:00:00,92,2022/09/21 00:00:00,106641.0,695,SWIMMING AREA,191.0,SWIMMING POOL,EMBASSY SUITES,501 S 4TH ST,LOUISVILLE,KY,40202,2018/12/20 00:00:00,473.0
97,2023/08/02 04:00:00+00,91,2023/07/11 00:00:00,94,2022/07/07 00:00:00,106664.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PARK PLACE APARTMENTS,7500 CRANFILL WAY,LOUISVILLE,KY,40214,2019/07/03 00:00:00,474.0
90,2023/07/21 04:00:00+00,83,2023/05/08 00:00:00,90,2022/08/09 00:00:00,106727.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SURE STAY PLUS HOTEL,4125 PRESTON HWY,LOUISVILLE,KY,40213,1988/06/07 00:00:00,475.0
88,2023/07/20 04:00:00+00,94,2023/05/03 00:00:00,80,2022/08/31 00:00:00,106739.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CANDLEWOOD SUITES,1039 ZORN AVE,LOUISVILLE,KY,40207,2019/12/30 00:00:00,476.0
95,2023/07/24 04:00:00+00,94,2023/06/08 00:00:00,98,2022/07/06 00:00:00,106854.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HAVEN ON TUCKER #2,12601 CHARLES FARM CIRCLE,LOUISVILLE,KY,40299,1988/06/07 00:00:00,477.0
95,2023/07/24 04:00:00+00,94,2023/06/08 00:00:00,98,2022/07/06 00:00:00,106855.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HAVEN ON TUCKER #1,12601 CHARLES FARM CIRCLE,LOUISVILLE,KY,40299,1988/06/07 00:00:00,478.0
92,2023/08/21 04:00:00+00,98,2023/05/25 00:00:00,90,2022/06/28 00:00:00,107641.0,695,SWIMMING AREA,191.0,SWIMMING POOL,JEFFERSON GREEN APARTMENTS,3010 JEFFERSON GREEN DR,LOUISVILLE,KY,40219,1988/06/07 00:00:00,479.0
87,2023/08/29 04:00:00+00,89,2023/06/16 00:00:00,77,2022/08/16 00:00:00,108019.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SOVA,11707 NANSEMOND,LOUISVILLE,KY,40245,2019/05/24 00:00:00,480.0
92,2023/09/01 04:00:00+00,88,2023/08/22 00:00:00,98,2022/07/11 00:00:00,108107.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ASHTON BROOK APARTMENTS,7805 OXTED LANE,LOUISVILLE,KY,40222,2019/06/03 00:00:00,481.0
94,2023/07/20 04:00:00+00,90,2023/03/02 00:00:00,92,2022/08/30 00:00:00,108134.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CAMBRIA HOTEL,120 S FLOYD ST,LOUISVILLE,KY,40202,1988/06/07 00:00:00,482.0
90,2023/08/05 04:00:00+00,88,2023/06/14 00:00:00,95,2022/06/28 00:00:00,108274.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COVINGTON BY THE LAKE,7321 JEFFERSON BLVD,LOUISVILLE,KY,40219,1988/06/07 00:00:00,483.0
95,2023/08/09 04:00:00+00,90,2023/07/14 00:00:00,95,2022/08/01 00:00:00,108387.0,695,SWIMMING AREA,191.0,SWIMMING POOL,TRIFECTA APARTMENTS,2501 S 4TH ST,LOUISVILLE,KY,40208,2019/07/30 00:00:00,484.0
88,2023/07/17 04:00:00+00,91,2023/06/13 00:00:00,100,2022/07/29 00:00:00,108428.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MEREMONT AT LONG RUN,1550 LINCOLN HILL WAY,LOUISVILLE,KY,40207,1988/06/07 00:00:00,485.0
98,2023/08/07 04:00:00+00,92,2023/06/27 00:00:00,96,2022/09/16 00:00:00,108933.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE FLATS ON 5TH LOUISVILLE,430 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,2019/08/08 00:00:00,486.0
88,2023/04/21 04:00:00+00,91,2022/12/20 00:00:00,86,2022/02/01 00:00:00,108960.0,695,SWIMMING AREA,191.0,SWIMMING POOL,LA QUINTA INN & SUITES EAST,13825 TERRA VIEW TRAIL,LOUISVILLE,KY,40245,1988/06/07 00:00:00,487.0
92,2023/10/31 04:00:00+00,97,2023/05/10 00:00:00,97,2022/11/28 00:00:00,109671.0,695,SWIMMING AREA,191.0,SWIMMING POOL,U OF L HEALTH - FRAZIER REHAB #2,220 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,2006/06/01 00:00:00,488.0
97,2023/05/10 04:00:00+00,100,2022/11/28 00:00:00,99,2022/05/20 00:00:00,109672.0,695,SWIMMING AREA,191.0,SWIMMING POOL,U OF L HEALTH - FRAZIER REHAB #1,220 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,2006/06/01 00:00:00,489.0
92,2023/08/17 04:00:00+00,91,2023/06/16 00:00:00,97,2022/07/18 00:00:00,109711.0,695,SWIMMING AREA,191.0,SWIMMING POOL,UPTON - OXMOOR APARTMENTS,7725 UPTON OXMOOR LANE,LOUISVILLE,KY,40222,1988/06/07 00:00:00,490.0
