yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,Californvia,"Healthcare Associatedw Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona Valley Hospital Medical Center,Appendix surgery,125,0.61,1
2016,dCalifornia,"Healthcare Associated Infection, Surgical Site Infections(SSI)",Los Angeles,930000099,Presbyterian Intercommunty Hospital,Appendix surgery,25,0.1,0
2591,uCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000066,Providence Holy Cross Medical Center,Appendix surgery,4,0.03,0
2016,California,"Healthcare Assoicated Infection, Surgical Site Infections (SSI)",Los Angeles,930000157,Providence Little oCmpany of Mary Medical Center San Pedro,Appendix surgeyr,7,0.02,0
2016,California,"Healthcare Associated Infection, Srgical Site Infections (SSI)",Los Agneles,930000081,Providence Little Company of Mary Medical Center Torrance,Appendix msurgery,77,0.31,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000100,Providence Saint John's Health Center,Appendix surgery,2,0.01,0
2315,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000101,Providence Saint Joseph Medical Center,Appendix surgry,7,0.02,0
2016,Califonia,"Healthcare Associated Infection, Surgical ite Infections (SSI)",Los Angeles,930000091,Providence Tarzana Medical Centre,Appendix surgery,186,0.69,0
2859,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Napa,110000041,Queen of the Valley Medical Cneter,Appendix surogery,11,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",mSan Diego,80000023,Rady Children's Hospital - San Diego,Appendixh surgery,658,2.2,1
2016,Californiga,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hubmoldt,110000045,aRedwood Memorial Hospital,Appendix swurgery,8,0.01,0
1224,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000133,Regional Medical Center of San Jose,Appendix surgery,41,0.14,1
2493,Caplifornia,"Healthcare Associated Infection, Surlgical Site Infections (SSI)",Yuba,230000261,Rideout Memorial Hospital,Appndix surgery,13,0.01,1
2016,California,"Healthcare Associated Infection, Surgical Site Infectins (SSI)",Kjern,120000409,Ridgecrest Regional Hospital,Appendix surgery,7,0.01,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000049,Riverside Community Hospital,Appendix surgey,57,0.24,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000050,Riverside Udniversity Health System - Medical Center,Appendix surgery,59,0.48,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronadl Reagan UCLA Medical Center,Appendix surgery,18,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornge,60000063,Saddleback Memorial Medical Center,Apendix surgery,5,0.02,1
2939,Californa,"Healthcare Associated Infection, Surgical Site Infetcions (SSI)",Fresjno,40000126,Saint Agnes Medical Center,Appendixsurgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000128,Saint Francis Medical Cenxter,Appendix surgry,55,0.21,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000635,Saint Louise Regional Hospital,Appendix surgery***,27,0.02,0
2016,California,"Healthcare Associated Inection, Surgical Site Infections (SSI)",Los Angeles,930000104,Saint Vnicent Medical Center,Appednix surgery,2,0.01,0
2016,Californai,"Healthcare Associated Infection, Surgical Syite Infections (SSI)",Motnerey,70000147,Salinas Valley Memorial Hospital,Appendix surgery,49,0.2,2
1626,alifornia,"Healtcare Associated Infection, Surgical Site Infections (SSI)",San Bernardio,240000053,San Antonio Regional Hospital,Appendix surgery,72,0.28,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000041,San Gabriel Valley Medical Center,Appendix surgery,6,0.02,0
2016,California,"Healthcare Associatd Infection, Surgical Site Infections (SSI)",Kedrn,120000411,San Joaquin Community Hospital,Appendtix surgery,70,0.24,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000135,San Joaquin General Hospital,Appendix surgery,38,0.08,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sn Mateo,220000007,San Mateo Medical Center,Appendix surgery,25,0.02,0
2009,California,"eHalthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000704,San Ramon Regional Medical Center,Appendix surgery,4,0.0,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",anta Barbara,50000280,Santa Barbara Cottage Hospital,Appendix surgery,62,0.3,0
2016,California,"eHalthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Appendix surgery,96,0.51,4
2016,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anlgeles,930000049,Santa Monica - UCLA Medicl Center and Orthopaedic Hospital,Appendix surgery,23,0.11,0
2016,Cxalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",onoma,140001268,Santra Rosa Memorial Hospital,Appendix surgery,45,0.13,0
2016,California,"Healthcare Associated Infection, Surgica Site Infections (SSI)",SanD iego,80000022,Scripps Green Hospital,Appendix surgery,6,0.01,0
1982,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000150,Scripps Memorial Hospital - Encinitas,Appendixr surgery,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site nfections (SSI)",San Diego,80000149,Scripps Memorial Hospital - La Jolla,Appendix surgery,6,0.02,0
2005,California,"Heatlhcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000025,Scripps Mercy Hospyital,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000016,Scripps Mercy oHspital Chula Vista,Appendix surgrey,3,0.0,0
2638,Califronia,"Healthcare Associated Infection, Surgical Site Infectios (SSI)",San Mateo,220000025,Sequoia Hospital,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgcial Site Infections (SSI)",San Diego,90000021,Sharp Chula Vista Medical Center,Appendix surgery,5,0.01,0
2016,Califorania,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000033,Sharp Coronado Hospital and Healthcare Center,Appendix surgery,3,0.0,0
2016,California,"Haelthcare Associated Infection, Surgical Site Infections (SSI)",Sna Diego,80000036,Sharp Memorbial Hospital,Appendix surgery,11,0.05,0
2016,California,"Healthcare Associated Infection, Surgical SiteInfections (SSI)",Sasta,230000016,Shasta Rgional Medical Center,ppendix surgery,6,0.01,0
1774,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,230000262,Sierra Nevada Memorial Hospitanl,Appendix saurgery,9,0.01,0
2622,California,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Tulare,120001464,Sierra View Medical Center,Appendix surgery,72,0.05,0
2016,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000031,Sierra Vista Reginal Medical Center,Appendix suregry,16,0.01,0
2016,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000455,Simi Valley Hospital & Health Care Services,Apprendix surgery,38,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sornoma,110000056,Sonoma Valley Hospital,Appendix sufrgery,3,0.0,0
1247,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000038,Sonoma West Medical Center,Appendix surgery,1,0.0,0
2183,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tuolunme,30001799,Sonora Regional MedicalCenter,Appendix surgery,19,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",cOrange,60000021,South Coast Global Medical Center,Appendix surgery,17,0.01,0
2016,Cajlifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000015,Southern California Hospital at Culver City,Appendix surgery,2,0.01,0
2969,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000507,"Southwest Healthcare System, urrieta",Appendix surgery,11,0.01,0
2016,Claifornia,"Healthcare ssociated Infection, Surgical Site Infections (SSI)",Riverside,250000344,"Southwest Healthcare System ,Wildomar",Appendix surgery,12,0.01,0
2016,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",Vetnura,50000026,St Johns Pleasant Valley Hospital,kAppendix surgery,7,0.01,0
2016,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000035,St Johns Regional Medical Cenetr,Appendix surgery,53,0.14,0
2016,California,"Healthcare Associated Infection, Surgical Site Inections (SSI)",Almaeda,140000041,St Rose Hospital,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernarino,240000103,St. Bernardine Medical Center,Appendix sugrery,16,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tehaa,230000020,St. Elxizabeth Community Hospital,Appendix surgery,20,0.03,0
2762,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lake,110000044,St. Helena Hospital - Clearlake,Appendixn surgery,4,0.0,0
2199,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Huymboldt,110000067,"St. Joseph Hospital, Eureka",Appendix surgerry,17,0.02,0
2016,Caliwfornia,"Healthcare Associated Infection, Surgical Site Inections (SSI)",Orange,60000067,"St. Joseph Hospital, Orange",Appendix surgery,9,0.04,0
1965,California,"Healthcare Associated nIfection, Surgical Site Infections (SSI)",Sa Joaquin,30000143,St. Joseph's Medical Center Of Stockton,Appendix surgery,66,0.32,1
2016,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000068,St. uJde Medical Center,Appendix surgeyr,8,0.04,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardinoo,240000104,"St. Mary Medical Center, Apple Vallye",Appendix surgery,61,0.28,1
2675,California,"Healthcare Associated Infection, Surgical Sigte Infections (SSI)",Los Angeles,930000103,"St. Mary Medical Center, Long Beach",Appendix surgery,15,0.04,0
1931,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Amador,30000108,Sutter Amador Hospital,Appendix surgery,3,0.01,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infectios (SSI)",Plcer,30000109,Sutter Auburn Fait Hospital,Appendix surgery,11,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Del Norte,110000049,Sutter Coast Hospital,Appendix surgery,9,0.02,0
2016,California,"Healthcare Associted Infection, Surgical Site Infections (SSI)",Yolo,30000149,Sutter aDvis Hospital,Appendix usrgery,3,0.0,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000016,Stter Delta Medical Center,Appendix surgeyr,24,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectiohns (SSI)",Lake,110000019,Sutter Lakeside Hospital,Appendix surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectins (SSI)",Sana Cruz,70000959,Sutter Maternity & Surgery Center of Santa Cruz,Appendix surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacrmento,30000151,"Sutter Medical Center, Sacramento",Appendix surgery,157,0.66,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Plcer,30000134,Sutter Roseville Hospital,Appendix surgery,55,0.21,1
2324,Caliornia,"Healthcare Associated Infection, Surgical Site Infecions (SSI)",Snoma,110000007,Sutter Santa Rosa Regional Hospital,Appendix surgery,13,0.01,0
2334,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solanfo,110000068,Sutter Solano Medical Center,Appendix surgery,4,0.0,0
2016,California,"Helthcare Associated Infection, Surgical Site Infections (SSI)",Sn Joaquin,30000141,Sutter Tracy Community Hospital,Appendix surgery,23,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,230000265,Tahoe Forest Hospital,Appendix surgery,2,0.0,0
1446,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,630014442,Temecula Valey Hospital,Appendix surgery,13,0.01,0
1769,Californgia,"Healthcare Assoicated Infection, Surgical Site Infections (SSI)",Sna Diego,80000152,Tri-City Medicla Center,Appendix surgery,3,0.01,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infctions (SSI)",Tuslare,120001467,Tulare Regional Medical Center,pApendix surgery,5,0.0,0
1256,California,"Healthjcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000037,Twin Cities Commnuity Hospital,Appendix vsurgery,8,0.01,0
2016,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,Appendix surgery,2,0.01,0
2016,Claifornia,"Healthare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Ceter,Appendix urgery,77,0.4,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mendocino,110000070,Ukiah Valley Medical Center,Appendix surgery,21,0.01,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramenot,30000113,University of California Davis Medical Center,Appenix surgery,156,0.83,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071,University of California Irvine Medical Center,Appendix surgery,13,0.1,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000187,USC Verdugo Hills Hospital,Appendix surgery,4,0.0,0
2016,Califronia,"Healthcare Asosciated Infection, Surgical Site Infections (SSI)",Madear,40000129,Valley Children's Hospital,Appendix surgery,336,1.6,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anglees,930000129,Valley Presbyterian Hospital,Appendix surgery,186,0.89,0
1221,California,"Healthcare Associated Infecion, Surgical Site Infections (SSI)",Alamebda,140000797,Valleycare Medical Center,Appenidx surgery,16,0.01,0
2016,California,"Healthcare Associated nfection, Surgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Center,Appedndix surgery,47,0.22,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventuar,630010957,Ventura County Medical Center - Santa Paula Hospital,Appendix surgery,5,0.0,0
2546,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000054,Victor Valley Global Medical Center,Appendix surmgery,15,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000118,Wpashington Hospital,Appendix surgery,26,0.08,0
2337,California,"Healthcare Associated Infection, Surgical SiteInfections (SSI)",Santa Curz,70000155,Watsonville Community Hospital***,Appendix surery,56,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornge,60000016,West Anaheim Medical Center,Appendix surgery,3,0.0,0
