year,state,hai,operative_procedure,facid_one,facility_name_one,facid_two,facility_name_two,facid_three,facility_name_three,county,procedure_count,infection_count,sir,comparison,sir_nine_fivecill,sir_nine_fiveciul,notes
2013,California,SSI, Abdominal Aortic Aneurysm Repair,930000127,"Torrance Memorial Medical Center, Torrance",f.,.,***,,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,80000152,"Arrowhead Regional Medical Center, Colton",.,.,,.,San Diego,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,220000031,"Antelope Valley Hospital, Lancaster",.,"UCSF Medical Center at Mount Zion, San Francisco",.,.,San Francisco,45.0,0.0,0.0,No Difference,0.0,2.17,† See data dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,30000113,"University of California Davis Medical Center, Sacramento",.,.,t.,.,Sacramento,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,70000153,"University of California Irvine Medical Center, Orange",.,***,.,***,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,90000154,Bakersfield Heart Hospital,.,"UCSD-La Jolla, John M.& Sally B. Thornton Hospital",***,.,San Diego,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,60000011,Ventura County Medical Center,630010957,"Ventura County Medical Center, Santa Paula Hospital",.,.,Ventura,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,240000054,"Alvarado Hospital Medical Center, Campus #1, San Diego",.,***,,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,140000118,"Washington Hospital, Fremont",.,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,.,Alameda,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,930000028,West Hills Hospital and Medical Center,.,.,,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal Aortic Aneurysm Repair,30000146,Bakersfield Heart Hospital,.,.,.,.,Yolo,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,6000002,"AHMC Anaheim Regional Medical Center, Anaheim",.,***,.,.,Orange,107.0,1.0,1.24,No Difference,0.03,6.9,NULL
2013,California,SSI, Abdominal hysterectomy,40000101,"Adventist Medical Center, Hanford",630012960,Adventist Medical Center-Selma,.,.,Kings-Fresno,42.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,40000124,"Adventist Medical Center, Reedley",.,.,i.,.,Fresno,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,140000034,"Alameda County Medical Center, Oakland",220000002,"Alameda County Medical Center-Fairmont Campus, San Leandro",.,.,Alameda,87.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,140000011,Alameda Hospital,.,.,.,***,Alamemda,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000005,Alhambra Hospital Medical Center,.,r.,.,a.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,140000012,"Alta Bates Summit Medical Center, Alta Bates Campus, Berkeley",140000006,"California Pacific Medical Center, CA West Campus  Hospital, SF",l.,.,Alameda,157.0,0.0,0.0,No Difference,0.0,2.24,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,140000425,"Alta Bates Summit Medical Center, Oakland",090000839,"Alta Bates Summit Medical Center, Summit Campus, Oakland",.,.,Alameda,91.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,90000013,"Alvarado Hospital Medical Center, Campus #1, San Diego",090000839,"Alvarado Hospital Medical Center, Campus #2, San Diego",***,.,San Diego,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000008,"Antelope Valley Hospital, Lancaster",.,.,,k.,Los Angeles,159.0,1.0,0.69,No Difference,0.03,3.39,NULL
2013,California,SSI, Abdominal hysterectomy,240000100,"Arrowhead Regional Medical Center, Colton",.,.,***,.,San Bernardino,133.0,2.0,1.28,No Difference,0.22,4.24,NULL
2013,California,SSI, Abdominal hysterectomy,120000338,Bakersfield Memorial Hospital,,.,g.,.,Kern,87.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,230000008,Bakersfield Memorial Hospital,.,***,.,***,Lassen,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,240000001,"Alvarado Hospital Medical Center, Campus #1, San Diego",.,.,,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,30000114,"Antelope Valley Hospital, Lancaster",090000839,.,***,.,El Dorado,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,220000022,"Beverly Hospital, Montebello",.,z.,,***,Los Angeles,63.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,230000001,"Biggs Gridley Memorial Hospital, Gridley",.,.,.,***,Butte,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000002,"California Hospital Medical Center, Los Angeles",.,.,.,.,Los Angeles,106.0,0.0,0.0,No Difference,0.0,4.82,NULL
2013,California,SSI, Abdominal hysterectomy,220000023,"California Pacific Medical Center, Davies Campus Hospital, SF",220000002,.,.,.,San Francisco,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,220000022,Bakersfield Heart Hospital,220000002,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,m.,San Francisco,216.0,0.0,0.0,No Difference,0.0,2.86,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,220000018,"California Pacific Medical Center, St Luke's Campus, San Francisco",090000839,.,,.,San Francisco,20.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000004,"Cedars-Sinai Medical Center, Los Angeles",.,.,.,.,Los Angeles,409.0,1.0,0.41,No Difference,0.02,2.0,NULL
2013,California,SSI, Abdominal hysterectomy,930000022,"Centinela Hospital Medical Center, Inglewood",.,,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,60000006,"Alvarado Hospital Medical Center, Campus #1, San Diego",.,.,,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000034,Childrens Hospital of Los Angeles,.,***,.,,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,220000022,"Chinese Hospital, San Francisco",.,a.,t.,.,San Francisco,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,240000003,"Chino Valley Medical Center, Chino",,.,s.,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000070,"Arrowhead Regional Medical Center, Colton",930000132,"Citrus Valley Medical Center, QV,  West Covina",.,.,Los Angeles,156.0,0.0,0.0,No Difference,0.0,4.27,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,930000036,"City of Hope Helford Clinical Research Hospital, Duarte",.,.,.,.,Los Angeles,91.0,1.0,0.57,No Difference,0.03,2.81,NULL
2013,California,SSI, Abdominal hysterectomy,40000095,Clovis Community Medical Center,.,.,.,***,Fresno,351.0,2.0,0.85,No Difference,0.14,2.81,NULL
2013,California,SSI, Abdominal hysterectomy,930000038,"Coast Plaza Hospital, Norwalk",.,.,,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,70000153,"Coastal Communities Hospital, Santa Ana",.,.,.,j.,Orange,88.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,90000013,Bakersfield Heart Hospital,.,.,f.,.,Colusa,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,240000082,Bakersfield Heart Hospital,.,.,,.,San Bernardino,50.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,70000137,Bakersfield Heart Hospital,.,.,,.,Monterey,37.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,40001397,Fresno Heart and Surgical Hospital,p.,.,.,.,Fresno,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,50000014,"Community Memorial Hospital, San Buenaventura, Ventura",.,.,***,.,Ventura,207.0,1.0,0.64,No Difference,0.03,3.16,NULL
2013,California,SSI, Abdominal hysterectomy,40000101,"Alvarado Hospital Medical Center, Campus #1, San Diego",.,.,.,***,Fresno,249.0,2.0,1.04,No Difference,0.17,3.42,NULL
2013,California,SSI, Abdominal hysterectomy,930000040,Bakersfield Heart Hospital,.,.,p.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,140000195,"Antelope Valley Hospital, Lancaster",.,.,***,.,Contra Costa,93.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,250000006,"Corona Regional Medical Center, Campus #1",250000007,"Corona Regional Medical Center, Campus #2",***,.,Riverside,60.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,30000117,"Dameron Hospital, Stockton",***,.,.,.,San Joaquin,31.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,250000008,"Desert Regional Medical Center, Palm Springs",.,"Alvarado Hospital Medical Center, Campus #2, San Diego",***,.,Riverside,221.0,1.0,0.55,No Difference,0.03,2.69,NULL
2013,California,SSI, Abdominal hysterectomy,240001330,"Desert Valley Hospital, Victorville",.,.,***,q.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,30000118,Doctors Hospital of Manteca,.,.,***,.,San Joaquin,34.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000188,"Doctors Hospital of West Covina, Inc, West Covina",.,.,***,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,30000122,"Alvarado Hospital Medical Center, Campus #1, San Diego",,.,,.,Stanislaus,113.0,1.0,0.98,No Difference,0.05,4.85,NULL
2013,California,SSI, Abdominal hysterectomy,70000139,"Alvarado Hospital Medical Center, Campus #1, San Diego",.,.,,.,Santa Cruz,72.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000052,Downey Regional Medical Center,.,.,.,.,Los Angeles,139.0,0.0,0.0,No Difference,0.0,2.61,NULL
2013,California,SSI, Abdominal hysterectomy,930001709,"Earl & Loraine Miller Children's Hospital, Long Beach",.,.,***,.,Los Angeles,211.0,2.0,0.98,No Difference,0.16,3.23,NULL
2013,California,SSI, Abdominal hysterectomy,930000053,"East Los Angeles Doctors Hospital, Los Angeles",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,140000183,"Arrowhead Regional Medical Center, Colton",,.,,.,Alameda,44.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,250000011,"AHMC Anaheim Regional Medical Center, Anaheim",.,.,.,d.,Riverside,53.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,70000136,"Alvarado Hospital Medical Center, Campus #1, San Diego",***,.,y.,.,Santa Clara,82.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,70001351,"El Camino Hospital, Mountain View",.,.,.,.,Santa Clara,442.0,1.0,0.28,No Difference,0.01,1.37,NULL
2013,California,SSI, Abdominal hysterectomy,90000040,"Antelope Valley Hospital, Lancaster",.,.,,.,Imperial,35.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,30000125,"Emanuel Medical Center Inc, Turlock",.,"California Pacific Medical Center, CA West Campus  Hospital, SF",***,.,Stanislaus,33.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000054,"Encino Hospital Medical Center, Encino",.,.,l.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,230000013,"Enloe Medical Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,.,Butte,21.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,230000019,"Fairchild Medical Center, Yreka",.,.,w.,.,Siskiyou,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,80000043,Fallbrook Hospital District,.,.,,.,San Diego,25.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,230000005,"Feather River Hospital, Paradise",.,.,.,.,Butte,40.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000056,"Community Regional Medical Center, Fresno",.,.,l.,.,Los Angeles,47.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,60000011,"Alvarado Hospital Medical Center, Campus #1, San Diego",060000936,Fountain Valley Regional Hospital & Medical Center,***,.,Orange,115.0,1.0,1.38,No Difference,0.04,7.69,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,110000008,"Frank R. Howard Memorial Hospital, Willits",.,.,.,.,Mendocino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,230000261,"Arrowhead Regional Medical Center, Colton",230000260,.,.,***,Sutter-Yuba,35.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,50000016,"French Hospital Medical Center, San Luis Obispo",.,.,.,.,San Luis Obispo,22.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,40000254,Bakersfield Heart Hospital,.,.,.,r.,Fresno,34.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,60000058,Garden Grove Hospital and Medical Center,.,.,.,.,Orange,49.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000058,Bakersfield Memorial Hospital,.,.,.,.,Los Angeles,85.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,70000141,"George L. Mee Memorial Hospital, King City",.,.,.,.,Monterey,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000059,"Arrowhead Regional Medical Center, Colton",a.,.,.,.,Los Angeles,78.0,2.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000093,Bakersfield Heart Hospital,.,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,.,Los Angeles,33.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,230000006,"Glenn Medical Center, Willows",.,"Alvarado Hospital Medical Center, Campus #2, San Diego",.,.,Glenn,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,50000017,"Goleta Valley Cottage Hospital, Santa Barbara",.,.,.,.,Santa Barbara,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000068,"Good Samaritan Hospital, Los Angeles",.,.,.,.,Los Angeles,94.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,70000153,"AHMC Anaheim Regional Medical Center, Anaheim",070000154,"Mission Oaks Hospital, Los Gatos",.,.,Santa Clara,244.0,0.0,0.0,No Difference,0.0,1.79,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,930000062,"Greater El Monte Community Hospital, South El Monte",.,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,80000045,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,209.0,1.0,0.77,No Difference,0.04,3.79,NULL
2013,California,SSI, Abdominal hysterectomy,70000142,"Alvarado Hospital Medical Center, Campus #1, San Diego",***,.,.,.,San Benito,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,250000012,Hemet Valley Medical Center,f.,.,.,.,Riverside,91.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000063,"Henry Mayo Newhall Memorial Hospital, Valencia",.,.,.,.,Los Angeles,106.0,0.0,0.0,No Difference,0.0,5.04,NULL
2013,California,SSI, Abdominal hysterectomy,240000014,"Hi-Desert Medical Center, Joshua Tree",.,.,***,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,60000014,"Antelope Valley Hospital, Lancaster",060001022,"Hoag Hospital, Irvine",.,.,Orange,216.0,3.0,1.58,No Difference,0.4,4.3,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,930000065,"Hollywood Presbyterian Medical Center, Los Angeles",.,.,.,.,Los Angeles,46.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,60000015,Huntington Beach Hospital,.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,930000026,"Huntington Memorial Hospital, Pasadena",.,.,.,.,Los Angeles,346.0,2.0,0.84,No Difference,0.14,2.77,NULL
2013,California,SSI, Abdominal hysterectomy,250000017,"John F. Kennedy Memorial Hospital, Indio",.,.,.,.,Riverside,26.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,140000196,"John Muir Medical Center, Concord",.,.,.,.,Contra Costa,72.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,140000187,"John Muir Medical Center, Walnut Creek",.,.,.,.,Contra Costa,424.0,3.0,0.81,No Difference,0.21,2.19,NULL
2013,California,SSI, Abdominal hysterectomy,110000011,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,.,.,Solano,27.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000071,"Kaiser Foundation Hospital South Bay, Harbor City",.,.,.,.,Los Angeles,101.0,0.0,0.0,No Difference,0.0,4.66,NULL
2013,California,SSI, Abdominal hysterectomy,630013929,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,.,Orange,114.0,1.0,1.14,No Difference,0.03,6.33,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,630011203,"Kaiser Foundation Hospital, Antioch",.,.,.,.,Contra Costa,88.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930001543,"Kaiser Foundation Hospital, Baldwin Park",.,.,,.,Los Angeles,114.0,0.0,0.0,No Difference,0.0,3.82,NULL
2013,California,SSI, Abdominal hysterectomy,930000074,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,.,Los Angeles,201.0,2.0,1.14,No Difference,0.19,3.78,NULL
2013,California,SSI, Abdominal hysterectomy,240000024,"Kaiser Foundation Hospital, Fontana",.,.,***,.,San Bernardino,109.0,0.0,0.0,No Difference,0.0,2.64,NULL
2013,California,SSI, Abdominal hysterectomy,40000949,"Kaiser Foundation Hospital, Fresno",.,.,***,.,Fresno,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Abdominal hysterectomy,140000189,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,.,Alameda,67.0,1.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,630011745,"Kaiser Foundation Hospital, Irvine",***,.,.,.,Orange,176.0,0.0,0.0,No Difference,0.0,2.18,NULL
2013,California,SSI, Abdominal hysterectomy,930000072,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,155.0,0.0,0.0,No Difference,0.0,1.88,NULL
2013,California,SSI, Abdominal hysterectomy,30000973,"Kaiser Foundation Hospital, Manteca",630011683,.,.,.,Stanislaus-San Joaquin,45.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,630011959,"Kaiser Foundation Hospital, Moreno Valley",.,.,l.,.,Riverside,42.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,140000188,"AHMC Anaheim Regional Medical Center, Anaheim",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,.,Alameda-Contra Costa,188.0,1.0,0.5,No Difference,0.03,2.48,† See data dictionary
2013,California,SSI, Abdominal hysterectomy,630013398,"Kaiser Foundation Hospital, Ontario",.,.,.,.,San Bernardino,27.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,930000050,"Kaiser Foundation Hospital, Panorama City",.,.,.,.,Los Angeles,74.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Abdominal hysterectomy,220000010,"Kaiser Foundation Hospital, Redwood City",.,.,,.,San Mateo,28.0,0.0,NULL,NULL,NULL,NULL,NULL
