score_recent(long),date_recent,score_two(long),date_two,score_three(long),date_three,permitnumber(long),facilitytype(long),facilitytypedescription,subtype(long),subtypedescription,premisename,premiseaddress,premisecity,premisestate,premisezip(long),openingdate,object_id(long)
88,2023/07/31 04:00:00+00,87,2023/06/22 00:00:00,97,2022/08/19 00:00:00,114079,695,SWIMMING AREA,191,SWIMMING POOL,THE STATION AT MIDDLETOWN,13325 STATION RAIL WAY,LOUISVILLE,KY,40243,2022/08/22 00:00:00,411
89,2022/08/25 04:00:00+00,96,2022/01/10 00:00:00,0,2022/08/09 00:00:00,114276,695,SWIMMING AREA,191,SWIMMING POOL,HAMPTON INN DOWNTOWN LOUISVILLE,101 E JEFFERSON ST,LOUISVILLE,KY,40202,2022/01/13 00:00:00,412
84,2023/08/08 04:00:00+00,96,2023/05/24 00:00:00,85,2022/08/02 00:00:00,105080,695,SWIMMING AREA,191,SWIMMING POOL,BRISTOL BLUFF APARTMENTS,6015 BRISTAL BLUFF CIR,LOUISVILLE,KY,40299,2019/05/31 00:00:00,413
86,2022/05/16 04:00:00+00,82,2022/04/15 00:00:00,0,2022/08/09 00:00:00,114876,695,SWIMMING AREA,191,SWIMMING POOL,HOLIDAY INN EXPRESS,3711 CHAMBERLAIN LANE,LOUISVILLE,KY,40241,2022/03/17 00:00:00,414
95,2023/08/22 04:00:00+00,95,2023/06/23 00:00:00,92,2022/07/27 00:00:00,114877,695,SWIMMING AREA,191,SWIMMING POOL,"TYMBERWOOD TRACE PROPERTIES, LLC",7500 BEECHVIEW DR,LOUISVILLE,KY,40219,2022/03/30 00:00:00,415
89,2023/08/19 04:00:00+00,88,2023/07/26 00:00:00,93,2022/05/19 00:00:00,115449,490,SWIMMING AREA,199,WADING POOL,FOREST SPRINGS SUBDIVISION,3801 ROCK BAY DR,LOUISVILLE,KY,40245,2022/05/19 00:00:00,416
93,2023/08/19 04:00:00+00,90,2023/07/26 00:00:00,77,2023/06/27 00:00:00,115450,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,FOREST SPRINGS SUBDIVISION,3801 ROCK BAY DR,LOUISVILLE,KY,40245,1988/06/07 00:00:00,417
79,2023/08/02 04:00:00+00,71,2023/05/17 00:00:00,93,2022/08/02 00:00:00,115451,695,SWIMMING AREA,191,SWIMMING POOL,ICON APARTMENTS,3201 LEITH LANE,LOUISVILLE,KY,40218,2022/05/24 00:00:00,418
67,2023/08/10 04:00:00+00,71,2023/05/24 00:00:00,65,2022/08/09 00:00:00,115549,695,SWIMMING AREA,191,SWIMMING POOL,VERANDA AT NORTON COMMONS,10301 MEETING ST,PROSPECT,KY,40059,2022/05/27 00:00:00,419
76,2023/08/09 04:00:00+00,84,2023/04/27 00:00:00,94,2022/07/06 00:00:00,115550,695,SWIMMING AREA,191,SWIMMING POOL,THE LEGENDS APARTMENTS,11000 INDIAN LEGENDS DR,LOUISVILLE,KY,40241,2022/06/03 00:00:00,420
92,2023/08/01 04:00:00+00,82,2023/07/13 00:00:00,86,2022/07/06 00:00:00,115551,695,SWIMMING AREA,191,SWIMMING POOL,STONEWATER PARK BY ATRUIM,11353 N TAZWELL DR,LOUISVILLE,KY,40241,2022/05/27 00:00:00,421
93,2023/08/19 04:00:00+00,77,2023/06/02 00:00:00,91,2022/08/16 00:00:00,115552,695,SWIMMING AREA,191,SWIMMING POOL,THE PADDOCK AT EASTPOINT,13516 SKYWATCH LANE,LOUISVILLE,KY,40245,1988/06/07 00:00:00,422
89,2023/07/21 04:00:00+00,84,2023/05/31 00:00:00,90,2022/08/25 00:00:00,115577,695,SWIMMING AREA,191,SWIMMING POOL,CANTER CHASE APARTMENTS,1200 CANTER CHASE,LOUISVILLE,KY,40242,1988/06/07 00:00:00,423
92,2023/08/18 04:00:00+00,92,2023/07/14 00:00:00,90,2022/08/01 00:00:00,115629,695,SWIMMING AREA,191,SWIMMING POOL,WATERSIDE AT RIVERPARK PLACE - UPPER POOL,1515 RIVER SHORE DR,LOUISVILLE,KY,40206,2022/06/13 00:00:00,424
91,2023/08/18 04:00:00+00,87,2023/07/07 00:00:00,92,2022/08/01 00:00:00,115631,695,SWIMMING AREA,191,SWIMMING POOL,WATERSIDE AT RIVERPARK PLACE - LOWER POOL,1515 RIVER SHORE DR,LOUISVILLE,KY,40206,2022/06/13 00:00:00,425
85,2023/08/25 04:00:00+00,85,2023/06/12 00:00:00,94,2022/06/08 00:00:00,115633,695,SWIMMING AREA,191,SWIMMING POOL,BAYMONT INN & SUITES,9400 BLAIRWOOD RD,LOUISVILLE,KY,40222,2022/06/08 00:00:00,426
87,2023/08/03 04:00:00+00,92,2023/07/03 00:00:00,88,2022/08/12 00:00:00,115637,610,SWIMMING AREA,191,SWIMMING POOL,MIDDLETOWN LANDING,700 LANDIS RIDGE DR,LOUISVILLE,KY,40245,2022/05/26 00:00:00,427
85,2023/07/19 04:00:00+00,83,2023/05/09 00:00:00,79,2022/07/25 00:00:00,115741,695,SWIMMING AREA,191,SWIMMING POOL,GLENMARY VILLAGE APARTMENTS,9606 CLUBVIEW DR,FERN CREEK,KY,40291,2022/06/23 00:00:00,428
87,2023/07/26 04:00:00+00,96,2023/06/28 00:00:00,90,2022/08/16 00:00:00,115824,695,SWIMMING AREA,191,SWIMMING POOL,THE IVY APARTMENT HOMES,3300 ALTABROOK DR,LOUISVILLE,KY,40245,2022/06/15 00:00:00,429
84,2023/08/22 04:00:00+00,100,2023/08/11 00:00:00,98,2023/07/06 00:00:00,115827,695,SWIMMING AREA,191,SWIMMING POOL,PROSPECT PARK APARTMENTS,2300 GLEN EAGLE DR,LOUISVILLE,KY,40222,2022/06/16 00:00:00,430
100,2023/08/16 04:00:00+00,97,2023/07/14 00:00:00,98,2022/08/01 00:00:00,115828,695,SWIMMING AREA,191,SWIMMING POOL,MALLARD CROSSING AT ST MATTHEWS PHASE II,400 MALLARD CREEK RD,LOUISVILLE,KY,40207,2022/06/15 00:00:00,431
98,2023/08/16 04:00:00+00,97,2023/07/14 00:00:00,97,2022/08/01 00:00:00,115829,695,SWIMMING AREA,191,SWIMMING POOL,MALLARD CROSSING AT ST MATTHEWS PHASE I,400 MALLARD CREEK RD,LOUISVILLE,KY,40207,2022/06/16 00:00:00,432
68,2023/07/21 04:00:00+00,65,2023/07/21 00:00:00,86,2023/06/21 00:00:00,115831,695,SWIMMING AREA,191,SWIMMING POOL,THE STRATTON,333 WHISPERING BROOK DR,LOUISVILLE,KY,40229,1988/06/07 00:00:00,433
98,2023/08/16 04:00:00+00,93,2023/07/13 00:00:00,91,2022/08/11 00:00:00,115835,695,SWIMMING AREA,191,SWIMMING POOL,MAPLE BROOK APARTMENTS,11507 MAPLE BROOK DR,LOUISVILLE,KY,40241,2022/06/14 00:00:00,434
92,2023/08/23 04:00:00+00,72,2023/06/09 00:00:00,89,2022/08/08 00:00:00,115836,695,SWIMMING AREA,191,SWIMMING POOL,BUTCHERTOWN FLATS - BACK POOL,820 RIVER DELL DR,LOUISVILLE,KY,40206,1988/06/07 00:00:00,435
93,2023/08/21 04:00:00+00,81,2023/08/03 00:00:00,89,2022/06/30 00:00:00,115837,695,SWIMMING AREA,191,SWIMMING POOL,BUTCHERTOWN FLATS - FRONT POOL,850 RIVER DELL DRIVE,LOUISVILLE,KY,40206,2022/07/06 00:00:00,436
86,2023/08/10 04:00:00+00,83,2023/05/26 00:00:00,0,2022/08/09 00:00:00,116073,695,SWIMMING AREA,191,SWIMMING POOL,YUGO LOUISVILLE NINE,1900 S FLOYD ST,LOUISVILLE,KY,40208,1988/06/07 00:00:00,437
97,2023/08/10 04:00:00+00,87,2023/05/26 00:00:00,0,2022/08/09 00:00:00,116074,695,SWIMMING AREA,197,SPA,YUGO LOUISVILLE NINE,1900 S FLOYD ST,LOUISVILLE,KY,40208,1988/06/07 00:00:00,438
47,2023/08/08 04:00:00+00,89,2023/06/07 00:00:00,95,2022/08/08 00:00:00,116330,695,SWIMMING AREA,191,SWIMMING POOL,SAWYER EAST END,9910 SHINING WILLOW DR,LOUISVILLE,KY,40241,2022/08/08 00:00:00,439
98,2023/08/08 04:00:00+00,89,2023/05/17 00:00:00,0,2022/08/09 00:00:00,116444,695,SWIMMING AREA,197,SPA,MARTIN ON MAIN,835 E MAIN ST,LOUISVILLE,KY,40206,1988/06/07 00:00:00,440
98,2023/08/08 04:00:00+00,70,2023/04/25 00:00:00,74,2023/04/25 00:00:00,116445,695,SWIMMING AREA,191,SWIMMING POOL,MARTIN ON MAIN,835 E MAIN ST,LOUISVILLE,KY,40206,1988/06/07 00:00:00,441
90,2023/08/10 04:00:00+00,80,2023/06/30 00:00:00,0,2022/08/09 00:00:00,117123,695,SWIMMING AREA,191,SWIMMING POOL,MYRIAD HOTEL,900 BAXTER AVE,LOUISVILLE,KY,40204,1988/06/07 00:00:00,442
70,2023/02/22 05:00:00+00,96,2022/11/22 00:00:00,0,2022/08/09 00:00:00,117125,695,SWIMMING AREA,191,SWIMMING POOL,QUALITY INN & SUITES,311 E GAULBERT AVE,LOUISVILLE,KY,40208,1988/06/07 00:00:00,443
95,2022/12/19 05:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,117169,495,SWIMMING AREA,191,SWIMMING POOL,HILTON GARDEN INN,400 SHERBURN LANE,LOUISVILLE,KY,40207,2022/12/06 00:00:00,444
89,2023/01/11 05:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,117172,371,SWIMMING AREA,197,SPA,HAWTHORN SUITES LOUISVILLE EAST - SPA,751 CYPRESS STATION DR,LOUISVILLE,KY,40207,2022/12/07 00:00:00,445
67,2023/10/03 04:00:00+00,93,2023/01/11 00:00:00,0,2022/08/09 00:00:00,117173,695,SWIMMING AREA,191,SWIMMING POOL,HAWTHORN SUITES LOUISVILLE EAST,751 CYPRESS STATION DR,LOUISVILLE,KY,40207,2022/12/07 00:00:00,446
91,2023/08/14 04:00:00+00,87,2023/07/13 00:00:00,0,2022/08/09 00:00:00,117191,695,SWIMMING AREA,191,SWIMMING POOL,GOLDFISH SWIM SCHOOL,4196 WESTPORT RD,LOUISVILLE,KY,40207,1988/06/07 00:00:00,447
95,2023/05/26 04:00:00+00,72,2022/11/29 00:00:00,0,2022/08/09 00:00:00,117247,695,SWIMMING AREA,191,SWIMMING POOL,COMFORT INN SW LOUISVILLE,4444 DIXIE HWY,LOUISVILLE,KY,40216,1988/06/07 00:00:00,448
97,2023/08/01 04:00:00+00,87,2023/07/05 00:00:00,0,2022/08/09 00:00:00,118004,695,SWIMMING AREA,191,SWIMMING POOL,THE EDWIN,2814 DE MEL AVE,LOUISVILLE,KY,40214,2023/04/06 00:00:00,449
98,2023/08/02 04:00:00+00,98,2023/06/01 00:00:00,100,2023/04/27 00:00:00,118018,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - OUTDOOR,9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,2023/04/06 00:00:00,450
96,2023/09/12 04:00:00+00,100,2023/08/02 00:00:00,100,2023/04/27 00:00:00,118019,695,SWIMMING AREA,191,SWIMMING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - INDOOR,9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,2023/04/06 00:00:00,451
94,2023/09/13 04:00:00+00,100,2023/08/14 00:00:00,0,2022/08/09 00:00:00,118020,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - BUBBLE,9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,1988/06/07 00:00:00,452
100,2023/08/02 04:00:00+00,93,2023/06/01 00:00:00,0,2022/08/09 00:00:00,118021,695,SWIMMING AREA,199,WADING POOL,GENESIS HEALTHCLUBS BLAIRWOOD - WADING,9300 BLAIRWOOD,LOUISVILLE,KY,40222,1988/06/07 00:00:00,453
80,2023/08/30 04:00:00+00,87,2023/05/10 00:00:00,0,2022/08/09 00:00:00,118358,695,SWIMMING AREA,191,SWIMMING POOL,COMFORT SUITES AIRPORT,6535 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,2003/06/01 00:00:00,454
94,2023/07/31 04:00:00+00,84,2023/05/04 00:00:00,84,2023/05/04 00:00:00,118570,695,SWIMMING AREA,191,SWIMMING POOL,THE RYE APARTMENTS,9400 HURSTBOURNE PARK BLVD,LOUISVILLE,KY,40220,2023/05/12 00:00:00,455
84,2023/08/29 04:00:00+00,82,2023/08/11 00:00:00,92,2023/05/26 00:00:00,118793,695,SWIMMING AREA,191,SWIMMING POOL,RESERVE AT LINDSAY,2601 LINDSAY AVE,LOUISVILLE,KY,40206,2023/05/26 00:00:00,456
90,2023/08/17 04:00:00+00,93,2023/06/30 00:00:00,0,2022/08/09 00:00:00,119141,695,SWIMMING AREA,191,SWIMMING POOL,VENTANA APARTMENTS,5319 RANGELAND RD,LOUISVILLE,KY,40219,2023/06/30 00:00:00,457
77,2023/07/31 04:00:00+00,85,2023/05/26 00:00:00,0,2022/08/09 00:00:00,119218,695,SWIMMING AREA,191,SWIMMING POOL,NEWBERRY PARC APARTMENTS,250 OLDE ENGLISH COURT,LOUISVILLE,KY,40272,2023/05/25 00:00:00,458
93,2023/08/10 04:00:00+00,96,2023/07/17 00:00:00,0,2022/08/09 00:00:00,119284,695,SWIMMING AREA,191,SWIMMING POOL,800 TOWER CITY APTS,800 S 4TH ST,LOUISVILLE,KY,40203,2023/07/17 00:00:00,459
91,2023/08/23 04:00:00+00,100,2023/07/27 00:00:00,0,2022/08/09 00:00:00,119374,695,SWIMMING AREA,191,SWIMMING POOL,THE POINTE AT STONEYBROOK,2405 ARBOR POINTE DR,LOUISVILLE,KY,40220,1988/06/07 00:00:00,460
66,2023/11/08 05:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,120394,695,SWIMMING AREA,191,SWIMMING POOL,COURTYARD BY MARRIOTT LOUISVILLE AIRPORT,819 PHILLIPS LANEE,LOUISVILLE,KY,40209,2023/11/08 00:00:00,461
100,2023/07/18 04:00:00+00,100,2023/06/01 00:00:00,100,2022/07/11 00:00:00,105081,695,SWIMMING AREA,198,SPLASH PAD,METRO PARKS VICTORY PARK SPRAYGROUND,1051 S 23RD ST,LOUISVILLE,KY,40210,2019/09/11 00:00:00,462
92,2023/08/15 04:00:00+00,82,2023/07/06 00:00:00,87,2022/08/17 00:00:00,105383,695,SWIMMING AREA,191,SWIMMING POOL,HAMPTON PLACE APARTMENTS,1549 W MADISON ST,LOUISVILLE,KY,40203,2018/06/14 00:00:00,463
92,2023/08/30 04:00:00+00,66,2023/03/02 00:00:00,94,2022/04/25 00:00:00,105429,695,SWIMMING AREA,191,SWIMMING POOL,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,2019/01/31 00:00:00,464
94,2023/08/11 04:00:00+00,97,2023/06/13 00:00:00,87,2022/08/18 00:00:00,105704,695,SWIMMING AREA,191,SWIMMING POOL,DONARD PARK CONDOMIUMS,801 DONARD PARK AVE,LOUISVILLE,KY,40218,1988/06/07 00:00:00,465
100,2023/07/28 04:00:00+00,94,2023/05/24 00:00:00,97,2022/07/21 00:00:00,105753,695,SWIMMING AREA,191,SWIMMING POOL,POST OAK APARTMENTS,8000 POST OAK PLACE,LOUISVILLE,KY,40222,2018/08/01 00:00:00,466
97,2023/08/08 04:00:00+00,98,2023/07/07 00:00:00,98,2022/08/08 00:00:00,105994,695,SWIMMING AREA,198,SPLASH PAD,METRO PARKS TYLER PARK SPRAY POOL,1501 CASTLEWOOD AVE,LOUISVILLE,KY,40204,1988/06/07 00:00:00,467
65,2023/08/26 04:00:00+00,79,2023/05/24 00:00:00,80,2022/08/17 00:00:00,106106,695,SWIMMING AREA,191,SWIMMING POOL,THE POOL AT THE GROVE,6101 CHAMBERLAIN LANE,PROSPECT,KY,40059,2019/05/24 00:00:00,468
83,2023/07/26 04:00:00+00,70,2023/05/12 00:00:00,85,2022/05/19 00:00:00,106142,695,SWIMMING AREA,191,SWIMMING POOL,FLATS AT SPRINGHURST,4201 SIMCOE LANE,LOUISVILLE,KY,40241,2020/06/23 00:00:00,469
83,2023/08/12 04:00:00+00,73,2023/07/18 00:00:00,98,2022/08/09 00:00:00,106447,695,SWIMMING AREA,191,SWIMMING POOL,HUNTING CREEK COUNTRY CLUB,6807 FOXCROFT RD,PROSPECT,KY,40059,2019/04/30 00:00:00,470
90,2023/07/31 04:00:00+00,93,2023/06/30 00:00:00,98,2022/07/06 00:00:00,106475,695,SWIMMING AREA,191,SWIMMING POOL,CENTURY BELMONT STATION,11950 VICTORY KNOLL CIRCLE,LOUISVILLE,KY,40243,2019/07/12 00:00:00,471
95,2023/07/19 04:00:00+00,97,2023/05/31 00:00:00,94,2022/08/15 00:00:00,106640,695,SWIMMING AREA,191,SWIMMING POOL,SPRINGS AT LAGRANGE,10500 DRUMLINE DR,LOUISVILLE,KY,40223,2019/08/27 00:00:00,472
69,2023/08/29 04:00:00+00,94,2023/05/09 00:00:00,92,2022/09/21 00:00:00,106641,695,SWIMMING AREA,191,SWIMMING POOL,EMBASSY SUITES,501 S 4TH ST,LOUISVILLE,KY,40202,2018/12/20 00:00:00,473
97,2023/08/02 04:00:00+00,91,2023/07/11 00:00:00,94,2022/07/07 00:00:00,106664,510,SWIMMING AREA,191,SWIMMING POOL,PARK PLACE APARTMENTS,7500 CRANFILL WAY,LOUISVILLE,KY,40214,2019/07/03 00:00:00,474
90,2023/07/21 04:00:00+00,83,2023/05/08 00:00:00,90,2022/08/09 00:00:00,106727,695,SWIMMING AREA,191,SWIMMING POOL,SURE STAY PLUS HOTEL,4125 PRESTON HWY,LOUISVILLE,KY,40213,1988/06/07 00:00:00,475
88,2023/07/20 04:00:00+00,94,2023/05/03 00:00:00,80,2022/08/31 00:00:00,106739,695,SWIMMING AREA,191,SWIMMING POOL,CANDLEWOOD SUITES,1039 ZORN AVE,LOUISVILLE,KY,40207,2019/12/30 00:00:00,476
95,2023/07/24 04:00:00+00,94,2023/06/08 00:00:00,98,2022/07/06 00:00:00,106854,695,SWIMMING AREA,191,SWIMMING POOL,HAVEN ON TUCKER #2,12601 CHARLES FARM CIRCLE,LOUISVILLE,KY,40299,1988/06/07 00:00:00,477
95,2023/07/24 04:00:00+00,94,2023/06/08 00:00:00,98,2022/07/06 00:00:00,106855,796,SWIMMING AREA,191,SWIMMING POOL,HAVEN ON TUCKER #1,12601 CHARLES FARM CIRCLE,LOUISVILLE,KY,40299,1988/06/07 00:00:00,478
92,2023/08/21 04:00:00+00,98,2023/05/25 00:00:00,90,2022/06/28 00:00:00,107641,695,SWIMMING AREA,191,SWIMMING POOL,JEFFERSON GREEN APARTMENTS,3010 JEFFERSON GREEN DR,LOUISVILLE,KY,40219,1988/06/07 00:00:00,479
87,2023/08/29 04:00:00+00,89,2023/06/16 00:00:00,77,2022/08/16 00:00:00,108019,695,SWIMMING AREA,191,SWIMMING POOL,SOVA,11707 NANSEMOND,LOUISVILLE,KY,40245,2019/05/24 00:00:00,480
92,2023/09/01 04:00:00+00,88,2023/08/22 00:00:00,98,2022/07/11 00:00:00,108107,695,SWIMMING AREA,191,SWIMMING POOL,ASHTON BROOK APARTMENTS,7805 OXTED LANE,LOUISVILLE,KY,40222,2019/06/03 00:00:00,481
94,2023/07/20 04:00:00+00,90,2023/03/02 00:00:00,92,2022/08/30 00:00:00,108134,695,SWIMMING AREA,191,SWIMMING POOL,CAMBRIA HOTEL,120 S FLOYD ST,LOUISVILLE,KY,40202,1988/06/07 00:00:00,482
90,2023/08/05 04:00:00+00,88,2023/06/14 00:00:00,95,2022/06/28 00:00:00,108274,695,SWIMMING AREA,191,SWIMMING POOL,COVINGTON BY THE LAKE,7321 JEFFERSON BLVD,LOUISVILLE,KY,40219,1988/06/07 00:00:00,483
95,2023/08/09 04:00:00+00,90,2023/07/14 00:00:00,95,2022/08/01 00:00:00,108387,949,SWIMMING AREA,191,SWIMMING POOL,TRIFECTA APARTMENTS,2501 S 4TH ST,LOUISVILLE,KY,40208,2019/07/30 00:00:00,484
88,2023/07/17 04:00:00+00,91,2023/06/13 00:00:00,100,2022/07/29 00:00:00,108428,695,SWIMMING AREA,191,SWIMMING POOL,MEREMONT AT LONG RUN,1550 LINCOLN HILL WAY,LOUISVILLE,KY,40207,1988/06/07 00:00:00,485
98,2023/08/07 04:00:00+00,92,2023/06/27 00:00:00,96,2022/09/16 00:00:00,108933,695,SWIMMING AREA,191,SWIMMING POOL,THE FLATS ON 5TH LOUISVILLE,430 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,2019/08/08 00:00:00,486
88,2023/04/21 04:00:00+00,91,2022/12/20 00:00:00,86,2022/02/01 00:00:00,108960,695,SWIMMING AREA,191,SWIMMING POOL,LA QUINTA INN & SUITES EAST,13825 TERRA VIEW TRAIL,LOUISVILLE,KY,40245,1988/06/07 00:00:00,487
92,2023/10/31 04:00:00+00,97,2023/05/10 00:00:00,97,2022/11/28 00:00:00,109671,695,SWIMMING AREA,191,SWIMMING POOL,U OF L HEALTH - FRAZIER REHAB #2,220 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,2006/06/01 00:00:00,488
97,2023/05/10 04:00:00+00,100,2022/11/28 00:00:00,99,2022/05/20 00:00:00,109672,695,SWIMMING AREA,191,SWIMMING POOL,U OF L HEALTH - FRAZIER REHAB #1,220 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,2006/06/01 00:00:00,489
92,2023/08/17 04:00:00+00,91,2023/06/16 00:00:00,97,2022/07/18 00:00:00,109711,695,SWIMMING AREA,191,SWIMMING POOL,UPTON - OXMOOR APARTMENTS,7725 UPTON OXMOOR LANE,LOUISVILLE,KY,40222,1988/06/07 00:00:00,490
86,2023/07/13 04:00:00+00,75,2023/06/09 00:00:00,94,2022/08/11 00:00:00,109728,695,SWIMMING AREA,191,SWIMMING POOL,AVOCA APARTMENT,1405 AVOCA RIDGE RD,LOUISVILLE,KY,40223,1988/06/07 00:00:00,491
100,2023/03/17 04:00:00+00,100,2022/10/13 00:00:00,100,2022/04/08 00:00:00,109771,695,SWIMMING AREA,191,SWIMMING POOL,THE HARPER,292 STOKE ON TRENT,JEFFERSONTOWN,KY,40299,2020/06/30 00:00:00,492
95,2023/03/03 05:00:00+00,92,2022/12/16 00:00:00,93,2022/02/02 00:00:00,109829,695,SWIMMING AREA,191,SWIMMING POOL,HYATT HOUSE LOUISVILLE EAST,9315 LEES GATE RD,LOUISVILLE,KY,40222,2020/09/21 00:00:00,493
93,2023/08/24 04:00:00+00,84,2023/07/06 00:00:00,97,2022/09/02 00:00:00,109911,904,SWIMMING AREA,191,SWIMMING POOL,AXIS ON LEXINGTON,303 AXIS DR,LOUISVILLE,KY,40206,1988/06/07 00:00:00,494
84,2023/08/23 04:00:00+00,95,2022/08/16 00:00:00,97,2021/07/09 00:00:00,109975,515,SWIMMING AREA,191,SWIMMING POOL,FINISH LINE APARTMENTS,5420 EIGHT BELLS LANE,LOUISVILLE,KY,40258,1988/06/07 00:00:00,495
94,2023/08/15 04:00:00+00,92,2023/06/29 00:00:00,96,2022/08/11 00:00:00,109976,915,SWIMMING AREA,191,SWIMMING POOL,FRONTGATE APARTMENTS,7400 SNOW BEND AVE,LOUISVILLE,KY,40228,2021/06/16 00:00:00,496
93,2023/08/01 04:00:00+00,94,2023/04/04 00:00:00,73,2021/08/12 00:00:00,110312,695,SWIMMING AREA,191,SWIMMING POOL,THE LOFT,512 W ORMSBY AVE,LOUISVILLE,KY,40203,1988/06/07 00:00:00,497
90,2023/09/07 04:00:00+00,95,2023/01/05 00:00:00,90,2022/08/29 00:00:00,110473,695,SWIMMING AREA,191,SWIMMING POOL,TOWNEPLACE SUITES,801 W JEFFERSON ST,LOUISVILLE,KY,40202,1988/06/07 00:00:00,498
100,2023/07/24 04:00:00+00,97,2023/06/05 00:00:00,91,2022/07/12 00:00:00,110474,695,SWIMMING AREA,191,SWIMMING POOL,RIALTO AT HURSTBOURNE,309 PALAZZO CIRCLE,LOUISVILLE,KY,40222,2022/05/13 00:00:00,499
92,2023/05/16 04:00:00+00,98,2022/12/20 00:00:00,95,2022/05/06 00:00:00,110557,695,SWIMMING AREA,191,SWIMMING POOL,RESIDENCE INN,2510 TERRA CROSSING BLVD,LOUISVILLE,KY,40245,2020/12/21 00:00:00,500
81,2023/07/14 04:00:00+00,76,2023/06/06 00:00:00,86,2022/08/12 00:00:00,110558,695,SWIMMING AREA,191,SWIMMING POOL,LORY OF LOUISVILLE,201 HERITAGE HILLS TRAIL,LOUISVILLE,KY,40223,2020/06/08 00:00:00,501
94,2023/08/11 04:00:00+00,73,2023/06/26 00:00:00,91,2022/08/22 00:00:00,110572,695,SWIMMING AREA,191,SWIMMING POOL,ELEVATE AT NULU APARTMENTS,510 S SHELBY ST,LOUISVILLE,KY,40202,2020/06/08 00:00:00,502
77,2023/08/01 04:00:00+00,78,2023/06/13 00:00:00,90,2022/08/11 00:00:00,110637,695,SWIMMING AREA,191,SWIMMING POOL,BROOKVIEW AT MIDDLETOWN,400 ECHELON DR,LOUISVILLE,KY,40223,2020/06/22 00:00:00,503
97,2023/08/21 04:00:00+00,83,2023/07/21 00:00:00,84,2021/07/09 00:00:00,110742,695,SWIMMING AREA,191,SWIMMING POOL,THE OAKS AT ST. ANDREWS,6817 BROOKLAWN DR,LOUISVILLE,KY,40214,2020/07/06 00:00:00,504
89,2023/08/02 04:00:00+00,92,2023/07/13 00:00:00,94,2022/08/23 00:00:00,111706,695,SWIMMING AREA,191,SWIMMING POOL,COURTYARDS AT CURRY FARMS,1840 DRESSAGE CIRCLE,LOUISVILLE,KY,40245,2021/07/27 00:00:00,505
97,2023/08/16 04:00:00+00,91,2023/07/13 00:00:00,100,2022/08/09 00:00:00,111717,477,SWIMMING AREA,191,SWIMMING POOL,THE LOUIS FLATS APARTMENTS,10720 BELL TUCKER LANE,LOUISVILLE,KY,40241,1988/06/07 00:00:00,506
92,2023/08/16 04:00:00+00,91,2023/04/20 00:00:00,90,2022/08/01 00:00:00,111748,695,SWIMMING AREA,191,SWIMMING POOL,LYRIC AT NORTON COMMONS,6324 MEETING STREET,PROSPECT,KY,40059,2023/04/20 00:00:00,507
84,2023/09/29 04:00:00+00,94,2023/04/28 00:00:00,91,2022/12/08 00:00:00,111806,690,SWIMMING AREA,197,SPA,JEWISH COMMUNITY CENTER,3600 R DUTCHMANS LANE,LOUISVILLE,KY,40205,2022/04/18 00:00:00,508
84,2023/09/29 04:00:00+00,79,2023/03/24 00:00:00,82,2022/12/07 00:00:00,111807,695,SWIMMING AREA,191,SWIMMING POOL,JEWISH COMMUNITY CENTER,3600R DUTCHMANS LANE,LOUISVILLE,KY,40205,1988/06/07 00:00:00,509
93,2023/08/09 04:00:00+00,0,2023/07/14 00:00:00,0,2022/08/09 00:00:00,112181,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,LOUISVILLE DIVE CENTER - SCUBA TRAINING FACILITY,4265 ROOSEVELT AVE,LOUISVILLE,KY,40213,1988/06/07 00:00:00,510
100,2023/08/17 04:00:00+00,97,2023/06/27 00:00:00,91,2022/08/12 00:00:00,112289,695,SWIMMING AREA,191,SWIMMING POOL,BROOKVIEW AT APEX,11602 APEX VIEW DR,LOUISVILLE,KY,40229,2021/04/23 00:00:00,511
100,2023/08/08 04:00:00+00,76,2023/06/26 00:00:00,100,2022/08/29 00:00:00,112532,695,SWIMMING AREA,191,SWIMMING POOL,BRECKINRIDGE SQUARE APARTMENTS,203 BRECKINRIDGE SQUARE,LOUISVILLE,KY,40220,1988/06/07 00:00:00,512
