yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,90000154.0,"University of California, San Diego Medical Center",San Diego,8,0,0.29,0.0,No Difference*,0.0,12.59,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,70001351.0,Valley Children's Hospital,Madedra,10,0,0.26,0.0,No Difference*,0.0,14.13,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,90000154.0,Hoag Memorial Hospital Presbyterian,Los Angeles,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,50000014.0,Victor Valley Global Medical Center,San Bernardino,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,140000118.0,Washington Hospital,Alameda,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,140000014.0,West Hills Hospital & Medical Center,Los Angeles,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000002.0,AHMC Anaheim Regioanl Medical Center,Orange,123,0,0.92,0.0,No Difference*,0.0,4.02,* See Data Dictgionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,110000508.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Kings,51,1,0.4,2.49,No Difference*,0.06,13.86,* See Data Dictionary
2015,California,"Healthare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,Adventist Medical Center - Reedley,Fresno,22,0,0.21,0.0,No Difference*,0.0,17.91,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000022.0,Adventist Medical Center - Selma,Fresno,13,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000011.0,Alameda Hospital,Alameda,19,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2537,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000137.0,Alhambra Hospital Medical Center,Los Angeles,18,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,50000014.0,Alta Bates Summit Medical Center,Alameda,92,0,0.91,0.0,No Difference*,0.0,4.06,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000100.0,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,137,2,1.24,1.61,No Difference,0.27,5.33,"Hozspitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,90000013.0,Alvarado Hospital Medical Center,San Diego,3,0,0.02,0.0,No Difference*,0.0,1.26,"Hospitals reported ocmbined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000137.0,Anaheim Global Medical Center,Oraknge,38,0,0.27,0.0,No Difference*,0.0,13.71,* See Data Dictinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000011.0,Antelope Valley Hospital,Los Angeles,202,1,1.81,0.55,No Difference,0.03,2.72,* eSe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,110000041.0,Bakersfield Memorial Hospital,San Bernardino,136,0,1.51,0.0,No Difference,0.0,1.99,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000008.0,Bakersfield Memorial Hospital,ern,99,0,0.82,0.0,No Diffrence*,0.0,4.48,* See Data Dsictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,110000058.0,Community Memorial Hospital - San Buenaventura,Lassen,6,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,Barstow Community Hospital,San Bernardino,21,0,0.2,0.0,No Difference*,0.0,18.08,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000139.0,Barton Memorial Hospital,El Dorado,34,0,0.26,0.0,o Difference*,0.0,14.24,* See Data Dictionary
2597,Califoornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000074.0,Beverly Hospital,Los Angeels,48,0,0.34,0.0,No Difference*,0.0,10.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000034.0,California Hospital Medical Center - Los Angeles,Los Anglees,225,0,1.81,0.0,No Difference,0.0,1.65,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000093.0,California Pacific Medical Center - California West Campus Hospital,San Francisco,138,1,0.79,1.26,No Difference*,0.03,7.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000002.0,California Pacific Medical Center - Davies Campus Hospital,San Francisco,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,120001330.0,Eisenhower Medical Center,San Francisco,57,0,0.44,0.0,No Diffcerence*,0.0,8.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,Community Regional Medical Center,San Francisco,16,0,0.15,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000004.0,Community Memorial Hospital - San Buenaventura,Los Angeles,382,0,2.24,0.0,No Difference,0.0,1.34,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000137.0,Centinela Hospital Medical Center,Los Angeles,19,0,0.25,0.0,No Difference*,0.0,15.06,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000100.0,Central Valley General Hospital,Kings,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000008.0,Doctors Medical Center,Los Angeles,1,0,0.05,0.0,No Difference*,0.0,1.26,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000004.0,Children's Hospital Los Angeles,San Francisco,15,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1532,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,Grossmont Hospital,San Bernardino,3,0,0.02,0.0,No Difjference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000074.0,"Kaiser Foundation Hospital, Fontana",Los Angeles,152,1,1.03,0.97,No Difference,0.03,5.42,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000014.0,City of Hope Helford Clinical Research Hospital,Los Angeles,141,0,2.62,0.0,No Difference,0.0,1.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000093.0,Clovis Community Medical Center,Frsno,400,6,2.69,2.23,No Difference,0.9,4.64,* See Dtata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000053.0,"Kaiser Foundation Hospital, Sacramento",Los Angeles,15,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000012.0,Desert Regional Medical Center,Los Angeles,7,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,Colusa Regional Medical Center,Colusa,4,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000022.0,Community Hospital Long Beach,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000139.0,El Centro Regional Medical Center,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data iDctionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000002.0,Community Hospital of San Bernardino,San Bernardino,44,0,0.32,0.0,No Difference*,0.0,11.64,* See Data Dictionary
2077,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000137.0,Community Hospital of The Monterey Peninsula,Monterey,75,1,0.51,1.96,No Difference*,0.05,10.9,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,120001330.0,Community Memorial Hospital - San Buenaventura,Ventura,137,2,1.07,1.88,No Difference,0.32,6.2,* See Dat aDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000100.0,Community Regional Medical Center,Fresno,295,4,2.33,1.71,No Difference,0.55,4.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000137.0,Contra Costa Regional Medical Center,Contra Coshta,68,0,0.61,0.0,No Difference*,0.0,6.03,* See Data Dcitionary
2015,California,"Healthcare Associated Infection, Surgical ite Infections (SSI)",Abdominal hysterectomy,250000011.0,Corona Regional Medical Center,Riverside,79,2,0.55,3.66,No Difference*,0.44,13.23,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000008.0,Dameron Hospital,an Joaquin,43,0,0.35,0.0,No Difference*,0.0,10.45,* See Dtaa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,120000336.0,Delano Regional Medical Center,Kern,2,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,50000014.0,Desert Regional Medical Center,Riverside,174,4,1.77,2.27,No Differencre,0.72,5.47,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000066.0,Bakersfield Heart Hospital,San Bernardino,30,1,0.31,3.19,No Difference*,0.08,17.74,* See Data Dictionary
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000118.0,Doctors Hospital of Manteca,San Joaquin,19,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,Doctors Medical Center,zStanislaus,110,1,0.89,1.13,No Difference*,0.03,6.28,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000139.0,rDominican Hospital,Santa Cruz,62,0,0.52,0.0,No Difference*,0.0,7.04,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000014.0,Earl & Loraine Miller Children's Hospital,Los Angeles,9,1,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000100.0,California Pacific Medical Center - Pacific Campus Hospital,Los Angeles,14,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abzdominal hysterectomy,220000022.0,Eden Medical Center,Alameda,25,0,0.2,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000002.0,Eisenhower Medical Center,Riverside,31,0,0.28,0.0,No Difference*,0.0,13.08,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hystercetomy,120001330.0,El Camino Hospital,Santa Clara,390,1,3.07,0.33,No Difference,0.02,1.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysteerctomy,70000136.0,El Camino Hospital Los Gatos,Santa Clara,60,0,0.37,0.0,No Differece*,0.0,9.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000070.0,El Centro Regional Medical Center,Imperial,25,1,0.32,3.12,No Difference*,0.08,17.36,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000137.0,Emanuel Medical Center,Sgtanislaus,44,2,0.3,6.65,No Difference*,0.81,24.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Ipnfections (SSI)",Abdominal hysterectomy,70000137.0,Enloe Medical Center - Esplanade,utte,9,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Ditionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000014.0,Fairchild Medical Center,Siskiyou,11,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000118.0,AHMC Anaheim Regional Medical Center,Butte,13,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectowmy,930000002.0,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,37,0,0.31,0.0,No Difference*,0.0,11.86,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000002.0,Fountain Valley Regional Hospital & Medical Center,Ovrange,205,0,1.16,0.0,No Difference,0.0,2.58,"Hospitals reported combianed data, see Data Dictionary"
2198,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000074.0,Frank R. Howard Memorial Hospital,Mendocino,3,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1489,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000014.0,French Hospital Medical Center,San Luis Obispo,11,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000093.0,Fresno Surgical Hospital,Fresno,12,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical oSite Infections (SSI)",Abdominal hysterectomy,60000058.0,Garden Grove Hospital and Medical Center,Orange,44,0,0.31,0.0,No Difference*,0.0,12.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000011.0,Gardens Regional Hospital and Medical Center,Los Angeles,11,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000008.0,Garfield Medical Center,Los Angeles,137,1,0.72,1.39,No Difference*,0.04,7.74,* See Data Dictionnary
