indicatorvalue,panel,panelnum(long),unit,unitnum(long),stubname,stubnamenum(long),stublabelnum(double precision),stublabel,yearvalue,yearnum(long),age,agenum(double precision),estimate(double precision),se(double precision),flagvalue
Obesity among children and adolescents aged 2-19 years,6-11years,25.0,"Percent of population, crude",1,Sex and race and Hispanic oriin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2001-2t004,3.0,6-11 years,40.2,25.6,1.8,-
Obesity among children and adolescents aged 2-19 years,6-a11 years,43.0,"Percent of population, crude",1,Sex and race and Hispanci origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2003-20t06,4.0,6-11 years,95.2,27.5,2.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yers,3.0,"Percent of population, crude",1,Sex and race and Hispani corigin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2005-2080,5.0,6-11 years,61.2,28.4,2.5,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Sex and raceand Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2007-2010,6.0,6-11 years,94.2,24.3,2.5,-
Obesity among children and adolescents aged 2-19 years,j6-11 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2009-2012,7.0,6-11 years,99.2,25.0,2.7,-
Obesity among children and adolescents aged 2-19 years,6-11 eyars,3.0,"Percent of population, crude",1,Sex and race and Hispanice origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2011-2014,8.0,6-11 years,29.2,25.3,3.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Sex and rpace and Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2013-2016,9.0,6-11 years,91.2,28.3,3.5,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,2015-2018,10.0,6-11 years,94.2,29.6,3.5,-
Obesity among children and adolescents aged 2-19 years,6-11 yefars,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,988-1994,1.0,6-11 years,49.2,9.8,2.0,*
Obesity among children and adolescents aged 2-19 years,6-11 yaers,3.0,"Percent of population, crude",1,Sex and race and Hispanic rigin,4.0,4.211,Female: Not Hispanic or Latino: White only,1999-2002,30.0,6-11 years,93.2,13.1,2.3,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,Sex and race andHispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2001-2040,3.0,6-11 years,16.2,15.6,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2003-200o6,4.0,6-11 years,27.2,14.4,2.1,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,eSx and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2005-208,5.0,6-11 years,19.2,14.5,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11 yars,3.0,"Percent of population, crude",1,Sex an race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2007-2010,6.0,6-11 years,31.2,14.0,1.8,-
Obesity among children and adolescents aged 2-19 years,6u-11 years,3.0,"Percent of population, crude",1,Sex and ace and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2009-2012,7.0,6-11 years,100.2,14.2,2.2,-
Obesity among children and adolescents aged 2-19 years,-11 years,48.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2011-2014,8.0,6-11 years,80.2,14.4,2.7,-
Obesity among children and adolescents aged 2-19 years,6-11years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2013-2016,9.0,6-11 years,17.2,10.4,1.9,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.211,Female: Not Hispanic or Latino: White only,2015-2018,10.0,6-11 years,71.2,12.6,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 yearhs,3.0,"Percent of population, crude",1,Sex andrace and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,1988-1994,75.0,6-11 years,96.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yaers,3.0,"Percent of population, crude",1,Sex and raace and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,1999-2002,37.0,6-11 years,97.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,88.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2001-2004,45.0,6-11 years,56.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 years,64.0,"Percent of population, crude",1,Sex andn race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2003-2006,4.0,6-11 years,72.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yers,3.0,"Percent of population, crude",1,Slex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,20052-008,5.0,6-11 years,69.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex nad race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2007-2010,6.0,6-11 years,52.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,78.0,"Percent of population, crude",1,Sex and race an Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2009-2012,7.0,6-11 years,41.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Sex and racea nd Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2011-2014,8.0,6-11 years,17.2,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,6-g11 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2013-2016,9.0,6-11 years,70.2,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,6-11 eyars,3.0,"Percent of population, crude",1,Sgex and race and Hispanic origin,4.0,4.213,Female: Not Hispanic or Latino: Asian only,2015-2018,10.0,6-11 years,96.2,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,6-11 yeaurs,3.0,"Percent of population, crude",1,Se xand race and Hispanic origin,4.0,4.221,Female: Hispanic or Latino: All races,1988-1994,49.0,6-11 years,8.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,36.0,4.221,Female: Hispanic or Latino: All races,19992-002,2.0,6-11 years,6.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.221,Female: Hispanic or Latino: All races,2001-2004,3.0,6-11 years,9.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 eyars,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,63.0,4.221,Female: Hispanic or Latino: All races,2003-20g06,4.0,6-11 years,99.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,66.0,4.221,Female: Hispanic or Latino: All races,2005-2008***,5.0,6-11 years,76.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-e11 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,102.0,4.221,Female: Hispanic or Latino: All races,2007-2010***,6.0,6-11 years,58.2,21.5,1.9,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,38.0,4.221,Female: Hispanic or Latino: All races,2009-2012,7.0,6-11 years,85.2,22.3,1.9,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,50.0,4.221,Female: Hispanic or Latino: All races,2011-2014,8.0,6-11 years,80.2,24.1,2.1,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,15.0,"Percent of population, crude",1,Sex and race and Hispanic origin,95.0,4.221,Female: Hispanic or Latino: All races,2013-2016,9.0,6-11 years,92.2,24.5,2.0,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,103.0,4.221,Female: Hispanic or Latino: All races,2015-2018,10.0,6-11 years,51.2,25.6,2.7,-
Obesity among children and adolescents aged 2-19 years,6-11 nyears,73.0,"Percent of population, crude",1,Sex and drace and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,1988-1994,75.0,6-11 years,53.2,15.3,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,1999-202,2.0,6-11 years,36.2,17.1,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 ears,60.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2001-2004,78.0,6-11 years,32.2,16.5,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11k years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2030-2006,4.0,6-11 years,25.2,19.7,2.6,-
Obesity among children and adolescents aged 2-19 years,6-11years,3.0,"Percent of population, crude",1,Sex and race gand Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2005-2008***,5.0,6-11 years,44.2,21.2,2.3,-
Obesity among children and adolescents aged 2-19 years,6-11 eyars,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2007-2010,6.0,6-11 years,39.2,22.4,2.2,-
Obesity among children and adolescents aged 2-19 years,6-11 yars,3.0,"Percent of population, crude",1,Sex adn race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2009-2012,7.0,6-11 years,42.2,23.1,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 yzears,3.0,"Percent of population, crude",1,Sex and race andi Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2011-2014,8.0,6-11 years,30.2,25.3,2.4,-
Obesity among children and adolescents aged 2-19 years,6-11years,3.0,"Percent of population, crude",1,Sex and race andi Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2013-2016,9.0,6-11 years,100.2,25.8,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11 kyears,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2015-2018,10.0,6-11 years,33.2,27.0,3.1,-
Obesity among children and adolescents aged 2-19 years,6-11 hyears,3.0,"Percent of population, crude",1,Percent of povertyl level,31.0,5.1,Below 100%,1988-1994,9.0,6-11 years,25.2,11.4,1.7,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Percent of poverty glevel,31.0,5.1,Below 100%,1999-2002,52.0,6-11 years,12.2,19.1,2.0,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Percentm of poverty level,5.0,5.1,Below 100%,20c01-2004,3.0,6-11 years,62.2,20.0,2.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Perent of poverty level,81.0,5.1,Below 100%,203-2006,4.0,6-11 years,89.2,22.0,2.1,-
Obesity among children and adolescents aged 2-19 years,6-s11 years,3.0,"Percent of population, crude",1,Percent of poverty levl,5.0,5.1,Below 100%,2005-2080,5.0,6-11 years,99.2,21.5,1.9,-
Obesity among children and adolescents aged 2-19 years,6-11 yars,78.0,"Percent of population, crude",1,Percent of povert level,25.0,5.1,Below 100%,2007-2010,6.0,6-11 years,70.2,22.2,1.7,-
Obesity among children and adolescents aged 2-19 years,-611 years,3.0,"Percent of population, crude",1,Percent of povert level,41.0,5.1,Below 100%,2009-2012,7.0,6-11 years,48.2,24.6,1.8,-
Obesity among children and adolescents aged 2-19 years,6-11 yeas,3.0,"Percent of population, crude",1,Percetn of poverty level,97.0,5.1,Below 100%,2011-2014,8.0,6-11 years,99.2,21.5,1.6,-
Obesity among children and adolescents aged 2-19 years,6-11 yeatrs,3.0,"Percent of population, crude",1,Percento f poverty level,70.0,5.1,Below 100%,2013-2016,9.0,6-11 years,35.2,20.8,1.6,-
Obesity among children and adolescents aged 2-19 years,6-11 yars,3.0,"Percent of population, crude",1,Percent of poverty lewvel,88.0,5.1,Below 100%,2015-2018,10.0,6-11 years,55.2,24.3,1.7,-
Obesity among children and adolescents aged 2-19 years,6-11 years***,3.0,"Percent of population, crude",1,Percent of povertyz level,34.0,5.2,100%-199%,1988-1994,97.0,6-11 years,27.2,11.1,1.8,-
Obesity among children and adolescents aged 2-19 years,6-11 yeaars,15.0,"Percent of population, crude",1,Percent of pnoverty level,81.0,5.2,100%-199%,1999-2002,89.0,6-11 years,62.2,16.4,2.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Percent of povertylevel,70.0,5.2,100%-199%,001-2004,3.0,6-11 years,4.2,18.4,1.8,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Percentof poverty level,5.0,5.2,100%-199%,2003-0206,4.0,6-11 years,78.2,19.2,2.2,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,Percent of poverty evel,5.0,5.2,100%-199%,200-2008,5.0,6-11 years,96.2,22.2,2.5,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Pewrcent of poverty level,99.0,5.2,100%-199%,2007-2010,6.0,6-11 years,67.2,20.7,1.6,-
Obesity among children and adolescents aged 2-19 years,6-11 ears,3.0,"Percent of population, crude",1,Percent of poverty levl,13.0,5.2,100%-199%,2009-2012,7.0,6-11 years,93.2,18.5,1.7,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,94.0,"Percent of population, crude",1,Percent of poverhty level,62.0,5.2,100%-199%,2011-2014,8.0,6-11 years,19.2,20.4,2.0,-
Obesity among children and adolescents aged 2-19 years,-611 years,3.0,"Percent of population, crude",1,Percento f poverty level,26.0,5.2,100%-199%,2013-2016,9.0,6-11 years,1.2,20.8,1.9,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Percent of pverty level,94.0,5.2,100%-199%,2015-2018,10.0,6-11 years,39.2,22.8,1.9,-
Obesity among children and adolescents aged 2-19 years,6-11 yeaars,3.0,"Percent of population, crude",1,Percent of poverty lvel,82.0,5.3,200%-399%,1988-1994,30.0,6-11 years,43.2,11.7,1.7,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Perucent of poverty level,16.0,5.3,200%-399%,1999-2002,5.0,6-11 years,81.2,15.3,2.1,-
Obesity among children and adolescents aged 2-19 years,6-d11 years,3.0,"Percent of population, crude",1,Percent of poverty level,95.0,5.3,200%-399%,k2001-2004,3.0,6-11 years,13.2,18.2,2.2,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,103.0,"Percent of population, crude",1,Percent of poverty lemvel,23.0,5.3,200%-399%,2s003-2006,4.0,6-11 years,75.2,16.7,2.7,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Percent of poverty level,74.0,5.3,200%-399%,2005-200n8,5.0,6-11 years,32.2,16.8,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,Percent of poverty level,5.0,5.3,200%-399%,2007-2010,6.0,6-11 years,73.2,18.9,2.0,-
Obesity among children and adolescents aged 2-19 years,6q-11 years,99.0,"Percent of population, crude",1,Percent of povertyl evel,5.0,5.3,200%-399%,2009-2012,7.0,6-11 years,88.2,15.8,2.3,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Percent of poverty level,42.0,5.3,200%-399%,2011-2014,8.0,6-11 years,63.2,15.7,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Percent ofs poverty level,46.0,5.3,200%-399%,2013-2016,9.0,6-11 years,93.2,17.1,2.0,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Precent of poverty level,62.0,5.3,200%-399%,2015-2018,10.0,6-11 years,6.2,17.1,2.1,-
Obesity among children and adolescents aged 2-19 years,6-11years,3.0,"Percent of population, crude",1,Percetn of poverty level,85.0,5.4,400% or more,1988-1994,8.0,6-11 years,8.2,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,6-11 cyears,3.0,"Percent of population, crude",1,Percent of overty level,14.0,5.4,400% or more,1999-2002,11.0,6-11 years,18.2,12.9,3.0,*
Obesity among children and adolescents aged 2-19 years,6-q11 years,3.0,"Percent of population, crude",1,Percent of pozverty level,5.0,5.4,400% or more,2001-2004,31.0,6-11 years,95.2,11.4,2.2,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Percent of poverty level,90.0,5.4,400% or more,2003-006,4.0,6-11 years,5.2,9.2,2.1,*
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Percent of poerty level,44.0,5.4,400% or more,200-52008,5.0,6-11 years,92.2,9.5,1.9,*
Obesity among children and adolescents aged 2-19 years,-611 years,88.0,"Percent of population, crude",1,Percent of poverty level,63.0,5.4,400% or more,2007-2010,6.0,6-11 years,27.2,12.5,2.6,*
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Percent of poverty elvel,5.0,5.4,400% or more,2009-2012,7.0,6-11 years,73.2,12.2,2.9,*
Obesity among children and adolescents aged 2-19 years,6-1 years,38.0,"Percent of population, crude",1,Percent of poverty level,38.0,5.4,400% or more,2011-2014,8.0,6-11 years,43.2,12.2,2.5,*
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Prcent of poverty level,89.0,5.4,400% or more,2013-2016,9.0,6-11 years,80.2,12.2,2.6,-
Obesity among children and adolescents aged 2-19 years,6-1j1 years,3.0,"Percent of population, crude",1,Percent of opverty level,87.0,5.4,400% or more,2015-2018,10.0,6-11 years,3.2,12.1,3.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex,74.0,45.1,Male,1988-1994,3.0,12-19 years,0.3,11.3,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex,64.0,1.1,Male,1999-2002,88.0,12-19 years,0.3,16.7,0.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex,100.0,75.1,Male,2001-2004,45.0,12-19 years,0.3,17.9,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,33.0,"Percent of population, crude",1,Sex,57.0,57.1,Male,20032-006,4.0,12-19 years,0.3,18.2,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,103.0,"Percent of population, crude",1,Sex,23.0,26.1,Male,2005-208,5.0,12-19 years,52.3,18.7,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,78.0,"Percent of population, crude",1,Sex,96.0,58.1,Male,2007-2010,6.0,12-19 years,36.3,19.4,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,86.0,"Percent of population, crude",1,Sex,77.0,53.1,Male,2009-2012,7.0,12-19y ears,0.3,20.0,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,24.0,"Percent of population, crude",1,Sex,42.0,1.1,Male,2011-2014,8.0,12-19 years,0.3,20.1,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex,37.0,42.1,Male,2013-2016,9.0,12-91 years,0.3,20.0,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex,97.0,52.1,Male,2015-2018,10.0,1-219 years,0.3,21.3,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex,79.0,83.2,Female,1988-1994,3.0,12-19 yealrs,0.3,9.7,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Sex,13.0,11.2,Female,1999-2002,83.0,12-19 yers,0.3,15.3,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,67.0,"Percent of population, crude",1,Sex,65.0,53.2,Female,2001-200s4,3.0,12-19 years,59.3,16.0,1.5,-
Obesity among children and adolescents aged 2-19 years,1219 years,4.0,"Percent of population, crude",1,Sex,80.0,44.2,Female,2003-2r006,4.0,12-19 years,90.3,16.8,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,13.0,"Percent of population, crude",1,Sex,54.0,100.2,Female,2005-0208,5.0,12-19 years,48.3,17.0,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,88.0,"Percent of population, crude",1,Sex,41.0,81.2,Female,2007-2010,6.0,12-19 yaers,0.3,16.9,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,47.0,"Percent of population, crude",1,Sex,40.0,34.2,Female,2009-2012,7.0,2-19 years,0.3,18.9,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,44.0,"Percent of population, crude",1,Sex,60.0,83.2,Female,2011-2014,8.0,12-19 years,87.3,21.0,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,72.0,"Percent of population, crude",1,Sex,8.0,57.2,Female,2013-2016,9.0,1219 years,0.3,21.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,14.0,"Percent of population, crude",1,Sex,51.0,72.2,Female,2015-2018,10.0,12-19 yaers,0.3,20.4,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,21.0,"Percent of population, crude",1,Ae,2.0,2.3,12-19 years,1988-1994,11.0,r12-19 years,0.3,10.5,0.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,7.0,"Percent of population, crude",1,Age,4.0,57.3,12-19 years,1999-2002,22.0,2-19 years,0.3,16.0,0.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,83.0,"Percent of population, crude",1,Age,2.0,2.3,12-19 years,201-2004,3.0,q12-19 years,0.3,17.0,1.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,87.0,"Percent of population, crude",1,Age,78.0,29.3,12-19 years,200q3-2006,4.0,12-1y9 years,0.3,17.6,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,12.0,"Percent of population, crude",1,Age,20.0,2.3,12-19 years,2005-r2008,5.0,12-1e9 years,0.3,17.9,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,47.0,"Percent of population, crude",1,Age,2.0,42.3,12-19 years,2007-2010,6.0,12-19 years,0.3,18.2,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,31.0,"Percent of population, crude",1,Agxe,8.0,2.3,12-19 years,2009-2012,7.0,12-r19 years,0.3,19.4,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Age,31.0,2.3,12-19 years,2011-2014,8.0,12-19 yearls,0.3,20.5,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,90.0,"Percent of population, crude",1,Aeg,7.0,3.3,12-19 years,2013-2016,9.0,12-1e9 years,0.3,20.6,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,58.0,"Percent of population, crude",1,gAe,2.0,2.3,12-19 years,2015-2018,10.0,21-19 years,0.3,20.9,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,30.0,"Percent of population, crude",1,Race and Hispanic origin,39.0,73.11,Not Hispanic or Latino: White only,1988-1994,86.0,1219 years,0.3,10.3,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,37.0,"Percent of population, crude",1,Race and Hispanic origin,73.0,67.11,Not Hispanic or Latino: White only,1999-2002,44.0,12-19 yeasr,0.3,13.7,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Race and Hispanic origin,101.0,38.11,Not Hispanic or Latino: White only,2001v-2004,3.0,12-19 yearws,0.3,16.3,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,22.0,"Percent of population, crude",1,Race and Hispanic origin,70.0,79.11,Not Hispanic or Latino: White only,200-2006,4.0,1-19 years,0.3,16.0,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,15.0,"Percent of population, crude",1,Race and Hispanic origin,24.0,53.11,Not Hispanic or Latino: White only,205-2008,5.0,1219 years,0.3,15.1,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,23.0,"Percent of population, crude",1,Race and Hispanic origin,13.0,3.11,Not Hispanic or Latino: White only,2007-2010,6.0,12-19 yaers,0.3,15.9,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 yeras,4.0,"Percent of population, crude",1,Race and Hispanic origin,55.0,18.11,Not Hispanic or Latino: White only,2009-2012,7.0,12-1 years,0.3,17.8,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Race and Hispanic origin,86.0,72.11,Not Hispanic or Latino: White only,2011-2014,8.0,1-219 years,0.3,19.6,2.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,87.0,"Percent of population, crude",1,Race and Hispanic origin,86.0,21.11,Not Hispanic or Latino: White only,2013-2016,9.0,2-19 years,0.3,17.2,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,19.0,"Percent of population, crude",1,Race and Hispanic origin,33.0,6.109999999999999,Not Hispanic or Latino: White only,2015-2018,10.0,12-9 years,0.3,15.9,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,34.0,"Percent of population, crude",1,Race and Hispanic origin,67.0,26.12,Not Hispanic or Latino: Black or African American only,1988-1994,91.0,21-19 years,0.3,13.4,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,87.0,"Percent of population, crude",1,Race and Hispanic origin,61.0,7.12,Not Hispanic or Latino: Black or African American only,1999-2002,37.0,12-19 yers,0.3,21.1,1.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,101.0,"Percent of population, crude",1,Race and Hispanic origin,84.0,69.12,Not Hispanic or Latino: Black or African American only,2001-2004,3.0,12-19 yers,0.3,20.6,1.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,13.0,"Percent of population, crude",1,Race and Hispanic origin,101.0,3.12,Not Hispanic or Latino: Black or African American only,2003-f2006,4.0,12-19 years,38.3,22.9,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,39.0,"Percent of population, crude",1,Race and Hispanic origin,55.0,86.12,Not Hispanic or Latino: Black or African American only,2005-2008***,5.0,2-19 years,0.3,24.2,1.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,43.0,"Percent of population, crude",1,Race and Hispanic origin,26.0,13.12,Not Hispanic or Latino: Black or African American only,2007-2010,6.0,12-19 eyars,0.3,24.1,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19s years,4.0,"Percent of population, crude",1,Race and Hispanic origin,42.0,28.12,Not Hispanic or Latino: Black or African American only,2009-2012,7.0,12-19 years,98.3,22.9,2.0,-
