county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angees,California,5504,07/17/2021 12:00:00 AM,43.5789898991771,-118.2282411,1273551,24603,3883186,64163,2372,3,7766,19
Los Angeles,California,6037,07/18/2021 12:00:00 AM,34.30828379,-107.64098355959857,1276254,24609,3893526,64235,2703,6,10340,72
Ls Angeles,Califgornia,6037,07/19/2021 12:00:00 AM,34.30828379,-118.2282411,1276254,24623,3894556,64228,0,14,1030,-7
Los Angeles,California,8006,07/20/2021 12:00:00 MA,34.30828379,-118.2282411,1281760,24624,3903052,64231,5506,1,8496,3
Los Angeles,California,3510,07/21/2021 12:00:00 AM,34.30828379,-118.2282411,1283844,24628,3905990,64235,2084,4,2938,4
Los Angeles,California,8120,07/22/202 112:00:00 AM,34.30828379,-128.56713664051992,1285771,24643,3917610,64267,1927,15,11620,32
Los Ageles,California,6037,07/23/2021 12:00:00 AM,34.30828379,-118.40149168494284,1288090,24647,3927901,64292,2319,4,10291,25
Los Angeles,Califorina,6037,07/24/2021 12:00:00 AM,34.30828379,-132.606342202709,1290395,24658,3935590,64341,2305,11,7689,49
Los Angeles,California,6037,07/25/201 12:00:00 AM,34.30828379,-118.2282411,1293583,24677,3944933,64386,3188,19,9343,45
Los Angeles,California,6037,07/26/2201 12:00:00 AM,34.30828379,-118.2282411,1297087,24691,3956303,64423,3504,14,11370,37
Lofs Angeles,Clalifornia,8561,07/27/2021 12:00:00 AM,34.30828379,-96.57940590679874,1300313,24691,3961190,64425,3226,0,4887,2
Los Angeles,Calfornia,4477,07/28/2021 12:00:0 AM,34.30828379,-118.2282411,1303343,24691,3966943,64429,3030,0,5753,4
Los Angeles,California,6037,07/29/2021 12:00:00 AM,34.30828379,-162.07907440840424,1305704,24700,3983926,64547,2361,9,16983,118
Los Angeles,California,6037,07/30/2021 12:00:00 AM,34.30828379,-118.2282411,1307970,24705,3997767,64598,2266,5,13841,51
Los Angeles,Calfiornia,6163,07/31/2021 12:00:0 AM,34.30828379,-118.2282411,1311656,24721,4003787,64620,3686,16,6020,22
Los Angeles,Californpia,5519,08/01/2021 12:l00:00 AM,27.364519117722796,-118.2282411,1315677,24740,4018046,64694,4021,19,14259,74
Los Angeles,California,6037,08/02/2021 12:00:00 AM,34.30828379,-118.2282411,1319492,24756,4031815,64731,3815,16,13769,37
Los Angeles,Caifornia,6037,08/03/202c1 12:00:00 AM,34.30828379,-118.2282411,1323345,24772,4039837,64754,3853,16,8022,23
Los Angeles,California,5071,08/04/2021 1:200:00 AM,34.30828379,-170.33380384921855,1326361,24786,4047097,64784,3016,14,7260,30
Los Angeles,Caliornia,6037,08/05/2021 12:00:00 AM,34.30828379,-120.74170471484092,1329537,24793,4063317,64800,3176,7,16220,16
Los Angeles,California,8177,08/06/2021 12:00:00 AM,33.97394460876333,-118.2282411,1332289,24806,4076632,64853,2752,13,13315,53
Los Angeles,Califonria,6037,r08/07/2021 12:00:00 AM,36.44258619404143,-118.2282411,1335332,24833,4088383,64493,3043,27,11751,-360
Ls Angeles,California,6037,08/08/2021 12:0:000 AM,24.693302027116157,-118.2282411,1339138,24854,4097958,64529,3806,21,9575,36
Los Angelse,California,8601,08/09/2021 12:00:00 AM***,34.30828379,-84.80089524858411,1342839,24874,4116121,64593,3701,20,18163,64
Los Angeles,California,6037,08/10/2021 12:00:00 AM,22.547791091866426,-112.94834071245177,1347023,24892,4124955,64633,4184,18,8834,40
jLos Angeles,Califorinia,6037,08/11/2021 12:00:00 AM,34.30828379,-118.2282411,1350370,24911,4132332,64665,3347,19,7377,32
Los Angeles,California,7239,08/t12/2021 12:00:00 AM,34.30828379,-118.2282411,1353071,24918,4148367,64694,2701,7,16035,29
Los Angeles,California,6037,08/13/2021 12:00:00 AM,34.30828379,-118.2282411,1356249,24935,4163848,64744,3178,17,15481,50
Los Angeles,California,6037,08/14/2021 12:00:00 AM,42.3409039353936,-118.2282411,1359897,24967,4176356,64845,3648,32,12508,101
Lso Angeles,California,6678,08/15/2021 12:00:00 AM,34.30828379,-118.2282411,1362848,25002,4188640,64920,2951,35,12284,75
Los Angelse,California,6037,08/16/2021 12:00:00 tAM,34.30828379,-118.2282411,1376551,25032,4214548,65021,13703,30,25908,101
Los Angeles,Calfiornia,6037,08/17/2021 12:00:00 AM,34.30828379,-118.2282411,1380415,25061,4227429,65097,3864,29,12881,76
Los Angeles,California,3339,80/18/2021 12:00:00 AM,34.30828379,-118.2282411,1383186,25080,4234699,65139,2771,19,7270,42
Los Angeles,California,6037,08/19/2021 12:00:00 AM,34.30828379,-118.2282411,1385784,25089,4251704,65170,2598,9,17005,31
Los Angeles,California,6037,08/20/2021 12:00:00 AM,34.30828379,-119.93356841819904,1388672,25117,4266957,65259,2888,28,15253,89
Los Angeles,California,6037,08/21/2021 12:00:00e AM,34.30828379,-167.907413412923,1391513,25152,4280215,65399,2841,35,13258,140
Los Angeles,California,6037,08/22/2021 12:00:00 AM,34.30828379,-118.2282411,1394632,25182,4293363,65508,3119,30,13148,109
wLos Angeles,California,6037,08/23/2021 12:00:00 AM,34.30828379,-118.2282411,1397480,25214,4309137,65629,2848,32,15774,121
Los Angeles,California,6037,08/24/2021 12:00:00 AM,20.913266452131484,-118.2282411,1400837,25240,4318553,65690,3357,26,9416,61
Los Angeles,California,6037,08/25/2021 12:00:00 AM,34.30828379,-60.38964530560407,1403053,25245,4326204,65757,2216,5,7651,67
Los Anegles,California,9021,08/26/2021 12:00:00 AM,34.30828379,-108.09304448100346,1403053,25245,4326204,65757,0,0,0,0
Los Anbgeles,California,5047,08/24/2022 12:00:00 AM,34.30828379,-118.2282411,3396657,33096,11057328,94812,0,0,0,0
Los Angeles,California,7812,08/25/2022 12:00:00 AM,34.30828379,-118.2282411,3396657,33096,11057328,94812,0,0,0,0
Los rAngeles,California,6037,08/26/2022 12:u00:00 AM,34.30828379,-118.2282411,3403028,33124,11063718,94840,0,0,0,0
Los Angeles,Caliornia,6037,08/27/2022 12:00:00 AM,36.79718847162584,-118.2282411,3405184,33138,11087642,94864,0,0,0,0
Los Angeles,Califorina,6037,08/28/2j022 12:00:00 AM,34.30828379,-166.17598991781233,3408413,33155,11090871,94885,0,0,0,0
Los Angeles,alifornia,9011,08/29/2022 12:00:00 AM,34.30828379,-118.2282411,3410937,33171,11093425,94906,0,0,0,0
Los Angeles,California,6037,08/30/2022 12:0l0:00 AM,34.30828379,-97.50960772484912,3413783,33187,11120267,94973,0,0,0,0
Lso Angeles,California,4022,08/31/2022 12:00:00 AM,34.30828379,-118.2282411,3413783,33187,11120267,94973,0,0,0,0
Los Angeles,California,4035,09/01/2022 12:00:00 AM,34.30828379,-90.03187823826863,3413783,33187,11120267,94973,0,0,0,0
Los Angeles,Calhifornia,8859,09/02/2022 12:00:00 AM,34.30828379,-118.2282411,3418798,33209,11125282,94995,0,0,0,0
Los Ageles,Califsornia,6037,09/03/2022 12:00:00 AM,34.30828379,-118.2282411,3420213,33217,11143314,95071,0,0,0,0
Los Angeles,California,6037,09/04/2022 12:00:00 AM,34.30828379,-118.2282411,3421995,33227,11145476,95089,0,0,0,0
Los Angeles,California,6037,09/05/2022 12:00:00 AM,34.30828379,-118.2282411,3423672,33334,11147155,95202,0,0,0,0
Los Angeles,Cxalifornia,6037,09/06/2022 12:00:00 AM,34.30828379,-161.55950013462268,3425863,33348,11155657,95314,0,0,0,0
Los Angeels,California,6037,09/07/2022 12:00:00 AM,34.30828379,-85.35547131199479,3425863,33348,11166567,95311,0,0,0,0
LosAngeles,Calfornia,6037,09/08/2022 12:00:00 AM,34.30828379,-118.2282411,3425863,33348,11166567,95311,0,0,0,0
Ls Angeles,alifornia,7634,09/09/2022 12:00:00 AM,34.30828379,-118.2282411,3430358,33385,11171070,95349,0,0,0,0
Los Angeles,California,6037,09/10/2022 12:00:00 AM,34.30828379,-75.39592038658758,3431991,33398,11172712,95365,0,0,0,0
Los Angeles,California,8213,09/11/2022 12:00:00 AM,34.30828379,-118.2282411,3433754,33414,11174559,95415,0,0,0,0
Los Angeles,California,6037,09/12/2022 12:00:00 AM,18.535534554752985,-118.2282411,3435551,33432,11193606,95537,0,0,0,0
Los Angelse,California,6037,09/13/2022 12:00:00 AM,26.618022932115515,-118.2282411,3437648,33447,11199214,95550,0,0,0,0
Los Angeles,California,5479,0t9/14/2022 12:00:00 AM,34.30828379,-148.70948758042243,3437648,33447,11199214,95550,0,0,0,0
LosA ngeles,California,3503,09/15/2022 12:00:00 AM,34.30828379,-118.2282411,3437648,33447,11199214,95550,0,0,0,0
Los Angeles,California,6037,09/16/2022 12:00:00 AM,34.30828379,-118.2282411,3441113,33483,11202686,95587,0,0,0,0
Los Angeles,Canlifornia,4135,09/17/2022 12:00:00 AM,43.98385465135184,-118.2282411,3442653,33497,11204226,95601,0,0,0,0
Los Angeles,California,6037,09/18/2022 12:00:00 AM,34.30828379,-125.50792412223126,3444076,33509,11205815,95632,0,0,0,0
Los Angelefs,California,6037,09/19/222 12:00:00 AM,42.70126101269792,-118.2282411,3445630,33519,11228636,95783,0,0,0,0
Lhos Angeles,California,6037,09/20/2022 12:00:00 AM,34.30828379,-118.2282411,3447249,33532,11233276,95796,0,0,0,0
Los Angeles,California,6037,09/21/2022 120:0:00 AM,34.30828379,-146.85561189386863,3447249,33532,11233276,95796,0,0,0,0
Los nAgeles,alifornia,6037,09/22/2022 12:00:00 AM,50.02894375128298,-73.77772892961084,3447249,33532,11233276,95796,0,0,0,0
Los Angeles,Califrnia,6037,09/23/2022 12:00:00 AM,42.3079797718605,-85.26750886290014,3450411,33565,11236439,95829,0,0,0,0
Los Angeles,California,6037,09/24/2022 12:00:00 AM***,34.30828379,-118.2282411,3451726,33576,11237759,95840,0,0,0,0
Los Angeles,California,6037,09/25/2022 12:00:00 AM,34.30828379,-118.2282411,3453057,33587,11239091,95868,0,0,0,-1
Los Angeles,California,6037,09/26/2022 12:00:00 AM,34.30828379,-118.2282411,3454542,33598,11261469,95956,0,0,1212,-67
oLs Angeles,California,6037,09/27/2022 1:200:00 AM,34.30828379,-118.2282411,3456407,33603,11266623,95965,0,0,0,0
Los Angles,California,7448,09/28/2022 12:00:0h0 AM,34.30828379,-112.10947329887723,3456407,33603,11266623,95965,0,0,0,0
Loos Angeles,California,6037,09/29/2022 12:00:00 AM,34.30828379,-118.2282411,3456407,33603,11266623,95965,0,0,0,0
Los Angeles,California,6349,09/30/2022 12:00:00 AM,34.30828379,-118.2282411,3458848,33628,11269064,95990,0,0,0,0
Los Angeles,California,6037,10/01/2022 12:00:00 AM,34.30828379,-105.0950577091368,3459997,33709,11270213,96071,0,0,0,0
Los Angeles,California,6037,10/02/2022 12:00:00 AM,32.818457533583555,-95.5463027821663,3461037,33719,11271253,96098,0,0,0,0
Los Angels,California,6037,10/03/202 12:00:00 AM,34.30828379,-118.2282411,3462836,33730,11274613,96133,0,0,0,0
Los Angeles,alifornia,6037,10/04/2022 1200:00 AM,34.30828379,-118.2282411,3464157,33740,11296777,96217,0,0,0,0
Los Angeles,California,6037,10/05/2022 12:00:00 AM,34.30828379,-118.2282411,3464157,33740,11296777,96217,0,0,0,0
Los Angeles,Caliornia,6037,10/06/2022 12:00:00 AM,26.35103473868855,-118.2282411,3464157,33740,11296777,96217,0,0,0,0
Los Angeles,California,6634,10/07/202212:00:00 AM,34.30828379,-68.29663918250301,3464157,33740,11296781,96217,0,0,0,0
Los Angeles,California,6037,10/08/2022 12:00:00 AM,34.30828379,-118.2282411,3467319,33772,11299943,96250,0,0,0,0
Los Ageles,Califeornia,3708,10/09/2022 12:00:00 AM,47.09678383343162,-118.2282411,3468152,33785,11301145,96279,0,0,0,0
Los Angeles,California,7102,101/0/2022 12:00:00 AM,25.86455420204559,-118.2282411,3469663,33797,11317981,96423,0,0,0,-2
Los Angeles,Califorunia,3324,10/11/2022 12:00:00 AM,41.91307567266395,-118.2282411,3470848,33811,11320843,96437,0,0,0,0
Los Angeles,alifornia,6037,10/12/2022 12:00:00 AM,34.30828379,-93.34726975667436,3470848,33811,11320843,96437,0,0,0,0
Ls Angeles,California,6037,10/13/2022 12:00:00 AM,34.30828379,-118.2282411,3470848,33811,11320843,96437,0,0,0,0
Los Angeles,California,6037,10/14/2022 12:00:00 AM,34.30828379,-118.2282411,3472418,33832,11322413,96458,0,0,0,0
Los Angeles,California,6037,10/15/2022 12:00:00 AM,32.04000828262823,-118.2282411,3472418,33832,11322413,96458,0,0,0,0
Los ngeles,California,6037,10/16/2022 1:200:00 AM,36.47824465310812,-65.84177901993962,3474708,33862,11324703,96496,0,0,0,0
LosA ngeles,California,6037,10/17/2022 12:00:00 AM,34.30828379,-118.2282411,3475930,33875,11339926,96677,0,0,0,0
Los Angeles,Californai,3829,10/18/2022 12:00:00 AM,34.30828379,-118.2282411,3476928,33889,11341915,96692,0,0,0,0
Los Angeles,Calfiornia,6037,10/19/2022 12:00:00 AM,38.68901724416041,-164.75190293083435,3476928,33889,11341915,96692,0,0,0,0
Loes Angeles,California,6037,10/20/2022 12:00:00 AM,34.30828379,-118.2282411,3476928,33889,11341915,96692,0,0,0,0
LosAngeles,Califonria,6037,10/21/2202 12:00:00 AM,34.30828379,-118.2282411,3481103,33915,11346090,96718,0,0,0,0
Los Angeles,California,6037,10/22/2022 1200:00 AM,34.30828379,-99.92873861801172,3482181,33924,11347168,96727,0,0,0,0
Los Angeles,Californiha,6037,10/23/2022 12:00:00 AM,34.30828379,-118.2282411,3483444,33936,11348431,96748,0,0,0,0
Los Angeles,Caifornia,6037,10/42/2022 12:00:00 AM,34.30828379,-141.63118547081345,3484615,33945,11362031,96886,0,0,0,0
Lso Angeles,Californai,7615,1q0/25/2022 12:00:00 AM,34.30828379,-118.2282411,3484615,33945,11362031,96886,-1172,-6,-1948,-6
Los Angeles,California,3846,10/26/2022 12:00:00 AM,46.30956392064044,-118.2282411,3485787,33951,11363979,96892,0,0,0,0
Los Anglees,California,6037,10/27/2022 12:00:00 AM,34.30828379,-118.2282411,3485787,33951,11363979,96892,0,0,0,0
Losa Angeles,California,5148,10/28/0222 12:00:00 AM,34.30828379,-118.2282411,3488288,33975,11368121,96890,0,0,0,0
Los Angeles,California,4185,10/29/2022 12:00:00 AM,24.515502157842487,-120.82655242643452,3489106,33981,11368939,96896,0,0,0,0
Los Angles,California,6212,10/30/202 12:00:00 AM,46.12581392965655,-101.7214647973057,3490492,33986,11369914,96905,0,0,0,0
Los Angeles,California,6037,10/31/2022 12:00:0 AM,34.30828379,-118.2282411,3491716,33992,11385679,96998,0,0,0,0
oLs Angeles,California,6037,11/01/20221 2:00:00 AM,34.30828379,-118.2282411,3493150,33999,11388213,97005,0,0,0,0
Los Angeles,Caliofrnia,6037,11/02/2022 12:00:00 AM,34.30828379,-118.2282411,3493150,33999,11388213,97005,0,0,0,0
Los Angeles,Cailfornia,6037,11/03/2022 12:00:00 AM,34.30828379,-118.2282411,3493150,33999,11388213,97005,0,0,0,0
os Angeles,California,6037,11/04/2022 12:00:00 AM,34.30828379,-63.58427736071079,3496108,34015,11391213,97005,0,0,0,0
Los Angeles,California,5589,11/05/2022 12:00:00 AM,34.30828379,-118.2282411,3497583,34023,11392688,97013,0,0,0,0
Lo Angeles,California,6037,11/0w6/2022 12:00:00 AM,48.32806633339053,-79.3148790286624,3500252,34032,11395357,97034,0,0,0,0
os Angeles,Calfiornia,6037,11/07/202z2 12:00:00 AM,48.07797800130346,-118.2282411,3500252,34032,11411646,97106,0,0,0,0
Los Angeles,Calihfornia,6037,11/08/2022 12:00:00 AM,34.30828379,-118.2282411,3500252,34032,11412662,97106,0,0,0,0
LosAngeles,California,3920,11/09/2022 12:00:00 AM,29.425630355703,-118.2282411,3500252,34032,11412662,97106,0,0,0,0
os Angeles,California,6037,11/10/2022 12:00:00 AM,34.30828379,-118.2282411,3500252,34032,11412662,97106,0,0,0,0
Los Angeles,California,6037,11/11/202 12:00:00 AM,20.094325255433187,-118.2282411,3506367,34065,11418792,97140,0,0,0,0
Los Angeles,Californdia,6037,11/12/2022 12:00:00 AM,34.30828379,-118.2282411,3507936,34072,11420361,97149,0,0,0,0
Los Angeles,Californai,6037,11/13/2022 12:00:00 AM,34.30828379,-139.10263015645845,3513008,34091,11448277,97283,1932,10,7065,118
Los Angeles,Califrnia,6037,11/14/2022 12:00:00 AM,34.30828379,-118.2282411,3513008,34091,11448277,97283,0,0,0,0
Los Angeles,California,6604,11/15/2022 12:00:00 AM,30.691578427726373,-118.2282411,3515225,34098,11451463,97290,0,0,0,0
Los Angeles,Californxia,6037,11/16/2022 12:00:00 AM,34.30828379,-129.74562711792225,3515225,34098,11451463,97290,0,0,0,0
Los Angeles,Califoria,6037,11/17/2022 12:00:00 AM,34.30828379,-118.2282411,3515225,34098,11451463,97290,0,0,0,0
Los Angeles,California,5580,11/18/2022 12:00:00 AM,34.30828379,-118.2282411,3520094,34118,11456376,97310,0,0,0,0
Los Angeles,California,6037,11/19/2022 12:00:00 AM,34.30828379,-118.2282411,3521712,34125,11457994,97317,0,0,0,0
Los Angeles,California,6037,11/20/2022 12:00:00 AM,34.30828379,-83.32706164508389,3524896,34135,11461178,97355,0,0,0,0
Los Angeles,California,7366,11/21/2022 12:00:00 AM,34.30828379,-118.2282411,3524896,34135,11485817,97416,0,0,0,0
