472.fipstwo,f3161,f13161
1523.fipstwo,69085,f69085
2404.fipstwo,f4409,f44009
153.fipstwo,f01513,f05113
1056.statevalue,Y,KY
1665.statecounty,NC_Alamankce,NC_Alamance
3040.county,Lafmoille ,Lamoille 
3095.countytwo,Clak ,Clark 
2215.countytwo,Wadshington ,Washington 
1764.statecounty,NtC_Yancey,NC_Yancey
1375.countytwo,Olmstned ,Olmsted 
2647.county,Chamebrs ,Chambers 
2409.fipstwo,f45g009,f45009
1463.statevalue,MvO,MO
781.countytwo,oRck Island ,Rock Island 
2758.county,imestone ,Limestone 
1202.statevalue,DM,MD
220.fipstwo,mf06057,f06057
632.countytwo,Plymouoth ,Plymouth 
1687.countytwo,Cleveand ,Cleveland 
3127.statecounty,WI_Mornoe,WI_Monroe
1063.county,Lawrenc e,Lawrence 
1283.countytwo,eLnawee ,Lenawee 
1438.fipstwo,f29k061,f29061
310.fipstwo,f08119***,f08119
2703.countytwo,Gregeg ,Gregg 
1478.county,Moran ,Morgan 
640.statecounty,IA_Sheklby,IA_Shelby
45.county,Coiffee ,Coffee 
2813.statecounty,TX_Sabne,TX_Sabine
2440.fipstwo,fu45071,f45071
2185.fipstwo,f40093***,f40093
3131.countytwo,Ozaukee ***,Ozaukee 
1868.fipstwo,f3s1101,f31101
1340.statevalue,N,MN
979.statevalue,SK,KS
761.statevalue,LI,IL
1301.statecounty,M_Oceana,MI_Oceana
340.fipstwo,f2031,f12031
2362.fipstwo,f7c2079,f72079
1624.statevalue,TM,MT
3179.fipstwo,f540s43,f54043
1510.statevalue,MzO,MO
2866.statecounty,UM_Mdiway Islands,UM_Midway Islands
957.statevalue,KlS,KS
620.statevalue,IfA,IA
1434.statecounty,M_Cooper,MO_Cooper
2045.statevalue,Y,NY
128.statevalue,qAR,AR
519.statevalue,AG,GA
2727.fipstwo,48231,f48231
3087.fipstwo,f55030,f55003
142.statecounty,AR_Miler,AR_Miller
1355.statevalue,McN,MN
1451.statecounty,MO_oHlt,MO_Holt
2839.fipstwo,f48455***,f48455
3145.statecounty,WI_St. Coix,WI_St. Croix
2315.fipstwo,f42112,f42121
2607.statecounty,TN_Waiyne,TN_Wayne
1394.fipstwo,27147,f27147
935.statecounty,KS_Haskeill,KS_Haskell
1924.countytwo,Caamden ,Camden 
883.countytwo,Unio ,Union 
2024.countytwo,Oneid ,Oneida 
1946.countytwo,oClfax ,Colfax 
2269.countytwo,Chestre ,Chester 
1832.statevalue,EN,NE
2950.statevalue,A,VA
2825.countytwo,Satrr ,Starr 
285.statecounty,C_Larimer,CO_Larimer
446.county,bEvans ,Evans 
1223.county,roostook ,Aroostook 
15.fipstwo,f2164,f02164
1866.fipstwo,f31j097,f31097
3225.county,aNatrona ,Natrona 
472.statevalue,A,GA
2754.fipstwo,f4885,f48285
738.statevalue,IgL,IL
3134.statecounty,WIu_Polk,WI_Polk
2443.countytwo,ickens ,Pickens 
1667.fipstwo,f37005***,f37005
1030.countytwo,Edmnoson ,Edmonson 
162.county,Sevie ,Sevier 
2255.statevalue,A,PA
3004.county,Roanok city,Roanoke city
3141.county,Saku ,Sauk 
488.fipstwo,f1197,f13197
868.fipstwo,18131,f18131
2743.countytwo,Ketn ,Kent 
2793.statecounty,TX_Palo iPnto,TX_Palo Pinto
2417.fipstwo,f45205,f45025
3122.countytwo,Marawthon ,Marathon 
285.statevalue,iCO,CO
2480.fipstwo,f46601,f46061
1291.county,Mecotsa ,Mecosta 
1063.fipstwo,f21172,f21127
2623.countytwo,Baylr ,Baylor 
1497.countytwo,Regynolds ,Reynolds 
2130.statevalue,OgH,OH
782.countytwo,Salin ,Saline 
2757.statevalue,X,TX
2167.fipstwo,f400w51,f40051
1303.countytwo,ntonagon ,Ontonagon 
1692.statecounty,N_CDare,NC_Dare
1585.statecounty,MS_Perntiss,MS_Prentiss
2793.countytwo,Palo Pintao ,Palo Pinto 
210.statecounty,CA_Los Angees,CA_Los Angeles
521.fipstwo,f3261,f13261
1647.statevalue,oMT,MT
3195.countytwo,Pocahondtas ,Pocahontas 
520.countytwo,tewart ,Stewart 
456.fipstwo,1f3129,f13129
2141.statevalue,HO,OH
2955.countytwo,Henrgico ,Henrico 
1519.statecounty,MO_Wyne,MO_Wayne
1600.fipstwo,f82147,f28147
2076.county,Fairfielld ,Fairfield 
2109.countytwo,onroe ,Monroe 
2068.fipstwo,f39092,f39029
17.fipstwo,f021f80,f02180
1498.countytwo,mRipley ,Ripley 
2498.countytwo,Mner ,Miner 
2225.statecounty,OR_rook,OR_Crook
1559.statecounty,S_Jefferson Davis,MS_Jefferson Davis
715.countytwo,Cole s,Coles 
381.fipstwo,f1q2115,f12115
2711.county,Haridin ,Hardin 
3187.statecounty,WV_Migngo,WV_Mingo
3209.statecounty,WVs_Wetzel,WV_Wetzel
73.statecounty,AL_Maocn,AL_Macon
3103.county,Eau Clainre ,Eau Claire 
2477.statecounty,SD_aHakon,SD_Haakon
2083.statevalue,ObH,OH
2707.statecounty,TXH_all,TX_Hall
490.countytwo,Mcntosh ,McIntosh 
1942.statevalue,pNM,NM
886.fipstwo,f1167,f18167
1619.fipstwo,30021,f30021
2376.statevalue,R,PR
2147.fipstwo,f40011***,f40011
557.countytwo,Mau ,Maui 
2969.statevalue,wVA,VA
1706.statecounty,NC_Halfax,NC_Halifax
3091.countytwo,Buffalto ,Buffalo 
622.countytwo,Mils ,Mills 
184.statevalue,Z,AZ
2696.countytwo,Gayrza ,Garza 
1670.county,Averuy ,Avery 
1734.statecounty,NC_Pasquotnak,NC_Pasquotank
2933.countytwo,Essx ,Essex 
1810.fipstwo,f38901,f38091
1344.county,rFeeborn ,Freeborn 
2703.fipstwo,f4883,f48183
2943.countytwo,Ferdericksburg city,Fredericksburg city
531.statecounty,qGA_Towns,GA_Towns
1856.statecounty,cNE_Greeley,NE_Greeley
1968.statecounty,NM_anta Fe,NM_Santa Fe
1327.countytwo,Blue Earteh ,Blue Earth 
2071.countytwo,Cuyahga ,Cuyahoga 
161.statevalue,nAR,AR
1130.fipstwo,f2202j1,f22021
93.statevalue,LA,AL
1110.fipstwo,f2z1221,f21221
654.countytwo,Woodburjy ,Woodbury 
2414.fipstwo,f40519,f45019
148.statevalue,RA,AR
2509.county,Sulyl ,Sully 
2095.county,nox ,Knox 
752.statevalue,iIL,IL
396.fipstwo,f1007,f13007
2663.county,Cran e,Crane 
3095.fipstwo,5f5019,f55019
635.statevalue,AI,IA
3139.fipstwo,55105,f55105
112.statecounty,AR_Craighed,AR_Craighead
1708.countytwo,Hayowod ,Haywood 
200.countytwo,El oDrado ,El Dorado 
1305.statevalue,IM,MI
1004.countytwo,Bararen ,Barren 
162.fipstwo,f0513o3,f05133
1918.statecounty,nNH_Rockingham,NH_Rockingham
2195.statevalue,oOK,OK
813.countytwo,Cla y,Clay 
1023.fipstwo,f1047,f21047
1733.countytwo,Pamlimco ,Pamlico 
240.statecounty,CA_Snoma,CA_Sonoma
332.county,Calhou n,Calhoun 
1230.countytwo,Oxfrod ,Oxford 
1252.county,eCharlevoix ,Charlevoix 
134.statevalue,RA,AR
1256.statecounty,MIC_linton,MI_Clinton
61.fipstwo,f0103,f01063
686.fipstwo,f1605c9,f16059
583.fipstwo,fy19051,f19051
2891.statevalue,nUT,UT
647.statevalue,jIA,IA
452.statecounty,GA_Fultno,GA_Fulton
730.statevalue,IbL,IL
2674.statecounty,TX_Dickesn,TX_Dickens
1594.statecounty,MS_Tallaatchie,MS_Tallahatchie
764.statevalue,LI,IL
1766.statecounty,NDv_Barnes,ND_Barnes
2438.statevalue,C,SC
1264.countytwo,Gdogebic ,Gogebic 
1602.countytwo,Washignton ,Washington 
878.countytwo,Setuben ,Steuben 
1899.county,sSherman ,Sherman 
1728.county,aNsh ,Nash 
603.county,Humbold t,Humboldt 
208.fipstwo,fq06033,f06033
220.statecounty,A_Nevada,CA_Nevada
1076.countytwo,Martsin ,Martin 
2905.countytwo,aBth ,Bath 
2904.county,Agusta ,Augusta 
2957.county,ighland ,Highland 
3160.county,Booen ,Boone 
880.countytwo,Switzerlan d,Switzerland 
2833.countytwo,Terrel ,Terrell 
65.countytwo,Jachkson ,Jackson 
2187.county,Mayse ,Mayes 
961.fipstwo,f2033,f20133
2830.county,Swsiher ,Swisher 
1054.statecounty,KY_aJckson,KY_Jackson
1137.countytwo,EastCarroll ,East Carroll 
2819.statecounty,TX_Scuryr,TX_Scurry
1879.statecounty,NE_Morrisll,NE_Morrill
1720.countytwo,Maco ,Macon 
2073.countytwo,efiance ,Defiance 
2729.county,Iion ,Irion 
2873.fipstwo,f490m13,f49013
2003.countytwo,Crotland ,Cortland 
974.statevalue,S,KS
1193.statevalue,MvA,MA
1369.countytwo,Morison ,Morrison 
1476.countytwo,Monroes ,Monroe 
2218.county,Woodwaqrd ,Woodward 
818.county,Decatu r,Decatur 
2249.fipstwo,4f1061,f41061
943.fipstwo,f2009w7,f20097
1065.statecounty,KY_Leslize,KY_Leslie
1715.fipstwo,f3711,f37101
1758.fipstwo,f3187,f37187
1080.statevalue,YK,KY
109.county,Clevelnd ,Cleveland 
632.statevalue,lIA,IA
2431.statecounty,SCJasper,SC_Jasper
421.county,Clare ,Clarke 
2015.statevalue,Y,NY
626.county,Montgomer y,Montgomery 
2202.fipstwo,f41021,f40121
1755.statecounty,NC_Vancce,NC_Vance
2763.statecounty,TX_Lubbok,TX_Lubbock
2806.statevalue,XT,TX
3151.statevalue,WxI,WI
3180.statecounty,WV_Loan,WV_Logan
1707.statevalue,iNC,NC
1270.statevalue,I,MI
635.countytwo,Pttawattamie ,Pottawattamie 
1651.fipstwo,f30058,f30085
972.fipstwo,f20515,f20155
98.county,Ashle y,Ashley 
2415.fipstwo,4f5021,f45021
2212.fipstwo,if40141,f40141
2641.statecounty,TX_Callahn,TX_Callahan
2254.fipstwo,f14071,f41071
1832.fipstwo,f13029,f31029
551.fipstwo,cf13321,f13321
2622.county,astrop ,Bastrop 
539.fipstwo,f1q3297,f13297
2858.countytwo,Wiloson ,Wilson 
2371.countytwo,Mayaguez Muniicpio,Mayaguez Municipio
1416.countytwo,Bollinxger ,Bollinger 
1667.countytwo,Allehgany ,Alleghany 
169.statecounty,ARW_hite,AR_White
1947.county,Churry ,Curry 
504.statecounty,GwA_Pickens,GA_Pickens
1962.statevalue,NjM,NM
642.statecounty,fIA_Story,IA_Story
2250.statevalue,RO,OR
1887.statecounty,NzE_Pierce,NE_Pierce
360.fipstwo,f1271,f12071
2519.statecounty,TN_Benotn,TN_Benton
2609.county,Whit e,White 
1026.fipstwo,f2103,f21053
876.county,St.J oseph ,St. Joseph 
