EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
31433,1801177,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/31 00:00:00,100,A,MINORS LANE ELEMENTARY SCHOOL,,113
31435,1739851,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/07 00:00:00,98,A,MOORE HIGH SCHOOL,,114
31435,1795270,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/10 00:00:00,99,A,MOORE HIGH SCHOOL,,115
31446,1744716,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/28 00:00:00,100,A,NEWBURG MIDDLE SCHOOL,,116
31446,1789514,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/19 00:00:00,97,A,NEWBURG MIDDLE SCHOOL,,117
31452,1728233,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/11 00:00:00,99,A,NOE MIDDLE SCHOOL,,118
31452,1782527,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/22 00:00:00,97,A,NOE MIDDLE SCHOOL,,119
31455,1733207,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/03 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,120
31455,1782529,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/22 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,121
31456,1742626,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/20 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,122
31456,1785968,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/05 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,123
31458,1746048,REGULAR,OUR LADY OF LOURDES,,510 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/03 00:00:00,100,A,OUR LADY OF LOURDES,,124
31458,1782945,REGULAR,OUR LADY OF LOURDES,,510 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/23 00:00:00,100,A,OUR LADY OF LOURDES,,125
31460,1747306,REGULAR,ST. NICHOLAS ACADEMY,,5501 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/11 00:00:00,100,A,ST. NICHOLAS ACADEMY,,126
31460,1799261,REGULAR,ST. NICHOLAS ACADEMY,,5501 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/24 00:00:00,100,A,ST. NICHOLAS ACADEMY,,127
31462,1740129,REGULAR,MAUPIN ELEMENTARY SCHOOL,,1312 CATALPA ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/08 00:00:00,100,A,MAUPIN ELEMENTARY SCHOOL,,128
31462,1788999,REGULAR,MAUPIN ELEMENTARY SCHOOL,,1312 CATALPA ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/18 00:00:00,100,A,MAUPIN ELEMENTARY SCHOOL,,129
31477,1743732,REGULAR,RANGELAND ELEMENTARY,,1701 RANGELAND RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/22 00:00:00,99,A,RANGELAND ELEMENTARY,,130
31846,1783378,REGULAR,ST. MARTHA SCHOOL,,2825 KLONDIKE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/24 00:00:00,98,A,ST. MARTHA SCHOOL,,131
31477,1788571,REGULAR,RANGELAND ELEMENTARY,,1701 RANGELAND RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/15 00:00:00,96,C,RANGELAND ELEMENTARY,,132
32579,1766481,REGULAR,BONNIE & CLYDE'S PIZZA,,7611 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/06/23 00:00:00,95,A,BONNIE & CLYDE'S PIZZA,,133
31053,1720064,REGULAR,KINDER CARE LEARNING CTR #416,,8016 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/11/30 00:00:00,98,A,KINDER CARE LEARNING CTR #416,,134
31847,1745461,REGULAR,ST. MARGARET MARY CATHOLIC SCHOOL,,7813 SHELBYVILLE RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/31 00:00:00,100,A,ST. MARGARET MARY CATHOLIC SCHOOL,,135
31803,1785914,REGULAR,STONESTREET ELEMENTARY,,10007 STONESTREET RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/05 00:00:00,100,A,STONESTREET ELEMENTARY,,136
31477,1788572,REGULAR,RANGELAND ELEMENTARY,,1701 RANGELAND RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/15 00:00:00,96,C,RANGELAND ELEMENTARY,,137
32579,1786911,FOLLOWUP,BONNIE & CLYDE'S PIZZA,,7611 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/09/07 00:00:00,98,A,BONNIE & CLYDE'S PIZZA,,138
31847,1781746,REGULAR,ST. MARGARET MARY CATHOLIC SCHOOL,,7813 SHELBYVILLE RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/18 00:00:00,100,A,ST. MARGARET MARY CATHOLIC SCHOOL,,139
31804,1733590,REGULAR,STUART MIDDLE SCHOOL,,4601 VALLEY STATION RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/06 00:00:00,100,A,STUART MIDDLE SCHOOL,,140
31053,1753701,REGULAR,KINDER CARE LEARNING CTR #416,,8016 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/05/05 00:00:00,99,A,KINDER CARE LEARNING CTR #416,,141
32111,1754919,REGULAR,KIDS ACADEMY INC,,5121 MILE OF SUNSHINE DR,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/05/11 00:00:00,99,A,KIDS ACADEMY INC,,142
31804,1783992,REGULAR,STUART MIDDLE SCHOOL,,4601 VALLEY STATION RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/28 00:00:00,100,A,STUART MIDDLE SCHOOL,,143
31477,1790309,FOLLOWUP,RANGELAND ELEMENTARY,,1701 RANGELAND RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/21 00:00:00,100,A,RANGELAND ELEMENTARY,,144
31053,1799975,REGULAR,KINDER CARE LEARNING CTR #416,,8016 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/10/25 00:00:00,100,A,KINDER CARE LEARNING CTR #416,,145
32579,1783320,COMPLAINT,BONNIE & CLYDE'S PIZZA,,7611 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/08/24 00:00:00,91,,BONNIE & CLYDE'S PIZZA,,146
32112,1723406,REGULAR,CHEDDAR BOX,,3909 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/13 00:00:00,96,A,CHEDDAR BOX,,147
31805,1729035,REGULAR,BROWN SCHOOL CAFETERIA,,546 S 1ST ST,,LOUISVILLE,KY,40202,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/17 00:00:00,99,A,BROWN SCHOOL CAFETERIA,,148
31805,1782639,REGULAR,BROWN SCHOOL CAFETERIA,,546 S 1ST ST,,LOUISVILLE,KY,40202,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/22 00:00:00,100,A,BROWN SCHOOL CAFETERIA,,149
31806,1730471,REGULAR,ANCHORAGE PUBLIC SCHOOL,,11400 RIDGE RD,,LOUISVILLE,KY,40223,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/23 00:00:00,100,A,ANCHORAGE PUBLIC SCHOOL,,150
31806,1783311,REGULAR,ANCHORAGE PUBLIC SCHOOL,,11400 RIDGE RD,,LOUISVILLE,KY,40223,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/24 00:00:00,99,A,ANCHORAGE PUBLIC SCHOOL,,151
31807,1748335,REGULAR,ASCENSION OF OUR LORD SCHOOL,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/14 00:00:00,100,A,ASCENSION OF OUR LORD SCHOOL,,152
31807,1789933,REGULAR,ASCENSION OF OUR LORD SCHOOL,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/20 00:00:00,99,A,ASCENSION OF OUR LORD SCHOOL,,153
31807,1794868,COMPLAINT,ASCENSION OF OUR LORD SCHOOL,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/20 00:00:00,0,,ASCENSION OF OUR LORD SCHOOL,,154
31807,1794869,FOLLOWUP,ASCENSION OF OUR LORD SCHOOL,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/25 00:00:00,0,,ASCENSION OF OUR LORD SCHOOL,,155
31809,1740734,REGULAR,ASSUMPTION CATHOLIC HIGH SCHOOL,,2170 TYLER LN,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/10 00:00:00,99,A,ASSUMPTION CATHOLIC HIGH SCHOOL,,156
31809,1787654,REGULAR,ASSUMPTION CATHOLIC HIGH SCHOOL,,2170 TYLER LN,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/12 00:00:00,98,A,ASSUMPTION CATHOLIC HIGH SCHOOL,,157
31809,1793193,COMPLAINT,ASSUMPTION CATHOLIC HIGH SCHOOL,,2170 TYLER LN,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/12 00:00:00,0,,ASSUMPTION CATHOLIC HIGH SCHOOL,,158
31809,1793194,FOLLOWUP,ASSUMPTION CATHOLIC HIGH SCHOOL,,2170 TYLER LN,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/19 00:00:00,0,,ASSUMPTION CATHOLIC HIGH SCHOOL,,159
31810,1742350,REGULAR,ATHERTON HIGH SCHOOL,,3000 DUNDEE RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/17 00:00:00,100,A,ATHERTON HIGH SCHOOL,,160
31810,1784917,REGULAR,ATHERTON HIGH SCHOOL,,3000 DUNDEE RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/30 00:00:00,100,A,ATHERTON HIGH SCHOOL,,161
31812,1745064,REGULAR,AUBURNDALE ELEMENTARY,,5749 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/29 00:00:00,100,A,AUBURNDALE ELEMENTARY,,162
31812,1790027,REGULAR,AUBURNDALE ELEMENTARY,,5749 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/20 00:00:00,100,A,AUBURNDALE ELEMENTARY,,163
31813,1742086,REGULAR,HARTSTERN ELEMENTARY SCHOOL,,5200 MORNINGSIDE WAY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/16 00:00:00,100,A,HARTSTERN ELEMENTARY SCHOOL,,164
31813,1786898,REGULAR,HARTSTERN ELEMENTARY SCHOOL,,5200 MORNINGSIDE WAY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/07 00:00:00,100,A,HARTSTERN ELEMENTARY SCHOOL,,165
31814,1738647,REGULAR,HAWTHORNE ELEMENTARY SCHOOL,,2301 CLAREDON AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/01 00:00:00,100,A,HAWTHORNE ELEMENTARY SCHOOL,,166
31814,1784160,REGULAR,HAWTHORNE ELEMENTARY SCHOOL,,2301 CLAREDON AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/28 00:00:00,100,A,HAWTHORNE ELEMENTARY SCHOOL,,167
31815,1741045,REGULAR,HAZELWOOD ELEMENTARY SCHOOL,,1325 BLUEGRASS AVE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/13 00:00:00,100,A,HAZELWOOD ELEMENTARY SCHOOL,,168
31815,1786652,REGULAR,HAZELWOOD ELEMENTARY SCHOOL,,1325 BLUEGRASS AVE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/07 00:00:00,98,A,HAZELWOOD ELEMENTARY SCHOOL,,169
31817,1738648,REGULAR,HIGHLAND MIDDLE SCHOOL,,1700 NORRIS PLACE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/01 00:00:00,100,A,HIGHLAND MIDDLE SCHOOL,,170
31817,1784574,REGULAR,HIGHLAND MIDDLE SCHOOL,,1700 NORRIS PLACE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/29 00:00:00,100,A,HIGHLAND MIDDLE SCHOOL,,171
31818,1735143,REGULAR,HITE ELEMENTARY SCHOOL,,12408 SHELBYVILLE RD,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/14 00:00:00,100,A,HITE ELEMENTARY SCHOOL,,172
31818,1789082,REGULAR,HITE ELEMENTARY SCHOOL,,12408 SHELBYVILLE RD,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/15 00:00:00,100,A,HITE ELEMENTARY SCHOOL,,173
31819,1754851,REGULAR,SACRED HEART MODEL SCHOOL,,3107 LEXINGTON RD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/11 00:00:00,100,A,SACRED HEART MODEL SCHOOL,,174
31819,1804971,REGULAR,SACRED HEART MODEL SCHOOL,,3107 LEXINGTON RD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2023/11/15 00:00:00,100,A,SACRED HEART MODEL SCHOOL,,175
31820,1798211,REGULAR,SACRED HEART ACADEMY,,3175 LEXINGTON RD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/20 00:00:00,100,A,SACRED HEART ACADEMY,,176
31820,1754850,REGULAR,SACRED HEART ACADEMY,,3175 LEXINGTON RD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/11 00:00:00,99,A,SACRED HEART ACADEMY,,177
31821,1740171,REGULAR,ST. AGNES SCHOOL,,1800 NEWBURG RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/08 00:00:00,100,A,ST. AGNES SCHOOL,,178
31821,1791760,REGULAR,ST. AGNES SCHOOL,,1800 NEWBURG RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/27 00:00:00,100,A,ST. AGNES SCHOOL,,179
31822,1747552,REGULAR,ST. ALBERT THE GREAT,,1395 GIRARD DR,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/11 00:00:00,100,A,ST. ALBERT THE GREAT,,180
31822,1795359,REGULAR,ST. ALBERT THE GREAT,,1395 GIRARD DR,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/10 00:00:00,100,A,ST. ALBERT THE GREAT,,181
31824,1734371,REGULAR,ST. ATHANASIUS SCHOOL,,5915 OUTER LOOP,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/09 00:00:00,99,A,ST. ATHANASIUS SCHOOL,,182
31824,1803239,REGULAR,ST. ATHANASIUS SCHOOL,,5915 OUTER LOOP,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/11/08 00:00:00,97,C,ST. ATHANASIUS SCHOOL,,183
31824,1805582,FOLLOWUP,ST. ATHANASIUS SCHOOL,,5915 OUTER LOOP,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/11/17 00:00:00,100,A,ST. ATHANASIUS SCHOOL,,184
31827,1796482,REGULAR,ST. BERNARD SCHOOL,,7501 TANGELO DR,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/11 00:00:00,100,A,ST. BERNARD SCHOOL,,185
31827,1755205,REGULAR,ST. BERNARD SCHOOL,,7501 TANGELO DR,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/12 00:00:00,99,A,ST. BERNARD SCHOOL,,186
31831,1733928,REGULAR,ST. EDWARD'S SCHOOL,,9610 SUE HELEN DR,,LOUISVILLE,KY,40299,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/07 00:00:00,100,A,ST. EDWARD'S SCHOOL,,187
31831,1784576,REGULAR,ST. EDWARD'S SCHOOL,,9610 SUE HELEN DR,,LOUISVILLE,KY,40299,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/29 00:00:00,100,A,ST. EDWARD'S SCHOOL,,188
31833,1739725,REGULAR,ST. FRANCIS OF ASSISI,,1938 ALFRESCO PL,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/07 00:00:00,96,A,ST. FRANCIS OF ASSISI,,189
31833,1786395,REGULAR,ST. FRANCIS OF ASSISI,,1938 ALFRESCO PL,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/06 00:00:00,93,A,ST. FRANCIS OF ASSISI,,190
31835,1738478,REGULAR,ST. GABRIEL SCHOOL,,5503 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/28 00:00:00,99,A,ST. GABRIEL SCHOOL,,191
31480,1731861,REGULAR,RUTHERFORD ELEMENTARY SCHOOL,,301 SOUTHLAND BLVD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/27 00:00:00,99,A,RUTHERFORD ELEMENTARY SCHOOL,,192
31071,1719600,REGULAR,KINDER CARE LEARNING CTR #418,,2990 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/11/29 00:00:00,100,A,KINDER CARE LEARNING CTR #418,,193
32112,1769738,FOLLOWUP,CHEDDAR BOX,,3909 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/07/05 00:00:00,98,A,CHEDDAR BOX,,194
32604,1747159,REGULAR,MOBY DICK,,9150 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/04/10 00:00:00,99,A,MOBY DICK,,195
31480,1784690,REGULAR,RUTHERFORD ELEMENTARY SCHOOL,,301 SOUTHLAND BLVD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/29 00:00:00,100,A,RUTHERFORD ELEMENTARY SCHOOL,,196
32112,1767364,REGULAR,CHEDDAR BOX,,3909 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/06/27 00:00:00,80,C,CHEDDAR BOX,,197
32604,1790910,REGULAR,MOBY DICK,,9150 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/09/25 00:00:00,100,A,MOBY DICK,,198
31071,1757644,REGULAR,KINDER CARE LEARNING CTR #418,,2990 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/05/22 00:00:00,100,A,KINDER CARE LEARNING CTR #418,,199
31482,1741431,REGULAR,EASTERN HIGH SCHOOL,,12400 OLD SHELBYVILLE RD,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/14 00:00:00,100,A,EASTERN HIGH SCHOOL,,200
32112,1770811,COMPLAINT,CHEDDAR BOX,,3909 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/06/27 00:00:00,0,,CHEDDAR BOX,,201
31071,1805268,REGULAR,KINDER CARE LEARNING CTR #418,,2990 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/11/16 00:00:00,100,A,KINDER CARE LEARNING CTR #418,,202
32609,1723403,REGULAR,CAPTAIN D'S #3532,,10101 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/12/13 00:00:00,96,A,CAPTAIN D'S #3532,,203
31482,1789081,REGULAR,EASTERN HIGH SCHOOL,,12400 OLD SHELBYVILLE RD,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/15 00:00:00,100,A,EASTERN HIGH SCHOOL,,204
32114,1720399,REGULAR,CORNER CAFE & PIZZERIA,,9307 NEW LAGRANGE RD,,LOUISVILLE,KY,40242,FOOD SERVICE,2022/12/01 00:00:00,93,A,CORNER CAFE & PIZZERIA,,205
32609,1757413,REGULAR,CAPTAIN D'S #3532,,10101 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/05/22 00:00:00,95,A,CAPTAIN D'S #3532,,206
31081,1739968,REGULAR,LOU. BAPT HOSP CHILD DEV.,,4000 KRESGE WAY,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/03/07 00:00:00,100,A,LOU. BAPT HOSP CHILD DEV.,,207
31492,1738136,REGULAR,EISENHOWER ELEMENTARY SCHOOL,,5300 JESSAMINE DR,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/27 00:00:00,100,A,EISENHOWER ELEMENTARY SCHOOL,,208
32114,1759703,REGULAR,CORNER CAFE & PIZZERIA,,9307 NEW LAGRANGE RD,,LOUISVILLE,KY,40242,FOOD SERVICE,2023/05/31 00:00:00,93,A,CORNER CAFE & PIZZERIA,,209
32609,1802749,REGULAR,CAPTAIN D'S #3532,,10101 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/11/06 00:00:00,96,A,CAPTAIN D'S #3532,,210
32613,1751610,REGULAR,DIXIE BOWL,,10526 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/04/26 00:00:00,95,A,DIXIE BOWL,,211
31081,1772351,REGULAR,LOU. BAPT HOSP CHILD DEV.,,4000 KRESGE WAY,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/07/13 00:00:00,100,A,LOU. BAPT HOSP CHILD DEV.,,212
32613,1797871,REGULAR,DIXIE BOWL,,10526 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/10/19 00:00:00,96,A,DIXIE BOWL,,213
31492,1786411,REGULAR,EISENHOWER ELEMENTARY SCHOOL,,5300 JESSAMINE DR,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/06 00:00:00,100,A,EISENHOWER ELEMENTARY SCHOOL,,214
32140,1738475,REGULAR,ARBY'S #5412,,6216 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/02/27 00:00:00,96,A,ARBY'S #5412,,215
31496,1728234,REGULAR,ENGELHARD ELEMENTARY SCHOOL,,1004 S 1ST ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/11 00:00:00,100,A,ENGELHARD ELEMENTARY SCHOOL,,216
32659,1743974,REGULAR,BIG SPRING MAIN KITCHEN,,5901 DUTCHMANS LN,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/03/24 00:00:00,95,A,BIG SPRING MAIN KITCHEN,,217
31097,1743098,REGULAR,KINDER CARE LEARNING CTR #417,,2013 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/03/21 00:00:00,99,A,KINDER CARE LEARNING CTR #417,,218
32140,1786901,REGULAR,ARBY'S #5412,,6216 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/09/07 00:00:00,96,A,ARBY'S #5412,,219
31496,1782072,REGULAR,ENGELHARD ELEMENTARY SCHOOL,,1004 S 1ST ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2023/08/21 00:00:00,99,A,ENGELHARD ELEMENTARY SCHOOL,,220
32659,1780268,REGULAR,BIG SPRING MAIN KITCHEN,,5901 DUTCHMANS LN,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/08/11 00:00:00,96,A,BIG SPRING MAIN KITCHEN,,221
31097,1788963,REGULAR,KINDER CARE LEARNING CTR #417,,2013 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/09/18 00:00:00,100,A,KINDER CARE LEARNING CTR #417,,222
32337,1756956,REGULAR,KROGER L-376,,4501 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/05/18 00:00:00,95,C,KROGER L-376,,223
31500,1739046,REGULAR,FAIRDALE ELEMENTARY SCHOOL,,10104 MITCHELL HILL RD,,LOUISVILLE,KY,40118,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/01 00:00:00,99,A,FAIRDALE ELEMENTARY SCHOOL,,224
32692,1732974,REGULAR,ST. MATHEWS ELEMENTARY SCHOOL,,601 BROWNS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/02 00:00:00,100,A,ST. MATHEWS ELEMENTARY SCHOOL,,225
31145,1744623,REGULAR,ST. JOSEPH CHILD DEV. CTR,,2823 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/03/28 00:00:00,100,A,ST. JOSEPH CHILD DEV. CTR,,226
