vaccinationdate,age_range,first_daily_dose,first_daily_dose_cumulative,second_daily_dose,second_daily_dose_cumulative,single_daily_dose,single_daily_dose_cumulative,thirddailydose,thirddailydosecumulative,combined_all_doses,combined_all_doses_cumulative,fully_vaccinated,fully_vaccinated_cumulative,firstboosterdailydose,firstboosterdailydosecumulative,secondboosterdailydose,secondboosterdailydosecumulative
02/13/2021 10:00:00 AM,50-64,2179.0,162761,1122.0,85338,,0,,0,,0,1122.0,85338,,53,,0
02/13/2021 10:00:00 AM,65 and Older,6666.0,305298,3148.0,69185,,0,,0,,0,3148.0,69185,,56,,0
02/14/2021 10:00:00 AM,12-17,21.0,830,3.0,248,,0,,0,,0,3.0,248,,1,,0
02/14/2021 10:00:00 AM,18-49,2245.0,268809,790.0,146352,,0,,0,,0,790.0,146352,3.0,93,,0
02/14/2021 10:00:00 AM,50-64,1441.0,164202,510.0,85848,,0,,0,,0,510.0,85848,,53,,0
02/14/2021 10:00:00 AM,65 and Older,3644.0,308942,1074.0,70259,,0,,0,,0,1074.0,70259,1.0,57,,0
02/15/2021 10:00:00 AM,12-17,13.0,843,22.0,270,,0,,0,,0,22.0,270,,1,,0
02/15/2021 10:00:00 AM,18-49,3086.0,271895,4828.0,151180,,0,,0,,0,4828.0,151180,9.0,102,,0
02/15/2021 10:00:00 AM,50-64,1986.0,166188,2520.0,88368,,0,,0,,0,2520.0,88368,2.0,55,,0
02/15/2021 10:00:00 AM,65 and Older,7247.0,316189,6965.0,77224,,0,,0,,0,6965.0,77224,7.0,64,,0
02/16/2021 10:00:00 AM,12-17,26.0,869,17.0,287,,0,,0,,0,17.0,287,,1,,0
02/16/2021 10:00:00 AM,18-49,4627.0,276522,6403.0,157583,,0,,0,,0,6403.0,157583,1.0,103,,0
02/16/2021 10:00:00 AM,50-64,3500.0,169688,3878.0,92246,,0,,0,,0,3878.0,92246,1.0,56,,0
02/16/2021 10:00:00 AM,65 and Older,9286.0,325475,11494.0,88718,,0,,0,,0,11494.0,88718,5.0,69,,0
02/17/2021 10:00:00 AM,12-17,7.0,876,20.0,307,,0,,0,,0,20.0,307,,1,,0
02/17/2021 10:00:00 AM,18-49,6541.0,283063,8243.0,165826,,0,,0,,0,8243.0,165826,,103,,0
02/17/2021 10:00:00 AM,50-64,4413.0,174101,5121.0,97367,,0,,0,,0,5121.0,97367,3.0,59,,0
02/17/2021 10:00:00 AM,65 and Older,10356.0,335831,13681.0,102399,,0,,0,,0,13681.0,102399,6.0,75,,0
02/18/2021 10:00:00 AM,12-17,6.0,882,1.0,308,,0,,0,,0,1.0,308,,1,,0
02/18/2021 10:00:00 AM,18-49,1089.0,284152,1624.0,167450,,0,,0,,0,1624.0,167450,2.0,105,,0
02/18/2021 10:00:00 AM,50-64,785.0,174886,1104.0,98471,,0,,0,,0,1104.0,98471,1.0,60,,0
02/18/2021 10:00:00 AM,65 and Older,1544.0,337375,2178.0,104577,,0,,0,,0,2178.0,104577,2.0,77,,0
02/19/2021 10:00:00 AM,12-17,14.0,896,22.0,330,,0,,0,,0,22.0,330,,1,,0
02/19/2021 10:00:00 AM,18-49,3064.0,287216,6795.0,174245,,0,,0,,0,6795.0,174245,2.0,107,,0
02/19/2021 10:00:00 AM,50-64,2032.0,176918,4267.0,102738,,0,,0,,0,4267.0,102738,,60,,0
02/19/2021 10:00:00 AM,65 and Older,5813.0,343188,9539.0,114116,,0,,0,,0,9539.0,114116,8.0,85,,0
02/20/2021 10:00:00 AM,12-17,25.0,921,41.0,371,,0,,0,,0,41.0,371,,1,,0
02/20/2021 10:00:00 AM,18-49,3043.0,290259,6731.0,180976,,0,,0,,0,6731.0,180976,1.0,108,,0
02/20/2021 10:00:00 AM,50-64,2052.0,178970,3853.0,106591,,0,,0,,0,3853.0,106591,2.0,62,,0
02/20/2021 10:00:00 AM,65 and Older,5618.0,348806,10753.0,124869,,0,,0,,0,10753.0,124869,2.0,87,,0
02/21/2021 10:00:00 AM,12-17,19.0,940,14.0,385,,0,,0,,0,14.0,385,,1,,0
02/21/2021 10:00:00 AM,18-49,1577.0,291836,1804.0,182780,,0,,0,,0,1804.0,182780,3.0,111,,0
02/21/2021 10:00:00 AM,50-64,1105.0,180075,1068.0,107659,,0,,0,,0,1068.0,107659,1.0,63,,0
02/21/2021 10:00:00 AM,65 and Older,3842.0,352648,5153.0,130022,,0,,0,,0,5153.0,130022,5.0,92,,0
02/22/2021 10:00:00 AM,12-17,14.0,954,24.0,409,,0,,0,,0,24.0,409,,1,,0
02/22/2021 10:00:00 AM,18-49,2220.0,294056,4850.0,187630,,0,,0,,0,4850.0,187630,10.0,121,,0
02/22/2021 10:00:00 AM,50-64,1552.0,181627,3030.0,110689,,0,,0,,0,3030.0,110689,3.0,66,,0
02/22/2021 10:00:00 AM,65 and Older,4655.0,357303,8114.0,138136,,0,,0,,0,8114.0,138136,2.0,94,,0
02/23/2021 10:00:00 AM,12-17,38.0,992,46.0,455,,0,,0,,0,46.0,455,,1,,0
02/23/2021 10:00:00 AM,18-49,4401.0,298457,4185.0,191815,,0,,0,,0,4185.0,191815,1.0,122,,0
02/23/2021 10:00:00 AM,50-64,3091.0,184718,2508.0,113197,,0,,0,,0,2508.0,113197,2.0,68,,0
02/23/2021 10:00:00 AM,65 and Older,8558.0,365861,10018.0,148154,,0,,0,,0,10018.0,148154,4.0,98,,0
02/24/2021 10:00:00 AM,12-17,33.0,1025,22.0,477,,0,,0,,0,22.0,477,,1,,0
02/24/2021 10:00:00 AM,18-49,5142.0,303599,6333.0,198148,,0,,0,,0,6333.0,198148,2.0,124,,0
02/24/2021 10:00:00 AM,50-64,3955.0,188673,3901.0,117098,,0,,0,,0,3901.0,117098,3.0,71,,0
02/24/2021 10:00:00 AM,65 and Older,9466.0,375327,15218.0,163372,,0,,0,,0,15218.0,163372,3.0,101,,0
02/25/2021 10:00:00 AM,12-17,38.0,1063,34.0,511,,0,,0,,0,34.0,511,,1,,0
02/25/2021 10:00:00 AM,18-49,5285.0,308884,6800.0,204948,,0,,0,,0,6800.0,204948,2.0,126,,0
02/25/2021 10:00:00 AM,50-64,3866.0,192539,4532.0,121630,,0,,0,,0,4532.0,121630,5.0,76,,0
02/25/2021 10:00:00 AM,65 and Older,11937.0,387264,16042.0,179414,,0,,0,,0,16042.0,179414,2.0,103,,0
02/26/2021 10:00:00 AM,12-17,33.0,1096,16.0,527,,0,,0,,0,16.0,527,,1,,0
02/26/2021 10:00:00 AM,18-49,6955.0,315839,7551.0,212499,,0,,0,,0,7551.0,212499,4.0,130,,0
02/26/2021 10:00:00 AM,50-64,4830.0,197369,4926.0,126556,,0,,0,,0,4926.0,126556,4.0,80,,0
02/26/2021 10:00:00 AM,65 and Older,15604.0,402868,14431.0,193845,,0,,0,,0,14431.0,193845,8.0,111,,0
02/27/2021 10:00:00 AM,12-17,51.0,1147,23.0,550,,0,,0,,0,23.0,550,,1,,0
02/27/2021 10:00:00 AM,18-49,4817.0,320656,3365.0,215864,,0,,0,,0,3365.0,215864,3.0,133,,0
02/27/2021 10:00:00 AM,50-64,3519.0,200888,1935.0,128491,,0,,0,,0,1935.0,128491,3.0,83,,0
02/27/2021 10:00:00 AM,65 and Older,8086.0,410954,6366.0,200211,,0,,0,,0,6366.0,200211,5.0,116,,0
02/28/2021 10:00:00 AM,12-17,34.0,1181,1.0,551,,0,,0,,0,1.0,551,,1,,0
02/28/2021 10:00:00 AM,18-49,4369.0,325025,1327.0,217191,,0,,0,,0,1327.0,217191,13.0,146,,0
02/28/2021 10:00:00 AM,50-64,3374.0,204262,903.0,129394,,0,,0,,0,903.0,129394,3.0,86,,0
02/28/2021 10:00:00 AM,65 and Older,8003.0,418957,2874.0,203085,,0,,0,,0,2874.0,203085,9.0,125,,0
03/01/2021 10:00:00 AM,12-17,81.0,1262,22.0,573,,0,,0,,0,22.0,573,1.0,2,,0
03/01/2021 10:00:00 AM,18-49,8782.0,333807,3117.0,220308,,0,,0,,0,3117.0,220308,19.0,165,,0
03/01/2021 10:00:00 AM,50-64,6923.0,211185,2022.0,131416,,0,,0,,0,2022.0,131416,20.0,106,,0
03/01/2021 10:00:00 AM,65 and Older,13214.0,432171,8456.0,211541,,0,,0,,0,8456.0,211541,38.0,163,,0
03/02/2021 10:00:00 AM,12-17,39.0,1301,10.0,583,,0,,0,,0,10.0,583,,2,,0
03/02/2021 10:00:00 AM,18-49,6688.0,340495,3142.0,223450,9.0,9,,0,,0,3151.0,223459,,165,,0
03/02/2021 10:00:00 AM,50-64,5240.0,216425,2287.0,133703,20.0,20,,0,,0,2307.0,133723,6.0,112,,0
03/02/2021 10:00:00 AM,65 and Older,12737.0,444908,8550.0,220091,18.0,18,,0,,0,8568.0,220109,6.0,169,,0
03/03/2021 10:00:00 AM,12-17,47.0,1348,22.0,605,1.0,1,,0,,0,23.0,606,,2,,0
03/03/2021 10:00:00 AM,18-49,9269.0,349764,4943.0,228393,66.0,75,,0,,0,5009.0,228468,5.0,170,,0
03/03/2021 10:00:00 AM,50-64,6934.0,223359,3425.0,137128,81.0,101,,0,,0,3506.0,137229,3.0,115,,0
03/03/2021 10:00:00 AM,65 and Older,14884.0,459792,10624.0,230715,58.0,76,,0,,0,10682.0,230791,4.0,173,,0
03/04/2021 10:00:00 AM,12-17,31.0,1379,25.0,630,2.0,3,,0,,0,27.0,633,,2,,0
03/04/2021 10:00:00 AM,18-49,8989.0,358753,4387.0,232780,1321.0,1396,,0,,0,5708.0,234176,2.0,172,,0
03/04/2021 10:00:00 AM,50-64,6798.0,230157,3249.0,140377,1043.0,1144,,0,,0,4292.0,141521,,115,,0
03/04/2021 10:00:00 AM,65 and Older,16029.0,475821,11259.0,241974,1708.0,1784,,0,,0,12967.0,243758,3.0,176,,0
03/05/2021 10:00:00 AM,12-17,51.0,1430,21.0,651,1.0,4,,0,,0,22.0,655,,2,,0
03/05/2021 10:00:00 AM,18-49,8139.0,366892,5505.0,238285,1217.0,2613,,0,,0,6722.0,240898,4.0,176,,0
03/05/2021 10:00:00 AM,50-64,6545.0,236702,3931.0,144308,1011.0,2155,,0,,0,4942.0,146463,2.0,117,,0
03/05/2021 10:00:00 AM,65 and Older,16280.0,492101,11121.0,253095,2719.0,4503,,0,,0,13840.0,257598,1.0,177,,0
03/06/2021 10:00:00 AM,12-17,96.0,1526,14.0,665,4.0,8,,0,,0,18.0,673,,2,,0
03/06/2021 10:00:00 AM,18-49,5713.0,372605,2919.0,241204,2329.0,4942,,0,,0,5248.0,246146,1.0,177,,0
03/06/2021 10:00:00 AM,50-64,4529.0,241231,2098.0,146406,1703.0,3858,,0,,0,3801.0,150264,,117,,0
03/06/2021 10:00:00 AM,65 and Older,9077.0,501178,5039.0,258134,2230.0,6733,,0,,0,7269.0,264867,1.0,178,,0
03/07/2021 10:00:00 AM,12-17,45.0,1571,15.0,680,1.0,9,,0,,0,16.0,689,,2,,0
03/07/2021 10:00:00 AM,18-49,3717.0,376322,1561.0,242765,2652.0,7594,,0,,0,4213.0,250359,2.0,179,,0
03/07/2021 10:00:00 AM,50-64,2753.0,243984,922.0,147328,1824.0,5682,,0,,0,2746.0,153010,,117,,0
03/07/2021 10:00:00 AM,65 and Older,5799.0,506977,2646.0,260780,2179.0,8912,,0,,0,4825.0,269692,,178,,0
03/08/2021 10:00:00 AM,12-17,86.0,1657,13.0,693,,9,,0,,0,13.0,702,,2,,0
03/08/2021 10:00:00 AM,18-49,7246.0,383568,2777.0,245542,2721.0,10315,,0,,0,5498.0,255857,4.0,183,,0
03/08/2021 10:00:00 AM,50-64,5905.0,249889,1846.0,149174,2106.0,7788,,0,,0,3952.0,156962,1.0,118,,0
03/08/2021 10:00:00 AM,65 and Older,13230.0,520207,4944.0,265724,3537.0,12449,,0,,0,8481.0,278173,12.0,190,,0
03/09/2021 10:00:00 AM,12-17,97.0,1754,27.0,720,2.0,11,,0,,0,29.0,731,,2,,0
03/09/2021 10:00:00 AM,18-49,7744.0,391312,4103.0,249645,2764.0,13079,,0,,0,6867.0,262724,1.0,184,,0
03/09/2021 10:00:00 AM,50-64,6345.0,256234,3004.0,152178,2014.0,9802,,0,,0,5018.0,161980,1.0,119,,0
03/09/2021 10:00:00 AM,65 and Older,12510.0,532717,9130.0,274854,3634.0,16083,,0,,0,12764.0,290937,2.0,192,,0
03/10/2021 10:00:00 AM,12-17,120.0,1874,15.0,735,1.0,12,,0,,0,16.0,747,,2,,0
03/10/2021 10:00:00 AM,18-49,9087.0,400399,4881.0,254526,3104.0,16183,,0,,0,7985.0,270709,4.0,188,,0
03/10/2021 10:00:00 AM,50-64,7511.0,263745,3238.0,155416,2314.0,12116,,0,,0,5552.0,167532,5.0,124,,0
03/10/2021 10:00:00 AM,65 and Older,13954.0,546671,8676.0,283530,2563.0,18646,,0,,0,11239.0,302176,11.0,203,,0
03/11/2021 10:00:00 AM,12-17,164.0,2038,9.0,744,,12,,0,,0,9.0,756,,2,,0
03/11/2021 10:00:00 AM,18-49,12292.0,412691,4117.0,258643,1160.0,17343,,0,,0,5277.0,275986,4.0,192,,0
03/11/2021 10:00:00 AM,50-64,9831.0,273576,3023.0,158439,1016.0,13132,,0,,0,4039.0,171571,1.0,125,,0
03/11/2021 10:00:00 AM,65 and Older,14500.0,561171,9798.0,293328,1848.0,20494,,0,,0,11646.0,313822,5.0,208,,0
03/12/2021 10:00:00 AM,12-17,143.0,2181,21.0,765,,12,,0,,0,21.0,777,,2,,0
03/12/2021 10:00:00 AM,18-49,12308.0,424999,5641.0,264284,886.0,18229,,0,,0,6527.0,282513,4.0,196,,0
03/12/2021 10:00:00 AM,50-64,9819.0,283395,3554.0,161993,853.0,13985,,0,,0,4407.0,175978,3.0,128,,0
03/12/2021 10:00:00 AM,65 and Older,15294.0,576465,9750.0,303078,1234.0,21728,,0,,0,10984.0,324806,6.0,214,,0
03/13/2021 10:00:00 AM,12-17,168.0,2349,11.0,776,2.0,14,,0,,0,13.0,790,,2,,0
03/13/2021 10:00:00 AM,18-49,9002.0,434001,3047.0,267331,547.0,18776,,0,,0,3594.0,286107,,196,,0
03/13/2021 10:00:00 AM,50-64,6835.0,290230,2085.0,164078,685.0,14670,,0,,0,2770.0,178748,,128,,0
03/13/2021 10:00:00 AM,65 and Older,7241.0,583706,5691.0,308769,509.0,22237,,0,,0,6200.0,331006,4.0,218,,0
03/14/2021 11:00:00 AM,12-17,161.0,2510,17.0,793,,14,,0,,0,17.0,807,,2,,0
03/14/2021 11:00:00 AM,18-49,7660.0,441661,1987.0,269318,473.0,19249,,0,,0,2460.0,288567,3.0,199,,0
03/14/2021 11:00:00 AM,50-64,5501.0,295731,1279.0,165357,390.0,15060,,0,,0,1669.0,180417,1.0,129,,0
03/14/2021 11:00:00 AM,65 and Older,4739.0,588445,3718.0,312487,269.0,22506,,0,,0,3987.0,334993,3.0,221,,0
03/15/2021 11:00:00 AM,12-17,176.0,2686,22.0,815,,14,,0,,0,22.0,829,,2,,0
03/15/2021 11:00:00 AM,18-49,12679.0,454340,2994.0,272312,219.0,19468,,0,,0,3213.0,291780,8.0,207,,0
03/15/2021 11:00:00 AM,50-64,9301.0,305032,2112.0,167469,198.0,15258,,0,,0,2310.0,182727,6.0,135,,0
03/15/2021 11:00:00 AM,65 and Older,8557.0,597002,6831.0,319318,208.0,22714,,0,,0,7039.0,342032,16.0,237,,0
03/16/2021 11:00:00 AM,12-17,217.0,2903,19.0,834,1.0,15,,0,,0,20.0,849,,2,,0
03/16/2021 11:00:00 AM,18-49,13065.0,467405,3600.0,275912,197.0,19665,,0,,0,3797.0,295577,4.0,211,,0
03/16/2021 11:00:00 AM,50-64,10040.0,315072,2715.0,170184,254.0,15512,,0,,0,2969.0,185696,2.0,137,,0
03/16/2021 11:00:00 AM,65 and Older,10866.0,607868,7925.0,327243,361.0,23075,,0,,0,8286.0,350318,18.0,255,,0
03/17/2021 11:00:00 AM,12-17,270.0,3173,39.0,873,,15,,0,,0,39.0,888,,2,,0
03/17/2021 11:00:00 AM,18-49,14160.0,481565,4581.0,280493,510.0,20175,,0,,0,5091.0,300668,5.0,216,,0
03/17/2021 11:00:00 AM,50-64,11043.0,326115,3326.0,173510,407.0,15919,,0,,0,3733.0,189429,3.0,140,,0
03/17/2021 11:00:00 AM,65 and Older,13037.0,620905,9902.0,337145,285.0,23360,,0,,0,10187.0,360505,13.0,268,,0
03/18/2021 11:00:00 AM,12-17,238.0,3411,36.0,909,1.0,16,,0,,0,37.0,925,,2,,0
03/18/2021 11:00:00 AM,18-49,17236.0,498801,3827.0,284320,563.0,20738,,0,,0,4390.0,305058,2.0,218,,0
03/18/2021 11:00:00 AM,50-64,13154.0,339269,2583.0,176093,410.0,16329,,0,,0,2993.0,192422,2.0,142,,0
03/18/2021 11:00:00 AM,65 and Older,11923.0,632828,6881.0,344026,347.0,23707,,0,,0,7228.0,367733,8.0,276,1.0,1
03/19/2021 11:00:00 AM,12-17,214.0,3625,28.0,937,,16,,0,,0,28.0,953,,2,,0
03/19/2021 11:00:00 AM,18-49,15437.0,514238,3915.0,288235,410.0,21148,,0,,0,4325.0,309383,3.0,221,,0
03/19/2021 11:00:00 AM,50-64,12565.0,351834,2650.0,178743,387.0,16716,,0,,0,3037.0,195459,4.0,146,,0
03/19/2021 11:00:00 AM,65 and Older,11173.0,644001,9369.0,353395,272.0,23979,,0,,0,9641.0,377374,5.0,281,,1
03/20/2021 11:00:00 AM,12-17,262.0,3887,42.0,979,,16,,0,,0,42.0,995,,2,,0
03/20/2021 11:00:00 AM,18-49,11434.0,525672,3336.0,291571,322.0,21470,,0,,0,3658.0,313041,3.0,224,,0
03/20/2021 11:00:00 AM,50-64,8703.0,360537,2227.0,180970,288.0,17004,,0,,0,2515.0,197974,1.0,147,,0
03/20/2021 11:00:00 AM,65 and Older,5042.0,649043,5048.0,358443,165.0,24144,,0,,0,5213.0,382587,3.0,284,,1
03/21/2021 11:00:00 AM,12-17,230.0,4117,34.0,1013,1.0,17,,0,,0,35.0,1030,,2,,0
03/21/2021 11:00:00 AM,18-49,9113.0,534785,2439.0,294010,184.0,21654,,0,,0,2623.0,315664,6.0,230,,0
03/21/2021 11:00:00 AM,50-64,6995.0,367532,1643.0,182613,148.0,17152,,0,,0,1791.0,199765,3.0,150,,0
03/21/2021 11:00:00 AM,65 and Older,3209.0,652252,4078.0,362521,71.0,24215,,0,,0,4149.0,386736,4.0,288,,1
03/22/2021 11:00:00 AM,12-17,275.0,4392,38.0,1051,,17,,0,,0,38.0,1068,,2,,0
03/22/2021 11:00:00 AM,18-49,14246.0,549031,3372.0,297382,339.0,21993,,0,,0,3711.0,319375,7.0,237,,0
03/22/2021 11:00:00 AM,50-64,12253.0,379785,2470.0,185083,342.0,17494,,0,,0,2812.0,202577,8.0,158,,0
03/22/2021 11:00:00 AM,65 and Older,6478.0,658730,6100.0,368621,230.0,24445,,0,,0,6330.0,393066,10.0,298,,1
03/23/2021 11:00:00 AM,12-17,310.0,4702,48.0,1099,,17,,0,,0,48.0,1116,,2,,0
03/23/2021 11:00:00 AM,18-49,16143.0,565174,5367.0,302749,421.0,22414,,0,,0,5788.0,325163,3.0,240,,0
03/23/2021 11:00:00 AM,50-64,15180.0,394965,3786.0,188869,681.0,18175,,0,,0,4467.0,207044,,158,,0
03/23/2021 11:00:00 AM,65 and Older,7542.0,666272,9240.0,377861,485.0,24930,,0,,0,9725.0,402791,6.0,304,,1
03/24/2021 11:00:00 AM,12-17,331.0,5033,40.0,1139,,17,,0,,0,40.0,1156,,2,,0
03/24/2021 11:00:00 AM,18-49,17588.0,582762,6411.0,309160,436.0,22850,,0,,0,6847.0,332010,4.0,244,,0
03/24/2021 11:00:00 AM,50-64,16757.0,411722,4899.0,193768,606.0,18781,,0,,0,5505.0,212549,1.0,159,,0
03/24/2021 11:00:00 AM,65 and Older,7264.0,673536,10648.0,388509,402.0,25332,,0,,0,11050.0,413841,12.0,316,,1
03/25/2021 11:00:00 AM,12-17,351.0,5384,48.0,1187,,17,,0,,0,48.0,1204,,2,,0
03/25/2021 11:00:00 AM,18-49,19248.0,602010,6143.0,315303,908.0,23758,,0,,0,7051.0,339061,3.0,247,,0
03/25/2021 11:00:00 AM,50-64,17857.0,429579,4681.0,198449,1075.0,19856,,0,,0,5756.0,218305,2.0,161,,0
03/25/2021 11:00:00 AM,65 and Older,6325.0,679861,11825.0,400334,565.0,25897,,0,,0,12390.0,426231,5.0,321,,1
03/26/2021 11:00:00 AM,12-17,266.0,5650,31.0,1218,1.0,18,,0,,0,32.0,1236,,2,,0
03/26/2021 11:00:00 AM,18-49,16344.0,618354,7200.0,322503,1057.0,24815,,0,,0,8257.0,347318,4.0,251,,0
03/26/2021 11:00:00 AM,50-64,15747.0,445326,5568.0,204017,1063.0,20919,,0,,0,6631.0,224936,1.0,162,,0
03/26/2021 11:00:00 AM,65 and Older,4969.0,684830,14702.0,415036,454.0,26351,,0,,0,15156.0,441387,5.0,326,,1
03/27/2021 11:00:00 AM,12-17,254.0,5904,87.0,1305,,18,,0,,0,87.0,1323,,2,,0
03/27/2021 11:00:00 AM,18-49,12453.0,630807,4651.0,327154,758.0,25573,,0,,0,5409.0,352727,,251,,0
03/27/2021 11:00:00 AM,50-64,10827.0,456153,3576.0,207593,1511.0,22430,,0,,0,5087.0,230023,4.0,166,,0
03/27/2021 11:00:00 AM,65 and Older,3614.0,688444,9555.0,424591,332.0,26683,,0,,0,9887.0,451274,6.0,332,,1
03/28/2021 11:00:00 AM,12-17,211.0,6115,34.0,1339,2.0,20,,0,,0,36.0,1359,1.0,3,,0
03/28/2021 11:00:00 AM,18-49,7896.0,638703,3445.0,330599,561.0,26134,,0,,0,4006.0,356733,5.0,256,,0
03/28/2021 11:00:00 AM,50-64,7857.0,464010,2605.0,210198,1003.0,23433,,0,,0,3608.0,233631,2.0,168,,0
03/28/2021 11:00:00 AM,65 and Older,1552.0,689996,6822.0,431413,78.0,26761,,0,,0,6900.0,458174,5.0,337,,1
03/29/2021 11:00:00 AM,12-17,333.0,6448,74.0,1413,1.0,21,,0,,0,75.0,1434,,3,,0
03/29/2021 11:00:00 AM,18-49,13539.0,652242,7889.0,338488,391.0,26525,,0,,0,8280.0,365013,3.0,259,,0
03/29/2021 11:00:00 AM,50-64,13350.0,477360,6271.0,216469,480.0,23913,,0,,0,6751.0,240382,4.0,172,,0
03/29/2021 11:00:00 AM,65 and Older,3175.0,693171,12908.0,444321,268.0,27029,,0,,0,13176.0,471350,11.0,348,,1
03/30/2021 11:00:00 AM,12-17,528.0,6976,83.0,1496,1.0,22,,0,,0,84.0,1518,,3,,0
03/30/2021 11:00:00 AM,18-49,18873.0,671115,8251.0,346739,676.0,27201,,0,,0,8927.0,373940,3.0,262,,0
03/30/2021 11:00:00 AM,50-64,17634.0,494994,6400.0,222869,821.0,24734,,0,,0,7221.0,247603,4.0,176,,0
03/30/2021 11:00:00 AM,65 and Older,4035.0,697206,15098.0,459419,445.0,27474,,0,,0,15543.0,486893,3.0,351,,1
03/31/2021 11:00:00 AM,12-17,698.0,7674,101.0,1597,8.0,30,,0,,0,109.0,1627,,3,,0
03/31/2021 11:00:00 AM,18-49,20123.0,691238,10225.0,356964,2566.0,29767,,0,,0,12791.0,386731,4.0,266,,0
03/31/2021 11:00:00 AM,50-64,16361.0,511355,7929.0,230798,2453.0,27187,,0,,0,10382.0,257985,4.0,180,,0
03/31/2021 11:00:00 AM,65 and Older,4958.0,702164,17475.0,476894,753.0,28227,,0,,0,18228.0,505121,11.0,362,,1
04/01/2021 11:00:00 AM,12-17,636.0,8310,162.0,1759,2.0,32,,0,,0,164.0,1791,,3,,0
04/01/2021 11:00:00 AM,18-49,21038.0,712276,13403.0,370367,2761.0,32528,,0,,0,16164.0,402895,33.0,299,,0
04/01/2021 11:00:00 AM,50-64,18564.0,529919,10189.0,240987,2531.0,29718,,0,,0,12720.0,270705,39.0,219,,0
04/01/2021 11:00:00 AM,65 and Older,4307.0,706471,18857.0,495751,853.0,29080,,0,,0,19710.0,524831,33.0,395,,1
04/02/2021 11:00:00 AM,12-17,752.0,9062,118.0,1877,8.0,40,,0,,0,126.0,1917,,3,,0
04/02/2021 11:00:00 AM,18-49,17486.0,729762,10001.0,380368,3119.0,35647,,0,,0,13120.0,416015,7.0,306,,0
04/02/2021 11:00:00 AM,50-64,14085.0,544004,7768.0,248755,2483.0,32201,,0,,0,10251.0,280956,7.0,226,,0
04/02/2021 11:00:00 AM,65 and Older,3892.0,710363,15574.0,511325,701.0,29781,,0,,0,16275.0,541106,7.0,402,,1
04/03/2021 11:00:00 AM,12-17,601.0,9663,134.0,2011,10.0,50,,0,,0,144.0,2061,,3,,0
04/03/2021 11:00:00 AM,18-49,12542.0,742304,6879.0,387247,2333.0,37980,,0,,0,9212.0,425227,2.0,308,,0
04/03/2021 11:00:00 AM,50-64,7343.0,551347,4790.0,253545,1752.0,33953,,0,,0,6542.0,287498,2.0,228,,0
04/03/2021 11:00:00 AM,65 and Older,1517.0,711880,8036.0,519361,432.0,30213,,0,,0,8468.0,549574,1.0,403,,1
04/04/2021 11:00:00 AM,12-17,227.0,9890,91.0,2102,,50,,0,,0,91.0,2152,,3,,0
04/04/2021 11:00:00 AM,18-49,5037.0,747341,4102.0,391349,568.0,38548,,0,,0,4670.0,429897,3.0,311,,0
04/04/2021 11:00:00 AM,50-64,2917.0,554264,3040.0,256585,322.0,34275,,0,,0,3362.0,290860,2.0,230,,0
04/04/2021 11:00:00 AM,65 and Older,571.0,712451,3185.0,522546,108.0,30321,,0,,0,3293.0,552867,,403,,1
04/05/2021 11:00:00 AM,12-17,853.0,10743,145.0,2247,3.0,53,,0,,0,148.0,2300,,3,,0
04/05/2021 11:00:00 AM,18-49,16195.0,763536,9733.0,401082,3272.0,41820,,0,,0,13005.0,442902,13.0,324,,0
04/05/2021 11:00:00 AM,50-64,9479.0,563743,8006.0,264591,2611.0,36886,,0,,0,10617.0,301477,16.0,246,,0
04/05/2021 11:00:00 AM,65 and Older,2287.0,714738,11758.0,534304,927.0,31248,,0,,0,12685.0,565552,3.0,406,,1
04/06/2021 11:00:00 AM,12-17,1167.0,11910,152.0,2399,3.0,56,,0,,0,155.0,2455,,3,,0
04/06/2021 11:00:00 AM,18-49,22457.0,785993,11110.0,412192,5618.0,47438,,0,,0,16728.0,459630,3.0,327,,0
04/06/2021 11:00:00 AM,50-64,13742.0,577485,9028.0,273619,3689.0,40575,,0,,0,12717.0,314194,8.0,254,,0
04/06/2021 11:00:00 AM,65 and Older,3312.0,718050,10971.0,545275,1390.0,32638,,0,,0,12361.0,577913,7.0,413,,1
04/07/2021 11:00:00 AM,12-17,1210.0,13120,231.0,2630,9.0,65,,0,,0,240.0,2695,,3,,0
04/07/2021 11:00:00 AM,18-49,20601.0,806594,12108.0,424300,7226.0,54664,,0,,0,19334.0,478964,3.0,330,,0
04/07/2021 11:00:00 AM,50-64,12203.0,589688,9962.0,283581,4621.0,45196,,0,,0,14583.0,328777,9.0,263,,0
04/07/2021 11:00:00 AM,65 and Older,3162.0,721212,12846.0,558121,1495.0,34133,,0,,0,14341.0,592254,4.0,417,,1
04/08/2021 11:00:00 AM,12-17,1233.0,14353,220.0,2850,8.0,73,,0,,0,228.0,2923,,3,,0
04/08/2021 11:00:00 AM,18-49,24172.0,830766,13827.0,438127,7358.0,62022,,0,,0,21185.0,500149,5.0,335,,0
04/08/2021 11:00:00 AM,50-64,14261.0,603949,10640.0,294221,4902.0,50098,,0,,0,15542.0,344319,4.0,267,,0
04/08/2021 11:00:00 AM,65 and Older,3568.0,724780,12396.0,570517,1859.0,35992,,0,,0,14255.0,606509,4.0,421,,1
04/09/2021 11:00:00 AM,12-17,1093.0,15446,202.0,3052,2.0,75,,0,,0,204.0,3127,,3,,0
