index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_code,measure_name,score,sample,state_average
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,TYP,CLN,CLN,TYP,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,TYP,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN
CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,TYP,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP
CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN
CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,TYP
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,TYP,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,CLN,TYP,CLN,CLN,CLN,CLN,CLN,CLN,CLN
